date,근로기준법
2020-12-07,73.62471
2020-12-08,74.67972
2020-12-09,81.36146
2020-12-10,74.45365
2020-12-11,67.92263
2020-12-12,17.65887
2020-12-13,18.58829
2020-12-14,74.55413
2020-12-15,79.27656
2020-12-16,75.40818
2020-12-17,78.27179
2020-12-18,64.68224
2020-12-19,16.40291
2020-12-20,17.3072
2020-12-21,75.96081
2020-12-22,84.37578
2020-12-23,82.08992
2020-12-24,61.79351
2020-12-25,15.69957
2020-12-26,17.53328
2020-12-27,20.04521
2020-12-28,79.62823
2020-12-29,83.87339
2020-12-30,77.09118
2020-12-31,53.75533
2021-01-01,15.02135
2021-01-02,18.16126
2021-01-03,18.3371
2021-01-04,85.8327
2021-01-05,88.84702
2021-01-06,85.65687
2021-01-07,73.24792
2021-01-08,64.95855
2021-01-09,18.3371
2021-01-10,19.21627
2021-01-11,74.27781
2021-01-12,71.46445
2021-01-13,74.85556
2021-01-14,73.42376
2021-01-15,62.99924
2021-01-16,16.70434
2021-01-17,16.82994
2021-01-18,62.44662
2021-01-19,68.04822
2021-01-20,64.632
2021-01-21,64.33057
2021-01-22,57.02084
2021-01-23,14.6948
2021-01-24,15.44837
2021-01-25,63.70258
2021-01-26,71.51469
2021-01-27,68.12358
2021-01-28,65.18462
2021-01-29,57.32228
2021-01-30,14.79527
2021-01-31,14.64456
2021-02-01,66.94297
2021-02-02,67.39512
2021-02-03,62.49686
2021-02-04,62.62245
2021-02-05,55.0113
2021-02-06,14.82039
2021-02-07,13.6649
2021-02-08,61.6428
2021-02-09,58.75408
2021-02-10,46.99824
2021-02-11,10.90178
2021-02-12,8.44009
2021-02-13,9.41974
2021-02-14,14.6948
2021-02-15,60.03516
2021-02-16,68.55061
2021-02-17,64.70735
2021-02-18,63.97889
2021-02-19,54.60939
2021-02-20,12.76061
2021-02-21,13.36347
2021-02-22,58.45265
2021-02-23,62.89876
2021-02-24,64.30545
2021-02-25,60.88922
2021-02-26,52.0221
2021-02-27,14.16729
2021-02-28,11.35393
2021-03-01,15.67445
2021-03-02,57.82466
2021-03-03,63.32579
2021-03-04,60.81386
2021-03-05,52.77568
2021-03-06,14.24265
2021-03-07,14.97111
2021-03-08,58.32705
2021-03-09,60.33659
2021-03-10,60.81386
2021-03-11,61.46696
2021-03-12,52.47425
2021-03-13,11.90655
2021-03-14,13.63978
2021-03-15,58.20145
2021-03-16,63.75282
2021-03-17,63.60211
2021-03-18,62.52197
2021-03-19,54.40844
2021-03-20,14.82039
2021-03-21,14.59432
2021-03-22,64.98367
2021-03-23,64.88319
2021-03-24,62.74805
2021-03-25,63.52675
2021-03-26,55.56392
2021-03-27,14.14217
2021-03-28,14.64456
2021-03-29,66.28987
2021-03-30,66.31499
2021-03-31,63.47651
2021-04-01,63.62722
2021-04-02,53.62974
2021-04-03,14.66968
2021-04-04,15.49861
2021-04-05,62.89876
2021-04-06,64.45616
2021-04-07,62.62245
2021-04-08,64.10449
2021-04-09,53.07711
2021-04-10,14.04169
2021-04-11,14.6948
2021-04-12,68.24918
2021-04-13,64.20497
2021-04-14,64.43104
2021-04-15,66.41547
2021-04-16,52.29841
2021-04-17,15.85028
2021-04-18,15.8754
2021-04-19,66.5913
2021-04-20,63.04948
2021-04-21,66.03868
2021-04-22,67.16905
2021-04-23,57.24692
2021-04-24,16.37779
2021-04-25,17.05601
2021-04-26,79.17608
2021-04-27,72.01708
2021-04-28,72.94649
2021-04-29,72.99673
2021-04-30,68.1487
2021-05-01,25.39562
2021-05-02,16.60386
2021-05-03,63.62722
2021-05-04,58.30193
2021-05-05,18.3371
2021-05-06,61.99447
2021-05-07,51.92162
2021-05-08,10.75106
2021-05-09,13.38859
2021-05-10,62.34614
2021-05-11,62.949
2021-05-12,61.61768
2021-05-13,59.60813
2021-05-14,50.96709
2021-05-15,11.78095
2021-05-16,15.27254
2021-05-17,63.17508
2021-05-18,60.63803
2021-05-19,16.22707
2021-05-20,66.41547
2021-05-21,56.3175
2021-05-22,13.41371
2021-05-23,15.57397
2021-05-24,66.01356
2021-05-25,68.0231
2021-05-26,66.89274
2021-05-27,67.99799
2021-05-28,54.00653
2021-05-29,15.07159
2021-05-30,14.14217
2021-05-31,67.09369
2021-06-01,70.38432
2021-06-02,69.20371
2021-06-03,69.15347
2021-06-04,56.92037
2021-06-05,13.03692
2021-06-06,14.34312
2021-06-07,69.90705
2021-06-08,69.12835
2021-06-09,65.73725
2021-06-10,67.44536
2021-06-11,56.59382
2021-06-12,15.42326
2021-06-13,16.32755
2021-06-14,65.38558
2021-06-15,73.64983
2021-06-16,75.00627
2021-06-17,73.62471
2021-06-18,60.36171
2021-06-19,14.94599
2021-06-20,14.51896
2021-06-21,67.99799
2021-06-22,72.54458
2021-06-23,75.35795
2021-06-24,69.7061
2021-06-25,61.66792
2021-06-26,13.11228
2021-06-27,11.37905
2021-06-28,70.88671
2021-06-29,83.92363
2021-06-30,82.36623
2021-07-01,75.91057
2021-07-02,62.24566
2021-07-03,14.14217
2021-07-04,14.34312
2021-07-05,73.42376
2021-07-06,69.48003
2021-07-07,66.18939
2021-07-08,70.28384
2021-07-09,57.8749
2021-07-10,11.63024
2021-07-11,14.51896
2021-07-12,66.03868
2021-07-13,66.69178
2021-07-14,65.05903
2021-07-15,62.2959
2021-07-16,54.96106
2021-07-17,12.55965
2021-07-18,12.15774
2021-07-19,62.24566
2021-07-20,62.06983
2021-07-21,60.26124
2021-07-22,61.01482
2021-07-23,56.74453
2021-07-24,11.90655
2021-07-25,10.6757
2021-07-26,54.48379
2021-07-27,62.69781
2021-07-28,60.23612
2021-07-29,60.51243
2021-07-30,51.69555
2021-07-31,12.10751
2021-08-01,10.57523
2021-08-02,55.94071
2021-08-03,57.19668
2021-08-04,54.93594
2021-08-05,58.42753
2021-08-06,48.15373
2021-08-07,13.16252
2021-08-08,10.55011
2021-08-09,64.28033
2021-08-10,63.55187
2021-08-11,63.92866
2021-08-12,61.99447
2021-08-13,53.85581
2021-08-14,12.93644
2021-08-15,11.58
2021-08-16,19.56794
2021-08-17,60.46219
2021-08-18,62.949
2021-08-19,59.28158
2021-08-20,52.59984
2021-08-21,13.26299
2021-08-22,11.80607
2021-08-23,58.85455
2021-08-24,62.4215
2021-08-25,63.87842
2021-08-26,64.05425
2021-08-27,53.00175
2021-08-28,12.13262
2021-08-29,11.50464
2021-08-30,59.93468
2021-08-31,61.61768
2021-09-01,57.82466
2021-09-02,59.38206
2021-09-03,50.81637
2021-09-04,11.30369
2021-09-05,11.27857
2021-09-06,58.80432
2021-09-07,58.7792
2021-09-08,60.16076
2021-09-09,57.57347
2021-09-10,50.43958
2021-09-11,12.58477
2021-09-12,12.33358
2021-09-13,56.54358
2021-09-14,58.35217
2021-09-15,57.82466
2021-09-16,55.11178
2021-09-17,41.7483
2021-09-18,9.77141
2021-09-19,7.38507
2021-09-20,7.53579
2021-09-21,6.85757
2021-09-22,9.62069
2021-09-23,55.41321
2021-09-24,54.40844
2021-09-25,12.78573
2021-09-26,13.94122
2021-09-27,65.18462
2021-09-28,65.18462
2021-09-29,69.88193
2021-09-30,64.30545
2021-10-01,56.54358
2021-10-02,14.6948
2021-10-03,13.18764
2021-10-04,22.93393
2021-10-05,65.73725
2021-10-06,65.1595
2021-10-07,63.02436
2021-10-08,55.16201
2021-10-09,13.41371
2021-10-10,13.61466
2021-10-11,22.53202
2021-10-12,66.94297
2021-10-13,70.15825
2021-10-14,81.98944
2021-10-15,64.20497
2021-10-16,22.6325
2021-10-17,24.9686
2021-10-18,78.22155
2021-10-19,82.49183
2021-10-20,80.33157
2021-10-21,80.48229
2021-10-22,60.51243
2021-10-23,14.79527
2021-10-24,17.58352
2021-10-25,70.88671
2021-10-26,73.42376
2021-10-27,74.55413
2021-10-28,75.65938
2021-10-29,61.6428
2021-10-30,15.80005
2021-10-31,17.05601
2021-11-01,74.02662
2021-11-02,72.6953
2021-11-03,72.61994
2021-11-04,69.63074
2021-11-05,60.46219
2021-11-06,13.71514
2021-11-07,13.36347
2021-11-08,70.25872
2021-11-09,70.30896
2021-11-10,74.7802
2021-11-11,71.31374
2021-11-12,63.25043
2021-11-13,15.07159
2021-11-14,17.05601
2021-11-15,71.791
2021-11-16,90.55513
2021-11-17,87.94272
2021-11-18,78.24667
2021-11-19,76.63903
2021-11-20,17.18161
2021-11-21,19.1158
2021-11-22,76.8651
2021-11-23,83.67244
2021-11-24,83.7478
2021-11-25,83.69756
2021-11-26,67.74679
2021-11-27,18.96508
2021-11-28,19.14091
2021-11-29,82.44159
2021-11-30,85.28008
2021-12-01,78.59834
2021-12-02,67.59608
2021-12-03,63.47651
2021-12-04,16.98065
2021-12-05,20.2964
2021-12-06,72.31851
2021-12-07,72.92137
2021-12-08,75.5589
2021-12-09,79.27656
2021-12-10,65.71213
2021-12-11,18.11102
2021-12-12,18.41245
2021-12-13,71.36397
2021-12-14,74.52901
2021-12-15,77.86988
2021-12-16,89.85179
2021-12-17,68.77668
2021-12-18,25.57146
2021-12-19,26.2748
2021-12-20,91.58502
2021-12-21,89.07309
2021-12-22,85.28008
2021-12-23,83.44637
2021-12-24,62.62245
2021-12-25,14.71991
2021-12-26,20.72343
2021-12-27,75.78497
2021-12-28,84.70233
2021-12-29,77.31725
2021-12-30,78.69881
2021-12-31,54.18236
2022-01-01,17.70911
2022-01-02,22.98417
2022-01-03,92.91635
2022-01-04,96.05626
2022-01-05,89.09821
2022-01-06,82.03968
2022-01-07,73.72519
2022-01-08,23.05953
2022-01-09,20.39688
2022-01-10,84.04923
2022-01-11,83.7478
2022-01-12,80.23109
2022-01-13,76.48831
2022-01-14,68.29942
2022-01-15,18.2115
2022-01-16,17.25697
2022-01-17,69.42979
2022-01-18,73.3484
2022-01-19,70.4848
2022-01-20,70.50992
2022-01-21,60.41195
2022-01-22,17.5584
2022-01-23,18.71389
2022-01-24,68.32454
2022-01-25,69.68098
2022-01-26,71.9166
2022-01-27,66.61642
2022-01-28,52.65008
2022-01-29,16.57874
2022-01-30,13.16252
2022-01-31,12.71037
2022-02-01,10.19844
2022-02-02,14.89575
2022-02-03,62.97412
2022-02-04,63.92866
2022-02-05,20.2964
2022-02-06,18.61341
2022-02-07,71.84124
2022-02-08,71.9166
2022-02-09,68.72645
2022-02-10,68.75156
2022-02-11,63.87842
2022-02-12,18.61341
2022-02-13,17.40768
2022-02-14,63.12484
2022-02-15,67.34488
2022-02-16,66.46571
2022-02-17,61.86887
2022-02-18,57.29716
2022-02-19,15.85028
2022-02-20,19.14091
2022-02-21,64.58176
2022-02-22,67.19417
2022-02-23,69.15347
2022-02-24,65.83772
2022-02-25,58.57824
2022-02-26,26.75207
2022-02-27,19.09068
2022-02-28,61.41672
2022-03-01,23.73775
2022-03-02,67.06857
2022-03-03,69.22883
2022-03-04,59.50766
2022-03-05,16.88018
2022-03-06,16.67922
2022-03-07,64.43104
2022-03-08,60.78874
2022-03-09,18.78924
2022-03-10,67.69655
2022-03-11,58.12609
2022-03-12,18.73901
2022-03-13,17.15649
2022-03-14,61.61768
2022-03-15,63.30067
2022-03-16,60.36171
2022-03-17,63.17508
2022-03-18,55.84024
2022-03-19,17.65887
2022-03-20,15.17206
2022-03-21,60.46219
2022-03-22,65.18462
2022-03-23,65.00879
2022-03-24,64.17985
2022-03-25,55.6644
2022-03-26,16.25219
2022-03-27,16.25219
2022-03-28,61.76839
2022-03-29,64.43104
2022-03-30,67.14393
2022-03-31,61.99447
2022-04-01,53.60462
2022-04-02,14.49384
2022-04-03,15.8754
2022-04-04,63.92866
2022-04-05,62.4215
2022-04-06,60.23612
2022-04-07,59.83421
2022-04-08,53.05199
2022-04-09,13.9161
2022-04-10,16.95553
2022-04-11,59.03039
2022-04-12,59.88445
2022-04-13,63.40115
2022-04-14,61.91911
2022-04-15,50.51494
2022-04-16,13.61466
2022-04-17,14.92087
2022-04-18,60.63803
2022-04-19,61.94423
2022-04-20,60.88922
2022-04-21,61.59256
2022-04-22,55.58904
2022-04-23,15.17206
2022-04-24,15.02135
2022-04-25,64.35568
2022-04-26,64.73247
2022-04-27,65.13438
2022-04-28,62.92388
2022-04-29,51.62019
2022-04-30,16.1266
2022-05-01,19.54282
2022-05-02,62.01959
2022-05-03,63.14996
2022-05-04,58.72896
2022-05-05,14.77015
2022-05-06,42.57724
2022-05-07,12.20798
2022-05-08,11.93167
2022-05-09,60.58779
2022-05-10,63.60211
2022-05-11,63.30067
2022-05-12,61.96935
2022-05-13,51.94674
2022-05-14,14.4436
2022-05-15,14.94599
2022-05-16,61.36649
2022-05-17,64.00401
2022-05-18,63.12484
2022-05-19,65.08414
2022-05-20,54.78522
2022-05-21,13.46395
2022-05-22,14.79527
2022-05-23,64.53152
2022-05-24,63.37603
2022-05-25,67.97287
2022-05-26,69.80658
2022-05-27,58.22657
2022-05-28,13.61466
2022-05-29,16.47827
2022-05-30,74.27781
2022-05-31,69.50514
2022-06-01,17.38256
2022-06-02,64.12961
2022-06-03,55.23737
2022-06-04,14.46872
2022-06-05,13.38859
2022-06-06,17.96031
2022-06-07,57.8749
2022-06-08,67.11881
2022-06-09,67.59608
2022-06-10,56.16679
2022-06-11,16.1266
2022-06-12,16.82994
2022-06-13,64.33057
2022-06-14,62.82341
2022-06-15,62.74805
2022-06-16,64.78271
2022-06-17,52.87616
2022-06-18,13.06204
2022-06-19,13.06204
2022-06-20,58.67872
2022-06-21,60.66314
2022-06-22,62.27078
2022-06-23,63.97889
2022-06-24,60.63803
2022-06-25,14.51896
2022-06-26,16.93041
2022-06-27,68.12358
2022-06-28,66.79226
2022-06-29,66.36523
2022-06-30,66.34011
2022-07-01,58.87967
2022-07-02,12.66013
2022-07-03,14.92087
2022-07-04,70.30896
2022-07-05,67.74679
2022-07-06,64.02913
2022-07-07,66.51595
2022-07-08,53.75533
2022-07-09,12.2331
2022-07-10,14.54408
2022-07-11,62.87364
2022-07-12,69.8317
2022-07-13,63.35091
2022-07-14,63.62722
2022-07-15,52.90128
2022-07-16,11.32881
2022-07-17,14.54408
2022-07-18,63.42627
2022-07-19,64.88319
2022-07-20,59.80909
2022-07-21,60.36171
2022-07-22,53.4539
2022-07-23,12.66013
2022-07-24,13.1374
2022-07-25,59.90957
2022-07-26,61.91911
2022-07-27,58.90479
2022-07-28,56.06631
2022-07-29,46.948
2022-07-30,12.43406
2022-07-31,12.60989
2022-08-01,52.34865
2022-08-02,52.8008
2022-08-03,53.83069
2022-08-04,55.21225
2022-08-05,48.53051
2022-08-06,12.66013
2022-08-07,12.40894
2022-08-08,57.14644
2022-08-09,54.13212
2022-08-10,58.75408
2022-08-11,56.59382
2022-08-12,50.76613
2022-08-13,12.91132
2022-08-14,11.37905
2022-08-15,14.26777
2022-08-16,60.28636
2022-08-17,59.73373
2022-08-18,59.33182
2022-08-19,51.8965
2022-08-20,13.96634
2022-08-21,12.60989
2022-08-22,60.78874
2022-08-23,64.07937
2022-08-24,64.55664
2022-08-25,62.52197
2022-08-26,55.46345
2022-08-27,13.58955
2022-08-28,11.02738
2022-08-29,59.20622
2022-08-30,62.52197
2022-08-31,62.89876
2022-09-01,55.1369
2022-09-02,53.73021
2022-09-03,14.21753
2022-09-04,12.8862
2022-09-05,63.55187
2022-09-06,59.93468
2022-09-07,59.78397
2022-09-08,44.13463
2022-09-09,8.64104
2022-09-10,6.95805
2022-09-11,8.41497
2022-09-12,13.36347
2022-09-13,62.09495
2022-09-14,61.01482
2022-09-15,61.91911
2022-09-16,51.97186
2022-09-17,12.50941
2022-09-18,13.46395
2022-09-19,59.90957
2022-09-20,58.07586
2022-09-21,57.54835
2022-09-22,56.97061
2022-09-23,46.948
2022-09-24,11.42928
2022-09-25,10.97714
2022-09-26,57.42275
2022-09-27,58.60336
2022-09-28,60.211
2022-09-29,60.78874
2022-09-30,59.9598
2022-10-01,19.46747
2022-10-02,19.56794
2022-10-03,26.4004
2022-10-04,75.45842
2022-10-05,73.54935
2022-10-06,72.92137
2022-10-07,64.20497
2022-10-08,16.52851
2022-10-09,16.42803
2022-10-10,21.57749
2022-10-11,67.82215
2022-10-12,67.19417
2022-10-13,68.95252
2022-10-14,60.06028
2022-10-15,17.48304
2022-10-16,17.78447
2022-10-17,68.09846
2022-10-18,74.85556
2022-10-19,71.38909
2022-10-20,67.16905
2022-10-21,58.57824
2022-10-22,18.3371
2022-10-23,15.82516
2022-10-24,65.2851
2022-10-25,69.30419
2022-10-26,72.0422
2022-10-27,67.79703
2022-10-28,59.33182
2022-10-29,17.03089
2022-10-30,15.17206
2022-10-31,69.65586
2022-11-01,74.75508
2022-11-02,72.5697
2022-11-03,70.30896
2022-11-04,61.74328
2022-11-05,16.52851
2022-11-06,17.70911
2022-11-07,66.23963
2022-11-08,72.77066
2022-11-09,72.94649
2022-11-10,68.82692
2022-11-11,56.34262
2022-11-12,16.93041
2022-11-13,17.48304
2022-11-14,66.89274
2022-11-15,68.09846
2022-11-16,68.39989
2022-11-17,64.632
2022-11-18,58.37729
2022-11-19,14.61944
2022-11-20,18.13614
2022-11-21,69.053
2022-11-22,73.57447
2022-11-23,70.96206
2022-11-24,67.99799
2022-11-25,59.53278
2022-11-26,15.95076
2022-11-27,16.32755
2022-11-28,68.29942
2022-11-29,67.87239
2022-11-30,69.50514
2022-12-01,69.63074
2022-12-02,59.80909
2022-12-03,14.89575
2022-12-04,16.05124
2022-12-05,65.98844
2022-12-06,70.45968
2022-12-07,72.54458
2022-12-08,68.52549
2022-12-09,60.63803
2022-12-10,17.88495
2022-12-11,17.4328
2022-12-12,77.46797
2022-12-13,90.93192
2022-12-14,83.19517
2022-12-15,76.16176
2022-12-16,63.12484
2022-12-17,19.41723
2022-12-18,22.13011
2022-12-19,73.62471
2022-12-20,76.53855
2022-12-21,71.03742
2022-12-22,68.57573
2022-12-23,57.82466
2022-12-24,15.95076
2022-12-25,13.16252
2022-12-26,66.74202
2022-12-27,73.42376
2022-12-28,66.49083
2022-12-29,64.02913
2022-12-30,49.00778
2022-12-31,16.70434
2023-01-01,15.59909
2023-01-02,83.22029
2023-01-03,84.14971
2023-01-04,84.9284
2023-01-05,75.10675
2023-01-06,69.37955
2023-01-07,21.40165
2023-01-08,20.59783
2023-01-09,78.4225
2023-01-10,83.94875
2023-01-11,77.01582
2023-01-12,73.32328
2023-01-13,65.61165
2023-01-14,19.71866
2023-01-15,19.06556
2023-01-16,69.00276
2023-01-17,71.69053
2023-01-18,69.7061
2023-01-19,62.2959
2023-01-20,46.39537
2023-01-21,12.50941
2023-01-22,10.49987
2023-01-23,12.00703
2023-01-24,15.97588
2023-01-25,58.70384
2023-01-26,67.87239
2023-01-27,64.10449
2023-01-28,17.5584
2023-01-29,16.60386
2023-01-30,67.77191
2023-01-31,71.11278
2023-02-01,68.95252
2023-02-02,69.78146
2023-02-03,60.03516
2023-02-04,15.8754
2023-02-05,17.73423
2023-02-06,68.95252
2023-02-07,69.07812
2023-02-08,68.67621
2023-02-09,70.10801
2023-02-10,62.37126
2023-02-11,18.23662
2023-02-12,15.95076
2023-02-13,65.08414
2023-02-14,67.19417
2023-02-15,63.95378
2023-02-16,70.93695
2023-02-17,59.65837
2023-02-18,17.03089
2023-02-19,19.1158
2023-02-20,67.67143
2023-02-21,72.92137
2023-02-22,69.68098
2023-02-23,67.09369
2023-02-24,63.09972
2023-02-25,18.91484
2023-02-26,16.93041
2023-02-27,65.53629
2023-02-28,65.63677
2023-03-01,22.58226
2023-03-02,67.11881
2023-03-03,64.78271
2023-03-04,18.83948
2023-03-05,16.95553
2023-03-06,86.10901
2023-03-07,94.37327
2023-03-08,83.27053
2023-03-09,77.97035
2023-03-10,64.70735
2023-03-11,18.46269
2023-03-12,19.21627
2023-03-13,71.53981
2023-03-14,82.1904
2023-03-15,80.40693
2023-03-16,76.58879
2023-03-17,67.39512
2023-03-18,19.04044
2023-03-19,20.64807
2023-03-20,79.22632
2023-03-21,80.40693
2023-03-22,73.82567
2023-03-23,79.12584
2023-03-24,70.45968
2023-03-25,19.19115
2023-03-26,19.74378
2023-03-27,75.23235
2023-03-28,80.85908
2023-03-29,77.56845
2023-03-30,75.75985
2023-03-31,62.32102
2023-04-01,16.60386
2023-04-02,19.39211
2023-04-03,71.11278
2023-04-04,71.2635
2023-04-05,74.37829
2023-04-06,71.06254
2023-04-07,64.43104
2023-04-08,19.54282
2023-04-09,20.07033
2023-04-10,77.79452
2023-04-11,77.71916
2023-04-12,77.21677
2023-04-13,76.61391
2023-04-14,68.52549
2023-04-15,19.6433
2023-04-16,20.74855
2023-04-17,80.65812
2023-04-18,82.59231
2023-04-19,77.895
2023-04-20,81.98944
2023-04-21,68.52549
2023-04-22,21.62773
2023-04-23,21.87892
2023-04-24,98.79427
2023-04-25,100.0
2023-04-26,93.46897
2023-04-27,97.23687
2023-04-28,89.57548
2023-04-29,27.90756
2023-04-30,32.62999
2023-05-01,69.73122
2023-05-02,80.58276
2023-05-03,74.80532
2023-05-04,67.16905
2023-05-05,17.38256
2023-05-06,15.3479
2023-05-07,16.70434
2023-05-08,71.16302
2023-05-09,72.41899
2023-05-10,74.47877
2023-05-11,70.43456
2023-05-12,61.49208
2023-05-13,16.22707
2023-05-14,18.2115
2023-05-15,71.86636
2023-05-16,72.84601
2023-05-17,75.35795
2023-05-18,72.41899
2023-05-19,61.76839
2023-05-20,16.72946
2023-05-21,17.00577
2023-05-22,72.6953
2023-05-23,75.60914
2023-05-24,76.89022
2023-05-25,74.17734
2023-05-26,62.34614
2023-05-27,16.20195
2023-05-28,14.99623
2023-05-29,22.40643
