date,시간외거래
2020-09-16,24.30683
2020-09-17,19.82439
2020-09-18,15.71164
2020-09-19,2.40295
2020-09-20,1.84842
2020-09-21,16.8207
2020-09-22,18.25323
2020-09-23,18.80776
2020-09-24,18.62292
2020-09-25,16.03512
2020-09-26,2.5878
2020-09-27,1.94085
2020-09-28,14.695
2020-09-29,12.98521
2020-09-30,1.06284
2020-10-01,0.878
2020-10-02,1.84842
2020-10-03,1.89463
2020-10-04,1.52495
2020-10-05,11.87615
2020-10-06,11.82994
2020-10-07,13.21626
2020-10-08,11.96857
2020-10-09,1.66358
2020-10-10,1.80221
2020-10-11,2.35674
2020-10-12,12.33826
2020-10-13,14.27911
2020-10-14,12.47689
2020-10-15,13.77079
2020-10-16,10.07393
2020-10-17,1.43253
2020-10-18,1.2939
2020-10-19,10.99815
2020-10-20,10.12014
2020-10-21,10.67467
2020-10-22,8.87245
2020-10-23,9.79667
2020-10-24,1.43253
2020-10-25,1.98706
2020-10-26,9.61182
2020-10-27,8.6414
2020-10-28,11.96857
2020-10-29,12.33826
2020-10-30,10.8133
2020-10-31,0.69316
2020-11-01,0.55452
2020-11-02,7.30129
2020-11-03,8.82624
2020-11-04,10.8133
2020-11-05,12.80036
2020-11-06,9.19593
2020-11-07,1.43253
2020-11-08,1.61737
2020-11-09,13.12384
2020-11-10,15.29574
2020-11-11,14.32532
2020-11-12,14.51016
2020-11-13,11.92236
2020-11-14,1.47874
2020-11-15,1.98706
2020-11-16,16.45101
2020-11-17,19.68576
2020-11-18,14.00184
2020-11-19,15.57301
2020-11-20,13.12384
2020-11-21,1.57116
2020-11-22,1.98706
2020-11-23,18.25323
2020-11-24,14.51016
2020-11-25,15.61922
2020-11-26,12.43068
2020-11-27,10.85951
2020-11-28,1.98706
2020-11-29,1.24768
2020-11-30,16.54343
2020-12-01,14.92606
2020-12-02,13.44731
2020-12-03,17.60628
2020-12-04,15.57301
2020-12-05,2.12569
2020-12-06,2.40295
2020-12-07,15.89648
2020-12-08,16.77449
2020-12-09,15.15711
2020-12-10,19.63955
2020-12-11,13.30868
2020-12-12,1.20147
2020-12-13,2.26432
2020-12-14,12.38447
2020-12-15,14.09426
2020-12-16,13.58595
2020-12-17,16.31238
2020-12-18,14.41774
2020-12-19,1.80221
2020-12-20,1.47874
2020-12-21,18.53049
2020-12-22,16.17375
2020-12-23,14.87985
2020-12-24,12.98521
2020-12-25,1.756
2020-12-26,1.61737
2020-12-27,2.72643
2020-12-28,21.44177
2020-12-29,17.65249
2020-12-30,14.695
2020-12-31,2.5878
2021-01-01,1.06284
2021-01-02,0.64695
2021-01-03,3.00369
2021-01-04,20.42513
2021-01-05,20.65619
2021-01-06,22.64325
2021-01-07,23.75231
2021-01-08,30.77634
2021-01-09,4.25138
2021-01-10,4.66728
2021-01-11,26.57116
2021-01-12,22.59704
2021-01-13,29.89833
2021-01-14,32.62476
2021-01-15,19.26987
2021-01-16,1.84842
2021-01-17,1.98706
2021-01-18,25.64695
2021-01-19,49.02957
2021-01-20,35.99815
2021-01-21,53.4658
2021-01-22,31.4695
2021-01-23,3.0499
2021-01-24,3.4658
2021-01-25,23.33641
2021-01-26,22.8743
2021-01-27,24.02957
2021-01-28,22.50462
2021-01-29,20.7024
2021-01-30,2.63401
2021-01-31,2.1719
2021-02-01,14.92606
2021-02-02,15.24953
2021-02-03,21.07208
2021-02-04,17.05175
2021-02-05,14.41774
2021-02-06,3.0499
2021-02-07,2.63401
2021-02-08,16.86691
2021-02-09,17.56007
2021-02-10,16.58964
2021-02-11,3.14232
2021-02-12,1.20147
2021-02-13,2.31053
2021-02-14,2.12569
2021-02-15,23.05914
2021-02-16,26.15526
2021-02-17,24.26062
2021-02-18,20.60998
2021-02-19,15.89648
2021-02-20,2.49537
2021-02-21,1.756
2021-02-22,15.94269
2021-02-23,15.94269
2021-02-24,15.43438
2021-02-25,23.52125
2021-02-26,21.5804
2021-02-27,1.756
2021-02-28,0.60073
2021-03-01,2.12569
2021-03-02,15.80406
2021-03-03,15.9889
2021-03-04,14.83364
2021-03-05,13.30868
2021-03-06,2.12569
2021-03-07,1.94085
2021-03-08,14.37153
2021-03-09,11.59889
2021-03-10,12.56931
2021-03-11,16.54343
2021-03-12,14.92606
2021-03-13,2.49537
2021-03-14,2.07948
2021-03-15,12.1072
2021-03-16,13.12384
2021-03-17,15.29574
2021-03-18,18.16081
2021-03-19,18.66913
2021-03-20,1.66358
2021-03-21,1.70979
2021-03-22,14.83364
2021-03-23,12.29205
2021-03-24,13.95563
2021-03-25,11.87615
2021-03-26,10.21256
2021-03-27,1.70979
2021-03-28,2.31053
2021-03-29,10.62846
2021-03-30,11.78373
2021-03-31,13.03142
2021-04-01,13.4011
2021-04-02,10.48983
2021-04-03,1.84842
2021-04-04,1.61737
2021-04-05,10.72088
2021-04-06,13.26247
2021-04-07,14.32532
2021-04-08,13.12384
2021-04-09,12.47689
2021-04-10,1.94085
2021-04-11,1.89463
2021-04-12,13.67837
2021-04-13,13.95563
2021-04-14,14.00184
2021-04-15,15.43438
2021-04-16,13.95563
2021-04-17,1.10905
2021-04-18,1.38632
2021-04-19,11.46025
2021-04-20,10.76709
2021-04-21,13.30868
2021-04-22,14.46395
2021-04-23,13.03142
2021-04-24,1.70979
2021-04-25,1.43253
2021-04-26,11.27541
2021-04-27,13.53974
2021-04-28,13.4011
2021-04-29,12.01478
2021-04-30,11.13678
2021-05-01,0.97042
2021-05-02,1.34011
2021-05-03,9.42698
2021-05-04,6.33086
2021-05-05,1.61737
2021-05-06,8.36414
2021-05-07,8.13308
2021-05-08,1.2939
2021-05-09,1.15526
2021-05-10,9.98151
2021-05-11,11.46025
2021-05-12,12.47689
2021-05-13,12.06099
2021-05-14,11.41404
2021-05-15,0.97042
2021-05-16,1.38632
2021-05-17,9.0573
2021-05-18,6.74676
2021-05-19,1.20147
2021-05-20,7.25508
2021-05-21,7.07024
2021-05-22,0.878
2021-05-23,1.38632
2021-05-24,5.96118
2021-05-25,7.48613
2021-05-26,8.41035
2021-05-27,11.87615
2021-05-28,8.59519
2021-05-29,1.2939
2021-05-30,0.69316
2021-05-31,8.78003
2021-06-01,9.65804
2021-06-02,10.16635
2021-06-03,10.25878
2021-06-04,10.85951
2021-06-05,0.78558
2021-06-06,0.4621
2021-06-07,10.99815
2021-06-08,12.43068
2021-06-09,10.62846
2021-06-10,9.70425
2021-06-11,11.32162
2021-06-12,1.20147
2021-06-13,0.92421
2021-06-14,12.01478
2021-06-15,10.85951
2021-06-16,10.76709
2021-06-17,8.78003
2021-06-18,8.13308
2021-06-19,1.89463
2021-06-20,1.52495
2021-06-21,9.28835
2021-06-22,9.75046
2021-06-23,9.38077
2021-06-24,12.33826
2021-06-25,7.07024
2021-06-26,0.50831
2021-06-27,0.36968
2021-06-28,9.0573
2021-06-29,9.01109
2021-06-30,7.85582
2021-07-01,7.57855
2021-07-02,6.56192
2021-07-03,0.73937
2021-07-04,1.38632
2021-07-05,9.42698
2021-07-06,9.70425
2021-07-07,8.04066
2021-07-08,12.56931
2021-07-09,8.27171
2021-07-10,0.60073
2021-07-11,0.69316
2021-07-12,8.08687
2021-07-13,8.78003
2021-07-14,9.84288
2021-07-15,8.87245
2021-07-16,8.73382
2021-07-17,0.50831
2021-07-18,1.10905
2021-07-19,8.04066
2021-07-20,10.48983
2021-07-21,10.07393
2021-07-22,8.54898
2021-07-23,8.41035
2021-07-24,0.78558
2021-07-25,0.69316
2021-07-26,7.16266
2021-07-27,8.73382
2021-07-28,8.59519
2021-07-29,8.27171
2021-07-30,8.45656
2021-07-31,0.69316
2021-08-01,0.64695
2021-08-02,7.53234
2021-08-03,8.82624
2021-08-04,9.84288
2021-08-05,10.48983
2021-08-06,12.33826
2021-08-07,1.47874
2021-08-08,1.2939
2021-08-09,16.86691
2021-08-10,13.4011
2021-08-11,11.59889
2021-08-12,13.03142
2021-08-13,11.87615
2021-08-14,1.34011
2021-08-15,0.36968
2021-08-16,1.61737
2021-08-17,9.42698
2021-08-18,10.30499
2021-08-19,12.24584
2021-08-20,9.84288
2021-08-21,1.47874
2021-08-22,1.10905
2021-08-23,7.11645
2021-08-24,12.5231
2021-08-25,10.44362
2021-08-26,9.70425
2021-08-27,9.0573
2021-08-28,2.63401
2021-08-29,1.24768
2021-08-30,10.44362
2021-08-31,10.76709
2021-09-01,11.46025
2021-09-02,13.30868
2021-09-03,8.36414
2021-09-04,1.34011
2021-09-05,1.20147
2021-09-06,9.88909
2021-09-07,9.88909
2021-09-08,9.19593
2021-09-09,12.19963
2021-09-10,8.2255
2021-09-11,1.20147
2021-09-12,1.61737
2021-09-13,6.97781
2021-09-14,7.80961
2021-09-15,9.28835
2021-09-16,8.45656
2021-09-17,9.24214
2021-09-18,0.78558
2021-09-19,0.36968
2021-09-20,0.41589
2021-09-21,0.78558
2021-09-22,1.47874
2021-09-23,8.50277
2021-09-24,8.50277
2021-09-25,0.83179
2021-09-26,0.36968
2021-09-27,8.04066
2021-09-28,7.62476
2021-09-29,8.87245
2021-09-30,10.25878
2021-10-01,7.43992
2021-10-02,0.60073
2021-10-03,0.36968
2021-10-04,0.97042
2021-10-05,7.57855
2021-10-06,9.47319
2021-10-07,8.31792
2021-10-08,7.11645
2021-10-09,0.83179
2021-10-10,0.36968
2021-10-11,0.60073
2021-10-12,6.9316
2021-10-13,7.62476
2021-10-14,8.59519
2021-10-15,7.20887
2021-10-16,0.92421
2021-10-17,1.06284
2021-10-18,5.59149
2021-10-19,7.02402
2021-10-20,9.14972
2021-10-21,17.65249
2021-10-22,6.97781
2021-10-23,1.2939
2021-10-24,0.4621
2021-10-25,6.88539
2021-10-26,8.6414
2021-10-27,8.59519
2021-10-28,6.74676
2021-10-29,7.16266
2021-10-30,0.878
2021-10-31,0.97042
2021-11-01,6.70055
2021-11-02,6.9316
2021-11-03,10.72088
2021-11-04,11.69131
2021-11-05,9.24214
2021-11-06,1.38632
2021-11-07,0.878
2021-11-08,9.28835
2021-11-09,8.82624
2021-11-10,8.87245
2021-11-11,9.61182
2021-11-12,10.02772
2021-11-13,1.2939
2021-11-14,1.2939
2021-11-15,9.19593
2021-11-16,7.7634
2021-11-17,9.28835
2021-11-18,11.69131
2021-11-19,9.10351
2021-11-20,0.83179
2021-11-21,1.66358
2021-11-22,9.79667
2021-11-23,9.10351
2021-11-24,7.85582
2021-11-25,8.27171
2021-11-26,11.82994
2021-11-27,3.0499
2021-11-28,2.86506
2021-11-29,9.98151
2021-11-30,8.73382
2021-12-01,7.43992
2021-12-02,7.16266
2021-12-03,5.96118
2021-12-04,1.15526
2021-12-05,1.10905
2021-12-06,6.4695
2021-12-07,6.83918
2021-12-08,6.60813
2021-12-09,7.16266
2021-12-10,6.60813
2021-12-11,1.38632
2021-12-12,1.34011
2021-12-13,5.91497
2021-12-14,7.07024
2021-12-15,7.20887
2021-12-16,7.67097
2021-12-17,6.19223
2021-12-18,0.878
2021-12-19,1.34011
2021-12-20,5.77634
2021-12-21,6.4695
2021-12-22,9.01109
2021-12-23,8.31792
2021-12-24,5.36044
2021-12-25,0.50831
2021-12-26,0.878
2021-12-27,7.39371
2021-12-28,10.53604
2021-12-29,8.17929
2021-12-30,6.28465
2021-12-31,1.43253
2022-01-01,0.23105
2022-01-02,0.4621
2022-01-03,6.23844
2022-01-04,8.50277
2022-01-05,11.87615
2022-01-06,7.94824
2022-01-07,7.3475
2022-01-08,1.15526
2022-01-09,0.78558
2022-01-10,6.97781
2022-01-11,8.2255
2022-01-12,8.08687
2022-01-13,7.90203
2022-01-14,7.02402
2022-01-15,0.83179
2022-01-16,0.97042
2022-01-17,5.73012
2022-01-18,6.28465
2022-01-19,7.62476
2022-01-20,7.11645
2022-01-21,9.42698
2022-01-22,1.70979
2022-01-23,1.06284
2022-01-24,6.28465
2022-01-25,7.20887
2022-01-26,10.16635
2022-01-27,28.83548
2022-01-28,12.24584
2022-01-29,1.70979
2022-01-30,0.97042
2022-01-31,0.60073
2022-02-01,1.20147
2022-02-02,2.63401
2022-02-03,16.8207
2022-02-04,12.01478
2022-02-05,1.80221
2022-02-06,1.66358
2022-02-07,11.92236
2022-02-08,10.67467
2022-02-09,13.35489
2022-02-10,14.83364
2022-02-11,9.47319
2022-02-12,1.43253
2022-02-13,1.61737
2022-02-14,8.2255
2022-02-15,12.1072
2022-02-16,11.09057
2022-02-17,8.73382
2022-02-18,7.67097
2022-02-19,1.61737
2022-02-20,1.52495
2022-02-21,7.85582
2022-02-22,24.02957
2022-02-23,12.75415
2022-02-24,13.95563
2022-02-25,15.24953
2022-02-26,2.26432
2022-02-27,3.14232
2022-02-28,10.07393
2022-03-01,2.40295
2022-03-02,9.56561
2022-03-03,10.25878
2022-03-04,6.9316
2022-03-05,1.10905
2022-03-06,0.92421
2022-03-07,6.83918
2022-03-08,8.31792
2022-03-09,1.61737
2022-03-10,9.79667
2022-03-11,9.70425
2022-03-12,1.47874
2022-03-13,1.80221
2022-03-14,9.19593
2022-03-15,9.14972
2022-03-16,10.72088
2022-03-17,12.56931
2022-03-18,10.44362
2022-03-19,2.26432
2022-03-20,1.70979
2022-03-21,10.85951
2022-03-22,11.78373
2022-03-23,16.49722
2022-03-24,16.21996
2022-03-25,12.15341
2022-03-26,2.21811
2022-03-27,1.756
2022-03-28,11.27541
2022-03-29,13.77079
2022-03-30,14.09426
2022-03-31,14.74121
2022-04-01,12.80036
2022-04-02,1.10905
2022-04-03,1.66358
2022-04-04,12.84658
2022-04-05,13.35489
2022-04-06,13.44731
2022-04-07,13.03142
2022-04-08,8.6414
2022-04-09,1.38632
2022-04-10,1.2939
2022-04-11,7.57855
2022-04-12,8.73382
2022-04-13,10.02772
2022-04-14,11.92236
2022-04-15,8.45656
2022-04-16,1.10905
2022-04-17,1.47874
2022-04-18,8.96487
2022-04-19,10.3512
2022-04-20,12.01478
2022-04-21,14.32532
2022-04-22,10.62846
2022-04-23,1.84842
2022-04-24,2.35674
2022-04-25,12.01478
2022-04-26,15.20332
2022-04-27,16.49722
2022-04-28,16.21996
2022-04-29,12.06099
2022-04-30,2.40295
2022-05-01,1.756
2022-05-02,10.90573
2022-05-03,11.41404
2022-05-04,9.38077
2022-05-05,1.61737
2022-05-06,9.14972
2022-05-07,0.92421
2022-05-08,1.84842
2022-05-09,9.98151
2022-05-10,9.56561
2022-05-11,10.12014
2022-05-12,9.79667
2022-05-13,8.82624
2022-05-14,1.06284
2022-05-15,1.01663
2022-05-16,8.68761
2022-05-17,8.6414
2022-05-18,10.21256
2022-05-19,10.90573
2022-05-20,9.5194
2022-05-21,1.756
2022-05-22,1.52495
2022-05-23,8.17929
2022-05-24,9.42698
2022-05-25,9.5194
2022-05-26,9.28835
2022-05-27,8.08687
2022-05-28,0.92421
2022-05-29,1.01663
2022-05-30,8.91866
2022-05-31,8.73382
2022-06-01,1.70979
2022-06-02,7.30129
2022-06-03,6.88539
2022-06-04,0.73937
2022-06-05,0.64695
2022-06-06,0.69316
2022-06-07,6.56192
2022-06-08,9.42698
2022-06-09,9.47319
2022-06-10,8.87245
2022-06-11,2.03327
2022-06-12,2.1719
2022-06-13,9.98151
2022-06-14,9.88909
2022-06-15,10.62846
2022-06-16,13.03142
2022-06-17,11.36783
2022-06-18,1.61737
2022-06-19,1.61737
2022-06-20,7.11645
2022-06-21,15.34195
2022-06-22,10.21256
2022-06-23,8.73382
2022-06-24,7.20887
2022-06-25,1.15526
2022-06-26,0.97042
2022-06-27,9.28835
2022-06-28,8.2255
2022-06-29,7.90203
2022-06-30,7.53234
2022-07-01,6.23844
2022-07-02,0.41589
2022-07-03,0.23105
2022-07-04,5.96118
2022-07-05,6.60813
2022-07-06,6.74676
2022-07-07,6.74676
2022-07-08,6.74676
2022-07-09,1.24768
2022-07-10,0.64695
2022-07-11,6.4695
2022-07-12,5.73012
2022-07-13,8.36414
2022-07-14,8.27171
2022-07-15,7.90203
2022-07-16,1.06284
2022-07-17,0.92421
2022-07-18,8.87245
2022-07-19,8.6414
2022-07-20,8.45656
2022-07-21,7.48613
2022-07-22,6.9316
2022-07-23,0.73937
2022-07-24,0.97042
2022-07-25,6.4695
2022-07-26,6.9316
2022-07-27,6.70055
2022-07-28,8.17929
2022-07-29,7.62476
2022-07-30,0.83179
2022-07-31,1.2939
2022-08-01,6.28465
2022-08-02,6.83918
2022-08-03,7.20887
2022-08-04,8.36414
2022-08-05,6.83918
2022-08-06,0.64695
2022-08-07,0.64695
2022-08-08,16.45101
2022-08-09,9.47319
2022-08-10,9.10351
2022-08-11,9.47319
2022-08-12,8.59519
2022-08-13,1.06284
2022-08-14,0.36968
2022-08-15,1.06284
2022-08-16,9.42698
2022-08-17,6.74676
2022-08-18,7.7634
2022-08-19,6.19223
2022-08-20,1.10905
2022-08-21,0.50831
2022-08-22,5.91497
2022-08-23,7.3475
2022-08-24,7.48613
2022-08-25,8.73382
2022-08-26,8.6414
2022-08-27,1.38632
2022-08-28,1.57116
2022-08-29,8.2255
2022-08-30,8.08687
2022-08-31,8.17929
2022-09-01,6.97781
2022-09-02,5.54528
2022-09-03,1.06284
2022-09-04,0.60073
2022-09-05,4.62107
2022-09-06,5.77634
2022-09-07,6.00739
2022-09-08,6.65434
2022-09-09,0.69316
2022-09-10,0.36968
2022-09-11,0.23105
2022-09-12,0.50831
2022-09-13,7.53234
2022-09-14,9.47319
2022-09-15,7.53234
2022-09-16,7.11645
2022-09-17,0.97042
2022-09-18,0.73937
2022-09-19,5.36044
2022-09-20,7.20887
2022-09-21,5.96118
2022-09-22,7.3475
2022-09-23,5.86876
2022-09-24,0.92421
2022-09-25,0.83179
2022-09-26,6.9316
2022-09-27,6.56192
2022-09-28,5.82255
2022-09-29,8.08687
2022-09-30,14.46395
2022-10-01,1.20147
2022-10-02,0.78558
2022-10-03,1.43253
2022-10-04,15.75785
2022-10-05,16.86691
2022-10-06,14.37153
2022-10-07,13.44731
2022-10-08,2.07948
2022-10-09,0.878
2022-10-10,0.78558
2022-10-11,13.26247
2022-10-12,16.77449
2022-10-13,19.03881
2022-10-14,18.5767
2022-10-15,2.49537
2022-10-16,2.72643
2022-10-17,20.84103
2022-10-18,21.53419
2022-10-19,20.65619
2022-10-20,18.66913
2022-10-21,17.09796
2022-10-22,1.70979
2022-10-23,2.12569
2022-10-24,19.68576
2022-10-25,18.90018
2022-10-26,18.16081
2022-10-27,21.39556
2022-10-28,19.26987
2022-10-29,2.68022
2022-10-30,1.756
2022-10-31,17.6987
2022-11-01,22.04251
2022-11-02,18.06839
2022-11-03,20.10166
2022-11-04,16.72828
2022-11-05,1.80221
2022-11-06,1.94085
2022-11-07,16.86691
2022-11-08,17.60628
2022-11-09,20.00924
2022-11-10,21.67282
2022-11-11,42.79112
2022-11-12,2.81885
2022-11-13,2.77264
2022-11-14,26.2939
2022-11-15,28.4658
2022-11-16,25.27726
2022-11-17,30.68391
2022-11-18,18.43807
2022-11-19,2.44916
2022-11-20,1.98706
2022-11-21,17.97597
2022-11-22,25.0
2022-11-23,25.04621
2022-11-24,22.13493
2022-11-25,21.76524
2022-11-26,2.31053
2022-11-27,1.98706
2022-11-28,18.9926
2022-11-29,16.45101
2022-11-30,22.27356
2022-12-01,22.31977
2022-12-02,15.06469
2022-12-03,1.47874
2022-12-04,2.07948
2022-12-05,14.46395
2022-12-06,12.75415
2022-12-07,22.27356
2022-12-08,17.32902
2022-12-09,17.23659
2022-12-10,2.21811
2022-12-11,1.52495
2022-12-12,15.9889
2022-12-13,18.25323
2022-12-14,18.1146
2022-12-15,17.65249
2022-12-16,15.34195
2022-12-17,1.34011
2022-12-18,1.01663
2022-12-19,10.85951
2022-12-20,14.00184
2022-12-21,14.00184
2022-12-22,17.32902
2022-12-23,15.85027
2022-12-24,2.21811
2022-12-25,1.66358
2022-12-26,14.51016
2022-12-27,20.60998
2022-12-28,16.4048
2022-12-29,15.75785
2022-12-30,2.91127
2022-12-31,0.50831
2023-01-01,1.20147
2023-01-02,15.38817
2023-01-03,16.21996
2023-01-04,18.02218
2023-01-05,19.31608
2023-01-06,17.97597
2023-01-07,2.95748
2023-01-08,1.94085
2023-01-09,21.30314
2023-01-10,16.95933
2023-01-11,18.66913
2023-01-12,22.13493
2023-01-13,18.16081
2023-01-14,2.12569
2023-01-15,1.57116
2023-01-16,18.85397
2023-01-17,16.12754
2023-01-18,17.56007
2023-01-19,17.92975
2023-01-20,14.87985
2023-01-21,1.57116
2023-01-22,0.92421
2023-01-23,1.34011
2023-01-24,1.756
2023-01-25,23.19778
2023-01-26,28.4658
2023-01-27,27.72643
2023-01-28,4.48243
2023-01-29,4.39001
2023-01-30,33.13308
2023-01-31,31.37707
2023-02-01,27.77264
2023-02-02,32.20887
2023-02-03,33.08687
2023-02-04,4.11275
2023-02-05,3.41959
2023-02-06,25.4621
2023-02-07,31.88539
2023-02-08,35.76709
2023-02-09,33.6414
2023-02-10,30.36044
2023-02-11,2.26432
2023-02-12,2.5878
2023-02-13,24.95378
2023-02-14,28.4658
2023-02-15,25.04621
2023-02-16,29.85212
2023-02-17,25.73937
2023-02-18,3.28096
2023-02-19,2.91127
2023-02-20,32.57855
2023-02-21,34.01109
2023-02-22,30.1756
2023-02-23,29.89833
2023-02-24,29.66728
2023-02-25,2.44916
2023-02-26,3.28096
2023-02-27,27.26432
2023-02-28,24.67652
2023-03-01,4.7597
2023-03-02,27.72643
2023-03-03,31.79297
2023-03-04,4.80591
2023-03-05,3.51201
2023-03-06,39.97227
2023-03-07,42.60628
2023-03-08,38.77079
2023-03-09,35.90573
2023-03-10,33.41035
2023-03-11,2.49537
2023-03-12,3.60443
2023-03-13,33.96487
2023-03-14,27.03327
2023-03-15,41.12754
2023-03-16,37.61552
2023-03-17,41.4048
2023-03-18,5.82255
2023-03-19,5.73012
2023-03-20,32.48613
2023-03-21,39.00184
2023-03-22,33.6414
2023-03-23,53.83548
2023-03-24,44.17744
2023-03-25,5.54528
2023-03-26,4.15896
2023-03-27,39.32532
2023-03-28,41.31238
2023-03-29,48.84473
2023-03-30,54.66728
2023-03-31,47.36598
2023-04-01,5.49907
2023-04-02,5.1756
2023-04-03,45.19408
2023-04-04,45.74861
2023-04-05,52.72643
2023-04-06,44.8706
2023-04-07,46.76524
2023-04-08,6.9316
2023-04-09,4.57486
2023-04-10,50.04621
2023-04-11,54.06654
2023-04-12,57.07024
2023-04-13,51.94085
2023-04-14,47.41219
2023-04-15,4.94454
2023-04-16,5.22181
2023-04-17,48.79852
2023-04-18,52.07948
2023-04-19,64.41774
2023-04-20,51.15526
2023-04-21,38.817
2023-04-22,4.71349
2023-04-23,3.18853
2023-04-24,35.12014
2023-04-25,40.38817
2023-04-26,40.71164
2023-04-27,42.88354
2023-04-28,38.30868
2023-04-29,4.06654
2023-04-30,2.91127
2023-05-01,4.52865
2023-05-02,30.12939
2023-05-03,29.52865
2023-05-04,29.71349
2023-05-05,5.26802
2023-05-06,2.54158
2023-05-07,2.54158
2023-05-08,29.94454
2023-05-09,30.08317
2023-05-10,31.33086
2023-05-11,44.50092
2023-05-12,31.00739
2023-05-13,3.41959
2023-05-14,2.35674
2023-05-15,32.48613
2023-05-16,28.18853
2023-05-17,31.97781
2023-05-18,34.61182
2023-05-19,30.08317
2023-05-20,2.68022
2023-05-21,2.21811
2023-05-22,26.80221
2023-05-23,35.8133
2023-05-24,30.40665
2023-05-25,41.21996
2023-05-26,27.5878
2023-05-27,3.00369
2023-05-28,1.89463
2023-05-29,2.81885
