date,비상장
2021-02-26,30.11695
2021-02-27,21.63742
2021-02-28,18.12865
2021-03-01,19.88304
2021-03-02,32.45614
2021-03-03,39.76608
2021-03-04,32.74853
2021-03-05,44.15204
2021-03-06,16.08187
2021-03-07,17.25146
2021-03-08,30.70175
2021-03-09,45.90643
2021-03-10,30.99415
2021-03-11,37.4269
2021-03-12,35.96491
2021-03-13,19.88304
2021-03-14,31.87134
2021-03-15,48.24561
2021-03-16,47.66081
2021-03-17,43.27485
2021-03-18,46.19883
2021-03-19,34.50292
2021-03-20,18.71345
2021-03-21,23.68421
2021-03-22,41.81286
2021-03-23,35.08771
2021-03-24,42.39766
2021-03-25,41.81286
2021-03-26,37.71929
2021-03-27,19.88304
2021-03-28,15.20467
2021-03-29,38.59649
2021-03-30,32.16374
2021-03-31,30.70175
2021-04-01,33.62573
2021-04-02,36.8421
2021-04-03,18.12865
2021-04-04,18.12865
2021-04-05,33.33333
2021-04-06,33.04093
2021-04-07,32.45614
2021-04-08,33.62573
2021-04-09,50.87719
2021-04-10,21.05263
2021-04-11,20.46783
2021-04-12,35.96491
2021-04-13,39.76608
2021-04-14,35.96491
2021-04-15,41.22807
2021-04-16,38.30409
2021-04-17,25.43859
2021-04-18,19.59064
2021-04-19,40.35087
2021-04-20,38.01169
2021-04-21,33.33333
2021-04-22,30.99415
2021-04-23,33.33333
2021-04-24,17.25146
2021-04-25,15.49707
2021-04-26,38.88888
2021-04-27,35.08771
2021-04-28,33.33333
2021-04-29,34.21052
2021-04-30,29.82456
2021-05-01,18.42105
2021-05-02,21.34502
2021-05-03,36.5497
2021-05-04,28.94736
2021-05-05,16.37426
2021-05-06,23.09941
2021-05-07,30.70175
2021-05-08,13.74269
2021-05-09,19.00584
2021-05-10,31.87134
2021-05-11,37.4269
2021-05-12,32.74853
2021-05-13,29.53216
2021-05-14,27.48538
2021-05-15,13.15789
2021-05-16,13.15789
2021-05-17,27.48538
2021-05-18,23.39181
2021-05-19,11.9883
2021-05-20,29.82456
2021-05-21,28.94736
2021-05-22,17.54385
2021-05-23,11.4035
2021-05-24,28.65497
2021-05-25,30.40935
2021-05-26,29.82456
2021-05-27,27.77777
2021-05-28,22.80701
2021-05-29,14.61988
2021-05-30,15.49707
2021-05-31,28.65497
2021-06-01,23.39181
2021-06-02,28.94736
2021-06-03,30.70175
2021-06-04,21.34502
2021-06-05,11.9883
2021-06-06,10.81871
2021-06-07,29.82456
2021-06-08,30.11695
2021-06-09,25.43859
2021-06-10,24.269
2021-06-11,25.73099
2021-06-12,16.66666
2021-06-13,9.06432
2021-06-14,33.62573
2021-06-15,31.28654
2021-06-16,28.65497
2021-06-17,25.43859
2021-06-18,28.07017
2021-06-19,13.45029
2021-06-20,14.03508
2021-06-21,28.94736
2021-06-22,28.07017
2021-06-23,45.02923
2021-06-24,35.38011
2021-06-25,30.99415
2021-06-26,16.37426
2021-06-27,10.81871
2021-06-28,30.11695
2021-06-29,27.48538
2021-06-30,23.39181
2021-07-01,25.14619
2021-07-02,23.09941
2021-07-03,8.47953
2021-07-04,11.9883
2021-07-05,28.07017
2021-07-06,34.79532
2021-07-07,22.80701
2021-07-08,31.87134
2021-07-09,24.8538
2021-07-10,12.57309
2021-07-11,9.35672
2021-07-12,29.53216
2021-07-13,32.74853
2021-07-14,27.77777
2021-07-15,30.70175
2021-07-16,27.48538
2021-07-17,14.91228
2021-07-18,15.20467
2021-07-19,28.36257
2021-07-20,31.57894
2021-07-21,31.57894
2021-07-22,31.57894
2021-07-23,25.73099
2021-07-24,13.74269
2021-07-25,10.23391
2021-07-26,33.33333
2021-07-27,32.74853
2021-07-28,38.59649
2021-07-29,31.87134
2021-07-30,30.11695
2021-07-31,16.66666
2021-08-01,11.4035
2021-08-02,30.99415
2021-08-03,29.53216
2021-08-04,27.48538
2021-08-05,31.28654
2021-08-06,36.2573
2021-08-07,8.77192
2021-08-08,14.61988
2021-08-09,43.56725
2021-08-10,38.01169
2021-08-11,41.22807
2021-08-12,35.96491
2021-08-13,29.82456
2021-08-14,13.15789
2021-08-15,13.15789
2021-08-16,15.78947
2021-08-17,42.39766
2021-08-18,29.53216
2021-08-19,37.1345
2021-08-20,29.53216
2021-08-21,14.32748
2021-08-22,15.78947
2021-08-23,35.96491
2021-08-24,36.8421
2021-08-25,38.01169
2021-08-26,31.57894
2021-08-27,31.57894
2021-08-28,14.91228
2021-08-29,17.54385
2021-08-30,35.08771
2021-08-31,28.94736
2021-09-01,42.69005
2021-09-02,28.94736
2021-09-03,27.77777
2021-09-04,12.86549
2021-09-05,11.6959
2021-09-06,34.50292
2021-09-07,32.45614
2021-09-08,29.23976
2021-09-09,25.14619
2021-09-10,26.90058
2021-09-11,12.86549
2021-09-12,10.23391
2021-09-13,36.5497
2021-09-14,31.28654
2021-09-15,28.07017
2021-09-16,33.04093
2021-09-17,24.8538
2021-09-18,9.35672
2021-09-19,9.06432
2021-09-20,10.52631
2021-09-21,10.81871
2021-09-22,12.86549
2021-09-23,31.28654
2021-09-24,33.33333
2021-09-25,13.74269
2021-09-26,8.77192
2021-09-27,35.96491
2021-09-28,32.45614
2021-09-29,27.77777
2021-09-30,30.70175
2021-10-01,25.14619
2021-10-02,11.11111
2021-10-03,14.03508
2021-10-04,16.95906
2021-10-05,31.28654
2021-10-06,30.99415
2021-10-07,27.19298
2021-10-08,26.60818
2021-10-09,11.9883
2021-10-10,11.11111
2021-10-11,14.32748
2021-10-12,31.57894
2021-10-13,28.36257
2021-10-14,27.19298
2021-10-15,29.82456
2021-10-16,12.2807
2021-10-17,15.49707
2021-10-18,30.11695
2021-10-19,35.67251
2021-10-20,38.01169
2021-10-21,32.74853
2021-10-22,26.60818
2021-10-23,17.25146
2021-10-24,9.64912
2021-10-25,30.11695
2021-10-26,30.11695
2021-10-27,34.50292
2021-10-28,34.21052
2021-10-29,28.94736
2021-10-30,13.45029
2021-10-31,12.57309
2021-11-01,30.99415
2021-11-02,38.01169
2021-11-03,36.5497
2021-11-04,38.01169
2021-11-05,22.80701
2021-11-06,9.64912
2021-11-07,13.15789
2021-11-08,26.02339
2021-11-09,34.21052
2021-11-10,28.65497
2021-11-11,29.53216
2021-11-12,27.19298
2021-11-13,9.64912
2021-11-14,14.91228
2021-11-15,33.33333
2021-11-16,39.76608
2021-11-17,34.79532
2021-11-18,31.87134
2021-11-19,28.65497
2021-11-20,18.12865
2021-11-21,16.08187
2021-11-22,33.33333
2021-11-23,32.74853
2021-11-24,42.98245
2021-11-25,29.53216
2021-11-26,30.70175
2021-11-27,16.37426
2021-11-28,15.49707
2021-11-29,32.74853
2021-11-30,29.82456
2021-12-01,32.74853
2021-12-02,34.79532
2021-12-03,34.50292
2021-12-04,9.64912
2021-12-05,13.74269
2021-12-06,30.40935
2021-12-07,37.4269
2021-12-08,32.16374
2021-12-09,34.50292
2021-12-10,35.08771
2021-12-11,18.42105
2021-12-12,18.71345
2021-12-13,34.50292
2021-12-14,36.5497
2021-12-15,44.44444
2021-12-16,45.02923
2021-12-17,38.88888
2021-12-18,15.78947
2021-12-19,13.15789
2021-12-20,44.73684
2021-12-21,35.08771
2021-12-22,38.59649
2021-12-23,33.04093
2021-12-24,25.43859
2021-12-25,13.45029
2021-12-26,14.03508
2021-12-27,36.8421
2021-12-28,37.71929
2021-12-29,33.91812
2021-12-30,23.9766
2021-12-31,21.34502
2022-01-01,12.86549
2022-01-02,15.49707
2022-01-03,39.47368
2022-01-04,32.45614
2022-01-05,38.59649
2022-01-06,31.28654
2022-01-07,30.40935
2022-01-08,11.6959
2022-01-09,15.49707
2022-01-10,42.10526
2022-01-11,40.64327
2022-01-12,37.4269
2022-01-13,33.62573
2022-01-14,33.33333
2022-01-15,15.20467
2022-01-16,13.74269
2022-01-17,37.1345
2022-01-18,42.10526
2022-01-19,37.4269
2022-01-20,37.4269
2022-01-21,35.96491
2022-01-22,13.74269
2022-01-23,12.57309
2022-01-24,36.8421
2022-01-25,31.57894
2022-01-26,26.90058
2022-01-27,35.67251
2022-01-28,27.19298
2022-01-29,14.32748
2022-01-30,15.78947
2022-01-31,13.45029
2022-02-01,11.6959
2022-02-02,13.74269
2022-02-03,41.22807
2022-02-04,35.08771
2022-02-05,12.86549
2022-02-06,12.86549
2022-02-07,40.93567
2022-02-08,35.38011
2022-02-09,44.73684
2022-02-10,31.87134
2022-02-11,35.38011
2022-02-12,13.15789
2022-02-13,12.2807
2022-02-14,38.59649
2022-02-15,40.05847
2022-02-16,34.21052
2022-02-17,33.33333
2022-02-18,25.14619
2022-02-19,11.11111
2022-02-20,14.91228
2022-02-21,41.52046
2022-02-22,40.35087
2022-02-23,38.59649
2022-02-24,31.57894
2022-02-25,30.11695
2022-02-26,13.74269
2022-02-27,13.15789
2022-02-28,34.21052
2022-03-01,14.61988
2022-03-02,34.50292
2022-03-03,36.2573
2022-03-04,26.31578
2022-03-05,12.57309
2022-03-06,15.20467
2022-03-07,37.4269
2022-03-08,28.65497
2022-03-09,10.23391
2022-03-10,26.31578
2022-03-11,29.23976
2022-03-12,8.18713
2022-03-13,10.81871
2022-03-14,36.5497
2022-03-15,36.8421
2022-03-16,42.39766
2022-03-17,34.79532
2022-03-18,28.36257
2022-03-19,11.9883
2022-03-20,13.45029
2022-03-21,35.96491
2022-03-22,33.62573
2022-03-23,31.57894
2022-03-24,33.04093
2022-03-25,35.38011
2022-03-26,14.32748
2022-03-27,16.08187
2022-03-28,36.8421
2022-03-29,34.79532
2022-03-30,38.30409
2022-03-31,41.81286
2022-04-01,28.07017
2022-04-02,13.15789
2022-04-03,14.03508
2022-04-04,31.87134
2022-04-05,33.04093
2022-04-06,35.67251
2022-04-07,30.99415
2022-04-08,31.57894
2022-04-09,14.32748
2022-04-10,15.78947
2022-04-11,35.38011
2022-04-12,35.08771
2022-04-13,36.2573
2022-04-14,34.79532
2022-04-15,41.22807
2022-04-16,16.66666
2022-04-17,14.32748
2022-04-18,44.73684
2022-04-19,45.32163
2022-04-20,42.69005
2022-04-21,46.49122
2022-04-22,33.62573
2022-04-23,14.03508
2022-04-24,12.57309
2022-04-25,37.4269
2022-04-26,73.68421
2022-04-27,46.19883
2022-04-28,36.5497
2022-04-29,28.94736
2022-04-30,14.61988
2022-05-01,11.11111
2022-05-02,35.96491
2022-05-03,43.27485
2022-05-04,27.48538
2022-05-05,15.78947
2022-05-06,24.269
2022-05-07,13.74269
2022-05-08,9.94152
2022-05-09,37.71929
2022-05-10,35.38011
2022-05-11,34.79532
2022-05-12,35.96491
2022-05-13,34.21052
2022-05-14,16.95906
2022-05-15,19.88304
2022-05-16,40.05847
2022-05-17,40.64327
2022-05-18,37.4269
2022-05-19,41.81286
2022-05-20,35.38011
2022-05-21,11.4035
2022-05-22,15.78947
2022-05-23,42.39766
2022-05-24,42.39766
2022-05-25,36.8421
2022-05-26,33.04093
2022-05-27,34.79532
2022-05-28,14.91228
2022-05-29,12.57309
2022-05-30,47.36842
2022-05-31,49.1228
2022-06-01,30.40935
2022-06-02,86.8421
2022-06-03,54.38596
2022-06-04,21.34502
2022-06-05,15.78947
2022-06-06,20.76023
2022-06-07,57.30994
2022-06-08,53.21637
2022-06-09,50.29239
2022-06-10,35.67251
2022-06-11,12.57309
2022-06-12,9.64912
2022-06-13,55.26315
2022-06-14,43.27485
2022-06-15,45.32163
2022-06-16,47.66081
2022-06-17,30.99415
2022-06-18,12.86549
2022-06-19,11.9883
2022-06-20,47.36842
2022-06-21,44.44444
2022-06-22,43.56725
2022-06-23,36.8421
2022-06-24,29.82456
2022-06-25,10.52631
2022-06-26,9.06432
2022-06-27,33.62573
2022-06-28,29.82456
2022-06-29,38.30409
2022-06-30,27.77777
2022-07-01,34.50292
2022-07-02,10.23391
2022-07-03,9.35672
2022-07-04,35.08771
2022-07-05,28.65497
2022-07-06,33.33333
2022-07-07,28.07017
2022-07-08,20.17543
2022-07-09,9.06432
2022-07-10,12.86549
2022-07-11,29.53216
2022-07-12,29.82456
2022-07-13,34.50292
2022-07-14,28.65497
2022-07-15,20.17543
2022-07-16,7.30994
2022-07-17,9.94152
2022-07-18,33.33333
2022-07-19,23.68421
2022-07-20,29.53216
2022-07-21,30.99415
2022-07-22,23.39181
2022-07-23,8.47953
2022-07-24,11.6959
2022-07-25,28.65497
2022-07-26,29.53216
2022-07-27,26.90058
2022-07-28,30.11695
2022-07-29,25.43859
2022-07-30,10.23391
2022-07-31,8.18713
2022-08-01,24.5614
2022-08-02,28.65497
2022-08-03,25.14619
2022-08-04,27.19298
2022-08-05,27.19298
2022-08-06,9.94152
2022-08-07,13.15789
2022-08-08,35.96491
2022-08-09,26.31578
2022-08-10,36.8421
2022-08-11,33.04093
2022-08-12,28.07017
2022-08-13,14.91228
2022-08-14,8.18713
2022-08-15,7.60233
2022-08-16,33.62573
2022-08-17,31.28654
2022-08-18,36.5497
2022-08-19,26.60818
2022-08-20,7.01754
2022-08-21,5.55555
2022-08-22,28.36257
2022-08-23,27.19298
2022-08-24,25.14619
2022-08-25,28.65497
2022-08-26,26.90058
2022-08-27,8.77192
2022-08-28,9.94152
2022-08-29,22.22222
2022-08-30,27.48538
2022-08-31,27.19298
2022-09-01,26.31578
2022-09-02,17.83625
2022-09-03,9.94152
2022-09-04,9.94152
2022-09-05,32.45614
2022-09-06,26.31578
2022-09-07,25.73099
2022-09-08,28.36257
2022-09-09,5.55555
2022-09-10,4.97076
2022-09-11,7.60233
2022-09-12,13.45029
2022-09-13,35.96491
2022-09-14,28.36257
2022-09-15,29.23976
2022-09-16,25.73099
2022-09-17,9.94152
2022-09-18,16.66666
2022-09-19,42.39766
2022-09-20,35.67251
2022-09-21,28.07017
2022-09-22,37.1345
2022-09-23,26.31578
2022-09-24,11.11111
2022-09-25,15.49707
2022-09-26,31.57894
2022-09-27,27.48538
2022-09-28,29.53216
2022-09-29,28.65497
2022-09-30,25.14619
2022-10-01,9.35672
2022-10-02,12.2807
2022-10-03,11.4035
2022-10-04,27.77777
2022-10-05,38.88888
2022-10-06,47.66081
2022-10-07,100.0
2022-10-08,18.42105
2022-10-09,14.03508
2022-10-10,20.17543
2022-10-11,53.21637
2022-10-12,46.49122
2022-10-13,38.01169
2022-10-14,30.11695
2022-10-15,15.20467
2022-10-16,19.29824
2022-10-17,50.0
2022-10-18,79.82456
2022-10-19,89.47368
2022-10-20,48.53801
2022-10-21,43.27485
2022-10-22,14.91228
2022-10-23,8.77192
2022-10-24,34.50292
2022-10-25,39.18128
2022-10-26,34.50292
2022-10-27,28.36257
2022-10-28,27.48538
2022-10-29,8.47953
2022-10-30,20.17543
2022-10-31,69.00584
2022-11-01,49.4152
2022-11-02,37.1345
2022-11-03,36.8421
2022-11-04,27.77777
2022-11-05,12.2807
2022-11-06,14.03508
2022-11-07,34.21052
2022-11-08,33.91812
2022-11-09,27.77777
2022-11-10,28.07017
2022-11-11,26.31578
2022-11-12,11.9883
2022-11-13,11.6959
2022-11-14,29.53216
2022-11-15,32.74853
2022-11-16,28.65497
2022-11-17,28.07017
2022-11-18,25.14619
2022-11-19,13.15789
2022-11-20,9.35672
2022-11-21,23.68421
2022-11-22,25.14619
2022-11-23,21.63742
2022-11-24,22.51461
2022-11-25,19.00584
2022-11-26,7.89473
2022-11-27,9.06432
2022-11-28,25.73099
2022-11-29,28.07017
2022-11-30,30.70175
2022-12-01,29.23976
2022-12-02,21.63742
2022-12-03,8.18713
2022-12-04,9.06432
2022-12-05,31.57894
2022-12-06,22.51461
2022-12-07,29.23976
2022-12-08,26.31578
2022-12-09,17.83625
2022-12-10,9.94152
2022-12-11,12.57309
2022-12-12,26.31578
2022-12-13,23.09941
2022-12-14,26.60818
2022-12-15,29.23976
2022-12-16,23.39181
2022-12-17,7.01754
2022-12-18,11.9883
2022-12-19,26.60818
2022-12-20,23.9766
2022-12-21,27.48538
2022-12-22,26.02339
2022-12-23,23.9766
2022-12-24,7.89473
2022-12-25,10.52631
2022-12-26,24.269
2022-12-27,25.43859
2022-12-28,22.51461
2022-12-29,22.80701
2022-12-30,13.45029
2022-12-31,8.47953
2023-01-01,7.60233
2023-01-02,33.62573
2023-01-03,30.99415
2023-01-04,27.48538
2023-01-05,30.40935
2023-01-06,21.63742
2023-01-07,12.2807
2023-01-08,6.72514
2023-01-09,26.02339
2023-01-10,23.68421
2023-01-11,23.68421
2023-01-12,23.9766
2023-01-13,26.02339
2023-01-14,13.74269
2023-01-15,9.94152
2023-01-16,29.23976
2023-01-17,30.99415
2023-01-18,28.65497
2023-01-19,23.68421
2023-01-20,25.43859
2023-01-21,7.89473
2023-01-22,4.09356
2023-01-23,7.60233
2023-01-24,9.64912
2023-01-25,31.28654
2023-01-26,28.65497
2023-01-27,25.14619
2023-01-28,15.78947
2023-01-29,11.4035
2023-01-30,26.90058
2023-01-31,31.57894
2023-02-01,29.53216
2023-02-02,24.8538
2023-02-03,26.02339
2023-02-04,13.45029
2023-02-05,7.01754
2023-02-06,29.53216
2023-02-07,27.77777
2023-02-08,28.36257
2023-02-09,26.60818
2023-02-10,24.5614
2023-02-11,11.9883
2023-02-12,15.20467
2023-02-13,30.11695
2023-02-14,28.65497
2023-02-15,27.77777
2023-02-16,29.82456
2023-02-17,47.07602
2023-02-18,13.15789
2023-02-19,13.15789
2023-02-20,28.94736
2023-02-21,34.21052
2023-02-22,33.04093
2023-02-23,30.70175
2023-02-24,24.5614
2023-02-25,11.4035
2023-02-26,9.94152
2023-02-27,30.70175
2023-02-28,29.23976
2023-03-01,11.6959
2023-03-02,28.07017
2023-03-03,29.23976
2023-03-04,9.94152
2023-03-05,9.94152
2023-03-06,39.47368
2023-03-07,34.21052
2023-03-08,24.8538
2023-03-09,28.07017
2023-03-10,20.17543
2023-03-11,7.89473
2023-03-12,9.94152
2023-03-13,27.48538
2023-03-14,31.57894
2023-03-15,26.60818
2023-03-16,26.90058
2023-03-17,29.53216
2023-03-18,10.52631
2023-03-19,10.81871
2023-03-20,28.94736
2023-03-21,30.11695
2023-03-22,24.5614
2023-03-23,28.94736
2023-03-24,28.07017
2023-03-25,12.57309
2023-03-26,11.9883
2023-03-27,32.45614
2023-03-28,31.57894
2023-03-29,29.23976
2023-03-30,29.53216
2023-03-31,26.60818
2023-04-01,11.9883
2023-04-02,10.81871
2023-04-03,30.70175
2023-04-04,31.87134
2023-04-05,30.70175
2023-04-06,23.9766
2023-04-07,23.68421
2023-04-08,11.11111
2023-04-09,9.35672
2023-04-10,33.62573
2023-04-11,34.21052
2023-04-12,32.16374
2023-04-13,25.14619
2023-04-14,27.19298
2023-04-15,9.35672
2023-04-16,11.9883
2023-04-17,33.33333
2023-04-18,33.33333
2023-04-19,30.99415
2023-04-20,25.73099
2023-04-21,21.05263
2023-04-22,9.35672
2023-04-23,12.2807
2023-04-24,29.53216
2023-04-25,26.90058
2023-04-26,33.33333
2023-04-27,22.22222
2023-04-28,22.22222
2023-04-29,10.52631
2023-04-30,9.94152
2023-05-01,15.20467
2023-05-02,28.94736
2023-05-03,47.95321
2023-05-04,33.62573
2023-05-05,6.14035
2023-05-06,12.57309
2023-05-07,9.64912
2023-05-08,30.99415
2023-05-09,33.33333
2023-05-10,33.33333
2023-05-11,28.65497
2023-05-12,22.51461
2023-05-13,8.77192
2023-05-14,14.32748
2023-05-15,28.65497
2023-05-16,28.07017
2023-05-17,27.77777
2023-05-18,25.14619
2023-05-19,23.39181
2023-05-20,4.09356
2023-05-21,11.11111
2023-05-22,39.47368
2023-05-23,33.91812
2023-05-24,30.11695
2023-05-25,24.8538
2023-05-26,19.59064
2023-05-27,9.94152
2023-05-28,10.52631
2023-05-29,12.2807
