date,AI주식투자
2021-10-11,0.72815
2021-10-12,0.72815
2021-10-20,0.60679
2021-10-21,0.60679
2021-10-24,0.72815
2021-10-27,1.82038
2021-11-02,0.84951
2021-11-04,0.84951
2021-11-05,0.72815
2021-11-06,0.84951
2021-11-08,0.84951
2021-11-10,0.72815
2021-11-13,0.72815
2021-11-14,0.60679
2021-11-15,1.21359
2021-11-16,1.33495
2021-11-17,0.72815
2021-11-19,0.84951
2021-11-22,0.84951
2021-11-23,0.60679
2021-11-26,1.09223
2021-11-28,0.97087
2021-12-02,0.97087
2021-12-03,0.72815
2021-12-05,0.60679
2021-12-06,0.60679
2021-12-11,1.21359
2021-12-13,0.72815
2021-12-14,1.21359
2021-12-18,1.33495
2021-12-20,0.84951
2021-12-21,0.84951
2021-12-22,0.60679
2021-12-27,0.97087
2021-12-29,0.84951
2021-12-30,0.97087
2022-01-02,0.97087
2022-01-03,1.09223
2022-01-05,0.84951
2022-01-06,1.09223
2022-01-07,0.60679
2022-01-09,0.60679
2022-01-14,1.21359
2022-01-16,0.72815
2022-01-17,1.09223
2022-01-18,0.60679
2022-01-20,0.97087
2022-01-21,1.45631
2022-01-23,0.72815
2022-01-29,0.72815
2022-01-30,0.72815
2022-01-31,1.21359
2022-02-01,0.97087
2022-02-02,0.72815
2022-02-03,2.91262
2022-02-04,1.09223
2022-02-06,0.72815
2022-02-08,1.33495
2022-02-10,0.72815
2022-02-11,0.84951
2022-02-13,0.60679
2022-02-21,0.72815
2022-02-22,0.60679
2022-02-23,0.60679
2022-02-28,0.84951
2022-03-02,0.60679
2022-03-04,0.97087
2022-03-09,0.72815
2022-03-11,0.84951
2022-03-14,0.60679
2022-03-18,1.45631
2022-03-19,1.45631
2022-03-20,0.60679
2022-03-21,0.60679
2022-03-26,0.72815
2022-04-04,0.72815
2022-04-11,1.09223
2022-04-13,0.60679
2022-04-14,0.60679
2022-04-15,0.60679
2022-04-17,0.60679
2022-04-21,0.60679
2022-04-22,0.72815
2022-05-01,0.97087
2022-05-02,0.60679
2022-05-10,0.60679
2022-05-15,0.84951
2022-05-19,0.72815
2022-05-24,0.60679
2022-06-01,0.72815
2022-06-12,1.09223
2022-06-19,0.60679
2022-07-26,0.60679
2022-08-02,0.72815
2022-08-03,0.72815
2022-08-25,0.60679
2022-09-13,0.60679
2022-09-27,0.60679
2022-10-11,0.72815
2022-11-09,0.84951
2022-11-16,0.60679
2022-12-05,0.72815
2022-12-07,0.60679
2022-12-12,0.60679
2022-12-21,0.72815
2022-12-22,0.84951
2022-12-26,0.97087
2022-12-28,0.72815
2022-12-31,0.72815
2023-01-03,0.97087
2023-01-07,0.72815
2023-01-10,0.60679
2023-01-14,0.84951
2023-01-17,0.97087
2023-01-18,0.72815
2023-01-20,0.60679
2023-01-21,0.60679
2023-01-24,0.72815
2023-01-27,0.60679
2023-01-28,0.72815
2023-01-29,1.21359
2023-01-30,0.72815
2023-01-31,1.21359
2023-02-01,1.94174
2023-02-02,0.72815
2023-02-03,1.57766
2023-02-04,1.21359
2023-02-05,1.33495
2023-02-06,0.72815
2023-02-07,1.69902
2023-02-08,3.15533
2023-02-09,2.6699
2023-02-10,1.45631
2023-02-11,0.97087
2023-02-12,1.09223
2023-02-13,2.6699
2023-02-14,0.84951
2023-02-15,0.60679
2023-02-16,1.57766
2023-02-17,0.72815
2023-02-19,0.60679
2023-02-20,1.57766
2023-02-21,2.0631
2023-02-22,1.09223
2023-02-23,1.57766
2023-02-24,0.72815
2023-02-25,0.72815
2023-02-26,1.09223
2023-02-27,1.45631
2023-02-28,1.45631
2023-03-02,1.82038
2023-03-03,1.94174
2023-03-04,1.09223
2023-03-05,0.84951
2023-03-06,1.45631
2023-03-07,0.84951
2023-03-08,0.72815
2023-03-09,0.72815
2023-03-13,0.97087
2023-03-15,0.84951
2023-03-16,0.72815
2023-03-17,0.84951
2023-03-20,1.33495
2023-03-22,0.60679
2023-03-23,1.09223
2023-03-24,0.60679
2023-03-26,1.09223
2023-03-27,0.72815
2023-03-28,0.60679
2023-03-29,0.97087
2023-03-30,1.33495
2023-03-31,0.97087
2023-04-01,0.84951
2023-04-03,1.21359
2023-04-04,1.94174
2023-04-05,0.84951
2023-04-06,0.72815
2023-04-07,0.97087
2023-04-08,0.97087
2023-04-09,0.97087
2023-04-10,0.72815
2023-04-12,0.97087
2023-04-13,1.09223
2023-04-14,1.82038
2023-04-15,0.72815
2023-04-16,0.60679
2023-04-18,1.21359
2023-04-19,0.72815
2023-04-24,0.84951
2023-04-25,1.33495
2023-04-26,0.84951
2023-04-27,1.09223
2023-04-28,1.69902
2023-04-29,1.21359
2023-04-30,0.97087
2023-05-01,1.33495
2023-05-02,0.84951
2023-05-05,0.72815
2023-05-08,0.72815
2023-05-11,0.60679
2023-05-13,1.09223
2023-05-15,1.33495
2023-05-17,1.09223
2023-05-18,1.09223
2023-05-19,1.21359
2023-05-20,0.97087
2023-05-21,0.97087
2023-05-24,1.45631
2023-05-25,0.84951
2023-05-27,1.45631
2023-05-28,0.84951
2023-05-29,0.60679
2023-05-31,0.97087
2023-06-02,0.97087
2023-06-03,0.60679
2023-06-04,0.84951
2023-06-05,0.97087
2023-06-06,1.33495
2023-06-08,0.97087
2023-06-09,0.72815
2023-06-10,0.84951
2023-06-13,0.84951
2023-06-14,0.97087
2023-06-15,0.84951
2023-06-16,0.72815
2023-06-18,1.69902
2023-06-19,1.57766
2023-06-20,0.84951
2023-06-21,0.72815
2023-06-22,1.82038
2023-06-23,0.84951
2023-06-27,1.69902
2023-06-28,1.82038
2023-06-29,0.97087
2023-07-02,0.84951
2023-07-03,1.21359
2023-07-04,0.60679
2023-07-05,0.60679
2023-07-10,0.72815
2023-07-11,0.84951
2023-07-12,0.97087
2023-07-13,0.97087
2023-07-14,0.72815
2023-07-16,0.60679
2023-07-17,0.60679
2023-07-18,0.97087
2023-07-20,0.84951
2023-07-22,0.60679
2023-07-24,0.72815
2023-07-25,0.60679
2023-07-26,0.84951
2023-07-28,1.09223
2023-07-31,0.72815
2023-08-01,1.33495
2023-08-02,1.21359
2023-08-04,0.60679
2023-08-05,0.84951
2023-08-06,0.72815
2023-08-08,1.45631
2023-08-09,0.84951
2023-08-10,0.60679
2023-08-11,1.82038
2023-08-14,1.33495
2023-08-16,1.21359
2023-08-22,0.72815
2023-08-24,0.60679
2023-08-25,0.84951
2023-08-28,0.84951
2023-08-29,1.21359
2023-09-02,0.60679
2023-09-05,0.60679
2023-09-06,0.84951
2023-09-07,0.84951
2023-09-08,0.60679
2023-09-11,0.60679
2023-09-12,1.09223
2023-09-13,1.94174
2023-09-14,0.60679
2023-09-15,1.09223
2023-09-19,0.60679
2023-09-20,0.60679
2023-09-27,1.09223
2023-10-02,0.60679
2023-10-05,1.21359
2023-10-06,0.60679
2023-10-07,0.60679
2023-10-08,0.60679
2023-10-10,1.09223
2023-10-11,1.09223
2023-10-12,0.72815
2023-10-13,1.09223
2023-10-16,0.72815
2023-10-17,1.09223
2023-10-18,0.60679
2023-10-20,0.84951
2023-10-23,0.60679
2023-10-24,1.09223
2023-10-25,0.97087
2023-10-26,0.60679
2023-10-27,0.60679
2023-10-29,0.60679
2023-10-31,0.72815
2023-11-01,1.09223
2023-11-02,0.72815
2023-11-04,0.60679
2023-11-05,0.60679
2023-11-06,1.09223
2023-11-07,0.60679
2023-11-08,1.94174
2023-11-09,0.97087
2023-11-10,0.60679
2023-11-11,0.60679
2023-11-13,0.72815
2023-11-14,0.97087
2023-11-15,1.21359
2023-11-19,0.97087
2023-11-20,1.45631
2023-11-21,0.97087
2023-11-22,1.33495
2023-11-24,1.33495
2023-11-25,0.60679
2023-11-26,0.72815
2023-11-27,1.69902
2023-11-28,1.69902
2023-11-29,0.72815
2023-11-30,1.82038
2023-12-01,0.84951
2023-12-02,1.21359
2023-12-03,1.69902
2023-12-04,0.97087
2023-12-05,1.09223
2023-12-06,2.18446
2023-12-07,2.0631
2023-12-08,1.09223
2023-12-09,2.54854
2023-12-10,2.0631
2023-12-11,1.09223
2023-12-12,2.42718
2023-12-13,0.84951
2023-12-14,1.69902
2023-12-15,6.18932
2023-12-16,1.82038
2023-12-17,0.60679
2023-12-18,7.03883
2023-12-19,7.16019
2023-12-20,8.6165
2023-12-21,7.52427
2023-12-22,7.52427
2023-12-23,5.9466
2023-12-24,4.36893
2023-12-25,4.733
2023-12-26,9.70873
2023-12-27,9.83009
2023-12-28,7.16019
2023-12-29,5.82524
2023-12-30,4.00485
2023-12-31,4.36893
2024-01-01,5.09708
2024-01-02,7.64563
2024-01-03,8.85922
2024-01-04,12.62135
2024-01-05,8.73786
2024-01-06,7.64563
2024-01-07,7.28155
2024-01-08,8.25242
2024-01-09,9.2233
2024-01-10,6.18932
2024-01-11,7.40291
2024-01-12,7.64563
2024-01-13,3.76213
2024-01-14,7.16019
2024-01-15,6.55339
2024-01-16,12.5
2024-01-17,12.86407
2024-01-18,11.40776
2024-01-19,14.07766
2024-01-20,11.16504
2024-01-21,15.1699
2024-01-22,18.4466
2024-01-23,15.1699
2024-01-24,16.99029
2024-01-25,10.31553
2024-01-26,12.37864
2024-01-27,10.07281
2024-01-28,8.85922
2024-01-29,14.19902
2024-01-30,16.86893
2024-01-31,14.68446
2024-02-01,15.65533
2024-02-02,13.34951
2024-02-03,10.43689
2024-02-04,12.62135
2024-02-05,10.92233
2024-02-06,14.5631
2024-02-07,9.10194
2024-02-08,8.73786
2024-02-09,5.3398
2024-02-10,3.15533
2024-02-11,5.21844
2024-02-12,7.52427
2024-02-13,14.32038
2024-02-14,12.25728
2024-02-15,9.34466
2024-02-16,12.01456
2024-02-17,9.10194
2024-02-18,9.58737
2024-02-19,16.50485
2024-02-20,14.19902
2024-02-21,12.37864
2024-02-22,15.29126
2024-02-23,15.77669
2024-02-24,14.32038
2024-02-25,16.74757
2024-02-26,17.96116
2024-02-27,17.11165
2024-02-28,15.77669
2024-02-29,13.71359
2024-03-01,12.98543
2024-03-02,10.31553
2024-03-03,13.10679
2024-03-04,14.32038
2024-03-05,15.53398
2024-03-06,15.41262
2024-03-07,16.74757
2024-03-08,16.26213
2024-03-09,13.22815
2024-03-10,12.13592
2024-03-11,13.47087
2024-03-12,16.99029
2024-03-13,14.80582
2024-03-14,17.11165
2024-03-15,16.26213
2024-03-16,11.77184
2024-03-17,12.25728
2024-03-18,13.83495
2024-03-19,18.81067
2024-03-20,15.29126
