date,미술전시
2020-11-14,36.90476
2020-11-15,27.97619
2020-11-16,33.63095
2020-11-17,37.5
2020-11-18,35.71428
2020-11-19,40.47619
2020-11-20,38.39285
2020-11-21,32.44047
2020-11-22,25.59523
2020-11-23,30.35714
2020-11-24,35.11904
2020-11-25,27.08333
2020-11-26,20.83333
2020-11-27,17.85714
2020-11-28,16.96428
2020-11-29,19.04761
2020-11-30,20.23809
2020-12-01,25.29761
2020-12-02,32.73809
2020-12-03,29.16666
2020-12-04,27.08333
2020-12-05,18.45238
2020-12-06,23.21428
2020-12-07,17.55952
2020-12-08,22.32142
2020-12-09,27.67857
2020-12-10,26.78571
2020-12-11,23.21428
2020-12-12,13.69047
2020-12-13,8.03571
2020-12-14,12.20238
2020-12-15,24.40476
2020-12-16,15.47619
2020-12-17,12.20238
2020-12-18,18.75
2020-12-19,20.23809
2020-12-20,15.17857
2020-12-21,13.39285
2020-12-22,16.36904
2020-12-23,17.85714
2020-12-24,13.39285
2020-12-25,6.25
2020-12-26,16.07142
2020-12-27,19.34523
2020-12-28,22.32142
2020-12-29,25.0
2020-12-30,16.36904
2020-12-31,13.09523
2021-01-01,12.5
2021-01-02,22.61904
2021-01-03,22.0238
2021-01-04,21.72619
2021-01-05,26.48809
2021-01-06,26.19047
2021-01-07,17.85714
2021-01-08,18.45238
2021-01-09,29.46428
2021-01-10,20.83333
2021-01-11,32.14285
2021-01-12,28.2738
2021-01-13,31.54761
2021-01-14,33.03571
2021-01-15,33.63095
2021-01-16,31.25
2021-01-17,32.73809
2021-01-18,38.69047
2021-01-19,30.05952
2021-01-20,32.73809
2021-01-21,40.17857
2021-01-22,27.38095
2021-01-23,34.22619
2021-01-24,38.09523
2021-01-25,35.41666
2021-01-26,44.34523
2021-01-27,41.36904
2021-01-28,36.30952
2021-01-29,26.78571
2021-01-30,31.84523
2021-01-31,32.14285
2021-02-01,40.47619
2021-02-02,36.30952
2021-02-03,33.33333
2021-02-04,38.69047
2021-02-05,37.5
2021-02-06,44.04761
2021-02-07,30.65476
2021-02-08,39.58333
2021-02-09,44.04761
2021-02-10,37.20238
2021-02-11,30.65476
2021-02-12,24.40476
2021-02-13,35.71428
2021-02-14,36.60714
2021-02-15,45.23809
2021-02-16,38.69047
2021-02-17,41.66666
2021-02-18,36.0119
2021-02-19,38.09523
2021-02-20,46.42857
2021-02-21,49.10714
2021-02-22,36.30952
2021-02-23,41.36904
2021-02-24,42.85714
2021-02-25,33.33333
2021-02-26,38.98809
2021-02-27,35.71428
2021-02-28,37.79761
2021-03-01,33.03571
2021-03-02,34.5238
2021-03-03,28.86904
2021-03-04,37.79761
2021-03-05,51.48809
2021-03-06,43.75
2021-03-07,38.09523
2021-03-08,46.72619
2021-03-09,43.75
2021-03-10,51.78571
2021-03-11,39.58333
2021-03-12,42.85714
2021-03-13,51.19047
2021-03-14,45.83333
2021-03-15,44.94047
2021-03-16,35.41666
2021-03-17,44.04761
2021-03-18,53.2738
2021-03-19,53.57142
2021-03-20,51.78571
2021-03-21,41.96428
2021-03-22,41.96428
2021-03-23,45.83333
2021-03-24,45.83333
2021-03-25,46.72619
2021-03-26,46.42857
2021-03-27,51.19047
2021-03-28,39.58333
2021-03-29,43.45238
2021-03-30,51.48809
2021-03-31,48.5119
2021-04-01,45.83333
2021-04-02,45.83333
2021-04-03,48.21428
2021-04-04,47.0238
2021-04-05,40.17857
2021-04-06,57.14285
2021-04-07,45.23809
2021-04-08,43.75
2021-04-09,42.2619
2021-04-10,37.79761
2021-04-11,45.23809
2021-04-12,31.84523
2021-04-13,40.17857
2021-04-14,36.0119
2021-04-15,48.5119
2021-04-16,44.94047
2021-04-17,47.32142
2021-04-18,38.69047
2021-04-19,45.23809
2021-04-20,41.07142
2021-04-21,38.69047
2021-04-22,40.47619
2021-04-23,43.15476
2021-04-24,36.90476
2021-04-25,36.0119
2021-04-26,35.71428
2021-04-27,36.90476
2021-04-28,43.45238
2021-04-29,42.2619
2021-04-30,43.15476
2021-05-01,39.88095
2021-05-02,42.55952
2021-05-03,38.09523
2021-05-04,46.42857
2021-05-05,33.03571
2021-05-06,48.5119
2021-05-07,33.63095
2021-05-08,25.29761
2021-05-09,29.7619
2021-05-10,28.86904
2021-05-11,40.47619
2021-05-12,37.20238
2021-05-13,37.5
2021-05-14,48.5119
2021-05-15,38.69047
2021-05-16,45.53571
2021-05-17,40.17857
2021-05-18,55.05952
2021-05-19,48.21428
2021-05-20,42.85714
2021-05-21,44.04761
2021-05-22,35.11904
2021-05-23,35.71428
2021-05-24,36.90476
2021-05-25,44.34523
2021-05-26,37.79761
2021-05-27,52.97619
2021-05-28,41.36904
2021-05-29,37.79761
2021-05-30,42.2619
2021-05-31,41.96428
2021-06-01,43.45238
2021-06-02,45.53571
2021-06-03,38.39285
2021-06-04,38.09523
2021-06-05,41.07142
2021-06-06,38.09523
2021-06-07,32.44047
2021-06-08,45.23809
2021-06-09,40.17857
2021-06-10,41.96428
2021-06-11,36.90476
2021-06-12,36.90476
2021-06-13,42.2619
2021-06-14,33.33333
2021-06-15,38.98809
2021-06-16,47.32142
2021-06-17,31.84523
2021-06-18,44.04761
2021-06-19,50.0
2021-06-20,44.64285
2021-06-21,44.04761
2021-06-22,36.0119
2021-06-23,38.09523
2021-06-24,43.75
2021-06-25,41.36904
2021-06-26,51.48809
2021-06-27,41.66666
2021-06-28,37.20238
2021-06-29,47.91666
2021-06-30,39.28571
2021-07-01,43.45238
2021-07-02,37.5
2021-07-03,45.83333
2021-07-04,36.90476
2021-07-05,43.75
2021-07-06,40.17857
2021-07-07,32.14285
2021-07-08,28.2738
2021-07-09,23.5119
2021-07-10,19.04761
2021-07-11,22.91666
2021-07-12,32.73809
2021-07-13,21.13095
2021-07-14,25.0
2021-07-15,36.30952
2021-07-16,22.91666
2021-07-17,26.48809
2021-07-18,31.25
2021-07-19,35.11904
2021-07-20,47.32142
2021-07-21,34.82142
2021-07-22,30.05952
2021-07-23,29.46428
2021-07-24,38.39285
2021-07-25,34.22619
2021-07-26,36.60714
2021-07-27,48.5119
2021-07-28,43.75
2021-07-29,48.5119
2021-07-30,45.53571
2021-07-31,48.21428
2021-08-01,47.32142
2021-08-02,52.67857
2021-08-03,57.14285
2021-08-04,44.34523
2021-08-05,43.45238
2021-08-06,45.83333
2021-08-07,44.64285
2021-08-08,42.85714
2021-08-09,39.58333
2021-08-10,39.88095
2021-08-11,42.55952
2021-08-12,43.15476
2021-08-13,41.66666
2021-08-14,50.59523
2021-08-15,46.13095
2021-08-16,44.94047
2021-08-17,38.69047
2021-08-18,38.39285
2021-08-19,49.70238
2021-08-20,45.23809
2021-08-21,33.33333
2021-08-22,33.92857
2021-08-23,45.83333
2021-08-24,43.15476
2021-08-25,41.36904
2021-08-26,41.96428
2021-08-27,39.28571
2021-08-28,42.55952
2021-08-29,45.53571
2021-08-30,44.94047
2021-08-31,41.66666
2021-09-01,37.20238
2021-09-02,38.69047
2021-09-03,51.48809
2021-09-04,47.91666
2021-09-05,42.85714
2021-09-06,48.21428
2021-09-07,29.46428
2021-09-08,35.41666
2021-09-09,41.66666
2021-09-10,37.20238
2021-09-11,34.22619
2021-09-12,43.15476
2021-09-13,41.66666
2021-09-14,40.17857
2021-09-15,42.55952
2021-09-16,37.5
2021-09-17,43.45238
2021-09-18,35.71428
2021-09-19,49.10714
2021-09-20,34.5238
2021-09-21,30.65476
2021-09-22,39.58333
2021-09-23,56.25
2021-09-24,59.5238
2021-09-25,40.47619
2021-09-26,43.75
2021-09-27,39.88095
2021-09-28,46.13095
2021-09-29,52.67857
2021-09-30,46.13095
2021-10-01,50.29761
2021-10-02,49.40476
2021-10-03,62.20238
2021-10-04,56.54761
2021-10-05,54.46428
2021-10-06,55.65476
2021-10-07,63.39285
2021-10-08,58.33333
2021-10-09,62.79761
2021-10-10,61.60714
2021-10-11,47.0238
2021-10-12,53.86904
2021-10-13,47.91666
2021-10-14,51.78571
2021-10-15,52.08333
2021-10-16,56.25
2021-10-17,42.85714
2021-10-18,57.14285
2021-10-19,50.0
2021-10-20,47.32142
2021-10-21,51.78571
2021-10-22,47.61904
2021-10-23,53.86904
2021-10-24,39.58333
2021-10-25,50.89285
2021-10-26,45.53571
2021-10-27,52.67857
2021-10-28,52.08333
2021-10-29,47.0238
2021-10-30,39.58333
2021-10-31,49.10714
2021-11-01,52.38095
2021-11-02,55.35714
2021-11-03,56.25
2021-11-04,53.57142
2021-11-05,54.16666
2021-11-06,45.53571
2021-11-07,43.45238
2021-11-08,49.10714
2021-11-09,57.14285
2021-11-10,61.0119
2021-11-11,52.08333
2021-11-12,47.91666
2021-11-13,48.21428
2021-11-14,45.83333
2021-11-15,50.59523
2021-11-16,58.63095
2021-11-17,49.40476
2021-11-18,48.21428
2021-11-19,50.0
2021-11-20,48.21428
2021-11-21,44.34523
2021-11-22,51.19047
2021-11-23,42.85714
2021-11-24,42.2619
2021-11-25,53.57142
2021-11-26,52.38095
2021-11-27,52.67857
2021-11-28,39.58333
2021-11-29,45.83333
2021-11-30,52.38095
2021-12-01,44.04761
2021-12-02,38.09523
2021-12-03,41.07142
2021-12-04,50.0
2021-12-05,42.85714
2021-12-06,48.21428
2021-12-07,41.07142
2021-12-08,36.90476
2021-12-09,49.40476
2021-12-10,35.71428
2021-12-11,37.5
2021-12-12,38.69047
2021-12-13,36.60714
2021-12-14,38.69047
2021-12-15,36.30952
2021-12-16,47.32142
2021-12-17,40.47619
2021-12-18,32.44047
2021-12-19,40.17857
2021-12-20,40.47619
2021-12-21,41.07142
2021-12-22,45.53571
2021-12-23,47.32142
2021-12-24,37.5
2021-12-25,30.35714
2021-12-26,38.69047
2021-12-27,53.86904
2021-12-28,52.97619
2021-12-29,58.03571
2021-12-30,53.86904
2021-12-31,41.96428
2022-01-01,47.61904
2022-01-02,46.42857
2022-01-03,58.63095
2022-01-04,69.94047
2022-01-05,55.65476
2022-01-06,62.20238
2022-01-07,54.16666
2022-01-08,57.44047
2022-01-09,53.86904
2022-01-10,54.46428
2022-01-11,63.98809
2022-01-12,55.95238
2022-01-13,49.40476
2022-01-14,51.48809
2022-01-15,58.03571
2022-01-16,57.14285
2022-01-17,60.41666
2022-01-18,59.22619
2022-01-19,46.72619
2022-01-20,49.70238
2022-01-21,61.90476
2022-01-22,61.30952
2022-01-23,52.08333
2022-01-24,51.19047
2022-01-25,58.33333
2022-01-26,59.5238
2022-01-27,42.85714
2022-01-28,43.15476
2022-01-29,43.75
2022-01-30,46.42857
2022-01-31,43.15476
2022-02-01,44.64285
2022-02-02,60.11904
2022-02-03,52.08333
2022-02-04,56.84523
2022-02-05,61.60714
2022-02-06,40.47619
2022-02-07,42.85714
2022-02-08,46.13095
2022-02-09,49.40476
2022-02-10,39.58333
2022-02-11,40.17857
2022-02-12,47.91666
2022-02-13,48.80952
2022-02-14,47.32142
2022-02-15,39.58333
2022-02-16,41.36904
2022-02-17,47.91666
2022-02-18,45.23809
2022-02-19,48.80952
2022-02-20,38.69047
2022-02-21,43.15476
2022-02-22,36.30952
2022-02-23,38.98809
2022-02-24,47.0238
2022-02-25,47.61904
2022-02-26,42.55952
2022-02-27,53.57142
2022-02-28,49.40476
2022-03-01,54.16666
2022-03-02,41.96428
2022-03-03,38.09523
2022-03-04,58.33333
2022-03-05,55.95238
2022-03-06,42.2619
2022-03-07,43.15476
2022-03-08,48.5119
2022-03-09,47.91666
2022-03-10,36.30952
2022-03-11,44.04761
2022-03-12,50.29761
2022-03-13,38.98809
2022-03-14,39.88095
2022-03-15,43.45238
2022-03-16,39.28571
2022-03-17,48.21428
2022-03-18,58.03571
2022-03-19,49.10714
2022-03-20,45.23809
2022-03-21,54.16666
2022-03-22,47.91666
2022-03-23,52.67857
2022-03-24,45.23809
2022-03-25,47.0238
2022-03-26,51.48809
2022-03-27,44.94047
2022-03-28,50.89285
2022-03-29,41.96428
2022-03-30,55.65476
2022-03-31,45.23809
2022-04-01,63.69047
2022-04-02,47.32142
2022-04-03,43.45238
2022-04-04,44.04761
2022-04-05,45.23809
2022-04-06,54.16666
2022-04-07,47.0238
2022-04-08,47.91666
2022-04-09,48.21428
2022-04-10,46.13095
2022-04-11,40.17857
2022-04-12,48.5119
2022-04-13,56.54761
2022-04-14,58.92857
2022-04-15,56.84523
2022-04-16,58.03571
2022-04-17,46.72619
2022-04-18,45.83333
2022-04-19,50.0
2022-04-20,53.86904
2022-04-21,52.67857
2022-04-22,54.7619
2022-04-23,53.2738
2022-04-24,45.53571
2022-04-25,54.7619
2022-04-26,70.23809
2022-04-27,48.5119
2022-04-28,47.91666
2022-04-29,48.5119
2022-04-30,42.2619
2022-05-01,48.5119
2022-05-02,54.46428
2022-05-03,53.2738
2022-05-04,59.82142
2022-05-05,54.7619
2022-05-06,49.40476
2022-05-07,38.98809
2022-05-08,29.16666
2022-05-09,50.89285
2022-05-10,44.64285
2022-05-11,51.48809
2022-05-12,43.15476
2022-05-13,44.64285
2022-05-14,40.7738
2022-05-15,55.95238
2022-05-16,50.0
2022-05-17,51.48809
2022-05-18,54.16666
2022-05-19,53.86904
2022-05-20,49.10714
2022-05-21,43.15476
2022-05-22,47.32142
2022-05-23,50.89285
2022-05-24,45.53571
2022-05-25,53.2738
2022-05-26,54.46428
2022-05-27,51.48809
2022-05-28,40.47619
2022-05-29,45.23809
2022-05-30,46.42857
2022-05-31,58.33333
2022-06-01,54.16666
2022-06-02,58.33333
2022-06-03,61.60714
2022-06-04,54.16666
2022-06-05,51.48809
2022-06-06,60.71428
2022-06-07,49.10714
2022-06-08,55.95238
2022-06-09,46.13095
2022-06-10,49.10714
2022-06-11,51.78571
2022-06-12,50.89285
2022-06-13,53.2738
2022-06-14,53.57142
2022-06-15,47.61904
2022-06-16,54.7619
2022-06-17,57.44047
2022-06-18,48.21428
2022-06-19,56.54761
2022-06-20,55.65476
2022-06-21,48.80952
2022-06-22,46.72619
2022-06-23,47.91666
2022-06-24,56.25
2022-06-25,50.0
2022-06-26,61.0119
2022-06-27,60.11904
2022-06-28,68.45238
2022-06-29,57.14285
2022-06-30,53.2738
2022-07-01,58.63095
2022-07-02,53.86904
2022-07-03,47.0238
2022-07-04,51.78571
2022-07-05,51.78571
2022-07-06,52.38095
2022-07-07,45.83333
2022-07-08,50.89285
2022-07-09,57.14285
2022-07-10,44.34523
2022-07-11,57.14285
2022-07-12,61.30952
2022-07-13,46.42857
2022-07-14,55.35714
2022-07-15,56.84523
2022-07-16,54.7619
2022-07-17,54.46428
2022-07-18,58.03571
2022-07-19,57.73809
2022-07-20,72.0238
2022-07-21,52.97619
2022-07-22,60.11904
2022-07-23,65.47619
2022-07-24,66.96428
2022-07-25,76.19047
2022-07-26,75.59523
2022-07-27,80.65476
2022-07-28,80.65476
2022-07-29,74.10714
2022-07-30,77.38095
2022-07-31,72.0238
2022-08-01,93.45238
2022-08-02,83.33333
2022-08-03,81.84523
2022-08-04,76.78571
2022-08-05,80.05952
2022-08-06,66.66666
2022-08-07,64.28571
2022-08-08,58.03571
2022-08-09,42.85714
2022-08-10,58.63095
2022-08-11,51.78571
2022-08-12,66.36904
2022-08-13,68.45238
2022-08-14,75.59523
2022-08-15,64.58333
2022-08-16,66.36904
2022-08-17,60.11904
2022-08-18,60.41666
2022-08-19,61.90476
2022-08-20,55.95238
2022-08-21,62.20238
2022-08-22,56.84523
2022-08-23,61.0119
2022-08-24,58.63095
2022-08-25,58.03571
2022-08-26,47.32142
2022-08-27,47.32142
2022-08-28,41.96428
2022-08-29,50.89285
2022-08-30,46.42857
2022-08-31,52.97619
2022-09-01,48.21428
2022-09-02,66.07142
2022-09-03,76.48809
2022-09-04,54.16666
2022-09-05,53.86904
2022-09-06,64.88095
2022-09-07,59.5238
2022-09-08,50.29761
2022-09-09,48.5119
2022-09-10,36.30952
2022-09-11,48.80952
2022-09-12,58.63095
2022-09-13,57.14285
2022-09-14,48.21428
2022-09-15,56.54761
2022-09-16,70.83333
2022-09-17,52.97619
2022-09-18,57.44047
2022-09-19,60.11904
2022-09-20,52.38095
2022-09-21,55.65476
2022-09-22,52.67857
2022-09-23,50.89285
2022-09-24,36.60714
2022-09-25,43.15476
2022-09-26,55.95238
2022-09-27,51.78571
2022-09-28,59.82142
2022-09-29,47.0238
2022-09-30,61.90476
2022-10-01,61.0119
2022-10-02,58.63095
2022-10-03,60.71428
2022-10-04,53.57142
2022-10-05,51.78571
2022-10-06,63.69047
2022-10-07,62.5
2022-10-08,56.25
2022-10-09,52.67857
2022-10-10,57.14285
2022-10-11,60.11904
2022-10-12,57.14285
2022-10-13,55.05952
2022-10-14,69.64285
2022-10-15,62.79761
2022-10-16,47.0238
2022-10-17,50.29761
2022-10-18,52.08333
2022-10-19,60.71428
2022-10-20,51.48809
2022-10-21,50.89285
2022-10-22,63.98809
2022-10-23,45.53571
2022-10-24,58.33333
2022-10-25,69.34523
2022-10-26,60.41666
2022-10-27,65.7738
2022-10-28,52.08333
2022-10-29,70.23809
2022-10-30,44.94047
2022-10-31,53.57142
2022-11-01,54.16666
2022-11-02,62.5
2022-11-03,59.22619
2022-11-04,52.08333
2022-11-05,62.79761
2022-11-06,56.25
2022-11-07,57.73809
2022-11-08,54.16666
2022-11-09,62.5
2022-11-10,65.47619
2022-11-11,67.55952
2022-11-12,77.67857
2022-11-13,78.57142
2022-11-14,62.20238
2022-11-15,55.65476
2022-11-16,50.29761
2022-11-17,71.72619
2022-11-18,72.91666
2022-11-19,52.97619
2022-11-20,78.2738
2022-11-21,73.80952
2022-11-22,56.25
2022-11-23,56.25
2022-11-24,53.86904
2022-11-25,77.38095
2022-11-26,70.53571
2022-11-27,43.15476
2022-11-28,52.08333
2022-11-29,48.80952
2022-11-30,45.83333
2022-12-01,43.75
2022-12-02,38.98809
2022-12-03,46.72619
2022-12-04,56.25
2022-12-05,47.91666
2022-12-06,43.45238
2022-12-07,50.29761
2022-12-08,52.97619
2022-12-09,56.25
2022-12-10,50.29761
2022-12-11,55.65476
2022-12-12,48.80952
2022-12-13,53.57142
2022-12-14,49.70238
2022-12-15,42.85714
2022-12-16,44.94047
2022-12-17,38.09523
2022-12-18,48.80952
2022-12-19,43.45238
2022-12-20,41.36904
2022-12-21,45.53571
2022-12-22,49.40476
2022-12-23,42.85714
2022-12-24,43.15476
2022-12-25,50.0
2022-12-26,58.92857
2022-12-27,65.7738
2022-12-28,69.64285
2022-12-29,68.15476
2022-12-30,55.95238
2022-12-31,49.10714
2023-01-01,51.19047
2023-01-02,73.5119
2023-01-03,70.53571
2023-01-04,64.88095
2023-01-05,64.28571
2023-01-06,66.96428
2023-01-07,64.58333
2023-01-08,71.72619
2023-01-09,63.09523
2023-01-10,81.84523
2023-01-11,77.08333
2023-01-12,64.88095
2023-01-13,66.66666
2023-01-14,65.47619
2023-01-15,63.98809
2023-01-16,58.92857
2023-01-17,65.47619
2023-01-18,54.16666
2023-01-19,61.30952
2023-01-20,51.48809
2023-01-21,52.67857
2023-01-22,47.0238
2023-01-23,66.36904
2023-01-24,65.7738
2023-01-25,66.07142
2023-01-26,57.44047
2023-01-27,71.72619
2023-01-28,62.20238
2023-01-29,66.66666
2023-01-30,59.22619
2023-01-31,67.55952
2023-02-01,69.04761
2023-02-02,64.58333
2023-02-03,76.48809
2023-02-04,75.29761
2023-02-05,69.34523
2023-02-06,66.66666
2023-02-07,71.42857
2023-02-08,69.04761
2023-02-09,66.07142
2023-02-10,63.39285
2023-02-11,66.07142
2023-02-12,58.92857
2023-02-13,66.07142
2023-02-14,62.20238
2023-02-15,56.54761
2023-02-16,53.57142
2023-02-17,61.60714
2023-02-18,47.32142
2023-02-19,52.67857
2023-02-20,60.11904
2023-02-21,75.29761
2023-02-22,60.71428
2023-02-23,65.17857
2023-02-24,53.2738
2023-02-25,61.90476
2023-02-26,60.71428
2023-02-27,59.22619
2023-02-28,67.2619
2023-03-01,50.89285
2023-03-02,45.23809
2023-03-03,52.08333
2023-03-04,53.2738
2023-03-05,55.05952
2023-03-06,52.08333
2023-03-07,48.80952
2023-03-08,52.08333
2023-03-09,47.91666
2023-03-10,57.14285
2023-03-11,62.20238
2023-03-12,50.29761
2023-03-13,63.98809
2023-03-14,58.03571
2023-03-15,54.16666
2023-03-16,69.64285
2023-03-17,58.63095
2023-03-18,51.48809
2023-03-19,46.42857
2023-03-20,59.5238
2023-03-21,57.44047
2023-03-22,58.92857
2023-03-23,55.05952
2023-03-24,52.97619
2023-03-25,55.05952
2023-03-26,50.89285
2023-03-27,52.67857
2023-03-28,55.95238
2023-03-29,61.90476
2023-03-30,60.11904
2023-03-31,61.60714
2023-04-01,51.48809
2023-04-02,36.30952
2023-04-03,46.13095
2023-04-04,54.46428
2023-04-05,62.5
2023-04-06,66.66666
2023-04-07,59.5238
2023-04-08,58.63095
2023-04-09,56.84523
2023-04-10,58.63095
2023-04-11,54.7619
2023-04-12,61.60714
2023-04-13,57.44047
2023-04-14,66.66666
2023-04-15,62.20238
2023-04-16,51.78571
2023-04-17,58.92857
2023-04-18,57.44047
2023-04-19,60.71428
2023-04-20,61.60714
2023-04-21,66.96428
2023-04-22,53.86904
2023-04-23,56.25
2023-04-24,65.7738
2023-04-25,58.92857
2023-04-26,61.0119
2023-04-27,63.69047
2023-04-28,73.21428
2023-04-29,71.13095
2023-04-30,71.13095
2023-05-01,62.5
2023-05-02,67.2619
2023-05-03,62.5
2023-05-04,66.96428
2023-05-05,66.07142
2023-05-06,57.44047
2023-05-07,57.73809
2023-05-08,52.67857
2023-05-09,59.5238
2023-05-10,65.17857
2023-05-11,61.60714
2023-05-12,64.58333
2023-05-13,60.11904
2023-05-14,53.86904
2023-05-15,55.65476
2023-05-16,57.73809
2023-05-17,53.57142
2023-05-18,66.07142
2023-05-19,62.5
2023-05-20,56.54761
2023-05-21,54.7619
2023-05-22,63.39285
2023-05-23,62.5
2023-05-24,69.64285
2023-05-25,55.35714
2023-05-26,69.94047
2023-05-27,82.14285
2023-05-28,79.16666
2023-05-29,59.5238
2023-05-30,64.28571
2023-05-31,67.85714
2023-06-01,65.7738
2023-06-02,66.96428
