date,입원보험
2020-08-10,12.93103
2020-08-11,10.34482
2020-08-12,15.51724
2020-08-13,10.34482
2020-08-14,17.24137
2020-08-15,12.93103
2020-08-16,6.89655
2020-08-17,13.7931
2020-08-18,27.5862
2020-08-19,14.65517
2020-08-20,25.0
2020-08-21,12.06896
2020-08-22,10.34482
2020-08-23,5.17241
2020-08-24,10.34482
2020-08-25,5.17241
2020-08-26,14.65517
2020-08-27,8.62068
2020-08-28,12.06896
2020-08-29,13.7931
2020-08-30,6.03448
2020-08-31,9.48275
2020-09-01,9.48275
2020-09-02,12.93103
2020-09-03,8.62068
2020-09-04,12.06896
2020-09-05,5.17241
2020-09-06,5.17241
2020-09-07,14.65517
2020-09-08,22.41379
2020-09-09,17.24137
2020-09-10,13.7931
2020-09-11,18.96551
2020-09-12,5.17241
2020-09-13,6.89655
2020-09-14,21.55172
2020-09-15,18.10344
2020-09-16,11.20689
2020-09-17,9.48275
2020-09-18,17.24137
2020-09-19,10.34482
2020-09-20,6.89655
2020-09-21,15.51724
2020-09-22,19.82758
2020-09-23,13.7931
2020-09-24,18.10344
2020-09-25,16.37931
2020-09-26,4.31034
2020-09-28,13.7931
2020-09-29,7.75862
2020-09-30,8.62068
2020-10-01,6.03448
2020-10-02,6.89655
2020-10-03,5.17241
2020-10-04,6.03448
2020-10-05,25.0
2020-10-06,16.37931
2020-10-07,18.96551
2020-10-08,9.48275
2020-10-09,14.65517
2020-10-10,10.34482
2020-10-11,8.62068
2020-10-12,15.51724
2020-10-13,20.68965
2020-10-14,10.34482
2020-10-15,13.7931
2020-10-16,8.62068
2020-10-17,5.17241
2020-10-18,5.17241
2020-10-19,6.03448
2020-10-20,6.89655
2020-10-21,15.51724
2020-10-22,9.48275
2020-10-23,11.20689
2020-10-24,6.03448
2020-10-25,8.62068
2020-10-26,5.17241
2020-10-27,6.89655
2020-10-28,11.20689
2020-10-29,18.10344
2020-10-30,10.34482
2020-10-31,4.31034
2020-11-01,11.20689
2020-11-02,11.20689
2020-11-03,13.7931
2020-11-04,13.7931
2020-11-05,12.93103
2020-11-06,13.7931
2020-11-07,10.34482
2020-11-08,5.17241
2020-11-09,16.37931
2020-11-10,16.37931
2020-11-11,12.06896
2020-11-12,8.62068
2020-11-13,23.27586
2020-11-14,6.03448
2020-11-15,10.34482
2020-11-16,26.72413
2020-11-17,11.20689
2020-11-18,12.93103
2020-11-19,15.51724
2020-11-20,13.7931
2020-11-21,16.37931
2020-11-22,9.48275
2020-11-23,16.37931
2020-11-24,11.20689
2020-11-25,14.65517
2020-11-26,13.7931
2020-11-27,8.62068
2020-11-28,9.48275
2020-11-29,4.31034
2020-11-30,14.65517
2020-12-01,18.96551
2020-12-02,11.20689
2020-12-03,16.37931
2020-12-04,11.20689
2020-12-05,8.62068
2020-12-07,16.37931
2020-12-08,22.41379
2020-12-09,18.96551
2020-12-10,6.89655
2020-12-11,13.7931
2020-12-13,5.17241
2020-12-14,23.27586
2020-12-15,19.82758
2020-12-16,17.24137
2020-12-17,10.34482
2020-12-18,11.20689
2020-12-19,5.17241
2020-12-20,6.89655
2020-12-21,11.20689
2020-12-22,10.34482
2020-12-23,18.96551
2020-12-24,13.7931
2020-12-25,7.75862
2020-12-26,5.17241
2020-12-27,12.93103
2020-12-28,17.24137
2020-12-29,11.20689
2020-12-30,18.10344
2020-12-31,14.65517
2021-01-01,5.17241
2021-01-02,7.75862
2021-01-03,13.7931
2021-01-04,22.41379
2021-01-05,9.48275
2021-01-06,12.06896
2021-01-07,13.7931
2021-01-08,16.37931
2021-01-09,11.20689
2021-01-10,6.89655
2021-01-11,20.68965
2021-01-12,18.96551
2021-01-13,8.62068
2021-01-14,11.20689
2021-01-15,16.37931
2021-01-16,18.10344
2021-01-17,10.34482
2021-01-18,19.82758
2021-01-19,15.51724
2021-01-20,14.65517
2021-01-21,20.68965
2021-01-22,16.37931
2021-01-23,14.65517
2021-01-24,7.75862
2021-01-25,23.27586
2021-01-26,12.06896
2021-01-27,14.65517
2021-01-28,12.93103
2021-01-29,12.93103
2021-01-30,4.31034
2021-01-31,7.75862
2021-02-01,13.7931
2021-02-02,11.20689
2021-02-03,7.75862
2021-02-04,7.75862
2021-02-05,14.65517
2021-02-06,14.65517
2021-02-07,10.34482
2021-02-08,12.93103
2021-02-09,12.93103
2021-02-10,9.48275
2021-02-11,5.17241
2021-02-12,6.03448
2021-02-13,6.89655
2021-02-15,11.20689
2021-02-16,16.37931
2021-02-17,12.06896
2021-02-18,23.27586
2021-02-19,6.03448
2021-02-20,6.89655
2021-02-21,9.48275
2021-02-22,16.37931
2021-02-23,12.93103
2021-02-24,8.62068
2021-02-25,8.62068
2021-02-26,6.89655
2021-02-27,8.62068
2021-02-28,7.75862
2021-03-01,7.75862
2021-03-02,12.93103
2021-03-03,5.17241
2021-03-04,6.03448
2021-03-05,6.89655
2021-03-06,9.48275
2021-03-07,10.34482
2021-03-08,12.93103
2021-03-09,11.20689
2021-03-10,21.55172
2021-03-11,18.96551
2021-03-12,8.62068
2021-03-13,12.06896
2021-03-14,7.75862
2021-03-15,13.7931
2021-03-16,9.48275
2021-03-17,11.20689
2021-03-18,15.51724
2021-03-19,12.93103
2021-03-20,6.89655
2021-03-21,8.62068
2021-03-22,9.48275
2021-03-23,12.93103
2021-03-24,17.24137
2021-03-25,12.93103
2021-03-26,9.48275
2021-03-27,8.62068
2021-03-28,8.62068
2021-03-29,18.96551
2021-03-30,18.96551
2021-03-31,10.34482
2021-04-01,16.37931
2021-04-02,24.13793
2021-04-03,12.93103
2021-04-04,6.03448
2021-04-05,25.86206
2021-04-06,8.62068
2021-04-07,29.31034
2021-04-08,12.93103
2021-04-09,11.20689
2021-04-10,8.62068
2021-04-11,7.75862
2021-04-12,13.7931
2021-04-13,14.65517
2021-04-14,12.06896
2021-04-15,9.48275
2021-04-16,4.31034
2021-04-17,9.48275
2021-04-18,8.62068
2021-04-19,16.37931
2021-04-20,8.62068
2021-04-21,11.20689
2021-04-22,16.37931
2021-04-23,6.03448
2021-04-24,10.34482
2021-04-25,7.75862
2021-04-26,10.34482
2021-04-27,5.17241
2021-04-28,18.96551
2021-04-29,18.10344
2021-04-30,11.20689
2021-05-01,5.17241
2021-05-02,6.89655
2021-05-03,18.10344
2021-05-04,12.06896
2021-05-05,11.20689
2021-05-06,9.48275
2021-05-07,8.62068
2021-05-08,8.62068
2021-05-09,7.75862
2021-05-10,14.65517
2021-05-11,29.31034
2021-05-12,14.65517
2021-05-13,14.65517
2021-05-14,8.62068
2021-05-15,6.89655
2021-05-16,10.34482
2021-05-17,17.24137
2021-05-18,12.93103
2021-05-19,6.89655
2021-05-20,13.7931
2021-05-21,15.51724
2021-05-22,13.7931
2021-05-23,10.34482
2021-05-24,13.7931
2021-05-25,13.7931
2021-05-26,8.62068
2021-05-27,12.93103
2021-05-28,9.48275
2021-05-31,15.51724
2021-06-01,6.03448
2021-06-02,7.75862
2021-06-03,12.06896
2021-06-04,12.93103
2021-06-05,9.48275
2021-06-06,11.20689
2021-06-07,22.41379
2021-06-08,4.31034
2021-06-09,7.75862
2021-06-10,14.65517
2021-06-11,18.10344
2021-06-12,6.03448
2021-06-13,10.34482
2021-06-14,18.96551
2021-06-15,11.20689
2021-06-16,10.34482
2021-06-17,12.93103
2021-06-18,15.51724
2021-06-19,14.65517
2021-06-20,12.06896
2021-06-21,16.37931
2021-06-23,10.34482
2021-06-24,11.20689
2021-06-25,9.48275
2021-06-26,8.62068
2021-06-28,12.06896
2021-06-29,21.55172
2021-06-30,18.10344
2021-07-01,16.37931
2021-07-02,11.20689
2021-07-03,5.17241
2021-07-04,6.03448
2021-07-05,18.10344
2021-07-06,14.65517
2021-07-07,4.31034
2021-07-08,18.10344
2021-07-09,12.93103
2021-07-10,6.03448
2021-07-11,7.75862
2021-07-12,11.20689
2021-07-13,10.34482
2021-07-14,6.03448
2021-07-15,19.82758
2021-07-16,12.93103
2021-07-17,9.48275
2021-07-18,14.65517
2021-07-19,17.24137
2021-07-20,12.06896
2021-07-21,8.62068
2021-07-22,9.48275
2021-07-23,11.20689
2021-07-24,4.31034
2021-07-25,8.62068
2021-07-26,14.65517
2021-07-27,14.65517
2021-07-28,10.34482
2021-07-29,19.82758
2021-07-30,6.89655
2021-07-31,13.7931
2021-08-01,6.89655
2021-08-02,12.93103
2021-08-03,6.89655
2021-08-04,12.93103
2021-08-05,10.34482
2021-08-06,9.48275
2021-08-07,12.06896
2021-08-08,6.89655
2021-08-09,14.65517
2021-08-10,12.93103
2021-08-11,9.48275
2021-08-12,12.93103
2021-08-13,10.34482
2021-08-14,9.48275
2021-08-15,8.62068
2021-08-16,14.65517
2021-08-17,12.06896
2021-08-18,13.7931
2021-08-19,13.7931
2021-08-20,8.62068
2021-08-22,8.62068
2021-08-23,18.10344
2021-08-24,16.37931
2021-08-25,9.48275
2021-08-26,11.20689
2021-08-27,6.89655
2021-08-28,4.31034
2021-08-29,8.62068
2021-08-30,8.62068
2021-08-31,8.62068
2021-09-01,17.24137
2021-09-02,9.48275
2021-09-03,10.34482
2021-09-04,5.17241
2021-09-05,7.75862
2021-09-06,12.93103
2021-09-07,12.06896
2021-09-08,5.17241
2021-09-09,12.93103
2021-09-10,12.06896
2021-09-11,8.62068
2021-09-12,8.62068
2021-09-13,12.06896
2021-09-14,7.75862
2021-09-15,10.34482
2021-09-16,11.20689
2021-09-17,6.03448
2021-09-18,9.48275
2021-09-19,6.03448
2021-09-20,7.75862
2021-09-22,10.34482
2021-09-23,8.62068
2021-09-24,8.62068
2021-09-26,6.03448
2021-09-27,16.37931
2021-09-28,18.10344
2021-09-29,13.7931
2021-09-30,11.20689
2021-10-01,9.48275
2021-10-02,14.65517
2021-10-04,7.75862
2021-10-05,10.34482
2021-10-06,11.20689
2021-10-07,12.93103
2021-10-08,16.37931
2021-10-09,4.31034
2021-10-10,5.17241
2021-10-11,10.34482
2021-10-12,10.34482
2021-10-13,12.06896
2021-10-14,18.10344
2021-10-15,7.75862
2021-10-16,6.89655
2021-10-17,5.17241
2021-10-18,7.75862
2021-10-19,7.75862
2021-10-20,9.48275
2021-10-21,12.06896
2021-10-22,6.89655
2021-10-23,14.65517
2021-10-24,9.48275
2021-10-25,7.75862
2021-10-26,12.06896
2021-10-27,8.62068
2021-10-28,10.34482
2021-10-29,6.89655
2021-10-30,6.89655
2021-10-31,6.03448
2021-11-01,17.24137
2021-11-02,8.62068
2021-11-03,12.93103
2021-11-04,12.93103
2021-11-05,12.93103
2021-11-06,7.75862
2021-11-07,6.03448
2021-11-08,11.20689
2021-11-09,14.65517
2021-11-10,12.06896
2021-11-11,15.51724
2021-11-12,6.03448
2021-11-13,7.75862
2021-11-14,12.06896
2021-11-15,7.75862
2021-11-16,10.34482
2021-11-17,8.62068
2021-11-18,7.75862
2021-11-19,8.62068
2021-11-20,4.31034
2021-11-21,4.31034
2021-11-22,18.10344
2021-11-23,7.75862
2021-11-24,10.34482
2021-11-25,11.20689
2021-11-26,6.03448
2021-11-27,8.62068
2021-11-28,8.62068
2021-11-29,12.93103
2021-11-30,12.06896
2021-12-01,11.20689
2021-12-02,7.75862
2021-12-03,7.75862
2021-12-04,5.17241
2021-12-05,6.89655
2021-12-06,8.62068
2021-12-07,17.24137
2021-12-08,9.48275
2021-12-09,12.06896
2021-12-10,5.17241
2021-12-11,6.89655
2021-12-12,6.03448
2021-12-13,8.62068
2021-12-14,11.20689
2021-12-15,23.27586
2021-12-16,6.89655
2021-12-17,7.75862
2021-12-19,8.62068
2021-12-20,12.93103
2021-12-21,12.06896
2021-12-22,18.10344
2021-12-23,6.89655
2021-12-24,10.34482
2021-12-25,4.31034
2021-12-26,11.20689
2021-12-27,9.48275
2021-12-28,17.24137
2021-12-29,12.93103
2021-12-30,12.06896
2021-12-31,13.7931
2022-01-01,7.75862
2022-01-02,8.62068
2022-01-03,13.7931
2022-01-04,15.51724
2022-01-05,13.7931
2022-01-06,12.06896
2022-01-07,8.62068
2022-01-08,9.48275
2022-01-09,7.75862
2022-01-10,10.34482
2022-01-11,10.34482
2022-01-12,13.7931
2022-01-13,11.20689
2022-01-14,5.17241
2022-01-15,17.24137
2022-01-16,15.51724
2022-01-17,14.65517
2022-01-18,12.93103
2022-01-19,6.89655
2022-01-20,19.82758
2022-01-21,22.41379
2022-01-22,6.89655
2022-01-24,9.48275
2022-01-25,16.37931
2022-01-26,12.06896
2022-01-27,10.34482
2022-01-28,10.34482
2022-01-29,9.48275
2022-01-30,6.03448
2022-01-31,8.62068
2022-02-01,4.31034
2022-02-02,13.7931
2022-02-03,15.51724
2022-02-04,9.48275
2022-02-05,15.51724
2022-02-06,6.03448
2022-02-07,23.27586
2022-02-08,7.75862
2022-02-09,9.48275
2022-02-10,19.82758
2022-02-11,12.93103
2022-02-12,5.17241
2022-02-13,11.20689
2022-02-14,8.62068
2022-02-15,18.96551
2022-02-16,10.34482
2022-02-17,4.31034
2022-02-18,7.75862
2022-02-19,6.03448
2022-02-20,4.31034
2022-02-21,12.06896
2022-02-22,10.34482
2022-02-23,10.34482
2022-02-24,11.20689
2022-02-25,15.51724
2022-02-26,6.89655
2022-02-28,5.17241
2022-03-01,7.75862
2022-03-02,10.34482
2022-03-03,16.37931
2022-03-04,12.06896
2022-03-05,5.17241
2022-03-06,5.17241
2022-03-07,7.75862
2022-03-08,6.89655
2022-03-09,7.75862
2022-03-10,4.31034
2022-03-11,5.17241
2022-03-12,6.03448
2022-03-13,6.03448
2022-03-14,8.62068
2022-03-15,13.7931
2022-03-17,9.48275
2022-03-18,8.62068
2022-03-19,6.89655
2022-03-20,6.03448
2022-03-21,16.37931
2022-03-22,7.75862
2022-03-23,12.93103
2022-03-24,6.03448
2022-03-25,6.03448
2022-03-26,8.62068
2022-03-27,6.89655
2022-03-28,6.03448
2022-03-29,9.48275
2022-03-30,7.75862
2022-03-31,8.62068
2022-04-01,7.75862
2022-04-02,5.17241
2022-04-04,8.62068
2022-04-06,8.62068
2022-04-07,13.7931
2022-04-08,12.06896
2022-04-09,9.48275
2022-04-11,21.55172
2022-04-12,10.34482
2022-04-13,8.62068
2022-04-14,13.7931
2022-04-15,6.89655
2022-04-16,8.62068
2022-04-17,6.03448
2022-04-18,9.48275
2022-04-19,9.48275
2022-04-20,10.34482
2022-04-21,8.62068
2022-04-22,11.20689
2022-04-23,7.75862
2022-04-25,9.48275
2022-04-26,10.34482
2022-04-27,6.89655
2022-04-28,6.03448
2022-04-29,9.48275
2022-04-30,10.34482
2022-05-01,5.17241
2022-05-02,11.20689
2022-05-03,12.93103
2022-05-04,6.89655
2022-05-06,9.48275
2022-05-07,10.34482
2022-05-08,8.62068
2022-05-09,12.93103
2022-05-11,13.7931
2022-05-12,5.17241
2022-05-13,7.75862
2022-05-15,7.75862
2022-05-16,7.75862
2022-05-17,9.48275
2022-05-18,7.75862
2022-05-19,10.34482
2022-05-20,8.62068
2022-05-21,6.89655
2022-05-22,12.06896
2022-05-23,10.34482
2022-05-24,6.03448
2022-05-25,11.20689
2022-05-26,11.20689
2022-05-27,6.89655
2022-05-28,8.62068
2022-05-29,6.03448
2022-05-30,18.10344
2022-05-31,6.89655
2022-06-01,14.65517
2022-06-02,6.89655
2022-06-03,10.34482
2022-06-04,7.75862
2022-06-06,6.03448
2022-06-07,12.06896
2022-06-08,8.62068
2022-06-09,10.34482
2022-06-10,18.10344
2022-06-11,6.89655
2022-06-12,8.62068
2022-06-13,15.51724
2022-06-14,10.34482
2022-06-15,9.48275
2022-06-16,20.68965
2022-06-17,11.20689
2022-06-18,9.48275
2022-06-20,17.24137
2022-06-21,10.34482
2022-06-22,10.34482
2022-06-23,18.96551
2022-06-24,12.93103
2022-06-25,7.75862
2022-06-26,5.17241
2022-06-27,11.20689
2022-06-28,8.62068
2022-06-29,9.48275
2022-06-30,14.65517
2022-07-01,10.34482
2022-07-02,8.62068
2022-07-03,6.03448
2022-07-04,12.93103
2022-07-05,8.62068
2022-07-06,14.65517
2022-07-07,16.37931
2022-07-08,8.62068
2022-07-09,9.48275
2022-07-10,8.62068
2022-07-11,18.10344
2022-07-12,16.37931
2022-07-13,12.93103
2022-07-15,6.89655
2022-07-16,12.93103
2022-07-17,8.62068
2022-07-18,10.34482
2022-07-19,6.89655
2022-07-20,13.7931
2022-07-21,17.24137
2022-07-22,11.20689
2022-07-23,8.62068
2022-07-24,11.20689
2022-07-25,7.75862
2022-07-26,13.7931
2022-07-27,14.65517
2022-07-28,10.34482
2022-07-29,19.82758
2022-07-30,6.89655
2022-07-31,14.65517
2022-08-01,13.7931
2022-08-02,11.20689
2022-08-03,10.34482
2022-08-04,14.65517
2022-08-05,9.48275
2022-08-06,10.34482
2022-08-07,6.89655
2022-08-08,13.7931
2022-08-09,9.48275
2022-08-10,12.93103
2022-08-11,16.37931
2022-08-12,13.7931
2022-08-13,4.31034
2022-08-14,7.75862
2022-08-15,4.31034
2022-08-16,12.93103
2022-08-17,18.10344
2022-08-18,8.62068
2022-08-19,10.34482
2022-08-20,13.7931
2022-08-21,10.34482
2022-08-22,12.93103
2022-08-23,16.37931
2022-08-24,18.96551
2022-08-25,18.96551
2022-08-26,11.20689
2022-08-27,5.17241
2022-08-28,6.89655
2022-08-29,7.75862
2022-08-30,11.20689
2022-08-31,21.55172
2022-09-01,15.51724
2022-09-02,12.06896
2022-09-03,12.06896
2022-09-04,7.75862
2022-09-05,11.20689
2022-09-06,6.03448
2022-09-07,14.65517
2022-09-08,12.06896
2022-09-09,6.03448
2022-09-11,6.89655
2022-09-12,6.03448
2022-09-13,18.10344
2022-09-14,12.93103
2022-09-15,18.10344
2022-09-16,10.34482
2022-09-17,9.48275
2022-09-18,5.17241
2022-09-19,15.51724
2022-09-20,18.10344
2022-09-21,14.65517
2022-09-22,11.20689
2022-09-23,12.06896
2022-09-24,7.75862
2022-09-25,5.17241
2022-09-26,9.48275
2022-09-27,15.51724
2022-09-28,10.34482
2022-09-29,13.7931
2022-09-30,11.20689
2022-10-01,6.03448
2022-10-03,6.89655
2022-10-04,4.31034
2022-10-05,18.96551
2022-10-06,14.65517
2022-10-08,9.48275
2022-10-09,4.31034
2022-10-10,7.75862
2022-10-11,16.37931
2022-10-12,12.06896
2022-10-13,6.89655
2022-10-14,4.31034
2022-10-15,4.31034
2022-10-17,9.48275
2022-10-18,6.03448
2022-10-19,10.34482
2022-10-20,6.89655
2022-10-21,8.62068
2022-10-22,6.89655
2022-10-23,6.89655
2022-10-24,12.93103
2022-10-25,22.41379
2022-10-26,7.75862
2022-10-27,16.37931
2022-10-28,12.93103
2022-10-29,5.17241
2022-10-30,5.17241
2022-10-31,9.48275
2022-11-02,8.62068
2022-11-03,6.89655
2022-11-04,11.20689
2022-11-06,5.17241
2022-11-07,10.34482
2022-11-08,18.10344
2022-11-09,10.34482
2022-11-10,8.62068
2022-11-11,5.17241
2022-11-12,7.75862
2022-11-13,8.62068
2022-11-14,9.48275
2022-11-15,9.48275
2022-11-17,8.62068
2022-11-18,6.89655
2022-11-19,8.62068
2022-11-20,5.17241
2022-11-21,12.06896
2022-11-22,12.06896
2022-11-24,8.62068
2022-11-25,8.62068
2022-11-26,12.06896
2022-11-28,12.93103
2022-11-29,7.75862
2022-11-30,4.31034
2022-12-01,6.89655
2022-12-02,6.03448
2022-12-03,5.17241
2022-12-04,6.89655
2022-12-05,7.75862
2022-12-06,5.17241
2022-12-07,9.48275
2022-12-08,4.31034
2022-12-09,16.37931
2022-12-11,5.17241
2022-12-12,12.93103
2022-12-13,5.17241
2022-12-14,10.34482
2022-12-15,9.48275
2022-12-16,11.20689
2022-12-17,4.31034
2022-12-18,4.31034
2022-12-19,7.75862
2022-12-20,9.48275
2022-12-21,9.48275
2022-12-22,14.65517
2022-12-23,13.7931
2022-12-24,12.93103
2022-12-25,6.89655
2022-12-26,6.89655
2022-12-27,9.48275
2022-12-28,7.75862
2022-12-29,10.34482
2022-12-30,9.48275
2022-12-31,6.89655
2023-01-01,4.31034
2023-01-02,12.93103
2023-01-03,12.06896
2023-01-04,12.93103
2023-01-05,7.75862
2023-01-06,16.37931
2023-01-07,11.20689
2023-01-08,12.93103
2023-01-09,12.93103
2023-01-10,14.65517
2023-01-11,9.48275
2023-01-12,12.93103
2023-01-13,15.51724
2023-01-14,9.48275
2023-01-15,6.03448
2023-01-16,12.93103
2023-01-17,14.65517
2023-01-18,12.06896
2023-01-19,16.37931
2023-01-20,16.37931
2023-01-21,8.62068
2023-01-23,4.31034
2023-01-24,4.31034
2023-01-25,6.89655
2023-01-26,15.51724
2023-01-27,12.06896
2023-01-28,4.31034
2023-01-29,6.03448
2023-01-30,13.7931
2023-01-31,12.93103
2023-02-01,7.75862
2023-02-02,14.65517
2023-02-03,11.20689
2023-02-04,9.48275
2023-02-05,5.17241
2023-02-06,13.7931
2023-02-07,7.75862
2023-02-08,10.34482
2023-02-09,10.34482
2023-02-11,6.03448
2023-02-12,4.31034
2023-02-13,12.93103
2023-02-14,12.06896
2023-02-15,17.24137
2023-02-16,6.03448
2023-02-17,10.34482
2023-02-19,5.17241
2023-02-20,7.75862
2023-02-21,15.51724
2023-02-22,11.20689
2023-02-23,15.51724
2023-02-24,11.20689
2023-02-25,6.03448
2023-02-26,6.03448
2023-02-27,7.75862
2023-02-28,11.20689
2023-03-01,7.75862
2023-03-02,7.75862
2023-03-03,8.62068
2023-03-04,4.31034
2023-03-05,10.34482
2023-03-06,6.03448
2023-03-07,11.20689
2023-03-08,8.62068
2023-03-09,5.17241
2023-03-10,5.17241
2023-03-11,9.48275
2023-03-12,4.31034
2023-03-13,13.7931
2023-03-14,14.65517
2023-03-15,11.20689
2023-03-16,13.7931
2023-03-17,11.20689
2023-03-18,6.03448
2023-03-19,10.34482
2023-03-20,13.7931
2023-03-21,8.62068
2023-03-22,7.75862
2023-03-23,12.93103
2023-03-24,6.89655
2023-03-25,6.89655
2023-03-26,6.03448
2023-03-27,12.93103
2023-03-28,14.65517
2023-03-29,19.82758
2023-03-30,24.13793
2023-03-31,9.48275
2023-04-01,6.89655
2023-04-02,6.89655
2023-04-03,14.65517
2023-04-04,9.48275
2023-04-05,9.48275
2023-04-06,11.20689
2023-04-07,5.17241
2023-04-08,12.93103
2023-04-09,6.03448
2023-04-10,15.51724
2023-04-11,11.20689
2023-04-12,9.48275
2023-04-13,10.34482
2023-04-14,9.48275
2023-04-15,12.93103
2023-04-16,6.03448
2023-04-17,16.37931
2023-04-18,23.27586
2023-04-19,11.20689
2023-04-20,5.17241
2023-04-21,10.34482
2023-04-22,6.89655
2023-04-23,6.89655
2023-04-24,12.93103
2023-04-25,9.48275
2023-04-26,10.34482
2023-04-27,12.93103
2023-04-28,6.03448
2023-04-29,6.89655
2023-04-30,8.62068
2023-05-01,11.20689
2023-05-02,9.48275
2023-05-03,13.7931
2023-05-04,10.34482
2023-05-05,10.34482
2023-05-07,9.48275
2023-05-08,10.34482
2023-05-09,8.62068
2023-05-10,14.65517
2023-05-11,11.20689
2023-05-12,6.03448
2023-05-13,4.31034
2023-05-14,6.03448
2023-05-15,12.06896
2023-05-16,11.20689
2023-05-17,6.89655
2023-05-18,14.65517
2023-05-19,6.03448
2023-05-20,6.03448
2023-05-22,9.48275
2023-05-23,6.89655
2023-05-24,6.03448
2023-05-25,6.03448
2023-05-26,7.75862
2023-05-27,6.89655
2023-05-28,5.17241
2023-05-30,7.75862
2023-05-31,6.03448
2023-06-01,12.93103
2023-06-02,9.48275
2023-06-03,5.17241
2023-06-04,6.03448
2023-06-05,7.75862
2023-06-06,8.62068
2023-06-07,12.93103
2023-06-08,17.24137
2023-06-09,10.34482
2023-06-10,5.17241
2023-06-12,8.62068
2023-06-13,8.62068
2023-06-14,8.62068
2023-06-15,18.10344
2023-06-16,8.62068
2023-06-17,9.48275
2023-06-18,5.17241
2023-06-19,9.48275
2023-06-20,10.34482
2023-06-21,13.7931
2023-06-22,12.93103
2023-06-23,12.06896
2023-06-24,5.17241
2023-06-25,10.34482
2023-06-26,6.89655
2023-06-27,8.62068
2023-06-28,9.48275
2023-06-29,11.20689
2023-06-30,7.75862
2023-07-01,7.75862
2023-07-03,13.7931
2023-07-04,6.03448
2023-07-05,6.89655
2023-07-06,10.34482
2023-07-07,17.24137
2023-07-08,8.62068
2023-07-09,6.03448
2023-07-10,13.7931
2023-07-11,15.51724
2023-07-12,11.20689
2023-07-13,12.93103
