date,한국증시
2021-03-31,20.03112
2021-04-01,19.02567
2021-04-02,18.73241
2021-04-03,2.99239
2021-04-04,1.78346
2021-04-05,18.01424
2021-04-06,19.82165
2021-04-07,18.40325
2021-04-08,17.76886
2021-04-09,17.01478
2021-04-10,2.95649
2021-04-11,1.30468
2021-04-12,16.5719
2021-04-13,16.55993
2021-04-14,16.53001
2021-04-15,17.33796
2021-04-16,15.62032
2021-04-17,3.08217
2021-04-18,1.63983
2021-04-19,15.96744
2021-04-20,16.36243
2021-04-21,22.26943
2021-04-22,16.53599
2021-04-23,18.31348
2021-04-24,3.08217
2021-04-25,1.55006
2021-04-26,15.08169
2021-04-27,17.09258
2021-04-28,20.71338
2021-04-29,19.4087
2021-04-30,19.76778
2021-05-01,2.92058
2021-05-02,1.67574
2021-05-03,20.31839
2021-05-04,20.77323
2021-05-05,5.06313
2021-05-06,17.12849
2021-05-07,14.82434
2021-05-08,2.71111
2021-05-09,1.55006
2021-05-10,15.17744
2021-05-11,22.34723
2021-05-12,26.22538
2021-05-13,28.33203
2021-05-14,19.66604
2021-05-15,3.20785
2021-05-16,1.68172
2021-05-17,21.38368
2021-05-18,17.55939
2021-05-19,5.81722
2021-05-20,18.74438
2021-05-21,20.08498
2021-05-22,2.72308
2021-05-23,1.4543
2021-05-24,19.48051
2021-05-25,16.60781
2021-05-26,17.26015
2021-05-27,19.28302
2021-05-28,16.13501
2021-05-29,2.54952
2021-05-30,1.55006
2021-05-31,15.46471
2021-06-01,16.53001
2021-06-02,16.99682
2021-06-03,16.62577
2021-06-04,17.68507
2021-06-05,2.57346
2021-06-06,1.35256
2021-06-07,16.69758
2021-06-08,16.79932
2021-06-09,17.13447
2021-06-10,16.17691
2021-06-11,15.6682
2021-06-12,2.54353
2021-06-13,1.31665
2021-06-14,14.75252
2021-06-15,15.50062
2021-06-16,15.38093
2021-06-17,15.78191
2021-06-18,15.05775
2021-06-19,3.08815
2021-06-20,1.50218
2021-06-21,18.09803
2021-06-22,15.92554
2021-06-23,16.0991
2021-06-24,15.75198
2021-06-25,14.82434
2021-06-26,2.86073
2021-06-27,1.16105
2021-06-28,14.05829
2021-06-29,15.12358
2021-06-30,14.60889
2021-07-01,15.06373
2021-07-02,13.87874
2021-07-03,2.5974
2021-07-04,1.30468
2021-07-05,12.95708
2021-07-06,14.81836
2021-07-07,15.66221
2021-07-08,21.64701
2021-07-09,23.19109
2021-07-10,3.27368
2021-07-11,1.69369
2021-07-12,14.53707
2021-07-13,14.38147
2021-07-14,15.14154
2021-07-15,14.45927
2021-07-16,15.16547
2021-07-17,2.86671
2021-07-18,1.59794
2021-07-19,16.68561
2021-07-20,20.98868
2021-07-21,18.36734
2021-07-22,15.45275
2021-07-23,13.83086
2021-07-24,2.48967
2021-07-25,1.44233
2021-07-26,16.23675
2021-07-27,15.74002
2021-07-28,19.51044
2021-07-29,15.40487
2021-07-30,21.84451
2021-07-31,3.18391
2021-08-01,1.60392
2021-08-02,15.82979
2021-08-03,17.3978
2021-08-04,15.21335
2021-08-05,15.08169
2021-08-06,15.82979
2021-08-07,2.38793
2021-08-08,1.47824
2021-08-09,14.68071
2021-08-10,18.84613
2021-08-11,18.59476
2021-08-12,18.7384
2021-08-13,29.19384
2021-08-14,3.87216
2021-08-15,2.18445
2021-08-16,6.6132
2021-08-17,31.54587
2021-08-18,21.97618
2021-08-19,35.0769
2021-08-20,36.20803
2021-08-21,5.32647
2021-08-22,2.57346
2021-08-23,23.25094
2021-08-24,20.34831
2021-08-25,21.83853
2021-08-26,21.8864
2021-08-27,21.00664
2021-08-28,3.50709
2021-08-29,1.60392
2021-08-30,17.42174
2021-08-31,20.82709
2021-09-01,18.71446
2021-09-02,20.55179
2021-09-03,16.8472
2021-09-04,3.02232
2021-09-05,1.59195
2021-09-06,17.09258
2021-09-07,17.53545
2021-09-08,20.45005
2021-09-09,22.2814
2021-09-10,20.04309
2021-09-11,3.24974
2021-09-12,1.55604
2021-09-13,18.61272
2021-09-14,15.64426
2021-09-15,16.67364
2021-09-16,17.66114
2021-09-17,16.69758
2021-09-18,2.44778
2021-09-19,1.18499
2021-09-20,2.86671
2021-09-21,6.4935
2021-09-22,7.28349
2021-09-23,24.11275
2021-09-24,18.6606
2021-09-25,3.2258
2021-09-26,1.56801
2021-09-27,16.42827
2021-09-28,25.62092
2021-09-29,32.15033
2021-09-30,20.49195
2021-10-01,28.36196
2021-10-02,4.14746
2021-10-03,2.06475
2021-10-04,7.94781
2021-10-05,39.33808
2021-10-06,51.45729
2021-10-07,28.51158
2021-10-08,26.31515
2021-10-09,3.36345
2021-10-10,1.96301
2021-10-11,6.27206
2021-10-12,28.36794
2021-10-13,23.57412
2021-10-14,20.92884
2021-10-15,20.12687
2021-10-16,3.5011
2021-10-17,1.90316
2021-10-18,20.3124
2021-10-19,18.98976
2021-10-20,20.61763
2021-10-21,19.54036
2021-10-22,19.16332
2021-10-23,2.65126
2021-10-24,1.5321
2021-10-25,18.05613
2021-10-26,16.79334
2021-10-27,21.29391
2021-10-28,19.9593
2021-10-29,23.17912
2021-10-30,3.72254
2021-10-31,1.52612
2021-11-01,17.37985
2021-11-02,18.49901
2021-11-03,21.59315
2021-11-04,21.1802
2021-11-05,20.08498
2021-11-06,3.11808
2021-11-07,1.48423
2021-11-08,20.95277
2021-11-09,18.9359
2021-11-10,23.7776
2021-11-11,21.55125
2021-11-12,17.06864
2021-11-13,2.80687
2021-11-14,1.73559
2021-11-15,14.80639
2021-11-16,17.23622
2021-11-17,19.89347
2021-11-18,27.11712
2021-11-19,15.5904
2021-11-20,2.52558
2021-11-21,1.28074
2021-11-22,15.97342
2021-11-23,18.11598
2021-11-24,17.57735
2021-11-25,17.29008
2021-11-26,22.10784
2021-11-27,6.12843
2021-11-28,3.17194
2021-11-29,23.75965
2021-11-30,40.30163
2021-12-01,26.24932
2021-12-02,23.56813
2021-12-03,18.72045
2021-12-04,3.51307
2021-12-05,1.9271
2021-12-06,21.39565
2021-12-07,18.29552
2021-12-08,19.26506
2021-12-09,17.15841
2021-12-10,17.18235
2021-12-11,2.63929
2021-12-12,1.41241
2021-12-13,16.70955
2021-12-14,18.32545
2021-12-15,17.54742
2021-12-16,17.30205
2021-12-17,17.43371
2021-12-18,2.96247
2021-12-19,1.56203
2021-12-20,20.77323
2021-12-21,19.55832
2021-12-22,17.70303
2021-12-23,16.26069
2021-12-24,14.3276
2021-12-25,2.52558
2021-12-26,1.80142
2021-12-27,14.56101
2021-12-28,16.30259
2021-12-29,17.39182
2021-12-30,17.20629
2021-12-31,10.1562
2022-01-01,1.85528
2022-01-02,2.01687
2022-01-03,29.85217
2022-01-04,17.39182
2022-01-05,25.77652
2022-01-06,25.81842
2022-01-07,17.7928
2022-01-08,3.20785
2022-01-09,1.49619
2022-01-10,20.45005
2022-01-11,21.76072
2022-01-12,17.09856
2022-01-13,16.60781
2022-01-14,18.6187
2022-01-15,2.90861
2022-01-16,1.46029
2022-01-17,19.59423
2022-01-18,23.20904
2022-01-19,23.57412
2022-01-20,19.80968
2022-01-21,23.08336
2022-01-22,4.85367
2022-01-23,2.39391
2022-01-24,28.45771
2022-01-25,45.04159
2022-01-26,29.79232
2022-01-27,49.96109
2022-01-28,32.74283
2022-01-29,4.5664
2022-01-30,1.88521
2022-01-31,3.05224
2022-02-01,4.35094
2022-02-02,5.89502
2022-02-03,21.79065
2022-02-04,21.35376
2022-02-05,3.33353
2022-02-06,1.88521
2022-02-07,20.85702
2022-02-08,21.82057
2022-02-09,17.05667
2022-02-10,21.43754
2022-02-11,20.64157
2022-02-12,4.27314
2022-02-13,2.2802
2022-02-14,25.52516
2022-02-15,26.01591
2022-02-16,19.82165
2022-02-17,28.00885
2022-02-18,22.59859
2022-02-19,3.78837
2022-02-20,2.04081
2022-02-21,21.48542
2022-02-22,27.62583
2022-02-23,23.12526
2022-02-24,38.37452
2022-02-25,26.43485
2022-02-26,4.49458
2022-02-27,2.24429
2022-02-28,21.21012
2022-03-01,7.28948
2022-03-02,20.79717
2022-03-03,17.96636
2022-03-04,20.83906
2022-03-05,3.90208
2022-03-06,1.75953
2022-03-07,24.37009
2022-03-08,26.68621
2022-03-09,8.3428
2022-03-10,19.39673
2022-03-11,20.51588
2022-03-12,4.08163
2022-03-13,2.19043
2022-03-14,20.40217
2022-03-15,22.90382
2022-03-16,20.80315
2022-03-17,19.94134
2022-03-18,20.92884
2022-03-19,3.92004
2022-03-20,1.78945
2022-03-21,19.99521
2022-03-22,17.72697
2022-03-23,17.5953
2022-03-24,18.61272
2022-03-25,18.23568
2022-03-26,2.96247
2022-03-27,1.56801
2022-03-28,16.39236
2022-03-29,16.26069
2022-03-30,16.95493
2022-03-31,16.03926
2022-04-01,16.73948
2022-04-02,2.72308
2022-04-03,1.49619
2022-04-04,13.53162
2022-04-05,15.03381
2022-04-06,17.43371
2022-04-07,19.42665
2022-04-08,16.54796
2022-04-09,2.77096
2022-04-10,1.28074
2022-04-11,17.97235
2022-04-12,19.8396
2022-04-13,17.32
2022-04-14,18.61272
2022-04-15,16.6138
2022-04-16,2.34604
2022-04-17,1.30468
2022-04-18,15.82979
2022-04-19,14.42934
2022-04-20,17.27212
2022-04-21,14.97995
2022-04-22,17.97833
2022-04-23,3.50709
2022-04-24,1.70566
2022-04-25,20.09695
2022-04-26,17.54742
2022-04-27,23.41253
2022-04-28,18.6606
2022-04-29,16.93698
2022-04-30,3.79436
2022-05-01,1.95702
2022-05-02,17.91848
2022-05-03,17.52947
2022-05-04,17.40977
2022-05-05,6.25411
2022-05-06,22.50284
2022-05-07,3.11808
2022-05-08,1.57998
2022-05-09,22.96965
2022-05-10,28.16446
2022-05-11,20.22861
2022-05-12,28.59536
2022-05-13,20.4321
2022-05-14,3.148
2022-05-15,1.87922
2022-05-16,19.07953
2022-05-17,16.28463
2022-05-18,17.90053
2022-05-19,22.92177
2022-05-20,17.70303
2022-05-21,3.2677
2022-05-22,1.73559
2022-05-23,16.60781
2022-05-24,22.87988
2022-05-25,17.8706
2022-05-26,18.89999
2022-05-27,16.42827
2022-05-28,2.92058
2022-05-29,1.53809
2022-05-30,14.30965
2022-05-31,16.7694
2022-06-01,6.37979
2022-06-02,16.26069
2022-06-03,15.18343
2022-06-04,2.69914
2022-06-05,1.33461
2022-06-06,3.56693
2022-06-07,20.99467
2022-06-08,16.86516
2022-06-09,17.97235
2022-06-10,18.29552
2022-06-11,4.06367
2022-06-12,1.99892
2022-06-13,32.57525
2022-06-14,32.92237
2022-06-15,31.6895
2022-06-16,27.11712
2022-06-17,28.30211
2022-06-18,3.9739
2022-06-19,2.38793
2022-06-20,35.04099
2022-06-21,25.24388
2022-06-22,45.38272
2022-06-23,44.43114
2022-06-24,29.80429
2022-06-25,4.60231
2022-06-26,3.43527
2022-06-27,24.45388
2022-06-28,23.78957
2022-06-29,24.06487
2022-06-30,25.65683
2022-07-01,29.87012
2022-07-02,4.47662
2022-07-03,2.51361
2022-07-04,28.88263
2022-07-05,23.71775
2022-07-06,27.40439
2022-07-07,22.08989
2022-07-08,21.16224
2022-07-09,3.32156
2022-07-10,1.63983
2022-07-11,20.74929
2022-07-12,22.32928
2022-07-13,22.79011
2022-07-14,22.25746
2022-07-15,23.05344
2022-07-16,3.41732
2022-07-17,1.81339
2022-07-18,19.19923
2022-07-19,20.14483
2022-07-20,20.63558
2022-07-21,19.98922
2022-07-22,20.46202
2022-07-23,3.20186
2022-07-24,1.44233
2022-07-25,17.17637
2022-07-26,17.34993
2022-07-27,18.04416
2022-07-28,20.36626
2022-07-29,16.54198
2022-07-30,3.24974
2022-07-31,1.46627
2022-08-01,17.64917
2022-08-02,19.11544
2022-08-03,17.62523
2022-08-04,16.94894
2022-08-05,15.85971
2022-08-06,2.95649
2022-08-07,1.41241
2022-08-08,15.08169
2022-08-09,17.32599
2022-08-10,17.14046
2022-08-11,17.08061
2022-08-12,15.99736
2022-08-13,2.85474
2022-08-14,1.42438
2022-08-15,4.02776
2022-08-16,15.59638
2022-08-17,17.6372
2022-08-18,17.33796
2022-08-19,18.00227
2022-08-20,3.00436
2022-08-21,1.43036
2022-08-22,18.37931
2022-08-23,19.34885
2022-08-24,18.23568
2022-08-25,15.71608
2022-08-26,16.38637
2022-08-27,4.44072
2022-08-28,2.11263
2022-08-29,22.61655
2022-08-30,18.87007
2022-08-31,19.32491
2022-09-01,22.46693
2022-09-02,20.3902
2022-09-03,3.4233
2022-09-04,1.20892
2022-09-05,18.6187
2022-09-06,17.97235
2022-09-07,22.37117
2022-09-08,17.44568
2022-09-09,4.77586
2022-09-10,2.90861
2022-09-11,1.55006
2022-09-12,4.12352
2022-09-13,19.27703
2022-09-14,25.18403
2022-09-15,18.60673
2022-09-16,19.01968
2022-09-17,3.23777
2022-09-18,1.43036
2022-09-19,19.06158
2022-09-20,16.87713
2022-09-21,17.92447
2022-09-22,21.94027
2022-09-23,25.11819
2022-09-24,4.05769
2022-09-25,2.01089
2022-09-26,33.82009
2022-09-27,28.00885
2022-09-28,41.34897
2022-09-29,29.31952
2022-09-30,27.50613
2022-10-01,4.05769
2022-10-02,1.89119
2022-10-03,4.94344
2022-10-04,19.58226
2022-10-05,26.4169
2022-10-06,19.38476
2022-10-07,19.46256
2022-10-08,3.44125
2022-10-09,1.49021
2022-10-10,5.03321
2022-10-11,25.21994
2022-10-12,22.16769
2022-10-13,26.46477
2022-10-14,19.80369
2022-10-15,4.02178
2022-10-16,1.98695
2022-10-17,24.02896
2022-10-18,23.66389
2022-10-19,24.11275
2022-10-20,20.10892
2022-10-21,18.63666
2022-10-22,3.2258
2022-10-23,1.35854
2022-10-24,16.46418
2022-10-25,18.89999
2022-10-26,19.9593
2022-10-27,17.93045
2022-10-28,18.39128
2022-10-29,3.60284
2022-10-30,1.4543
2022-10-31,16.32054
2022-11-01,17.55341
2022-11-02,18.09204
2022-11-03,19.99521
2022-11-04,18.05613
2022-11-05,3.30959
2022-11-06,1.58597
2022-11-07,15.84176
2022-11-08,16.92501
2022-11-09,18.42121
2022-11-10,18.63666
2022-11-11,23.16117
2022-11-12,3.94996
2022-11-13,1.85528
2022-11-14,19.1334
2022-11-15,18.52295
2022-11-16,21.75474
2022-11-17,29.60081
2022-11-18,17.70303
2022-11-19,2.98042
2022-11-20,1.38248
2022-11-21,17.81076
2022-11-22,17.21826
2022-11-23,15.01585
2022-11-24,14.41737
2022-11-25,14.30965
2022-11-26,2.57346
2022-11-27,1.58597
2022-11-28,16.62577
2022-11-29,15.42282
2022-11-30,14.90813
2022-12-01,16.97288
2022-12-02,17.93045
2022-12-03,2.77694
2022-12-04,1.38248
2022-12-05,14.79442
2022-12-06,16.99084
2022-12-07,17.44568
2022-12-08,17.39182
2022-12-09,14.83033
2022-12-10,2.84277
2022-12-11,1.43635
2022-12-12,13.66928
2022-12-13,16.54796
2022-12-14,14.56699
2022-12-15,17.38583
2022-12-16,16.66167
2022-12-17,2.91459
2022-12-18,1.28673
2022-12-19,13.17852
2022-12-20,17.75689
2022-12-21,15.37494
2022-12-22,14.48321
2022-12-23,20.08498
2022-12-24,3.16595
2022-12-25,1.49021
2022-12-26,14.39344
2022-12-27,14.16003
2022-12-28,19.289
2022-12-29,20.79717
2022-12-30,20.26452
2022-12-31,2.61535
2023-01-01,2.40588
2023-01-02,34.00562
2023-01-03,21.85049
2023-01-04,17.72098
2023-01-05,17.64318
2023-01-06,15.8238
2023-01-07,3.15997
2023-01-08,1.34657
2023-01-09,15.26123
2023-01-10,17.03872
2023-01-11,15.35699
2023-01-12,17.20629
2023-01-13,15.64426
2023-01-14,3.05224
2023-01-15,1.44233
2023-01-16,13.70518
2023-01-17,15.91357
2023-01-18,15.21335
2023-01-19,14.75851
2023-01-20,14.0942
2023-01-21,2.5974
2023-01-22,1.40642
2023-01-23,2.38194
2023-01-24,5.0392
2023-01-25,14.97995
2023-01-26,14.66275
2023-01-27,14.37548
2023-01-28,3.06421
2023-01-29,1.38847
2023-01-30,15.48267
2023-01-31,15.14752
2023-02-01,14.37548
2023-02-02,15.4707
2023-02-03,15.20737
2023-02-04,2.7949
2023-02-05,1.38248
2023-02-06,15.46471
2023-02-07,15.18343
2023-02-08,14.16003
2023-02-09,15.11161
2023-02-10,15.03979
2023-02-11,2.74103
2023-02-12,1.17302
2023-02-13,13.84283
2023-02-14,13.95056
2023-02-15,18.87007
2023-02-16,15.37494
2023-02-17,16.05122
2023-02-18,2.94452
2023-02-19,1.5321
2023-02-20,13.8967
2023-02-21,14.11813
2023-02-22,17.0866
2023-02-23,15.26123
2023-02-24,15.44676
2023-02-25,3.20186
2023-02-26,1.50218
2023-02-27,14.63283
2023-02-28,13.22042
2023-03-01,5.05715
2023-03-02,14.19594
2023-03-03,12.94511
2023-03-04,2.91459
2023-03-05,1.48423
2023-03-06,12.41845
2023-03-07,13.36405
2023-03-08,15.63827
2023-03-09,15.10563
2023-03-10,16.77539
2023-03-11,3.93799
2023-03-12,2.2802
2023-03-13,19.06158
2023-03-14,29.80429
2023-03-15,17.6372
2023-03-16,18.8581
2023-03-17,15.00987
2023-03-18,3.3455
2023-03-19,1.59794
2023-03-20,14.91411
2023-03-21,15.09366
2023-03-22,14.18995
2023-03-23,18.27757
2023-03-24,14.42336
2023-03-25,2.74702
2023-03-26,1.44233
2023-03-27,14.36351
2023-03-28,13.74109
2023-03-29,13.74708
2023-03-30,14.81237
2023-03-31,13.65731
2023-04-01,2.69315
2023-04-02,1.33461
2023-04-03,13.80693
2023-04-04,13.81889
2023-04-05,13.93261
2023-04-06,16.60183
2023-04-07,12.89125
2023-04-08,2.28619
2023-04-09,1.41241
2023-04-10,12.63989
2023-04-11,14.29169
2023-04-12,15.21335
2023-04-13,15.75797
2023-04-14,13.65731
2023-04-15,2.77694
2023-04-16,1.17302
2023-04-17,13.71715
2023-04-18,16.45221
2023-04-19,14.10018
2023-04-20,19.14537
2023-04-21,17.5175
2023-04-22,2.78891
2023-04-23,1.40642
2023-04-24,16.03926
2023-04-25,23.02352
2023-04-26,18.85211
2023-04-27,16.93099
2023-04-28,16.16494
2023-04-29,2.54353
2023-04-30,1.32862
2023-05-01,6.86456
2023-05-02,13.25034
2023-05-03,15.29714
2023-05-04,14.40541
2023-05-05,4.07564
2023-05-06,2.36998
2023-05-07,1.17302
2023-05-08,12.62194
2023-05-09,14.51313
2023-05-10,14.14207
2023-05-11,14.0942
2023-05-12,14.04632
2023-05-13,2.34604
2023-05-14,1.05332
2023-05-15,13.99844
2023-05-16,14.2498
2023-05-17,13.28026
2023-05-18,13.48973
2023-05-19,12.75959
2023-05-20,2.35801
2023-05-21,1.07127
2023-05-22,12.37057
2023-05-23,12.05936
2023-05-24,12.41845
2023-05-25,14.30965
2023-05-26,12.99299
2023-05-27,2.33407
2023-05-28,1.26279
2023-05-29,4.43473
