date,비건가죽
2020-08-18,8.80626
2020-08-19,14.6771
2020-08-20,11.93737
2020-08-21,15.26418
2020-08-22,11.93737
2020-08-23,16.63405
2020-08-24,11.93737
2020-08-25,12.13307
2020-08-26,17.02544
2020-08-27,14.28571
2020-08-28,21.52641
2020-08-29,20.74363
2020-08-30,16.63405
2020-08-31,17.41682
2020-09-01,15.65557
2020-09-02,21.13502
2020-09-03,14.4814
2020-09-04,16.43835
2020-09-05,15.85127
2020-09-06,16.82974
2020-09-07,16.82974
2020-09-08,14.09001
2020-09-09,17.22113
2020-09-10,13.11154
2020-09-11,16.24266
2020-09-12,13.89432
2020-09-13,23.09197
2020-09-14,17.22113
2020-09-15,18.78669
2020-09-16,20.74363
2020-09-17,15.85127
2020-09-18,14.09001
2020-09-19,15.65557
2020-09-20,12.13307
2020-09-21,11.54598
2020-09-22,14.4814
2020-09-23,22.89628
2020-09-24,18.59099
2020-09-25,15.06849
2020-09-26,13.11154
2020-09-27,16.43835
2020-09-28,17.22113
2020-09-29,15.65557
2020-09-30,15.06849
2020-10-01,17.41682
2020-10-02,13.89432
2020-10-03,15.45988
2020-10-04,13.89432
2020-10-05,16.43835
2020-10-06,16.24266
2020-10-07,14.28571
2020-10-08,13.11154
2020-10-09,11.35029
2020-10-10,12.72015
2020-10-11,11.54598
2020-10-12,15.65557
2020-10-13,12.52446
2020-10-14,21.52641
2020-10-15,19.96086
2020-10-16,11.35029
2020-10-17,16.24266
2020-10-18,14.6771
2020-10-19,18.59099
2020-10-20,16.63405
2020-10-21,13.30724
2020-10-22,14.09001
2020-10-23,11.35029
2020-10-24,14.87279
2020-10-25,10.7632
2020-10-26,14.28571
2020-10-27,12.13307
2020-10-28,20.54794
2020-10-29,17.22113
2020-10-30,8.61056
2020-10-31,9.78473
2020-11-01,10.17612
2020-11-02,25.636
2020-11-03,10.9589
2020-11-04,14.09001
2020-11-05,17.61252
2020-11-06,12.32876
2020-11-07,15.65557
2020-11-08,22.89628
2020-11-09,20.15655
2020-11-10,18.3953
2020-11-11,17.80821
2020-11-12,29.15851
2020-11-13,22.70058
2020-11-14,19.17808
2020-11-15,23.28767
2020-11-16,25.636
2020-11-17,19.96086
2020-11-18,45.59686
2020-11-19,27.98434
2020-11-20,26.22309
2020-11-21,16.82974
2020-11-22,26.61448
2020-11-23,25.24461
2020-11-24,23.48336
2020-11-25,45.40117
2020-11-26,62.6223
2020-11-27,47.74951
2020-11-28,35.81213
2020-11-29,30.33268
2020-11-30,23.87475
2020-12-01,18.78669
2020-12-02,14.09001
2020-12-03,11.74168
2020-12-04,14.6771
2020-12-05,13.50293
2020-12-06,13.69863
2020-12-07,17.61252
2020-12-08,19.76516
2020-12-09,14.87279
2020-12-10,14.6771
2020-12-11,12.13307
2020-12-12,14.6771
2020-12-13,13.11154
2020-12-14,16.63405
2020-12-15,13.50293
2020-12-16,15.45988
2020-12-17,13.11154
2020-12-18,15.45988
2020-12-19,14.09001
2020-12-20,11.74168
2020-12-21,14.6771
2020-12-22,16.04696
2020-12-23,16.04696
2020-12-24,14.6771
2020-12-25,12.52446
2020-12-26,13.89432
2020-12-27,16.04696
2020-12-28,16.24266
2020-12-29,16.82974
2020-12-30,16.82974
2020-12-31,10.56751
2021-01-01,11.35029
2021-01-02,14.09001
2021-01-03,16.63405
2021-01-04,21.33072
2021-01-05,19.96086
2021-01-06,19.56947
2021-01-07,17.41682
2021-01-08,16.04696
2021-01-09,9.98043
2021-01-10,9.98043
2021-01-11,13.50293
2021-01-12,13.30724
2021-01-13,17.80821
2021-01-14,12.91585
2021-01-15,11.74168
2021-01-16,13.50293
2021-01-17,10.7632
2021-01-18,12.91585
2021-01-19,15.65557
2021-01-20,15.65557
2021-01-21,17.41682
2021-01-22,16.04696
2021-01-23,9.58904
2021-01-24,11.35029
2021-01-25,14.4814
2021-01-26,12.32876
2021-01-27,11.54598
2021-01-28,18.78669
2021-01-29,13.30724
2021-01-30,11.93737
2021-01-31,18.3953
2021-02-01,13.89432
2021-02-02,13.30724
2021-02-03,12.32876
2021-02-04,13.89432
2021-02-05,15.45988
2021-02-06,13.30724
2021-02-07,13.89432
2021-02-08,15.65557
2021-02-09,12.52446
2021-02-10,15.26418
2021-02-11,13.89432
2021-02-12,10.7632
2021-02-13,12.72015
2021-02-14,17.41682
2021-02-15,16.82974
2021-02-16,16.82974
2021-02-17,21.52641
2021-02-18,16.43835
2021-02-19,18.78669
2021-02-20,14.87279
2021-02-21,18.78669
2021-02-22,15.26418
2021-02-23,16.04696
2021-02-24,20.35225
2021-02-25,20.93933
2021-02-26,22.50489
2021-02-27,16.24266
2021-02-28,19.96086
2021-03-01,19.96086
2021-03-02,18.00391
2021-03-03,23.87475
2021-03-04,20.54794
2021-03-05,22.70058
2021-03-06,18.78669
2021-03-07,23.87475
2021-03-08,18.3953
2021-03-09,17.22113
2021-03-10,15.45988
2021-03-11,18.3953
2021-03-12,17.02544
2021-03-13,12.32876
2021-03-14,18.3953
2021-03-15,15.45988
2021-03-16,18.78669
2021-03-17,19.96086
2021-03-18,19.76516
2021-03-19,13.69863
2021-03-20,20.15655
2021-03-21,16.82974
2021-03-22,21.13502
2021-03-23,24.65753
2021-03-24,21.13502
2021-03-25,28.37573
2021-03-26,22.30919
2021-03-27,18.59099
2021-03-28,64.97064
2021-03-29,36.20352
2021-03-30,27.20156
2021-03-31,33.46379
2021-04-01,25.04892
2021-04-02,24.26614
2021-04-03,33.2681
2021-04-04,25.04892
2021-04-05,21.9178
2021-04-06,21.72211
2021-04-07,29.5499
2021-04-08,42.46575
2021-04-09,20.93933
2021-04-10,18.00391
2021-04-11,17.41682
2021-04-12,20.93933
2021-04-13,25.04892
2021-04-14,19.96086
2021-04-15,16.82974
2021-04-16,29.15851
2021-04-17,39.92172
2021-04-18,18.3953
2021-04-19,19.37377
2021-04-20,19.17808
2021-04-21,17.41682
2021-04-22,15.65557
2021-04-23,17.22113
2021-04-24,15.85127
2021-04-25,17.22113
2021-04-26,18.98238
2021-04-27,18.1996
2021-04-28,21.72211
2021-04-29,20.54794
2021-04-30,17.61252
2021-05-01,16.04696
2021-05-02,11.54598
2021-05-03,13.89432
2021-05-04,13.89432
2021-05-05,12.91585
2021-05-06,20.54794
2021-05-07,17.22113
2021-05-08,14.4814
2021-05-09,18.1996
2021-05-10,18.59099
2021-05-11,20.15655
2021-05-12,17.80821
2021-05-13,19.96086
2021-05-14,16.04696
2021-05-15,17.41682
2021-05-16,18.98238
2021-05-17,17.61252
2021-05-18,13.50293
2021-05-19,16.04696
2021-05-20,12.91585
2021-05-21,18.00391
2021-05-22,16.04696
2021-05-23,20.35225
2021-05-24,19.17808
2021-05-25,17.02544
2021-05-26,21.33072
2021-05-27,21.52641
2021-05-28,19.37377
2021-05-29,18.78669
2021-05-30,22.50489
2021-05-31,23.09197
2021-06-01,20.74363
2021-06-02,22.30919
2021-06-03,22.89628
2021-06-04,15.65557
2021-06-05,19.76516
2021-06-06,19.17808
2021-06-07,20.54794
2021-06-08,16.63405
2021-06-09,19.56947
2021-06-10,17.22113
2021-06-11,17.22113
2021-06-12,17.02544
2021-06-13,15.85127
2021-06-14,14.28571
2021-06-15,18.00391
2021-06-16,21.9178
2021-06-17,18.78669
2021-06-18,15.26418
2021-06-19,13.89432
2021-06-20,15.65557
2021-06-21,15.06849
2021-06-22,17.41682
2021-06-23,19.17808
2021-06-24,21.13502
2021-06-25,17.02544
2021-06-26,20.35225
2021-06-27,45.00978
2021-06-28,59.29549
2021-06-29,16.43835
2021-06-30,19.56947
2021-07-01,19.76516
2021-07-02,15.65557
2021-07-03,17.80821
2021-07-04,18.3953
2021-07-05,19.56947
2021-07-06,21.9178
2021-07-07,100.0
2021-07-08,58.51272
2021-07-09,27.20156
2021-07-10,18.59099
2021-07-11,18.78669
2021-07-12,22.30919
2021-07-13,19.96086
2021-07-14,23.67906
2021-07-15,24.07045
2021-07-16,18.00391
2021-07-17,14.09001
2021-07-18,17.41682
2021-07-19,16.04696
2021-07-20,17.02544
2021-07-21,17.41682
2021-07-22,21.72211
2021-07-23,20.35225
2021-07-24,15.45988
2021-07-25,13.69863
2021-07-26,13.50293
2021-07-27,23.87475
2021-07-28,18.1996
2021-07-29,18.1996
2021-07-30,15.26418
2021-07-31,19.96086
2021-08-01,15.85127
2021-08-02,19.76516
2021-08-03,21.9178
2021-08-04,18.59099
2021-08-05,19.56947
2021-08-06,18.3953
2021-08-07,17.02544
2021-08-08,16.63405
2021-08-09,21.33072
2021-08-10,21.33072
2021-08-11,21.9178
2021-08-12,20.93933
2021-08-13,17.22113
2021-08-14,13.11154
2021-08-15,12.72015
2021-08-16,15.06849
2021-08-17,21.72211
2021-08-18,16.04696
2021-08-19,23.28767
2021-08-20,18.1996
2021-08-21,18.00391
2021-08-22,16.04696
2021-08-23,17.80821
2021-08-24,15.85127
2021-08-25,36.59491
2021-08-26,22.89628
2021-08-27,18.00391
2021-08-28,9.98043
2021-08-29,17.80821
2021-08-30,17.41682
2021-08-31,17.80821
2021-09-01,19.37377
2021-09-02,18.3953
2021-09-03,11.35029
2021-09-04,10.37181
2021-09-05,14.4814
2021-09-06,15.65557
2021-09-07,20.35225
2021-09-08,17.41682
2021-09-09,16.63405
2021-09-10,16.82974
2021-09-11,14.6771
2021-09-12,14.6771
2021-09-13,20.15655
2021-09-14,23.09197
2021-09-15,19.56947
2021-09-16,17.22113
2021-09-17,15.06849
2021-09-18,14.87279
2021-09-19,12.52446
2021-09-20,10.37181
2021-09-21,11.15459
2021-09-22,12.52446
2021-09-23,14.87279
2021-09-24,19.17808
2021-09-25,16.63405
2021-09-26,19.56947
2021-09-27,22.89628
2021-09-28,25.04892
2021-09-29,18.59099
2021-09-30,21.9178
2021-10-01,14.6771
2021-10-02,13.50293
2021-10-03,12.52446
2021-10-04,21.33072
2021-10-05,13.50293
2021-10-06,21.52641
2021-10-07,18.00391
2021-10-08,20.74363
2021-10-09,12.32876
2021-10-10,12.72015
2021-10-11,15.45988
2021-10-12,15.06849
2021-10-13,20.35225
2021-10-14,21.52641
2021-10-15,15.06849
2021-10-16,15.85127
2021-10-17,13.30724
2021-10-18,17.61252
2021-10-19,15.65557
2021-10-20,14.6771
2021-10-21,18.3953
2021-10-22,12.72015
2021-10-23,14.4814
2021-10-24,14.87279
2021-10-25,11.74168
2021-10-26,14.28571
2021-10-27,14.09001
2021-10-28,13.50293
2021-10-29,14.6771
2021-10-30,12.32876
2021-10-31,16.43835
2021-11-01,37.76908
2021-11-02,37.57338
2021-11-03,31.11545
2021-11-04,19.17808
2021-11-05,14.6771
2021-11-06,15.65557
2021-11-07,15.26418
2021-11-08,14.6771
2021-11-09,16.82974
2021-11-10,15.65557
2021-11-11,17.22113
2021-11-12,16.82974
2021-11-13,21.33072
2021-11-14,15.65557
2021-11-15,20.35225
2021-11-16,22.50489
2021-11-17,21.9178
2021-11-18,25.24461
2021-11-19,15.45988
2021-11-20,15.65557
2021-11-21,12.91585
2021-11-22,20.74363
2021-11-23,18.00391
2021-11-24,16.04696
2021-11-25,19.76516
2021-11-26,19.37377
2021-11-27,16.24266
2021-11-28,17.41682
2021-11-29,16.43835
2021-11-30,15.65557
2021-12-01,18.00391
2021-12-02,14.09001
2021-12-03,13.69863
2021-12-04,17.61252
2021-12-05,15.06849
2021-12-06,12.52446
2021-12-07,17.02544
2021-12-08,14.6771
2021-12-09,15.85127
2021-12-10,17.61252
2021-12-11,11.54598
2021-12-12,12.52446
2021-12-13,12.52446
2021-12-14,15.85127
2021-12-15,11.35029
2021-12-16,12.72015
2021-12-17,14.09001
2021-12-18,15.65557
2021-12-19,10.37181
2021-12-20,13.69863
2021-12-21,16.24266
2021-12-22,16.63405
2021-12-23,13.50293
2021-12-24,15.06849
2021-12-25,8.21917
2021-12-26,10.37181
2021-12-27,19.76516
2021-12-28,18.59099
2021-12-29,13.11154
2021-12-30,16.63405
2021-12-31,11.15459
2022-01-01,7.43639
2022-01-02,15.65557
2022-01-03,13.11154
2022-01-04,12.72015
2022-01-05,13.50293
2022-01-06,24.46183
2022-01-07,16.63405
2022-01-08,12.13307
2022-01-09,15.06849
2022-01-10,20.93933
2022-01-11,16.04696
2022-01-12,16.24266
2022-01-13,10.7632
2022-01-14,14.28571
2022-01-15,13.69863
2022-01-16,16.24266
2022-01-17,14.6771
2022-01-18,13.89432
2022-01-19,17.22113
2022-01-20,19.96086
2022-01-21,14.09001
2022-01-22,11.35029
2022-01-23,15.45988
2022-01-24,18.3953
2022-01-25,14.87279
2022-01-26,14.6771
2022-01-27,18.59099
2022-01-28,25.8317
2022-01-29,22.30919
2022-01-30,64.18786
2022-01-31,33.2681
2022-02-01,21.9178
2022-02-02,22.50489
2022-02-03,19.17808
2022-02-04,21.52641
2022-02-05,18.59099
2022-02-06,26.61448
2022-02-07,28.76712
2022-02-08,25.44031
2022-02-09,21.72211
2022-02-10,19.37377
2022-02-11,19.56947
2022-02-12,21.9178
2022-02-13,20.74363
2022-02-14,18.98238
2022-02-15,18.59099
2022-02-16,21.9178
2022-02-17,18.1996
2022-02-18,18.00391
2022-02-19,14.87279
2022-02-20,16.04696
2022-02-21,23.28767
2022-02-22,19.56947
2022-02-23,22.50489
2022-02-24,15.65557
2022-02-25,21.52641
2022-02-26,19.56947
2022-02-27,16.24266
2022-02-28,23.28767
2022-03-01,14.09001
2022-03-02,20.35225
2022-03-03,15.45988
2022-03-04,19.56947
2022-03-05,19.37377
2022-03-06,23.28767
2022-03-07,22.70058
2022-03-08,40.31311
2022-03-09,22.50489
2022-03-10,17.02544
2022-03-11,16.82974
2022-03-12,24.07045
2022-03-13,21.33072
2022-03-14,30.13698
2022-03-15,24.65753
2022-03-16,22.1135
2022-03-17,26.02739
2022-03-18,18.59099
2022-03-19,16.24266
2022-03-20,18.1996
2022-03-21,21.13502
2022-03-22,19.37377
2022-03-23,18.3953
2022-03-24,17.41682
2022-03-25,18.3953
2022-03-26,13.11154
2022-03-27,18.1996
2022-03-28,12.52446
2022-03-29,14.87279
2022-03-30,17.02544
2022-03-31,18.59099
2022-04-01,16.43835
2022-04-02,10.9589
2022-04-03,14.6771
2022-04-04,19.96086
2022-04-05,18.3953
2022-04-06,19.37377
2022-04-07,22.70058
2022-04-08,17.22113
2022-04-09,15.06849
2022-04-10,16.82974
2022-04-11,17.22113
2022-04-12,19.37377
2022-04-13,13.89432
2022-04-14,16.24266
2022-04-15,15.06849
2022-04-16,18.1996
2022-04-17,14.4814
2022-04-18,17.22113
2022-04-19,17.02544
2022-04-20,18.3953
2022-04-21,15.06849
2022-04-22,14.28571
2022-04-23,8.80626
2022-04-24,13.69863
2022-04-25,17.22113
2022-04-26,19.37377
2022-04-27,19.96086
2022-04-28,14.09001
2022-04-29,12.52446
2022-04-30,13.89432
2022-05-01,12.32876
2022-05-02,15.26418
2022-05-03,14.09001
2022-05-04,14.28571
2022-05-05,12.13307
2022-05-06,14.6771
2022-05-07,12.72015
2022-05-08,12.72015
2022-05-09,16.63405
2022-05-10,16.43835
2022-05-11,16.04696
2022-05-12,12.91585
2022-05-13,11.15459
2022-05-14,8.61056
2022-05-15,12.72015
2022-05-16,7.82778
2022-05-17,12.13307
2022-05-18,16.24266
2022-05-19,15.45988
2022-05-20,11.74168
2022-05-21,14.09001
2022-05-22,15.45988
2022-05-23,15.26418
2022-05-24,16.43835
2022-05-25,17.80821
2022-05-26,13.89432
2022-05-27,15.45988
2022-05-28,14.4814
2022-05-29,15.65557
2022-05-30,13.89432
2022-05-31,17.22113
2022-06-01,13.50293
2022-06-02,15.26418
2022-06-03,12.52446
2022-06-04,15.06849
2022-06-05,15.65557
2022-06-06,15.85127
2022-06-07,14.28571
2022-06-08,14.09001
2022-06-09,15.65557
2022-06-10,13.30724
2022-06-11,14.4814
2022-06-12,10.7632
2022-06-13,16.04696
2022-06-14,13.30724
2022-06-15,15.06849
2022-06-16,13.89432
2022-06-17,10.56751
2022-06-18,13.11154
2022-06-19,14.09001
2022-06-20,13.11154
2022-06-21,11.35029
2022-06-22,14.09001
2022-06-23,10.56751
2022-06-24,9.00195
2022-06-25,10.7632
2022-06-26,7.045
2022-06-27,10.56751
2022-06-28,10.37181
2022-06-29,20.35225
2022-06-30,15.06849
2022-07-01,11.54598
2022-07-02,9.58904
2022-07-03,10.56751
2022-07-04,10.17612
2022-07-05,15.26418
2022-07-06,12.13307
2022-07-07,10.37181
2022-07-08,11.15459
2022-07-09,8.61056
2022-07-10,15.45988
2022-07-11,12.52446
2022-07-12,14.87279
2022-07-13,13.30724
2022-07-14,78.27788
2022-07-15,24.85322
2022-07-16,10.17612
2022-07-17,10.9589
2022-07-18,11.93737
2022-07-19,10.7632
2022-07-20,17.61252
2022-07-21,9.39334
2022-07-22,10.37181
2022-07-23,7.2407
2022-07-24,12.13307
2022-07-25,12.52446
2022-07-26,11.35029
2022-07-27,11.15459
2022-07-28,13.30724
2022-07-29,11.74168
2022-07-30,13.89432
2022-07-31,8.61056
2022-08-01,11.93737
2022-08-02,11.54598
2022-08-03,12.32876
2022-08-04,9.58904
2022-08-05,10.56751
2022-08-06,11.93737
2022-08-07,9.58904
2022-08-08,13.69863
2022-08-09,10.56751
2022-08-10,13.11154
2022-08-11,9.58904
2022-08-12,10.7632
2022-08-13,10.9589
2022-08-14,9.39334
2022-08-15,12.91585
2022-08-16,10.17612
2022-08-17,13.69863
2022-08-18,12.72015
2022-08-19,12.32876
2022-08-20,13.30724
2022-08-21,9.00195
2022-08-22,12.13307
2022-08-23,14.09001
2022-08-24,8.61056
2022-08-25,9.78473
2022-08-26,13.50293
2022-08-27,11.54598
2022-08-28,10.56751
2022-08-29,12.91585
2022-08-30,13.69863
2022-08-31,15.26418
2022-09-01,15.65557
2022-09-02,9.78473
2022-09-03,10.37181
2022-09-04,8.80626
2022-09-05,11.74168
2022-09-06,12.91585
2022-09-07,14.09001
2022-09-08,13.30724
2022-09-09,24.65753
2022-09-10,14.09001
2022-09-11,12.13307
2022-09-12,19.76516
2022-09-13,21.13502
2022-09-14,18.78669
2022-09-15,21.33072
2022-09-16,23.48336
2022-09-17,16.24266
2022-09-18,10.37181
2022-09-19,19.56947
2022-09-20,24.07045
2022-09-21,27.98434
2022-09-22,14.28571
2022-09-23,14.28571
2022-09-24,13.11154
2022-09-25,17.22113
2022-09-26,24.07045
2022-09-27,18.00391
2022-09-28,14.09001
2022-09-29,15.26418
2022-09-30,16.24266
2022-10-01,12.52446
2022-10-02,13.11154
2022-10-03,13.89432
2022-10-04,15.85127
2022-10-05,15.85127
2022-10-06,12.91585
2022-10-07,16.43835
2022-10-08,9.98043
2022-10-09,12.72015
2022-10-10,12.32876
2022-10-11,18.3953
2022-10-12,18.59099
2022-10-13,17.22113
2022-10-14,17.22113
2022-10-15,11.93737
2022-10-16,9.98043
2022-10-17,18.78669
2022-10-18,16.24266
2022-10-19,17.41682
2022-10-20,15.85127
2022-10-21,13.30724
2022-10-22,9.58904
2022-10-23,13.50293
2022-10-24,13.30724
2022-10-25,13.69863
2022-10-26,15.85127
2022-10-27,15.85127
2022-10-28,14.28571
2022-10-29,10.37181
2022-10-30,8.02348
2022-10-31,12.72015
2022-11-01,13.11154
2022-11-02,12.52446
2022-11-03,11.74168
2022-11-04,12.91585
2022-11-05,12.72015
2022-11-06,12.13307
2022-11-07,16.24266
2022-11-08,14.6771
2022-11-09,17.02544
2022-11-10,12.91585
2022-11-11,10.37181
2022-11-12,5.47945
2022-11-13,11.54598
2022-11-14,13.11154
2022-11-15,16.82974
2022-11-16,19.17808
2022-11-17,15.85127
2022-11-18,17.02544
2022-11-19,12.13307
2022-11-20,10.56751
2022-11-21,11.35029
2022-11-22,11.74168
2022-11-23,17.02544
2022-11-24,12.13307
2022-11-25,12.72015
2022-11-26,12.72015
2022-11-27,12.13307
2022-11-28,15.65557
2022-11-29,11.15459
2022-11-30,12.91585
2022-12-01,9.98043
2022-12-02,14.28571
2022-12-03,7.045
2022-12-04,9.19765
2022-12-05,11.74168
2022-12-06,11.93737
2022-12-07,13.30724
2022-12-08,10.17612
2022-12-09,11.74168
2022-12-10,7.2407
2022-12-11,10.17612
2022-12-12,13.50293
2022-12-13,11.54598
2022-12-14,10.37181
2022-12-15,7.82778
2022-12-16,8.80626
2022-12-17,8.21917
2022-12-18,9.39334
2022-12-19,8.61056
2022-12-20,10.56751
2022-12-21,10.9589
2022-12-22,10.56751
2022-12-23,9.78473
2022-12-24,5.67514
2022-12-25,6.84931
2022-12-26,9.78473
2022-12-27,15.06849
2022-12-28,10.7632
2022-12-29,9.39334
2022-12-30,7.82778
2022-12-31,15.06849
2023-01-01,7.82778
2023-01-02,8.02348
2023-01-03,9.58904
2023-01-04,11.15459
2023-01-05,8.41487
2023-01-06,9.98043
2023-01-07,7.045
2023-01-08,8.61056
2023-01-09,8.02348
2023-01-10,12.13307
2023-01-11,9.58904
2023-01-12,13.11154
2023-01-13,10.9589
2023-01-14,11.15459
2023-01-15,11.74168
2023-01-16,13.30724
2023-01-17,12.72015
2023-01-18,8.80626
2023-01-19,14.4814
2023-01-20,9.39334
2023-01-21,7.82778
2023-01-22,8.61056
2023-01-23,12.72015
2023-01-24,9.58904
2023-01-25,17.22113
2023-01-26,15.26418
2023-01-27,12.72015
2023-01-28,9.78473
2023-01-29,8.80626
2023-01-30,11.93737
2023-01-31,10.37181
2023-02-01,14.09001
2023-02-02,14.6771
2023-02-03,9.39334
2023-02-04,9.19765
2023-02-05,15.65557
2023-02-06,10.9589
2023-02-07,10.9589
2023-02-08,14.6771
2023-02-09,12.32876
2023-02-10,11.93737
2023-02-11,10.17612
2023-02-12,11.35029
2023-02-13,12.13307
2023-02-14,10.9589
2023-02-15,13.89432
2023-02-16,9.39334
2023-02-17,10.56751
2023-02-18,12.32876
2023-02-19,10.37181
2023-02-20,12.13307
2023-02-21,11.74168
2023-02-22,10.7632
2023-02-23,11.93737
2023-02-24,10.37181
2023-02-25,12.13307
2023-02-26,11.35029
2023-02-27,9.98043
2023-02-28,15.06849
2023-03-01,13.50293
2023-03-02,12.32876
2023-03-03,9.78473
2023-03-04,10.9589
2023-03-05,10.9589
2023-03-06,12.32876
2023-03-07,11.93737
2023-03-08,16.43835
2023-03-09,15.45988
2023-03-10,13.11154
2023-03-11,11.35029
2023-03-12,15.06849
2023-03-13,13.50293
2023-03-14,13.30724
2023-03-15,16.04696
2023-03-16,15.45988
2023-03-17,10.7632
2023-03-18,10.37181
2023-03-19,14.09001
2023-03-20,14.09001
2023-03-21,10.7632
2023-03-22,12.13307
2023-03-23,14.28571
2023-03-24,10.37181
2023-03-25,9.78473
2023-03-26,14.09001
2023-03-27,10.56751
2023-03-28,15.65557
2023-03-29,15.26418
2023-03-30,13.69863
2023-03-31,13.11154
2023-04-01,8.61056
2023-04-02,11.74168
2023-04-03,12.32876
2023-04-04,10.37181
2023-04-05,8.80626
2023-04-06,11.93737
2023-04-07,10.17612
2023-04-08,6.65362
2023-04-09,8.21917
2023-04-10,11.74168
2023-04-11,10.9589
2023-04-12,14.09001
2023-04-13,11.35029
2023-04-14,7.82778
2023-04-15,6.84931
2023-04-16,7.82778
2023-04-17,10.56751
2023-04-18,11.35029
2023-04-19,12.13307
2023-04-20,13.89432
2023-04-21,8.61056
2023-04-22,10.37181
2023-04-23,8.61056
2023-04-24,9.39334
2023-04-25,13.30724
2023-04-26,16.43835
2023-04-27,12.32876
2023-04-28,11.15459
2023-04-29,7.2407
2023-04-30,7.63209
2023-05-01,7.82778
2023-05-02,13.69863
2023-05-03,11.15459
2023-05-04,7.82778
2023-05-05,4.69667
2023-05-06,9.98043
2023-05-07,11.15459
2023-05-08,10.37181
2023-05-09,12.72015
2023-05-10,13.11154
2023-05-11,12.52446
2023-05-12,9.00195
2023-05-13,6.65362
2023-05-14,9.39334
2023-05-15,9.00195
2023-05-16,10.37181
2023-05-17,10.7632
2023-05-18,9.00195
2023-05-19,11.35029
2023-05-20,5.47945
2023-05-21,9.00195
2023-05-22,7.2407
2023-05-23,12.91585
2023-05-24,12.91585
2023-05-25,12.32876
2023-05-26,8.41487
2023-05-27,7.63209
2023-05-28,9.19765
2023-05-29,8.80626
