date,정기예금금리
2020-06-12,13.28952
2020-06-13,7.58184
2020-06-14,9.29779
2020-06-15,17.08652
2020-06-16,14.49434
2020-06-17,14.68905
2020-06-18,14.03188
2020-06-19,13.80065
2020-06-20,8.40939
2020-06-21,8.75015
2020-06-22,17.12303
2020-06-23,14.93245
2020-06-24,14.38481
2020-06-25,16.74577
2020-06-26,14.08056
2020-06-27,8.53109
2020-06-28,8.43373
2020-06-29,18.36436
2020-06-30,16.38067
2020-07-01,19.45965
2020-07-02,15.28538
2020-07-03,14.51868
2020-07-04,7.92259
2020-07-05,9.16392
2020-07-06,17.36643
2020-07-07,15.44359
2020-07-08,14.94462
2020-07-09,13.67895
2020-07-10,12.68102
2020-07-11,7.60618
2020-07-12,9.00571
2020-07-13,16.34416
2020-07-14,16.21029
2020-07-15,16.70926
2020-07-16,15.50444
2020-07-17,12.92442
2020-07-18,7.00985
2020-07-19,9.04222
2020-07-20,17.93842
2020-07-21,20.09249
2020-07-22,16.87963
2020-07-23,15.67482
2020-07-24,14.55519
2020-07-25,9.50468
2020-07-26,10.63648
2020-07-27,18.96069
2020-07-28,19.66654
2020-07-29,17.30558
2020-07-30,17.28124
2020-07-31,19.97079
2020-08-01,10.33223
2020-08-02,9.07873
2020-08-03,18.71729
2020-08-04,15.83302
2020-08-05,17.93842
2020-08-06,15.65048
2020-08-07,13.83716
2020-08-08,8.51892
2020-08-09,9.40732
2020-08-10,18.54691
2020-08-11,16.90397
2020-08-12,16.64841
2020-08-13,15.38274
2020-08-14,13.30169
2020-08-15,6.57174
2020-08-16,6.83947
2020-08-17,10.35657
2020-08-18,16.16161
2020-08-19,15.58963
2020-08-20,15.71133
2020-08-21,13.37471
2020-08-22,7.93476
2020-08-23,8.96921
2020-08-24,15.82085
2020-08-25,17.29341
2020-08-26,15.51661
2020-08-27,16.51454
2020-08-28,13.89801
2020-08-29,8.17816
2020-08-30,9.27345
2020-08-31,17.08652
2020-09-01,17.98709
2020-09-02,17.06218
2020-09-03,14.19009
2020-09-04,14.70122
2020-09-05,7.58184
2020-09-06,8.22684
2020-09-07,13.80065
2020-09-08,14.27528
2020-09-09,13.20433
2020-09-10,14.43349
2020-09-11,11.48837
2020-09-12,7.56967
2020-09-13,6.52306
2020-09-14,13.19216
2020-09-15,12.49847
2020-09-16,13.76414
2020-09-17,13.11914
2020-09-18,12.47413
2020-09-19,6.949
2020-09-20,7.59401
2020-09-21,15.22453
2020-09-22,13.27735
2020-09-23,13.14348
2020-09-24,12.03602
2020-09-25,13.78848
2020-09-26,7.97127
2020-09-27,9.13958
2020-09-28,16.52671
2020-09-29,14.48217
2020-09-30,6.79079
2020-10-01,6.85164
2020-10-02,6.69344
2020-10-03,7.5575
2020-10-04,9.76025
2020-10-05,21.16344
2020-10-06,16.05208
2020-10-07,14.33613
2020-10-08,14.27528
2020-10-09,7.27759
2020-10-10,7.60618
2020-10-11,7.86175
2020-10-12,17.18388
2020-10-13,14.5917
2020-10-14,12.68102
2020-10-15,12.80272
2020-10-16,11.46403
2020-10-17,6.08494
2020-10-18,7.71571
2020-10-19,13.71546
2020-10-20,13.95886
2020-10-21,12.46196
2020-10-22,12.04819
2020-10-23,11.52488
2020-10-24,6.27966
2020-10-25,6.72995
2020-10-26,13.59376
2020-10-27,11.75611
2020-10-28,12.43762
2020-10-29,11.41535
2020-10-30,10.61214
2020-10-31,5.98758
2020-11-01,7.11938
2020-11-02,13.15565
2020-11-03,11.43969
2020-11-04,10.2227
2020-11-05,10.97724
2020-11-06,9.456
2020-11-07,5.46428
2020-11-08,6.43787
2020-11-09,11.75611
2020-11-10,11.02592
2020-11-11,10.74601
2020-11-12,10.80686
2020-11-13,9.74808
2020-11-14,5.47645
2020-11-15,5.99975
2020-11-16,13.13131
2020-11-17,11.25714
2020-11-18,11.76828
2020-11-19,10.63648
2020-11-20,10.79469
2020-11-21,7.37495
2020-11-22,7.72788
2020-11-23,11.99951
2020-11-24,10.63648
2020-11-25,12.608
2020-11-26,13.08263
2020-11-27,10.87988
2020-11-28,6.96117
2020-11-29,8.4459
2020-11-30,13.58159
2020-12-01,13.38688
2020-12-02,12.14555
2020-12-03,12.10904
2020-12-04,11.58573
2020-12-05,7.52099
2020-12-06,8.82317
2020-12-07,13.11914
2020-12-08,12.41328
2020-12-09,11.91432
2020-12-10,12.608
2020-12-11,11.69526
2020-12-12,7.22891
2020-12-13,8.2025
2020-12-14,11.3545
2020-12-15,11.48837
2020-12-16,12.52281
2020-12-17,12.29159
2020-12-18,10.33223
2020-12-19,7.63052
2020-12-20,8.50675
2020-12-21,13.97103
2020-12-22,12.53498
2020-12-23,13.4964
2020-12-24,12.93659
2020-12-25,7.92259
2020-12-26,9.61421
2020-12-27,10.67299
2020-12-28,20.67664
2020-12-29,15.90604
2020-12-30,16.90397
2020-12-31,16.29548
2021-01-01,12.42545
2021-01-02,11.68309
2021-01-03,10.84337
2021-01-04,22.41694
2021-01-05,19.70305
2021-01-06,16.97699
2021-01-07,15.10283
2021-01-08,14.04405
2021-01-09,9.46817
2021-01-10,11.64658
2021-01-11,18.46172
2021-01-12,16.27114
2021-01-13,16.85529
2021-01-14,18.09662
2021-01-15,17.39077
2021-01-16,11.17196
2021-01-17,11.45186
2021-01-18,19.69088
2021-01-19,17.29341
2021-01-20,18.76597
2021-01-21,17.07435
2021-01-22,16.6119
2021-01-23,10.3444
2021-01-24,12.2064
2021-01-25,19.44748
2021-01-26,17.5003
2021-01-27,16.38067
2021-01-28,16.07642
2021-01-29,16.92831
2021-01-30,10.18619
2021-01-31,12.68102
2021-02-01,21.17561
2021-02-02,17.57332
2021-02-03,18.41304
2021-02-04,18.37653
2021-02-05,16.77011
2021-02-06,9.93063
2021-02-07,10.68516
2021-02-08,19.30144
2021-02-09,16.64841
2021-02-10,15.56529
2021-02-11,9.30996
2021-02-12,8.17816
2021-02-13,9.44383
2021-02-14,10.24704
2021-02-15,25.06997
2021-02-16,19.1554
2021-02-17,18.89984
2021-02-18,17.39077
2021-02-19,15.20019
2021-02-20,9.10307
2021-02-21,11.15979
2021-02-22,17.43945
2021-02-23,15.06632
2021-02-24,18.68078
2021-02-25,19.70305
2021-02-26,18.49823
2021-02-27,11.48837
2021-02-28,12.01168
2021-03-01,16.80662
2021-03-02,22.44128
2021-03-03,19.92211
2021-03-04,18.60776
2021-03-05,16.19812
2021-03-06,9.71157
2021-03-07,11.33016
2021-03-08,19.37446
2021-03-09,18.83899
2021-03-10,19.73956
2021-03-11,16.05208
2021-03-12,16.39284
2021-03-13,8.27552
2021-03-14,11.78045
2021-03-15,23.74345
2021-03-16,21.89363
2021-03-17,17.98709
2021-03-18,16.11293
2021-03-19,14.6282
2021-03-20,9.71157
2021-03-21,10.05233
2021-03-22,19.04588
2021-03-23,15.78434
2021-03-24,15.94255
2021-03-25,20.49409
2021-03-26,17.73153
2021-03-27,11.53705
2021-03-28,11.80479
2021-03-29,21.00523
2021-03-30,18.86333
2021-03-31,17.06218
2021-04-01,20.82268
2021-04-02,16.97699
2021-04-03,10.12534
2021-04-04,10.40525
2021-04-05,20.17768
2021-04-06,18.25483
2021-04-07,16.57539
2021-04-08,15.67482
2021-04-09,14.94462
2021-04-10,8.33637
2021-04-11,10.30789
2021-04-12,18.64427
2021-04-13,17.00133
2021-04-14,15.85736
2021-04-15,15.76
2021-04-16,14.06839
2021-04-17,8.92053
2021-04-18,10.49044
2021-04-19,18.30351
2021-04-20,18.40087
2021-04-21,16.63624
2021-04-22,14.5917
2021-04-23,13.72763
2021-04-24,8.75015
2021-04-25,8.49458
2021-04-26,15.7235
2021-04-27,15.79651
2021-04-28,14.92028
2021-04-29,12.64451
2021-04-30,13.24084
2021-05-01,10.02799
2021-05-02,7.65486
2021-05-03,14.32396
2021-05-04,14.42132
2021-05-05,9.97931
2021-05-06,15.73566
2021-05-07,12.43762
2021-05-08,7.53316
2021-05-09,9.65072
2021-05-10,18.41304
2021-05-11,15.21236
2021-05-12,14.29962
2021-05-13,13.56942
2021-05-14,11.79262
2021-05-15,7.25325
2021-05-16,8.95704
2021-05-17,14.82292
2021-05-18,13.99537
2021-05-19,9.40732
2021-05-20,15.99123
2021-05-21,13.71546
2021-05-22,7.0707
2021-05-23,9.46817
2021-05-24,15.40708
2021-05-25,17.22039
2021-05-26,14.72556
2021-05-27,14.83509
2021-05-28,12.63234
2021-05-29,6.48655
2021-05-30,7.44797
2021-05-31,15.22453
2021-06-01,15.28538
2021-06-02,13.30169
2021-06-03,13.36254
2021-06-04,12.70536
2021-06-05,7.0707
2021-06-06,8.43373
2021-06-07,14.1049
2021-06-08,13.03395
2021-06-09,11.41535
2021-06-10,12.42545
2021-06-11,11.63441
2021-06-12,5.57381
2021-06-13,7.10721
2021-06-14,13.4599
2021-06-15,13.11914
2021-06-16,11.79262
2021-06-17,10.89205
2021-06-18,10.45393
2021-06-19,4.79493
2021-06-20,5.75635
2021-06-21,10.80686
2021-06-22,10.07667
2021-06-23,11.31799
2021-06-24,13.38688
2021-06-25,12.64451
2021-06-26,6.83947
2021-06-27,7.36278
2021-06-28,13.66678
2021-06-29,12.90008
2021-06-30,11.42752
2021-07-01,12.94876
2021-07-02,9.13958
2021-07-03,6.6691
2021-07-04,5.6955
2021-07-05,13.20433
2021-07-06,11.86564
2021-07-07,10.78252
2021-07-08,10.7095
2021-07-09,9.83327
2021-07-10,5.89022
2021-07-11,6.04843
2021-07-12,11.30582
2021-07-13,11.09894
2021-07-14,11.33016
2021-07-15,11.29365
2021-07-16,10.61214
2021-07-17,6.03626
2021-07-18,6.79079
2021-07-19,12.8514
2021-07-20,13.47207
2021-07-21,12.65668
2021-07-22,12.30376
2021-07-23,13.28952
2021-07-24,7.39929
2021-07-25,8.29986
2021-07-26,14.05622
2021-07-27,14.95679
2021-07-28,13.55725
2021-07-29,11.52488
2021-07-30,6.74211
2021-07-31,3.23719
2021-08-01,3.73615
2021-08-02,7.42363
2021-08-03,6.93683
2021-08-04,6.40136
2021-08-05,5.54947
2021-08-06,4.5637
2021-08-07,2.68954
2021-08-08,2.53133
2021-08-09,5.97541
2021-08-10,5.86588
2021-08-11,4.49069
2021-08-12,4.8071
2021-08-13,5.22088
2021-08-14,2.64086
2021-08-15,2.39746
2021-08-16,3.35889
2021-08-17,5.50079
2021-08-18,5.35475
2021-08-19,5.64682
2021-08-20,4.42984
2021-08-21,2.95728
2021-08-22,3.66313
2021-08-23,5.26956
2021-08-24,5.56164
2021-08-25,5.63465
2021-08-26,11.88998
2021-08-27,10.08884
2021-08-28,4.58804
2021-08-29,6.49872
2021-08-30,10.91639
2021-08-31,12.43762
2021-09-01,13.37471
2021-09-02,9.91846
2021-09-03,8.9327
2021-09-04,5.20871
2021-09-05,5.08701
2021-09-06,9.73591
2021-09-07,8.12948
2021-09-08,7.94693
2021-09-09,6.91249
2021-09-10,6.09711
2021-09-11,3.66313
2021-09-12,3.96738
2021-09-13,5.67116
2021-09-14,6.12145
2021-09-15,5.63465
2021-09-16,5.24522
2021-09-17,5.73201
2021-09-18,3.11549
2021-09-19,2.56784
2021-09-20,2.53133
2021-09-21,2.7869
2021-09-22,3.90653
2021-09-23,8.54326
2021-09-24,6.41353
2021-09-25,3.5536
2021-09-26,4.02823
2021-09-27,6.90032
2021-09-28,6.04843
2021-09-29,6.65693
2021-09-30,6.77862
2021-10-01,5.87805
2021-10-02,3.22502
2021-10-03,3.48058
2021-10-04,3.797
2021-10-05,6.8273
2021-10-06,6.20664
2021-10-07,6.03626
2021-10-08,5.08701
2021-10-09,2.59218
2021-10-10,2.83558
2021-10-11,3.59011
2021-10-12,6.55957
2021-10-13,5.91456
2021-10-14,5.6955
2021-10-15,4.86795
2021-10-16,2.44614
2021-10-17,3.06681
2021-10-18,5.61032
2021-10-19,5.57381
2021-10-20,4.91663
2021-10-21,4.77059
2021-10-22,4.44201
2021-10-23,2.31227
2021-10-24,2.33661
2021-10-25,6.15796
2021-10-26,5.82937
2021-10-27,4.85578
2021-10-28,4.46635
2021-10-29,5.00182
2021-10-30,2.88426
2021-10-31,3.22502
2021-11-01,5.79286
2021-11-02,7.0707
2021-11-03,7.03419
2021-11-04,5.39126
2021-11-05,5.1722
2021-11-06,2.50699
2021-11-07,2.51916
2021-11-08,5.19654
2021-11-09,5.75635
2021-11-10,5.45211
2021-11-11,5.23305
2021-11-12,5.30607
2021-11-13,2.77473
2021-11-14,3.09115
2021-11-15,5.64682
2021-11-16,6.24315
2021-11-17,5.4156
2021-11-18,4.83144
2021-11-19,4.85578
2021-11-20,2.50699
2021-11-21,3.46841
2021-11-22,5.51296
2021-11-23,5.09918
2021-11-24,5.59815
2021-11-25,12.25508
2021-11-26,11.78045
2021-11-27,6.29183
2021-11-28,5.76852
2021-11-29,10.42959
2021-11-30,9.97931
2021-12-01,9.35864
2021-12-02,8.65279
2021-12-03,7.14372
2021-12-04,5.67116
2021-12-05,5.34258
2021-12-06,8.82317
2021-12-07,9.18826
2021-12-08,8.25118
2021-12-09,7.63052
2021-12-10,6.81513
2021-12-11,4.52719
2021-12-12,5.01399
2021-12-13,7.83741
2021-12-14,7.3141
2021-12-15,6.77862
2021-12-16,7.56967
2021-12-17,6.20664
2021-12-18,3.49275
2021-12-19,4.07691
2021-12-20,7.5575
2021-12-21,7.13155
2021-12-22,6.58391
2021-12-23,6.75428
2021-12-24,5.8172
2021-12-25,3.85785
2021-12-26,4.78276
2021-12-27,6.949
2021-12-28,6.91249
2021-12-29,7.36278
2021-12-30,7.70354
2021-12-31,6.36485
2022-01-01,4.27163
2022-01-02,4.91663
2022-01-03,9.93063
2022-01-04,8.78666
2022-01-05,8.33637
2022-01-06,7.56967
2022-01-07,6.68127
2022-01-08,4.19861
2022-01-09,4.73408
2022-01-10,8.64062
2022-01-11,7.71571
2022-01-12,8.14165
2022-01-13,8.25118
2022-01-14,14.90811
2022-01-15,8.95704
2022-01-16,7.4358
2022-01-17,16.6119
2022-01-18,13.78848
2022-01-19,14.56736
2022-01-20,11.97517
2022-01-21,11.14762
2022-01-22,6.09711
2022-01-23,7.10721
2022-01-24,11.42752
2022-01-25,12.59583
2022-01-26,10.53912
2022-01-27,10.61214
2022-01-28,11.5979
2022-01-29,6.55957
2022-01-30,4.85578
2022-01-31,4.64889
2022-02-01,6.69344
2022-02-02,7.9591
2022-02-03,15.62614
2022-02-04,12.70536
2022-02-05,6.99768
2022-02-06,7.28976
2022-02-07,12.4863
2022-02-08,11.20847
2022-02-09,10.55129
2022-02-10,10.12534
2022-02-11,9.18826
2022-02-12,4.62455
2022-02-13,6.4257
2022-02-14,9.71157
2022-02-15,9.11524
2022-02-16,8.42156
2022-02-17,9.01788
2022-02-18,8.50675
2022-02-19,4.90446
2022-02-20,6.43787
2022-02-21,10.74601
2022-02-22,9.73591
2022-02-23,9.17609
2022-02-24,9.48034
2022-02-25,8.98138
2022-02-26,4.96531
2022-02-27,4.73408
2022-02-28,10.07667
2022-03-01,6.27966
2022-03-02,9.26128
2022-03-03,8.94487
2022-03-04,8.11731
2022-03-05,4.33248
2022-03-06,3.93087
2022-03-07,7.22891
2022-03-08,7.50882
2022-03-09,3.9187
2022-03-10,7.56967
2022-03-11,6.87598
2022-03-12,4.45418
2022-03-13,4.8071
2022-03-14,8.36071
2022-03-15,7.58184
2022-03-16,8.36071
2022-03-17,8.72581
2022-03-18,7.49665
2022-03-19,4.96531
2022-03-20,5.11135
2022-03-21,8.89619
2022-03-22,8.36071
2022-03-23,7.65486
2022-03-24,7.91042
2022-03-25,8.39722
2022-03-26,4.74625
2022-03-27,4.91663
2022-03-28,8.70147
2022-03-29,8.2025
2022-03-30,9.65072
2022-03-31,10.45393
2022-04-01,9.11524
2022-04-02,4.88012
2022-04-03,5.24522
2022-04-04,9.52902
2022-04-05,8.94487
2022-04-06,8.43373
2022-04-07,8.33637
2022-04-08,7.64269
2022-04-09,4.35682
2022-04-10,4.46635
2022-04-11,8.76232
2022-04-12,8.40939
2022-04-13,8.12948
2022-04-14,14.81075
2022-04-15,13.66678
2022-04-16,7.4358
2022-04-17,7.33844
2022-04-18,15.39491
2022-04-19,14.77424
2022-04-20,11.80479
2022-04-21,9.50468
2022-04-22,9.28562
2022-04-23,5.95107
2022-04-24,5.89022
2022-04-25,10.87988
2022-04-26,10.45393
2022-04-27,9.73591
2022-04-28,8.88402
2022-04-29,7.94693
2022-04-30,4.6854
2022-05-01,4.88012
2022-05-02,10.0645
2022-05-03,8.70147
2022-05-04,8.27552
2022-05-05,6.86381
2022-05-06,10.10101
2022-05-07,5.51296
2022-05-08,5.62248
2022-05-09,11.61007
2022-05-10,11.30582
2022-05-11,9.66289
2022-05-12,9.46817
2022-05-13,8.55543
2022-05-14,4.57587
2022-05-15,4.39333
2022-05-16,9.93063
2022-05-17,10.13751
2022-05-18,8.99354
2022-05-19,8.28769
2022-05-20,7.71571
2022-05-21,5.13569
2022-05-22,6.304
2022-05-23,10.78252
2022-05-24,9.73591
2022-05-25,10.33223
2022-05-26,18.32785
2022-05-27,18.18181
2022-05-28,7.49665
2022-05-29,7.47231
2022-05-30,18.25483
2022-05-31,15.78434
2022-06-01,10.47827
2022-06-02,15.62614
2022-06-03,13.44773
2022-06-04,8.36071
2022-06-05,7.44797
2022-06-06,9.34647
2022-06-07,16.63624
2022-06-08,15.4801
2022-06-09,12.62017
2022-06-10,13.15565
2022-06-11,7.48448
2022-06-12,7.4358
2022-06-13,15.44359
2022-06-14,15.34623
2022-06-15,16.69709
2022-06-16,22.53863
2022-06-17,18.9972
2022-06-18,10.5878
2022-06-19,11.65875
2022-06-20,22.41694
2022-06-21,19.55701
2022-06-22,18.35219
2022-06-23,17.52464
2022-06-24,16.64841
2022-06-25,9.18826
2022-06-26,9.85761
2022-06-27,19.41097
2022-06-28,19.80041
2022-06-29,18.98503
2022-06-30,18.96069
2022-07-01,17.91408
2022-07-02,9.28562
2022-07-03,11.61007
2022-07-04,24.21808
2022-07-05,18.57125
2022-07-06,19.2771
2022-07-07,17.43945
2022-07-08,18.08445
2022-07-09,8.90836
2022-07-10,9.13958
2022-07-11,19.08239
2022-07-12,19.38663
2022-07-13,49.069
2022-07-14,46.23341
2022-07-15,34.80589
2022-07-16,16.40501
2022-07-17,14.89594
2022-07-18,40.58658
2022-07-19,29.31726
2022-07-20,26.7981
2022-07-21,28.80613
2022-07-22,25.64196
2022-07-23,12.06036
2022-07-24,13.05829
2022-07-25,31.16709
2022-07-26,25.31337
2022-07-27,25.39856
2022-07-28,27.74735
2022-07-29,25.65413
2022-07-30,12.37677
2022-07-31,13.11914
2022-08-01,29.87708
2022-08-02,26.68857
2022-08-03,24.03553
2022-08-04,21.35815
2022-08-05,21.29731
2022-08-06,11.68309
2022-08-07,10.9529
2022-08-08,22.56297
2022-08-09,18.60776
2022-08-10,19.71522
2022-08-11,20.56711
2022-08-12,17.81672
2022-08-13,8.95704
2022-08-14,8.95704
2022-08-15,10.29572
2022-08-16,21.16344
2022-08-17,21.39466
2022-08-18,19.54484
2022-08-19,17.90191
2022-08-20,9.83327
2022-08-21,11.0746
2022-08-22,23.71911
2022-08-23,18.20615
2022-08-24,16.47803
2022-08-25,35.26834
2022-08-26,30.15699
2022-08-27,13.56942
2022-08-28,14.25094
2022-08-29,31.87294
2022-08-30,26.98064
2022-08-31,24.33978
2022-09-01,21.94231
2022-09-02,19.73956
2022-09-03,10.55129
2022-09-04,10.45393
2022-09-05,20.11683
2022-09-06,19.8856
2022-09-07,18.85116
2022-09-08,16.67275
2022-09-09,8.54326
2022-09-10,7.05853
2022-09-11,10.01582
2022-09-12,13.59376
2022-09-13,27.66216
2022-09-14,26.27479
2022-09-15,23.19581
2022-09-16,21.28514
2022-09-17,11.39101
2022-09-18,10.39308
2022-09-19,22.45345
2022-09-20,23.51223
2022-09-21,24.12072
2022-09-22,31.90945
2022-09-23,26.1896
2022-09-24,13.80065
2022-09-25,14.29962
2022-09-26,32.37191
2022-09-27,32.8587
2022-09-28,36.10806
2022-09-29,36.58269
2022-09-30,42.35122
2022-10-01,18.71729
2022-10-02,14.95679
2022-10-03,18.5104
2022-10-04,39.60082
2022-10-05,41.62102
2022-10-06,38.79761
2022-10-07,37.82402
2022-10-08,20.0073
2022-10-09,18.79031
2022-10-10,21.94231
2022-10-11,46.81757
2022-10-12,76.88937
2022-10-13,100.0
2022-10-14,85.67603
2022-10-15,35.90118
2022-10-16,35.43872
2022-10-17,84.95801
2022-10-18,88.23171
2022-10-19,92.17475
2022-10-20,89.65559
2022-10-21,77.38834
2022-10-22,34.79372
2022-10-23,35.28051
2022-10-24,80.83242
2022-10-25,80.72289
2022-10-26,72.20396
2022-10-27,68.79639
2022-10-28,65.63222
2022-10-29,28.41669
2022-10-30,26.35998
2022-10-31,67.08044
2022-11-01,65.66873
2022-11-02,60.15577
2022-11-03,64.26919
2022-11-04,50.97967
2022-11-05,24.59535
2022-11-06,27.12668
2022-11-07,60.49653
2022-11-08,56.66301
2022-11-09,57.47839
2022-11-10,54.38724
2022-11-11,46.65936
2022-11-12,22.12486
2022-11-13,22.07618
2022-11-14,68.54082
2022-11-15,58.93878
2022-11-16,52.41572
2022-11-17,45.86832
2022-11-18,42.70414
2022-11-19,22.23439
2022-11-20,22.59948
2022-11-21,50.55373
2022-11-22,45.35718
2022-11-23,44.01849
2022-11-24,65.94864
2022-11-25,56.17622
2022-11-26,25.26469
2022-11-27,26.56687
2022-11-28,59.98539
2022-11-29,57.3932
2022-11-30,47.24351
2022-12-01,47.09748
2022-12-02,37.00864
2022-12-03,16.23463
2022-12-04,17.67068
2022-12-05,41.15857
2022-12-06,37.20335
2022-12-07,38.56638
2022-12-08,34.65985
2022-12-09,30.21784
2022-12-10,14.60387
2022-12-11,14.67688
2022-12-12,32.67615
2022-12-13,31.06973
2022-12-14,28.40452
2022-12-15,29.74321
2022-12-16,28.66009
2022-12-17,13.6181
2022-12-18,15.78434
2022-12-19,30.77765
2022-12-20,28.85481
2022-12-21,25.88535
2022-12-22,24.72921
2022-12-23,22.7942
2022-12-24,12.53498
2022-12-25,14.70122
2022-12-26,31.54435
2022-12-27,28.00292
2022-12-28,26.57904
2022-12-29,28.11244
2022-12-30,25.98271
2022-12-31,13.35037
2023-01-01,16.3685
2023-01-02,34.70853
2023-01-03,30.91152
2023-01-04,27.30923
2023-01-05,28.48971
2023-01-06,25.52026
2023-01-07,14.88377
2023-01-08,15.16368
2023-01-09,30.44906
2023-01-10,31.67822
2023-01-11,30.66812
2023-01-12,26.39649
2023-01-13,35.98636
2023-01-14,16.47803
2023-01-15,15.7235
2023-01-16,36.72873
2023-01-17,32.10417
2023-01-18,28.64792
2023-01-19,25.49592
2023-01-20,28.11244
2023-01-21,13.38688
2023-01-22,10.91639
2023-01-23,11.97517
2023-01-24,17.08652
2023-01-25,34.10003
2023-01-26,28.6966
2023-01-27,24.12072
2023-01-28,13.20433
2023-01-29,12.70536
2023-01-30,25.80017
2023-01-31,24.55884
2023-02-01,24.76572
2023-02-02,22.47778
2023-02-03,20.20202
2023-02-04,11.91432
2023-02-05,11.57356
2023-02-06,23.37836
2023-02-07,22.01533
2023-02-08,21.51636
2023-02-09,17.67068
2023-02-10,19.08239
2023-02-11,10.14968
2023-02-12,9.37081
2023-02-13,21.24863
2023-02-14,18.88767
2023-02-15,20.64013
2023-02-16,17.39077
2023-02-17,17.18388
2023-02-18,10.02799
2023-02-19,10.02799
2023-02-20,19.54484
2023-02-21,19.86126
2023-02-22,18.09662
2023-02-23,20.55494
2023-02-24,18.76597
2023-02-25,9.48034
2023-02-26,10.68516
2023-02-27,19.66654
2023-02-28,18.8755
2023-03-01,11.53705
2023-03-02,17.60983
2023-03-03,17.24473
2023-03-04,8.83534
2023-03-05,9.78459
2023-03-06,18.06011
2023-03-07,16.08859
2023-03-08,16.94048
2023-03-09,16.25897
2023-03-10,14.57953
2023-03-11,8.04429
2023-03-12,8.0808
2023-03-13,17.22039
2023-03-14,16.22246
2023-03-15,15.76
2023-03-16,14.50651
2023-03-17,13.19216
2023-03-18,8.25118
2023-03-19,7.94693
2023-03-20,16.66058
2023-03-21,16.34416
2023-03-22,15.78434
2023-03-23,17.84106
2023-03-24,16.45369
2023-03-25,8.39722
2023-03-26,8.40939
2023-03-27,19.82475
2023-03-28,16.74577
2023-03-29,15.67482
2023-03-30,14.76207
2023-03-31,13.82499
2023-04-01,8.05646
2023-04-02,8.64062
2023-04-03,15.32189
2023-04-04,14.93245
2023-04-05,13.95886
2023-04-06,11.86564
2023-04-07,10.51478
2023-04-08,6.20664
2023-04-09,7.20457
2023-04-10,13.48423
2023-04-11,14.32396
2023-04-12,14.16575
2023-04-13,11.87781
2023-04-14,10.97724
2023-04-15,5.76852
2023-04-16,6.71778
2023-04-17,12.87574
2023-04-18,13.02178
2023-04-19,10.25921
2023-04-20,11.5979
2023-04-21,9.76025
2023-04-22,5.19654
2023-04-23,5.73201
2023-04-24,11.85347
2023-04-25,13.20433
2023-04-26,11.30582
2023-04-27,10.53912
2023-04-28,9.90629
2023-04-29,5.92673
2023-04-30,5.8172
2023-05-01,8.60411
2023-05-02,13.0948
2023-05-03,10.72167
2023-05-04,12.44979
2023-05-05,6.26749
2023-05-06,4.98965
2023-05-07,5.92673
2023-05-08,12.24291
2023-05-09,11.42752
2023-05-10,12.0847
2023-05-11,11.01375
2023-05-12,10.52695
2023-05-13,5.85371
2023-05-14,6.23098
2023-05-15,12.71753
2023-05-16,11.68309
2023-05-17,11.48837
2023-05-18,10.90422
2023-05-19,10.08884
2023-05-20,6.12145
2023-05-21,6.01192
2023-05-22,11.90215
2023-05-23,11.76828
2023-05-24,11.48837
2023-05-25,12.79055
2023-05-26,10.04016
2023-05-27,5.51296
2023-05-28,5.59815
2023-05-29,7.50882
