date,장외채권
2021-03-13,2.91262
2021-03-14,6.79611
2021-03-15,14.07766
2021-03-16,13.59223
2021-03-17,4.85436
2021-03-18,31.55339
2021-03-19,15.04854
2021-03-20,4.36893
2021-03-21,3.39805
2021-03-22,12.13592
2021-03-23,11.16504
2021-03-24,13.59223
2021-03-25,8.73786
2021-03-26,10.67961
2021-03-27,3.88349
2021-03-28,5.3398
2021-03-29,10.67961
2021-03-30,10.19417
2021-03-31,8.25242
2021-04-01,7.76699
2021-04-02,11.65048
2021-04-03,7.76699
2021-04-04,3.88349
2021-04-05,5.3398
2021-04-06,10.19417
2021-04-07,4.85436
2021-04-08,6.31067
2021-04-09,9.70873
2021-04-12,8.25242
2021-04-13,5.3398
2021-04-14,9.70873
2021-04-15,8.25242
2021-04-16,4.85436
2021-04-17,4.36893
2021-04-18,3.39805
2021-04-19,8.25242
2021-04-20,11.16504
2021-04-21,6.31067
2021-04-22,13.59223
2021-04-23,13.59223
2021-04-24,6.31067
2021-04-25,4.36893
2021-04-26,11.16504
2021-04-27,9.70873
2021-04-28,11.16504
2021-04-29,8.73786
2021-04-30,7.28155
2021-05-01,6.79611
2021-05-02,6.79611
2021-05-03,4.85436
2021-05-04,12.62135
2021-05-05,5.3398
2021-05-06,7.28155
2021-05-07,19.90291
2021-05-08,5.3398
2021-05-09,3.39805
2021-05-10,10.67961
2021-05-11,16.99029
2021-05-12,16.50485
2021-05-13,13.10679
2021-05-14,4.85436
2021-05-15,7.76699
2021-05-16,9.70873
2021-05-17,11.16504
2021-05-18,11.65048
2021-05-19,9.70873
2021-05-20,16.01941
2021-05-21,9.70873
2021-05-22,3.88349
2021-05-23,6.31067
2021-05-24,5.82524
2021-05-25,11.65048
2021-05-26,15.04854
2021-05-27,5.82524
2021-05-28,9.70873
2021-05-29,3.39805
2021-05-30,2.91262
2021-05-31,14.5631
2021-06-01,7.28155
2021-06-02,16.99029
2021-06-03,11.65048
2021-06-04,14.07766
2021-06-05,3.39805
2021-06-06,3.88349
2021-06-07,6.79611
2021-06-08,11.16504
2021-06-09,11.16504
2021-06-10,17.96116
2021-06-11,10.19417
2021-06-12,5.82524
2021-06-13,4.85436
2021-06-14,6.79611
2021-06-15,5.3398
2021-06-16,11.16504
2021-06-17,5.82524
2021-06-18,5.3398
2021-06-19,2.42718
2021-06-20,2.91262
2021-06-21,2.42718
2021-06-22,9.2233
2021-06-23,4.36893
2021-06-24,5.3398
2021-06-25,11.65048
2021-06-26,3.88349
2021-06-28,6.79611
2021-06-29,7.76699
2021-06-30,13.59223
2021-07-01,10.67961
2021-07-02,9.2233
2021-07-04,3.88349
2021-07-05,13.59223
2021-07-06,8.25242
2021-07-07,6.31067
2021-07-08,10.19417
2021-07-09,5.3398
2021-07-10,3.39805
2021-07-12,13.10679
2021-07-13,8.25242
2021-07-14,10.67961
2021-07-15,10.67961
2021-07-16,7.76699
2021-07-18,5.3398
2021-07-19,8.73786
2021-07-20,9.70873
2021-07-21,12.13592
2021-07-23,4.85436
2021-07-25,2.91262
2021-07-28,3.88349
2021-07-29,12.13592
2021-07-30,8.73786
2021-08-02,8.73786
2021-08-03,6.31067
2021-08-04,5.82524
2021-08-05,10.19417
2021-08-06,4.36893
2021-08-07,3.88349
2021-08-09,8.73786
2021-08-10,5.3398
2021-08-11,7.76699
2021-08-12,7.28155
2021-08-13,7.76699
2021-08-14,2.42718
2021-08-15,2.42718
2021-08-16,2.42718
2021-08-17,3.88349
2021-08-18,4.36893
2021-08-19,2.91262
2021-08-20,2.91262
2021-08-21,4.36893
2021-08-22,2.91262
2021-08-23,6.31067
2021-08-24,7.28155
2021-08-25,10.19417
2021-08-27,2.42718
2021-08-28,2.42718
2021-08-29,7.28155
2021-08-30,4.36893
2021-08-31,3.88349
2021-09-01,5.82524
2021-09-02,10.67961
2021-09-03,6.31067
2021-09-05,4.36893
2021-09-06,5.3398
2021-09-07,8.73786
2021-09-08,7.28155
2021-09-09,12.62135
2021-09-10,5.3398
2021-09-13,8.25242
2021-09-14,9.2233
2021-09-15,8.73786
2021-09-16,2.42718
2021-09-17,6.79611
2021-09-21,2.91262
2021-09-22,7.28155
2021-09-23,8.25242
2021-09-24,5.82524
2021-09-25,2.91262
2021-09-26,2.42718
2021-09-27,8.25242
2021-09-28,26.21359
2021-09-29,29.12621
2021-09-30,8.73786
2021-10-01,9.2233
2021-10-02,2.91262
2021-10-03,2.42718
2021-10-04,3.88349
2021-10-05,9.70873
2021-10-06,7.28155
2021-10-07,8.73786
2021-10-08,5.3398
2021-10-10,2.42718
2021-10-11,4.85436
2021-10-12,6.79611
2021-10-13,5.3398
2021-10-14,20.38834
2021-10-15,4.85436
2021-10-16,5.3398
2021-10-17,3.88349
2021-10-18,3.39805
2021-10-19,3.88349
2021-10-20,4.36893
2021-10-21,2.42718
2021-10-22,10.67961
2021-10-24,2.42718
2021-10-25,7.28155
2021-10-26,10.67961
2021-10-27,7.76699
2021-10-28,12.62135
2021-10-29,37.37864
2021-10-30,5.82524
2021-10-31,4.36893
2021-11-01,6.31067
2021-11-02,4.36893
2021-11-03,6.79611
2021-11-04,8.25242
2021-11-05,10.19417
2021-11-06,2.91262
2021-11-07,3.39805
2021-11-08,11.16504
2021-11-09,4.85436
2021-11-10,6.79611
2021-11-11,8.73786
2021-11-12,9.2233
2021-11-13,2.91262
2021-11-15,6.31067
2021-11-16,3.88349
2021-11-17,7.76699
2021-11-19,8.73786
2021-11-22,4.85436
2021-11-23,7.76699
2021-11-24,9.2233
2021-11-25,10.19417
2021-11-26,8.25242
2021-11-28,2.91262
2021-11-29,5.3398
2021-11-30,6.31067
2021-12-01,5.3398
2021-12-02,13.59223
2021-12-03,5.82524
2021-12-04,3.88349
2021-12-05,2.42718
2021-12-06,4.85436
2021-12-08,3.39805
2021-12-09,6.79611
2021-12-10,8.73786
2021-12-11,4.36893
2021-12-13,4.85436
2021-12-14,5.3398
2021-12-15,3.39805
2021-12-16,7.28155
2021-12-17,3.39805
2021-12-19,4.36893
2021-12-20,4.85436
2021-12-21,7.76699
2021-12-22,5.3398
2021-12-23,3.88349
2021-12-24,8.25242
2021-12-26,2.91262
2021-12-27,2.91262
2021-12-28,7.28155
2021-12-29,2.91262
2021-12-30,8.25242
2022-01-01,3.39805
2022-01-03,6.79611
2022-01-05,5.82524
2022-01-06,5.3398
2022-01-07,6.79611
2022-01-08,3.88349
2022-01-09,4.36893
2022-01-10,10.67961
2022-01-11,7.28155
2022-01-12,5.82524
2022-01-13,7.28155
2022-01-14,3.88349
2022-01-15,2.42718
2022-01-17,6.79611
2022-01-18,7.28155
2022-01-19,2.91262
2022-01-20,8.25242
2022-01-21,15.04854
2022-01-24,5.3398
2022-01-25,7.28155
2022-01-26,2.91262
2022-01-27,4.85436
2022-01-28,9.2233
2022-01-29,2.91262
2022-01-31,3.39805
2022-02-01,5.82524
2022-02-02,3.39805
2022-02-03,18.93203
2022-02-04,14.07766
2022-02-05,7.76699
2022-02-06,5.3398
2022-02-07,16.99029
2022-02-08,16.01941
2022-02-09,9.2233
2022-02-10,12.13592
2022-02-11,15.53398
2022-02-12,5.3398
2022-02-13,4.85436
2022-02-14,10.19417
2022-02-15,6.31067
2022-02-16,8.25242
2022-02-17,6.31067
2022-02-18,3.88349
2022-02-19,2.91262
2022-02-21,8.25242
2022-02-22,5.82524
2022-02-23,14.07766
2022-02-24,6.79611
2022-02-25,6.31067
2022-02-27,5.3398
2022-02-28,9.70873
2022-03-01,3.39805
2022-03-02,4.85436
2022-03-03,4.85436
2022-03-04,10.67961
2022-03-06,2.42718
2022-03-07,10.67961
2022-03-08,5.82524
2022-03-09,3.88349
2022-03-10,11.16504
2022-03-11,7.76699
2022-03-13,2.42718
2022-03-14,11.16504
2022-03-15,4.36893
2022-03-16,12.62135
2022-03-17,9.2233
2022-03-18,7.76699
2022-03-19,6.79611
2022-03-20,2.42718
2022-03-21,11.16504
2022-03-22,12.13592
2022-03-23,14.07766
2022-03-24,9.70873
2022-03-25,15.04854
2022-03-27,4.36893
2022-03-28,6.79611
2022-03-29,15.04854
2022-03-30,22.81553
2022-03-31,8.25242
2022-04-01,12.13592
2022-04-02,4.85436
2022-04-04,13.10679
2022-04-05,15.53398
2022-04-06,13.10679
2022-04-07,11.16504
2022-04-08,15.04854
2022-04-09,3.39805
2022-04-10,3.88349
2022-04-11,13.10679
2022-04-12,9.70873
2022-04-13,13.59223
2022-04-14,14.5631
2022-04-15,10.19417
2022-04-16,6.79611
2022-04-17,5.82524
2022-04-18,8.25242
2022-04-19,10.19417
2022-04-20,8.73786
2022-04-21,18.93203
2022-04-22,14.07766
2022-04-23,6.31067
2022-04-24,5.82524
2022-04-25,21.35922
2022-04-26,44.66019
2022-04-27,20.87378
2022-04-28,19.41747
2022-04-29,10.67961
2022-04-30,5.82524
2022-05-01,10.67961
2022-05-02,12.62135
2022-05-03,16.99029
2022-05-04,13.10679
2022-05-05,7.28155
2022-05-06,10.67961
2022-05-07,8.73786
2022-05-08,10.19417
2022-05-09,15.04854
2022-05-10,41.74757
2022-05-11,18.93203
2022-05-12,68.93203
2022-05-13,25.24271
2022-05-14,8.25242
2022-05-15,7.28155
2022-05-16,12.62135
2022-05-17,47.08737
2022-05-18,25.24271
2022-05-19,12.62135
2022-05-20,11.16504
2022-05-21,4.85436
2022-05-22,3.88349
2022-05-23,12.62135
2022-05-24,16.50485
2022-05-25,18.4466
2022-05-26,89.80582
2022-05-27,19.41747
2022-05-28,7.76699
2022-05-29,5.82524
2022-05-30,18.93203
2022-05-31,16.01941
2022-06-01,11.65048
2022-06-02,20.38834
2022-06-03,35.43689
2022-06-04,10.67961
2022-06-05,9.2233
2022-06-06,10.67961
2022-06-07,32.03883
2022-06-08,26.21359
2022-06-09,23.7864
2022-06-10,17.47572
2022-06-11,6.31067
2022-06-12,8.25242
2022-06-13,28.64077
2022-06-14,27.6699
2022-06-15,24.27184
2022-06-16,21.84466
2022-06-17,23.30097
2022-06-18,3.39805
2022-06-19,8.25242
2022-06-20,25.72815
2022-06-21,24.27184
2022-06-22,31.06796
2022-06-23,39.32038
2022-06-24,37.37864
2022-06-25,11.65048
2022-06-26,11.65048
2022-06-27,32.52427
2022-06-28,44.17475
2022-06-29,50.48543
2022-06-30,30.09708
2022-07-01,13.10679
2022-07-02,10.19417
2022-07-03,8.25242
2022-07-04,19.41747
2022-07-05,20.38834
2022-07-06,16.99029
2022-07-07,18.93203
2022-07-08,12.62135
2022-07-09,12.13592
2022-07-10,16.50485
2022-07-11,33.49514
2022-07-12,20.38834
2022-07-13,18.93203
2022-07-14,30.09708
2022-07-15,22.81553
2022-07-16,11.65048
2022-07-17,18.4466
2022-07-18,22.33009
2022-07-19,32.52427
2022-07-20,41.26213
2022-07-21,31.06796
2022-07-22,29.61165
2022-07-23,16.01941
2022-07-24,18.4466
2022-07-25,29.61165
2022-07-26,33.0097
2022-07-27,29.61165
2022-07-28,34.95145
2022-07-29,31.06796
2022-07-30,8.73786
2022-07-31,13.59223
2022-08-01,19.90291
2022-08-02,32.52427
2022-08-03,37.37864
2022-08-04,34.95145
2022-08-05,43.20388
2022-08-06,14.07766
2022-08-07,15.04854
2022-08-08,41.74757
2022-08-09,36.40776
2022-08-10,36.8932
2022-08-11,52.42718
2022-08-12,46.1165
2022-08-13,20.87378
2022-08-14,28.64077
2022-08-15,22.33009
2022-08-16,67.96116
2022-08-17,52.91262
2022-08-18,55.3398
2022-08-19,43.68932
2022-08-20,21.84466
2022-08-21,19.41747
2022-08-22,42.233
2022-08-23,50.48543
2022-08-24,40.77669
2022-08-25,65.04854
2022-08-26,41.74757
2022-08-27,28.15533
2022-08-28,19.41747
2022-08-29,48.54368
2022-08-30,65.53398
2022-08-31,44.66019
2022-09-01,76.21359
2022-09-02,94.17475
2022-09-03,53.88349
2022-09-04,46.1165
2022-09-05,77.18446
2022-09-06,52.91262
2022-09-07,47.57281
2022-09-08,41.26213
2022-09-09,25.24271
2022-09-10,24.27184
2022-09-11,21.35922
2022-09-12,29.61165
2022-09-13,42.71844
2022-09-14,56.79611
2022-09-15,50.0
2022-09-16,51.94174
2022-09-17,28.15533
2022-09-18,21.84466
2022-09-19,54.85436
2022-09-20,45.14563
2022-09-21,50.48543
2022-09-22,53.88349
2022-09-23,43.20388
2022-09-24,26.69902
2022-09-25,41.26213
2022-09-26,48.54368
2022-09-27,77.18446
2022-09-28,50.0
2022-09-29,85.92233
2022-09-30,56.31067
2022-10-01,22.81553
2022-10-02,29.12621
2022-10-03,31.06796
2022-10-04,50.48543
2022-10-05,52.42718
2022-10-06,60.67961
2022-10-07,54.36893
2022-10-08,31.06796
2022-10-09,28.15533
2022-10-10,31.06796
2022-10-11,57.76699
2022-10-12,60.67961
2022-10-13,59.2233
2022-10-14,62.62135
2022-10-15,21.35922
2022-10-16,39.80582
2022-10-17,48.54368
2022-10-18,54.85436
2022-10-19,34.95145
2022-10-20,52.91262
2022-10-21,59.70873
2022-10-22,29.12621
2022-10-23,21.84466
2022-10-24,65.04854
2022-10-25,62.13592
2022-10-26,51.94174
2022-10-27,65.53398
2022-10-28,58.25242
2022-10-29,33.0097
2022-10-30,23.7864
2022-10-31,43.68932
2022-11-01,33.0097
2022-11-02,32.03883
2022-11-03,43.20388
2022-11-04,35.92233
2022-11-05,13.10679
2022-11-06,24.27184
2022-11-07,48.05825
2022-11-08,42.71844
2022-11-09,49.51456
2022-11-10,35.43689
2022-11-11,35.92233
2022-11-12,19.90291
2022-11-13,28.15533
2022-11-14,26.69902
2022-11-15,34.95145
2022-11-16,23.7864
2022-11-17,40.29126
2022-11-18,40.29126
2022-11-19,23.7864
2022-11-20,21.84466
2022-11-21,36.40776
2022-11-22,33.0097
2022-11-23,38.34951
2022-11-24,43.68932
2022-11-25,38.83495
2022-11-26,20.87378
2022-11-27,15.04854
2022-11-28,30.09708
2022-11-29,37.86407
2022-11-30,40.29126
2022-12-01,34.95145
2022-12-02,21.84466
2022-12-03,12.13592
2022-12-04,13.10679
2022-12-05,39.32038
2022-12-06,63.59223
2022-12-07,53.88349
2022-12-08,41.26213
2022-12-09,43.68932
2022-12-10,21.84466
2022-12-11,14.5631
2022-12-12,35.92233
2022-12-13,43.20388
2022-12-14,33.0097
2022-12-15,33.49514
2022-12-16,26.69902
2022-12-17,8.25242
2022-12-18,14.5631
2022-12-19,21.35922
2022-12-20,28.64077
2022-12-21,26.69902
2022-12-22,23.7864
2022-12-23,29.12621
2022-12-24,8.73786
2022-12-25,18.4466
2022-12-26,20.87378
2022-12-27,89.80582
2022-12-28,26.69902
2022-12-29,28.15533
2022-12-30,20.87378
2022-12-31,12.13592
2023-01-01,10.67961
2023-01-02,22.81553
2023-01-03,31.55339
2023-01-04,37.86407
2023-01-05,25.72815
2023-01-06,24.27184
2023-01-07,10.19417
2023-01-08,13.59223
2023-01-09,49.02912
2023-01-10,44.66019
2023-01-11,44.66019
2023-01-12,57.76699
2023-01-13,33.98058
2023-01-14,18.93203
2023-01-15,14.5631
2023-01-16,37.37864
2023-01-17,27.6699
2023-01-18,22.81553
2023-01-19,42.71844
2023-01-20,33.98058
2023-01-21,13.10679
2023-01-22,17.96116
2023-01-23,12.62135
2023-01-24,15.53398
2023-01-25,48.54368
2023-01-26,46.60194
2023-01-27,35.43689
2023-01-28,18.93203
2023-01-29,38.83495
2023-01-30,43.20388
2023-01-31,43.20388
2023-02-01,34.46601
2023-02-02,34.95145
2023-02-03,40.29126
2023-02-04,21.35922
2023-02-05,21.35922
2023-02-06,39.80582
2023-02-07,34.46601
2023-02-08,36.40776
2023-02-09,30.09708
2023-02-10,30.58252
2023-02-11,16.99029
2023-02-12,14.5631
2023-02-13,38.83495
2023-02-14,35.92233
2023-02-15,34.46601
2023-02-16,29.12621
2023-02-17,31.06796
2023-02-18,14.5631
2023-02-19,16.01941
2023-02-20,33.49514
2023-02-21,33.0097
2023-02-22,35.43689
2023-02-23,29.61165
2023-02-24,35.43689
2023-02-25,20.87378
2023-02-26,16.01941
2023-02-27,42.233
2023-02-28,40.29126
2023-03-01,25.72815
2023-03-02,37.86407
2023-03-03,31.06796
2023-03-04,16.99029
2023-03-05,15.53398
2023-03-06,35.92233
2023-03-07,51.94174
2023-03-08,32.52427
2023-03-09,35.43689
2023-03-10,21.35922
2023-03-11,14.07766
2023-03-12,14.5631
2023-03-13,29.61165
2023-03-14,34.95145
2023-03-15,33.49514
2023-03-16,42.71844
2023-03-17,28.64077
2023-03-18,22.33009
2023-03-19,16.01941
2023-03-20,45.14563
2023-03-21,38.34951
2023-03-22,36.8932
2023-03-23,46.1165
2023-03-24,27.6699
2023-03-25,17.96116
2023-03-26,16.01941
2023-03-27,46.1165
2023-03-28,39.80582
2023-03-29,39.32038
2023-03-30,29.12621
2023-03-31,33.98058
2023-04-01,9.70873
2023-04-02,16.01941
2023-04-03,25.24271
2023-04-04,38.34951
2023-04-05,35.43689
2023-04-06,33.98058
2023-04-07,23.30097
2023-04-08,12.62135
2023-04-09,14.5631
2023-04-10,29.12621
2023-04-11,31.06796
2023-04-12,24.75728
2023-04-13,23.7864
2023-04-14,39.80582
2023-04-15,18.4466
2023-04-16,13.59223
2023-04-17,25.72815
2023-04-18,29.12621
2023-04-19,33.98058
2023-04-20,29.12621
2023-04-21,27.6699
2023-04-22,7.28155
2023-04-23,10.19417
2023-04-24,26.69902
2023-04-25,24.75728
2023-04-26,29.61165
2023-04-27,42.71844
2023-04-28,26.69902
2023-04-29,14.5631
2023-04-30,15.04854
2023-05-01,10.67961
2023-05-02,27.18446
2023-05-03,26.69902
2023-05-04,31.06796
2023-05-05,12.13592
2023-05-06,13.10679
2023-05-07,14.5631
2023-05-08,23.7864
2023-05-09,29.61165
2023-05-10,24.75728
2023-05-11,19.90291
2023-05-12,24.27184
2023-05-13,13.59223
2023-05-14,12.13592
2023-05-15,31.55339
2023-05-16,22.81553
2023-05-17,23.7864
2023-05-18,20.87378
2023-05-19,30.09708
2023-05-20,10.19417
2023-05-21,5.3398
2023-05-22,22.33009
2023-05-23,27.6699
2023-05-24,33.0097
2023-05-25,31.55339
2023-05-26,30.58252
2023-05-27,16.01941
2023-05-28,12.62135
2023-05-29,14.5631
2023-05-30,24.75728
2023-05-31,30.09708
2023-06-01,26.69902
2023-06-02,21.35922
2023-06-03,9.2233
2023-06-04,10.67961
2023-06-05,26.21359
2023-06-06,13.59223
2023-06-07,23.30097
2023-06-08,32.03883
2023-06-09,18.93203
2023-06-10,11.16504
2023-06-11,14.5631
2023-06-12,28.15533
2023-06-13,25.24271
2023-06-14,27.18446
2023-06-15,31.55339
2023-06-16,28.15533
2023-06-17,5.3398
2023-06-18,6.79611
2023-06-19,24.27184
2023-06-20,25.24271
2023-06-21,25.72815
2023-06-22,22.33009
2023-06-23,25.72815
2023-06-24,11.65048
2023-06-25,18.4466
2023-06-26,23.30097
2023-06-27,16.99029
2023-06-28,26.69902
2023-06-29,17.47572
2023-06-30,25.24271
2023-07-01,12.13592
2023-07-02,11.16504
2023-07-03,22.81553
2023-07-04,30.09708
2023-07-05,30.09708
2023-07-06,22.81553
2023-07-07,22.81553
2023-07-08,13.10679
2023-07-09,12.62135
2023-07-10,88.83495
2023-07-11,31.06796
2023-07-12,32.52427
2023-07-13,22.81553
2023-07-14,19.41747
2023-07-15,8.73786
2023-07-16,8.25242
2023-07-17,17.96116
2023-07-18,21.35922
2023-07-19,23.30097
2023-07-20,19.90291
2023-07-21,16.50485
2023-07-22,8.25242
2023-07-23,9.70873
2023-07-24,23.7864
2023-07-25,29.61165
2023-07-26,24.75728
2023-07-27,26.69902
2023-07-28,16.01941
2023-07-29,13.10679
2023-07-30,7.76699
2023-07-31,19.90291
2023-08-01,27.18446
2023-08-02,72.33009
2023-08-03,100.0
2023-08-04,56.31067
2023-08-05,36.8932
2023-08-06,47.08737
2023-08-07,61.16504
2023-08-08,55.3398
2023-08-09,43.20388
2023-08-10,56.31067
2023-08-11,55.3398
2023-08-12,26.69902
2023-08-13,38.83495
2023-08-14,61.16504
2023-08-15,33.98058
2023-08-16,43.20388
