date,금시세
2020-12-26,16.69764
2020-12-27,16.23627
2020-12-28,32.49113
2020-12-29,29.67856
2020-12-30,30.05986
2020-12-31,26.18918
2021-01-01,22.51868
2021-01-02,17.84012
2021-01-03,21.10358
2021-01-04,37.47044
2021-01-05,40.51895
2021-01-06,40.42743
2021-01-07,38.22637
2021-01-08,38.39701
2021-01-09,24.09679
2021-01-10,21.11978
2021-01-11,45.40818
2021-01-12,44.45445
2021-01-13,39.31737
2021-01-14,37.11726
2021-01-15,34.74891
2021-01-16,20.01734
2021-01-17,20.00734
2021-01-18,35.28845
2021-01-19,33.19368
2021-01-20,33.84189
2021-01-21,32.26187
2021-01-22,32.10363
2021-01-23,18.20235
2021-01-24,16.31015
2021-01-25,32.83049
2021-01-26,34.01061
2021-01-27,28.66239
2021-01-28,29.24435
2021-01-29,30.24479
2021-01-30,17.6976
2021-01-31,15.05281
2021-02-01,34.15122
2021-02-02,43.27718
2021-02-03,32.17322
2021-02-04,28.50129
2021-02-05,30.1018
2021-02-06,17.35014
2021-02-07,14.74776
2021-02-08,28.32351
2021-02-09,28.87544
2021-02-10,26.83167
2021-02-11,15.17482
2021-02-12,15.49368
2021-02-13,14.44558
2021-02-14,15.75202
2021-02-15,32.32908
2021-02-16,31.05696
2021-02-17,34.58829
2021-02-18,36.6821
2021-02-19,49.4533
2021-02-20,28.25488
2021-02-21,22.58255
2021-02-22,39.94795
2021-02-23,41.21625
2021-02-24,35.04823
2021-02-25,31.80383
2021-02-26,33.77516
2021-02-27,19.97731
2021-02-28,19.39535
2021-03-01,19.33958
2021-03-02,36.86942
2021-03-03,42.32107
2021-03-04,41.25629
2021-03-05,40.83876
2021-03-06,23.34896
2021-03-07,20.35956
2021-03-08,38.33314
2021-03-09,36.99954
2021-03-10,36.23169
2021-03-11,38.26641
2021-03-12,34.04398
2021-03-13,19.59982
2021-03-14,21.22178
2021-03-15,33.3605
2021-03-16,31.30004
2021-03-17,29.96453
2021-03-18,30.51027
2021-03-19,28.49653
2021-03-20,16.91355
2021-03-21,14.31165
2021-03-22,28.32732
2021-03-23,27.25062
2021-03-24,26.58096
2021-03-25,26.52234
2021-03-26,24.46903
2021-03-27,14.75873
2021-03-28,13.58098
2021-03-29,25.79882
2021-03-30,26.4823
2021-03-31,29.96358
2021-04-01,28.57898
2021-04-02,32.80904
2021-04-03,17.36206
2021-04-04,14.09002
2021-04-05,28.10379
2021-04-06,26.58382
2021-04-07,26.27354
2021-04-08,25.24546
2021-04-09,26.34265
2021-04-10,14.57427
2021-04-11,14.7368
2021-04-12,26.40271
2021-04-13,26.37887
2021-04-14,26.25829
2021-04-15,27.76729
2021-04-16,26.57238
2021-04-17,15.53944
2021-04-18,13.24163
2021-04-19,27.24204
2021-04-20,27.33117
2021-04-21,29.0823
2021-04-22,27.80637
2021-04-23,29.91687
2021-04-24,15.17959
2021-04-25,12.44089
2021-04-26,25.99424
2021-04-27,24.87178
2021-04-28,25.87317
2021-04-29,23.51578
2021-04-30,21.4987
2021-05-01,13.64628
2021-05-02,11.55294
2021-05-03,21.67886
2021-05-04,22.38808
2021-05-05,14.79924
2021-05-06,23.61444
2021-05-07,24.84843
2021-05-08,16.39546
2021-05-09,12.89464
2021-05-10,26.47706
2021-05-11,26.72634
2021-05-12,26.73253
2021-05-13,28.4317
2021-05-14,24.59868
2021-05-15,14.50707
2021-05-16,12.57578
2021-05-17,32.37483
2021-05-18,32.38866
2021-05-19,33.82759
2021-05-20,43.9559
2021-05-21,33.88717
2021-05-22,18.31865
2021-05-23,19.32147
2021-05-24,42.06941
2021-05-25,33.87907
2021-05-26,33.03401
2021-05-27,32.31001
2021-05-28,29.32585
2021-05-29,16.29346
2021-05-30,13.19206
2021-05-31,29.3597
2021-06-01,28.40168
2021-06-02,29.99456
2021-06-03,29.51126
2021-06-04,26.49422
2021-06-05,14.40507
2021-06-06,12.81171
2021-06-07,25.1997
2021-06-08,25.6768
2021-06-09,25.07721
2021-06-10,24.22023
2021-06-11,22.84374
2021-06-12,13.18729
2021-06-13,11.29651
2021-06-14,23.97096
2021-06-15,24.03816
2021-06-16,23.59681
2021-06-17,25.92417
2021-06-18,28.40501
2021-06-19,15.42934
2021-06-20,12.40658
2021-06-21,27.71105
2021-06-22,25.96755
2021-06-23,25.53572
2021-06-24,24.68733
2021-06-25,23.23791
2021-06-26,14.05141
2021-06-27,11.67019
2021-06-28,23.78746
2021-06-29,27.96747
2021-06-30,32.86528
2021-07-01,26.74016
2021-07-02,25.22639
2021-07-03,15.10762
2021-07-04,12.07818
2021-07-05,25.68157
2021-07-06,24.541
2021-07-07,25.77356
2021-07-08,26.86503
2021-07-09,27.91361
2021-07-10,15.19865
2021-07-11,16.28965
2021-07-12,25.60865
2021-07-13,24.76311
2021-07-14,25.82122
2021-07-15,28.41884
2021-07-16,27.712
2021-07-17,15.67862
2021-07-18,13.97754
2021-07-19,25.93609
2021-07-20,27.37359
2021-07-21,25.52953
2021-07-22,23.50577
2021-07-23,22.18456
2021-07-24,13.86505
2021-07-25,11.44379
2021-07-26,22.8323
2021-07-27,22.53298
2021-07-28,22.52583
2021-07-29,21.16411
2021-07-30,21.89287
2021-07-31,13.03382
2021-08-01,11.49384
2021-08-02,20.21324
2021-08-03,20.56928
2021-08-04,19.74424
2021-08-05,21.35428
2021-08-06,20.11076
2021-08-07,14.1048
2021-08-08,12.08342
2021-08-09,29.75101
2021-08-10,28.25821
2021-08-11,33.16699
2021-08-12,37.47187
2021-08-13,28.44696
2021-08-14,16.76961
2021-08-15,13.30025
2021-08-16,17.31249
2021-08-17,30.60274
2021-08-18,29.14664
2021-08-19,28.73055
2021-08-20,28.11713
2021-08-21,14.68104
2021-08-22,13.03096
2021-08-23,26.63435
2021-08-24,25.04956
2021-08-25,23.96667
2021-08-26,24.38038
2021-08-27,22.5101
2021-08-28,13.88936
2021-08-29,12.41802
2021-08-30,25.07578
2021-08-31,23.95618
2021-09-01,22.27417
2021-09-02,22.95432
2021-09-03,21.20319
2021-09-04,12.95184
2021-09-05,11.04438
2021-09-06,21.85664
2021-09-07,22.02728
2021-09-08,22.04205
2021-09-09,21.41291
2021-09-10,19.81382
2021-09-11,12.27932
2021-09-12,10.40332
2021-09-13,20.27615
2021-09-14,19.70325
2021-09-15,19.79619
2021-09-16,19.06171
2021-09-17,19.48209
2021-09-18,11.87657
2021-09-19,9.39573
2021-09-20,9.62022
2021-09-21,11.09299
2021-09-22,12.11107
2021-09-23,22.11259
2021-09-24,20.73038
2021-09-25,13.00188
2021-09-26,10.18454
2021-09-27,19.92631
2021-09-28,19.86053
2021-09-29,21.52253
2021-09-30,20.44917
2021-10-01,20.66603
2021-10-02,11.86561
2021-10-03,11.07202
2021-10-04,15.49702
2021-10-05,27.75918
2021-10-06,23.37518
2021-10-07,21.48059
2021-10-08,19.62222
2021-10-09,11.91851
2021-10-10,9.99103
2021-10-11,12.94802
2021-10-12,22.95813
2021-10-13,20.68033
2021-10-14,22.62449
2021-10-15,20.78138
2021-10-16,12.09534
2021-10-17,9.71745
2021-10-18,19.19183
2021-10-19,19.80763
2021-10-20,18.97115
2021-10-21,19.72088
2021-10-22,18.41397
2021-10-23,10.87327
2021-10-24,12.50285
2021-10-25,26.25924
2021-10-26,21.10167
2021-10-27,19.39964
2021-10-28,19.36151
2021-10-29,17.81342
2021-10-30,10.59778
2021-10-31,9.34997
2021-11-01,18.21045
2021-11-02,18.393
2021-11-03,18.41016
2021-11-04,18.44209
2021-11-05,18.56554
2021-11-06,11.45046
2021-11-07,10.45336
2021-11-08,23.12876
2021-11-09,22.94478
2021-11-10,23.46859
2021-11-11,28.20149
2021-11-12,26.48421
2021-11-13,14.50421
2021-11-14,12.22498
2021-11-15,26.95845
2021-11-16,30.82913
2021-11-17,29.04798
2021-11-18,25.64392
2021-11-19,24.29078
2021-11-20,14.53567
2021-11-21,11.64159
2021-11-22,23.4562
2021-11-23,24.59582
2021-11-24,24.14683
2021-11-25,24.0639
2021-11-26,22.60638
2021-11-27,14.64767
2021-11-28,18.8844
2021-11-29,30.24098
2021-11-30,26.64579
2021-12-01,26.08241
2021-12-02,24.82221
2021-12-03,23.0525
2021-12-04,14.61097
2021-12-05,12.63965
2021-12-06,23.4562
2021-12-07,22.29037
2021-12-08,21.5497
2021-12-09,20.52114
2021-12-10,20.40198
2021-12-11,12.77644
2021-12-12,11.32749
2021-12-13,20.73705
2021-12-14,20.14174
2021-12-15,20.24279
2021-12-16,20.77709
2021-12-17,19.97731
2021-12-18,12.40086
2021-12-19,10.9481
2021-12-20,22.89283
2021-12-21,22.84517
2021-12-22,21.71318
2021-12-23,20.89672
2021-12-24,20.28283
2021-12-25,11.83939
2021-12-26,11.31844
2021-12-27,21.15553
2021-12-28,21.48964
2021-12-29,20.43868
2021-12-30,18.95447
2021-12-31,21.70841
2022-01-01,16.00558
2022-01-02,14.52995
2022-01-03,26.15915
2022-01-04,23.59109
2022-01-05,24.65778
2022-01-06,27.29161
2022-01-07,24.48476
2022-01-08,14.74157
2022-01-09,13.31979
2022-01-10,23.36135
2022-01-11,27.76252
2022-01-12,24.09869
2022-01-13,21.6312
2022-01-14,20.44106
2022-01-15,14.45035
2022-01-16,13.32932
2022-01-17,22.14024
2022-01-18,20.75564
2022-01-19,20.58072
2022-01-20,23.34229
2022-01-21,23.16737
2022-01-22,16.38688
2022-01-23,14.76159
2022-01-24,28.23343
2022-01-25,29.63423
2022-01-26,28.39834
2022-01-27,28.49938
2022-01-28,24.68018
2022-01-29,14.56045
2022-01-30,12.18637
2022-01-31,10.70264
2022-02-01,12.7445
2022-02-02,13.79022
2022-02-03,24.09536
2022-02-04,22.67883
2022-02-05,14.50611
2022-02-06,13.74542
2022-02-07,21.98438
2022-02-08,21.94291
2022-02-09,21.68935
2022-02-10,21.3295
2022-02-11,20.68796
2022-02-12,16.52558
2022-02-13,12.73688
2022-02-14,30.42067
2022-02-15,39.29402
2022-02-16,29.68142
2022-02-17,29.29297
2022-02-18,36.09347
2022-02-19,19.48638
2022-02-20,16.52796
2022-02-21,34.33949
2022-02-22,38.84837
2022-02-23,33.33523
2022-02-24,75.68491
2022-02-25,51.60289
2022-02-26,24.23835
2022-02-27,21.11168
2022-02-28,36.92566
2022-03-01,23.81415
2022-03-02,41.00939
2022-03-03,34.38191
2022-03-04,35.62304
2022-03-05,21.34332
2022-03-06,29.25198
2022-03-07,55.39493
2022-03-08,56.05315
2022-03-09,31.49212
2022-03-10,40.53181
2022-03-11,39.04188
2022-03-12,22.95813
2022-03-13,18.73331
2022-03-14,36.12922
2022-03-15,34.38858
2022-03-16,32.6427
2022-03-17,31.69802
2022-03-18,28.98173
2022-03-19,17.52173
2022-03-20,14.06333
2022-03-21,26.0786
2022-03-22,25.75163
2022-03-23,24.38991
2022-03-24,25.32029
2022-03-25,25.57481
2022-03-26,15.0876
2022-03-27,13.1463
2022-03-28,24.54958
2022-03-29,23.66925
2022-03-30,24.49096
2022-03-31,22.6855
2022-04-01,21.29661
2022-04-02,12.81838
2022-04-03,10.84706
2022-04-04,20.82856
2022-04-05,20.42391
2022-04-06,20.35575
2022-04-07,19.82717
2022-04-08,19.32528
2022-04-09,12.18256
2022-04-10,10.20504
2022-04-11,21.9086
2022-04-12,23.04201
2022-04-13,22.49056
2022-04-14,22.15787
2022-04-15,21.71747
2022-04-16,12.99521
2022-04-17,11.12302
2022-04-18,24.71259
2022-04-19,24.69019
2022-04-20,24.09488
2022-04-21,22.73316
2022-04-22,21.27611
2022-04-23,13.39319
2022-04-24,12.31506
2022-04-25,23.85085
2022-04-26,22.05301
2022-04-27,24.45378
2022-04-28,23.47431
2022-04-29,21.55637
2022-04-30,13.20969
2022-05-01,11.07917
2022-05-02,21.11358
2022-05-03,21.42768
2022-05-04,20.6055
2022-05-05,13.4094
2022-05-06,21.06497
2022-05-07,12.47092
2022-05-08,10.98814
2022-05-09,22.16121
2022-05-10,22.79846
2022-05-11,22.01298
2022-05-12,25.3079
2022-05-13,22.14262
2022-05-14,13.13629
2022-05-15,10.61017
2022-05-16,21.90717
2022-05-17,20.95106
2022-05-18,20.16367
2022-05-19,20.43964
2022-05-20,18.86057
2022-05-21,11.62253
2022-05-22,10.19694
2022-05-23,19.58981
2022-05-24,19.05933
2022-05-25,19.49449
2022-05-26,17.96499
2022-05-27,17.08895
2022-05-28,10.82227
2022-05-29,9.31756
2022-05-30,18.77144
2022-05-31,19.38152
2022-06-01,13.3889
2022-06-02,18.49214
2022-06-03,17.99883
2022-06-04,11.3661
2022-06-05,9.45626
2022-06-06,11.7393
2022-06-07,18.01027
2022-06-08,18.08987
2022-06-09,18.27289
2022-06-10,18.56649
2022-06-11,13.1687
2022-06-12,12.10297
2022-06-13,29.59467
2022-06-14,28.90023
2022-06-15,25.41418
2022-06-16,24.21261
2022-06-17,24.94566
2022-06-18,14.38743
2022-06-19,12.42183
2022-06-20,25.7993
2022-06-21,21.56066
2022-06-22,23.91948
2022-06-23,25.75688
2022-06-24,22.86662
2022-06-25,12.82505
2022-06-26,12.02337
2022-06-27,22.85089
2022-06-28,20.28425
2022-06-29,20.23755
2022-06-30,19.46112
2022-07-01,19.46875
2022-07-02,12.2817
2022-07-03,10.79844
2022-07-04,21.32187
2022-07-05,20.62075
2022-07-06,28.85828
2022-07-07,23.97668
2022-07-08,21.78038
2022-07-09,13.09625
2022-07-10,11.56104
2022-07-11,21.9453
2022-07-12,23.18119
2022-07-13,22.38761
2022-07-14,21.77419
2022-07-15,22.37235
2022-07-16,14.32166
2022-07-17,13.05193
2022-07-18,21.62882
2022-07-19,21.49679
2022-07-20,21.32711
2022-07-21,21.17698
2022-07-22,20.4015
2022-07-23,12.47473
2022-07-24,10.41952
2022-07-25,28.30921
2022-07-26,31.84435
2022-07-27,20.91864
2022-07-28,20.27663
2022-07-29,19.01929
2022-07-30,12.42088
2022-07-31,10.50722
2022-08-01,19.45397
2022-08-02,19.84814
2022-08-03,19.2719
2022-08-04,19.18372
2022-08-05,19.23615
2022-08-06,12.30029
2022-08-07,10.07826
2022-08-08,18.96972
2022-08-09,18.26145
2022-08-10,19.47161
2022-08-11,18.63751
2022-08-12,17.96737
2022-08-13,11.19309
2022-08-14,9.7613
2022-08-15,11.75407
2022-08-16,19.22805
2022-08-17,18.46307
2022-08-18,18.58079
2022-08-19,17.92734
2022-08-20,11.64779
2022-08-21,9.81039
2022-08-22,21.42959
2022-08-23,20.95725
2022-08-24,19.49544
2022-08-25,19.2433
2022-08-26,18.15707
2022-08-27,11.52529
2022-08-28,9.81182
2022-08-29,20.47395
2022-08-30,18.0403
2022-08-31,17.79388
2022-09-01,18.47975
2022-09-02,17.67902
2022-09-03,11.00482
2022-09-04,9.3004
2022-09-05,18.54791
2022-09-06,17.67902
2022-09-07,20.69606
2022-09-08,17.84679
2022-09-09,10.36614
2022-09-10,9.72174
2022-09-11,10.17501
2022-09-12,12.26216
2022-09-13,21.45104
2022-09-14,23.51387
2022-09-15,21.71652
2022-09-16,20.79091
2022-09-17,11.90946
2022-09-18,10.26509
2022-09-19,20.21085
2022-09-20,22.22794
2022-09-21,27.93554
2022-09-22,23.55534
2022-09-23,22.00821
2022-09-24,14.63385
2022-09-25,10.86231
2022-09-26,25.41704
2022-09-27,23.91519
2022-09-28,25.71207
2022-09-29,23.2422
2022-09-30,23.95428
2022-10-01,15.30303
2022-10-02,15.12144
2022-10-03,16.9126
2022-10-04,31.64226
2022-10-05,31.42063
2022-10-06,27.62859
2022-10-07,24.33653
2022-10-08,14.73537
2022-10-09,12.64203
2022-10-10,15.73724
2022-10-11,49.73261
2022-10-12,46.10882
2022-10-13,31.44303
2022-10-14,26.46467
2022-10-15,17.32631
2022-10-16,14.2821
2022-10-17,26.54665
2022-10-18,25.1997
2022-10-19,25.10628
2022-10-20,23.77411
2022-10-21,22.7508
2022-10-22,14.51946
2022-10-23,12.51334
2022-10-24,24.47714
2022-10-25,24.00385
2022-10-26,23.23743
2022-10-27,22.80704
2022-10-28,20.29093
2022-10-29,13.48613
2022-10-30,10.18073
2022-10-31,20.93294
2022-11-01,24.14683
2022-11-02,23.51244
2022-11-03,24.74023
2022-11-04,21.65313
2022-11-05,14.68294
2022-11-06,12.01193
2022-11-07,22.67263
2022-11-08,23.18882
2022-11-09,25.0305
2022-11-10,23.62874
2022-11-11,24.98379
2022-11-12,14.81973
2022-11-13,12.99998
2022-11-14,24.53719
2022-11-15,23.4257
2022-11-16,22.5039
2022-11-17,21.86236
2022-11-18,20.90578
2022-11-19,13.04812
2022-11-20,12.03147
2022-11-21,22.64689
2022-11-22,21.75465
2022-11-23,21.56304
2022-11-24,20.7666
2022-11-25,19.75329
2022-11-26,13.08863
2022-11-27,11.63587
2022-11-28,20.84715
2022-11-29,19.70706
2022-11-30,20.0345
2022-12-01,23.63684
2022-12-02,22.05587
2022-12-03,12.53145
2022-12-04,11.45809
2022-12-05,22.3409
2022-12-06,22.85947
2022-12-07,21.65074
2022-12-08,21.90049
2022-12-09,20.8238
2022-12-10,13.91891
2022-12-11,12.51525
2022-12-12,22.18742
2022-12-13,22.17884
2022-12-14,21.99153
2022-12-15,21.48583
2022-12-16,20.80807
2022-12-17,13.58146
2022-12-18,12.53241
2022-12-19,20.73467
2022-12-20,21.17173
2022-12-21,20.91626
2022-12-22,22.10783
2022-12-23,23.89089
2022-12-24,14.47513
2022-12-25,12.65823
2022-12-26,23.44858
2022-12-27,23.8661
2022-12-28,24.02863
2022-12-29,22.9853
2022-12-30,20.96345
2022-12-31,16.30824
2023-01-01,14.53948
2023-01-02,25.9685
2023-01-03,26.2316
2023-01-04,42.74193
2023-01-05,35.76984
2023-01-06,27.70104
2023-01-07,27.15721
2023-01-08,18.04506
2023-01-09,29.72241
2023-01-10,42.72144
2023-01-11,38.9456
2023-01-12,31.18899
2023-01-13,28.19911
2023-01-14,18.30387
2023-01-15,15.58996
2023-01-16,29.00699
2023-01-17,27.00659
2023-01-18,28.18052
2023-01-19,26.1825
2023-01-20,25.75449
2023-01-21,15.52895
2023-01-22,13.90032
2023-01-23,15.18531
2023-01-24,17.65042
2023-01-25,29.67808
2023-01-26,29.05561
2023-01-27,39.6696
2023-01-28,20.60979
2023-01-29,16.69002
2023-01-30,28.56516
2023-01-31,26.62767
2023-02-01,27.75632
2023-02-02,29.221
2023-02-03,27.20153
2023-02-04,18.4726
2023-02-05,14.87216
2023-02-06,27.26445
2023-02-07,28.15049
2023-02-08,26.70775
2023-02-09,24.68685
2023-02-10,25.00905
2023-02-11,15.77108
2023-02-12,13.96943
2023-02-13,25.28406
2023-02-14,24.08726
2023-02-15,24.36084
2023-02-16,23.86658
2023-02-17,23.98716
2023-02-18,16.17526
2023-02-19,13.60815
2023-02-20,24.33891
2023-02-21,23.37422
2023-02-22,25.70397
2023-02-23,24.96186
2023-02-24,23.34086
2023-02-25,15.0957
2023-02-26,12.88606
2023-02-27,24.42757
2023-02-28,24.29506
2023-03-01,17.83535
2023-03-02,24.77217
2023-03-03,22.65309
2023-03-04,14.71964
2023-03-05,12.57387
2023-03-06,22.99626
2023-03-07,21.75322
2023-03-08,23.24744
2023-03-09,21.26992
2023-03-10,23.19263
2023-03-11,16.29918
2023-03-12,13.26927
2023-03-13,32.58312
2023-03-14,42.42926
2023-03-15,34.94051
2023-03-16,39.09002
2023-03-17,34.58066
2023-03-18,25.09341
2023-03-19,19.23472
2023-03-20,55.09799
2023-03-21,56.93824
2023-03-22,46.37096
2023-03-23,48.47145
2023-03-24,45.71131
2023-03-25,27.5285
2023-03-26,22.09877
2023-03-27,41.05992
2023-03-28,50.48139
2023-03-29,45.7971
2023-03-30,43.11179
2023-03-31,40.86641
2023-04-01,23.93664
2023-04-02,23.39138
2023-04-03,44.77903
2023-04-04,43.44305
2023-04-05,61.57248
2023-04-06,69.94823
2023-04-07,55.85106
2023-04-08,28.48366
2023-04-09,39.18535
2023-04-10,57.6875
2023-04-11,48.46478
2023-04-12,50.24546
2023-04-13,48.81558
2023-04-14,51.36076
2023-04-15,31.88343
2023-04-16,23.36183
2023-04-17,52.20487
2023-04-18,41.02608
2023-04-19,40.55565
2023-04-20,40.66479
2023-04-21,37.02385
2023-04-22,22.07113
2023-04-23,17.73716
2023-04-24,37.28933
2023-04-25,37.72544
2023-04-26,39.3779
2023-04-27,39.07953
2023-04-28,34.34282
2023-04-29,21.15743
2023-04-30,17.62325
2023-05-01,25.97184
2023-05-02,34.54634
2023-05-03,39.17963
2023-05-04,42.40019
2023-05-05,25.91655
2023-05-06,23.47574
2023-05-07,19.24283
2023-05-08,41.15762
2023-05-09,39.36217
2023-05-10,37.71257
2023-05-11,36.45571
2023-05-12,33.22323
2023-05-13,22.43718
2023-05-14,18.01551
2023-05-15,36.59869
2023-05-16,35.14117
2023-05-17,32.90055
2023-05-18,31.4721
2023-05-19,32.50114
2023-05-20,19.71802
2023-05-21,15.83686
2023-05-22,33.46535
2023-05-23,32.37626
2023-05-24,31.96684
2023-05-25,32.03833
2023-05-26,28.81015
2023-05-27,17.27722
2023-05-28,14.77017
2023-05-29,19.61078
