date,실비
2020-11-21,10.10205
2020-11-22,9.08149
2020-11-23,14.9534
2020-11-24,15.55982
2020-11-25,15.6042
2020-11-26,15.20485
2020-11-27,14.43573
2020-11-28,9.74707
2020-11-29,8.53424
2020-11-30,14.84987
2020-12-01,16.16624
2020-12-02,14.68717
2020-12-03,16.28457
2020-12-04,14.11033
2020-12-05,9.64354
2020-12-06,10.3387
2020-12-07,16.63955
2020-12-08,16.49164
2020-12-09,24.68569
2020-12-10,31.50421
2020-12-11,21.15071
2020-12-12,11.90652
2020-12-13,10.91554
2020-12-14,17.26076
2020-12-15,18.66587
2020-12-16,16.40289
2020-12-17,16.53601
2020-12-18,14.42094
2020-12-19,9.08149
2020-12-20,8.07572
2020-12-21,16.25499
2020-12-22,17.23117
2020-12-23,16.86141
2020-12-24,13.78494
2020-12-25,7.89823
2020-12-26,8.65256
2020-12-27,9.42168
2020-12-28,19.80476
2020-12-29,21.97899
2020-12-30,21.25425
2020-12-31,15.90001
2021-01-01,9.54
2021-01-02,10.63452
2021-01-03,9.58438
2021-01-04,15.72252
2021-01-05,15.54503
2021-01-06,16.56559
2021-01-07,14.55406
2021-01-08,14.59843
2021-01-09,8.72651
2021-01-10,8.48986
2021-01-11,15.1161
2021-01-12,16.90578
2021-01-13,15.90001
2021-01-14,17.12764
2021-01-15,17.37908
2021-01-16,11.41842
2021-01-17,9.37731
2021-01-18,17.64531
2021-01-19,18.91731
2021-01-20,18.02987
2021-01-21,17.1868
2021-01-22,16.72829
2021-01-23,13.72578
2021-01-24,9.73228
2021-01-25,17.33471
2021-01-26,19.00606
2021-01-27,17.94113
2021-01-28,15.33796
2021-01-29,15.45629
2021-01-30,9.65833
2021-01-31,8.68214
2021-02-01,16.43248
2021-02-02,16.44727
2021-02-03,16.12187
2021-02-04,15.54503
2021-02-05,15.02736
2021-02-06,9.88019
2021-02-07,7.89823
2021-02-08,14.8055
2021-02-09,14.37657
2021-02-10,13.07498
2021-02-11,8.09051
2021-02-12,7.51368
2021-02-13,6.65582
2021-02-14,7.77991
2021-02-15,16.72829
2021-02-16,15.88522
2021-02-17,15.76689
2021-02-18,17.74885
2021-02-19,18.44401
2021-02-20,12.70522
2021-02-21,10.24996
2021-02-22,16.59517
2021-02-23,21.83109
2021-02-24,23.19183
2021-02-25,26.40141
2021-02-26,20.26327
2021-02-27,12.27629
2021-02-28,14.45052
2021-03-01,14.13992
2021-03-02,20.23369
2021-03-03,19.81955
2021-03-04,18.42922
2021-03-05,15.79647
2021-03-06,10.32391
2021-03-07,11.04866
2021-03-08,19.27229
2021-03-09,18.38485
2021-03-10,17.64531
2021-03-11,18.00029
2021-03-12,16.65434
2021-03-13,11.07824
2021-03-14,8.69693
2021-03-15,18.35527
2021-03-16,18.79899
2021-03-17,17.52699
2021-03-18,17.42345
2021-03-19,16.99452
2021-03-20,12.60168
2021-03-21,8.88921
2021-03-22,17.86717
2021-03-23,17.86717
2021-03-24,17.6749
2021-03-25,16.35852
2021-03-26,16.63955
2021-03-27,10.81201
2021-03-28,9.79145
2021-03-29,18.39964
2021-03-30,17.80801
2021-03-31,17.88197
2021-04-01,15.4415
2021-04-02,14.15471
2021-04-03,9.74707
2021-04-04,8.28279
2021-04-05,15.53024
2021-04-06,15.94438
2021-04-07,15.66336
2021-04-08,14.25824
2021-04-09,13.14894
2021-04-10,7.80949
2021-04-11,6.44875
2021-04-12,14.53926
2021-04-13,15.85564
2021-04-14,14.39136
2021-04-15,15.14568
2021-04-16,13.51871
2021-04-17,9.71749
2021-04-18,8.69693
2021-04-19,15.54503
2021-04-20,14.58364
2021-04-21,15.9148
2021-04-22,14.22866
2021-04-23,13.69619
2021-04-24,7.70596
2021-04-25,7.55805
2021-04-26,16.31415
2021-04-27,17.1868
2021-04-28,16.21061
2021-04-29,14.53926
2021-04-30,13.22289
2021-05-01,9.12586
2021-05-02,8.29758
2021-05-03,14.90903
2021-05-04,14.24345
2021-05-05,10.73805
2021-05-06,22.18606
2021-05-07,20.18932
2021-05-08,11.68466
2021-05-09,10.84159
2021-05-10,17.6601
2021-05-11,17.23117
2021-05-12,16.49164
2021-05-13,15.9148
2021-05-14,14.49489
2021-05-15,9.27377
2021-05-16,8.63777
2021-05-17,18.35527
2021-05-18,16.2402
2021-05-19,8.91879
2021-05-20,15.55982
2021-05-21,20.61825
2021-05-22,15.42671
2021-05-23,8.28279
2021-05-24,16.86141
2021-05-25,18.01508
2021-05-26,18.02987
2021-05-27,18.76941
2021-05-28,17.77843
2021-05-29,13.10457
2021-05-30,12.12838
2021-05-31,22.23043
2021-06-01,19.68643
2021-06-02,17.3495
2021-06-03,18.05945
2021-06-04,15.63378
2021-06-05,11.06345
2021-06-06,9.73228
2021-06-07,18.25173
2021-06-08,22.42271
2021-06-09,20.11536
2021-06-10,21.46132
2021-06-11,16.83182
2021-06-12,11.58112
2021-06-13,14.74633
2021-06-14,20.44076
2021-06-15,21.37257
2021-06-16,20.47034
2021-06-17,18.63629
2021-06-18,16.29936
2021-06-19,10.11684
2021-06-20,11.64028
2021-06-21,24.5082
2021-06-22,26.84514
2021-06-23,27.2149
2021-06-24,25.05546
2021-06-25,27.43676
2021-06-26,14.45052
2021-06-27,13.77015
2021-06-28,33.50096
2021-06-29,58.26061
2021-06-30,100.0
2021-07-01,26.71202
2021-07-02,16.72829
2021-07-03,10.63452
2021-07-04,10.53098
2021-07-05,17.08327
2021-07-06,18.50318
2021-07-07,14.59843
2021-07-08,14.30261
2021-07-09,14.12512
2021-07-10,8.99275
2021-07-11,8.1201
2021-07-12,15.54503
2021-07-13,14.25824
2021-07-14,14.37657
2021-07-15,13.17852
2021-07-16,16.41768
2021-07-17,13.13415
2021-07-18,10.27954
2021-07-19,15.78168
2021-07-20,15.23443
2021-07-21,14.33219
2021-07-22,13.16373
2021-07-23,12.43898
2021-07-24,8.78568
2021-07-25,7.91303
2021-07-26,14.22866
2021-07-27,13.75536
2021-07-28,12.80875
2021-07-29,12.37982
2021-07-30,11.9361
2021-07-31,6.86289
2021-08-01,5.97544
2021-08-02,12.02484
2021-08-03,12.67563
2021-08-04,12.32066
2021-08-05,11.81777
2021-08-06,11.22614
2021-08-07,7.05516
2021-08-08,7.51368
2021-08-09,14.36178
2021-08-10,13.26726
2021-08-11,14.4801
2021-08-12,13.74057
2021-08-13,12.35024
2021-08-14,8.41591
2021-08-15,7.20307
2021-08-16,9.00754
2021-08-17,14.1695
2021-08-18,13.69619
2021-08-19,13.0454
2021-08-20,14.46531
2021-08-21,9.68791
2021-08-22,7.76512
2021-08-23,15.01257
2021-08-24,14.30261
2021-08-25,15.45629
2021-08-26,14.50968
2021-08-27,13.29684
2021-08-28,9.37731
2021-08-29,6.71498
2021-08-30,14.34699
2021-08-31,15.16047
2021-09-01,13.19331
2021-09-02,13.8441
2021-09-03,12.26149
2021-09-04,7.88344
2021-09-05,6.55228
2021-09-06,14.34699
2021-09-07,13.31164
2021-09-08,13.44475
2021-09-09,13.90326
2021-09-10,11.37405
2021-09-11,8.63777
2021-09-12,7.21786
2021-09-13,13.13415
2021-09-14,12.45377
2021-09-15,12.49815
2021-09-16,12.01005
2021-09-17,10.54577
2021-09-18,6.95163
2021-09-19,5.16195
2021-09-20,5.51693
2021-09-21,7.83907
2021-09-22,7.89823
2021-09-23,14.56885
2021-09-24,13.08977
2021-09-25,8.54903
2021-09-26,6.56707
2021-09-27,13.11936
2021-09-28,14.27303
2021-09-29,13.47433
2021-09-30,13.59266
2021-10-01,11.43321
2021-10-02,7.92782
2021-10-03,6.59665
2021-10-04,9.30335
2021-10-05,14.08075
2021-10-06,12.85312
2021-10-07,15.07173
2021-10-08,13.57787
2021-10-09,6.18251
2021-10-10,6.78893
2021-10-11,9.2294
2021-10-12,13.13415
2021-10-13,12.61647
2021-10-14,13.85889
2021-10-15,12.05442
2021-10-16,7.52847
2021-10-17,5.29507
2021-10-18,11.74382
2021-10-19,12.85312
2021-10-20,11.80298
2021-10-21,12.14317
2021-10-22,12.21712
2021-10-23,7.20307
2021-10-24,6.22688
2021-10-25,12.42419
2021-10-26,12.55731
2021-10-27,12.51294
2021-10-28,12.35024
2021-10-29,12.35024
2021-10-30,6.72977
2021-10-31,6.87768
2021-11-01,12.02484
2021-11-02,12.49815
2021-11-03,11.66987
2021-11-04,11.84735
2021-11-05,11.21135
2021-11-06,7.29182
2021-11-07,5.96065
2021-11-08,11.84735
2021-11-09,13.0454
2021-11-10,12.15796
2021-11-11,12.18754
2021-11-12,11.58112
2021-11-13,8.31237
2021-11-14,8.01656
2021-11-15,14.62801
2021-11-16,13.25247
2021-11-17,12.77917
2021-11-18,13.03061
2021-11-19,11.04866
2021-11-20,7.88344
2021-11-21,7.35098
2021-11-22,13.22289
2021-11-23,13.6814
2021-11-24,12.85312
2021-11-25,13.06019
2021-11-26,11.4628
2021-11-27,8.31237
2021-11-28,7.61721
2021-11-29,12.76438
2021-11-30,13.07498
2021-12-01,11.75861
2021-12-02,11.72903
2021-12-03,11.12261
2021-12-04,7.06996
2021-12-05,6.50791
2021-12-06,12.92708
2021-12-07,12.60168
2021-12-08,12.18754
2021-12-09,11.98047
2021-12-10,12.8827
2021-12-11,7.55805
2021-12-12,6.18251
2021-12-13,12.4094
2021-12-14,14.11033
2021-12-15,15.51545
2021-12-16,15.66336
2021-12-17,11.80298
2021-12-18,7.11433
2021-12-19,6.1973
2021-12-20,14.28782
2021-12-21,14.33219
2021-12-22,13.97722
2021-12-23,12.60168
2021-12-24,11.53675
2021-12-25,7.48409
2021-12-26,9.55479
2021-12-27,18.7842
2021-12-28,20.81053
2021-12-29,18.69545
2021-12-30,16.92057
2021-12-31,15.05694
2022-01-01,9.89498
2022-01-02,9.74707
2022-01-03,16.35852
2022-01-04,16.5508
2022-01-05,16.74308
2022-01-06,16.0775
2022-01-07,15.32317
2022-01-08,10.9747
2022-01-09,9.51042
2022-01-10,19.70122
2022-01-11,16.56559
2022-01-12,17.05369
2022-01-13,15.20485
2022-01-14,13.40038
2022-01-15,9.49563
2022-01-16,8.28279
2022-01-17,15.61899
2022-01-18,14.98299
2022-01-19,14.9534
2022-01-20,15.07173
2022-01-21,13.75536
2022-01-22,9.12586
2022-01-23,7.92782
2022-01-24,13.47433
2022-01-25,16.63955
2022-01-26,13.96243
2022-01-27,13.23768
2022-01-28,10.72326
2022-01-29,7.4693
2022-01-30,6.53749
2022-01-31,7.17349
2022-02-01,7.36577
2022-02-02,6.996
2022-02-03,14.71675
2022-02-04,15.26401
2022-02-05,11.34447
2022-02-06,9.18503
2022-02-07,14.46531
2022-02-08,16.74308
2022-02-09,16.41768
2022-02-10,15.39713
2022-02-11,14.06596
2022-02-12,8.71172
2022-02-13,7.67637
2022-02-14,13.06019
2022-02-15,13.88847
2022-02-16,13.10457
2022-02-17,13.08977
2022-02-18,16.53601
2022-02-19,8.904
2022-02-20,7.66158
2022-02-21,13.23768
2022-02-22,13.6814
2022-02-23,13.99201
2022-02-24,14.15471
2022-02-25,11.75861
2022-02-26,9.95414
2022-02-27,7.18828
2022-02-28,12.20233
2022-03-01,7.75033
2022-03-02,13.10457
2022-03-03,12.15796
2022-03-04,11.01908
2022-03-05,7.20307
2022-03-06,6.59665
2022-03-07,11.81777
2022-03-08,11.3001
2022-03-09,6.34521
2022-03-10,13.99201
2022-03-11,12.01005
2022-03-12,7.42493
2022-03-13,7.632
2022-03-14,12.63126
2022-03-15,14.45052
2022-03-16,14.11033
2022-03-17,13.51871
2022-03-18,11.71424
2022-03-19,7.69116
2022-03-20,6.36
2022-03-21,13.62224
2022-03-22,13.81452
2022-03-23,12.91229
2022-03-24,12.21712
2022-03-25,12.03963
2022-03-26,8.03135
2022-03-27,6.89247
2022-03-28,12.54252
2022-03-29,13.00103
2022-03-30,13.85889
2022-03-31,12.85312
2022-04-01,10.84159
2022-04-02,7.27703
2022-04-03,6.72977
2022-04-04,13.06019
2022-04-05,12.67563
2022-04-06,12.14317
2022-04-07,12.02484
2022-04-08,11.04866
2022-04-09,6.6854
2022-04-10,5.79795
2022-04-11,12.98624
2022-04-12,12.77917
2022-04-13,12.80875
2022-04-14,12.70522
2022-04-15,11.71424
2022-04-16,7.86865
2022-04-17,5.96065
2022-04-18,12.46856
2022-04-19,13.5335
2022-04-20,13.26726
2022-04-21,14.45052
2022-04-22,12.32066
2022-04-23,7.82428
2022-04-24,9.25898
2022-04-25,14.76113
2022-04-26,14.73154
2022-04-27,12.72001
2022-04-28,13.66661
2022-04-29,12.11359
2022-04-30,8.23842
2022-05-01,7.20307
2022-05-02,13.69619
2022-05-03,13.56308
2022-05-04,12.52773
2022-05-05,7.69116
2022-05-06,12.08401
2022-05-07,6.92205
2022-05-08,6.72977
2022-05-09,14.15471
2022-05-10,14.87945
2022-05-11,13.96243
2022-05-12,13.59266
2022-05-13,12.36503
2022-05-14,7.23265
2022-05-15,6.74456
2022-05-16,13.79973
2022-05-17,12.97145
2022-05-18,12.7348
2022-05-19,13.62224
2022-05-20,11.6107
2022-05-21,7.69116
2022-05-22,5.48735
2022-05-23,13.10457
2022-05-24,13.59266
2022-05-25,13.41517
2022-05-26,12.77917
2022-05-27,11.86215
2022-05-28,7.4693
2022-05-29,7.04037
2022-05-30,13.50391
2022-05-31,11.86215
2022-06-01,7.51368
2022-06-02,11.92131
2022-06-03,11.92131
2022-06-04,7.9574
2022-06-05,6.77414
2022-06-06,6.46354
2022-06-07,12.58689
2022-06-08,14.06596
2022-06-09,13.25247
2022-06-10,12.46856
2022-06-11,7.14391
2022-06-12,6.47833
2022-06-13,14.19908
2022-06-14,14.09554
2022-06-15,13.85889
2022-06-16,13.31164
2022-06-17,13.23768
2022-06-18,7.48409
2022-06-19,6.70019
2022-06-20,13.72578
2022-06-21,13.26726
2022-06-22,14.08075
2022-06-23,12.14317
2022-06-24,12.18754
2022-06-25,7.57284
2022-06-26,6.78893
2022-06-27,13.29684
2022-06-28,14.3174
2022-06-29,14.73154
2022-06-30,14.02159
2022-07-01,11.3001
2022-07-02,7.72075
2022-07-03,5.94586
2022-07-04,14.22866
2022-07-05,13.99201
2022-07-06,12.51294
2022-07-07,13.5335
2022-07-08,11.84735
2022-07-09,6.96642
2022-07-10,6.87768
2022-07-11,13.16373
2022-07-12,13.69619
2022-07-13,13.06019
2022-07-14,13.41517
2022-07-15,12.69043
2022-07-16,7.54326
2022-07-17,7.75033
2022-07-18,14.21387
2022-07-19,13.42996
2022-07-20,13.08977
2022-07-21,12.7348
2022-07-22,12.32066
2022-07-23,8.07572
2022-07-24,6.6854
2022-07-25,13.77015
2022-07-26,14.09554
2022-07-27,13.78494
2022-07-28,13.28205
2022-07-29,11.86215
2022-07-30,8.06093
2022-07-31,6.27126
2022-08-01,13.40038
2022-08-02,13.78494
2022-08-03,12.64605
2022-08-04,12.23191
2022-08-05,11.25573
2022-08-06,8.96317
2022-08-07,6.53749
2022-08-08,14.02159
2022-08-09,13.62224
2022-08-10,14.15471
2022-08-11,13.34122
2022-08-12,12.37982
2022-08-13,8.1201
2022-08-14,7.05516
2022-08-15,8.35675
2022-08-16,14.71675
2022-08-17,14.53926
2022-08-18,14.36178
2022-08-19,13.17852
2022-08-20,8.01656
2022-08-21,7.17349
2022-08-22,15.7521
2022-08-23,15.57461
2022-08-24,14.49489
2022-08-25,14.33219
2022-08-26,12.97145
2022-08-27,8.07572
2022-08-28,6.81851
2022-08-29,13.99201
2022-08-30,13.79973
2022-08-31,13.69619
2022-09-01,13.03061
2022-09-02,16.60996
2022-09-03,7.83907
2022-09-04,7.77991
2022-09-05,13.35601
2022-09-06,13.88847
2022-09-07,12.52773
2022-09-08,10.95991
2022-09-09,6.31563
2022-09-10,6.06419
2022-09-11,5.5613
2022-09-12,7.45451
2022-09-13,14.74633
2022-09-14,14.53926
2022-09-15,14.18429
2022-09-16,12.17275
2022-09-17,7.85386
2022-09-18,7.3214
2022-09-19,14.36178
2022-09-20,14.09554
2022-09-21,14.46531
2022-09-22,13.25247
2022-09-23,11.90652
2022-09-24,7.89823
2022-09-25,6.70019
2022-09-26,14.0068
2022-09-27,14.74633
2022-09-28,13.31164
2022-09-29,14.84987
2022-09-30,13.23768
2022-10-01,8.63777
2022-10-02,7.45451
2022-10-03,7.67637
2022-10-04,13.75536
2022-10-05,14.02159
2022-10-06,14.05117
2022-10-07,12.63126
2022-10-08,7.3214
2022-10-09,6.37479
2022-10-10,7.48409
2022-10-11,13.19331
2022-10-12,14.13992
2022-10-13,13.40038
2022-10-14,13.01582
2022-10-15,7.67637
2022-10-16,7.98698
2022-10-17,14.39136
2022-10-18,14.21387
2022-10-19,14.21387
2022-10-20,13.00103
2022-10-21,13.00103
2022-10-22,8.17926
2022-10-23,7.4693
2022-10-24,13.5335
2022-10-25,15.9148
2022-10-26,14.33219
2022-10-27,12.8975
2022-10-28,11.62549
2022-10-29,8.14968
2022-10-30,5.73879
2022-10-31,15.2788
2022-11-01,14.90903
2022-11-02,13.74057
2022-11-03,14.39136
2022-11-04,12.8827
2022-11-05,7.21786
2022-11-06,6.36
2022-11-07,13.8441
2022-11-08,13.91805
2022-11-09,13.11936
2022-11-10,13.65182
2022-11-11,11.90652
2022-11-12,7.66158
2022-11-13,6.74456
2022-11-14,13.44475
2022-11-15,14.43573
2022-11-16,13.48912
2022-11-17,12.48336
2022-11-18,11.98047
2022-11-19,7.1587
2022-11-20,6.56707
2022-11-21,14.74633
2022-11-22,13.85889
2022-11-23,15.05694
2022-11-24,13.35601
2022-11-25,11.35926
2022-11-26,8.06093
2022-11-27,6.22688
2022-11-28,13.99201
2022-11-29,13.32643
2022-11-30,13.66661
2022-12-01,13.0454
2022-12-02,12.43898
2022-12-03,7.20307
2022-12-04,6.86289
2022-12-05,13.54829
2022-12-06,12.79396
2022-12-07,14.11033
2022-12-08,14.11033
2022-12-09,13.78494
2022-12-10,8.66735
2022-12-11,7.60242
2022-12-12,15.32317
2022-12-13,14.86466
2022-12-14,14.45052
2022-12-15,13.3708
2022-12-16,11.65508
2022-12-17,6.65582
2022-12-18,7.91303
2022-12-19,13.74057
2022-12-20,13.65182
2022-12-21,15.67815
2022-12-22,16.63955
2022-12-23,13.54829
2022-12-24,7.89823
2022-12-25,6.93684
2022-12-26,15.04215
2022-12-27,16.15145
2022-12-28,15.19006
2022-12-29,14.93861
2022-12-30,13.50391
2022-12-31,8.78568
2023-01-01,7.36577
2023-01-02,14.55406
2023-01-03,15.54503
2023-01-04,14.84987
2023-01-05,15.16047
2023-01-06,13.56308
2023-01-07,8.83005
2023-01-08,7.76512
2023-01-09,15.5894
2023-01-10,14.76113
2023-01-11,15.19006
2023-01-12,14.61322
2023-01-13,13.81452
2023-01-14,9.36252
2023-01-15,7.55805
2023-01-16,15.38233
2023-01-17,14.09554
2023-01-18,15.02736
2023-01-19,13.85889
2023-01-20,11.43321
2023-01-21,6.996
2023-01-22,7.42493
2023-01-23,9.21461
2023-01-24,12.69043
2023-01-25,17.74885
2023-01-26,16.93536
2023-01-27,16.44727
2023-01-28,10.26475
2023-01-29,9.45126
2023-01-30,16.26978
2023-01-31,15.70773
2023-02-01,14.93861
2023-02-02,14.21387
2023-02-03,12.85312
2023-02-04,9.03712
2023-02-05,7.54326
2023-02-06,14.62801
2023-02-07,15.04215
2023-02-08,14.27303
2023-02-09,13.90326
2023-02-10,13.35601
2023-02-11,8.13489
2023-02-12,6.96642
2023-02-13,16.12187
2023-02-14,15.29359
2023-02-15,14.33219
2023-02-16,13.78494
2023-02-17,13.0454
2023-02-18,7.64679
2023-02-19,7.17349
2023-02-20,14.62801
2023-02-21,14.8055
2023-02-22,15.26401
2023-02-23,13.51871
2023-02-24,13.41517
2023-02-25,8.87442
2023-02-26,7.86865
2023-02-27,14.09554
2023-02-28,13.74057
2023-03-01,8.19405
2023-03-02,14.11033
2023-03-03,12.11359
2023-03-04,8.48986
2023-03-05,7.36577
2023-03-06,14.58364
2023-03-07,14.73154
2023-03-08,15.17526
2023-03-09,14.49489
2023-03-10,13.08977
2023-03-11,8.14968
2023-03-12,7.48409
2023-03-13,15.08652
2023-03-14,14.76113
2023-03-15,14.77592
2023-03-16,14.61322
2023-03-17,13.88847
2023-03-18,8.71172
2023-03-19,8.46028
2023-03-20,14.77592
2023-03-21,16.49164
2023-03-22,14.43573
2023-03-23,14.6428
2023-03-24,12.94187
2023-03-25,8.25321
2023-03-26,7.24744
2023-03-27,15.13089
2023-03-28,15.2788
2023-03-29,15.51545
2023-03-30,13.91805
2023-03-31,12.85312
2023-04-01,8.17926
2023-04-02,7.14391
2023-04-03,14.05117
2023-04-04,14.39136
2023-04-05,14.42094
2023-04-06,15.23443
2023-04-07,13.38559
2023-04-08,8.25321
2023-04-09,6.81851
2023-04-10,14.56885
2023-04-11,15.51545
2023-04-12,14.36178
2023-04-13,14.53926
2023-04-14,12.76438
2023-04-15,8.13489
2023-04-16,7.30661
2023-04-17,15.1161
2023-04-18,15.32317
2023-04-19,15.36754
2023-04-20,14.12512
2023-04-21,15.17526
2023-04-22,8.32717
2023-04-23,6.5227
2023-04-24,15.20485
2023-04-25,15.72252
2023-04-26,14.53926
2023-04-27,13.57787
2023-04-28,12.46856
2023-04-29,8.23842
2023-04-30,6.00502
2023-05-01,9.79145
2023-05-02,14.40615
2023-05-03,13.42996
2023-05-04,12.42419
2023-05-05,6.81851
2023-05-06,8.03135
2023-05-07,6.03461
2023-05-08,14.79071
2023-05-09,15.23443
2023-05-10,15.23443
2023-05-11,14.33219
2023-05-12,12.91229
2023-05-13,7.76512
2023-05-14,7.01079
2023-05-15,15.53024
2023-05-16,16.32894
2023-05-17,14.4801
2023-05-18,15.53024
2023-05-19,13.40038
2023-05-20,7.41014
2023-05-21,6.78893
2023-05-22,15.21964
2023-05-23,14.90903
2023-05-24,15.07173
2023-05-25,14.93861
2023-05-26,13.45954
2023-05-27,8.1201
2023-05-28,7.76512
2023-05-29,9.19982
