date,복리예금
2021-06-06,3.05676
2021-06-07,8.73362
2021-06-08,9.1703
2021-06-09,8.73362
2021-06-10,3.05676
2021-06-11,7.86026
2021-06-12,5.67685
2021-06-13,2.1834
2021-06-14,11.35371
2021-06-15,11.35371
2021-06-16,9.60698
2021-06-17,6.55021
2021-06-18,2.1834
2021-06-19,3.49344
2021-06-20,5.24017
2021-06-21,6.98689
2021-06-22,5.67685
2021-06-23,7.86026
2021-06-24,8.73362
2021-06-25,4.36681
2021-06-26,4.80349
2021-06-27,2.1834
2021-06-28,9.60698
2021-06-29,4.80349
2021-06-30,5.67685
2021-07-01,8.73362
2021-07-02,7.42358
2021-07-03,3.05676
2021-07-04,6.55021
2021-07-05,5.24017
2021-07-06,4.36681
2021-07-07,9.1703
2021-07-08,9.60698
2021-07-09,2.62008
2021-07-10,3.49344
2021-07-11,7.42358
2021-07-12,7.86026
2021-07-13,5.67685
2021-07-14,5.67685
2021-07-15,5.24017
2021-07-16,3.49344
2021-07-17,5.67685
2021-07-18,4.36681
2021-07-19,6.98689
2021-07-20,8.29694
2021-07-21,9.60698
2021-07-22,6.98689
2021-07-23,6.98689
2021-07-24,8.29694
2021-07-25,3.93013
2021-07-26,6.98689
2021-07-27,5.24017
2021-07-28,8.29694
2021-07-29,5.67685
2021-07-30,6.11353
2021-07-31,3.93013
2021-08-01,5.67685
2021-08-02,6.98689
2021-08-03,11.35371
2021-08-05,4.36681
2021-08-06,6.55021
2021-08-07,4.80349
2021-08-08,6.11353
2021-08-09,6.98689
2021-08-10,8.73362
2021-08-11,12.22707
2021-08-12,7.42358
2021-08-13,8.73362
2021-08-14,5.24017
2021-08-15,7.86026
2021-08-16,3.05676
2021-08-17,6.98689
2021-08-18,7.86026
2021-08-19,8.29694
2021-08-20,8.73362
2021-08-21,2.62008
2021-08-22,5.24017
2021-08-23,10.48034
2021-08-24,11.35371
2021-08-25,9.1703
2021-08-26,13.53711
2021-08-27,10.04366
2021-08-28,6.98689
2021-08-29,8.29694
2021-08-30,12.66375
2021-08-31,8.73362
2021-09-01,11.35371
2021-09-02,6.98689
2021-09-03,8.73362
2021-09-04,3.49344
2021-09-05,9.1703
2021-09-06,5.24017
2021-09-07,14.84716
2021-09-08,9.1703
2021-09-09,12.22707
2021-09-10,10.48034
2021-09-11,5.24017
2021-09-12,7.42358
2021-09-13,11.35371
2021-09-14,9.1703
2021-09-15,7.86026
2021-09-16,13.53711
2021-09-17,7.42358
2021-09-18,7.42358
2021-09-19,4.36681
2021-09-20,2.1834
2021-09-21,6.11353
2021-09-22,9.1703
2021-09-23,14.84716
2021-09-24,12.22707
2021-09-25,9.1703
2021-09-26,7.86026
2021-09-27,17.90393
2021-09-28,8.29694
2021-09-29,7.86026
2021-09-30,10.04366
2021-10-01,14.41048
2021-10-02,5.24017
2021-10-03,6.98689
2021-10-04,4.36681
2021-10-05,18.34061
2021-10-06,3.93013
2021-10-07,7.42358
2021-10-08,11.79039
2021-10-09,6.98689
2021-10-10,4.80349
2021-10-11,11.79039
2021-10-12,13.10043
2021-10-13,9.60698
2021-10-14,7.42358
2021-10-15,9.1703
2021-10-16,10.04366
2021-10-17,7.86026
2021-10-18,12.22707
2021-10-19,9.60698
2021-10-20,7.42358
2021-10-21,7.42358
2021-10-22,10.04366
2021-10-23,4.80349
2021-10-24,7.42358
2021-10-25,10.04366
2021-10-26,10.91703
2021-10-27,7.42358
2021-10-28,2.62008
2021-10-29,9.1703
2021-10-30,3.49344
2021-10-31,6.98689
2021-11-01,8.73362
2021-11-02,3.93013
2021-11-03,6.55021
2021-11-04,8.29694
2021-11-05,9.60698
2021-11-06,4.36681
2021-11-07,3.05676
2021-11-08,5.67685
2021-11-09,6.98689
2021-11-10,4.80349
2021-11-11,6.55021
2021-11-12,5.67685
2021-11-13,2.62008
2021-11-14,4.80349
2021-11-15,6.55021
2021-11-16,4.36681
2021-11-17,6.55021
2021-11-18,5.67685
2021-11-19,6.98689
2021-11-20,3.05676
2021-11-21,7.42358
2021-11-22,9.60698
2021-11-23,10.48034
2021-11-24,4.80349
2021-11-25,10.91703
2021-11-26,4.80349
2021-11-27,5.24017
2021-11-28,3.05676
2021-11-29,6.11353
2021-11-30,5.24017
2021-12-01,4.36681
2021-12-02,8.29694
2021-12-03,6.98689
2021-12-04,7.86026
2021-12-05,3.05676
2021-12-06,8.29694
2021-12-07,9.60698
2021-12-08,4.80349
2021-12-09,4.80349
2021-12-10,4.36681
2021-12-11,5.67685
2021-12-12,2.62008
2021-12-13,2.62008
2021-12-14,8.73362
2021-12-15,8.73362
2021-12-16,3.93013
2021-12-17,7.42358
2021-12-18,4.36681
2021-12-19,6.11353
2021-12-20,6.55021
2021-12-21,9.1703
2021-12-22,9.1703
2021-12-23,5.67685
2021-12-24,11.35371
2021-12-25,4.36681
2021-12-26,7.86026
2021-12-27,9.1703
2021-12-28,9.60698
2021-12-29,11.79039
2021-12-30,17.03056
2021-12-31,13.53711
2022-01-01,8.29694
2022-01-02,8.29694
2022-01-03,9.60698
2022-01-04,10.48034
2022-01-05,18.34061
2022-01-06,8.73362
2022-01-07,7.42358
2022-01-08,10.91703
2022-01-09,10.48034
2022-01-10,12.66375
2022-01-11,10.91703
2022-01-12,5.67685
2022-01-13,13.10043
2022-01-14,13.53711
2022-01-15,9.60698
2022-01-16,7.86026
2022-01-17,9.1703
2022-01-18,10.48034
2022-01-19,11.79039
2022-01-20,13.53711
2022-01-21,18.34061
2022-01-22,7.86026
2022-01-23,9.60698
2022-01-24,21.39737
2022-01-25,21.83406
2022-01-26,18.34061
2022-01-27,19.65065
2022-01-28,16.59388
2022-01-29,8.73362
2022-01-30,7.86026
2022-01-31,4.80349
2022-02-01,9.60698
2022-02-02,13.10043
2022-02-03,18.34061
2022-02-04,27.07423
2022-02-05,16.59388
2022-02-06,10.04366
2022-02-07,17.03056
2022-02-08,26.20087
2022-02-09,21.83406
2022-02-10,20.08733
2022-02-11,23.58078
2022-02-12,12.22707
2022-02-13,18.34061
2022-02-14,12.66375
2022-02-15,19.21397
2022-02-16,15.28384
2022-02-17,13.10043
2022-02-18,11.79039
2022-02-19,7.42358
2022-02-20,9.60698
2022-02-21,15.28384
2022-02-22,20.52401
2022-02-23,18.77729
2022-02-24,18.34061
2022-02-25,14.84716
2022-02-26,9.1703
2022-02-27,11.79039
2022-02-28,13.53711
2022-03-01,17.03056
2022-03-02,13.53711
2022-03-03,15.28384
2022-03-04,17.03056
2022-03-05,12.66375
2022-03-06,16.59388
2022-03-07,17.03056
2022-03-08,13.97379
2022-03-09,13.10043
2022-03-10,10.91703
2022-03-11,15.72052
2022-03-12,10.04366
2022-03-13,37.99126
2022-03-14,21.39737
2022-03-15,15.72052
2022-03-16,33.18777
2022-03-17,19.65065
2022-03-18,12.22707
2022-03-19,15.28384
2022-03-20,10.04366
2022-03-21,18.34061
2022-03-22,16.1572
2022-03-23,24.45414
2022-03-24,12.22707
2022-03-25,16.1572
2022-03-26,7.86026
2022-03-27,17.46724
2022-03-28,16.1572
2022-03-29,7.42358
2022-03-30,8.73362
2022-03-31,12.66375
2022-04-01,14.84716
2022-04-02,7.42358
2022-04-03,10.04366
2022-04-04,14.41048
2022-04-05,12.22707
2022-04-06,16.59388
2022-04-07,11.79039
2022-04-08,13.10043
2022-04-09,5.24017
2022-04-10,11.35371
2022-04-11,16.1572
2022-04-12,14.84716
2022-04-13,14.41048
2022-04-14,14.84716
2022-04-15,13.97379
2022-04-16,13.53711
2022-04-17,12.66375
2022-04-18,19.21397
2022-04-19,17.46724
2022-04-20,13.97379
2022-04-21,17.90393
2022-04-22,16.59388
2022-04-23,6.98689
2022-04-24,7.86026
2022-04-25,22.70742
2022-04-26,12.66375
2022-04-27,17.90393
2022-04-28,14.41048
2022-04-29,12.66375
2022-04-30,3.93013
2022-05-01,6.11353
2022-05-02,10.04366
2022-05-03,7.86026
2022-05-04,7.42358
2022-05-05,7.86026
2022-05-06,12.66375
2022-05-07,6.98689
2022-05-08,9.60698
2022-05-09,12.66375
2022-05-10,15.72052
2022-05-11,10.48034
2022-05-12,13.53711
2022-05-13,13.53711
2022-05-14,10.04366
2022-05-15,7.42358
2022-05-16,12.22707
2022-05-17,13.53711
2022-05-18,12.22707
2022-05-19,14.41048
2022-05-20,10.48034
2022-05-21,7.86026
2022-05-22,4.80349
2022-05-23,13.53711
2022-05-24,12.22707
2022-05-25,24.45414
2022-05-26,17.03056
2022-05-27,19.21397
2022-05-28,10.91703
2022-05-29,7.86026
2022-05-30,16.1572
2022-05-31,17.90393
2022-06-01,7.86026
2022-06-02,19.65065
2022-06-03,15.72052
2022-06-04,11.35371
2022-06-05,10.91703
2022-06-06,10.91703
2022-06-07,14.84716
2022-06-08,15.72052
2022-06-09,26.63755
2022-06-10,22.27074
2022-06-11,10.04366
2022-06-12,7.42358
2022-06-13,16.1572
2022-06-14,14.41048
2022-06-15,18.34061
2022-06-16,13.97379
2022-06-17,17.46724
2022-06-18,7.42358
2022-06-19,10.48034
2022-06-20,16.59388
2022-06-21,17.03056
2022-06-22,9.60698
2022-06-23,13.97379
2022-06-24,17.46724
2022-06-25,8.29694
2022-06-26,5.67685
2022-06-27,17.90393
2022-06-28,24.01746
2022-06-29,19.21397
2022-06-30,24.01746
2022-07-01,10.91703
2022-07-02,7.86026
2022-07-03,13.10043
2022-07-04,16.59388
2022-07-05,19.21397
2022-07-06,20.08733
2022-07-07,14.84716
2022-07-08,11.79039
2022-07-09,6.11353
2022-07-10,7.86026
2022-07-11,14.41048
2022-07-12,16.1572
2022-07-13,14.41048
2022-07-14,19.21397
2022-07-15,13.10043
2022-07-16,8.73362
2022-07-17,8.73362
2022-07-18,17.90393
2022-07-19,19.21397
2022-07-20,20.96069
2022-07-21,13.97379
2022-07-22,16.1572
2022-07-23,9.60698
2022-07-24,10.04366
2022-07-25,24.01746
2022-07-26,20.96069
2022-07-27,14.84716
2022-07-28,18.77729
2022-07-29,17.03056
2022-07-30,7.86026
2022-07-31,6.98689
2022-08-01,13.53711
2022-08-02,15.72052
2022-08-03,13.10043
2022-08-04,20.08733
2022-08-05,16.59388
2022-08-06,9.1703
2022-08-07,13.10043
2022-08-08,15.72052
2022-08-09,13.97379
2022-08-10,13.53711
2022-08-11,14.41048
2022-08-12,9.1703
2022-08-13,8.29694
2022-08-14,7.42358
2022-08-15,7.42358
2022-08-16,19.21397
2022-08-17,17.03056
2022-08-18,21.83406
2022-08-19,17.46724
2022-08-20,8.29694
2022-08-21,13.53711
2022-08-22,22.27074
2022-08-23,20.08733
2022-08-24,19.65065
2022-08-25,18.77729
2022-08-26,16.1572
2022-08-27,11.35371
2022-08-28,10.48034
2022-08-29,15.28384
2022-08-30,21.39737
2022-08-31,15.28384
2022-09-01,22.27074
2022-09-02,15.28384
2022-09-03,13.97379
2022-09-04,14.84716
2022-09-05,14.84716
2022-09-06,20.08733
2022-09-07,15.72052
2022-09-08,17.46724
2022-09-09,8.73362
2022-09-10,4.80349
2022-09-11,6.11353
2022-09-12,13.97379
2022-09-13,26.63755
2022-09-14,21.39737
2022-09-15,22.27074
2022-09-16,23.1441
2022-09-17,17.03056
2022-09-18,10.04366
2022-09-19,21.39737
2022-09-20,18.77729
2022-09-21,21.39737
2022-09-22,26.63755
2022-09-23,33.18777
2022-09-24,17.46724
2022-09-25,19.21397
2022-09-26,21.39737
2022-09-27,25.32751
2022-09-28,29.69432
2022-09-29,22.70742
2022-09-30,24.89082
2022-10-01,14.84716
2022-10-02,16.59388
2022-10-03,17.90393
2022-10-04,28.38427
2022-10-05,25.32751
2022-10-06,24.01746
2022-10-07,26.20087
2022-10-08,12.22707
2022-10-09,20.52401
2022-10-10,17.03056
2022-10-11,27.51091
2022-10-12,36.24454
2022-10-13,51.52838
2022-10-14,41.92139
2022-10-15,25.32751
2022-10-16,33.62445
2022-10-17,41.48471
2022-10-18,46.72489
2022-10-19,46.2882
2022-10-20,54.58515
2022-10-21,46.2882
2022-10-22,24.89082
2022-10-23,20.96069
2022-10-24,38.86462
2022-10-25,56.76855
2022-10-26,33.62445
2022-10-27,38.42794
2022-10-28,34.49781
2022-10-29,24.45414
2022-10-30,20.08733
2022-10-31,26.20087
2022-11-01,50.21834
2022-11-02,41.04803
2022-11-03,44.97816
2022-11-04,48.47161
2022-11-05,19.65065
2022-11-06,34.06113
2022-11-07,53.2751
2022-11-08,39.30131
2022-11-09,44.54148
2022-11-10,31.87772
2022-11-11,41.48471
2022-11-12,20.96069
2022-11-13,18.77729
2022-11-14,51.0917
2022-11-15,54.14847
2022-11-16,45.85152
2022-11-17,31.44104
2022-11-18,38.42794
2022-11-19,19.65065
2022-11-20,25.76419
2022-11-21,44.1048
2022-11-22,37.1179
2022-11-23,44.54148
2022-11-24,36.68122
2022-11-25,36.68122
2022-11-26,24.89082
2022-11-27,27.51091
2022-11-28,48.90829
2022-11-29,41.92139
2022-11-30,36.24454
2022-12-01,41.04803
2022-12-02,35.37117
2022-12-03,17.03056
2022-12-04,21.83406
2022-12-05,34.49781
2022-12-06,29.25764
2022-12-07,32.31441
2022-12-08,28.82096
2022-12-09,31.87772
2022-12-10,16.59388
2022-12-11,22.70742
2022-12-12,37.99126
2022-12-13,24.89082
2022-12-14,31.00436
2022-12-15,27.51091
2022-12-16,27.07423
2022-12-17,12.22707
2022-12-18,25.32751
2022-12-19,25.76419
2022-12-20,34.93449
2022-12-21,26.63755
2022-12-22,27.94759
2022-12-23,34.93449
2022-12-24,21.39737
2022-12-25,21.83406
2022-12-26,28.82096
2022-12-27,29.69432
2022-12-28,28.38427
2022-12-29,26.63755
2022-12-30,40.17467
2022-12-31,13.97379
2023-01-01,25.76419
2023-01-02,37.1179
2023-01-03,26.63755
2023-01-04,34.93449
2023-01-05,27.07423
2023-01-06,35.37117
2023-01-07,17.03056
2023-01-08,17.90393
2023-01-09,34.93449
2023-01-10,32.75109
2023-01-11,37.55458
2023-01-12,36.68122
2023-01-13,35.37117
2023-01-14,14.84716
2023-01-15,20.96069
2023-01-16,32.75109
2023-01-17,30.131
2023-01-18,28.82096
2023-01-19,32.75109
2023-01-20,26.63755
2023-01-21,20.08733
2023-01-22,20.52401
2023-01-23,16.59388
2023-01-24,30.131
2023-01-25,38.86462
2023-01-26,41.04803
2023-01-27,38.42794
2023-01-28,19.21397
2023-01-29,18.77729
2023-01-30,41.92139
2023-01-31,39.73799
2023-02-01,40.61135
2023-02-02,30.56768
2023-02-03,20.96069
2023-02-04,20.52401
2023-02-05,14.84716
2023-02-06,31.00436
2023-02-07,30.56768
2023-02-08,34.49781
2023-02-09,25.76419
2023-02-10,33.62445
2023-02-11,20.96069
2023-02-12,14.41048
2023-02-13,20.52401
2023-02-14,22.70742
2023-02-15,30.131
2023-02-16,19.65065
2023-02-17,30.131
2023-02-18,12.22707
2023-02-19,18.77729
2023-02-20,20.96069
2023-02-21,27.07423
2023-02-22,23.1441
2023-02-23,22.70742
2023-02-24,23.58078
2023-02-25,21.83406
2023-02-26,15.28384
2023-02-27,34.49781
2023-02-28,30.56768
2023-03-01,21.39737
2023-03-02,20.52401
2023-03-03,17.90393
2023-03-04,10.48034
2023-03-05,14.41048
2023-03-06,19.21397
2023-03-07,24.01746
2023-03-08,19.21397
2023-03-09,17.90393
2023-03-10,16.1572
2023-03-11,17.03056
2023-03-12,12.66375
2023-03-13,17.90393
2023-03-14,21.83406
2023-03-15,21.83406
2023-03-16,22.27074
2023-03-17,21.39737
2023-03-18,10.91703
2023-03-19,9.1703
2023-03-20,17.46724
2023-03-21,24.89082
2023-03-22,18.77729
2023-03-23,23.58078
2023-03-24,19.65065
2023-03-25,20.52401
2023-03-26,9.60698
2023-03-27,24.01746
2023-03-28,17.46724
2023-03-29,30.131
2023-03-30,17.46724
2023-03-31,19.65065
2023-04-01,12.66375
2023-04-02,12.22707
2023-04-03,20.52401
2023-04-04,18.77729
2023-04-05,17.03056
2023-04-06,21.83406
2023-04-07,17.03056
2023-04-08,7.86026
2023-04-09,9.60698
2023-04-10,20.08733
2023-04-11,20.96069
2023-04-12,13.53711
2023-04-13,12.22707
2023-04-14,19.65065
2023-04-15,9.60698
2023-04-16,11.35371
2023-04-17,23.58078
2023-04-18,21.83406
2023-04-19,21.39737
2023-04-20,17.46724
2023-04-21,12.66375
2023-04-22,7.86026
2023-04-23,14.41048
2023-04-24,13.97379
2023-04-25,20.08733
2023-04-26,21.83406
2023-04-27,14.84716
2023-04-28,16.59388
2023-04-29,12.22707
2023-04-30,7.42358
2023-05-01,13.53711
2023-05-02,19.65065
2023-05-03,15.72052
2023-05-04,12.66375
2023-05-05,15.72052
2023-05-06,8.29694
2023-05-07,13.10043
2023-05-08,16.59388
2023-05-09,18.77729
2023-05-10,11.35371
2023-05-11,17.90393
2023-05-12,13.53711
2023-05-13,6.98689
2023-05-14,6.55021
2023-05-15,13.97379
2023-05-16,10.91703
2023-05-17,18.34061
2023-05-18,17.90393
2023-05-19,16.1572
2023-05-20,12.66375
2023-05-21,13.53711
2023-05-22,19.65065
2023-05-23,20.08733
2023-05-24,17.46724
2023-05-25,20.08733
2023-05-26,17.03056
2023-05-27,3.93013
2023-05-28,15.28384
2023-05-29,16.1572
2023-05-30,22.27074
