date,전단채
2021-03-29,6.34278
2021-03-30,7.55735
2021-03-31,5.39811
2021-04-01,5.66801
2021-04-02,7.15249
2021-04-04,1.34952
2021-04-05,5.26315
2021-04-06,4.04858
2021-04-07,5.93792
2021-04-08,7.82726
2021-04-09,6.07287
2021-04-10,0.80971
2021-04-11,1.88933
2021-04-12,6.61268
2021-04-13,6.47773
2021-04-14,7.55735
2021-04-15,7.82726
2021-04-16,6.74763
2021-04-17,1.07962
2021-04-18,1.21457
2021-04-19,7.6923
2021-04-20,5.39811
2021-04-21,5.53306
2021-04-22,5.66801
2021-04-23,6.34278
2021-04-24,1.34952
2021-04-25,0.80971
2021-04-26,5.39811
2021-04-27,4.58839
2021-04-28,7.28744
2021-04-29,6.34278
2021-04-30,7.15249
2021-05-01,1.34952
2021-05-02,0.94466
2021-05-03,6.20782
2021-05-04,6.20782
2021-05-05,2.5641
2021-05-06,6.47773
2021-05-07,5.39811
2021-05-08,1.34952
2021-05-09,0.94466
2021-05-10,4.85829
2021-05-11,7.15249
2021-05-12,5.53306
2021-05-13,6.88259
2021-05-14,5.53306
2021-05-16,2.02429
2021-05-17,7.6923
2021-05-18,6.74763
2021-05-19,2.15924
2021-05-20,4.45344
2021-05-21,4.18353
2021-05-22,1.75438
2021-05-23,1.21457
2021-05-24,9.71659
2021-05-25,7.96221
2021-05-26,5.66801
2021-05-27,5.53306
2021-05-28,5.53306
2021-05-30,1.34952
2021-05-31,5.80296
2021-06-01,5.53306
2021-06-02,3.91363
2021-06-03,5.39811
2021-06-04,4.18353
2021-06-06,0.67476
2021-06-07,7.28744
2021-06-08,8.09716
2021-06-09,6.07287
2021-06-10,4.04858
2021-06-11,4.85829
2021-06-12,1.07962
2021-06-13,0.94466
2021-06-14,6.34278
2021-06-15,6.61268
2021-06-16,5.53306
2021-06-17,6.07287
2021-06-18,5.53306
2021-06-19,0.67476
2021-06-20,0.67476
2021-06-21,4.85829
2021-06-22,4.85829
2021-06-23,5.80296
2021-06-24,6.61268
2021-06-25,6.20782
2021-06-26,1.48448
2021-06-27,0.94466
2021-06-28,5.26315
2021-06-29,4.31848
2021-06-30,4.85829
2021-07-01,5.53306
2021-07-02,3.23886
2021-07-03,0.67476
2021-07-04,0.67476
2021-07-05,5.39811
2021-07-06,5.53306
2021-07-07,6.34278
2021-07-08,5.66801
2021-07-09,2.96896
2021-07-12,5.26315
2021-07-13,6.61268
2021-07-14,5.26315
2021-07-15,4.99325
2021-07-16,5.39811
2021-07-17,1.21457
2021-07-18,0.67476
2021-07-19,4.72334
2021-07-20,6.07287
2021-07-21,5.39811
2021-07-22,5.66801
2021-07-23,3.77867
2021-07-26,4.72334
2021-07-27,5.93792
2021-07-28,6.47773
2021-07-29,4.18353
2021-07-30,4.72334
2021-08-02,5.66801
2021-08-03,7.01754
2021-08-04,6.20782
2021-08-05,6.47773
2021-08-06,3.23886
2021-08-08,0.67476
2021-08-09,3.10391
2021-08-10,4.04858
2021-08-11,6.61268
2021-08-12,4.31848
2021-08-13,5.93792
2021-08-15,0.80971
2021-08-17,5.66801
2021-08-18,4.99325
2021-08-19,5.80296
2021-08-20,3.77867
2021-08-23,4.72334
2021-08-24,3.91363
2021-08-25,4.04858
2021-08-26,4.18353
2021-08-27,4.99325
2021-08-28,1.21457
2021-08-29,1.88933
2021-08-30,4.18353
2021-08-31,7.01754
2021-09-01,8.36707
2021-09-02,8.50202
2021-09-03,3.50877
2021-09-05,0.80971
2021-09-06,6.47773
2021-09-07,5.66801
2021-09-08,5.93792
2021-09-09,4.72334
2021-09-10,3.23886
2021-09-13,4.85829
2021-09-14,6.34278
2021-09-15,5.26315
2021-09-16,5.80296
2021-09-17,4.85829
2021-09-18,0.67476
2021-09-19,0.67476
2021-09-20,0.80971
2021-09-23,4.72334
2021-09-24,4.58839
2021-09-26,1.07962
2021-09-27,4.31848
2021-09-28,6.61268
2021-09-29,5.93792
2021-09-30,6.34278
2021-10-01,3.91363
2021-10-02,0.94466
2021-10-03,0.67476
2021-10-04,1.21457
2021-10-05,4.85829
2021-10-06,6.47773
2021-10-07,5.39811
2021-10-08,5.39811
2021-10-11,0.67476
2021-10-12,8.09716
2021-10-13,8.90688
2021-10-14,9.31174
2021-10-15,6.07287
2021-10-16,0.67476
2021-10-17,1.21457
2021-10-18,5.39811
2021-10-19,7.6923
2021-10-20,7.28744
2021-10-21,5.39811
2021-10-22,7.15249
2021-10-23,1.21457
2021-10-24,3.10391
2021-10-25,7.01754
2021-10-26,8.90688
2021-10-27,5.80296
2021-10-28,6.47773
2021-10-29,4.04858
2021-11-01,6.20782
2021-11-02,6.47773
2021-11-03,9.44669
2021-11-04,7.4224
2021-11-05,4.45344
2021-11-06,0.80971
2021-11-08,7.15249
2021-11-09,5.53306
2021-11-10,5.80296
2021-11-11,5.39811
2021-11-12,6.74763
2021-11-13,0.80971
2021-11-14,0.94466
2021-11-15,5.39811
2021-11-16,5.93792
2021-11-17,7.01754
2021-11-18,7.15249
2021-11-19,3.91363
2021-11-20,0.80971
2021-11-22,5.26315
2021-11-23,7.4224
2021-11-24,6.88259
2021-11-25,6.74763
2021-11-26,4.99325
2021-11-27,0.67476
2021-11-28,0.80971
2021-11-29,6.20782
2021-11-30,5.39811
2021-12-01,4.72334
2021-12-02,4.85829
2021-12-03,4.72334
2021-12-04,1.34952
2021-12-05,0.80971
2021-12-06,4.72334
2021-12-07,4.99325
2021-12-08,7.28744
2021-12-09,6.61268
2021-12-10,5.1282
2021-12-12,0.94466
2021-12-13,5.39811
2021-12-14,6.07287
2021-12-15,7.6923
2021-12-16,7.6923
2021-12-17,7.28744
2021-12-18,1.88933
2021-12-19,1.07962
2021-12-20,5.93792
2021-12-21,6.20782
2021-12-22,4.72334
2021-12-23,5.1282
2021-12-24,3.64372
2021-12-25,0.67476
2021-12-26,0.67476
2021-12-27,5.80296
2021-12-28,6.74763
2021-12-29,6.88259
2021-12-30,6.20782
2021-12-31,3.37381
2022-01-01,0.67476
2022-01-02,1.21457
2022-01-03,5.80296
2022-01-04,9.31174
2022-01-05,5.93792
2022-01-06,7.55735
2022-01-07,7.15249
2022-01-08,2.15924
2022-01-09,2.834
2022-01-10,7.96221
2022-01-11,8.77192
2022-01-12,8.36707
2022-01-13,6.34278
2022-01-14,6.34278
2022-01-15,1.34952
2022-01-16,2.02429
2022-01-17,7.6923
2022-01-18,7.55735
2022-01-19,6.34278
2022-01-20,6.47773
2022-01-21,8.50202
2022-01-22,1.48448
2022-01-24,6.74763
2022-01-25,8.63697
2022-01-26,8.09716
2022-01-27,7.6923
2022-01-28,5.26315
2022-01-29,0.67476
2022-01-30,2.02429
2022-01-31,1.48448
2022-02-02,2.02429
2022-02-03,7.15249
2022-02-04,7.01754
2022-02-05,1.07962
2022-02-06,2.69905
2022-02-07,8.36707
2022-02-08,12.5506
2022-02-09,11.74089
2022-02-10,11.20107
2022-02-11,7.55735
2022-02-12,0.67476
2022-02-13,2.02429
2022-02-14,7.6923
2022-02-15,7.6923
2022-02-16,9.04183
2022-02-17,8.90688
2022-02-18,8.23211
2022-02-19,2.15924
2022-02-20,2.02429
2022-02-21,7.28744
2022-02-22,8.50202
2022-02-23,8.77192
2022-02-24,7.15249
2022-02-25,6.74763
2022-02-28,6.47773
2022-03-01,0.94466
2022-03-02,7.82726
2022-03-03,5.26315
2022-03-04,5.26315
2022-03-05,1.07962
2022-03-06,0.67476
2022-03-07,6.47773
2022-03-08,6.88259
2022-03-09,0.67476
2022-03-10,5.1282
2022-03-11,7.4224
2022-03-13,0.67476
2022-03-14,5.53306
2022-03-15,8.77192
2022-03-16,8.90688
2022-03-17,6.07287
2022-03-18,7.01754
2022-03-20,2.29419
2022-03-21,6.47773
2022-03-22,4.85829
2022-03-23,7.82726
2022-03-24,10.79622
2022-03-25,8.50202
2022-03-26,1.75438
2022-03-28,6.20782
2022-03-29,7.6923
2022-03-30,7.82726
2022-03-31,5.66801
2022-04-01,6.07287
2022-04-02,0.80971
2022-04-03,0.94466
2022-04-04,8.50202
2022-04-05,8.09716
2022-04-06,8.09716
2022-04-07,10.25641
2022-04-08,10.25641
2022-04-09,5.26315
2022-04-10,2.29419
2022-04-11,8.36707
2022-04-12,6.88259
2022-04-13,7.4224
2022-04-14,7.96221
2022-04-15,6.74763
2022-04-16,0.94466
2022-04-18,7.82726
2022-04-19,9.04183
2022-04-20,9.04183
2022-04-21,7.55735
2022-04-22,7.4224
2022-04-23,0.80971
2022-04-24,1.07962
2022-04-25,8.36707
2022-04-26,9.85155
2022-04-27,11.06612
2022-04-28,9.31174
2022-04-29,7.96221
2022-04-30,1.34952
2022-05-01,0.94466
2022-05-02,8.23211
2022-05-03,8.36707
2022-05-04,6.47773
2022-05-05,0.94466
2022-05-06,4.45344
2022-05-07,0.67476
2022-05-08,1.07962
2022-05-09,8.77192
2022-05-10,9.71659
2022-05-11,9.31174
2022-05-12,7.96221
2022-05-13,10.25641
2022-05-15,0.67476
2022-05-16,7.6923
2022-05-17,10.79622
2022-05-18,10.93117
2022-05-19,10.12145
2022-05-20,7.15249
2022-05-21,1.75438
2022-05-22,1.48448
2022-05-23,7.82726
2022-05-24,7.4224
2022-05-25,8.63697
2022-05-26,10.39136
2022-05-27,9.58164
2022-05-28,1.07962
2022-05-29,0.80971
2022-05-30,8.90688
2022-05-31,6.74763
2022-06-01,1.48448
2022-06-02,8.36707
2022-06-03,8.90688
2022-06-04,0.94466
2022-06-05,0.94466
2022-06-06,1.75438
2022-06-07,8.23211
2022-06-08,10.52631
2022-06-09,10.39136
2022-06-10,7.96221
2022-06-11,1.34952
2022-06-12,1.61943
2022-06-13,6.74763
2022-06-14,11.20107
2022-06-15,8.50202
2022-06-16,10.25641
2022-06-17,8.63697
2022-06-18,4.04858
2022-06-19,2.29419
2022-06-20,12.01079
2022-06-21,10.79622
2022-06-22,15.24966
2022-06-23,12.41565
2022-06-24,10.12145
2022-06-25,0.94466
2022-06-26,2.15924
2022-06-27,12.5506
2022-06-28,15.51956
2022-06-29,16.73414
2022-06-30,17.94871
2022-07-01,10.25641
2022-07-02,2.15924
2022-07-03,2.42914
2022-07-04,11.87584
2022-07-05,15.51956
2022-07-06,14.30499
2022-07-07,11.47098
2022-07-08,9.85155
2022-07-09,2.42914
2022-07-10,1.21457
2022-07-11,14.03508
2022-07-12,12.14574
2022-07-13,12.41565
2022-07-14,12.68556
2022-07-15,11.87584
2022-07-16,2.5641
2022-07-17,1.34952
2022-07-18,14.03508
2022-07-19,15.1147
2022-07-20,14.97975
2022-07-21,13.76518
2022-07-22,9.31174
2022-07-23,2.69905
2022-07-24,1.88933
2022-07-25,13.22537
2022-07-26,13.90013
2022-07-27,16.86909
2022-07-28,12.68556
2022-07-29,9.9865
2022-07-30,1.61943
2022-07-31,1.61943
2022-08-01,10.52631
2022-08-02,11.74089
2022-08-03,10.66126
2022-08-04,13.76518
2022-08-05,9.17678
2022-08-06,1.07962
2022-08-07,1.48448
2022-08-08,10.52631
2022-08-09,12.01079
2022-08-10,12.5506
2022-08-11,15.24966
2022-08-12,9.9865
2022-08-13,2.5641
2022-08-14,0.94466
2022-08-15,2.42914
2022-08-16,12.01079
2022-08-17,11.20107
2022-08-18,14.03508
2022-08-19,12.14574
2022-08-20,2.5641
2022-08-21,1.75438
2022-08-22,12.82051
2022-08-23,15.24966
2022-08-24,12.68556
2022-08-25,9.9865
2022-08-26,7.96221
2022-08-27,1.61943
2022-08-28,1.21457
2022-08-29,10.12145
2022-08-30,14.70985
2022-08-31,15.92442
2022-09-01,16.05937
2022-09-02,12.01079
2022-09-03,2.69905
2022-09-04,1.34952
2022-09-05,13.36032
2022-09-06,10.79622
2022-09-07,12.68556
2022-09-08,8.63697
2022-09-10,1.07962
2022-09-11,0.80971
2022-09-12,0.94466
2022-09-13,9.85155
2022-09-14,13.76518
2022-09-15,13.63022
2022-09-16,12.01079
2022-09-17,1.61943
2022-09-18,2.15924
2022-09-19,10.79622
2022-09-20,11.20107
2022-09-21,9.04183
2022-09-22,9.58164
2022-09-23,10.66126
2022-09-24,1.48448
2022-09-25,1.88933
2022-09-26,10.79622
2022-09-27,12.41565
2022-09-28,13.36032
2022-09-29,16.59919
2022-09-30,14.70985
2022-10-01,1.88933
2022-10-02,2.5641
2022-10-03,3.64372
2022-10-04,10.12145
2022-10-05,15.51956
2022-10-06,15.78947
2022-10-07,15.38461
2022-10-08,0.94466
2022-10-09,2.834
2022-10-10,0.94466
2022-10-11,23.07692
2022-10-12,30.90418
2022-10-13,35.62753
2022-10-14,43.31983
2022-10-15,8.09716
2022-10-16,5.1282
2022-10-17,48.04318
2022-10-18,55.60053
2022-10-19,100.0
2022-10-20,92.44264
2022-10-21,82.45614
2022-10-22,20.64777
2022-10-23,25.91093
2022-10-24,62.21322
2022-10-25,59.37921
2022-10-26,64.91228
2022-10-27,51.82186
2022-10-28,39.67611
2022-10-29,8.90688
2022-10-30,26.58569
2022-10-31,42.91497
2022-11-01,37.78677
2022-11-02,42.24021
2022-11-03,40.21592
2022-11-04,27.39541
2022-11-05,5.1282
2022-11-06,6.88259
2022-11-07,31.17408
2022-11-08,41.56545
2022-11-09,41.02564
2022-11-10,32.38866
2022-11-11,20.78272
2022-11-12,8.77192
2022-11-13,5.39811
2022-11-14,23.61673
2022-11-15,26.99055
2022-11-16,39.54116
2022-11-17,38.19163
2022-11-18,33.19838
2022-11-19,10.52631
2022-11-20,7.55735
2022-11-21,28.87989
2022-11-22,24.29149
2022-11-23,33.19838
2022-11-24,25.91093
2022-11-25,20.24291
2022-11-26,4.04858
2022-11-27,4.99325
2022-11-28,25.77597
2022-11-29,27.93522
2022-11-30,29.28475
2022-12-01,29.95951
2022-12-02,28.07017
2022-12-03,5.80296
2022-12-04,4.18353
2022-12-05,24.8313
2022-12-06,19.02834
2022-12-07,20.10796
2022-12-08,21.18758
2022-12-09,23.07692
2022-12-10,6.47773
2022-12-11,6.47773
2022-12-12,20.64777
2022-12-13,19.56815
2022-12-14,20.37786
2022-12-15,18.08367
2022-12-16,18.62348
2022-12-17,4.18353
2022-12-18,5.53306
2022-12-19,16.86909
2022-12-20,16.19433
2022-12-21,17.00404
2022-12-22,13.76518
2022-12-23,11.06612
2022-12-24,2.29419
2022-12-25,4.04858
2022-12-26,11.47098
2022-12-27,12.82051
2022-12-28,11.20107
2022-12-29,11.47098
2022-12-30,11.47098
2022-12-31,6.20782
2023-01-01,3.37381
2023-01-02,10.93117
2023-01-03,17.27395
2023-01-04,18.62348
2023-01-05,17.00404
2023-01-06,19.43319
2023-01-07,4.04858
2023-01-08,3.77867
2023-01-09,18.21862
2023-01-10,16.59919
2023-01-11,16.32928
2023-01-12,15.78947
2023-01-13,14.70985
2023-01-14,5.39811
2023-01-15,4.31848
2023-01-16,19.56815
2023-01-17,17.139
2023-01-18,18.21862
2023-01-19,16.46423
2023-01-20,11.20107
2023-01-21,2.42914
2023-01-22,1.48448
2023-01-23,3.37381
2023-01-24,3.77867
2023-01-25,16.19433
2023-01-26,21.05263
2023-01-27,16.19433
2023-01-28,3.50877
2023-01-29,5.93792
2023-01-30,16.73414
2023-01-31,17.81376
2023-02-01,18.89338
2023-02-02,13.76518
2023-02-03,14.30499
2023-02-04,4.31848
2023-02-05,2.96896
2023-02-06,12.95546
2023-02-07,15.78947
2023-02-08,17.81376
2023-02-09,16.32928
2023-02-10,12.41565
2023-02-11,3.64372
2023-02-12,1.21457
2023-02-13,14.70985
2023-02-14,13.63022
2023-02-15,12.82051
2023-02-16,12.2807
2023-02-17,15.92442
2023-02-18,3.77867
2023-02-19,2.834
2023-02-20,10.39136
2023-02-21,11.20107
2023-02-22,9.9865
2023-02-23,12.95546
2023-02-24,10.39136
2023-02-25,2.834
2023-02-26,2.02429
2023-02-27,9.17678
2023-02-28,12.68556
2023-03-01,2.42914
2023-03-02,8.77192
2023-03-03,9.9865
2023-03-04,2.02429
2023-03-05,3.77867
2023-03-06,9.85155
2023-03-07,11.60593
2023-03-08,11.20107
2023-03-09,10.39136
2023-03-10,11.33603
2023-03-11,1.88933
2023-03-12,0.80971
2023-03-13,11.33603
2023-03-14,9.58164
2023-03-15,12.41565
2023-03-16,9.85155
2023-03-17,8.23211
2023-03-18,3.10391
2023-03-19,1.88933
2023-03-20,11.47098
2023-03-21,11.60593
2023-03-22,13.36032
2023-03-23,15.24966
2023-03-24,7.15249
2023-03-25,1.88933
2023-03-26,2.02429
2023-03-27,9.44669
2023-03-28,8.90688
2023-03-29,8.50202
2023-03-30,9.17678
2023-03-31,7.28744
2023-04-01,2.834
2023-04-02,1.88933
2023-04-03,9.71659
2023-04-04,8.77192
2023-04-05,10.79622
2023-04-06,10.12145
2023-04-07,10.25641
2023-04-08,1.61943
2023-04-09,1.48448
2023-04-10,8.09716
2023-04-11,9.85155
2023-04-12,11.33603
2023-04-13,9.31174
2023-04-14,9.17678
2023-04-15,2.02429
2023-04-16,1.21457
2023-04-17,11.20107
2023-04-18,12.41565
2023-04-19,8.36707
2023-04-20,8.77192
2023-04-21,9.04183
2023-04-22,2.42914
2023-04-23,1.34952
2023-04-24,5.53306
2023-04-25,9.31174
2023-04-26,9.17678
2023-04-27,10.93117
2023-04-28,7.55735
2023-04-29,1.07962
2023-04-30,1.75438
2023-05-01,2.42914
2023-05-02,11.33603
2023-05-03,23.75168
2023-05-04,11.87584
2023-05-05,7.82726
2023-05-06,4.31848
2023-05-07,2.5641
2023-05-08,10.52631
2023-05-09,9.85155
2023-05-10,8.63697
2023-05-11,9.17678
2023-05-12,7.82726
2023-05-13,2.15924
2023-05-14,1.61943
2023-05-15,9.71659
2023-05-16,11.87584
2023-05-17,10.12145
2023-05-18,9.31174
2023-05-19,8.50202
2023-05-20,1.61943
2023-05-21,1.07962
2023-05-22,11.06612
2023-05-23,9.44669
2023-05-24,12.01079
2023-05-25,10.25641
2023-05-26,7.01754
2023-05-27,1.75438
2023-05-28,1.61943
2023-05-29,1.07962
2023-05-30,7.4224
2023-05-31,11.47098
2023-06-01,7.82726
2023-06-02,6.20782
2023-06-03,0.80971
2023-06-04,1.75438
2023-06-05,8.36707
2023-06-06,1.88933
2023-06-07,7.96221
2023-06-08,8.90688
2023-06-09,7.55735
2023-06-10,1.48448
2023-06-11,1.75438
2023-06-12,7.6923
2023-06-13,9.58164
2023-06-14,10.79622
2023-06-15,11.74089
2023-06-16,8.63697
2023-06-17,1.07962
2023-06-18,0.94466
2023-06-19,9.9865
2023-06-20,8.50202
2023-06-21,9.44669
2023-06-22,8.50202
2023-06-23,7.96221
2023-06-24,1.07962
2023-06-25,1.48448
2023-06-26,10.39136
2023-06-27,14.57489
2023-06-28,12.95546
2023-06-29,10.39136
2023-06-30,11.60593
2023-07-01,3.64372
2023-07-02,1.48448
2023-07-03,8.09716
2023-07-04,10.12145
2023-07-05,12.14574
2023-07-06,10.79622
2023-07-07,9.9865
2023-07-08,1.48448
2023-07-09,4.04858
