date,주식분석
2020-08-23,14.28311
2020-08-24,22.59825
2020-08-25,25.25473
2020-08-26,27.52911
2020-08-27,28.89374
2020-08-28,26.78311
2020-08-29,18.64992
2020-08-30,23.27147
2020-08-31,30.76783
2020-09-01,31.35007
2020-09-02,32.73289
2020-09-03,33.56986
2020-09-04,29.14847
2020-09-05,19.86899
2020-09-06,21.06986
2020-09-07,36.51746
2020-09-08,32.49636
2020-09-09,32.09606
2020-09-10,32.3508
2020-09-11,28.6572
2020-09-12,20.03275
2020-09-13,20.41484
2020-09-14,30.60407
2020-09-15,33.0604
2020-09-16,31.91411
2020-09-17,29.49417
2020-09-18,24.6179
2020-09-19,17.23071
2020-09-20,14.02838
2020-09-21,24.6179
2020-09-22,26.94687
2020-09-23,23.16229
2020-09-24,30.34934
2020-09-25,20.46943
2020-09-26,13.17321
2020-09-27,12.22707
2020-09-28,16.19359
2020-09-29,15.26564
2020-09-30,11.3719
2020-10-01,12.73653
2020-10-02,12.44541
2020-10-03,12.40902
2020-10-04,14.44687
2020-10-05,20.23289
2020-10-06,21.08806
2020-10-07,20.68777
2020-10-08,19.28675
2020-10-09,15.50218
2020-10-10,13.2278
2020-10-11,13.31877
2020-10-12,19.26855
2020-10-13,22.32532
2020-10-14,23.47161
2020-10-15,22.85298
2020-10-16,19.55967
2020-10-17,13.42794
2020-10-18,11.93595
2020-10-19,18.30422
2020-10-20,18.3588
2020-10-21,16.61208
2020-10-22,17.30349
2020-10-23,14.6834
2020-10-24,9.5524
2020-10-25,12.20887
2020-10-26,18.7227
2020-10-27,17.21251
2020-10-28,15.22925
2020-10-29,16.93959
2020-10-30,15.0473
2020-10-31,10.60771
2020-11-01,11.97234
2020-11-02,14.10116
2020-11-03,14.93813
2020-11-04,14.51965
2020-11-05,15.72052
2020-11-06,15.66593
2020-11-07,10.38937
2020-11-08,11.69941
2020-11-09,21.08806
2020-11-10,22.43449
2020-11-11,26.16448
2020-11-12,26.52838
2020-11-13,23.99927
2020-11-14,16.24818
2020-11-15,16.26637
2020-11-16,29.53056
2020-11-17,30.56768
2020-11-18,29.85807
2020-11-19,29.385
2020-11-20,23.48981
2020-11-21,18.39519
2020-11-22,18.66812
2020-11-23,27.43813
2020-11-24,30.64046
2020-11-25,36.97234
2020-11-26,33.69723
2020-11-27,28.80276
2020-11-28,24.90902
2020-11-29,22.58005
2020-11-30,29.23944
2020-12-01,34.20669
2020-12-02,35.58951
2020-12-03,41.55749
2020-12-04,37.91848
2020-12-05,28.00218
2020-12-06,30.1128
2020-12-07,39.21033
2020-12-08,41.75764
2020-12-09,41.10262
2020-12-10,40.59315
2020-12-11,37.90029
2020-12-12,26.72852
2020-12-13,25.61863
2020-12-14,36.20815
2020-12-15,34.20669
2020-12-16,34.97088
2020-12-17,34.82532
2020-12-18,35.37117
2020-12-19,25.40029
2020-12-20,25.03639
2020-12-21,38.11863
2020-12-22,39.62882
2020-12-23,37.97307
2020-12-24,33.75181
2020-12-25,24.36317
2020-12-26,22.63464
2020-12-27,27.36535
2020-12-28,40.28384
2020-12-29,42.9949
2020-12-30,48.19868
2020-12-31,30.64046
2021-01-01,28.74818
2021-01-02,30.98617
2021-01-03,34.8981
2021-01-04,68.44978
2021-01-05,72.43449
2021-01-06,80.4949
2021-01-07,75.92794
2021-01-08,93.85007
2021-01-09,67.52183
2021-01-10,63.35516
2021-01-11,100.0
2021-01-12,85.75327
2021-01-13,76.34643
2021-01-14,74.41775
2021-01-15,61.68122
2021-01-16,43.64992
2021-01-17,40.88427
2021-01-18,55.53129
2021-01-19,57.64192
2021-01-20,58.8064
2021-01-21,64.53784
2021-01-22,56.45924
2021-01-23,40.75691
2021-01-24,40.70232
2021-01-25,56.35007
2021-01-26,67.43085
2021-01-27,61.42649
2021-01-28,62.8457
2021-01-29,64.28311
2021-01-30,39.97452
2021-01-31,36.68122
2021-02-01,43.68631
2021-02-02,44.17758
2021-02-03,45.61499
2021-02-04,45.26928
2021-02-05,39.3377
2021-02-06,34.26128
2021-02-07,34.33406
2021-02-08,40.19286
2021-02-09,39.97452
2021-02-10,34.49781
2021-02-11,25.52765
2021-02-12,29.54876
2021-02-13,30.34934
2021-02-14,35.2802
2021-02-15,50.29112
2021-02-16,55.04002
2021-02-17,57.91484
2021-02-18,59.57059
2021-02-19,43.75909
2021-02-20,32.00509
2021-02-21,39.11935
2021-02-22,50.05458
2021-02-23,52.14701
2021-02-24,57.62372
2021-02-25,47.45269
2021-02-26,40.99344
2021-02-27,28.51164
2021-02-28,39.88355
2021-03-01,33.35152
2021-03-02,33.8064
2021-03-03,33.69723
2021-03-04,34.71615
2021-03-05,31.2409
2021-03-06,23.65356
2021-03-07,27.65647
2021-03-08,35.22561
2021-03-09,39.28311
2021-03-10,36.84497
2021-03-11,36.06259
2021-03-12,35.69868
2021-03-13,27.69286
2021-03-14,29.385
2021-03-15,36.46288
2021-03-16,37.28165
2021-03-17,37.26346
2021-03-18,40.44759
2021-03-19,36.64483
2021-03-20,26.54657
2021-03-21,27.85662
2021-03-22,35.35298
2021-03-23,33.09679
2021-03-24,32.60553
2021-03-25,30.94978
2021-03-26,30.56768
2021-03-27,22.32532
2021-03-28,22.36171
2021-03-29,33.82459
2021-03-30,32.55094
2021-03-31,33.04221
2021-04-01,30.71324
2021-04-02,29.82168
2021-04-03,24.03566
2021-04-04,22.58005
2021-04-05,30.91339
2021-04-06,34.5524
2021-04-07,33.11499
2021-04-08,32.44177
2021-04-09,29.80349
2021-04-10,20.63318
2021-04-11,20.54221
2021-04-12,32.47816
2021-04-13,33.91557
2021-04-14,36.42649
2021-04-15,35.51673
2021-04-16,32.42358
2021-04-17,25.67321
2021-04-18,23.47161
2021-04-19,32.6965
2021-04-20,35.42576
2021-04-21,37.79112
2021-04-22,33.87918
2021-04-23,31.62299
2021-04-24,20.32387
2021-04-25,22.79839
2021-04-26,29.94905
2021-04-27,31.65938
2021-04-28,32.56914
2021-04-29,31.91411
2021-04-30,28.58442
2021-05-01,18.85007
2021-05-02,16.92139
2021-05-03,24.03566
2021-05-04,24.6179
2021-05-05,18.68631
2021-05-06,23.1441
2021-05-07,23.47161
2021-05-08,16.79403
2021-05-09,16.5393
2021-05-10,28.40247
2021-05-11,30.00363
2021-05-12,33.97016
2021-05-13,34.22489
2021-05-14,22.85298
2021-05-15,15.26564
2021-05-16,16.10262
2021-05-17,24.47234
2021-05-18,21.05167
2021-05-19,18.30422
2021-05-20,24.05385
2021-05-21,21.41557
2021-05-22,15.61135
2021-05-23,16.77583
2021-05-24,23.28966
2021-05-25,22.74381
2021-05-26,23.99927
2021-05-27,24.21761
2021-05-28,22.90756
2021-05-29,15.88427
2021-05-30,15.4112
2021-05-31,23.98107
2021-06-01,24.69068
2021-06-02,26.4556
2021-06-03,29.71251
2021-06-04,23.96288
2021-06-05,17.84934
2021-06-06,16.21179
2021-06-07,28.91193
2021-06-08,29.51237
2021-06-09,27.58369
2021-06-10,24.47234
2021-06-11,22.70742
2021-06-12,16.44832
2021-06-13,15.81149
2021-06-14,23.81732
2021-06-15,25.47307
2021-06-16,24.50873
2021-06-17,23.34425
2021-06-18,22.16157
2021-06-19,13.9556
2021-06-20,13.81004
2021-06-21,21.12445
2021-06-22,23.63537
2021-06-23,28.03857
2021-06-24,26.0735
2021-06-25,21.59752
2021-06-26,17.39446
2021-06-27,15.30203
2021-06-28,19.97816
2021-06-29,20.37845
2021-06-30,19.92358
2021-07-01,19.65065
2021-07-02,17.59461
2021-07-03,13.06404
2021-07-04,12.57278
2021-07-05,19.12299
2021-07-06,21.52474
2021-07-07,20.16011
2021-07-08,22.762
2021-07-09,22.94395
2021-07-10,11.48107
2021-07-11,12.64556
2021-07-12,16.5211
2021-07-13,19.0866
2021-07-14,20.05094
2021-07-15,18.95924
2021-07-16,16.44832
2021-07-17,11.95414
2021-07-18,11.60844
2021-07-19,17.52183
2021-07-20,18.0131
2021-07-21,17.68558
2021-07-22,16.95778
2021-07-23,14.86535
2021-07-24,9.69796
2021-07-25,11.20815
2021-07-26,14.82896
2021-07-27,15.15647
2021-07-28,15.33842
2021-07-29,15.72052
2021-07-30,15.33842
2021-07-31,9.44323
2021-08-01,8.82459
2021-08-02,11.57205
2021-08-03,14.57423
2021-08-04,15.22925
2021-08-05,14.71979
2021-08-06,16.86681
2021-08-07,10.89883
2021-08-08,11.40829
2021-08-09,18.68631
2021-08-10,22.08879
2021-08-11,20.16011
2021-08-12,20.50582
2021-08-13,23.1441
2021-08-14,14.10116
2021-08-15,11.82678
2021-08-16,14.02838
2021-08-17,25.25473
2021-08-18,20.30567
2021-08-19,27.74745
2021-08-20,26.47379
2021-08-21,14.3195
2021-08-22,11.15356
2021-08-23,17.50363
2021-08-24,17.84934
2021-08-25,17.10334
2021-08-26,16.77583
2021-08-27,15.26564
2021-08-28,10.04366
2021-08-29,10.37117
2021-08-30,14.01018
2021-08-31,16.33915
2021-09-01,16.19359
2021-09-02,17.631
2021-09-03,14.51965
2021-09-04,9.06113
2021-09-05,10.06186
2021-09-06,13.26419
2021-09-07,14.04657
2021-09-08,16.86681
2021-09-09,17.88573
2021-09-10,13.68267
2021-09-11,8.97016
2021-09-12,8.58806
2021-09-13,12.99126
2021-09-14,13.28238
2021-09-15,11.97234
2021-09-16,12.77292
2021-09-17,12.24526
2021-09-18,8.0604
2021-09-19,6.82314
2021-09-20,5.93158
2021-09-21,8.75181
2021-09-22,10.11644
2021-09-23,14.79257
2021-09-24,13.30058
2021-09-25,10.86244
2021-09-26,9.64337
2021-09-27,14.15574
2021-09-28,17.9949
2021-09-29,21.57933
2021-09-30,15.62954
2021-10-01,17.37627
2021-10-02,8.4243
2021-10-03,7.80567
2021-10-04,10.22561
2021-10-05,21.27001
2021-10-06,25.89155
2021-10-07,14.51965
2021-10-08,10.6259
2021-10-09,7.36899
2021-10-10,7.3508
2021-10-11,8.4425
2021-10-12,16.10262
2021-10-13,13.68267
2021-10-14,13.62809
2021-10-15,12.22707
2021-10-16,7.3508
2021-10-17,7.44177
2021-10-18,10.58951
2021-10-19,10.95342
2021-10-20,10.44395
2021-10-21,11.008
2021-10-22,9.46142
2021-10-23,7.11426
2021-10-24,6.91411
2021-10-25,10.58951
2021-10-26,13.53711
2021-10-27,12.35443
2021-10-28,11.80858
2021-10-29,11.93595
2021-10-30,6.2409
2021-10-31,6.91411
2021-11-01,9.98908
2021-11-02,11.48107
2021-11-03,13.77365
2021-11-04,13.5917
2021-11-05,10.35298
2021-11-06,7.05967
2021-11-07,7.67831
2021-11-08,11.62663
2021-11-09,13.30058
2021-11-10,12.90029
2021-11-11,14.15574
2021-11-12,12.40902
2021-11-13,7.27802
2021-11-14,7.73289
2021-11-15,12.26346
2021-11-16,14.13755
2021-11-17,15.61135
2021-11-18,16.04803
2021-11-19,12.55458
2021-11-20,8.58806
2021-11-21,8.98835
2021-11-22,12.79112
2021-11-23,11.31732
2021-11-24,11.13537
2021-11-25,10.58951
2021-11-26,11.51746
2021-11-27,8.38791
2021-11-28,9.1885
2021-11-29,11.51746
2021-11-30,19.06841
2021-12-01,11.82678
2021-12-02,10.75327
2021-12-03,8.60625
2021-12-04,6.82314
2021-12-05,6.67758
2021-12-06,9.60698
2021-12-07,11.18995
2021-12-08,9.82532
2021-12-09,12.06331
2021-12-10,9.78893
2021-12-11,6.82314
2021-12-12,7.91484
2021-12-13,10.09825
2021-12-14,10.40756
2021-12-15,10.73508
2021-12-16,9.75254
2021-12-17,9.35225
2021-12-18,7.29621
2021-12-19,7.29621
2021-12-20,10.86244
2021-12-21,9.67976
2021-12-22,9.33406
2021-12-23,9.75254
2021-12-24,7.89665
2021-12-25,6.78675
2021-12-26,7.73289
2021-12-27,10.24381
2021-12-28,9.5524
2021-12-29,11.31732
2021-12-30,10.89883
2021-12-31,9.09752
2022-01-01,6.31368
2022-01-02,8.00582
2022-01-03,13.71906
2022-01-04,12.35443
2022-01-05,15.35662
2022-01-06,16.84861
2022-01-07,11.0262
2022-01-08,8.82459
2022-01-09,11.04439
2022-01-10,14.77438
2022-01-11,14.75618
2022-01-12,12.70014
2022-01-13,11.42649
2022-01-14,11.29912
2022-01-15,8.89737
2022-01-16,9.67976
2022-01-17,13.15502
2022-01-18,15.39301
2022-01-19,14.26491
2022-01-20,13.06404
2022-01-21,13.86462
2022-01-22,9.51601
2022-01-23,9.97088
2022-01-24,17.92212
2022-01-25,23.94468
2022-01-26,15.7933
2022-01-27,30.45851
2022-01-28,14.62882
2022-01-29,8.75181
2022-01-30,7.07787
2022-01-31,9.80713
2022-02-01,15.82969
2022-02-02,17.2671
2022-02-03,18.59534
2022-02-04,14.95633
2022-02-05,10.80786
2022-02-06,9.80713
2022-02-07,14.11935
2022-02-08,12.4636
2022-02-09,13.33697
2022-02-10,12.71834
2022-02-11,10.84425
2022-02-12,8.95196
2022-02-13,9.1703
2022-02-14,13.2096
2022-02-15,10.69868
2022-02-16,11.69941
2022-02-17,11.60844
2022-02-18,10.33478
2022-02-19,7.49636
2022-02-20,8.93377
2022-02-21,10.49854
2022-02-22,11.754
2022-02-23,11.31732
2022-02-24,17.10334
2022-02-25,11.26273
2022-02-26,7.44177
2022-02-27,7.55094
2022-02-28,9.33406
2022-03-01,8.33333
2022-03-02,9.62518
2022-03-03,9.24308
2022-03-04,10.57132
2022-03-05,6.85953
2022-03-06,6.51382
2022-03-07,10.89883
2022-03-08,10.13464
2022-03-09,6.71397
2022-03-10,9.62518
2022-03-11,10.06186
2022-03-12,7.96943
2022-03-13,7.51455
2022-03-14,11.06259
2022-03-15,10.46215
2022-03-16,10.40756
2022-03-17,12.4636
2022-03-18,10.11644
2022-03-19,8.33333
2022-03-20,7.40538
2022-03-21,9.77074
2022-03-22,9.64337
2022-03-23,11.64483
2022-03-24,10.93522
2022-03-25,10.97161
2022-03-26,8.18777
2022-03-27,7.09606
2022-03-28,10.48034
2022-03-29,10.04366
2022-03-30,11.26273
2022-03-31,11.18995
2022-04-01,8.71542
2022-04-02,6.5866
2022-04-03,6.31368
2022-04-04,9.42503
2022-04-05,10.69868
2022-04-06,10.77147
2022-04-07,11.49927
2022-04-08,8.4425
2022-04-09,5.31295
2022-04-10,4.98544
2022-04-11,8.38791
2022-04-12,10.20742
2022-04-13,8.53347
2022-04-14,9.46142
2022-04-15,9.62518
2022-04-16,5.25836
2022-04-17,5.09461
2022-04-18,8.49708
2022-04-19,9.33406
2022-04-20,9.86171
2022-04-21,10.06186
2022-04-22,9.51601
2022-04-23,6.62299
2022-04-24,6.5866
2022-04-25,11.17176
2022-04-26,10.86244
2022-04-27,12.4818
2022-04-28,9.97088
2022-04-29,8.18777
2022-04-30,5.4949
2022-05-01,5.31295
2022-05-02,7.95123
2022-05-03,8.86098
2022-05-04,6.85953
2022-05-05,5.5131
2022-05-06,8.16957
2022-05-07,5.24017
2022-05-08,5.07641
2022-05-09,9.98908
2022-05-10,11.33551
2022-05-11,8.09679
2022-05-12,14.10116
2022-05-13,8.20596
2022-05-14,5.18558
2022-05-15,5.62227
2022-05-16,7.86026
2022-05-17,7.02328
2022-05-18,7.75109
2022-05-19,9.04294
2022-05-20,6.82314
2022-05-21,4.71251
2022-05-22,5.33114
2022-05-23,7.15065
2022-05-24,8.0604
2022-05-25,7.07787
2022-05-26,6.91411
2022-05-27,5.53129
2022-05-28,3.98471
2022-05-29,4.60334
2022-05-30,7.3326
2022-05-31,6.51382
2022-06-01,5.18558
2022-06-02,6.2227
2022-06-03,5.76783
2022-06-04,4.00291
2022-06-05,4.18486
2022-06-06,5.31295
2022-06-07,7.86026
2022-06-08,7.42358
2022-06-09,7.27802
2022-06-10,8.0604
2022-06-11,5.18558
2022-06-12,6.09534
2022-06-13,20.26928
2022-06-14,15.37481
2022-06-15,15.81149
2022-06-16,11.11717
2022-06-17,11.26273
2022-06-18,5.64046
2022-06-19,6.09534
2022-06-20,14.46506
2022-06-21,7.67831
2022-06-22,14.79257
2022-06-23,14.35589
2022-06-24,8.97016
2022-06-25,5.38573
2022-06-26,4.93085
2022-06-27,7.7147
2022-06-28,6.44104
2022-06-29,6.87772
2022-06-30,7.16885
2022-07-01,7.20524
2022-07-02,3.78457
2022-07-03,3.85735
2022-07-04,6.47743
2022-07-05,6.25909
2022-07-06,6.89592
2022-07-07,5.76783
2022-07-08,5.22197
2022-07-09,2.89301
2022-07-10,4.25764
2022-07-11,5.54949
2022-07-12,6.25909
2022-07-13,5.96797
2022-07-14,5.31295
2022-07-15,4.73071
2022-07-16,4.07569
2022-07-17,3.60262
2022-07-18,6.71397
2022-07-19,5.29475
2022-07-20,5.42212
2022-07-21,5.82241
2022-07-22,5.18558
2022-07-23,3.40247
2022-07-24,2.9294
2022-07-25,5.05822
2022-07-26,5.47671
2022-07-27,4.49417
2022-07-28,5.1128
2022-07-29,5.38573
2022-07-30,3.72998
2022-07-31,3.52983
2022-08-01,5.76783
2022-08-02,5.34934
2022-08-03,5.45851
2022-08-04,5.69505
2022-08-05,5.78602
2022-08-06,3.91193
2022-08-07,3.58442
2022-08-08,5.24017
2022-08-09,5.82241
2022-08-10,6.31368
2022-08-11,7.05967
2022-08-12,5.16739
2022-08-13,3.42066
2022-08-14,4.20305
2022-08-15,4.20305
2022-08-16,6.35007
2022-08-17,7.55094
2022-08-18,5.96797
2022-08-19,5.62227
2022-08-20,4.49417
2022-08-21,3.6572
2022-08-22,6.09534
2022-08-23,6.62299
2022-08-24,6.56841
2022-08-25,5.89519
2022-08-26,5.45851
2022-08-27,3.98471
2022-08-28,3.74818
2022-08-29,7.07787
2022-08-30,4.78529
2022-08-31,5.44032
2022-09-01,6.18631
2022-09-02,4.7671
2022-09-03,3.43886
2022-09-04,3.72998
2022-09-05,4.89446
2022-09-06,4.7489
2022-09-07,6.53202
2022-09-08,5.00363
2022-09-09,2.72925
2022-09-10,2.65647
2022-09-11,3.69359
2022-09-12,4.51237
2022-09-13,6.6048
2022-09-14,7.51455
2022-09-15,6.5866
2022-09-16,5.62227
2022-09-17,3.23871
2022-09-18,3.45705
2022-09-19,6.5866
2022-09-20,5.8588
2022-09-21,6.16812
2022-09-22,7.31441
2022-09-23,6.35007
2022-09-24,4.43959
2022-09-25,4.05749
2022-09-26,12.51819
2022-09-27,7.60553
2022-09-28,13.02765
2022-09-29,7.04148
2022-09-30,5.56768
2022-10-01,3.76637
2022-10-02,3.07496
2022-10-03,4.07569
2022-10-04,5.71324
2022-10-05,5.40393
2022-10-06,5.27656
2022-10-07,4.63973
2022-10-08,3.07496
2022-10-09,3.22052
2022-10-10,4.11208
2022-10-11,7.09606
2022-10-12,5.82241
2022-10-13,6.93231
2022-10-14,5.18558
2022-10-15,3.6572
2022-10-16,3.36608
2022-10-17,6.2409
2022-10-18,6.33187
2022-10-19,4.80349
2022-10-20,5.24017
2022-10-21,3.72998
2022-10-22,2.83842
2022-10-23,3.16593
2022-10-24,4.11208
2022-10-25,5.34934
2022-10-26,5.33114
2022-10-27,5.64046
2022-10-28,4.62154
2022-10-29,3.45705
2022-10-30,2.60189
2022-10-31,4.0393
2022-11-01,6.05895
2022-11-02,5.58588
2022-11-03,4.78529
2022-11-04,4.56695
2022-11-05,3.07496
2022-11-06,3.03857
2022-11-07,4.83988
2022-11-08,5.76783
2022-11-09,5.84061
2022-11-10,5.56768
2022-11-11,8.27874
2022-11-12,5.05822
2022-11-13,4.78529
2022-11-14,7.11426
2022-11-15,6.55021
2022-11-16,6.09534
2022-11-17,7.29621
2022-11-18,4.62154
2022-11-19,3.32969
2022-11-20,3.63901
2022-11-21,5.53129
2022-11-22,5.65866
2022-11-23,4.7671
2022-11-24,4.29403
2022-11-25,4.20305
2022-11-26,2.9112
2022-11-27,3.42066
2022-11-28,4.89446
2022-11-29,5.34934
2022-11-30,4.45778
2022-12-01,4.82168
2022-12-02,3.83915
2022-12-03,2.36535
2022-12-04,3.43886
2022-12-05,4.56695
2022-12-06,4.73071
2022-12-07,4.94905
2022-12-08,5.40393
2022-12-09,4.69432
2022-12-10,3.45705
2022-12-11,4.07569
2022-12-12,5.07641
2022-12-13,4.42139
2022-12-14,4.36681
2022-12-15,4.98544
2022-12-16,3.91193
2022-12-17,2.9112
2022-12-18,3.23871
2022-12-19,4.45778
2022-12-20,4.60334
2022-12-21,4.22125
2022-12-22,4.31222
2022-12-23,4.43959
2022-12-24,2.71106
2022-12-25,3.12954
2022-12-26,4.53056
2022-12-27,4.385
2022-12-28,5.877
2022-12-29,6.51382
2022-12-30,5.58588
2022-12-31,2.63828
2023-01-01,2.58369
2023-01-02,6.47743
2023-01-03,5.14919
2023-01-04,5.31295
2023-01-05,4.49417
2023-01-06,4.7489
2023-01-07,3.03857
2023-01-08,3.47525
2023-01-09,6.13173
2023-01-10,5.98617
2023-01-11,5.5131
2023-01-12,5.02183
2023-01-13,4.63973
2023-01-14,3.72998
2023-01-15,3.89374
2023-01-16,5.27656
2023-01-17,5.60407
2023-01-18,4.87627
2023-01-19,3.93013
2023-01-20,4.23944
2023-01-21,2.72925
2023-01-22,3.18413
2023-01-23,4.09388
2023-01-24,4.51237
2023-01-25,7.82387
2023-01-26,7.58733
2023-01-27,7.53275
2023-01-28,5.20378
2023-01-29,4.78529
2023-01-30,7.93304
2023-01-31,6.04075
2023-02-01,6.45924
2023-02-02,7.42358
2023-02-03,6.14992
2023-02-04,4.43959
2023-02-05,4.96724
2023-02-06,6.18631
2023-02-07,5.96797
2023-02-08,6.85953
2023-02-09,6.38646
2023-02-10,7.05967
2023-02-11,4.53056
2023-02-12,4.87627
2023-02-13,6.62299
2023-02-14,7.02328
2023-02-15,7.22343
2023-02-16,6.9505
2023-02-17,5.69505
2023-02-18,4.94905
2023-02-19,4.34861
2023-02-20,5.96797
2023-02-21,6.44104
2023-02-22,6.69577
2023-02-23,6.16812
2023-02-24,5.89519
2023-02-25,4.33042
2023-02-26,3.6572
2023-02-27,6.07714
2023-02-28,5.65866
2023-03-01,4.78529
2023-03-02,5.00363
2023-03-03,5.73144
2023-03-04,4.0211
2023-03-05,4.58515
2023-03-06,6.85953
2023-03-07,7.36899
2023-03-08,7.76928
2023-03-09,6.73216
2023-03-10,6.36826
2023-03-11,3.60262
2023-03-12,4.58515
2023-03-13,6.64119
2023-03-14,9.11572
2023-03-15,6.62299
2023-03-16,7.80567
2023-03-17,6.02256
2023-03-18,4.385
2023-03-19,3.6754
2023-03-20,6.38646
2023-03-21,6.25909
2023-03-22,6.49563
2023-03-23,8.02401
2023-03-24,6.42285
2023-03-25,4.58515
2023-03-26,4.89446
2023-03-27,6.75036
2023-03-28,7.6965
2023-03-29,7.49636
2023-03-30,8.0604
2023-03-31,6.65938
2023-04-01,4.65793
2023-04-02,4.83988
2023-04-03,6.67758
2023-04-04,7.89665
2023-04-05,9.02474
2023-04-06,8.36972
2023-04-07,7.05967
2023-04-08,5.33114
2023-04-09,5.34934
2023-04-10,9.86171
2023-04-11,10.89883
2023-04-12,10.51673
2023-04-13,10.69868
2023-04-14,8.69723
2023-04-15,6.85953
2023-04-16,5.56768
2023-04-17,8.82459
2023-04-18,10.11644
2023-04-19,10.02547
2023-04-20,9.44323
2023-04-21,7.38719
2023-04-22,4.49417
2023-04-23,4.93085
2023-04-24,8.38791
2023-04-25,9.67976
2023-04-26,7.66011
2023-04-27,7.75109
2023-04-28,6.2409
2023-04-29,4.23944
2023-04-30,3.80276
2023-05-01,4.7489
2023-05-02,6.02256
2023-05-03,5.58588
2023-05-04,5.89519
2023-05-05,4.60334
2023-05-06,4.00291
2023-05-07,4.14847
2023-05-08,6.49563
2023-05-09,6.6048
2023-05-10,5.62227
2023-05-11,5.8588
2023-05-12,5.67685
2023-05-13,3.2751
2023-05-14,3.16593
2023-05-15,5.89519
2023-05-16,5.4949
2023-05-17,5.54949
2023-05-18,5.8588
2023-05-19,5.42212
2023-05-20,4.07569
2023-05-21,3.6754
2023-05-22,5.38573
2023-05-23,5.80422
2023-05-24,5.34934
2023-05-25,5.18558
2023-05-26,5.84061
2023-05-27,3.6572
2023-05-28,3.62081
2023-05-29,5.22197
