date,보험실비
2021-09-09,11.45038
2021-09-10,17.55725
2021-09-11,12.21374
2021-09-12,5.34351
2021-09-13,24.42748
2021-09-14,17.55725
2021-09-15,10.68702
2021-09-16,8.39694
2021-09-17,10.68702
2021-09-18,8.39694
2021-09-19,5.34351
2021-09-20,7.63358
2021-09-21,6.87022
2021-09-22,6.10687
2021-09-23,21.37404
2021-09-24,14.50381
2021-09-25,7.63358
2021-09-26,7.63358
2021-09-27,16.79389
2021-09-28,24.42748
2021-09-29,20.61068
2021-09-30,17.55725
2021-10-01,16.03053
2021-10-02,8.39694
2021-10-03,6.87022
2021-10-04,7.63358
2021-10-05,13.74045
2021-10-06,15.26717
2021-10-07,21.37404
2021-10-08,10.68702
2021-10-09,6.87022
2021-10-10,6.87022
2021-10-11,12.21374
2021-10-12,8.39694
2021-10-13,9.1603
2021-10-14,4.58015
2021-10-15,9.92366
2021-10-16,7.63358
2021-10-18,13.74045
2021-10-19,12.21374
2021-10-20,19.08396
2021-10-21,9.92366
2021-10-22,10.68702
2021-10-23,10.68702
2021-10-24,5.34351
2021-10-25,12.21374
2021-10-26,12.97709
2021-10-27,8.39694
2021-10-28,12.97709
2021-10-29,12.21374
2021-10-30,13.74045
2021-11-01,11.45038
2021-11-02,12.21374
2021-11-03,8.39694
2021-11-04,13.74045
2021-11-05,7.63358
2021-11-07,5.34351
2021-11-08,11.45038
2021-11-09,7.63358
2021-11-10,12.21374
2021-11-11,13.74045
2021-11-12,10.68702
2021-11-13,6.10687
2021-11-14,6.87022
2021-11-15,17.55725
2021-11-16,18.32061
2021-11-17,12.21374
2021-11-18,12.21374
2021-11-19,6.87022
2021-11-20,6.87022
2021-11-22,18.32061
2021-11-23,14.50381
2021-11-24,16.79389
2021-11-25,16.03053
2021-11-26,9.92366
2021-11-27,11.45038
2021-11-28,9.1603
2021-11-29,16.79389
2021-11-30,8.39694
2021-12-01,5.34351
2021-12-02,19.08396
2021-12-03,8.39694
2021-12-04,3.81679
2021-12-05,6.10687
2021-12-06,9.1603
2021-12-07,15.26717
2021-12-08,6.10687
2021-12-09,14.50381
2021-12-10,14.50381
2021-12-11,9.92366
2021-12-13,10.68702
2021-12-14,10.68702
2021-12-15,22.1374
2021-12-16,15.26717
2021-12-17,13.74045
2021-12-18,10.68702
2021-12-20,12.21374
2021-12-21,14.50381
2021-12-22,12.21374
2021-12-23,18.32061
2021-12-24,5.34351
2021-12-25,3.81679
2021-12-26,11.45038
2021-12-27,27.48091
2021-12-28,21.37404
2021-12-29,19.84732
2021-12-30,19.08396
2021-12-31,12.97709
2022-01-01,6.10687
2022-01-02,7.63358
2022-01-03,13.74045
2022-01-04,11.45038
2022-01-05,20.61068
2022-01-06,14.50381
2022-01-07,25.95419
2022-01-08,12.97709
2022-01-09,11.45038
2022-01-10,19.84732
2022-01-11,25.95419
2022-01-12,17.55725
2022-01-13,16.79389
2022-01-14,22.90076
2022-01-15,8.39694
2022-01-16,4.58015
2022-01-17,23.66412
2022-01-18,14.50381
2022-01-19,21.37404
2022-01-20,20.61068
2022-01-21,19.08396
2022-01-22,5.34351
2022-01-23,11.45038
2022-01-24,14.50381
2022-01-25,12.97709
2022-01-26,13.74045
2022-01-27,14.50381
2022-01-28,12.97709
2022-01-29,6.87022
2022-01-30,5.34351
2022-01-31,7.63358
2022-02-01,6.10687
2022-02-02,4.58015
2022-02-03,15.26717
2022-02-04,12.97709
2022-02-05,6.87022
2022-02-06,5.34351
2022-02-07,12.21374
2022-02-08,13.74045
2022-02-09,27.48091
2022-02-10,12.21374
2022-02-11,22.90076
2022-02-12,6.10687
2022-02-13,5.34351
2022-02-14,10.68702
2022-02-15,16.79389
2022-02-16,15.26717
2022-02-17,12.21374
2022-02-18,12.21374
2022-02-19,6.87022
2022-02-20,5.34351
2022-02-21,15.26717
2022-02-22,18.32061
2022-02-23,11.45038
2022-02-24,9.92366
2022-02-25,8.39694
2022-02-26,9.92366
2022-02-27,4.58015
2022-02-28,19.84732
2022-03-01,9.1603
2022-03-02,10.68702
2022-03-03,13.74045
2022-03-04,17.55725
2022-03-05,6.87022
2022-03-06,6.87022
2022-03-07,6.87022
2022-03-08,8.39694
2022-03-09,5.34351
2022-03-10,5.34351
2022-03-11,8.39694
2022-03-12,6.10687
2022-03-14,11.45038
2022-03-15,16.03053
2022-03-16,19.08396
2022-03-17,9.92366
2022-03-18,14.50381
2022-03-19,12.97709
2022-03-20,3.81679
2022-03-21,12.21374
2022-03-22,18.32061
2022-03-23,12.21374
2022-03-24,14.50381
2022-03-25,17.55725
2022-03-26,8.39694
2022-03-27,8.39694
2022-03-28,14.50381
2022-03-29,8.39694
2022-03-30,19.08396
2022-03-31,9.92366
2022-04-01,8.39694
2022-04-02,10.68702
2022-04-04,6.10687
2022-04-05,19.84732
2022-04-06,16.03053
2022-04-07,12.21374
2022-04-08,11.45038
2022-04-09,7.63358
2022-04-10,5.34351
2022-04-11,8.39694
2022-04-12,11.45038
2022-04-13,12.97709
2022-04-14,12.97709
2022-04-15,6.87022
2022-04-16,3.81679
2022-04-17,3.81679
2022-04-18,16.79389
2022-04-19,14.50381
2022-04-20,16.03053
2022-04-21,10.68702
2022-04-22,7.63358
2022-04-23,5.34351
2022-04-25,16.79389
2022-04-26,17.55725
2022-04-27,12.97709
2022-04-28,16.79389
2022-04-29,7.63358
2022-04-30,6.10687
2022-05-02,17.55725
2022-05-03,11.45038
2022-05-04,6.10687
2022-05-06,10.68702
2022-05-07,4.58015
2022-05-09,10.68702
2022-05-10,15.26717
2022-05-11,17.55725
2022-05-12,13.74045
2022-05-13,6.10687
2022-05-14,8.39694
2022-05-15,5.34351
2022-05-16,11.45038
2022-05-17,12.97709
2022-05-18,18.32061
2022-05-19,19.84732
2022-05-20,14.50381
2022-05-21,6.10687
2022-05-23,17.55725
2022-05-24,9.92366
2022-05-25,12.97709
2022-05-26,16.03053
2022-05-27,18.32061
2022-05-28,3.81679
2022-05-29,9.1603
2022-05-30,9.92366
2022-05-31,14.50381
2022-06-01,6.10687
2022-06-02,16.03053
2022-06-03,6.10687
2022-06-04,9.1603
2022-06-05,7.63358
2022-06-06,9.92366
2022-06-07,13.74045
2022-06-08,18.32061
2022-06-09,11.45038
2022-06-10,17.55725
2022-06-11,3.81679
2022-06-12,5.34351
2022-06-13,14.50381
2022-06-14,12.97709
2022-06-15,13.74045
2022-06-16,5.34351
2022-06-17,5.34351
2022-06-18,6.87022
2022-06-19,6.10687
2022-06-20,16.79389
2022-06-21,20.61068
2022-06-22,17.55725
2022-06-23,6.10687
2022-06-24,12.21374
2022-06-26,3.81679
2022-06-27,12.21374
2022-06-28,11.45038
2022-06-29,9.92366
2022-06-30,17.55725
2022-07-01,10.68702
2022-07-02,6.10687
2022-07-03,4.58015
2022-07-04,15.26717
2022-07-05,11.45038
2022-07-06,6.10687
2022-07-07,10.68702
2022-07-08,19.08396
2022-07-09,9.1603
2022-07-11,9.92366
2022-07-12,17.55725
2022-07-13,5.34351
2022-07-14,9.92366
2022-07-15,9.1603
2022-07-16,7.63358
2022-07-17,6.87022
2022-07-18,16.79389
2022-07-19,13.74045
2022-07-20,12.97709
2022-07-21,15.26717
2022-07-22,9.1603
2022-07-23,12.21374
2022-07-25,13.74045
2022-07-26,11.45038
2022-07-27,8.39694
2022-07-28,10.68702
2022-07-29,8.39694
2022-07-30,10.68702
2022-07-31,6.87022
2022-08-01,12.97709
2022-08-02,19.08396
2022-08-03,12.21374
2022-08-04,14.50381
2022-08-05,6.87022
2022-08-06,7.63358
2022-08-07,7.63358
2022-08-08,9.92366
2022-08-09,11.45038
2022-08-10,12.97709
2022-08-11,16.03053
2022-08-12,7.63358
2022-08-13,7.63358
2022-08-15,5.34351
2022-08-16,13.74045
2022-08-17,9.1603
2022-08-18,8.39694
2022-08-19,7.63358
2022-08-20,6.87022
2022-08-22,9.92366
2022-08-23,8.39694
2022-08-24,12.97709
2022-08-25,14.50381
2022-08-26,16.79389
2022-08-27,3.81679
2022-08-28,7.63358
2022-08-29,18.32061
2022-08-30,7.63358
2022-08-31,16.03053
2022-09-01,9.92366
2022-09-02,7.63358
2022-09-03,7.63358
2022-09-04,8.39694
2022-09-05,18.32061
2022-09-06,7.63358
2022-09-07,11.45038
2022-09-08,12.97709
2022-09-12,6.10687
2022-09-13,12.21374
2022-09-14,22.90076
2022-09-15,13.74045
2022-09-16,5.34351
2022-09-17,6.87022
2022-09-18,11.45038
2022-09-19,12.97709
2022-09-20,9.1603
2022-09-21,18.32061
2022-09-22,12.21374
2022-09-23,6.10687
2022-09-24,6.87022
2022-09-25,3.81679
2022-09-26,16.03053
2022-09-27,12.97709
2022-09-28,16.03053
2022-09-29,11.45038
2022-09-30,9.1603
2022-10-01,5.34351
2022-10-02,9.92366
2022-10-03,6.87022
2022-10-04,7.63358
2022-10-05,15.26717
2022-10-06,18.32061
2022-10-07,20.61068
2022-10-08,9.92366
2022-10-09,6.87022
2022-10-10,9.1603
2022-10-11,10.68702
2022-10-12,10.68702
2022-10-13,8.39694
2022-10-14,8.39694
2022-10-15,5.34351
2022-10-16,4.58015
2022-10-17,22.1374
2022-10-18,22.90076
2022-10-19,16.03053
2022-10-20,11.45038
2022-10-21,12.21374
2022-10-22,6.10687
2022-10-24,15.26717
2022-10-25,14.50381
2022-10-26,12.97709
2022-10-27,14.50381
2022-10-28,11.45038
2022-10-29,6.10687
2022-10-31,13.74045
2022-11-01,9.1603
2022-11-02,12.21374
2022-11-03,15.26717
2022-11-04,11.45038
2022-11-05,8.39694
2022-11-06,4.58015
2022-11-07,9.92366
2022-11-08,10.68702
2022-11-09,18.32061
2022-11-10,17.55725
2022-11-11,9.92366
2022-11-12,7.63358
2022-11-13,5.34351
2022-11-14,18.32061
2022-11-15,8.39694
2022-11-16,16.79389
2022-11-17,9.1603
2022-11-18,10.68702
2022-11-20,3.81679
2022-11-21,20.61068
2022-11-22,15.26717
2022-11-23,9.92366
2022-11-24,7.63358
2022-11-25,14.50381
2022-11-26,6.87022
2022-11-27,3.81679
2022-11-28,11.45038
2022-11-29,9.92366
2022-11-30,17.55725
2022-12-01,15.26717
2022-12-02,6.87022
2022-12-03,3.81679
2022-12-05,10.68702
2022-12-06,14.50381
2022-12-07,15.26717
2022-12-08,11.45038
2022-12-09,12.97709
2022-12-10,9.92366
2022-12-11,7.63358
2022-12-12,20.61068
2022-12-13,16.03053
2022-12-14,12.97709
2022-12-15,12.97709
2022-12-16,7.63358
2022-12-17,4.58015
2022-12-18,3.81679
2022-12-19,13.74045
2022-12-20,19.84732
2022-12-21,13.74045
2022-12-22,13.74045
2022-12-23,11.45038
2022-12-24,8.39694
2022-12-25,6.10687
2022-12-26,22.1374
2022-12-27,11.45038
2022-12-28,19.08396
2022-12-29,17.55725
2022-12-30,9.92366
2022-12-31,3.81679
2023-01-01,6.10687
2023-01-02,14.50381
2023-01-03,12.97709
2023-01-04,19.84732
2023-01-05,22.90076
2023-01-06,14.50381
2023-01-07,3.81679
2023-01-08,9.92366
2023-01-09,13.74045
2023-01-10,22.1374
2023-01-11,18.32061
2023-01-12,11.45038
2023-01-13,16.79389
2023-01-14,9.1603
2023-01-15,8.39694
2023-01-16,16.79389
2023-01-17,23.66412
2023-01-18,12.97709
2023-01-19,13.74045
2023-01-20,12.97709
2023-01-21,6.87022
2023-01-22,3.81679
2023-01-23,4.58015
2023-01-24,8.39694
2023-01-25,18.32061
2023-01-26,23.66412
2023-01-27,12.97709
2023-01-28,7.63358
2023-01-30,14.50381
2023-01-31,14.50381
2023-02-01,11.45038
2023-02-02,12.21374
2023-02-03,6.87022
2023-02-04,6.87022
2023-02-05,6.10687
2023-02-06,19.84732
2023-02-07,11.45038
2023-02-08,15.26717
2023-02-09,15.26717
2023-02-10,12.97709
2023-02-11,3.81679
2023-02-13,13.74045
2023-02-14,21.37404
2023-02-15,14.50381
2023-02-16,12.97709
2023-02-17,11.45038
2023-02-18,5.34351
2023-02-19,3.81679
2023-02-20,22.90076
2023-02-21,17.55725
2023-02-22,11.45038
2023-02-23,12.21374
2023-02-24,8.39694
2023-02-25,6.10687
2023-02-26,5.34351
2023-02-27,9.92366
2023-02-28,12.97709
2023-03-01,7.63358
2023-03-02,12.97709
2023-03-03,9.1603
2023-03-04,14.50381
2023-03-05,3.81679
2023-03-06,22.1374
2023-03-07,13.74045
2023-03-08,12.21374
2023-03-09,12.21374
2023-03-10,12.21374
2023-03-11,6.87022
2023-03-12,6.87022
2023-03-13,8.39694
2023-03-14,8.39694
2023-03-15,12.97709
2023-03-16,13.74045
2023-03-17,9.92366
2023-03-18,8.39694
2023-03-19,6.87022
2023-03-20,16.03053
2023-03-21,9.92366
2023-03-22,12.97709
2023-03-23,11.45038
2023-03-24,20.61068
2023-03-25,12.21374
2023-03-26,6.10687
2023-03-27,9.1603
2023-03-28,28.24427
2023-03-29,9.1603
2023-03-30,10.68702
2023-03-31,8.39694
2023-04-01,9.92366
2023-04-02,7.63358
2023-04-03,9.1603
2023-04-04,4.58015
2023-04-05,11.45038
2023-04-06,16.79389
2023-04-07,14.50381
2023-04-08,6.87022
2023-04-09,11.45038
2023-04-10,11.45038
2023-04-11,9.92366
2023-04-12,19.84732
2023-04-13,19.84732
2023-04-14,12.97709
2023-04-15,6.10687
2023-04-16,4.58015
2023-04-17,19.84732
2023-04-18,12.97709
2023-04-19,15.26717
2023-04-20,12.97709
2023-04-21,19.08396
2023-04-22,8.39694
2023-04-23,6.87022
2023-04-24,12.97709
2023-04-25,9.1603
2023-04-26,8.39694
2023-04-27,11.45038
2023-04-28,17.55725
2023-04-29,6.87022
2023-04-30,4.58015
2023-05-01,9.1603
2023-05-02,16.79389
2023-05-03,12.97709
2023-05-04,18.32061
2023-05-05,4.58015
2023-05-06,3.81679
2023-05-07,4.58015
2023-05-08,19.08396
2023-05-09,14.50381
2023-05-10,9.92366
2023-05-11,13.74045
2023-05-12,6.10687
2023-05-13,6.87022
2023-05-14,3.81679
2023-05-15,17.55725
2023-05-16,12.97709
2023-05-17,13.74045
2023-05-18,9.92366
2023-05-19,10.68702
2023-05-20,5.34351
2023-05-21,4.58015
2023-05-22,16.03053
2023-05-23,18.32061
2023-05-24,14.50381
2023-05-25,12.21374
2023-05-26,19.08396
2023-05-27,5.34351
2023-05-28,6.10687
2023-05-29,10.68702
2023-05-30,9.92366
2023-05-31,12.97709
2023-06-01,12.97709
2023-06-02,10.68702
2023-06-03,5.34351
2023-06-05,12.21374
2023-06-06,9.92366
2023-06-07,21.37404
2023-06-08,10.68702
2023-06-09,25.19083
2023-06-10,3.81679
2023-06-11,4.58015
2023-06-12,13.74045
2023-06-13,19.84732
2023-06-14,10.68702
2023-06-15,8.39694
2023-06-16,11.45038
2023-06-17,9.1603
2023-06-18,6.87022
2023-06-19,10.68702
2023-06-20,14.50381
2023-06-21,16.79389
2023-06-22,12.21374
2023-06-23,6.10687
2023-06-24,6.87022
2023-06-25,4.58015
2023-06-26,19.84732
2023-06-27,21.37404
2023-06-28,16.03053
2023-06-29,6.87022
2023-06-30,16.03053
2023-07-01,6.87022
2023-07-02,6.10687
2023-07-03,20.61068
2023-07-04,12.97709
2023-07-05,9.1603
2023-07-06,8.39694
2023-07-07,8.39694
2023-07-08,3.81679
2023-07-09,4.58015
