date,알리바바주가
2020-07-02,6.21013
2020-07-03,6.51031
2020-07-04,2.90806
2020-07-05,1.55722
2020-07-06,5.96622
2020-07-07,11.10694
2020-07-08,11.01313
2020-07-09,15.72232
2020-07-10,12.96435
2020-07-11,6.1726
2020-07-12,2.57035
2020-07-13,7.03564
2020-07-14,7.93621
2020-07-15,7.71106
2020-07-16,6.22889
2020-07-17,5.75984
2020-07-18,3.43339
2020-07-19,0.90056
2020-07-20,4.20262
2020-07-21,8.38649
2020-07-22,7.89868
2020-07-23,6.73545
2020-07-24,5.06566
2020-07-25,2.87054
2020-07-26,1.08818
2020-07-27,3.22701
2020-07-28,5.19699
2020-07-29,4.74671
2020-07-30,4.99061
2020-07-31,5.36585
2020-08-01,3.09568
2020-08-02,0.91932
2020-08-03,3.88367
2020-08-04,5.72232
2020-08-05,6.04127
2020-08-06,5.64727
2020-08-07,7.61726
2020-08-08,3.18949
2020-08-09,1.35084
2020-08-10,4.39024
2020-08-11,5.85365
2020-08-12,5.12195
2020-08-13,5.79737
2020-08-14,5.23452
2020-08-15,2.45778
2020-08-16,1.63227
2020-08-17,3.60225
2020-08-18,7.4484
2020-08-19,6.34146
2020-08-20,6.34146
2020-08-21,6.47279
2020-08-22,3.24577
2020-08-23,2.57035
2020-08-24,5.6848
2020-08-25,7.16697
2020-08-26,9.98123
2020-08-27,10.69418
2020-08-28,8.12382
2020-08-29,4.52157
2020-08-30,2.42026
2020-08-31,5.62851
2020-09-01,7.78611
2020-09-02,9.3621
2020-09-03,8.53658
2020-09-04,7.01688
2020-09-05,4.35272
2020-09-06,1.70731
2020-09-07,3.65853
2020-09-08,5.47842
2020-09-09,6.34146
2020-09-10,6.07879
2020-09-11,4.59662
2020-09-12,3.26454
2020-09-13,1.46341
2020-09-14,4.14634
2020-09-15,5.70356
2020-09-16,5.6848
2020-09-17,5.51594
2020-09-18,5.66604
2020-09-19,2.6454
2020-09-20,1.20075
2020-09-21,3.15196
2020-09-22,4.61538
2020-09-23,4.78424
2020-09-24,5.08442
2020-09-25,4.63414
2020-09-26,2.98311
2020-09-27,1.70731
2020-09-28,3.58348
2020-09-29,4.69043
2020-09-30,4.91557
2020-10-01,6.99812
2020-10-02,6.11632
2020-10-03,4.72795
2020-10-04,2.08255
2020-10-05,5.06566
2020-10-06,6.04127
2020-10-07,7.50469
2020-10-08,7.86116
2020-10-09,7.14821
2020-10-10,4.99061
2020-10-11,2.42026
2020-10-12,7.27954
2020-10-13,10.90056
2020-10-14,9.98123
2020-10-15,9.83114
2020-10-16,9.08067
2020-10-17,5.81613
2020-10-18,2.62664
2020-10-19,7.09193
2020-10-20,10.20637
2020-10-21,13.63977
2020-10-22,11.14446
2020-10-23,7.8424
2020-10-24,5.79737
2020-10-25,3.09568
2020-10-26,6.3227
2020-10-27,10.16885
2020-10-28,12.73921
2020-10-29,10.8818
2020-10-30,10.4878
2020-10-31,5.49718
2020-11-01,3.1332
2020-11-02,7.2045
2020-11-03,13.24577
2020-11-04,31.98874
2020-11-05,28.31144
2020-11-06,24.09005
2020-11-07,10.41275
2020-11-08,5.85365
2020-11-09,14.46529
2020-11-10,21.93245
2020-11-11,44.48405
2020-11-12,36.97936
2020-11-13,26.99812
2020-11-14,18.94934
2020-11-15,8.51782
2020-11-16,23.82739
2020-11-17,28.23639
2020-11-18,27.16697
2020-11-19,36.58536
2020-11-20,33.54596
2020-11-21,21.53846
2020-11-22,10.15009
2020-11-23,23.1332
2020-11-24,28.74296
2020-11-25,27.24202
2020-11-26,22.4015
2020-11-27,15.90994
2020-11-28,12.02626
2020-11-29,6.88555
2020-11-30,17.78611
2020-12-01,26.39774
2020-12-02,22.62664
2020-12-03,21.01313
2020-12-04,23.24577
2020-12-05,13.5272
2020-12-06,6.24765
2020-12-07,15.72232
2020-12-08,20.03752
2020-12-09,19.77485
2020-12-10,17.48592
2020-12-11,17.03564
2020-12-12,9.39962
2020-12-13,6.66041
2020-12-14,13.5272
2020-12-15,23.75234
2020-12-16,21.06941
2020-12-17,19.94371
2020-12-18,17.01688
2020-12-19,11.80112
2020-12-20,6.3227
2020-12-21,18.68667
2020-12-22,19.3621
2020-12-23,21.03189
2020-12-24,53.48968
2020-12-25,79.86866
2020-12-26,27.35459
2020-12-27,28.59287
2020-12-28,96.11632
2020-12-29,100.0
2020-12-30,87.95497
2020-12-31,50.93808
2021-01-01,34.76547
2021-01-02,21.51969
2021-01-03,20.39399
2021-01-04,64.12757
2021-01-05,59.24953
2021-01-06,54.54033
2021-01-07,53.56472
2021-01-08,55.74108
2021-01-09,41.27579
2021-01-10,23.24577
2021-01-11,43.63977
2021-01-12,44.91557
2021-01-13,45.06566
2021-01-14,63.09568
2021-01-15,57.8424
2021-01-16,30.63789
2021-01-17,14.84052
2021-01-18,28.34896
2021-01-19,34.82176
2021-01-20,62.15759
2021-01-21,61.59474
2021-01-22,42.23264
2021-01-23,24.27767
2021-01-24,11.6135
2021-01-25,26.15384
2021-01-26,34.37148
2021-01-27,34.93433
2021-01-28,30.41275
2021-01-29,25.55347
2021-01-30,13.39587
2021-01-31,6.51031
2021-02-01,15.79737
2021-02-02,28.76172
2021-02-03,31.14446
2021-02-04,27.99249
2021-02-05,22.90806
2021-02-06,15.12195
2021-02-07,7.35459
2021-02-08,16.34146
2021-02-09,23.05816
2021-02-10,22.96435
2021-02-11,17.09193
2021-02-12,15.6848
2021-02-13,22.32645
2021-02-14,15.64727
2021-02-15,21.08818
2021-02-16,20.82551
2021-02-17,25.59099
2021-02-18,22.43902
2021-02-19,17.87992
2021-02-20,12.53283
2021-02-21,6.41651
2021-02-22,13.17073
2021-02-23,19.77485
2021-02-24,17.50469
2021-02-25,19.15572
2021-02-26,17.67354
2021-02-27,11.72607
2021-02-28,5.70356
2021-03-01,8.81801
2021-03-02,19.62476
2021-03-03,19.64352
2021-03-04,15.45966
2021-03-05,14.09005
2021-03-06,10.78799
2021-03-07,5.17823
2021-03-08,10.28142
2021-03-09,16.21013
2021-03-10,17.63602
2021-03-11,25.57223
2021-03-12,29.66228
2021-03-13,16.97936
2021-03-14,7.41088
2021-03-15,14.24015
2021-03-16,20.37523
2021-03-17,20.69418
2021-03-18,20.33771
2021-03-19,15.94746
2021-03-20,9.19324
2021-03-21,4.10881
2021-03-22,9.06191
2021-03-23,13.5272
2021-03-24,12.02626
2021-03-25,13.88367
2021-03-26,16.73545
2021-03-27,11.93245
2021-03-28,6.36022
2021-03-29,10.03752
2021-03-30,14.33395
2021-03-31,12.75797
2021-04-01,13.54596
2021-04-02,13.47091
2021-04-03,7.48592
2021-04-04,4.67166
2021-04-05,8.53658
2021-04-06,13.22701
2021-04-07,12.83302
2021-04-08,15.6848
2021-04-09,19.212
2021-04-10,22.8893
2021-04-11,14.05253
2021-04-12,35.66604
2021-04-13,34.69043
2021-04-14,22.10131
2021-04-15,17.22326
2021-04-16,16.34146
2021-04-17,10.2439
2021-04-18,4.91557
2021-04-19,11.85741
2021-04-20,14.82176
2021-04-21,15.2908
2021-04-22,15.00938
2021-04-23,13.26454
2021-04-24,9.34333
2021-04-25,3.82739
2021-04-26,9.8499
2021-04-27,14.72795
2021-04-28,14.35272
2021-04-29,14.015
2021-04-30,12.6454
2021-05-01,6.99812
2021-05-02,2.87054
2021-05-03,8.12382
2021-05-04,11.31332
2021-05-05,8.83677
2021-05-06,10.26266
2021-05-07,10.50656
2021-05-08,7.37335
2021-05-09,2.4953
2021-05-10,9.32457
2021-05-11,13.75234
2021-05-12,13.30206
2021-05-13,13.93996
2021-05-14,21.63227
2021-05-15,11.06941
2021-05-16,4.52157
2021-05-17,14.61538
2021-05-18,15.70356
2021-05-19,10.80675
2021-05-20,13.62101
2021-05-21,13.02063
2021-05-22,10.31894
2021-05-23,5.55347
2021-05-24,16.09756
2021-05-25,18.70544
2021-05-26,15.47842
2021-05-27,14.93433
2021-05-28,13.80863
2021-05-29,8.83677
2021-05-30,4.37148
2021-05-31,8.29268
2021-06-01,15.79737
2021-06-02,15.60975
2021-06-03,15.81613
2021-06-04,14.29643
2021-06-05,8.14258
2021-06-06,3.62101
2021-06-07,9.92495
2021-06-08,14.72795
2021-06-09,13.69606
2021-06-10,15.5347
2021-06-11,14.95309
2021-06-12,9.54971
2021-06-13,4.84052
2021-06-14,9.47467
2021-06-15,14.25891
2021-06-16,14.55909
2021-06-17,14.72795
2021-06-18,15.79737
2021-06-19,9.606
2021-06-20,3.9212
2021-06-21,10.11257
2021-06-22,15.9287
2021-06-23,17.22326
2021-06-24,23.20825
2021-06-25,20.95684
2021-06-26,15.66604
2021-06-27,6.3227
2021-06-28,16.22889
2021-06-29,20.45028
2021-06-30,18.78048
2021-07-01,17.31707
2021-07-02,17.50469
2021-07-03,10.31894
2021-07-04,4.69043
2021-07-05,12.43902
2021-07-06,17.31707
2021-07-07,22.60787
2021-07-08,33.09568
2021-07-09,27.50469
2021-07-10,13.78986
2021-07-11,6.22889
2021-07-12,14.20262
2021-07-13,20.75046
2021-07-14,19.02439
2021-07-15,19.90619
2021-07-16,16.67917
2021-07-17,7.82363
2021-07-18,6.06003
2021-07-19,10.15009
2021-07-20,14.10881
2021-07-21,13.67729
2021-07-22,14.12757
2021-07-23,16.13508
2021-07-24,12.92682
2021-07-25,5.15947
2021-07-26,21.63227
2021-07-27,57.26078
2021-07-28,38.49906
2021-07-29,30.56285
2021-07-30,22.36397
2021-07-31,11.42589
2021-08-01,6.43527
2021-08-02,17.54221
2021-08-03,24.55909
2021-08-04,23.78986
2021-08-05,20.45028
2021-08-06,17.67354
2021-08-07,10.22514
2021-08-08,5.89118
2021-08-09,13.86491
2021-08-10,19.53095
2021-08-11,18.49906
2021-08-12,16.9606
2021-08-13,18.06754
2021-08-14,9.81238
2021-08-15,5.81613
2021-08-16,12.28893
2021-08-17,24.72795
2021-08-18,26.04127
2021-08-19,29.24953
2021-08-20,37.22326
2021-08-21,19.49343
2021-08-22,10.54409
2021-08-23,27.57973
2021-08-24,38.66791
2021-08-25,33.82739
2021-08-26,24.55909
2021-08-27,23.84615
2021-08-28,18.74296
2021-08-29,7.52345
2021-08-30,18.93058
2021-08-31,25.25328
2021-09-01,26.64165
2021-09-02,29.17448
2021-09-03,24.1651
2021-09-04,12.4015
2021-09-05,8.19887
2021-09-06,15.02814
2021-09-07,20.33771
2021-09-08,25.90994
2021-09-09,27.11069
2021-09-10,19.51219
2021-09-11,10.2439
2021-09-12,5.00938
2021-09-13,17.95497
2021-09-14,22.34521
2021-09-15,22.96435
2021-09-16,23.47091
2021-09-17,18.31144
2021-09-18,10.99437
2021-09-19,5.21575
2021-09-20,11.06941
2021-09-21,20.50656
2021-09-22,18.34896
2021-09-23,23.78986
2021-09-24,23.86491
2021-09-25,15.79737
2021-09-26,6.5666
2021-09-27,16.97936
2021-09-28,21.95121
2021-09-29,19.49343
2021-09-30,17.33583
2021-10-01,15.02814
2021-10-02,9.96247
2021-10-03,5.08442
2021-10-04,14.48405
2021-10-05,19.28705
2021-10-06,16.94183
2021-10-07,25.17823
2021-10-08,34.78424
2021-10-09,18.61163
2021-10-10,9.04315
2021-10-11,26.24765
2021-10-12,26.47279
2021-10-13,24.27767
2021-10-14,24.82176
2021-10-15,22.87054
2021-10-16,11.35084
2021-10-17,4.70919
2021-10-18,15.30956
2021-10-19,21.14446
2021-10-20,35.36585
2021-10-21,26.73545
2021-10-22,22.96435
2021-10-23,12.36397
2021-10-24,5.9287
2021-10-25,14.69043
2021-10-26,22.02626
2021-10-27,23.90243
2021-10-28,20.26266
2021-10-29,19.79362
2021-10-30,11.85741
2021-10-31,5.15947
2021-11-01,15.12195
2021-11-02,22.85178
2021-11-03,20.52532
2021-11-04,21.91369
2021-11-05,20.95684
2021-11-06,18.78048
2021-11-07,7.16697
2021-11-08,15.4409
2021-11-09,22.98311
2021-11-10,20.03752
2021-11-11,20.30018
2021-11-12,20.69418
2021-11-13,10.63789
2021-11-14,5.66604
2021-11-15,12.45778
2021-11-16,19.51219
2021-11-17,16.22889
2021-11-18,29.71857
2021-11-19,50.05628
2021-11-20,20.30018
2021-11-21,7.61726
2021-11-22,20.90056
2021-11-23,28.10506
2021-11-24,24.76547
2021-11-25,20.0
2021-11-26,17.31707
2021-11-27,12.28893
2021-11-28,5.57223
2021-11-29,13.03939
2021-11-30,22.34521
2021-12-01,22.94559
2021-12-02,24.57786
2021-12-03,33.71482
2021-12-04,36.58536
2021-12-05,14.09005
2021-12-06,34.07129
2021-12-07,40.26266
2021-12-08,27.67354
2021-12-09,23.47091
2021-12-10,19.24953
2021-12-11,12.70168
2021-12-12,6.11632
2021-12-13,15.25328
2021-12-14,19.00562
2021-12-15,20.37523
2021-12-16,22.75797
2021-12-17,17.89868
2021-12-18,10.0
2021-12-19,5.06566
2021-12-20,13.18949
2021-12-21,21.44465
2021-12-22,21.59474
2021-12-23,24.14634
2021-12-24,17.93621
2021-12-25,6.30393
2021-12-26,3.84615
2021-12-27,12.4953
2021-12-28,20.93808
2021-12-29,21.74484
2021-12-30,24.97185
2021-12-31,26.3227
2022-01-01,9.71857
2022-01-02,5.79737
2022-01-03,12.8893
2022-01-04,20.15009
2022-01-05,22.66416
2022-01-06,25.32833
2022-01-07,25.12195
2022-01-08,16.22889
2022-01-09,8.7242
2022-01-10,16.34146
2022-01-11,22.32645
2022-01-12,25.2908
2022-01-13,24.42776
2022-01-14,18.14258
2022-01-15,11.25703
2022-01-16,6.21013
2022-01-17,10.4878
2022-01-18,14.22138
2022-01-19,16.24765
2022-01-20,22.27016
2022-01-21,18.78048
2022-01-22,11.44465
2022-01-23,4.76547
2022-01-24,12.12007
2022-01-25,18.5741
2022-01-26,15.42213
2022-01-27,20.0
2022-01-28,17.37335
2022-01-29,10.80675
2022-01-30,4.48405
2022-01-31,5.75984
2022-02-01,22.62664
2022-02-02,20.46904
2022-02-03,19.02439
2022-02-04,18.63039
2022-02-05,13.37711
2022-02-06,5.23452
2022-02-07,17.31707
2022-02-08,24.54033
2022-02-09,23.22701
2022-02-10,19.49343
2022-02-11,14.72795
2022-02-12,9.94371
2022-02-13,4.31519
2022-02-14,7.8424
2022-02-15,12.98311
2022-02-16,14.61538
2022-02-17,15.36585
2022-02-18,14.6529
2022-02-19,8.7242
2022-02-20,4.33395
2022-02-21,11.7636
2022-02-22,13.33958
2022-02-23,16.21013
2022-02-24,19.68105
2022-02-25,17.72983
2022-02-26,10.39399
2022-02-27,4.24015
2022-02-28,9.08067
2022-03-01,12.58911
2022-03-02,12.23264
2022-03-03,14.409
2022-03-04,17.14821
2022-03-05,10.30018
2022-03-06,4.42776
2022-03-07,11.65103
2022-03-08,15.42213
2022-03-09,11.27579
2022-03-10,15.87242
2022-03-11,28.55534
2022-03-12,23.69606
2022-03-13,7.31707
2022-03-14,31.7636
2022-03-15,54.85928
2022-03-16,54.55909
2022-03-17,66.52908
2022-03-18,32.68292
2022-03-19,21.20075
2022-03-20,7.2045
2022-03-21,18.38649
2022-03-22,31.93245
2022-03-23,43.00187
2022-03-24,32.66416
2022-03-25,28.10506
2022-03-26,13.00187
2022-03-27,5.34709
2022-03-28,15.60975
2022-03-29,22.53283
2022-03-30,21.14446
2022-03-31,19.38086
2022-04-01,20.78799
2022-04-02,9.98123
2022-04-03,4.803
2022-04-04,13.41463
2022-04-05,21.01313
2022-04-06,17.56097
2022-04-07,15.57223
2022-04-08,15.30956
2022-04-09,8.3302
2022-04-10,3.73358
2022-04-11,10.43151
2022-04-12,15.6848
2022-04-13,13.88367
2022-04-14,17.27954
2022-04-15,13.17073
2022-04-16,5.57223
2022-04-17,3.05816
2022-04-18,8.78048
2022-04-19,14.37148
2022-04-20,14.78424
2022-04-21,19.08067
2022-04-22,16.30393
2022-04-23,8.83677
2022-04-24,3.75234
2022-04-25,12.75797
2022-04-26,15.5347
2022-04-27,16.64165
2022-04-28,13.1332
2022-04-29,22.13883
2022-04-30,13.93996
2022-05-01,4.803
2022-05-02,12.08255
2022-05-03,40.16885
2022-05-04,19.15572
2022-05-05,15.17823
2022-05-06,15.70356
2022-05-07,8.31144
2022-05-08,3.24577
2022-05-09,9.71857
2022-05-10,13.67729
2022-05-11,13.41463
2022-05-12,14.14634
2022-05-13,12.85178
2022-05-14,6.92307
2022-05-15,3.30206
2022-05-16,8.76172
2022-05-17,14.84052
2022-05-18,14.803
2022-05-19,18.18011
2022-05-20,13.20825
2022-05-21,6.9606
2022-05-22,3.47091
2022-05-23,8.27392
2022-05-24,12.73921
2022-05-25,13.63977
2022-05-26,14.59662
2022-05-27,19.43714
2022-05-28,8.81801
2022-05-29,3.05816
2022-05-30,10.0938
2022-05-31,12.51407
2022-06-01,12.32645
2022-06-02,11.80112
2022-06-03,12.23264
2022-06-04,6.41651
2022-06-05,2.92682
2022-06-06,9.77485
2022-06-07,17.59849
2022-06-08,28.14258
2022-06-09,40.9756
2022-06-10,28.27392
2022-06-11,10.7317
2022-06-12,5.0469
2022-06-13,15.75984
2022-06-14,19.15572
2022-06-15,22.06378
2022-06-16,19.17448
2022-06-17,18.79924
2022-06-18,9.98123
2022-06-19,3.88367
2022-06-20,12.02626
2022-06-21,14.84052
2022-06-22,17.82363
2022-06-23,20.07504
2022-06-24,22.06378
2022-06-25,11.42589
2022-06-26,4.39024
2022-06-27,16.54784
2022-06-28,20.2439
2022-06-29,17.14821
2022-06-30,14.97185
2022-07-01,12.75797
2022-07-02,6.66041
2022-07-03,2.83302
2022-07-04,9.00562
2022-07-05,13.32082
2022-07-06,15.59099
2022-07-07,15.17823
2022-07-08,16.28517
2022-07-09,8.42401
2022-07-10,3.5272
2022-07-11,12.66416
2022-07-12,17.4484
2022-07-13,12.34521
2022-07-14,11.91369
2022-07-15,14.89681
2022-07-16,7.09193
2022-07-17,2.66416
2022-07-18,9.81238
2022-07-19,12.55159
2022-07-20,12.34521
2022-07-21,12.27016
2022-07-22,11.05065
2022-07-23,5.70356
2022-07-24,2.4015
2022-07-25,7.22326
2022-07-26,13.5272
2022-07-27,12.43902
2022-07-28,13.88367
2022-07-29,20.28142
2022-07-30,24.44652
2022-07-31,9.88742
2022-08-01,19.23076
2022-08-02,20.31894
2022-08-03,15.5347
2022-08-04,17.93621
2022-08-05,17.50469
2022-08-06,9.13696
2022-08-07,4.05253
2022-08-08,13.43339
2022-08-09,12.43902
2022-08-10,13.07692
2022-08-11,15.60975
2022-08-12,15.23452
2022-08-13,8.29268
2022-08-14,3.43339
2022-08-15,7.01688
2022-08-16,12.8893
2022-08-17,11.74484
2022-08-18,12.72045
2022-08-19,10.86303
2022-08-20,6.21013
2022-08-21,2.79549
2022-08-22,8.0863
2022-08-23,10.4878
2022-08-24,10.58161
2022-08-25,13.93996
2022-08-26,18.0863
2022-08-27,7.14821
2022-08-28,2.70168
2022-08-29,9.51219
2022-08-30,11.66979
2022-08-31,10.13133
2022-09-01,9.00562
2022-09-02,8.79924
2022-09-03,4.07129
2022-09-04,2.13883
2022-09-05,6.3227
2022-09-06,7.99249
2022-09-07,9.09943
2022-09-08,8.94934
2022-09-09,6.52908
2022-09-10,5.12195
2022-09-11,2.73921
2022-09-12,4.95309
2022-09-13,10.78799
2022-09-14,9.79362
2022-09-15,10.18761
2022-09-16,7.6923
2022-09-17,4.63414
2022-09-18,2.17636
2022-09-19,5.94746
2022-09-20,8.40525
2022-09-21,8.61163
2022-09-22,11.16322
2022-09-23,8.51782
2022-09-24,5.17823
2022-09-25,2.60787
2022-09-26,6.75422
2022-09-27,8.38649
2022-09-28,9.26829
2022-09-29,9.212
2022-09-30,7.46716
2022-10-01,4.85928
2022-10-02,1.91369
2022-10-03,4.93433
2022-10-04,9.02439
2022-10-05,10.69418
2022-10-06,8.36772
2022-10-07,7.2045
2022-10-08,4.07129
2022-10-09,1.89493
2022-10-10,4.22138
2022-10-11,8.4803
2022-10-12,10.01876
2022-10-13,9.94371
2022-10-14,10.26266
2022-10-15,4.91557
2022-10-16,2.58911
2022-10-17,8.81801
2022-10-18,11.35084
2022-10-19,9.41838
2022-10-20,11.29455
2022-10-21,7.89868
2022-10-22,5.19699
2022-10-23,3.22701
2022-10-24,27.31707
2022-10-25,27.16697
2022-10-26,19.17448
2022-10-27,16.52908
2022-10-28,13.48968
2022-10-29,8.10506
2022-10-30,2.77673
2022-10-31,9.64352
2022-11-01,13.63977
2022-11-02,12.92682
2022-11-03,11.59474
2022-11-04,17.01688
2022-11-05,7.14821
2022-11-06,2.38273
2022-11-07,11.35084
2022-11-08,12.58911
2022-11-09,11.93245
2022-11-10,11.23827
2022-11-11,17.65478
2022-11-12,8.4803
2022-11-13,2.90806
2022-11-14,9.58724
2022-11-15,15.89118
2022-11-16,16.41651
2022-11-17,11.33208
2022-11-18,15.59099
2022-11-19,6.3227
2022-11-20,2.68292
2022-11-21,7.2045
2022-11-22,9.13696
2022-11-23,9.43714
2022-11-24,9.08067
2022-11-25,7.4484
2022-11-26,4.78424
2022-11-27,2.08255
2022-11-28,5.49718
2022-11-29,9.86866
2022-11-30,12.94559
2022-12-01,17.41088
2022-12-02,10.20637
2022-12-03,7.27954
2022-12-04,2.87054
2022-12-05,13.02063
2022-12-06,12.75797
2022-12-07,12.66416
2022-12-08,13.02063
2022-12-09,15.17823
2022-12-10,6.51031
2022-12-11,2.94559
2022-12-12,9.09943
2022-12-13,11.81988
2022-12-14,14.1651
2022-12-15,10.80675
2022-12-16,9.96247
2022-12-17,7.31707
2022-12-18,2.2514
2022-12-19,7.56097
2022-12-20,10.76923
2022-12-21,8.94934
2022-12-22,9.98123
2022-12-23,9.212
2022-12-24,5.30956
2022-12-25,2.43902
2022-12-26,4.85928
2022-12-27,7.29831
2022-12-28,12.53283
2022-12-29,9.73733
2022-12-30,8.89305
2022-12-31,4.50281
2023-01-01,2.02626
2023-01-02,4.409
2023-01-03,8.5741
2023-01-04,18.49906
2023-01-05,25.49718
2023-01-06,20.05628
2023-01-07,17.33583
2023-01-08,6.94183
2023-01-09,24.67166
2023-01-10,25.32833
2023-01-11,26.8105
2023-01-12,21.48217
2023-01-13,19.64352
2023-01-14,12.60787
2023-01-15,4.85928
2023-01-16,13.17073
2023-01-17,17.03564
2023-01-18,18.36772
2023-01-19,15.10318
2023-01-20,16.36022
2023-01-21,11.21951
2023-01-22,4.20262
2023-01-23,7.87992
2023-01-24,14.20262
2023-01-25,16.19136
2023-01-26,20.33771
2023-01-27,17.57973
2023-01-28,10.0
2023-01-29,4.57786
2023-01-30,17.31707
2023-01-31,17.6923
2023-02-01,17.0544
2023-02-02,19.88742
2023-02-03,19.26829
2023-02-04,8.10506
2023-02-05,3.37711
2023-02-06,10.2439
2023-02-07,12.83302
2023-02-08,15.98499
2023-02-09,18.25515
2023-02-10,17.35459
2023-02-11,7.87992
2023-02-12,3.73358
2023-02-13,9.68105
2023-02-14,13.30206
2023-02-15,15.2908
2023-02-16,15.79737
2023-02-17,12.27016
2023-02-18,6.5666
2023-02-19,2.57035
2023-02-20,8.63039
2023-02-21,11.83864
2023-02-22,13.75234
2023-02-23,14.39024
2023-02-24,18.29268
2023-02-25,8.06754
2023-02-26,3.73358
2023-02-27,8.87429
2023-02-28,13.63977
2023-03-01,15.21575
2023-03-02,15.00938
2023-03-03,12.68292
2023-03-04,8.64915
2023-03-05,3.75234
2023-03-06,10.67542
2023-03-07,12.66416
2023-03-08,11.72607
2023-03-09,12.62664
2023-03-10,12.34521
2023-03-11,6.04127
2023-03-12,2.47654
2023-03-13,8.89305
2023-03-14,11.25703
2023-03-15,10.80675
2023-03-16,10.80675
2023-03-17,11.57598
2023-03-18,5.21575
2023-03-19,2.17636
2023-03-20,7.86116
2023-03-21,10.75046
2023-03-22,11.55722
2023-03-23,12.47654
2023-03-24,12.30769
2023-03-25,6.11632
2023-03-26,2.17636
2023-03-27,8.06754
2023-03-28,23.43339
2023-03-29,47.91744
2023-03-30,30.93808
2023-03-31,24.72795
2023-04-01,11.14446
2023-04-02,3.86491
2023-04-03,12.4015
2023-04-04,15.9287
2023-04-05,14.29643
2023-04-06,13.62101
2023-04-07,13.48968
2023-04-08,5.66604
2023-04-09,3.32082
2023-04-10,10.31894
2023-04-11,14.6529
2023-04-12,14.31519
2023-04-13,18.29268
2023-04-14,15.74108
2023-04-15,6.58536
2023-04-16,2.90806
2023-04-17,9.68105
2023-04-18,12.45778
2023-04-19,12.51407
2023-04-20,12.12007
2023-04-21,11.85741
2023-04-22,5.42213
2023-04-23,2.27016
2023-04-24,7.80487
2023-04-25,11.89493
2023-04-26,12.62664
2023-04-27,10.71294
2023-04-28,10.50656
2023-04-29,5.77861
2023-04-30,2.4953
2023-05-01,4.31519
2023-05-02,10.76923
2023-05-03,9.98123
2023-05-04,9.62476
2023-05-05,7.4484
2023-05-06,6.00375
2023-05-07,2.6454
2023-05-08,7.26078
2023-05-09,10.95684
2023-05-10,9.04315
2023-05-11,10.28142
2023-05-12,12.70168
2023-05-13,4.99061
2023-05-14,2.32645
2023-05-15,8.10506
2023-05-16,12.32645
2023-05-17,12.53283
2023-05-18,15.49718
2023-05-19,16.52908
2023-05-20,6.62288
2023-05-21,3.03939
2023-05-22,7.80487
2023-05-23,12.06378
2023-05-24,12.10131
2023-05-25,13.33958
2023-05-26,13.50844
2023-05-27,7.46716
2023-05-28,3.03939
2023-05-29,6.26641
