date,금리인하
2023-05-28,1.31928
2023-05-29,1.80411
2023-05-30,3.25392
2023-05-31,3.28189
2023-06-01,2.89496
2023-06-02,2.56864
2023-06-03,1.55703
2023-06-04,1.92531
2023-06-05,2.93226
2023-06-06,1.84606
2023-06-07,3.06279
2023-06-08,2.50804
2023-06-09,2.17239
2023-06-10,1.3053
2023-06-11,1.3286
2023-06-12,2.54999
2023-06-13,2.6712
2023-06-14,2.94158
2023-06-15,2.83436
2023-06-16,1.67358
2023-06-17,0.85776
2023-06-18,1.03491
2023-06-19,2.08381
2023-06-20,2.78308
2023-06-21,2.37751
2023-06-22,1.98125
2023-06-23,1.64561
2023-06-24,0.83912
2023-06-25,1.00228
2023-06-26,1.9393
2023-06-27,2.14442
2023-06-28,2.03253
2023-06-29,2.53601
2023-06-30,1.94396
2023-07-01,0.94634
2023-07-02,0.98363
2023-07-03,2.13043
2023-07-04,2.6339
2023-07-05,2.15374
2023-07-06,1.90667
2023-07-07,1.73418
2023-07-08,1.02093
2023-07-09,1.19341
2023-07-10,2.13509
2023-07-11,2.27029
2023-07-12,2.66188
2023-07-13,2.54533
2023-07-14,1.94862
2023-07-15,1.04424
2023-07-16,1.17943
2023-07-17,2.04186
2023-07-18,1.71553
2023-07-19,1.76681
2023-07-20,1.55237
2023-07-21,1.50575
2023-07-22,0.8531
2023-07-23,0.91371
2023-07-24,1.65027
2023-07-25,1.55237
2023-07-26,1.72952
2023-07-27,10.26991
2023-07-28,2.32157
2023-07-29,0.85776
2023-07-30,0.90438
2023-07-31,1.66425
2023-08-01,1.63628
2023-08-02,1.49177
2023-08-03,1.45913
2023-08-04,1.14679
2023-08-05,0.86243
2023-08-06,0.86243
2023-08-07,1.63162
2023-08-08,3.70612
2023-08-09,4.02778
2023-08-10,1.84606
2023-08-11,1.79478
2023-08-12,1.21206
2023-08-13,1.1701
2023-08-14,2.21901
2023-08-15,1.70155
2023-08-16,2.49405
2023-08-17,2.12577
2023-08-18,1.9393
2023-08-19,1.03025
2023-08-20,1.70155
2023-08-21,3.26325
2023-08-22,2.3542
2023-08-23,1.85072
2023-08-24,2.55465
2023-08-25,1.57102
2023-08-26,1.06754
2023-08-27,1.08153
2023-08-28,1.89268
2023-08-29,1.79012
2023-08-30,2.74113
2023-08-31,2.12111
2023-09-01,1.585
2023-09-02,1.09085
2023-09-03,1.01626
2023-09-04,1.69689
2023-09-05,1.64561
2023-09-06,1.53372
2023-09-07,1.57102
2023-09-08,1.3659
2023-09-09,0.81115
2023-09-10,0.82047
2023-09-11,1.64561
2023-09-12,2.01855
2023-09-13,2.00456
2023-09-14,1.59433
2023-09-15,1.70621
2023-09-16,0.94168
2023-09-17,1.12815
2023-09-18,1.65959
2023-09-19,1.72952
2023-09-20,1.51041
2023-09-21,1.79012
2023-09-22,1.17943
2023-09-23,0.77385
2023-09-24,0.77385
2023-09-25,1.53838
2023-09-26,1.44981
2023-09-27,1.21206
2023-09-28,0.68528
2023-09-29,0.634
2023-09-30,0.65731
2023-10-01,0.57806
2023-10-02,0.80182
2023-10-03,1.02093
2023-10-04,1.95795
2023-10-05,1.4638
2023-10-06,1.40785
2023-10-07,0.8904
2023-10-08,0.80648
2023-10-09,1.16078
2023-10-10,2.06983
2023-10-11,2.81105
2023-10-12,2.12111
2023-10-13,1.71553
2023-10-14,0.99296
2023-10-15,1.22605
2023-10-16,1.91599
2023-10-17,1.75283
2023-10-18,1.7435
2023-10-19,2.28893
2023-10-20,1.70155
2023-10-21,0.98829
2023-10-22,0.90904
2023-10-23,1.79012
2023-10-24,1.72486
2023-10-25,1.55703
2023-10-26,1.71087
2023-10-27,1.43116
2023-10-28,0.96965
2023-10-29,1.29597
2023-10-30,1.91599
2023-10-31,1.85072
2023-11-01,1.81809
2023-11-02,3.14204
2023-11-03,2.90895
2023-11-04,1.92531
2023-11-05,1.53372
2023-11-06,3.41242
2023-11-07,3.10008
2023-11-08,3.76206
2023-11-09,3.53363
2023-11-10,2.89496
2023-11-11,1.82742
2023-11-12,1.68756
2023-11-13,2.96023
2023-11-14,5.24451
2023-11-15,9.0998
2023-11-16,5.43564
2023-11-17,4.1956
2023-11-18,2.85767
2023-11-19,2.95091
2023-11-20,6.22814
2023-11-21,7.48216
2023-11-22,5.65474
2023-11-23,4.52659
2023-11-24,4.31215
2023-11-25,2.61526
2023-11-26,2.52668
2023-11-27,4.13966
2023-11-28,4.67577
2023-11-29,7.56141
2023-11-30,8.13481
2023-12-01,6.71297
2023-12-02,4.35877
2023-12-03,3.9765
2023-12-04,7.38427
2023-12-05,7.86443
2023-12-06,7.50547
2023-12-07,6.55913
2023-12-08,5.24917
2023-12-09,3.84131
2023-12-10,3.87394
2023-12-11,5.68271
2023-12-12,6.1722
2023-12-13,7.13719
2023-12-14,44.38953
2023-12-15,18.14833
2023-12-16,7.17449
2023-12-17,6.14889
2023-12-18,9.62659
2023-12-19,9.02055
2023-12-20,9.60794
2023-12-21,7.88774
2023-12-22,6.24679
2023-12-23,4.38208
2023-12-24,3.76672
2023-12-25,4.80164
2023-12-26,7.319
2023-12-27,7.02997
2023-12-28,6.51251
2023-12-29,5.31909
2023-12-30,3.66882
2023-12-31,3.3425
2024-01-01,4.26553
2024-01-02,8.97394
2024-01-03,8.78746
2024-01-04,12.69404
2024-01-05,7.74789
2024-01-06,5.03939
2024-01-07,4.51727
2024-01-08,7.69661
2024-01-09,7.86443
2024-01-10,6.82019
2024-01-11,8.71288
2024-01-12,6.37732
2024-01-13,3.44972
2024-01-14,3.47769
2024-01-15,6.61973
2024-01-16,7.85511
2024-01-17,10.40977
2024-01-18,7.70593
2024-01-19,6.43326
2024-01-20,4.3914
2024-01-21,3.77138
2024-01-22,8.49843
2024-01-23,7.80383
2024-01-24,8.17677
2024-01-25,6.99734
2024-01-26,7.02065
2024-01-27,4.89021
2024-01-28,4.9648
2024-01-29,8.47512
2024-01-30,10.56827
2024-01-31,12.5402
2024-02-01,14.57274
2024-02-02,7.91105
2024-02-03,3.88793
2024-02-04,3.6595
2024-02-05,6.35867
2024-02-06,6.63838
2024-02-07,5.51023
2024-02-08,5.39368
2024-02-09,3.53363
2024-02-10,3.29588
2024-02-11,3.44972
2024-02-12,4.34944
2024-02-13,8.27001
2024-02-14,9.31425
2024-02-15,7.66397
2024-02-16,6.62439
2024-02-17,4.02778
2024-02-18,4.71306
2024-02-19,7.56608
2024-02-20,8.00895
2024-02-21,7.61269
2024-02-22,8.75483
2024-02-23,6.2095
2024-02-24,3.9159
2024-02-25,3.98116
2024-02-26,6.38664
2024-02-27,6.78756
2024-02-28,5.97174
2024-02-29,6.69432
2024-03-01,5.13728
2024-03-02,4.8669
2024-03-03,4.49396
2024-03-04,8.07421
2024-03-05,9.869
2024-03-06,11.82695
2024-03-07,15.84075
2024-03-08,15.70556
2024-03-09,8.5031
2024-03-10,7.02997
2024-03-11,12.05538
2024-03-12,12.1253
2024-03-13,11.82229
2024-03-14,10.85264
2024-03-15,12.97841
2024-03-16,6.57778
2024-03-17,6.51717
2024-03-18,11.04843
2024-03-19,13.28143
2024-03-20,13.64038
