date,자산관리사
2020-08-14,13.80471
2020-08-15,9.82552
2020-08-16,10.49892
2020-08-17,11.44781
2020-08-18,13.74349
2020-08-19,13.49862
2020-08-20,12.24364
2020-08-21,12.64156
2020-08-22,9.48882
2020-08-23,12.64156
2020-08-24,18.05938
2020-08-25,23.96694
2020-08-26,18.54912
2020-08-27,17.44719
2020-08-28,13.92715
2020-08-29,11.11111
2020-08-30,12.82522
2020-08-31,17.38598
2020-09-01,15.67187
2020-09-02,17.78389
2020-09-03,16.89623
2020-09-04,14.23324
2020-09-05,12.27425
2020-09-06,12.24364
2020-09-07,17.04928
2020-09-08,17.23293
2020-09-09,15.24334
2020-09-10,15.05968
2020-09-11,14.56994
2020-09-12,10.83562
2020-09-13,11.17232
2020-09-14,16.37588
2020-09-15,15.64126
2020-09-16,15.4576
2020-09-17,14.50872
2020-09-18,12.70278
2020-09-19,10.25405
2020-09-20,11.63146
2020-09-21,14.35567
2020-09-22,14.96786
2020-09-23,13.62105
2020-09-24,12.39669
2020-09-25,10.19283
2020-09-26,8.87664
2020-09-27,10.49892
2020-09-28,12.97826
2020-09-29,16.19222
2020-09-30,11.0805
2020-10-01,20.38567
2020-10-02,11.90694
2020-10-03,12.97826
2020-10-04,16.00857
2020-10-05,19.03887
2020-10-06,16.86562
2020-10-07,16.03917
2020-10-08,13.68227
2020-10-09,14.69237
2020-10-10,10.43771
2020-10-11,11.50902
2020-10-12,15.09029
2020-10-13,15.21273
2020-10-14,13.07009
2020-10-15,11.99877
2020-10-16,14.60055
2020-10-17,9.85613
2020-10-18,10.00918
2020-10-19,12.67217
2020-10-20,14.23324
2020-10-21,14.04958
2020-10-22,16.00857
2020-10-23,14.08019
2020-10-24,8.78481
2020-10-25,10.00918
2020-10-26,13.49862
2020-10-27,12.85583
2020-10-28,11.90694
2020-10-29,12.30486
2020-10-30,11.53963
2020-10-31,14.32506
2020-11-01,11.04989
2020-11-02,13.62105
2020-11-03,13.89654
2020-11-04,12.67217
2020-11-05,13.98836
2020-11-06,12.88644
2020-11-07,14.66176
2020-11-08,10.43771
2020-11-09,12.54973
2020-11-10,13.37618
2020-11-11,12.36608
2020-11-12,12.12121
2020-11-13,10.46831
2020-11-14,8.26446
2020-11-15,8.99908
2020-11-16,13.19253
2020-11-17,12.64156
2020-11-18,11.66207
2020-11-19,13.62105
2020-11-20,25.09947
2020-11-21,12.48852
2020-11-22,11.7539
2020-11-23,14.7842
2020-11-24,15.02907
2020-11-25,14.69237
2020-11-26,14.63116
2020-11-27,13.28435
2020-11-28,9.7643
2020-11-29,11.0805
2020-11-30,13.59044
2020-12-01,16.22283
2020-12-02,18.08999
2020-12-03,14.08019
2020-12-04,20.20202
2020-12-05,18.1512
2020-12-06,22.86501
2020-12-07,20.59993
2020-12-08,16.10039
2020-12-09,16.71258
2020-12-10,16.43709
2020-12-11,14.41689
2020-12-12,10.34588
2020-12-13,10.71319
2020-12-14,16.89623
2020-12-15,16.98806
2020-12-16,14.7842
2020-12-17,13.92715
2020-12-18,13.7741
2020-12-19,11.7539
2020-12-20,12.36608
2020-12-21,14.56994
2020-12-22,14.20263
2020-12-23,16.131
2020-12-24,12.30486
2020-12-25,9.51943
2020-12-26,12.02938
2020-12-27,14.4475
2020-12-28,17.72268
2020-12-29,16.22283
2020-12-30,14.84542
2020-12-31,13.1007
2021-01-01,11.26415
2021-01-02,13.74349
2021-01-03,15.24334
2021-01-04,22.25283
2021-01-05,22.62014
2021-01-06,29.04805
2021-01-07,20.66115
2021-01-08,18.12059
2021-01-09,14.93725
2021-01-10,16.83501
2021-01-11,18.54912
2021-01-12,19.28374
2021-01-13,21.30394
2021-01-14,22.8344
2021-01-15,27.2115
2021-01-16,17.93694
2021-01-17,16.74318
2021-01-18,18.57973
2021-01-19,19.68166
2021-01-20,20.44689
2021-01-21,19.31435
2021-01-22,12.94765
2021-01-23,9.51943
2021-01-24,7.92776
2021-01-25,11.32537
2021-01-26,11.01928
2021-01-27,10.00918
2021-01-28,9.94796
2021-01-29,7.83593
2021-01-30,8.26446
2021-01-31,11.4172
2021-02-01,15.82491
2021-02-02,16.31466
2021-02-03,18.4879
2021-02-04,17.8145
2021-02-05,13.7741
2021-02-06,10.49892
2021-02-07,11.87633
2021-02-08,14.90664
2021-02-09,11.93755
2021-02-10,12.18243
2021-02-11,9.82552
2021-02-12,10.03979
2021-02-13,10.37649
2021-02-14,12.33547
2021-02-15,13.7741
2021-02-16,16.22283
2021-02-17,12.88644
2021-02-18,14.1108
2021-02-19,12.33547
2021-02-20,10.56014
2021-02-21,11.90694
2021-02-22,13.55984
2021-02-23,14.26385
2021-02-24,11.78451
2021-02-25,13.4374
2021-02-26,11.0805
2021-02-27,9.67248
2021-02-28,11.26415
2021-03-01,12.15182
2021-03-02,15.70247
2021-03-03,14.47811
2021-03-04,13.07009
2021-03-05,12.05999
2021-03-06,8.78481
2021-03-07,10.13161
2021-03-08,14.23324
2021-03-09,13.86593
2021-03-10,13.52923
2021-03-11,13.28435
2021-03-12,13.03948
2021-03-13,9.70309
2021-03-14,11.53963
2021-03-15,17.07988
2021-03-16,20.53872
2021-03-17,17.38598
2021-03-18,14.75359
2021-03-19,13.22314
2021-03-20,11.35598
2021-03-21,9.97857
2021-03-22,18.1512
2021-03-23,15.54943
2021-03-24,13.22314
2021-03-25,11.23354
2021-03-26,11.57024
2021-03-27,8.0808
2021-03-28,8.69299
2021-03-29,14.72298
2021-03-30,12.51913
2021-03-31,11.7539
2021-04-01,11.17232
2021-04-02,10.52953
2021-04-03,8.32568
2021-04-04,9.7337
2021-04-05,12.33547
2021-04-06,12.64156
2021-04-07,14.1108
2021-04-08,13.03948
2021-04-09,9.58065
2021-04-10,8.66238
2021-04-11,8.72359
2021-04-12,13.22314
2021-04-13,11.72329
2021-04-14,11.23354
2021-04-15,10.25405
2021-04-16,11.81512
2021-04-17,10.7438
2021-04-18,10.28466
2021-04-19,13.07009
2021-04-20,11.66207
2021-04-21,12.21303
2021-04-22,12.36608
2021-04-23,13.19253
2021-04-24,14.84542
2021-04-25,10.0704
2021-04-26,12.58034
2021-04-27,12.18243
2021-04-28,9.397
2021-04-29,9.36639
2021-04-30,8.44811
2021-05-01,6.51974
2021-05-02,7.65228
2021-05-03,9.61126
2021-05-04,13.89654
2021-05-05,7.65228
2021-05-06,10.92745
2021-05-07,20.26323
2021-05-08,11.7539
2021-05-09,8.35629
2021-05-10,12.88644
2021-05-11,10.95806
2021-05-12,11.72329
2021-05-13,11.44781
2021-05-14,9.82552
2021-05-15,8.26446
2021-05-16,7.68288
2021-05-17,12.24364
2021-05-18,25.31374
2021-05-19,41.90388
2021-05-20,27.30333
2021-05-21,22.46709
2021-05-22,21.1509
2021-05-23,19.37557
2021-05-24,20.01836
2021-05-25,18.85521
2021-05-26,14.4475
2021-05-27,13.16192
2021-05-28,15.18212
2021-05-29,9.45821
2021-05-30,12.70278
2021-05-31,13.95775
2021-06-01,12.64156
2021-06-02,11.96816
2021-06-03,13.83532
2021-06-04,13.00887
2021-06-05,9.397
2021-06-06,11.14172
2021-06-07,14.56994
2021-06-08,12.97826
2021-06-09,13.1007
2021-06-10,11.60085
2021-06-11,11.11111
2021-06-12,8.72359
2021-06-13,10.95806
2021-06-14,14.32506
2021-06-15,16.98806
2021-06-16,15.21273
2021-06-17,12.51913
2021-06-18,11.81512
2021-06-19,8.81542
2021-06-20,9.79491
2021-06-21,14.93725
2021-06-22,14.08019
2021-06-23,10.92745
2021-06-24,11.81512
2021-06-25,10.4071
2021-06-26,8.11141
2021-06-27,9.24395
2021-06-28,12.764
2021-06-29,12.15182
2021-06-30,13.22314
2021-07-01,10.7438
2021-07-02,10.77441
2021-07-03,7.86654
2021-07-04,7.37679
2021-07-05,11.90694
2021-07-06,11.81512
2021-07-07,11.93755
2021-07-08,12.54973
2021-07-09,10.22344
2021-07-10,8.44811
2021-07-11,9.27456
2021-07-12,13.40679
2021-07-13,11.87633
2021-07-14,13.13131
2021-07-15,12.24364
2021-07-16,11.90694
2021-07-17,8.53994
2021-07-18,10.49892
2021-07-19,12.48852
2021-07-20,12.73339
2021-07-21,11.50902
2021-07-22,11.78451
2021-07-23,12.21303
2021-07-24,10.56014
2021-07-25,8.53994
2021-07-26,9.7337
2021-07-27,9.58065
2021-07-28,10.19283
2021-07-29,8.72359
2021-07-30,9.24395
2021-07-31,7.22375
2021-08-01,8.78481
2021-08-02,10.0704
2021-08-03,10.31527
2021-08-04,8.87664
2021-08-05,9.70309
2021-08-06,18.91643
2021-08-07,9.70309
2021-08-08,8.69299
2021-08-09,12.05999
2021-08-10,15.4576
2021-08-11,15.42699
2021-08-12,14.47811
2021-08-13,11.96816
2021-08-14,10.03979
2021-08-15,11.69268
2021-08-16,12.45791
2021-08-17,12.51913
2021-08-18,10.92745
2021-08-19,11.63146
2021-08-20,10.56014
2021-08-21,8.01958
2021-08-22,10.46831
2021-08-23,11.44781
2021-08-24,12.21303
2021-08-25,10.22344
2021-08-26,11.84573
2021-08-27,11.69268
2021-08-28,8.99908
2021-08-29,8.7542
2021-08-30,11.7539
2021-08-31,11.4172
2021-09-01,12.30486
2021-09-02,12.45791
2021-09-03,12.05999
2021-09-04,7.92776
2021-09-05,8.69299
2021-09-06,14.99846
2021-09-07,14.50872
2021-09-08,12.36608
2021-09-09,12.36608
2021-09-10,11.14172
2021-09-11,9.70309
2021-09-12,12.12121
2021-09-13,13.40679
2021-09-14,13.07009
2021-09-15,10.37649
2021-09-16,13.13131
2021-09-17,11.35598
2021-09-18,18.4879
2021-09-19,22.89562
2021-09-20,15.64126
2021-09-21,12.67217
2021-09-22,14.50872
2021-09-23,17.32476
2021-09-24,15.91674
2021-09-25,11.17232
2021-09-26,13.95775
2021-09-27,18.51851
2021-09-28,20.20202
2021-09-29,17.38598
2021-09-30,16.06978
2021-10-01,13.80471
2021-10-02,10.03979
2021-10-03,10.98867
2021-10-04,13.55984
2021-10-05,16.62075
2021-10-06,13.52923
2021-10-07,13.74349
2021-10-08,11.14172
2021-10-09,8.29507
2021-10-10,8.7542
2021-10-11,12.45791
2021-10-12,12.36608
2021-10-13,11.50902
2021-10-14,10.71319
2021-10-15,8.78481
2021-10-16,7.46862
2021-10-17,8.78481
2021-10-18,10.68258
2021-10-19,10.25405
2021-10-20,9.7337
2021-10-21,11.23354
2021-10-22,9.4276
2021-10-23,7.71349
2021-10-24,8.26446
2021-10-25,11.44781
2021-10-26,11.63146
2021-10-27,10.98867
2021-10-28,9.94796
2021-10-29,9.55004
2021-10-30,9.30517
2021-10-31,11.81512
2021-11-01,13.55984
2021-11-02,13.28435
2021-11-03,11.66207
2021-11-04,12.36608
2021-11-05,12.79461
2021-11-06,13.25374
2021-11-07,8.78481
2021-11-08,11.20293
2021-11-09,11.01928
2021-11-10,10.49892
2021-11-11,10.95806
2021-11-12,9.4276
2021-11-13,7.43801
2021-11-14,8.63177
2021-11-15,10.59075
2021-11-16,10.77441
2021-11-17,10.95806
2021-11-18,10.95806
2021-11-19,20.04897
2021-11-20,8.53994
2021-11-21,8.0808
2021-11-22,10.92745
2021-11-23,10.10101
2021-11-24,10.34588
2021-11-25,9.94796
2021-11-26,9.48882
2021-11-27,7.10131
2021-11-28,7.77471
2021-11-29,10.46831
2021-11-30,11.53963
2021-12-01,11.20293
2021-12-02,11.72329
2021-12-03,11.01928
2021-12-04,8.17263
2021-12-05,7.83593
2021-12-06,11.38659
2021-12-07,11.38659
2021-12-08,11.20293
2021-12-09,12.18243
2021-12-10,9.51943
2021-12-11,8.96847
2021-12-12,8.96847
2021-12-13,11.11111
2021-12-14,10.7438
2021-12-15,12.24364
2021-12-16,10.4071
2021-12-17,10.31527
2021-12-18,7.65228
2021-12-19,8.29507
2021-12-20,10.89684
2021-12-21,12.36608
2021-12-22,10.7438
2021-12-23,10.22344
2021-12-24,9.45821
2021-12-25,5.14233
2021-12-26,8.20324
2021-12-27,9.48882
2021-12-28,10.98867
2021-12-29,11.87633
2021-12-30,10.89684
2021-12-31,7.68288
2022-01-01,6.48913
2022-01-02,8.26446
2022-01-03,13.7741
2022-01-04,12.15182
2022-01-05,11.78451
2022-01-06,11.4172
2022-01-07,10.62136
2022-01-08,10.37649
2022-01-09,10.7438
2022-01-10,11.81512
2022-01-11,10.92745
2022-01-12,12.27425
2022-01-13,11.04989
2022-01-14,10.25405
2022-01-15,9.0909
2022-01-16,8.57055
2022-01-17,12.33547
2022-01-18,11.23354
2022-01-19,10.77441
2022-01-20,11.35598
2022-01-21,9.7643
2022-01-22,8.7542
2022-01-23,10.31527
2022-01-24,11.7539
2022-01-25,13.59044
2022-01-26,14.04958
2022-01-27,12.4273
2022-01-28,10.98867
2022-01-29,7.95837
2022-01-30,7.25436
2022-01-31,7.68288
2022-02-01,7.71349
2022-02-02,10.34588
2022-02-03,12.85583
2022-02-04,11.50902
2022-02-05,8.29507
2022-02-06,9.94796
2022-02-07,13.00887
2022-02-08,12.91704
2022-02-09,11.04989
2022-02-10,11.17232
2022-02-11,9.88674
2022-02-12,8.35629
2022-02-13,10.22344
2022-02-14,13.31496
2022-02-15,12.0906
2022-02-16,11.29476
2022-02-17,10.37649
2022-02-18,10.28466
2022-02-19,8.26446
2022-02-20,8.66238
2022-02-21,10.43771
2022-02-22,10.86623
2022-02-23,9.06029
2022-02-24,11.53963
2022-02-25,10.19283
2022-02-26,7.83593
2022-02-27,8.81542
2022-02-28,9.82552
2022-03-01,8.78481
2022-03-02,11.4172
2022-03-03,10.71319
2022-03-04,10.83562
2022-03-05,8.78481
2022-03-06,9.27456
2022-03-07,13.16192
2022-03-08,15.58004
2022-03-09,7.59106
2022-03-10,11.50902
2022-03-11,10.28466
2022-03-12,9.94796
2022-03-13,9.70309
2022-03-14,13.03948
2022-03-15,13.25374
2022-03-16,11.20293
2022-03-17,11.01928
2022-03-18,9.24395
2022-03-19,8.20324
2022-03-20,8.17263
2022-03-21,11.99877
2022-03-22,12.58034
2022-03-23,11.99877
2022-03-24,9.94796
2022-03-25,9.45821
2022-03-26,8.23385
2022-03-27,8.20324
2022-03-28,10.98867
2022-03-29,10.34588
2022-03-30,11.11111
2022-03-31,10.95806
2022-04-01,8.57055
2022-04-02,7.71349
2022-04-03,6.64217
2022-04-04,10.16222
2022-04-05,9.33578
2022-04-06,11.26415
2022-04-07,10.52953
2022-04-08,10.62136
2022-04-09,8.63177
2022-04-10,8.78481
2022-04-11,11.38659
2022-04-12,11.32537
2022-04-13,11.38659
2022-04-14,11.0805
2022-04-15,11.72329
2022-04-16,12.85583
2022-04-17,7.37679
2022-04-18,11.57024
2022-04-19,11.32537
2022-04-20,10.71319
2022-04-21,9.51943
2022-04-22,8.47872
2022-04-23,6.51974
2022-04-24,7.65228
2022-04-25,9.58065
2022-04-26,9.36639
2022-04-27,8.84603
2022-04-28,9.4276
2022-04-29,18.24303
2022-04-30,6.82583
2022-05-01,7.4074
2022-05-02,9.85613
2022-05-03,9.55004
2022-05-04,8.7542
2022-05-05,6.82583
2022-05-06,7.52984
2022-05-07,7.62167
2022-05-08,7.0707
2022-05-09,9.58065
2022-05-10,10.4071
2022-05-11,9.27456
2022-05-12,10.7438
2022-05-13,8.01958
2022-05-14,7.37679
2022-05-15,6.70339
2022-05-16,10.46831
2022-05-17,10.92745
2022-05-18,10.16222
2022-05-19,9.61126
2022-05-20,8.72359
2022-05-21,7.25436
2022-05-22,8.50933
2022-05-23,10.00918
2022-05-24,10.03979
2022-05-25,9.45821
2022-05-26,8.87664
2022-05-27,8.23385
2022-05-28,7.13192
2022-05-29,7.10131
2022-05-30,11.78451
2022-05-31,9.15212
2022-06-01,7.31558
2022-06-02,11.14172
2022-06-03,9.4276
2022-06-04,7.49923
2022-06-05,7.49923
2022-06-06,9.88674
2022-06-07,10.71319
2022-06-08,10.98867
2022-06-09,11.78451
2022-06-10,10.92745
2022-06-11,7.86654
2022-06-12,10.25405
2022-06-13,13.74349
2022-06-14,20.04897
2022-06-15,15.88613
2022-06-16,13.80471
2022-06-17,12.02938
2022-06-18,8.7542
2022-06-19,8.7542
2022-06-20,13.98836
2022-06-21,15.33516
2022-06-22,10.92745
2022-06-23,38.78175
2022-06-24,32.13957
2022-06-25,8.7542
2022-06-26,32.50688
2022-06-27,30.57851
2022-06-28,11.81512
2022-06-29,12.21303
2022-06-30,10.46831
2022-07-01,8.47872
2022-07-02,5.87695
2022-07-03,10.56014
2022-07-04,15.64126
2022-07-05,10.0704
2022-07-06,11.87633
2022-07-07,10.62136
2022-07-08,9.15212
2022-07-09,7.31558
2022-07-10,7.7441
2022-07-11,11.96816
2022-07-12,11.60085
2022-07-13,12.30486
2022-07-14,10.56014
2022-07-15,11.17232
2022-07-16,8.72359
2022-07-17,8.26446
2022-07-18,12.0906
2022-07-19,12.33547
2022-07-20,11.78451
2022-07-21,13.16192
2022-07-22,13.22314
2022-07-23,13.46801
2022-07-24,8.93786
2022-07-25,10.62136
2022-07-26,9.85613
2022-07-27,8.32568
2022-07-28,7.98898
2022-07-29,7.71349
2022-07-30,9.7337
2022-07-31,8.4175
2022-08-01,10.03979
2022-08-02,7.68288
2022-08-03,9.45821
2022-08-04,10.25405
2022-08-05,21.24273
2022-08-06,9.06029
2022-08-07,6.97887
2022-08-08,9.02969
2022-08-09,11.04989
2022-08-10,9.55004
2022-08-11,8.63177
2022-08-12,8.32568
2022-08-13,5.81573
2022-08-14,6.12182
2022-08-15,7.89715
2022-08-16,8.84603
2022-08-17,10.19283
2022-08-18,8.69299
2022-08-19,7.49923
2022-08-20,7.04009
2022-08-21,7.31558
2022-08-22,10.0704
2022-08-23,9.18273
2022-08-24,10.52953
2022-08-25,8.96847
2022-08-26,7.7441
2022-08-27,8.0808
2022-08-28,6.0606
2022-08-29,9.397
2022-08-30,9.55004
2022-08-31,9.397
2022-09-01,8.26446
2022-09-02,8.17263
2022-09-03,6.61157
2022-09-04,6.15243
2022-09-05,8.35629
2022-09-06,8.35629
2022-09-07,8.57055
2022-09-08,7.49923
2022-09-09,5.14233
2022-09-10,4.7138
2022-09-11,5.78512
2022-09-12,7.0707
2022-09-13,9.7337
2022-09-14,9.79491
2022-09-15,10.13161
2022-09-16,8.32568
2022-09-17,5.96877
2022-09-18,6.734
2022-09-19,10.10101
2022-09-20,9.4276
2022-09-21,8.14202
2022-09-22,8.69299
2022-09-23,7.65228
2022-09-24,5.57086
2022-09-25,5.75451
2022-09-26,7.89715
2022-09-27,8.72359
2022-09-28,9.45821
2022-09-29,9.12151
2022-09-30,6.85644
2022-10-01,5.7239
2022-10-02,6.88705
2022-10-03,7.80532
2022-10-04,14.53933
2022-10-05,10.68258
2022-10-06,10.28466
2022-10-07,9.51943
2022-10-08,5.93816
2022-10-09,6.18304
2022-10-10,8.05019
2022-10-11,10.22344
2022-10-12,9.85613
2022-10-13,8.44811
2022-10-14,8.66238
2022-10-15,5.44842
2022-10-16,6.734
2022-10-17,9.30517
2022-10-18,9.88674
2022-10-19,9.79491
2022-10-20,9.4276
2022-10-21,8.84603
2022-10-22,6.48913
2022-10-23,5.60146
2022-10-24,9.02969
2022-10-25,7.52984
2022-10-26,8.81542
2022-10-27,8.50933
2022-10-28,7.77471
2022-10-29,6.36669
2022-10-30,5.69329
2022-10-31,9.7337
2022-11-01,10.10101
2022-11-02,10.0704
2022-11-03,10.03979
2022-11-04,9.02969
2022-11-05,5.7239
2022-11-06,7.59106
2022-11-07,10.28466
2022-11-08,9.91735
2022-11-09,10.56014
2022-11-10,10.22344
2022-11-11,10.71319
2022-11-12,11.0805
2022-11-13,7.22375
2022-11-14,9.82552
2022-11-15,8.93786
2022-11-16,8.35629
2022-11-17,7.83593
2022-11-18,7.19314
2022-11-19,5.63207
2022-11-20,4.89745
2022-11-21,8.90725
2022-11-22,8.66238
2022-11-23,10.34588
2022-11-24,8.66238
2022-11-25,17.72268
2022-11-26,8.87664
2022-11-27,8.81542
2022-11-28,9.58065
2022-11-29,7.77471
2022-11-30,7.49923
2022-12-01,8.32568
2022-12-02,7.71349
2022-12-03,5.50964
2022-12-04,6.21365
2022-12-05,7.31558
2022-12-06,7.80532
2022-12-07,7.65228
2022-12-08,8.87664
2022-12-09,8.0808
2022-12-10,5.41781
2022-12-11,6.61157
2022-12-12,9.02969
2022-12-13,10.00918
2022-12-14,9.18273
2022-12-15,7.83593
2022-12-16,7.04009
2022-12-17,6.45852
2022-12-18,5.32598
2022-12-19,8.17263
2022-12-20,8.17263
2022-12-21,8.57055
2022-12-22,7.49923
2022-12-23,7.13192
2022-12-24,4.74441
2022-12-25,5.75451
2022-12-26,8.4175
2022-12-27,8.63177
2022-12-28,8.14202
2022-12-29,7.31558
2022-12-30,6.27486
2022-12-31,5.93816
2023-01-01,6.55035
2023-01-02,11.44781
2023-01-03,9.15212
2023-01-04,8.69299
2023-01-05,9.18273
2023-01-06,8.7542
2023-01-07,6.18304
2023-01-08,7.31558
2023-01-09,10.56014
2023-01-10,9.4276
2023-01-11,9.58065
2023-01-12,8.90725
2023-01-13,8.53994
2023-01-14,7.19314
2023-01-15,7.25436
2023-01-16,9.24395
2023-01-17,9.33578
2023-01-18,7.77471
2023-01-19,8.4175
2023-01-20,6.12182
2023-01-21,4.86685
2023-01-22,5.44842
2023-01-23,5.93816
2023-01-24,7.62167
2023-01-25,9.94796
2023-01-26,9.48882
2023-01-27,8.44811
2023-01-28,6.36669
2023-01-29,6.24426
2023-01-30,10.03979
2023-01-31,10.83562
2023-02-01,9.51943
2023-02-02,9.02969
2023-02-03,7.68288
2023-02-04,6.48913
2023-02-05,6.21365
2023-02-06,10.56014
2023-02-07,9.67248
2023-02-08,9.64187
2023-02-09,9.94796
2023-02-10,7.89715
2023-02-11,6.82583
2023-02-12,7.46862
2023-02-13,12.39669
2023-02-14,12.764
2023-02-15,11.84573
2023-02-16,9.24395
2023-02-17,9.24395
2023-02-18,6.79522
2023-02-19,6.55035
2023-02-20,10.7438
2023-02-21,9.51943
2023-02-22,9.36639
2023-02-23,9.91735
2023-02-24,9.4276
2023-02-25,7.92776
2023-02-26,7.52984
2023-02-27,9.64187
2023-02-28,7.89715
2023-03-01,7.31558
2023-03-02,9.48882
2023-03-03,9.24395
2023-03-04,7.80532
2023-03-05,8.26446
2023-03-06,11.01928
2023-03-07,14.41689
2023-03-08,11.47842
2023-03-09,9.85613
2023-03-10,9.82552
2023-03-11,7.7441
2023-03-12,6.85644
2023-03-13,10.89684
2023-03-14,12.51913
2023-03-15,9.67248
2023-03-16,9.97857
2023-03-17,8.05019
2023-03-18,6.48913
2023-03-19,7.71349
2023-03-20,10.4071
2023-03-21,10.77441
2023-03-22,10.19283
2023-03-23,9.48882
2023-03-24,7.92776
2023-03-25,6.09121
2023-03-26,6.51974
2023-03-27,10.16222
2023-03-28,10.10101
2023-03-29,9.02969
2023-03-30,8.05019
2023-03-31,7.59106
2023-04-01,5.60146
2023-04-02,5.60146
2023-04-03,7.4074
2023-04-04,8.50933
2023-04-05,9.02969
2023-04-06,8.38689
2023-04-07,8.47872
2023-04-08,6.76461
2023-04-09,7.34618
2023-04-10,11.32537
2023-04-11,8.29507
2023-04-12,8.96847
2023-04-13,8.23385
2023-04-14,10.03979
2023-04-15,12.61095
2023-04-16,7.68288
2023-04-17,9.12151
2023-04-18,8.69299
2023-04-19,8.78481
2023-04-20,8.0808
2023-04-21,7.22375
2023-04-22,6.21365
2023-04-23,5.90756
2023-04-24,7.4074
2023-04-25,8.38689
2023-04-26,8.87664
2023-04-27,8.32568
2023-04-28,19.10009
2023-04-29,7.65228
2023-04-30,5.41781
2023-05-01,6.82583
2023-05-02,8.23385
2023-05-03,8.17263
2023-05-04,7.19314
2023-05-05,5.57086
2023-05-06,5.54025
2023-05-07,5.26476
2023-05-08,8.0808
2023-05-09,8.4175
2023-05-10,8.05019
2023-05-11,7.65228
2023-05-12,6.61157
2023-05-13,5.35659
2023-05-14,5.23415
2023-05-15,8.93786
2023-05-16,8.72359
2023-05-17,9.397
2023-05-18,7.98898
2023-05-19,8.23385
2023-05-20,6.21365
2023-05-21,6.734
2023-05-22,8.63177
2023-05-23,8.81542
2023-05-24,8.14202
2023-05-25,7.13192
2023-05-26,7.04009
2023-05-27,5.08111
2023-05-28,4.98928
2023-05-29,6.70339
