date,3기신도시
2020-09-30,0.90653
2020-10-01,1.17092
2020-10-02,1.11721
2020-10-03,1.35858
2020-10-04,1.23824
2020-10-05,1.48798
2020-10-06,1.28289
2020-10-07,1.37881
2020-10-08,1.01082
2020-10-09,0.77747
2020-10-10,0.87444
2020-10-11,0.98606
2020-10-12,1.25568
2020-10-13,1.13918
2020-10-14,1.50228
2020-10-15,1.14964
2020-10-16,0.97071
2020-10-17,0.80503
2020-10-18,0.89118
2020-10-19,1.12348
2020-10-20,1.08826
2020-10-21,1.40043
2020-10-22,0.97908
2020-10-23,0.94036
2020-10-24,0.82386
2020-10-25,0.887
2020-10-26,1.0178
2020-10-27,1.06
2020-10-28,1.02966
2020-10-29,0.9142
2020-10-30,0.80468
2020-10-31,0.73701
2020-11-01,0.78619
2020-11-02,1.0621
2020-11-03,1.19115
2020-11-04,0.98815
2020-11-05,0.92502
2020-11-06,0.86991
2020-11-07,0.75515
2020-11-08,0.83572
2020-11-09,1.07814
2020-11-10,1.03698
2020-11-11,1.03489
2020-11-12,1.00629
2020-11-13,0.90548
2020-11-14,0.86258
2020-11-15,0.91351
2020-11-16,0.99722
2020-11-17,1.18732
2020-11-18,1.1186
2020-11-19,1.1786
2020-11-20,0.97455
2020-11-21,0.79736
2020-11-22,0.94071
2020-11-23,1.03803
2020-11-24,0.89746
2020-11-25,0.97001
2020-11-26,0.92885
2020-11-27,0.87584
2020-11-28,0.87793
2020-11-29,0.87653
2020-11-30,0.96827
2020-12-01,0.98571
2020-12-02,0.99547
2020-12-03,0.99164
2020-12-04,1.03628
2020-12-05,0.95466
2020-12-06,1.42938
2020-12-07,21.6372
2020-12-08,3.15839
2020-12-09,2.1221
2020-12-10,4.31397
2020-12-11,1.58809
2020-12-12,1.23161
2020-12-13,1.17371
2020-12-14,1.45031
2020-12-15,1.27521
2020-12-16,1.135
2020-12-17,1.75272
2020-12-18,1.41125
2020-12-19,0.97315
2020-12-20,1.04326
2020-12-21,1.55286
2020-12-22,1.3223
2020-12-23,1.04989
2020-12-24,0.95815
2020-12-25,0.79422
2020-12-26,0.9721
2020-12-27,1.14825
2020-12-28,1.3359
2020-12-29,2.52427
2020-12-30,4.78485
2020-12-31,1.88248
2021-01-01,1.71784
2021-01-02,1.71087
2021-01-03,2.5881
2021-01-04,2.84691
2021-01-05,1.97003
2021-01-06,1.67006
2021-01-07,1.27731
2021-01-08,1.19255
2021-01-09,1.27661
2021-01-10,1.44508
2021-01-11,1.47403
2021-01-12,1.30451
2021-01-13,1.32439
2021-01-14,1.19499
2021-01-15,1.18139
2021-01-16,0.94525
2021-01-17,1.17999
2021-01-18,1.59576
2021-01-19,1.32439
2021-01-20,1.22464
2021-01-21,1.33625
2021-01-22,1.18383
2021-01-23,1.20231
2021-01-24,2.70949
2021-01-25,3.08201
2021-01-26,2.07083
2021-01-27,2.02862
2021-01-28,1.76702
2021-01-29,1.25882
2021-01-30,1.2058
2021-01-31,1.43287
2021-02-01,1.54205
2021-02-02,1.30068
2021-02-03,1.39346
2021-02-04,2.2986
2021-02-05,1.2494
2021-02-06,0.89118
2021-02-07,1.02547
2021-02-08,1.1179
2021-02-09,0.94734
2021-02-10,0.82317
2021-02-11,0.7684
2021-02-12,0.99757
2021-02-13,1.05093
2021-02-14,1.08128
2021-02-15,1.14755
2021-02-16,1.14511
2021-02-17,1.47333
2021-02-18,1.15941
2021-02-19,0.92083
2021-02-20,0.79596
2021-02-21,0.88316
2021-02-22,1.07047
2021-02-23,1.05617
2021-02-24,29.30525
2021-02-25,3.48208
2021-02-26,1.52321
2021-02-27,1.20197
2021-02-28,1.07151
2021-03-01,1.06175
2021-03-02,1.59506
2021-03-03,2.91179
2021-03-04,2.86924
2021-03-05,2.34185
2021-03-06,1.94317
2021-03-07,2.52323
2021-03-08,3.03108
2021-03-09,3.31745
2021-03-10,2.88075
2021-03-11,2.60938
2021-03-12,2.33278
2021-03-13,2.04048
2021-03-14,1.89957
2021-03-15,2.56613
2021-03-16,1.86922
2021-03-17,1.62297
2021-03-18,1.35579
2021-03-19,1.39206
2021-03-20,1.05407
2021-03-21,1.18557
2021-03-22,1.40113
2021-03-23,1.23615
2021-03-24,1.15069
2021-03-25,1.09942
2021-03-26,0.91978
2021-03-27,0.75027
2021-03-28,0.8706
2021-03-29,1.08163
2021-03-30,1.62715
2021-03-31,1.32718
2021-04-01,0.96269
2021-04-02,0.81828
2021-04-03,0.70143
2021-04-04,0.73213
2021-04-05,0.87514
2021-04-06,0.7834
2021-04-07,0.77154
2021-04-08,0.86119
2021-04-09,0.82456
2021-04-10,0.63063
2021-04-11,0.64458
2021-04-12,0.83712
2021-04-13,0.83084
2021-04-14,0.80049
2021-04-15,0.7112
2021-04-16,0.6397
2021-04-17,0.5654
2021-04-18,0.57622
2021-04-19,0.8413
2021-04-20,0.7855
2021-04-21,7.57875
2021-04-22,4.89229
2021-04-23,2.34429
2021-04-24,1.69273
2021-04-25,1.61913
2021-04-26,2.14966
2021-04-27,2.03176
2021-04-28,1.94631
2021-04-29,2.0942
2021-04-30,1.44264
2021-05-01,1.00664
2021-05-02,1.9784
2021-05-03,2.35754
2021-05-04,1.4538
2021-05-05,1.03419
2021-05-06,1.37009
2021-05-07,1.23685
2021-05-08,1.05128
2021-05-09,1.105
2021-05-10,1.39729
2021-05-11,1.53821
2021-05-12,1.34009
2021-05-13,1.11721
2021-05-14,1.01291
2021-05-15,0.82735
2021-05-16,0.96094
2021-05-17,1.75028
2021-05-18,1.72831
2021-05-19,1.31079
2021-05-20,1.47752
2021-05-21,1.52077
2021-05-22,1.41718
2021-05-23,2.00107
2021-05-24,1.87724
2021-05-25,1.68959
2021-05-26,1.95433
2021-05-27,2.02165
2021-05-28,1.77784
2021-05-29,1.30347
2021-05-30,2.1678
2021-05-31,2.14443
2021-06-01,1.83713
2021-06-02,2.95155
2021-06-03,3.90692
2021-06-04,3.48069
2021-06-05,2.30801
2021-06-06,2.60066
2021-06-07,3.24315
2021-06-08,2.8375
2021-06-09,2.31185
2021-06-10,1.97944
2021-06-11,2.13292
2021-06-12,1.68715
2021-06-13,1.72866
2021-06-14,2.18838
2021-06-15,2.08583
2021-06-16,1.84481
2021-06-17,2.35999
2021-06-18,6.43992
2021-06-19,3.33803
2021-06-20,2.99027
2021-06-21,3.28222
2021-06-22,3.33907
2021-06-23,2.54799
2021-06-24,3.04154
2021-06-25,2.54939
2021-06-26,1.8612
2021-06-27,3.12456
2021-06-28,3.21176
2021-06-29,2.72483
2021-06-30,2.75378
2021-07-01,2.96411
2021-07-02,2.5731
2021-07-03,2.6774
2021-07-04,3.34465
2021-07-05,5.87311
2021-07-06,7.07439
2021-07-07,4.8602
2021-07-08,4.1891
2021-07-09,4.34885
2021-07-10,3.9554
2021-07-11,5.36421
2021-07-12,8.00255
2021-07-13,7.51562
2021-07-14,9.68586
2021-07-15,20.25141
2021-07-16,26.82981
2021-07-17,7.20589
2021-07-18,5.15807
2021-07-19,7.18356
2021-07-20,5.36003
2021-07-21,4.40536
2021-07-22,3.85181
2021-07-23,2.75134
2021-07-24,2.1378
2021-07-25,2.3994
2021-07-26,3.30315
2021-07-27,4.83822
2021-07-28,13.14563
2021-07-29,6.60769
2021-07-30,3.97947
2021-07-31,2.56299
2021-08-01,2.691
2021-08-02,4.32095
2021-08-03,5.10191
2021-08-04,7.00184
2021-08-05,4.13329
2021-08-06,3.44755
2021-08-07,1.62053
2021-08-08,1.59751
2021-08-09,2.96376
2021-08-10,2.24802
2021-08-11,2.44544
2021-08-12,2.15803
2021-08-13,1.51693
2021-08-14,0.96757
2021-08-15,1.01082
2021-08-16,1.15174
2021-08-17,1.33765
2021-08-18,1.27033
2021-08-19,1.20336
2021-08-20,1.01361
2021-08-21,0.80468
2021-08-22,0.98048
2021-08-23,1.24766
2021-08-24,1.21661
2021-08-25,1.49635
2021-08-26,1.43217
2021-08-27,1.14092
2021-08-28,0.8127
2021-08-29,0.88037
2021-08-30,5.97427
2021-08-31,4.28293
2021-09-01,10.67402
2021-09-02,3.72345
2021-09-03,2.02758
2021-09-04,1.38369
2021-09-05,1.25045
2021-09-06,1.58739
2021-09-07,1.32579
2021-09-08,1.2365
2021-09-09,1.12488
2021-09-10,0.89223
2021-09-11,0.72201
2021-09-12,0.84305
2021-09-13,1.00245
2021-09-14,0.96862
2021-09-15,0.92746
2021-09-16,0.85909
2021-09-17,0.669
2021-09-18,0.63342
2021-09-19,0.63167
2021-09-20,0.70736
2021-09-21,0.82805
2021-09-22,0.9578
2021-09-23,1.21452
2021-09-24,1.05059
2021-09-25,0.82317
2021-09-26,0.98606
2021-09-27,1.30626
2021-09-28,1.2637
2021-09-29,1.22638
2021-09-30,1.14685
2021-10-01,1.12802
2021-10-02,0.85316
2021-10-03,0.8856
2021-10-04,1.1179
2021-10-05,1.3952
2021-10-06,1.39067
2021-10-07,1.20964
2021-10-08,1.04291
2021-10-09,0.71853
2021-10-10,0.8434
2021-10-11,1.16988
2021-10-12,1.73738
2021-10-13,1.69308
2021-10-14,3.32652
2021-10-15,6.84418
2021-10-16,2.46567
2021-10-17,1.92887
2021-10-18,2.46951
2021-10-19,2.73251
2021-10-20,2.07536
2021-10-21,1.59402
2021-10-22,1.57169
2021-10-23,1.24173
2021-10-24,2.2679
2021-10-25,8.42216
2021-10-26,4.33037
2021-10-27,2.78727
2021-10-28,2.39103
2021-10-29,2.12141
2021-10-30,1.26649
2021-10-31,1.47856
2021-11-01,3.34221
2021-11-02,2.64391
2021-11-03,2.74262
2021-11-04,1.83295
2021-11-05,1.4688
2021-11-06,0.80573
2021-11-07,0.85247
2021-11-08,1.74958
2021-11-09,1.55914
2021-11-10,1.13325
2021-11-11,0.91874
2021-11-12,0.86293
2021-11-13,0.65435
2021-11-14,0.7555
2021-11-15,1.48624
2021-11-16,1.32684
2021-11-17,2.2114
2021-11-18,3.06317
2021-11-19,1.55112
2021-11-20,0.99931
2021-11-21,0.97524
2021-11-22,1.3945
2021-11-23,1.29579
2021-11-24,1.69343
2021-11-25,6.17308
2021-11-26,2.05095
2021-11-27,1.18906
2021-11-28,1.09349
2021-11-29,2.03351
2021-11-30,2.04572
2021-12-01,3.55428
2021-12-02,2.56543
2021-12-03,1.89259
2021-12-04,1.13988
2021-12-05,1.09314
2021-12-06,2.30313
2021-12-07,1.96828
2021-12-08,2.37917
2021-12-09,1.63692
2021-12-10,1.28358
2021-12-11,0.72097
2021-12-12,0.78236
2021-12-13,1.28812
2021-12-14,1.16534
2021-12-15,1.1615
2021-12-16,1.06593
2021-12-17,0.91281
2021-12-18,0.57761
2021-12-19,0.68748
2021-12-20,1.21661
2021-12-21,1.13988
2021-12-22,1.11686
2021-12-23,2.94074
2021-12-24,1.21243
2021-12-25,0.70318
2021-12-26,0.87653
2021-12-27,1.85701
2021-12-28,4.3342
2021-12-29,4.77718
2021-12-30,2.11757
2021-12-31,1.39241
2022-01-01,0.96304
2022-01-02,1.08233
2022-01-03,1.86713
2022-01-04,1.9205
2022-01-05,1.44996
2022-01-06,1.46531
2022-01-07,1.83155
2022-01-08,1.0457
2022-01-09,1.63448
2022-01-10,5.14272
2022-01-11,2.95539
2022-01-12,2.04816
2022-01-13,1.74121
2022-01-14,1.61355
2022-01-15,0.71643
2022-01-16,1.01431
2022-01-17,2.41963
2022-01-18,1.80783
2022-01-19,1.87271
2022-01-20,1.20894
2022-01-21,0.94978
2022-01-22,0.46634
2022-01-23,0.53401
2022-01-24,1.4838
2022-01-25,0.902
2022-01-26,0.70318
2022-01-27,0.60691
2022-01-28,0.46041
2022-01-29,0.55424
2022-01-30,0.42135
2022-01-31,0.43739
2022-02-01,0.45239
2022-02-02,0.51413
2022-02-03,0.74015
2022-02-04,0.62295
2022-02-05,0.42274
2022-02-06,0.50401
2022-02-07,0.75724
2022-02-08,0.65888
2022-02-09,0.52843
2022-02-10,0.52738
2022-02-11,0.48064
2022-02-12,0.35438
2022-02-13,0.3917
2022-02-14,0.60517
2022-02-15,0.66795
2022-02-16,0.79561
2022-02-17,6.08902
2022-02-18,1.74365
2022-02-19,0.73352
2022-02-20,0.70492
2022-02-21,1.04954
2022-02-22,0.83363
2022-02-23,0.80294
2022-02-24,0.64737
2022-02-25,0.53087
2022-02-26,0.406
2022-02-27,0.54796
2022-02-28,0.85979
2022-03-01,0.56052
2022-03-02,0.61598
2022-03-03,0.59645
2022-03-04,0.98815
2022-03-05,0.48622
2022-03-06,0.47332
2022-03-07,1.01187
2022-03-08,0.58389
2022-03-09,0.39798
2022-03-10,0.77294
2022-03-11,0.6254
2022-03-12,0.44646
2022-03-13,0.56994
2022-03-14,0.71434
2022-03-15,0.63551
2022-03-16,0.76527
2022-03-17,0.57517
2022-03-18,0.52459
2022-03-19,0.38228
2022-03-20,0.41821
2022-03-21,0.71364
2022-03-22,0.60203
2022-03-23,0.56261
2022-03-24,0.54761
2022-03-25,0.421
2022-03-26,0.33171
2022-03-27,0.42449
2022-03-28,0.48309
2022-03-29,0.53471
2022-03-30,0.52564
2022-03-31,0.72725
2022-04-01,0.45588
2022-04-02,0.3338
2022-04-03,0.35507
2022-04-04,0.56715
2022-04-05,0.48657
2022-04-06,0.45518
2022-04-07,0.44786
2022-04-08,0.49808
2022-04-09,0.34182
2022-04-10,0.34217
2022-04-11,0.59889
2022-04-12,0.55459
2022-04-13,0.53157
2022-04-14,0.52389
2022-04-15,0.4489
2022-04-16,0.29717
2022-04-17,0.38019
2022-04-18,0.5211
2022-04-19,0.53296
2022-04-20,0.45204
2022-04-21,0.42832
2022-04-22,0.40949
2022-04-23,0.2602
2022-04-24,0.32054
2022-04-25,0.5654
2022-04-26,0.49913
2022-04-27,0.55633
2022-04-28,0.58424
2022-04-29,0.48692
2022-04-30,0.32961
2022-05-01,0.35054
2022-05-02,0.53715
2022-05-03,0.53506
2022-05-04,0.38472
2022-05-05,0.32333
2022-05-06,0.40635
2022-05-07,0.28601
2022-05-08,0.31461
2022-05-09,0.46878
2022-05-10,0.41123
2022-05-11,0.47367
2022-05-12,0.49983
2022-05-13,0.39972
2022-05-14,0.30031
2022-05-15,0.34601
2022-05-16,0.53157
2022-05-17,0.421
2022-05-18,0.65818
2022-05-19,0.59854
2022-05-20,0.42867
2022-05-21,0.32647
2022-05-22,0.33101
2022-05-23,0.49076
2022-05-24,0.55459
2022-05-25,0.45518
2022-05-26,0.42623
2022-05-27,0.37077
2022-05-28,0.28497
2022-05-29,0.31252
2022-05-30,0.54622
2022-05-31,0.55075
2022-06-01,0.35473
2022-06-02,0.43704
2022-06-03,0.37879
2022-06-04,0.25811
2022-06-05,0.30624
2022-06-06,0.38507
2022-06-07,0.43739
2022-06-08,0.48553
2022-06-09,0.451
2022-06-10,0.47262
2022-06-11,0.2738
2022-06-12,0.3038
2022-06-13,0.4646
2022-06-14,0.4496
2022-06-15,0.41646
2022-06-16,0.41507
2022-06-17,0.42204
2022-06-18,0.26299
2022-06-19,0.31461
2022-06-20,0.45937
2022-06-21,0.39519
2022-06-22,0.35438
2022-06-23,0.38019
2022-06-24,0.38786
2022-06-25,0.28601
2022-06-26,0.29927
2022-06-27,0.52494
2022-06-28,0.45867
2022-06-29,0.47192
2022-06-30,0.35682
2022-07-01,0.29613
2022-07-02,0.26334
2022-07-03,0.26055
2022-07-04,0.38158
2022-07-05,0.44716
2022-07-06,0.44751
2022-07-07,0.39275
2022-07-08,0.31427
2022-07-09,0.26543
2022-07-10,0.26194
2022-07-11,0.4489
2022-07-12,0.47367
2022-07-13,0.61423
2022-07-14,0.92292
2022-07-15,1.45764
2022-07-16,1.50856
2022-07-17,0.84723
2022-07-18,1.2644
2022-07-19,0.86956
2022-07-20,0.69899
2022-07-21,0.63098
2022-07-22,0.53122
2022-07-23,0.38298
2022-07-24,0.89502
2022-07-25,2.12838
2022-07-26,1.28114
2022-07-27,1.08337
2022-07-28,1.35788
2022-07-29,0.78829
2022-07-30,0.39519
2022-07-31,0.36205
2022-08-01,0.94211
2022-08-02,0.77992
2022-08-03,0.51587
2022-08-04,0.47332
2022-08-05,0.43914
2022-08-06,0.34531
2022-08-07,0.44367
2022-08-08,0.54447
2022-08-09,0.43425
2022-08-10,0.38926
2022-08-11,0.38751
2022-08-12,0.3467
2022-08-13,0.24939
2022-08-14,0.25776
2022-08-15,0.29962
2022-08-16,1.04431
2022-08-17,0.80956
2022-08-18,1.89503
2022-08-19,0.85351
2022-08-20,0.48274
2022-08-21,0.44507
2022-08-22,0.69516
2022-08-23,0.63691
2022-08-24,0.58738
2022-08-25,0.46878
2022-08-26,0.38577
2022-08-27,0.28811
2022-08-28,0.32787
2022-08-29,0.43251
2022-08-30,0.40774
2022-08-31,0.37252
2022-09-01,0.32473
2022-09-02,0.29717
2022-09-03,0.28741
2022-09-04,0.28392
2022-09-05,0.39588
2022-09-06,0.32787
2022-09-07,0.30415
2022-09-08,0.24799
2022-09-09,0.32194
2022-09-10,0.32717
2022-09-11,0.29334
2022-09-12,0.37182
2022-09-13,0.51099
2022-09-14,0.43007
2022-09-15,0.39902
2022-09-16,0.33833
2022-09-17,0.25357
2022-09-18,0.29334
2022-09-19,0.4067
2022-09-20,0.36693
2022-09-21,0.44786
2022-09-22,0.37635
2022-09-23,0.28008
2022-09-24,0.23369
2022-09-25,0.28462
2022-09-26,0.37531
2022-09-27,0.36414
2022-09-28,0.46425
2022-09-29,0.39902
2022-09-30,0.25148
2022-10-01,0.21067
2022-10-02,0.26718
2022-10-03,0.29578
2022-10-04,0.36205
2022-10-05,0.33171
2022-10-06,0.29508
2022-10-07,0.24869
2022-10-08,0.18137
2022-10-09,0.22044
2022-10-10,0.24171
2022-10-11,0.37042
2022-10-12,0.32333
2022-10-13,0.27032
2022-10-14,0.26997
2022-10-15,0.21102
2022-10-16,0.22079
2022-10-17,0.28915
2022-10-18,0.28601
2022-10-19,0.30171
2022-10-20,0.26055
2022-10-21,0.22881
2022-10-22,0.19079
2022-10-23,0.21416
2022-10-24,0.34601
2022-10-25,0.28218
2022-10-26,0.62086
2022-10-27,0.46495
2022-10-28,0.32403
2022-10-29,0.21765
2022-10-30,0.17788
2022-10-31,0.26194
2022-11-01,0.28776
2022-11-02,0.2888
2022-11-03,0.25322
2022-11-04,0.25113
2022-11-05,0.17893
2022-11-06,0.22427
2022-11-07,0.31252
2022-11-08,0.29299
2022-11-09,0.3045
2022-11-10,0.28671
2022-11-11,0.41751
2022-11-12,0.22218
2022-11-13,0.24764
2022-11-14,0.53785
2022-11-15,0.7112
2022-11-16,0.49704
2022-11-17,0.3045
2022-11-18,0.2445
2022-11-19,0.2037
2022-11-20,0.21486
2022-11-21,0.28741
2022-11-22,0.30101
2022-11-23,0.3031
2022-11-24,0.24311
2022-11-25,0.23369
2022-11-26,0.21102
2022-11-27,0.20021
2022-11-28,0.56994
2022-11-29,0.46634
2022-11-30,0.31915
2022-12-01,0.27346
2022-12-02,0.28113
2022-12-03,0.19637
2022-12-04,0.28183
2022-12-05,0.33171
2022-12-06,0.31915
2022-12-07,0.29194
2022-12-08,0.29962
2022-12-09,0.2759
2022-12-10,0.2323
2022-12-11,0.47227
2022-12-12,0.37356
2022-12-13,0.30241
2022-12-14,0.29613
2022-12-15,0.27555
2022-12-16,0.32194
2022-12-17,0.21521
2022-12-18,0.21765
2022-12-19,0.28776
2022-12-20,0.34252
2022-12-21,0.35717
2022-12-22,0.28811
2022-12-23,0.24381
2022-12-24,0.19218
2022-12-25,0.25811
2022-12-26,0.39833
2022-12-27,0.32996
2022-12-28,0.38333
2022-12-29,0.38961
2022-12-30,0.41367
2022-12-31,0.24137
2023-01-01,0.21555
2023-01-02,0.3781
2023-01-03,0.36693
2023-01-04,0.60691
2023-01-05,0.52913
2023-01-06,0.73562
2023-01-07,0.32926
2023-01-08,0.34635
2023-01-09,0.38437
2023-01-10,0.31252
2023-01-11,0.38054
2023-01-12,0.31496
2023-01-13,0.23474
2023-01-14,0.21381
2023-01-15,0.22532
2023-01-16,0.27276
2023-01-17,0.25776
2023-01-18,0.23613
2023-01-19,0.22462
2023-01-20,0.17056
2023-01-21,0.15172
2023-01-22,0.22148
2023-01-23,0.26718
2023-01-24,0.29962
2023-01-25,0.30031
2023-01-26,0.27869
2023-01-27,0.23892
2023-01-28,0.20753
2023-01-29,0.25636
2023-01-30,0.3045
2023-01-31,0.30206
2023-02-01,0.3331
2023-02-02,0.29962
2023-02-03,0.61005
2023-02-04,0.44925
2023-02-05,0.37356
2023-02-06,0.64598
2023-02-07,0.58912
2023-02-08,0.45309
2023-02-09,0.46041
2023-02-10,0.37705
2023-02-11,0.31531
2023-02-12,0.3195
2023-02-13,0.46495
2023-02-14,0.35542
2023-02-15,0.34147
2023-02-16,0.26474
2023-02-17,0.27904
2023-02-18,0.23578
2023-02-19,0.2452
2023-02-20,0.34182
2023-02-21,0.34182
2023-02-22,0.25846
2023-02-23,0.24311
2023-02-24,0.22881
2023-02-25,0.19637
2023-02-26,0.24276
2023-02-27,0.27241
2023-02-28,0.23683
2023-03-01,0.21381
2023-03-02,0.22462
2023-03-03,0.20928
2023-03-04,0.18486
2023-03-05,0.19498
2023-03-06,0.25602
2023-03-07,0.23578
2023-03-08,0.19986
2023-03-09,0.20788
2023-03-10,0.18939
2023-03-11,0.14196
2023-03-12,0.16184
2023-03-13,0.20683
2023-03-14,0.21765
2023-03-15,0.20928
2023-03-16,0.23648
2023-03-17,0.18765
2023-03-18,0.15242
2023-03-19,0.17405
2023-03-20,0.25497
2023-03-21,0.23683
2023-03-22,0.25009
2023-03-23,0.20962
2023-03-24,0.22637
2023-03-25,0.14858
2023-03-26,0.18451
2023-03-27,0.22393
2023-03-28,0.25113
2023-03-29,0.22462
2023-03-30,0.45448
2023-03-31,0.23648
2023-04-01,0.14161
2023-04-02,0.1573
2023-04-03,0.24381
2023-04-04,0.22776
2023-04-05,0.46809
2023-04-06,0.35717
2023-04-07,0.40914
2023-04-08,0.23509
2023-04-09,0.28601
2023-04-10,0.2888
2023-04-11,0.26194
2023-04-12,0.26474
2023-04-13,0.22427
2023-04-14,0.22288
2023-04-15,0.18939
2023-04-16,0.24485
2023-04-17,0.26229
2023-04-18,0.28915
2023-04-19,0.32299
2023-04-20,0.2459
2023-04-21,0.21346
2023-04-22,0.19218
2023-04-23,0.19637
2023-04-24,0.23334
2023-04-25,0.24137
2023-04-26,0.22009
2023-04-27,0.25288
2023-04-28,0.19253
2023-04-29,0.18346
2023-04-30,0.19846
2023-05-01,0.23648
2023-05-02,0.23753
2023-05-03,0.24555
2023-05-04,0.21521
2023-05-05,0.16916
2023-05-06,0.17649
2023-05-07,0.22323
2023-05-08,0.30171
2023-05-09,0.25078
2023-05-10,0.25218
2023-05-11,0.24171
2023-05-12,0.22741
2023-05-13,0.16428
2023-05-14,0.16916
2023-05-15,0.26334
2023-05-16,0.26125
2023-05-17,0.20265
2023-05-18,0.2016
2023-05-19,0.21137
2023-05-20,0.15556
2023-05-21,0.32403
2023-05-22,0.35228
2023-05-23,0.30066
2023-05-24,0.30345
2023-05-25,0.23265
2023-05-26,0.21381
2023-05-27,0.16498
2023-05-28,0.16254
2023-05-29,0.22846
