date,거실액자
2020-08-30,70.30129
2020-08-31,56.52797
2020-09-01,63.5581
2020-09-02,60.11477
2020-09-03,47.34576
2020-09-04,48.63701
2020-09-05,58.82352
2020-09-06,79.62697
2020-09-07,68.57962
2020-09-08,53.08464
2020-09-09,50.35868
2020-09-10,50.2152
2020-09-11,48.49354
2020-09-12,53.65853
2020-09-13,66.1406
2020-09-14,55.81061
2020-09-15,45.76757
2020-09-16,43.61549
2020-09-17,48.63701
2020-09-18,43.32855
2020-09-19,45.6241
2020-09-20,79.19655
2020-09-21,50.07173
2020-09-22,41.75035
2020-09-23,40.60258
2020-09-24,40.60258
2020-09-25,30.84648
2020-09-26,47.91965
2020-09-27,51.07604
2020-09-28,47.77618
2020-09-29,34.14634
2020-09-30,28.6944
2020-10-01,30.84648
2020-10-02,38.4505
2020-10-03,56.3845
2020-10-04,71.44906
2020-10-05,41.17647
2020-10-06,41.75035
2020-10-07,42.46771
2020-10-08,34.28981
2020-10-09,40.17216
2020-10-10,42.89813
2020-10-11,54.08895
2020-10-12,43.32855
2020-10-13,42.32424
2020-10-14,36.8723
2020-10-15,45.48063
2020-10-16,37.44619
2020-10-17,38.73744
2020-10-18,49.2109
2020-10-19,39.88522
2020-10-20,42.18077
2020-10-21,42.18077
2020-10-22,39.74175
2020-10-23,38.88091
2020-10-24,36.15494
2020-10-25,44.47632
2020-10-26,39.02439
2020-10-27,44.33285
2020-10-28,42.89813
2020-10-29,47.20229
2020-10-30,42.18077
2020-10-31,41.17647
2020-11-01,51.50645
2020-11-02,43.75896
2020-11-03,46.34146
2020-11-04,36.58536
2020-11-05,37.30272
2020-11-06,38.02008
2020-11-07,39.74175
2020-11-08,51.21951
2020-11-09,49.06743
2020-11-10,42.46771
2020-11-11,55.23672
2020-11-12,61.11908
2020-11-13,53.08464
2020-11-14,46.05451
2020-11-15,59.82783
2020-11-16,42.46771
2020-11-17,43.0416
2020-11-18,46.6284
2020-11-19,44.04591
2020-11-20,45.91104
2020-11-21,39.02439
2020-11-22,62.12338
2020-11-23,44.90674
2020-11-24,35.43758
2020-11-25,45.05021
2020-11-26,37.58967
2020-11-27,40.60258
2020-11-28,43.18507
2020-11-29,54.80631
2020-11-30,53.94548
2020-12-01,49.64131
2020-12-02,45.76757
2020-12-03,42.18077
2020-12-04,47.48923
2020-12-05,60.54519
2020-12-06,64.56241
2020-12-07,51.64992
2020-12-08,46.48493
2020-12-09,53.802
2020-12-10,70.87517
2020-12-11,64.56241
2020-12-12,73.45767
2020-12-13,100.0
2020-12-14,59.82783
2020-12-15,45.48063
2020-12-16,51.50645
2020-12-17,49.35437
2020-12-18,48.06312
2020-12-19,57.81922
2020-12-20,54.51936
2020-12-21,45.05021
2020-12-22,44.61979
2020-12-23,47.91965
2020-12-24,37.73314
2020-12-25,55.95408
2020-12-26,60.54519
2020-12-27,70.87517
2020-12-28,47.05882
2020-12-29,47.20229
2020-12-30,51.36298
2020-12-31,43.90243
2021-01-01,56.81492
2021-01-02,55.81061
2021-01-03,59.9713
2021-01-04,48.06312
2021-01-05,50.78909
2021-01-06,47.34576
2021-01-07,42.61119
2021-01-08,49.78479
2021-01-09,56.3845
2021-01-10,69.01004
2021-01-11,52.36728
2021-01-12,54.51936
2021-01-13,55.95408
2021-01-14,51.07604
2021-01-15,50.78909
2021-01-16,49.06743
2021-01-17,63.84505
2021-01-18,48.06312
2021-01-19,52.36728
2021-01-20,48.49354
2021-01-21,43.90243
2021-01-22,50.2152
2021-01-23,60.11477
2021-01-24,72.74031
2021-01-25,48.49354
2021-01-26,52.51076
2021-01-27,47.63271
2021-01-28,51.64992
2021-01-29,45.6241
2021-01-30,51.07604
2021-01-31,66.71449
2021-02-01,52.36728
2021-02-02,46.6284
2021-02-03,40.45911
2021-02-04,52.51076
2021-02-05,40.31563
2021-02-06,50.50215
2021-02-07,57.3888
2021-02-08,46.34146
2021-02-09,37.87661
2021-02-10,34.14634
2021-02-11,32.2812
2021-02-12,46.05451
2021-02-13,48.92395
2021-02-14,56.95839
2021-02-15,39.31133
2021-02-16,49.06743
2021-02-17,42.18077
2021-02-18,41.60688
2021-02-19,38.73744
2021-02-20,44.76327
2021-02-21,46.34146
2021-02-22,52.36728
2021-02-23,46.77187
2021-02-24,46.34146
2021-02-25,42.46771
2021-02-26,38.88091
2021-02-27,51.21951
2021-02-28,63.41463
2021-03-01,64.13199
2021-03-02,45.33715
2021-03-03,42.61119
2021-03-04,43.47202
2021-03-05,40.45911
2021-03-06,46.6284
2021-03-07,63.70157
2021-03-08,40.02869
2021-03-09,39.4548
2021-03-10,42.75466
2021-03-11,45.91104
2021-03-12,38.73744
2021-03-13,42.61119
2021-03-14,57.24533
2021-03-15,43.18507
2021-03-16,37.58967
2021-03-17,39.4548
2021-03-18,42.18077
2021-03-19,33.71592
2021-03-20,53.37159
2021-03-21,58.39311
2021-03-22,41.89383
2021-03-23,43.75896
2021-03-24,44.47632
2021-03-25,39.59827
2021-03-26,37.73314
2021-03-27,41.03299
2021-03-28,64.99282
2021-03-29,41.89383
2021-03-30,37.15925
2021-03-31,39.4548
2021-04-01,36.58536
2021-04-02,33.85939
2021-04-03,49.92826
2021-04-04,46.48493
2021-04-05,38.88091
2021-04-06,37.15925
2021-04-07,36.72883
2021-04-08,34.14634
2021-04-09,34.8637
2021-04-10,34.43328
2021-04-11,43.61549
2021-04-12,42.0373
2021-04-13,41.31994
2021-04-14,38.88091
2021-04-15,41.60688
2021-04-16,35.29411
2021-04-17,37.73314
2021-04-18,43.61549
2021-04-19,31.2769
2021-04-20,37.01578
2021-04-21,41.89383
2021-04-22,37.30272
2021-04-23,25.25107
2021-04-24,32.13773
2021-04-25,41.03299
2021-04-26,39.02439
2021-04-27,35.72453
2021-04-28,29.98565
2021-04-29,31.99426
2021-04-30,33.42898
2021-05-01,33.2855
2021-05-02,35.58106
2021-05-03,32.13773
2021-05-04,36.01147
2021-05-05,35.29411
2021-05-06,33.2855
2021-05-07,32.85509
2021-05-08,37.01578
2021-05-09,42.18077
2021-05-10,34.8637
2021-05-11,37.87661
2021-05-12,35.868
2021-05-13,31.2769
2021-05-14,30.55954
2021-05-15,29.6987
2021-05-16,48.63701
2021-05-17,34.14634
2021-05-18,33.42898
2021-05-19,41.17647
2021-05-20,41.46341
2021-05-21,29.6987
2021-05-22,34.43328
2021-05-23,36.15494
2021-05-24,37.30272
2021-05-25,31.56384
2021-05-26,35.58106
2021-05-27,39.59827
2021-05-28,33.85939
2021-05-29,38.30703
2021-05-30,36.29842
2021-05-31,31.13342
2021-06-01,37.87661
2021-06-02,30.98995
2021-06-03,38.73744
2021-06-04,32.71162
2021-06-05,26.25538
2021-06-06,41.03299
2021-06-07,41.31994
2021-06-08,37.01578
2021-06-09,34.00286
2021-06-10,32.85509
2021-06-11,26.68579
2021-06-12,32.42467
2021-06-13,41.60688
2021-06-14,35.868
2021-06-15,37.15925
2021-06-16,35.29411
2021-06-17,39.4548
2021-06-18,35.58106
2021-06-19,34.72022
2021-06-20,40.17216
2021-06-21,37.44619
2021-06-22,40.60258
2021-06-23,35.868
2021-06-24,32.56814
2021-06-25,28.40746
2021-06-26,37.87661
2021-06-27,37.87661
2021-06-28,31.99426
2021-06-29,28.83787
2021-06-30,30.27259
2021-07-01,31.70731
2021-07-02,27.6901
2021-07-03,33.85939
2021-07-04,44.47632
2021-07-05,31.56384
2021-07-06,33.85939
2021-07-07,30.70301
2021-07-08,34.72022
2021-07-09,31.56384
2021-07-10,33.57245
2021-07-11,41.89383
2021-07-12,37.87661
2021-07-13,30.55954
2021-07-14,35.15064
2021-07-15,28.40746
2021-07-16,26.68579
2021-07-17,46.91535
2021-07-18,54.66284
2021-07-19,41.75035
2021-07-20,36.72883
2021-07-21,40.45911
2021-07-22,40.45911
2021-07-23,31.13342
2021-07-24,38.16355
2021-07-25,43.32855
2021-07-26,38.16355
2021-07-27,40.02869
2021-07-28,34.72022
2021-07-29,37.73314
2021-07-30,33.85939
2021-07-31,39.02439
2021-08-01,44.61979
2021-08-02,41.17647
2021-08-03,36.72883
2021-08-04,41.89383
2021-08-05,38.16355
2021-08-06,42.0373
2021-08-07,43.90243
2021-08-08,49.06743
2021-08-09,37.01578
2021-08-10,39.88522
2021-08-11,47.05882
2021-08-12,31.99426
2021-08-13,36.8723
2021-08-14,42.61119
2021-08-15,50.64562
2021-08-16,52.65423
2021-08-17,37.73314
2021-08-18,46.19799
2021-08-19,40.74605
2021-08-20,35.43758
2021-08-21,48.63701
2021-08-22,43.61549
2021-08-23,52.08034
2021-08-24,41.31994
2021-08-25,31.56384
2021-08-26,33.2855
2021-08-27,34.57675
2021-08-28,36.44189
2021-08-29,49.78479
2021-08-30,33.42898
2021-08-31,40.31563
2021-09-01,36.44189
2021-09-02,34.57675
2021-09-03,30.12912
2021-09-04,39.02439
2021-09-05,39.02439
2021-09-06,35.58106
2021-09-07,34.72022
2021-09-08,32.13773
2021-09-09,33.42898
2021-09-10,31.2769
2021-09-11,37.15925
2021-09-12,44.47632
2021-09-13,38.02008
2021-09-14,31.70731
2021-09-15,30.27259
2021-09-16,28.83787
2021-09-17,27.11621
2021-09-18,41.03299
2021-09-19,30.41606
2021-09-20,23.52941
2021-09-21,26.39885
2021-09-22,38.73744
2021-09-23,32.99856
2021-09-24,31.13342
2021-09-25,41.46341
2021-09-26,41.31994
2021-09-27,37.01578
2021-09-28,37.44619
2021-09-29,29.41176
2021-09-30,31.13342
2021-10-01,28.55093
2021-10-02,38.59397
2021-10-03,44.61979
2021-10-04,46.48493
2021-10-05,35.00717
2021-10-06,33.2855
2021-10-07,32.13773
2021-10-08,32.56814
2021-10-09,38.16355
2021-10-10,44.76327
2021-10-11,39.02439
2021-10-12,34.00286
2021-10-13,34.14634
2021-10-14,32.56814
2021-10-15,31.85078
2021-10-16,31.70731
2021-10-17,36.44189
2021-10-18,30.70301
2021-10-19,35.00717
2021-10-20,27.97704
2021-10-21,28.83787
2021-10-22,27.11621
2021-10-23,29.6987
2021-10-24,32.85509
2021-10-25,28.12051
2021-10-26,27.11621
2021-10-27,32.13773
2021-10-28,34.14634
2021-10-29,22.09469
2021-10-30,29.55523
2021-10-31,38.30703
2021-11-01,37.01578
2021-11-02,31.13342
2021-11-03,34.43328
2021-11-04,37.73314
2021-11-05,32.71162
2021-11-06,34.00286
2021-11-07,35.15064
2021-11-08,40.88952
2021-11-09,32.85509
2021-11-10,29.41176
2021-11-11,34.14634
2021-11-12,28.83787
2021-11-13,37.01578
2021-11-14,39.4548
2021-11-15,32.42467
2021-11-16,30.98995
2021-11-17,32.85509
2021-11-18,28.40746
2021-11-19,32.85509
2021-11-20,40.60258
2021-11-21,38.88091
2021-11-22,38.02008
2021-11-23,34.72022
2021-11-24,31.70731
2021-11-25,35.58106
2021-11-26,29.98565
2021-11-27,38.4505
2021-11-28,47.34576
2021-11-29,44.76327
2021-11-30,39.88522
2021-12-01,36.8723
2021-12-02,32.13773
2021-12-03,37.15925
2021-12-04,42.0373
2021-12-05,52.65423
2021-12-06,35.15064
2021-12-07,43.18507
2021-12-08,36.01147
2021-12-09,34.72022
2021-12-10,30.27259
2021-12-11,37.58967
2021-12-12,50.35868
2021-12-13,40.45911
2021-12-14,42.61119
2021-12-15,46.48493
2021-12-16,35.43758
2021-12-17,32.2812
2021-12-18,31.70731
2021-12-19,44.47632
2021-12-20,32.99856
2021-12-21,32.71162
2021-12-22,28.6944
2021-12-23,31.70731
2021-12-24,24.96413
2021-12-25,34.72022
2021-12-26,43.0416
2021-12-27,45.6241
2021-12-28,35.868
2021-12-29,41.60688
2021-12-30,36.15494
2021-12-31,31.2769
2022-01-01,35.29411
2022-01-02,42.89813
2022-01-03,32.13773
2022-01-04,34.28981
2022-01-05,36.8723
2022-01-06,34.72022
2022-01-07,31.56384
2022-01-08,41.60688
2022-01-09,50.64562
2022-01-10,36.15494
2022-01-11,33.42898
2022-01-12,39.59827
2022-01-13,35.43758
2022-01-14,34.8637
2022-01-15,38.02008
2022-01-16,46.91535
2022-01-17,38.4505
2022-01-18,36.58536
2022-01-19,31.56384
2022-01-20,36.15494
2022-01-21,27.83357
2022-01-22,40.88952
2022-01-23,45.33715
2022-01-24,39.16786
2022-01-25,40.02869
2022-01-26,35.72453
2022-01-27,38.02008
2022-01-28,23.09899
2022-01-29,40.88952
2022-01-30,48.78048
2022-01-31,39.74175
2022-02-01,39.4548
2022-02-02,41.03299
2022-02-03,44.90674
2022-02-04,34.43328
2022-02-05,41.60688
2022-02-06,50.78909
2022-02-07,38.02008
2022-02-08,44.04591
2022-02-09,38.59397
2022-02-10,39.4548
2022-02-11,34.00286
2022-02-12,43.47202
2022-02-13,56.81492
2022-02-14,39.59827
2022-02-15,41.89383
2022-02-16,41.31994
2022-02-17,34.43328
2022-02-18,28.83787
2022-02-19,41.03299
2022-02-20,56.67144
2022-02-21,48.35007
2022-02-22,30.27259
2022-02-23,29.98565
2022-02-24,37.58967
2022-02-25,35.15064
2022-02-26,39.59827
2022-02-27,39.02439
2022-02-28,36.8723
2022-03-01,41.60688
2022-03-02,28.83787
2022-03-03,35.43758
2022-03-04,29.12482
2022-03-05,36.58536
2022-03-06,39.59827
2022-03-07,31.42037
2022-03-08,32.85509
2022-03-09,30.70301
2022-03-10,26.54232
2022-03-11,32.99856
2022-03-12,45.91104
2022-03-13,52.65423
2022-03-14,43.61549
2022-03-15,30.12912
2022-03-16,26.54232
2022-03-17,27.25968
2022-03-18,33.14203
2022-03-19,43.61549
2022-03-20,48.06312
2022-03-21,37.73314
2022-03-22,34.72022
2022-03-23,37.01578
2022-03-24,37.58967
2022-03-25,32.2812
2022-03-26,45.05021
2022-03-27,46.77187
2022-03-28,37.58967
2022-03-29,38.59397
2022-03-30,39.02439
2022-03-31,34.43328
2022-04-01,32.99856
2022-04-02,35.43758
2022-04-03,40.74605
2022-04-04,36.15494
2022-04-05,33.42898
2022-04-06,27.54662
2022-04-07,29.26829
2022-04-08,30.98995
2022-04-09,36.01147
2022-04-10,48.63701
2022-04-11,31.13342
2022-04-12,26.82926
2022-04-13,29.98565
2022-04-14,29.12482
2022-04-15,25.82496
2022-04-16,35.43758
2022-04-17,45.91104
2022-04-18,36.44189
2022-04-19,26.97274
2022-04-20,27.40315
2022-04-21,29.26829
2022-04-22,30.12912
2022-04-23,32.2812
2022-04-24,35.43758
2022-04-25,32.99856
2022-04-26,28.55093
2022-04-27,28.55093
2022-04-28,29.6987
2022-04-29,24.96413
2022-04-30,26.1119
2022-05-01,31.13342
2022-05-02,29.12482
2022-05-03,24.24677
2022-05-04,19.08177
2022-05-05,22.81205
2022-05-06,27.40315
2022-05-07,34.8637
2022-05-08,32.13773
2022-05-09,30.84648
2022-05-10,31.99426
2022-05-11,29.26829
2022-05-12,32.42467
2022-05-13,26.68579
2022-05-14,30.70301
2022-05-15,36.44189
2022-05-16,36.01147
2022-05-17,26.1119
2022-05-18,31.99426
2022-05-19,29.41176
2022-05-20,26.68579
2022-05-21,24.39024
2022-05-22,30.98995
2022-05-23,26.54232
2022-05-24,27.97704
2022-05-25,28.12051
2022-05-26,23.38593
2022-05-27,25.39454
2022-05-28,24.82065
2022-05-29,26.97274
2022-05-30,29.55523
2022-05-31,24.53371
2022-06-01,32.56814
2022-06-02,30.41606
2022-06-03,24.53371
2022-06-04,25.82496
2022-06-05,36.29842
2022-06-06,31.56384
2022-06-07,25.53802
2022-06-08,26.54232
2022-06-09,25.1076
2022-06-10,32.13773
2022-06-11,27.6901
2022-06-12,36.01147
2022-06-13,28.26398
2022-06-14,30.55954
2022-06-15,26.1119
2022-06-16,26.82926
2022-06-17,23.67288
2022-06-18,24.39024
2022-06-19,39.02439
2022-06-20,30.55954
2022-06-21,21.80774
2022-06-22,26.97274
2022-06-23,25.1076
2022-06-24,24.67718
2022-06-25,30.70301
2022-06-26,32.42467
2022-06-27,37.30272
2022-06-28,27.25968
2022-06-29,32.13773
2022-06-30,42.0373
2022-07-01,32.85509
2022-07-02,28.83787
2022-07-03,35.15064
2022-07-04,29.55523
2022-07-05,28.55093
2022-07-06,27.11621
2022-07-07,23.95982
2022-07-08,29.84218
2022-07-09,49.78479
2022-07-10,55.81061
2022-07-11,55.3802
2022-07-12,52.7977
2022-07-13,50.07173
2022-07-14,39.02439
2022-07-15,44.18938
2022-07-16,45.05021
2022-07-17,49.78479
2022-07-18,49.49784
2022-07-19,42.75466
2022-07-20,42.75466
2022-07-21,27.25968
2022-07-22,30.41606
2022-07-23,30.84648
2022-07-24,38.88091
2022-07-25,29.12482
2022-07-26,31.56384
2022-07-27,34.72022
2022-07-28,27.40315
2022-07-29,28.40746
2022-07-30,30.98995
2022-07-31,39.16786
2022-08-01,30.55954
2022-08-02,33.14203
2022-08-03,36.44189
2022-08-04,36.8723
2022-08-05,38.02008
2022-08-06,43.90243
2022-08-07,42.0373
2022-08-08,39.59827
2022-08-09,37.01578
2022-08-10,44.90674
2022-08-11,36.8723
2022-08-12,33.57245
2022-08-13,36.44189
2022-08-14,38.88091
2022-08-15,45.33715
2022-08-16,36.29842
2022-08-17,31.70731
2022-08-18,34.8637
2022-08-19,36.8723
2022-08-20,38.88091
2022-08-21,46.05451
2022-08-22,39.59827
2022-08-23,42.46771
2022-08-24,39.4548
2022-08-25,35.00717
2022-08-26,36.72883
2022-08-27,40.17216
2022-08-28,44.61979
2022-08-29,40.74605
2022-08-30,38.88091
2022-08-31,36.15494
2022-09-01,35.43758
2022-09-02,30.84648
2022-09-03,42.32424
2022-09-04,40.88952
2022-09-05,39.16786
2022-09-06,33.57245
2022-09-07,38.02008
2022-09-08,32.56814
2022-09-09,28.98134
2022-09-10,37.44619
2022-09-11,42.61119
2022-09-12,39.16786
2022-09-13,33.57245
2022-09-14,38.30703
2022-09-15,35.29411
2022-09-16,38.88091
2022-09-17,41.46341
2022-09-18,50.50215
2022-09-19,43.47202
2022-09-20,46.48493
2022-09-21,37.30272
2022-09-22,35.868
2022-09-23,33.57245
2022-09-24,33.42898
2022-09-25,44.47632
2022-09-26,45.76757
2022-09-27,43.90243
2022-09-28,41.31994
2022-09-29,40.60258
2022-09-30,34.57675
2022-10-01,38.88091
2022-10-02,43.90243
2022-10-03,44.04591
2022-10-04,40.60258
2022-10-05,54.23242
2022-10-06,44.76327
2022-10-07,26.97274
2022-10-08,23.52941
2022-10-09,38.02008
2022-10-10,45.6241
2022-10-11,26.97274
2022-10-12,30.55954
2022-10-13,23.24246
2022-10-14,26.97274
2022-10-15,35.72453
2022-10-16,38.02008
2022-10-17,33.85939
2022-10-18,30.70301
2022-10-19,30.27259
2022-10-20,28.26398
2022-10-21,29.41176
2022-10-22,29.41176
2022-10-23,35.00717
2022-10-24,31.56384
2022-10-25,30.55954
2022-10-26,21.95121
2022-10-27,22.23816
2022-10-28,23.95982
2022-10-29,22.5251
2022-10-30,28.26398
2022-10-31,26.54232
2022-11-01,25.82496
2022-11-02,30.41606
2022-11-03,28.26398
2022-11-04,26.97274
2022-11-05,26.1119
2022-11-06,31.99426
2022-11-07,33.14203
2022-11-08,33.57245
2022-11-09,29.12482
2022-11-10,28.98134
2022-11-11,27.40315
2022-11-12,36.72883
2022-11-13,38.88091
2022-11-14,33.85939
2022-11-15,33.85939
2022-11-16,29.84218
2022-11-17,26.68579
2022-11-18,20.94691
2022-11-19,30.12912
2022-11-20,34.00286
2022-11-21,28.26398
2022-11-22,30.41606
2022-11-23,30.98995
2022-11-24,21.66427
2022-11-25,30.12912
2022-11-26,22.66857
2022-11-27,35.29411
2022-11-28,31.13342
2022-11-29,25.82496
2022-11-30,33.57245
2022-12-01,37.58967
2022-12-02,23.52941
2022-12-03,20.80344
2022-12-04,31.56384
2022-12-05,29.41176
2022-12-06,23.09899
2022-12-07,25.53802
2022-12-08,29.12482
2022-12-09,30.27259
2022-12-10,27.25968
2022-12-11,33.85939
2022-12-12,30.55954
2022-12-13,30.27259
2022-12-14,31.13342
2022-12-15,26.54232
2022-12-16,24.24677
2022-12-17,29.41176
2022-12-18,33.57245
2022-12-19,42.18077
2022-12-20,31.99426
2022-12-21,32.71162
2022-12-22,26.39885
2022-12-23,23.24246
2022-12-24,27.6901
2022-12-25,25.96843
2022-12-26,31.85078
2022-12-27,29.98565
2022-12-28,26.97274
2022-12-29,28.55093
2022-12-30,24.53371
2022-12-31,30.41606
2023-01-01,30.55954
2023-01-02,33.2855
2023-01-03,34.43328
2023-01-04,31.70731
2023-01-05,29.84218
2023-01-06,27.97704
2023-01-07,37.01578
2023-01-08,38.88091
2023-01-09,29.12482
2023-01-10,41.17647
2023-01-11,31.42037
2023-01-12,34.43328
2023-01-13,31.42037
2023-01-14,41.75035
2023-01-15,40.74605
2023-01-16,36.29842
2023-01-17,31.42037
2023-01-18,31.70731
2023-01-19,24.10329
2023-01-20,21.5208
2023-01-21,24.82065
2023-01-22,28.26398
2023-01-23,29.6987
2023-01-24,44.04591
2023-01-25,34.72022
2023-01-26,40.88952
2023-01-27,32.85509
2023-01-28,43.18507
2023-01-29,45.6241
2023-01-30,39.02439
2023-01-31,36.44189
2023-02-01,31.56384
2023-02-02,35.00717
2023-02-03,29.98565
2023-02-04,42.46771
2023-02-05,45.19368
2023-02-06,35.58106
2023-02-07,40.31563
2023-02-08,30.27259
2023-02-09,31.70731
2023-02-10,34.14634
2023-02-11,35.58106
2023-02-12,48.49354
2023-02-13,33.57245
2023-02-14,38.73744
2023-02-15,38.02008
2023-02-16,30.70301
2023-02-17,28.83787
2023-02-18,35.15064
2023-02-19,47.20229
2023-02-20,36.29842
2023-02-21,30.41606
2023-02-22,36.29842
2023-02-23,28.83787
2023-02-24,29.41176
2023-02-25,32.13773
2023-02-26,39.16786
2023-02-27,35.29411
2023-02-28,26.82926
2023-03-01,39.74175
2023-03-02,25.82496
2023-03-03,24.39024
2023-03-04,35.29411
2023-03-05,51.36298
2023-03-06,36.15494
2023-03-07,34.14634
2023-03-08,31.42037
2023-03-09,36.44189
2023-03-10,30.55954
2023-03-11,36.72883
2023-03-12,43.90243
2023-03-13,41.17647
2023-03-14,35.43758
2023-03-15,31.13342
2023-03-16,32.2812
2023-03-17,24.53371
2023-03-18,31.56384
2023-03-19,48.63701
2023-03-20,31.13342
2023-03-21,28.55093
2023-03-22,32.71162
2023-03-23,28.12051
2023-03-24,30.98995
2023-03-25,30.98995
2023-03-26,40.60258
2023-03-27,38.59397
2023-03-28,36.15494
2023-03-29,32.71162
2023-03-30,29.6987
2023-03-31,43.32855
2023-04-01,34.57675
2023-04-02,41.75035
2023-04-03,36.01147
2023-04-04,32.42467
2023-04-05,30.55954
2023-04-06,33.42898
2023-04-07,34.00286
2023-04-08,29.6987
2023-04-09,37.58967
2023-04-10,29.84218
2023-04-11,27.83357
2023-04-12,24.53371
2023-04-13,28.40746
2023-04-14,22.95552
2023-04-15,33.71592
2023-04-16,34.00286
2023-04-17,31.2769
2023-04-18,29.55523
2023-04-19,27.97704
2023-04-20,26.1119
2023-04-21,20.37302
2023-04-22,27.97704
2023-04-23,33.57245
2023-04-24,25.96843
2023-04-25,26.25538
2023-04-26,23.67288
2023-04-27,27.54662
2023-04-28,21.80774
2023-04-29,28.98134
2023-04-30,36.15494
2023-05-01,36.29842
2023-05-02,33.14203
2023-05-03,32.56814
2023-05-04,24.96413
2023-05-05,40.88952
2023-05-06,41.03299
2023-05-07,35.72453
2023-05-08,25.96843
2023-05-09,33.2855
2023-05-10,27.97704
2023-05-11,26.54232
2023-05-12,26.25538
2023-05-13,31.42037
2023-05-14,33.71592
2023-05-15,31.56384
2023-05-16,30.27259
2023-05-17,29.55523
2023-05-18,25.82496
2023-05-19,25.25107
2023-05-20,29.12482
2023-05-21,31.56384
2023-05-22,35.43758
2023-05-23,30.55954
2023-05-24,28.12051
2023-05-25,21.80774
2023-05-26,22.5251
2023-05-27,27.25968
2023-05-28,36.58536
2023-05-29,35.72453
