date,피엔티주가
2020-08-13,12.22185
2020-08-14,9.95215
2020-08-15,1.27948
2020-08-16,0.94014
2020-08-17,1.56875
2020-08-18,11.56542
2020-08-19,11.56542
2020-08-20,11.15932
2020-08-21,11.44859
2020-08-22,1.80796
2020-08-23,1.51869
2020-08-24,11.52091
2020-08-25,11.5821
2020-08-26,13.23987
2020-08-27,16.97263
2020-08-28,15.00333
2020-08-29,2.05273
2020-08-30,2.02492
2020-08-31,20.13239
2020-09-01,19.03649
2020-09-02,16.58878
2020-09-03,17.25077
2020-09-04,13.98531
2020-09-05,2.09724
2020-09-06,1.76346
2020-09-07,13.24543
2020-09-08,14.62505
2020-09-09,12.02158
2020-09-10,12.37761
2020-09-11,10.46951
2020-09-12,1.74121
2020-09-13,2.26412
2020-09-14,29.19448
2020-09-15,21.18936
2020-09-16,15.97685
2020-09-17,16.65554
2020-09-18,13.87405
2020-09-19,2.54784
2020-09-20,2.7481
2020-09-21,12.57788
2020-09-22,11.65999
2020-09-23,13.90743
2020-09-24,13.85736
2020-09-25,12.57788
2020-09-26,1.46306
2020-09-27,1.49087
2020-09-28,11.91032
2020-09-29,11.17601
2020-09-30,1.39074
2020-10-01,0.84557
2020-10-02,1.13484
2020-10-03,0.92901
2020-10-04,1.10146
2020-10-05,10.01335
2020-10-06,8.40008
2020-10-07,8.08856
2020-10-08,8.47797
2020-10-09,1.39074
2020-10-10,1.12928
2020-10-11,1.12372
2020-10-12,8.23319
2020-10-13,7.66021
2020-10-14,7.3153
2020-10-15,8.26101
2020-10-16,8.6226
2020-10-17,0.96239
2020-10-18,0.83444
2020-10-19,9.35135
2020-10-20,10.39163
2020-10-21,8.31664
2020-10-22,8.22207
2020-10-23,6.99821
2020-10-24,1.00133
2020-10-25,0.75656
2020-10-26,7.00378
2020-10-27,7.98842
2020-10-28,7.40987
2020-10-29,6.68113
2020-10-30,7.18179
2020-10-31,0.95683
2020-11-01,0.80106
2020-11-02,7.1206
2020-11-03,9.97441
2020-11-04,9.31797
2020-11-05,9.65175
2020-11-06,11.77125
2020-11-07,1.94147
2020-11-08,1.40186
2020-11-09,13.67378
2020-11-10,10.37494
2020-11-11,9.05095
2020-11-12,7.87716
2020-11-13,7.54895
2020-11-14,1.16266
2020-11-15,0.97908
2020-11-16,8.0218
2020-11-17,7.52113
2020-11-18,7.45994
2020-11-19,6.73119
2020-11-20,7.2263
2020-11-21,1.08477
2020-11-22,0.99577
2020-11-23,7.37093
2020-11-24,11.56542
2020-11-25,9.19559
2020-11-26,8.93413
2020-11-27,10.11348
2020-11-28,1.71339
2020-11-29,2.03604
2020-11-30,9.76858
2020-12-01,8.32777
2020-12-02,7.49888
2020-12-03,7.33756
2020-12-04,8.15531
2020-12-05,1.14597
2020-12-06,1.3518
2020-12-07,7.80485
2020-12-08,9.19003
2020-12-09,8.93969
2020-12-10,8.66154
2020-12-11,9.16777
2020-12-12,1.21272
2020-12-13,0.91789
2020-12-14,6.70894
2020-12-15,6.9259
2020-12-16,9.72407
2020-12-17,9.24009
2020-12-18,9.07877
2020-12-19,1.17935
2020-12-20,0.9457
2020-12-21,7.8716
2020-12-22,7.37093
2020-12-23,7.55451
2020-12-24,6.45861
2020-12-25,1.0959
2020-12-26,1.00689
2020-12-27,0.9012
2020-12-28,8.31108
2020-12-29,9.24566
2020-12-30,9.0732
2020-12-31,2.04717
2021-01-01,1.22385
2021-01-02,1.16822
2021-01-03,1.49643
2021-01-04,12.68357
2021-01-05,12.90609
2021-01-06,11.47085
2021-01-07,16.94481
2021-01-08,24.55496
2021-01-09,3.66043
2021-01-10,3.52692
2021-01-11,18.01846
2021-01-12,14.12995
2021-01-13,12.8449
2021-01-14,11.40965
2021-01-15,9.14552
2021-01-16,1.38518
2021-01-17,1.47418
2021-01-18,9.14552
2021-01-19,10.88117
2021-01-20,9.74076
2021-01-21,12.6502
2021-01-22,10.56408
2021-01-23,1.78571
2021-01-24,1.68001
2021-01-25,10.28593
2021-01-26,8.75055
2021-01-27,8.5336
2021-01-28,8.39452
2021-01-29,7.86604
2021-01-30,1.13484
2021-01-31,0.88451
2021-02-01,8.33889
2021-02-02,9.97997
2021-02-03,10.02447
2021-02-04,7.84379
2021-02-05,7.1651
2021-02-06,1.3518
2021-02-07,0.87894
2021-02-08,6.96484
2021-02-09,6.45304
2021-02-10,5.168
2021-02-11,0.83444
2021-02-12,0.76769
2021-02-13,0.56742
2021-02-14,0.81219
2021-02-15,6.98709
2021-02-16,6.52536
2021-02-17,6.73119
2021-02-18,6.69225
2021-02-19,7.8271
2021-02-20,1.3963
2021-02-21,1.46862
2021-02-22,7.43769
2021-02-23,10.25255
2021-02-24,8.70605
2021-02-25,10.75878
2021-02-26,7.56008
2021-02-27,1.05696
2021-02-28,1.29617
2021-03-01,1.21272
2021-03-02,7.73253
2021-03-03,6.55874
2021-03-04,6.69225
2021-03-05,5.4072
2021-03-06,0.91232
2021-03-07,1.2461
2021-03-08,5.89118
2021-03-09,5.32932
2021-03-10,5.168
2021-03-11,7.03716
2021-03-12,5.98575
2021-03-13,0.86226
2021-03-14,1.02358
2021-03-15,4.97886
2021-03-16,5.35157
2021-03-17,5.47396
2021-03-18,5.29595
2021-03-19,4.88985
2021-03-20,1.02914
2021-03-21,1.19047
2021-03-22,5.21806
2021-03-23,5.41833
2021-03-24,5.47396
2021-03-25,6.3696
2021-03-26,5.11793
2021-03-27,0.751
2021-03-28,0.97908
2021-03-29,5.75767
2021-03-30,5.04561
2021-03-31,4.5672
2021-04-01,5.12349
2021-04-02,5.37383
2021-04-03,0.67311
2021-04-04,0.77325
2021-04-05,5.30151
2021-04-06,5.51846
2021-04-07,5.93569
2021-04-08,5.06786
2021-04-09,5.12349
2021-04-10,0.75656
2021-04-11,0.86782
2021-04-12,7.38206
2021-04-13,6.08032
2021-04-14,5.47396
2021-04-15,5.24588
2021-04-16,5.45727
2021-04-17,1.31286
2021-04-18,1.04027
2021-04-19,7.91611
2021-04-20,7.19848
2021-04-21,5.71317
2021-04-22,8.29439
2021-04-23,5.93012
2021-04-24,0.86782
2021-04-25,0.81775
2021-04-26,6.9259
2021-04-27,5.6186
2021-04-28,5.99688
2021-04-29,5.45727
2021-04-30,4.98442
2021-05-01,0.78437
2021-05-02,0.55629
2021-05-03,5.12906
2021-05-04,5.54628
2021-05-05,0.97908
2021-05-06,4.78971
2021-05-07,5.17912
2021-05-08,0.58411
2021-05-09,0.60636
2021-05-10,5.14574
2021-05-11,4.14997
2021-05-12,4.78971
2021-05-13,5.18469
2021-05-14,4.87316
2021-05-15,0.56742
2021-05-16,0.51179
2021-05-17,4.79528
2021-05-18,5.05117
2021-05-19,0.61192
2021-05-20,5.24588
2021-05-21,4.48931
2021-05-22,0.57298
2021-05-23,0.68424
2021-05-24,4.2056
2021-05-25,5.02892
2021-05-26,5.21806
2021-05-27,5.8133
2021-05-28,4.68958
2021-05-29,0.52848
2021-05-30,0.51735
2021-05-31,4.48375
2021-06-01,4.64508
2021-06-02,7.92723
2021-06-03,6.35847
2021-06-04,4.86203
2021-06-05,0.55073
2021-06-06,0.48954
2021-06-07,5.32376
2021-06-08,6.35847
2021-06-09,5.11237
2021-06-10,6.16933
2021-06-11,5.8133
2021-06-12,0.66199
2021-06-13,0.63974
2021-06-14,6.39741
2021-06-15,5.63529
2021-06-16,4.7619
2021-06-17,5.14574
2021-06-18,5.05117
2021-06-19,0.62861
2021-06-20,0.37271
2021-06-21,4.13885
2021-06-22,4.66177
2021-06-23,11.02581
2021-06-24,9.61281
2021-06-25,7.02047
2021-06-26,0.91789
2021-06-27,0.78437
2021-06-28,6.72007
2021-06-29,9.00089
2021-06-30,6.88139
2021-07-01,5.32376
2021-07-02,4.60057
2021-07-03,0.94014
2021-07-04,0.6453
2021-07-05,4.99554
2021-07-06,5.08455
2021-07-07,5.95238
2021-07-08,7.02047
2021-07-09,5.69092
2021-07-10,0.91789
2021-07-11,0.84557
2021-07-12,5.11237
2021-07-13,9.69626
2021-07-14,13.67935
2021-07-15,10.76991
2021-07-16,9.90209
2021-07-17,1.70226
2021-07-18,1.30729
2021-07-19,9.67957
2021-07-20,9.00645
2021-07-21,7.43213
2021-07-22,6.95371
2021-07-23,6.33622
2021-07-24,0.92345
2021-07-25,0.5396
2021-07-26,8.21651
2021-07-27,6.87583
2021-07-28,5.65754
2021-07-29,5.77436
2021-07-30,5.52403
2021-07-31,0.6453
2021-08-01,0.71206
2021-08-02,4.97329
2021-08-03,5.46283
2021-08-04,4.94548
2021-08-05,8.51691
2021-08-06,9.2234
2021-08-07,1.14597
2021-08-08,0.77325
2021-08-09,10.58633
2021-08-10,8.41677
2021-08-11,7.9773
2021-08-12,13.5514
2021-08-13,11.30952
2021-08-14,1.42412
2021-08-15,0.99577
2021-08-16,1.24054
2021-08-17,8.71161
2021-08-18,10.22474
2021-08-19,8.77837
2021-08-20,8.19425
2021-08-21,1.59657
2021-08-22,1.89141
2021-08-23,8.75055
2021-08-24,7.84379
2021-08-25,6.11927
2021-08-26,5.46283
2021-08-27,4.87872
2021-08-28,0.70649
2021-08-29,0.63974
2021-08-30,5.64641
2021-08-31,7.33199
2021-09-01,6.10258
2021-09-02,5.34601
2021-09-03,6.34735
2021-09-04,0.80106
2021-09-05,0.71206
2021-09-06,7.84935
2021-09-07,8.03293
2021-09-08,25.43391
2021-09-09,21.65665
2021-09-10,16.22719
2021-09-11,1.69114
2021-09-12,1.55763
2021-09-13,14.58611
2021-09-14,10.76991
2021-09-15,9.99109
2021-09-16,12.77814
2021-09-17,12.29973
2021-09-18,1.73564
2021-09-19,1.18491
2021-09-20,0.86226
2021-09-21,0.80106
2021-09-22,1.19603
2021-09-23,10.21361
2021-09-24,10.35269
2021-09-25,1.46862
2021-09-26,1.15709
2021-09-27,10.05229
2021-09-28,10.84223
2021-09-29,9.67957
2021-09-30,11.03693
2021-10-01,8.86181
2021-10-02,1.08477
2021-10-03,1.15153
2021-10-04,2.41433
2021-10-05,9.62394
2021-10-06,12.55006
2021-10-07,14.753
2021-10-08,18.98086
2021-10-09,3.69381
2021-10-10,2.65353
2021-10-11,4.21117
2021-10-12,14.44147
2021-10-13,16.13818
2021-10-14,15.28704
2021-10-15,12.3943
2021-10-16,1.86359
2021-10-17,1.44637
2021-10-18,14.95883
2021-10-19,16.6611
2021-10-20,15.04784
2021-10-21,16.06586
2021-10-22,14.33021
2021-10-23,1.68558
2021-10-24,2.21406
2021-10-25,11.66555
2021-10-26,11.31508
2021-10-27,11.11481
2021-10-28,12.55006
2021-10-29,11.05362
2021-10-30,1.52981
2021-10-31,1.34623
2021-11-01,10.56408
2021-11-02,8.82287
2021-11-03,8.61704
2021-11-04,10.18024
2021-11-05,8.83956
2021-11-06,1.30729
2021-11-07,1.19603
2021-11-08,10.49732
2021-11-09,17.61237
2021-11-10,16.79461
2021-11-11,28.13195
2021-11-12,21.80685
2021-11-13,4.34468
2021-11-14,3.72719
2021-11-15,18.5692
2021-11-16,17.86826
2021-11-17,23.87627
2021-11-18,23.00289
2021-11-19,23.49243
2021-11-20,5.12906
2021-11-21,4.23342
2021-11-22,30.81886
2021-11-23,21.28393
2021-11-24,18.44681
2021-11-25,17.89608
2021-11-26,14.35803
2021-11-27,2.23631
2021-11-28,1.77458
2021-11-29,14.83088
2021-11-30,18.3133
2021-12-01,15.77102
2021-12-02,14.33578
2021-12-03,12.88384
2021-12-04,2.03604
2021-12-05,1.6967
2021-12-06,12.66688
2021-12-07,11.67111
2021-12-08,12.10502
2021-12-09,10.84779
2021-12-10,10.6809
2021-12-11,1.70226
2021-12-12,1.46862
2021-12-13,10.15242
2021-12-14,9.96884
2021-12-15,9.49599
2021-12-16,9.56275
2021-12-17,8.04962
2021-12-18,1.33511
2021-12-19,1.41855
2021-12-20,8.55585
2021-12-21,9.84646
2021-12-22,8.77837
2021-12-23,9.65732
2021-12-24,10.01335
2021-12-25,1.67445
2021-12-26,1.68001
2021-12-27,9.31797
2021-12-28,9.86315
2021-12-29,10.9813
2021-12-30,8.84512
2021-12-31,2.66466
2022-01-01,1.41299
2022-01-02,1.49087
2022-01-03,10.3805
2022-01-04,13.27881
2022-01-05,15.57632
2022-01-06,13.45683
2022-01-07,14.53604
2022-01-08,3.46573
2022-01-09,3.64931
2022-01-10,12.78927
2022-01-11,14.51379
2022-01-12,14.23564
2022-01-13,20.28259
2022-01-14,17.13395
2022-01-15,3.98865
2022-01-16,3.07632
2022-01-17,12.31642
2022-01-18,13.57365
2022-01-19,13.55696
2022-01-20,13.21206
2022-01-21,10.60858
2022-01-22,1.91366
2022-01-23,1.87472
2022-01-24,8.81731
2022-01-25,10.64753
2022-01-26,11.98264
2022-01-27,10.58633
2022-01-28,9.65732
2022-01-29,1.68001
2022-01-30,1.16822
2022-01-31,1.502
2022-02-01,1.21272
2022-02-02,1.57432
2022-02-03,10.51401
2022-02-04,8.53916
2022-02-05,1.91922
2022-02-06,2.06942
2022-02-07,8.63929
2022-02-08,9.00645
2022-02-09,8.82843
2022-02-10,7.78816
2022-02-11,6.55874
2022-02-12,1.21829
2022-02-13,1.10703
2022-02-14,6.90364
2022-02-15,6.31953
2022-02-16,10.09123
2022-02-17,8.94526
2022-02-18,6.97596
2022-02-19,1.502
2022-02-20,1.52425
2022-02-21,7.07053
2022-02-22,6.0692
2022-02-23,7.62683
2022-02-24,7.63239
2022-02-25,8.34445
2022-02-26,1.3963
2022-02-27,1.38518
2022-02-28,7.58789
2022-03-01,2.27525
2022-03-02,11.78793
2022-03-03,12.92834
2022-03-04,12.44437
2022-03-05,1.9526
2022-03-06,1.65776
2022-03-07,11.84913
2022-03-08,10.09123
2022-03-09,1.66332
2022-03-10,9.63506
2022-03-11,10.05229
2022-03-12,2.77036
2022-03-13,1.87472
2022-03-14,10.14129
2022-03-15,11.37627
2022-03-16,19.94325
2022-03-17,17.10614
2022-03-18,19.38696
2022-03-19,3.61036
2022-03-20,2.73698
2022-03-21,14.17445
2022-03-22,11.50979
2022-03-23,11.75456
2022-03-24,14.58611
2022-03-25,15.18691
2022-03-26,1.9526
2022-03-27,1.5465
2022-03-28,11.14819
2022-03-29,11.04806
2022-03-30,10.15798
2022-03-31,9.37917
2022-04-01,8.97307
2022-04-02,1.5465
2022-04-03,1.46862
2022-04-04,11.88251
2022-04-05,11.25945
2022-04-06,10.07454
2022-04-07,8.4724
2022-04-08,10.87561
2022-04-09,2.01379
2022-04-10,1.55206
2022-04-11,8.56141
2022-04-12,7.93836
2022-04-13,9.49599
2022-04-14,8.65042
2022-04-15,7.14285
2022-04-16,1.30173
2022-04-17,0.85113
2022-04-18,8.24988
2022-04-19,8.52247
2022-04-20,8.81174
2022-04-21,10.45838
2022-04-22,8.33333
2022-04-23,1.29617
2022-04-24,0.96239
2022-04-25,7.09835
2022-04-26,6.74788
2022-04-27,7.19848
2022-04-28,8.61148
2022-04-29,8.73386
2022-04-30,1.11815
2022-05-01,0.9902
2022-05-02,8.96751
2022-05-03,8.04962
2022-05-04,8.93969
2022-05-05,1.66889
2022-05-06,7.47663
2022-05-07,1.2461
2022-05-08,1.13484
2022-05-09,7.28749
2022-05-10,7.28749
2022-05-11,7.18736
2022-05-12,7.2263
2022-05-13,8.68936
2022-05-14,1.13484
2022-05-15,0.92345
2022-05-16,7.02603
2022-05-17,7.35425
2022-05-18,7.1206
2022-05-19,10.56408
2022-05-20,16.01579
2022-05-21,2.32532
2022-05-22,2.08055
2022-05-23,17.08945
2022-05-24,21.15598
2022-05-25,26.78571
2022-05-26,18.67489
2022-05-27,14.99777
2022-05-28,2.19181
2022-05-29,1.86359
2022-05-30,17.64574
2022-05-31,13.97418
2022-06-01,3.22096
2022-06-02,13.52358
2022-06-03,13.12861
2022-06-04,2.5089
2022-06-05,1.59657
2022-06-06,2.00823
2022-06-07,10.69759
2022-06-08,14.86426
2022-06-09,12.34979
2022-06-10,12.08277
2022-06-11,2.06386
2022-06-12,1.47975
2022-06-13,14.9032
2022-06-14,14.69737
2022-06-15,12.76145
2022-06-16,13.49577
2022-06-17,11.9437
2022-06-18,1.502
2022-06-19,1.17378
2022-06-20,10.95905
2022-06-21,10.00222
2022-06-22,10.43057
2022-06-23,10.75322
2022-06-24,10.45838
2022-06-25,1.37961
2022-06-26,1.09034
2022-06-27,9.92434
2022-06-28,9.03983
2022-06-29,12.60569
2022-06-30,12.64463
2022-07-01,11.52091
2022-07-02,1.502
2022-07-03,1.46306
2022-07-04,11.57098
2022-07-05,10.64753
2022-07-06,10.06898
2022-07-07,10.34712
2022-07-08,12.22741
2022-07-09,1.19603
2022-07-10,0.82331
2022-07-11,10.41388
2022-07-12,9.20115
2022-07-13,9.56275
2022-07-14,9.51824
2022-07-15,8.87294
2022-07-16,1.16822
2022-07-17,0.95683
2022-07-18,9.25122
2022-07-19,8.83956
2022-07-20,9.00645
2022-07-21,12.26635
2022-07-22,11.06475
2022-07-23,1.12928
2022-07-24,0.82331
2022-07-25,8.7283
2022-07-26,7.88273
2022-07-27,7.87716
2022-07-28,8.68936
2022-07-29,11.97151
2022-07-30,2.20293
2022-07-31,2.13618
2022-08-01,18.7639
2022-08-02,14.80863
2022-08-03,13.81842
2022-08-04,13.6404
2022-08-05,12.38874
2022-08-06,1.72452
2022-08-07,1.30729
2022-08-08,13.49577
2022-08-09,11.81575
2022-08-10,12.3943
2022-08-11,12.77258
2022-08-12,10.66421
2022-08-13,1.51312
2022-08-14,1.2461
2022-08-15,1.64663
2022-08-16,12.00489
2022-08-17,10.7421
2022-08-18,10.11348
2022-08-19,10.29706
2022-08-20,1.38518
2022-08-21,1.17378
2022-08-22,9.37917
2022-08-23,9.32354
2022-08-24,9.85758
2022-08-25,11.50422
2022-08-26,10.29706
2022-08-27,1.17378
2022-08-28,1.11815
2022-08-29,8.96751
2022-08-30,10.1858
2022-08-31,8.95082
2022-09-01,9.15665
2022-09-02,8.3834
2022-09-03,1.2906
2022-09-04,1.07921
2022-09-05,7.55451
2022-09-06,6.63662
2022-09-07,7.03159
2022-09-08,7.14285
2022-09-09,1.02358
2022-09-10,0.86226
2022-09-11,0.97352
2022-09-12,1.11259
2022-09-13,9.36804
2022-09-14,9.11214
2022-09-15,9.22897
2022-09-16,8.99532
2022-09-17,1.29617
2022-09-18,1.3518
2022-09-19,7.75478
2022-09-20,6.61993
2022-09-21,7.11504
2022-09-22,7.67133
2022-09-23,7.34868
2022-09-24,1.0959
2022-09-25,0.81775
2022-09-26,6.89808
2022-09-27,7.92723
2022-09-28,7.83266
2022-09-29,9.01201
2022-09-30,7.4655
2022-10-01,0.91232
2022-10-02,0.66755
2022-10-03,0.89007
2022-10-04,7.53782
2022-10-05,7.65465
2022-10-06,7.84935
2022-10-07,7.24855
2022-10-08,0.78994
2022-10-09,0.66199
2022-10-10,0.68424
2022-10-11,8.03293
2022-10-12,7.48219
2022-10-13,7.17623
2022-10-14,7.18179
2022-10-15,1.33511
2022-10-16,0.91232
2022-10-17,8.60591
2022-10-18,10.61971
2022-10-19,8.45015
2022-10-20,6.84801
2022-10-21,6.15264
2022-10-22,0.91789
2022-10-23,0.76212
2022-10-24,7.63239
2022-10-25,7.24299
2022-10-26,6.5198
2022-10-27,13.40676
2022-10-28,18.15198
2022-10-29,2.24744
2022-10-30,2.06386
2022-10-31,17.46217
2022-11-01,18.50801
2022-11-02,16.7056
2022-11-03,14.87538
2022-11-04,13.30663
2022-11-05,1.69114
2022-11-06,1.56875
2022-11-07,11.6878
2022-11-08,12.38317
2022-11-09,10.76991
2022-11-10,9.50155
2022-11-11,11.42078
2022-11-12,1.64663
2022-11-13,1.42968
2022-11-14,10.81441
2022-11-15,9.45705
2022-11-16,9.44036
2022-11-17,10.43613
2022-11-18,12.01045
2022-11-19,1.90809
2022-11-20,1.8469
2022-11-21,9.23453
2022-11-22,10.67534
2022-11-23,10.88673
2022-11-24,14.7085
2022-11-25,15.72652
2022-11-26,2.92056
2022-11-27,2.73698
2022-11-28,15.13684
2022-11-29,12.45549
2022-11-30,11.2372
2022-12-01,13.45683
2022-12-02,11.38184
2022-12-03,2.60347
2022-12-04,2.58678
2022-12-05,11.10369
2022-12-06,9.31797
2022-12-07,10.91455
2022-12-08,9.64063
2022-12-09,10.60302
2022-12-10,1.74677
2022-12-11,1.5465
2022-12-12,9.19559
2022-12-13,8.81174
2022-12-14,9.41811
2022-12-15,8.84512
2022-12-16,8.19982
2022-12-17,1.35736
2022-12-18,1.30729
2022-12-19,7.9773
2022-12-20,7.77147
2022-12-21,8.21094
2022-12-22,10.83667
2022-12-23,8.41677
2022-12-24,1.94704
2022-12-25,2.39207
2022-12-26,9.46261
2022-12-27,9.65732
2022-12-28,10.46395
2022-12-29,12.14396
2022-12-30,4.27236
2022-12-31,1.9526
2023-01-01,2.06386
2023-01-02,12.25522
2023-01-03,12.01045
2023-01-04,11.92701
2023-01-05,11.55985
2023-01-06,11.95482
2023-01-07,3.11526
2023-01-08,2.34201
2023-01-09,13.67378
2023-01-10,12.26635
2023-01-11,12.98954
2023-01-12,11.93257
2023-01-13,11.47085
2023-01-14,2.64241
2023-01-15,2.5089
2023-01-16,11.29283
2023-01-17,10.13017
2023-01-18,9.21228
2023-01-19,10.1858
2023-01-20,15.14797
2023-01-21,3.39341
2023-01-22,2.1473
2023-01-23,2.16399
2023-01-24,2.19737
2023-01-25,14.55273
2023-01-26,13.91855
2023-01-27,13.08967
2023-01-28,2.20293
2023-01-29,3.98308
2023-01-30,13.02848
2023-01-31,12.20516
2023-02-01,14.6473
2023-02-02,15.80996
2023-02-03,13.95749
2023-02-04,2.06386
2023-02-05,1.80796
2023-02-06,13.72385
2023-02-07,16.05473
2023-02-08,14.7085
2023-02-09,15.69314
2023-02-10,14.71962
2023-02-11,3.19314
2023-02-12,3.11526
2023-02-13,16.73898
2023-02-14,14.29684
2023-02-15,16.39964
2023-02-16,20.72207
2023-02-17,14.66955
2023-02-18,5.14018
2023-02-19,5.24032
2023-02-20,15.78215
2023-02-21,15.13128
2023-02-22,16.63328
2023-02-23,15.37049
2023-02-24,14.33021
2023-02-25,3.6048
2023-02-26,3.1542
2023-02-27,13.99087
2023-02-28,14.18558
2023-03-01,3.18202
2023-03-02,14.95883
2023-03-03,34.31241
2023-03-04,8.01068
2023-03-05,7.38762
2023-03-06,38.47352
2023-03-07,27.30863
2023-03-08,23.84846
2023-03-09,22.09612
2023-03-10,16.74454
2023-03-11,2.8538
2023-03-12,2.69247
2023-03-13,15.44837
2023-03-14,16.16599
2023-03-15,19.26457
2023-03-16,18.04628
2023-03-17,17.05051
2023-03-18,3.42122
2023-03-19,2.72029
2023-03-20,16.37739
2023-03-21,22.55229
2023-03-22,23.59256
2023-03-23,23.1364
2023-03-24,20.01557
2023-03-25,2.82599
2023-03-26,2.64241
2023-03-27,21.68446
2023-03-28,18.83622
2023-03-29,29.21673
2023-03-30,23.92634
2023-03-31,18.89185
2023-04-01,3.58255
2023-04-02,3.63262
2023-04-03,32.48776
2023-04-04,27.92056
2023-04-05,30.86893
2023-04-06,100.0
2023-04-07,42.18958
2023-04-08,6.33622
2023-04-09,6.60881
2023-04-10,39.56942
2023-04-11,34.79639
2023-04-12,33.11081
2023-04-13,26.37961
2023-04-14,26.94147
2023-04-15,7.02603
2023-04-16,6.1137
2023-04-17,28.26546
2023-04-18,35.98687
2023-04-19,41.00467
2023-04-20,51.75233
2023-04-21,33.834
2023-04-22,5.03449
2023-04-23,5.41277
2023-04-24,27.73141
2023-04-25,26.36292
2023-04-26,25.25033
2023-04-27,29.83978
2023-04-28,24.03204
2023-04-29,5.18469
2023-04-30,4.75634
2023-05-01,6.01357
2023-05-02,26.09034
2023-05-03,19.84312
2023-05-04,17.46773
2023-05-05,3.4101
2023-05-06,2.41989
2023-05-07,2.35313
2023-05-08,17.5623
2023-05-09,15.79884
2023-05-10,15.98242
2023-05-11,17.70694
2023-05-12,15.0979
2023-05-13,4.66733
2023-05-14,3.09857
2023-05-15,15.74877
2023-05-16,16.97263
2023-05-17,17.4121
2023-05-18,16.67779
2023-05-19,14.26902
2023-05-20,2.72029
2023-05-21,2.15843
2023-05-22,13.35669
2023-05-23,17.05051
2023-05-24,13.91855
2023-05-25,12.03271
2023-05-26,10.87004
2023-05-27,2.97062
2023-05-28,1.79127
2023-05-29,2.72029
