date,공모주청약
2023-05-29,0.43224
2023-05-30,0.84474
2023-05-31,0.68237
2023-06-01,0.79427
2023-06-02,0.65604
2023-06-03,0.2589
2023-06-04,0.33789
2023-06-05,0.93909
2023-06-06,0.47173
2023-06-07,1.16947
2023-06-08,1.85624
2023-06-09,1.16069
2023-06-10,0.38836
2023-06-11,0.46515
2023-06-12,1.09706
2023-06-13,2.26654
2023-06-14,1.24188
2023-06-15,1.18044
2023-06-16,1.09048
2023-06-17,0.77891
2023-06-18,0.972
2023-06-19,3.42285
2023-06-20,6.24451
2023-06-21,5.06187
2023-06-22,2.27751
2023-06-23,1.20238
2023-06-24,0.46954
2023-06-25,0.6341
2023-06-26,2.34333
2023-06-27,2.3938
2023-06-28,2.17439
2023-06-29,2.20949
2023-06-30,3.37677
2023-07-01,1.20458
2023-07-02,0.98516
2023-07-03,2.46182
2023-07-04,4.27637
2023-07-05,8.64051
2023-07-06,9.98771
2023-07-07,3.31534
2023-07-08,1.01807
2023-07-09,1.20677
2023-07-10,5.86273
2023-07-11,5.92855
2023-07-12,3.35922
2023-07-13,3.57863
2023-07-14,5.86054
2023-07-15,1.91548
2023-07-16,2.2819
2023-07-17,9.39529
2023-07-18,8.95866
2023-07-19,4.14472
2023-07-20,3.52378
2023-07-21,2.49034
2023-07-22,1.12339
2023-07-23,1.52931
2023-07-24,4.80077
2023-07-25,5.2769
2023-07-26,6.29936
2023-07-27,7.38107
2023-07-28,3.14639
2023-07-29,0.69773
2023-07-30,0.746
2023-07-31,2.83482
2023-08-01,3.64446
2023-08-02,2.5057
2023-08-03,1.54028
2023-08-04,1.56441
2023-08-05,0.52659
2023-08-06,0.6714
2023-08-07,1.93742
2023-08-08,1.53809
2023-08-09,1.4942
2023-08-10,2.15683
2023-08-11,1.69606
2023-08-12,0.47393
2023-08-13,0.4476
2023-08-14,1.54467
2023-08-15,0.56608
2023-08-16,1.61488
2023-08-17,1.22871
2023-08-18,0.78769
2023-08-19,0.42127
2023-08-20,0.44979
2023-08-21,1.35817
2023-08-22,1.47446
2023-08-23,1.02685
2023-08-24,1.10145
2023-08-25,0.66921
2023-08-26,0.32692
2023-08-27,0.38397
2023-08-28,0.97419
2023-08-29,1.00052
2023-08-30,1.02246
2023-08-31,0.76355
2023-09-01,0.80305
2023-09-02,0.37958
2023-09-03,0.46296
2023-09-04,1.07512
2023-09-05,1.08609
2023-09-06,0.82938
2023-09-07,0.91714
2023-09-08,0.72406
2023-09-09,0.39275
2023-09-10,0.45418
2023-09-11,1.72239
2023-09-12,1.56441
2023-09-13,1.38669
2023-09-14,1.85404
2023-09-15,1.99885
2023-09-16,0.96761
2023-09-17,1.07732
2023-09-18,4.51992
2023-09-19,6.42223
2023-09-20,6.47489
2023-09-21,11.56749
2023-09-22,11.02773
2023-09-23,1.18702
2023-09-24,0.72625
2023-09-25,3.04326
2023-09-26,1.6829
2023-09-27,1.27918
2023-09-28,0.4454
2023-09-29,0.45638
2023-09-30,0.373
2023-10-01,0.47393
2023-10-02,0.51562
2023-10-03,0.66262
2023-10-04,2.07126
2023-10-05,5.04212
2023-10-06,3.9648
2023-10-07,0.84913
2023-10-08,0.8228
2023-10-09,1.21335
2023-10-10,5.00482
2023-10-11,4.86879
2023-10-12,2.4289
2023-10-13,1.55564
2023-10-14,0.64946
2023-10-15,0.78769
2023-10-16,2.5803
2023-10-17,3.34167
2023-10-18,4.2654
2023-10-19,3.46015
2023-10-20,1.6829
2023-10-21,0.49148
2023-10-22,0.77014
2023-10-23,3.49306
2023-10-24,3.56986
2023-10-25,2.6176
2023-10-26,2.45743
2023-10-27,1.87379
2023-10-28,0.4081
2023-10-29,0.72406
2023-10-30,2.70975
2023-10-31,3.93189
2023-11-01,3.80024
2023-11-02,3.39213
2023-11-03,2.62857
2023-11-04,0.57925
2023-11-05,0.82499
2023-11-06,2.92478
2023-11-07,3.96919
2023-11-08,5.26592
2023-11-09,4.59013
2023-11-10,2.04713
2023-11-11,0.44102
2023-11-12,0.60777
2023-11-13,2.96866
2023-11-14,2.43329
2023-11-15,2.04493
2023-11-16,2.27093
2023-11-17,3.0301
2023-11-18,0.70212
2023-11-19,0.6736
2023-11-20,2.65051
2023-11-21,3.1793
2023-11-22,2.54519
2023-11-23,2.05371
2023-11-24,2.94453
2023-11-25,0.90837
2023-11-26,0.91056
2023-11-27,2.95769
2023-11-28,4.06793
2023-11-29,2.15244
2023-11-30,2.80849
2023-12-01,5.20888
2023-12-02,1.13217
2023-12-03,1.50737
2023-12-04,6.97735
2023-12-05,3.368
2023-12-06,2.60882
2023-12-07,1.56661
2023-12-08,1.19799
2023-12-09,0.62752
2023-12-10,0.82499
2023-12-11,1.92864
2023-12-12,4.43654
2023-12-13,5.43707
2023-12-14,6.63068
2023-12-15,5.12769
2023-12-16,0.98516
2023-12-17,0.63849
2023-12-18,2.04713
2023-12-19,1.36036
2023-12-20,1.0839
2023-12-21,0.89301
2023-12-22,2.22924
2023-12-23,0.75697
2023-12-24,0.52001
2023-12-25,0.52001
2023-12-26,0.90837
2023-12-27,0.84913
2023-12-28,0.71748
2023-12-29,0.57486
2023-12-30,0.39494
2023-12-31,0.39494
2024-01-01,0.99175
2024-01-02,1.26601
2024-01-03,1.29015
2024-01-04,1.2331
2024-01-05,0.87107
2024-01-06,0.46515
2024-01-07,0.56608
2024-01-08,1.0839
2024-01-09,1.09268
2024-01-10,1.08829
2024-01-11,1.0444
2024-01-12,1.27259
2024-01-13,0.78988
2024-01-14,0.83157
2024-01-15,3.68176
2024-01-16,7.6312
2024-01-17,8.80068
2024-01-18,5.66745
2024-01-19,2.42013
2024-01-20,0.94128
2024-01-21,1.03124
2024-01-22,3.09153
2024-01-23,4.32464
2024-01-24,5.81885
2024-01-25,4.39046
2024-01-26,4.56819
2024-01-27,1.11681
2024-01-28,1.25504
2024-01-29,2.8063
2024-01-30,1.72678
2024-01-31,1.44813
2024-02-01,2.37625
2024-02-02,1.50298
2024-02-03,0.75697
2024-02-04,0.86887
2024-02-05,1.77066
2024-02-06,2.11076
2024-02-07,1.62585
2024-02-08,1.35597
2024-02-09,0.87546
2024-02-10,0.8974
2024-02-11,1.11462
2024-02-12,2.23802
2024-02-13,11.07819
2024-02-14,13.5839
2024-02-15,8.96524
2024-02-16,3.09373
2024-02-17,1.08829
2024-02-18,1.02466
2024-02-19,2.79533
2024-02-20,2.28848
2024-02-21,1.74214
2024-02-22,2.0208
2024-02-23,1.80138
2024-02-24,0.83157
2024-02-25,1.2704
2024-02-26,4.114
2024-02-27,3.76733
2024-02-28,1.96594
2024-02-29,1.48543
2024-03-01,0.61435
2024-03-02,0.55072
2024-03-03,0.91714
2024-03-04,3.31972
2024-03-05,3.64446
2024-03-06,3.27804
2024-03-07,2.59347
2024-03-08,1.17605
2024-03-09,0.62532
2024-03-10,0.8601
2024-03-11,2.74705
2024-03-12,4.47165
2024-03-13,5.03554
2024-03-14,4.42776
2024-03-15,3.19905
2024-03-16,0.64507
2024-03-17,0.91056
2024-03-18,2.70756
2024-03-19,2.33675
2024-03-20,1.67632
