date,블록체인기술
2023-05-27,10.40892
2023-05-28,15.98513
2023-05-29,21.93308
2023-05-30,41.26394
2023-05-31,39.03345
2023-06-01,25.27881
2023-06-02,35.31598
2023-06-03,15.24163
2023-06-04,33.0855
2023-06-05,28.99628
2023-06-06,24.90706
2023-06-07,27.88104
2023-06-08,42.37918
2023-06-09,30.85501
2023-06-10,26.39405
2023-06-11,24.16356
2023-06-12,33.45724
2023-06-13,38.28996
2023-06-14,35.68773
2023-06-15,36.80297
2023-06-16,29.36802
2023-06-17,21.93308
2023-06-18,16.35687
2023-06-19,30.85501
2023-06-20,28.25278
2023-06-21,33.82899
2023-06-22,15.24163
2023-06-23,20.44609
2023-06-24,12.6394
2023-06-25,8.17843
2023-06-26,17.10037
2023-06-27,20.07434
2023-06-28,15.24163
2023-06-29,14.86988
2023-06-30,15.61338
2023-07-01,11.15241
2023-07-02,11.52416
2023-07-03,18.58736
2023-07-04,25.27881
2023-07-05,35.31598
2023-07-06,34.20074
2023-07-07,28.25278
2023-07-08,18.58736
2023-07-09,19.7026
2023-07-10,31.59851
2023-07-11,26.76579
2023-07-12,79.5539
2023-07-13,47.95539
2023-07-14,30.48327
2023-07-15,17.47211
2023-07-16,20.81784
2023-07-17,34.57249
2023-07-18,30.85501
2023-07-19,20.07434
2023-07-20,17.84386
2023-07-21,16.35687
2023-07-22,12.26765
2023-07-23,15.24163
2023-07-24,22.30483
2023-07-25,25.27881
2023-07-26,24.53531
2023-07-27,25.27881
2023-07-28,17.84386
2023-07-29,13.75464
2023-07-30,13.01115
2023-07-31,24.16356
2023-08-01,26.0223
2023-08-02,21.56133
2023-08-03,24.16356
2023-08-04,18.58736
2023-08-05,17.10037
2023-08-06,18.58736
2023-08-07,27.13754
2023-08-08,27.88104
2023-08-09,24.90706
2023-08-10,18.21561
2023-08-11,21.18959
2023-08-12,13.75464
2023-08-13,18.58736
2023-08-14,22.67657
2023-08-15,23.42007
2023-08-16,30.11152
2023-08-17,28.62453
2023-08-18,26.39405
2023-08-19,19.33085
2023-08-20,15.98513
2023-08-21,25.65055
2023-08-22,20.07434
2023-08-23,29.73977
2023-08-24,35.68773
2023-08-25,30.11152
2023-08-26,12.6394
2023-08-27,16.72862
2023-08-28,22.67657
2023-08-29,32.71375
2023-08-30,26.76579
2023-08-31,20.81784
2023-09-01,24.90706
2023-09-02,19.7026
2023-09-03,13.75464
2023-09-04,28.25278
2023-09-05,30.48327
2023-09-06,23.04832
2023-09-07,27.88104
2023-09-08,30.85501
2023-09-09,13.01115
2023-09-10,17.47211
2023-09-11,31.97026
2023-09-12,22.67657
2023-09-13,24.90706
2023-09-14,33.45724
2023-09-15,30.48327
2023-09-16,17.47211
2023-09-17,22.67657
2023-09-18,25.27881
2023-09-19,28.99628
2023-09-20,31.97026
2023-09-21,25.65055
2023-09-22,20.07434
2023-09-23,14.86988
2023-09-24,13.75464
2023-09-25,34.57249
2023-09-26,23.04832
2023-09-27,21.18959
2023-09-28,8.92193
2023-09-29,7.43494
2023-09-30,10.40892
2023-10-01,10.78066
2023-10-02,14.12639
2023-10-03,12.26765
2023-10-04,37.17472
2023-10-05,32.71375
2023-10-06,27.50929
2023-10-07,13.75464
2023-10-08,18.21561
2023-10-09,19.33085
2023-10-10,33.45724
2023-10-11,27.88104
2023-10-12,25.65055
2023-10-13,27.50929
2023-10-14,17.47211
2023-10-15,20.07434
2023-10-16,38.66171
2023-10-17,32.71375
2023-10-18,38.28996
2023-10-19,25.65055
2023-10-20,24.90706
2023-10-21,18.21561
2023-10-22,24.53531
2023-10-23,43.49442
2023-10-24,46.09665
2023-10-25,40.52044
2023-10-26,36.05947
2023-10-27,36.80297
2023-10-28,26.76579
2023-10-29,28.25278
2023-10-30,35.31598
2023-10-31,36.43122
2023-11-01,38.66171
2023-11-02,36.43122
2023-11-03,33.45724
2023-11-04,20.44609
2023-11-05,30.48327
2023-11-06,45.7249
2023-11-07,43.49442
2023-11-08,37.17472
2023-11-09,41.26394
2023-11-10,27.50929
2023-11-11,17.47211
2023-11-12,19.7026
2023-11-13,44.23791
2023-11-14,31.22676
2023-11-15,30.85501
2023-11-16,27.50929
2023-11-17,36.43122
2023-11-18,27.13754
2023-11-19,27.50929
2023-11-20,33.45724
2023-11-21,38.66171
2023-11-22,36.80297
2023-11-23,43.49442
2023-11-24,59.8513
2023-11-25,24.90706
2023-11-26,28.62453
2023-11-27,38.66171
2023-11-28,39.4052
2023-11-29,46.84014
2023-11-30,39.4052
2023-12-01,26.0223
2023-12-02,23.79182
2023-12-03,18.58736
2023-12-04,31.22676
2023-12-05,30.11152
2023-12-06,36.05947
2023-12-07,26.0223
2023-12-08,20.44609
2023-12-09,15.24163
2023-12-10,23.04832
2023-12-11,28.62453
2023-12-12,26.76579
2023-12-13,32.71375
2023-12-14,29.73977
2023-12-15,27.13754
2023-12-16,11.15241
2023-12-17,22.67657
2023-12-18,30.85501
2023-12-19,23.04832
2023-12-20,35.68773
2023-12-21,29.73977
2023-12-22,20.44609
2023-12-23,12.26765
2023-12-24,13.01115
2023-12-25,10.78066
2023-12-26,26.0223
2023-12-27,20.07434
2023-12-28,18.21561
2023-12-29,10.40892
2023-12-30,8.55018
2023-12-31,11.89591
2024-01-01,13.75464
2024-01-02,11.52416
2024-01-03,16.72862
2024-01-04,15.24163
2024-01-05,12.6394
2024-01-06,11.52416
2024-01-07,9.66542
2024-01-08,12.26765
2024-01-09,15.98513
2024-01-10,15.24163
2024-01-11,24.53531
2024-01-12,15.61338
2024-01-13,7.06319
2024-01-14,10.40892
2024-01-15,14.49814
2024-01-16,16.35687
2024-01-17,14.49814
2024-01-18,15.98513
2024-01-19,11.15241
2024-01-20,1.85873
2024-01-21,2.23048
2024-01-22,5.5762
2024-01-23,6.69144
2024-01-24,7.06319
2024-01-25,14.49814
2024-01-26,7.06319
2024-01-27,4.08921
2024-01-28,6.3197
2024-01-29,8.92193
2024-01-30,8.17843
2024-01-31,12.6394
2024-02-01,11.89591
2024-02-02,8.17843
2024-02-03,2.23048
2024-02-04,7.06319
2024-02-05,10.40892
2024-02-06,8.17843
2024-02-07,11.52416
2024-02-08,8.17843
2024-02-09,3.71747
2024-02-10,2.97397
2024-02-11,7.06319
2024-02-12,8.17843
2024-02-13,9.66542
2024-02-14,9.29368
2024-02-15,11.15241
2024-02-16,13.01115
2024-02-17,4.83271
2024-02-18,6.69144
2024-02-19,10.40892
2024-02-20,11.89591
2024-02-21,11.52416
2024-02-22,9.66542
2024-02-23,10.03717
2024-02-24,2.23048
2024-02-25,4.46096
2024-02-26,7.80669
2024-02-27,6.3197
2024-02-28,9.29368
2024-02-29,11.15241
2024-03-01,5.5762
2024-03-02,5.5762
2024-03-03,7.80669
2024-03-04,11.89591
2024-03-05,16.72862
2024-03-06,17.10037
2024-03-07,14.49814
2024-03-08,23.04832
2024-03-09,24.90706
2024-03-10,11.89591
2024-03-11,30.48327
2024-03-12,41.26394
2024-03-13,33.82899
2024-03-14,33.45724
2024-03-15,30.85501
2024-03-16,17.10037
2024-03-17,24.90706
2024-03-18,43.49442
2024-03-19,37.17472
2024-03-20,33.0855
