date,고용유지지원금
2021-05-19,0.30682
2021-05-20,0.66734
2021-05-21,0.62438
2021-05-22,0.18562
2021-05-23,0.2071
2021-05-24,1.04013
2021-05-25,1.0478
2021-05-26,1.11683
2021-05-27,1.10916
2021-05-28,0.9941
2021-05-29,0.68268
2021-05-30,0.36358
2021-05-31,1.39297
2021-06-01,1.35155
2021-06-02,2.06492
2021-06-03,5.06412
2021-06-04,2.38248
2021-06-05,0.4004
2021-06-06,0.32983
2021-06-07,0.99717
2021-06-08,0.90206
2021-06-09,0.90206
2021-06-10,0.83456
2021-06-11,0.59063
2021-06-12,0.15648
2021-06-13,0.16415
2021-06-14,0.66273
2021-06-15,0.7195
2021-06-16,0.7287
2021-06-17,0.67654
2021-06-18,0.58143
2021-06-19,0.11352
2021-06-20,0.12119
2021-06-21,0.63972
2021-06-22,0.57836
2021-06-23,0.62592
2021-06-24,0.72717
2021-06-25,0.6658
2021-06-26,0.15648
2021-06-27,0.19636
2021-06-28,0.87137
2021-06-29,0.80387
2021-06-30,0.94348
2021-07-01,0.74864
2021-07-02,0.52006
2021-07-03,0.11505
2021-07-04,0.17028
2021-07-05,0.68728
2021-07-06,0.69035
2021-07-07,0.65967
2021-07-08,0.70262
2021-07-09,1.09382
2021-07-10,0.20403
2021-07-11,0.22398
2021-07-12,0.82228
2021-07-13,0.71643
2021-07-14,0.73177
2021-07-15,0.68268
2021-07-16,0.52466
2021-07-17,0.2071
2021-07-18,0.15801
2021-07-19,0.59216
2021-07-20,0.56302
2021-07-21,0.53233
2021-07-22,0.58143
2021-07-23,0.55688
2021-07-24,0.21784
2021-07-25,0.21477
2021-07-26,0.76399
2021-07-27,0.64739
2021-07-28,0.74097
2021-07-29,0.7824
2021-07-30,0.72103
2021-07-31,0.20864
2021-08-01,0.15341
2021-08-02,0.61671
2021-08-03,0.55381
2021-08-04,0.48938
2021-08-05,0.53387
2021-08-06,0.47557
2021-08-07,0.12886
2021-08-08,0.14113
2021-08-09,0.62898
2021-08-10,0.63052
2021-08-11,0.46176
2021-08-12,0.6658
2021-08-13,0.48631
2021-08-14,0.1442
2021-08-15,0.15954
2021-08-16,0.25159
2021-08-17,0.72717
2021-08-18,0.58756
2021-08-19,0.65353
2021-08-20,0.56455
2021-08-21,0.18409
2021-08-22,0.17488
2021-08-23,0.63512
2021-08-24,0.59216
2021-08-25,0.51853
2021-08-26,1.13371
2021-08-27,0.79313
2021-08-28,0.25159
2021-08-29,0.25159
2021-08-30,0.99871
2021-08-31,1.09842
2021-09-01,0.8637
2021-09-02,0.99717
2021-09-03,0.787
2021-09-04,0.30222
2021-09-05,0.23318
2021-09-06,0.94808
2021-09-07,1.09996
2021-09-08,1.26411
2021-09-09,1.36383
2021-09-10,1.70747
2021-09-11,0.5308
2021-09-12,0.44489
2021-09-13,1.64457
2021-09-14,2.10481
2021-09-15,4.57934
2021-09-16,1.62616
2021-09-17,0.51239
2021-09-18,0.13807
2021-09-19,0.1979
2021-09-20,0.16261
2021-09-21,0.19329
2021-09-22,0.1979
2021-09-23,0.77166
2021-09-24,0.57376
2021-09-25,0.17028
2021-09-26,0.25006
2021-09-27,1.02018
2021-09-28,0.96189
2021-09-29,0.91126
2021-09-30,0.98643
2021-10-01,0.82689
2021-10-02,0.26847
2021-10-03,0.17795
2021-10-04,0.33597
2021-10-05,0.9174
2021-10-06,0.77472
2021-10-07,0.75325
2021-10-08,0.79467
2021-10-09,0.16721
2021-10-10,0.23011
2021-10-11,0.29148
2021-10-12,0.77319
2021-10-13,0.71183
2021-10-14,0.71643
2021-10-15,0.71183
2021-10-16,0.21631
2021-10-17,0.20864
2021-10-18,0.73484
2021-10-19,0.82228
2021-10-20,0.787
2021-10-21,0.73944
2021-10-22,0.70569
2021-10-23,0.22244
2021-10-24,0.24699
2021-10-25,0.96496
2021-10-26,0.83609
2021-10-27,0.84683
2021-10-28,0.82689
2021-10-29,0.69648
2021-10-30,0.28074
2021-10-31,0.32983
2021-11-01,0.7333
2021-11-02,0.60137
2021-11-03,0.56762
2021-11-04,0.54768
2021-11-05,0.52313
2021-11-06,0.15801
2021-11-07,0.15954
2021-11-08,0.52773
2021-11-09,0.61978
2021-11-10,0.56302
2021-11-11,0.49858
2021-11-12,0.42955
2021-11-13,0.1979
2021-11-14,0.12579
2021-11-15,0.58143
2021-11-16,1.40525
2021-11-17,0.69802
2021-11-18,0.58296
2021-11-19,0.45716
2021-11-20,0.13807
2021-11-21,0.13346
2021-11-22,0.6029
2021-11-23,0.61978
2021-11-24,0.63052
2021-11-25,0.55228
2021-11-26,0.45716
2021-11-27,0.16261
2021-11-28,0.18716
2021-11-29,0.6566
2021-11-30,0.64279
2021-12-01,0.71796
2021-12-02,0.63512
2021-12-03,0.6029
2021-12-04,0.24392
2021-12-05,0.23318
2021-12-06,0.65046
2021-12-07,0.61978
2021-12-08,0.63819
2021-12-09,0.61211
2021-12-10,0.52773
2021-12-11,0.22398
2021-12-12,0.19329
2021-12-13,0.7287
2021-12-14,0.74097
2021-12-15,0.80694
2021-12-16,1.01098
2021-12-17,1.55406
2021-12-18,0.2746
2021-12-19,0.20096
2021-12-20,1.68753
2021-12-21,2.04037
2021-12-22,1.65684
2021-12-23,0.88365
2021-12-24,0.64586
2021-12-25,0.18716
2021-12-26,0.20403
2021-12-27,0.84529
2021-12-28,0.94194
2021-12-29,0.80694
2021-12-30,2.18305
2021-12-31,1.27025
2022-01-01,0.19483
2022-01-02,0.22091
2022-01-03,0.93581
2022-01-04,0.77319
2022-01-05,0.74097
2022-01-06,0.77319
2022-01-07,0.6029
2022-01-08,0.15954
2022-01-09,0.17335
2022-01-10,0.6658
2022-01-11,0.64279
2022-01-12,0.55688
2022-01-13,0.51853
2022-01-14,0.62745
2022-01-15,0.24852
2022-01-16,0.17795
2022-01-17,0.58449
2022-01-18,0.5891
2022-01-19,0.63359
2022-01-20,0.59677
2022-01-21,0.58296
2022-01-22,0.18716
2022-01-23,0.18256
2022-01-24,0.69648
2022-01-25,0.57682
2022-01-26,0.65506
2022-01-27,0.63819
2022-01-28,0.5354
2022-01-29,0.18869
2022-01-30,0.14267
2022-01-31,0.13807
2022-02-01,0.13653
2022-02-02,0.16415
2022-02-03,0.70569
2022-02-04,0.61671
2022-02-05,0.21631
2022-02-06,0.17795
2022-02-07,0.68114
2022-02-08,0.69188
2022-02-09,0.65813
2022-02-10,0.69648
2022-02-11,0.77012
2022-02-12,0.31142
2022-02-13,0.22704
2022-02-14,0.79313
2022-02-15,0.66734
2022-02-16,1.23649
2022-02-17,1.11683
2022-02-18,0.85757
2022-02-19,0.23165
2022-02-20,0.29455
2022-02-21,1.01712
2022-02-22,1.52337
2022-02-23,1.1874
2022-02-24,0.84223
2022-02-25,0.70262
2022-02-26,0.18256
2022-02-27,0.22398
2022-02-28,0.72717
2022-03-01,0.26233
2022-03-02,0.67961
2022-03-03,0.61057
2022-03-04,0.56915
2022-03-05,0.1979
2022-03-06,0.21631
2022-03-07,0.61671
2022-03-08,0.48324
2022-03-09,0.19023
2022-03-10,0.58296
2022-03-11,0.59523
2022-03-12,0.1442
2022-03-13,0.135
2022-03-14,0.58756
2022-03-15,0.54614
2022-03-16,0.54461
2022-03-17,0.63665
2022-03-18,0.63512
2022-03-19,0.16108
2022-03-20,0.1396
2022-03-21,0.58603
2022-03-22,0.48017
2022-03-23,0.47404
2022-03-24,0.45563
2022-03-25,0.4004
2022-03-26,0.11505
2022-03-27,0.1304
2022-03-28,0.63972
2022-03-29,0.70109
2022-03-30,0.62131
2022-03-31,0.57222
2022-04-01,0.43262
2022-04-02,0.09204
2022-04-03,0.10738
2022-04-04,0.40347
2022-04-05,0.40654
2022-04-06,0.36051
2022-04-07,0.39426
2022-04-08,0.3421
2022-04-09,0.07517
2022-04-10,0.06903
2022-04-11,0.39426
2022-04-12,0.38199
2022-04-13,0.30989
2022-04-14,0.33904
2022-04-15,0.32063
2022-04-16,0.0721
2022-04-17,0.08744
2022-04-18,0.3421
2022-04-19,0.42648
2022-04-20,0.42801
2022-04-21,0.36972
2022-04-22,0.38506
2022-04-23,0.07824
2022-04-24,0.09511
2022-04-25,0.48017
2022-04-26,0.50932
2022-04-27,0.50932
2022-04-28,0.54921
2022-04-29,0.39426
2022-04-30,0.13653
2022-05-01,0.12733
2022-05-02,0.4679
2022-05-03,0.5216
2022-05-04,0.43415
2022-05-05,0.11045
2022-05-06,0.33443
2022-05-07,0.09358
2022-05-08,0.11966
2022-05-09,0.57069
2022-05-10,0.63665
2022-05-11,0.60751
2022-05-12,0.57836
2022-05-13,0.57222
2022-05-14,0.13653
2022-05-15,0.12426
2022-05-16,0.57836
2022-05-17,0.54307
2022-05-18,0.52927
2022-05-19,0.52006
2022-05-20,0.45716
2022-05-21,0.15801
2022-05-22,0.1488
2022-05-23,0.54154
2022-05-24,0.55841
2022-05-25,0.58296
2022-05-26,0.61364
2022-05-27,0.45103
2022-05-28,0.15034
2022-05-29,0.19023
2022-05-30,0.77319
2022-05-31,0.68881
2022-06-01,0.29455
2022-06-02,0.60137
2022-06-03,0.4725
2022-06-04,0.19023
2022-06-05,0.1304
2022-06-06,0.1979
2022-06-07,0.56608
2022-06-08,0.77626
2022-06-09,0.65813
2022-06-10,0.53387
2022-06-11,0.18102
2022-06-12,0.17182
2022-06-13,0.7287
2022-06-14,0.67194
2022-06-15,0.68421
2022-06-16,0.60444
2022-06-17,0.5308
2022-06-18,0.16568
2022-06-19,0.20864
2022-06-20,0.81768
2022-06-21,0.9128
2022-06-22,3.89205
2022-06-23,0.99871
2022-06-24,0.50319
2022-06-25,0.10585
2022-06-26,0.14574
2022-06-27,0.61057
2022-06-28,0.64126
2022-06-29,0.54461
2022-06-30,0.56302
2022-07-01,0.43415
2022-07-02,0.12579
2022-07-03,0.05829
2022-07-04,0.42495
2022-07-05,0.405
2022-07-06,0.39273
2022-07-07,0.40654
2022-07-08,0.32063
2022-07-09,0.07056
2022-07-10,0.07824
2022-07-11,0.41267
2022-07-12,0.38506
2022-07-13,0.34517
2022-07-14,0.38813
2022-07-15,0.77319
2022-07-16,0.09204
2022-07-17,0.08744
2022-07-18,0.34517
2022-07-19,0.36205
2022-07-20,0.33597
2022-07-21,0.35898
2022-07-22,0.29761
2022-07-23,0.06903
2022-07-24,0.07824
2022-07-25,0.3958
2022-07-26,0.40807
2022-07-27,0.37739
2022-07-28,0.41574
2022-07-29,0.29915
2022-07-30,0.10738
2022-07-31,0.0813
2022-08-01,0.33597
2022-08-02,0.34977
2022-08-03,0.33443
2022-08-04,0.32983
2022-08-05,0.34824
2022-08-06,0.0675
2022-08-07,0.08744
2022-08-08,0.36818
2022-08-09,0.34517
2022-08-10,0.43722
2022-08-11,0.35438
2022-08-12,0.31296
2022-08-13,0.07977
2022-08-14,0.05983
2022-08-15,0.07824
2022-08-16,0.37125
2022-08-17,0.35744
2022-08-18,0.36818
2022-08-19,0.27767
2022-08-20,0.06289
2022-08-21,0.06903
2022-08-22,0.31756
2022-08-23,0.31602
2022-08-24,0.29915
2022-08-25,0.37432
2022-08-26,0.31602
2022-08-27,0.06443
2022-08-28,0.09204
2022-08-29,0.42341
2022-08-30,0.53233
2022-08-31,0.47404
2022-09-01,0.38046
2022-09-02,0.33597
2022-09-03,0.07517
2022-09-04,0.06289
2022-09-05,0.30835
2022-09-06,0.29608
2022-09-07,0.32523
2022-09-08,0.20096
2022-09-09,0.06596
2022-09-10,0.05369
2022-09-11,0.04295
2022-09-12,0.07977
2022-09-13,0.43262
2022-09-14,0.45716
2022-09-15,0.38659
2022-09-16,0.38966
2022-09-17,0.12733
2022-09-18,0.22398
2022-09-19,0.49091
2022-09-20,0.42955
2022-09-21,0.42801
2022-09-22,0.41574
2022-09-23,0.42495
2022-09-24,0.12272
2022-09-25,0.11199
2022-09-26,0.50319
2022-09-27,0.47711
2022-09-28,0.48017
2022-09-29,0.46637
2022-09-30,0.46483
2022-10-01,0.09204
2022-10-02,0.09664
2022-10-03,0.10125
2022-10-04,0.41881
2022-10-05,0.37892
2022-10-06,0.40193
2022-10-07,0.26386
2022-10-08,0.06596
2022-10-09,0.0675
2022-10-10,0.0721
2022-10-11,0.34671
2022-10-12,0.54614
2022-10-13,0.33904
2022-10-14,0.27767
2022-10-15,0.06596
2022-10-16,0.04602
2022-10-17,0.44796
2022-10-18,0.42034
2022-10-19,0.32216
2022-10-20,0.84836
2022-10-21,0.3912
2022-10-22,0.07056
2022-10-23,0.07824
2022-10-24,0.37585
2022-10-25,0.45716
2022-10-26,0.41574
2022-10-27,0.44336
2022-10-28,0.36665
2022-10-29,0.0721
2022-10-30,0.05522
2022-10-31,0.39426
2022-11-01,0.41728
2022-11-02,0.35438
2022-11-03,0.33136
2022-11-04,0.30682
2022-11-05,0.06136
2022-11-06,0.06136
2022-11-07,0.29301
2022-11-08,0.37279
2022-11-09,0.32216
2022-11-10,0.34364
2022-11-11,0.31909
2022-11-12,0.05369
2022-11-13,0.06136
2022-11-14,0.33136
2022-11-15,0.35591
2022-11-16,0.41267
2022-11-17,0.35131
2022-11-18,0.29915
2022-11-19,0.06443
2022-11-20,0.05676
2022-11-21,0.35898
2022-11-22,0.37279
2022-11-23,0.37279
2022-11-24,0.3958
2022-11-25,0.35591
2022-11-26,0.08284
2022-11-27,0.08744
2022-11-28,0.3329
2022-11-29,0.43568
2022-11-30,0.44029
2022-12-01,0.36051
2022-12-02,0.28074
2022-12-03,0.05676
2022-12-04,0.05062
2022-12-05,0.36205
2022-12-06,0.34057
2022-12-07,0.36818
2022-12-08,0.31296
2022-12-09,0.33597
2022-12-10,0.07056
2022-12-11,0.05676
2022-12-12,0.3421
2022-12-13,0.36665
2022-12-14,0.41267
2022-12-15,0.405
2022-12-16,0.32983
2022-12-17,0.08284
2022-12-18,0.07363
2022-12-19,0.40193
2022-12-20,0.49398
2022-12-21,0.45409
2022-12-22,0.39733
2022-12-23,0.35284
2022-12-24,0.11812
2022-12-25,0.09818
2022-12-26,0.48324
2022-12-27,0.50472
2022-12-28,0.44642
2022-12-29,0.5262
2022-12-30,0.34517
2022-12-31,0.10125
2023-01-01,0.09358
2023-01-02,0.4587
2023-01-03,0.45409
2023-01-04,0.53387
2023-01-05,0.45716
2023-01-06,0.40807
2023-01-07,0.09051
2023-01-08,0.08897
2023-01-09,0.42955
2023-01-10,0.45256
2023-01-11,0.40807
2023-01-12,0.38813
2023-01-13,0.35284
2023-01-14,0.08591
2023-01-15,0.08437
2023-01-16,0.36205
2023-01-17,0.3375
2023-01-18,0.37432
2023-01-19,0.31142
2023-01-20,0.21937
2023-01-21,0.04295
2023-01-22,0.06136
2023-01-23,0.04755
2023-01-24,0.0767
2023-01-25,0.35744
2023-01-26,0.36818
2023-01-27,0.38046
2023-01-28,0.08744
2023-01-29,0.12733
2023-01-30,0.5262
2023-01-31,0.56302
2023-02-01,0.52006
2023-02-02,0.39273
2023-02-03,0.32676
2023-02-04,0.10125
2023-02-05,0.0813
2023-02-06,0.42034
2023-02-07,0.38813
2023-02-08,0.41267
2023-02-09,0.40807
2023-02-10,0.30528
2023-02-11,0.12733
2023-02-12,0.07977
2023-02-13,0.38506
2023-02-14,0.35744
2023-02-15,0.32063
2023-02-16,0.38506
2023-02-17,0.32216
2023-02-18,0.05522
2023-02-19,0.08591
2023-02-20,0.45563
2023-02-21,0.40807
2023-02-22,0.39426
2023-02-23,0.35898
2023-02-24,0.28381
2023-02-25,0.06289
2023-02-26,0.0813
2023-02-27,0.35438
2023-02-28,0.44029
2023-03-01,0.14574
2023-03-02,0.36972
2023-03-03,0.3283
2023-03-04,0.07517
2023-03-05,0.06136
2023-03-06,0.35284
2023-03-07,0.36358
2023-03-08,0.38659
2023-03-09,0.36512
2023-03-10,0.3329
2023-03-11,0.0813
2023-03-12,0.05676
2023-03-13,0.36512
2023-03-14,0.42495
2023-03-15,0.38813
2023-03-16,0.38352
2023-03-17,0.38659
2023-03-18,0.06596
2023-03-19,0.06136
2023-03-20,0.28994
2023-03-21,0.36818
2023-03-22,0.38199
2023-03-23,0.4004
2023-03-24,0.30528
2023-03-25,0.06903
2023-03-26,0.05983
2023-03-27,0.38506
2023-03-28,0.36051
2023-03-29,0.38046
2023-03-30,0.4725
2023-03-31,0.45409
2023-04-01,0.09511
2023-04-02,0.08591
2023-04-03,0.38046
2023-04-04,0.41574
2023-04-05,0.3283
2023-04-06,0.30375
2023-04-07,0.26847
2023-04-08,0.08897
2023-04-09,0.11505
2023-04-10,0.46483
2023-04-11,0.39426
2023-04-12,0.35744
2023-04-13,0.43262
2023-04-14,0.31602
2023-04-15,0.0813
2023-04-16,0.0721
2023-04-17,0.38199
2023-04-18,0.37585
2023-04-19,0.32063
2023-04-20,0.33904
2023-04-21,0.31756
2023-04-22,0.07056
2023-04-23,0.05522
2023-04-24,0.35898
2023-04-25,0.41728
2023-04-26,0.36972
2023-04-27,0.39426
2023-04-28,0.38199
2023-04-29,0.09971
2023-04-30,0.13653
2023-05-01,0.11812
2023-05-02,0.37585
2023-05-03,0.31602
2023-05-04,0.31756
2023-05-05,0.06443
2023-05-06,0.0767
2023-05-07,0.03988
2023-05-08,0.3375
2023-05-09,0.45409
2023-05-10,0.3375
2023-05-11,0.39733
2023-05-12,0.30682
2023-05-13,0.06596
2023-05-14,0.08284
2023-05-15,0.34671
2023-05-16,0.40807
2023-05-17,0.36972
2023-05-18,0.35898
2023-05-19,0.25006
2023-05-20,0.07824
2023-05-21,0.08744
2023-05-22,0.3421
2023-05-23,0.31756
2023-05-24,0.33597
2023-05-25,0.28534
2023-05-26,0.32216
2023-05-27,0.18716
2023-05-28,0.04755
