date,롯데케미칼주가
2020-08-26,28.42784
2020-08-27,35.94444
2020-08-28,31.26027
2020-08-29,2.77151
2020-08-30,2.38776
2020-08-31,37.07132
2020-09-01,31.69884
2020-09-02,30.81561
2020-09-03,34.78711
2020-09-04,29.62782
2020-09-05,2.88725
2020-09-06,2.87506
2020-09-07,57.47091
2020-09-08,43.70469
2020-09-09,53.93799
2020-09-10,45.41633
2020-09-11,35.67034
2020-09-12,3.4781
2020-09-13,3.27099
2020-09-14,50.31979
2020-09-15,43.56459
2020-09-16,37.49162
2020-09-17,35.6947
2020-09-18,34.19625
2020-09-19,4.65371
2020-09-20,4.36133
2020-09-21,39.14235
2020-09-22,34.78711
2020-09-23,34.14752
2020-09-24,33.25211
2020-09-25,28.63495
2020-09-26,2.66796
2020-09-27,2.05275
2020-09-28,26.27763
2020-09-29,22.18432
2020-09-30,2.21721
2020-10-01,1.48626
2020-10-02,1.65681
2020-10-03,1.42535
2020-10-04,1.74209
2020-10-05,40.64079
2020-10-06,37.99719
2020-10-07,34.24498
2020-10-08,49.79594
2020-10-09,7.41913
2020-10-10,4.42833
2020-10-11,4.4527
2020-10-12,42.96765
2020-10-13,34.59219
2020-10-14,32.05214
2020-10-15,35.37796
2020-10-16,31.08363
2020-10-17,3.78875
2020-10-18,2.94816
2020-10-19,34.43381
2020-10-20,45.29451
2020-10-21,43.08948
2020-10-22,43.24176
2020-10-23,43.30267
2020-10-24,5.50648
2020-10-25,4.86081
2020-10-26,43.26612
2020-10-27,35.95053
2020-10-28,45.02649
2020-10-29,47.42035
2020-10-30,39.82457
2020-10-31,3.32582
2020-11-01,3.2649
2020-11-02,36.15764
2020-11-03,45.45288
2020-11-04,48.44368
2020-11-05,44.48437
2020-11-06,42.76055
2020-11-07,5.36638
2020-11-08,4.7999
2020-11-09,65.05451
2020-11-10,58.01303
2020-11-11,64.56112
2020-11-12,55.5278
2020-11-13,52.27508
2020-11-14,6.54809
2020-11-15,5.37247
2020-11-16,54.29128
2020-11-17,55.88719
2020-11-18,53.66997
2020-11-19,50.88627
2020-11-20,49.30255
2020-11-21,5.27501
2020-11-22,3.9654
2020-11-23,50.85582
2020-11-24,51.72077
2020-11-25,51.94615
2020-11-26,54.24255
2020-11-27,47.65182
2020-11-28,6.06688
2020-11-29,7.31558
2020-11-30,47.76755
2020-12-01,43.89961
2020-12-02,48.39495
2020-12-03,43.39404
2020-12-04,45.03867
2020-12-05,8.23536
2020-12-06,5.41511
2020-12-07,48.19394
2020-12-08,44.36255
2020-12-09,56.07601
2020-12-10,53.42632
2020-12-11,52.37254
2020-12-12,6.14606
2020-12-13,6.11561
2020-12-14,48.40104
2020-12-15,41.96259
2020-12-16,45.34933
2020-12-17,48.33404
2020-12-18,40.57988
2020-12-19,6.34098
2020-12-20,5.85977
2020-12-21,42.21234
2020-12-22,38.14338
2020-12-23,42.24888
2020-12-24,46.50666
2020-12-25,7.24249
2020-12-26,4.3796
2020-12-27,5.46993
2020-12-28,40.78089
2020-12-29,40.95145
2020-12-30,58.63434
2020-12-31,11.00688
2021-01-01,8.22318
2021-01-02,7.60796
2021-01-03,11.82311
2021-01-04,67.74075
2021-01-05,62.4901
2021-01-06,69.93969
2021-01-07,88.56672
2021-01-08,83.23079
2021-01-09,10.25765
2021-01-10,9.32569
2021-01-11,73.46043
2021-01-12,100.0
2021-01-13,81.09276
2021-01-14,66.3154
2021-01-15,56.16129
2021-01-16,6.76737
2021-01-17,5.89632
2021-01-18,53.80398
2021-01-19,54.16336
2021-01-20,50.08832
2021-01-21,54.52275
2021-01-22,48.65078
2021-01-23,6.17043
2021-01-24,6.4689
2021-01-25,58.64043
2021-01-26,55.01005
2021-01-27,49.16245
2021-01-28,45.30669
2021-01-29,46.91478
2021-01-30,5.007
2021-01-31,4.86081
2021-02-01,49.71066
2021-02-02,57.97648
2021-02-03,51.85478
2021-02-04,45.45288
2021-02-05,51.80605
2021-02-06,9.33179
2021-02-07,8.15617
2021-02-08,75.51318
2021-02-09,56.36839
2021-02-10,61.80179
2021-02-11,6.87701
2021-02-12,5.26283
2021-02-13,5.13492
2021-02-14,7.11457
2021-02-15,62.39264
2021-02-16,60.38253
2021-02-17,53.3045
2021-02-18,57.05061
2021-02-19,59.43229
2021-02-20,7.66278
2021-02-21,7.6506
2021-02-22,62.13071
2021-02-23,98.398
2021-02-24,76.42078
2021-02-25,76.5426
2021-02-26,69.71432
2021-02-27,7.76024
2021-02-28,6.10952
2021-03-01,8.8323
2021-03-02,65.8281
2021-03-03,56.11256
2021-03-04,52.39081
2021-03-05,49.49138
2021-03-06,5.39075
2021-03-07,5.88414
2021-03-08,51.65986
2021-03-09,54.91868
2021-03-10,50.64262
2021-03-11,51.9096
2021-03-12,49.6132
2021-03-13,6.10342
2021-03-14,5.54303
2021-03-15,49.22945
2021-03-16,51.36748
2021-03-17,42.15751
2021-03-18,40.51288
2021-03-19,53.2314
2021-03-20,6.51763
2021-03-21,6.23134
2021-03-22,50.5208
2021-03-23,47.57263
2021-03-24,43.89352
2021-03-25,41.71894
2021-03-26,42.38898
2021-03-27,5.93287
2021-03-28,5.06182
2021-03-29,40.67125
2021-03-30,40.38496
2021-03-31,39.06925
2021-04-01,37.85709
2021-04-02,40.65298
2021-04-03,5.3542
2021-04-04,4.9339
2021-04-05,50.92282
2021-04-06,45.94018
2021-04-07,42.32807
2021-04-08,43.31485
2021-04-09,40.35451
2021-04-10,5.43948
2021-04-11,6.02424
2021-04-12,42.57781
2021-04-13,44.36255
2021-04-14,43.53414
2021-04-15,51.5624
2021-04-16,48.04166
2021-04-17,8.71657
2021-04-18,7.49223
2021-04-19,51.99488
2021-04-20,47.664
2021-04-21,41.32911
2021-04-22,56.60595
2021-04-23,45.48943
2021-04-24,5.48821
2021-04-25,6.02424
2021-04-26,50.26496
2021-04-27,53.40196
2021-04-28,47.71882
2021-04-29,50.49034
2021-04-30,43.0712
2021-05-01,4.47706
2021-05-02,3.77048
2021-05-03,52.93293
2021-05-04,48.35231
2021-05-05,6.09733
2021-05-06,52.6771
2021-05-07,56.22829
2021-05-08,10.94597
2021-05-09,6.02424
2021-05-10,69.5133
2021-05-11,48.55942
2021-05-12,47.21934
2021-05-13,49.30255
2021-05-14,44.14326
2021-05-15,4.80599
2021-05-16,4.61107
2021-05-17,44.77675
2021-05-18,46.25083
2021-05-19,5.66485
2021-05-20,48.74824
2021-05-21,43.63769
2021-05-22,4.3126
2021-05-23,3.4781
2021-05-24,36.30383
2021-05-25,36.94341
2021-05-26,36.72412
2021-05-27,39.48346
2021-05-28,40.45806
2021-05-29,4.5197
2021-05-30,3.67911
2021-05-31,41.13419
2021-06-01,47.3168
2021-06-02,52.04361
2021-06-03,56.63032
2021-06-04,50.53907
2021-06-05,9.02113
2021-06-06,11.15307
2021-06-07,53.67606
2021-06-08,55.88719
2021-06-09,47.76755
2021-06-10,58.50642
2021-06-11,54.35828
2021-06-12,10.11756
2021-06-13,9.2526
2021-06-14,55.50344
2021-06-15,63.44033
2021-06-16,56.08211
2021-06-17,56.9897
2021-06-18,55.33897
2021-06-19,6.56027
2021-06-20,5.55521
2021-06-21,49.01017
2021-06-22,46.55539
2021-06-23,66.47986
2021-06-24,59.71249
2021-06-25,54.03545
2021-06-26,7.32776
2021-06-27,6.50545
2021-06-28,55.33897
2021-06-29,46.42748
2021-06-30,53.63952
2021-07-01,47.07315
2021-07-02,43.6316
2021-07-03,4.89127
2021-07-04,4.62325
2021-07-05,43.38186
2021-07-06,44.16153
2021-07-07,38.87433
2021-07-08,44.28336
2021-07-09,41.36565
2021-07-10,5.2141
2021-07-11,4.30042
2021-07-12,40.64079
2021-07-13,72.34573
2021-07-14,76.7558
2021-07-15,62.05153
2021-07-16,54.86995
2021-07-17,7.11457
2021-07-18,6.3288
2021-07-19,58.82317
2021-07-20,51.4893
2021-07-21,57.2699
2021-07-22,52.31771
2021-07-23,42.88846
2021-07-24,4.22732
2021-07-25,3.92885
2021-07-26,39.62356
2021-07-27,37.19315
2021-07-28,38.28957
2021-07-29,38.17384
2021-07-30,35.68861
2021-07-31,3.69738
2021-08-01,3.65474
2021-08-02,38.95352
2021-08-03,41.72504
2021-08-04,41.68849
2021-08-05,38.86824
2021-08-06,40.16568
2021-08-07,9.31351
2021-08-08,5.84759
2021-08-09,40.96363
2021-08-10,35.6947
2021-08-11,35.01248
2021-08-12,33.42267
2021-08-13,37.47944
2021-08-14,4.72071
2021-08-15,2.92988
2021-08-16,5.83541
2021-08-17,39.28245
2021-08-18,36.58402
2021-08-19,34.08052
2021-08-20,32.26533
2021-08-21,4.72071
2021-08-22,4.30651
2021-08-23,36.13936
2021-08-24,37.33325
2021-08-25,32.911
2021-08-26,29.72528
2021-08-27,28.86641
2021-08-28,3.46591
2021-08-29,2.90552
2021-08-30,36.93732
2021-08-31,35.67034
2021-09-01,34.23889
2021-09-02,30.45623
2021-09-03,33.08765
2021-09-04,4.5928
2021-09-05,4.54407
2021-09-06,32.61253
2021-09-07,32.7709
2021-09-08,40.0073
2021-09-09,37.95455
2021-09-10,33.64195
2021-09-11,4.02022
2021-09-12,3.77657
2021-09-13,48.60205
2021-09-14,48.80916
2021-09-15,39.95248
2021-09-16,56.59377
2021-09-17,51.64768
2021-09-18,7.07193
2021-09-19,4.32478
2021-09-20,4.12377
2021-09-21,4.27605
2021-09-22,6.01815
2021-09-23,42.01742
2021-09-24,38.80733
2021-09-25,6.1217
2021-09-26,5.17146
2021-09-27,36.7363
2021-09-28,43.2783
2021-09-29,41.1951
2021-09-30,51.96442
2021-10-01,40.86008
2021-10-02,5.33593
2021-10-03,5.06791
2021-10-04,7.84552
2021-10-05,39.00834
2021-10-06,44.50264
2021-10-07,38.64287
2021-10-08,36.72412
2021-10-09,3.80702
2021-10-10,4.03849
2021-10-11,5.28111
2021-10-12,35.5546
2021-10-13,35.53633
2021-10-14,34.73228
2021-10-15,32.33842
2021-10-16,3.90448
2021-10-17,3.91058
2021-10-18,31.71103
2021-10-19,29.46336
2021-10-20,30.32222
2021-10-21,30.17603
2021-10-22,27.91009
2021-10-23,3.89839
2021-10-24,3.21008
2021-10-25,27.92836
2021-10-26,27.63598
2021-10-27,35.06121
2021-10-28,33.13029
2021-10-29,32.38106
2021-10-30,4.78162
2021-10-31,4.70853
2021-11-01,30.87043
2021-11-02,33.34957
2021-11-03,31.04099
2021-11-04,32.0095
2021-11-05,39.28854
2021-11-06,7.35213
2021-11-07,6.20698
2021-11-08,38.07638
2021-11-09,32.7709
2021-11-10,31.67448
2021-11-11,30.90089
2021-11-12,34.11707
2021-11-13,4.7268
2021-11-14,4.29432
2021-11-15,30.50496
2021-11-16,29.26844
2021-11-17,27.78826
2021-11-18,26.95985
2021-11-19,26.94158
2021-11-20,4.16641
2021-11-21,3.95931
2021-11-22,32.66735
2021-11-23,28.84814
2021-11-24,26.55174
2021-11-25,25.47968
2021-11-26,28.72632
2021-11-27,4.42224
2021-11-28,3.62429
2021-11-29,29.67046
2021-11-30,37.04696
2021-12-01,61.73478
2021-12-02,51.23347
2021-12-03,42.35243
2021-12-04,5.13492
2021-12-05,6.15215
2021-12-06,57.72065
2021-12-07,51.97051
2021-12-08,49.09544
2021-12-09,43.79606
2021-12-10,40.08649
2021-12-11,6.20088
2021-12-12,4.89736
2021-12-13,40.4276
2021-12-14,41.30474
2021-12-15,41.4022
2021-12-16,38.23475
2021-12-17,39.54437
2021-12-18,5.79886
2021-12-19,3.79484
2021-12-20,32.30797
2021-12-21,35.72516
2021-12-22,33.55058
2021-12-23,32.38715
2021-12-24,30.90698
2021-12-25,3.44764
2021-12-26,3.52074
2021-12-27,30.12121
2021-12-28,29.02479
2021-12-29,28.39739
2021-12-30,28.39739
2021-12-31,7.66278
2022-01-01,2.93598
2022-01-02,2.60096
2022-01-03,29.65218
2022-01-04,29.51818
2022-01-05,28.00755
2022-01-06,28.51312
2022-01-07,44.75848
2022-01-08,6.43235
2022-01-09,4.95218
2022-01-10,35.34141
2022-01-11,32.40543
2022-01-12,32.97801
2022-01-13,26.83803
2022-01-14,24.37107
2022-01-15,3.86794
2022-01-16,2.86288
2022-01-17,22.97009
2022-01-18,22.77517
2022-01-19,27.46543
2022-01-20,25.93043
2022-01-21,21.67874
2022-01-22,2.66796
2022-01-23,2.13802
2022-01-24,23.13455
2022-01-25,25.90607
2022-01-26,26.01571
2022-01-27,27.73953
2022-01-28,27.70299
2022-01-29,3.25881
2022-01-30,2.27203
2022-01-31,2.11366
2022-02-01,2.68623
2022-02-02,2.75933
2022-02-03,28.69586
2022-02-04,26.235
2022-02-05,3.91667
2022-02-06,4.07504
2022-02-07,33.19729
2022-02-08,39.33727
2022-02-09,41.30474
2022-02-10,35.15867
2022-02-11,37.58908
2022-02-12,5.65267
2022-02-13,4.08113
2022-02-14,32.13132
2022-02-15,28.99433
2022-02-16,30.43186
2022-02-17,32.39325
2022-02-18,37.34543
2022-02-19,5.09837
2022-02-20,4.19077
2022-02-21,33.98306
2022-02-22,28.37911
2022-02-23,31.68666
2022-02-24,29.20752
2022-02-25,28.57403
2022-02-26,3.88621
2022-02-27,2.82633
2022-02-28,26.7223
2022-03-01,4.20296
2022-03-02,35.57897
2022-03-03,30.94962
2022-03-04,25.55278
2022-03-05,3.72175
2022-03-06,3.06998
2022-03-07,29.28062
2022-03-08,27.45934
2022-03-09,3.56947
2022-03-10,27.14259
2022-03-11,28.73241
2022-03-12,3.59992
2022-03-13,3.16744
2022-03-14,27.46543
2022-03-15,25.49795
2022-03-16,27.85527
2022-03-17,29.06743
2022-03-18,25.75988
2022-03-19,3.39891
2022-03-20,2.80197
2022-03-21,25.04111
2022-03-22,24.56599
2022-03-23,25.05329
2022-03-24,23.67667
2022-03-25,24.51726
2022-03-26,3.77048
2022-03-27,2.60705
2022-03-28,22.74471
2022-03-29,22.42797
2022-03-30,23.31729
2022-03-31,31.21764
2022-04-01,28.3182
2022-04-02,3.73393
2022-04-03,3.25881
2022-04-04,25.09593
2022-04-05,27.86745
2022-04-06,23.85332
2022-04-07,23.34774
2022-04-08,23.69495
2022-04-09,3.24054
2022-04-10,2.43649
2022-04-11,23.17719
2022-04-12,20.81379
2022-04-13,22.8909
2022-04-14,22.33051
2022-04-15,21.56301
2022-04-16,3.36236
2022-04-17,2.49131
2022-04-18,22.03813
2022-04-19,23.04318
2022-04-20,23.10409
2022-04-21,22.86654
2022-04-22,22.28178
2022-04-23,2.88115
2022-04-24,2.41213
2022-04-25,20.36303
2022-04-26,23.70713
2022-04-27,25.12639
2022-04-28,27.59334
2022-04-29,26.11926
2022-04-30,3.16744
2022-05-01,2.96034
2022-05-02,26.46037
2022-05-03,24.18834
2022-05-04,23.3782
2022-05-05,3.45982
2022-05-06,20.04629
2022-05-07,2.73496
2022-05-08,1.93701
2022-05-09,19.87573
2022-05-10,20.26557
2022-05-11,21.10617
2022-05-12,21.6422
2022-05-13,24.8401
2022-05-14,3.56337
2022-05-15,2.70451
2022-05-16,21.55692
2022-05-17,23.69495
2022-05-18,23.36602
2022-05-19,27.84918
2022-05-20,30.07248
2022-05-21,3.69738
2022-05-22,3.46591
2022-05-23,25.57105
2022-05-24,22.12949
2022-05-25,22.77517
2022-05-26,22.06249
2022-05-27,22.39142
2022-05-28,3.09435
2022-05-29,2.36949
2022-05-30,29.54254
2022-05-31,24.73046
2022-06-01,3.8253
2022-06-02,23.78022
2022-06-03,25.49186
2022-06-04,2.80197
2022-06-05,2.02229
2022-06-06,2.88115
2022-06-07,20.19857
2022-06-08,21.03307
2022-06-09,24.27361
2022-06-10,21.96503
2022-06-11,2.49741
2022-06-12,2.17457
2022-06-13,20.7346
2022-06-14,21.32545
2022-06-15,20.8747
2022-06-16,21.99549
2022-06-17,19.84528
2022-06-18,2.16848
2022-06-19,1.83346
2022-06-20,27.19741
2022-06-21,24.0056
2022-06-22,22.66552
2022-06-23,21.81884
2022-06-24,22.98227
2022-06-25,2.32076
2022-06-26,2.14411
2022-06-27,22.6838
2022-06-28,20.36912
2022-06-29,20.36303
2022-06-30,21.11835
2022-07-01,23.37211
2022-07-02,2.55832
2022-07-03,1.96138
2022-07-04,20.53968
2022-07-05,19.79046
2022-07-06,22.72035
2022-07-07,22.3366
2022-07-08,21.22799
2022-07-09,2.2903
2022-07-10,1.87001
2022-07-11,24.32234
2022-07-12,22.98836
2022-07-13,21.27063
2022-07-14,21.67874
2022-07-15,21.1549
2022-07-16,3.07607
2022-07-17,2.32076
2022-07-18,23.00663
2022-07-19,20.21684
2022-07-20,21.72138
2022-07-21,21.21581
2022-07-22,19.01078
2022-07-23,2.2903
2022-07-24,1.69336
2022-07-25,20.34476
2022-07-26,17.99354
2022-07-27,19.50417
2022-07-28,27.11213
2022-07-29,24.85228
2022-07-30,2.9177
2022-07-31,2.49131
2022-08-01,25.91216
2022-08-02,21.32545
2022-08-03,23.57921
2022-08-04,22.06858
2022-08-05,27.99537
2022-08-06,3.6182
2022-08-07,2.75324
2022-08-08,24.52945
2022-08-09,25.6076
2022-08-10,22.34269
2022-08-11,29.03697
2022-08-12,26.93549
2022-08-13,3.6182
2022-08-14,2.38167
2022-08-15,2.88725
2022-08-16,25.93652
2022-08-17,21.62392
2022-08-18,20.54577
2022-08-19,21.17926
2022-08-20,2.88725
2022-08-21,3.45982
2022-08-22,20.30821
2022-08-23,18.98641
2022-08-24,21.58737
2022-08-25,23.031
2022-08-26,19.85746
2022-08-27,2.30249
2022-08-28,2.19284
2022-08-29,20.41785
2022-08-30,21.14271
2022-08-31,21.03307
2022-09-01,18.26764
2022-09-02,19.39453
2022-09-03,2.27812
2022-09-04,2.19284
2022-09-05,19.21179
2022-09-06,20.81988
2022-09-07,18.97423
2022-09-08,19.3397
2022-09-09,2.31467
2022-09-10,1.74818
2022-09-11,1.63245
2022-09-12,2.10757
2022-09-13,22.44624
2022-09-14,19.43107
2022-09-15,18.51129
2022-09-16,16.47682
2022-09-17,2.5705
2022-09-18,2.0162
2022-09-19,15.95297
2022-09-20,16.0748
2022-09-21,15.95906
2022-09-22,16.81184
2022-09-23,15.64232
2022-09-24,2.18066
2022-09-25,1.60808
2022-09-26,17.86562
2022-09-27,17.68898
2022-09-28,32.1435
2022-09-29,23.91423
2022-09-30,20.46049
2022-10-01,3.00298
2022-10-02,2.11975
2022-10-03,2.83852
2022-10-04,22.16604
2022-10-05,20.78333
2022-10-06,20.74678
2022-10-07,18.40165
2022-10-08,2.67405
2022-10-09,3.00298
2022-10-10,3.31972
2022-10-11,24.70609
2022-10-12,38.43576
2022-10-13,28.82987
2022-10-14,28.87251
2022-10-15,4.12986
2022-10-16,3.64865
2022-10-17,28.8786
2022-10-18,28.37302
2022-10-19,29.00651
2022-10-20,26.33246
2022-10-21,29.7131
2022-10-22,8.278
2022-10-23,4.74508
2022-10-24,29.34762
2022-10-25,26.89894
2022-10-26,25.8817
2022-10-27,26.07662
2022-10-28,24.9802
2022-10-29,3.39282
2022-10-30,2.58877
2022-10-31,24.32234
2022-11-01,29.49381
2022-11-02,29.61564
2022-11-03,27.22787
2022-11-04,24.93147
2022-11-05,3.58165
2022-11-06,3.36845
2022-11-07,42.62045
2022-11-08,39.00225
2022-11-09,39.06925
2022-11-10,35.47542
2022-11-11,40.11086
2022-11-12,4.53797
2022-11-13,4.73289
2022-11-14,53.9258
2022-11-15,43.98489
2022-11-16,41.00627
2022-11-17,41.37784
2022-11-18,41.70067
2022-11-19,11.73783
2022-11-20,7.26685
2022-11-21,48.16348
2022-11-22,37.2967
2022-11-23,39.11798
2022-11-24,33.56886
2022-11-25,27.91009
2022-11-26,3.15526
2022-11-27,3.36236
2022-11-28,26.71011
2022-11-29,34.46427
2022-11-30,30.06639
2022-12-01,29.31717
2022-12-02,24.03606
2022-12-03,2.70451
2022-12-04,2.39995
2022-12-05,33.19729
2022-12-06,24.7731
2022-12-07,35.27441
2022-12-08,32.3567
2022-12-09,32.36888
2022-12-10,3.59383
2022-12-11,2.6436
2022-12-12,30.24304
2022-12-13,28.3913
2022-12-14,29.66437
2022-12-15,24.98629
2022-12-16,24.61472
2022-12-17,3.08217
2022-12-18,2.41213
2022-12-19,22.98836
2022-12-20,22.59243
2022-12-21,22.33051
2022-12-22,27.25223
2022-12-23,29.82274
2022-12-24,3.89839
2022-12-25,3.22836
2022-12-26,30.62069
2022-12-27,31.309
2022-12-28,27.00249
2022-12-29,24.02996
2022-12-30,8.6983
2022-12-31,2.47304
2023-01-01,2.54614
2023-01-02,25.16294
2023-01-03,25.51623
2023-01-04,27.72126
2023-01-05,26.24718
2023-01-06,26.95376
2023-01-07,3.56947
2023-01-08,2.72887
2023-01-09,31.33946
2023-01-10,30.40141
2023-01-11,27.95882
2023-01-12,25.10811
2023-01-13,26.5822
2023-01-14,3.18572
2023-01-15,2.55223
2023-01-16,29.68264
2023-01-17,30.35268
2023-01-18,27.46543
2023-01-19,26.06444
2023-01-20,23.92032
2023-01-21,2.54004
2023-01-22,1.8761
2023-01-23,1.79082
2023-01-24,2.61314
2023-01-25,27.78217
2023-01-26,31.15063
2023-01-27,32.36279
2023-01-28,3.55119
2023-01-29,2.39995
2023-01-30,26.21063
2023-01-31,27.3436
2023-02-01,27.80045
2023-02-02,27.51416
2023-02-03,25.41268
2023-02-04,2.87506
2023-02-05,2.63141
2023-02-06,24.26143
2023-02-07,23.12237
2023-02-08,23.95687
2023-02-09,26.21672
2023-02-10,25.05938
2023-02-11,2.6375
2023-02-12,2.24157
2023-02-13,30.40141
2023-02-14,27.71517
2023-02-15,23.74977
2023-02-16,25.62587
2023-02-17,29.83492
2023-02-18,3.24663
2023-02-19,2.44258
2023-02-20,24.68173
2023-02-21,43.06511
2023-02-22,38.01547
2023-02-23,30.0603
2023-02-24,24.60254
2023-02-25,2.74106
2023-02-26,1.83955
2023-02-27,22.2635
2023-02-28,23.19546
2023-03-01,3.67911
2023-03-02,28.89687
2023-03-03,27.95882
2023-03-04,4.73289
2023-03-05,3.53901
2023-03-06,27.80654
2023-03-07,29.26235
2023-03-08,23.82286
2023-03-09,23.91423
2023-03-10,20.14984
2023-03-11,2.08929
2023-03-12,1.77864
2023-03-13,22.01376
2023-03-14,19.25443
2023-03-15,22.44624
2023-03-16,20.39958
2023-03-17,20.14375
2023-03-18,2.36949
2023-03-19,1.76037
2023-03-20,20.24121
2023-03-21,20.02192
2023-03-22,20.46049
2023-03-23,24.09088
2023-03-24,19.33361
2023-03-25,2.25985
2023-03-26,1.93092
2023-03-27,19.16915
2023-03-28,28.40957
2023-03-29,27.11213
2023-03-30,26.46037
2023-03-31,29.67046
2023-04-01,4.23341
2023-04-02,3.08217
2023-04-03,23.79241
2023-04-04,22.74471
2023-04-05,21.91021
2023-04-06,18.87677
2023-04-07,19.63208
2023-04-08,2.88115
2023-04-09,2.15021
2023-04-10,22.60461
2023-04-11,23.07973
2023-04-12,21.58128
2023-04-13,19.14478
2023-04-14,21.67265
2023-04-15,2.75324
2023-04-16,2.38167
2023-04-17,19.41889
2023-04-18,18.76713
2023-04-19,19.38843
2023-04-20,17.3966
2023-04-21,16.10525
2023-04-22,1.74209
2023-04-23,1.34616
2023-04-24,16.95803
2023-04-25,17.71334
2023-04-26,17.99963
2023-04-27,18.40774
2023-04-28,18.93768
2023-04-29,2.31467
2023-04-30,1.60808
2023-05-01,4.19077
2023-05-02,19.10215
2023-05-03,15.95906
2023-05-04,15.77632
2023-05-05,2.00402
2023-05-06,1.41926
2023-05-07,1.26088
2023-05-08,16.86666
2023-05-09,14.71645
2023-05-10,16.05652
2023-05-11,20.78942
2023-05-12,18.21891
2023-05-13,1.79082
2023-05-14,3.22836
2023-05-15,17.08594
2023-05-16,15.98952
2023-05-17,19.17524
2023-05-18,18.88895
2023-05-19,17.50015
2023-05-20,2.05884
2023-05-21,1.42535
2023-05-22,19.00469
2023-05-23,18.02399
2023-05-24,15.91642
2023-05-25,16.43418
2023-05-26,16.39763
2023-05-27,1.91265
2023-05-28,1.46799
