date,재산조회
2021-10-17,13.33333
2021-10-18,22.05128
2021-10-19,28.20512
2021-10-20,21.02564
2021-10-21,27.17948
2021-10-22,18.97435
2021-10-23,12.05128
2021-10-24,12.05128
2021-10-25,24.61538
2021-10-26,25.38461
2021-10-27,28.20512
2021-10-28,23.84615
2021-10-29,24.10256
2021-10-30,8.20512
2021-10-31,9.74358
2021-11-01,27.43589
2021-11-02,30.0
2021-11-03,21.02564
2021-11-04,25.38461
2021-11-05,22.05128
2021-11-06,12.82051
2021-11-07,10.0
2021-11-08,17.43589
2021-11-09,23.58974
2021-11-10,19.74358
2021-11-11,20.76923
2021-11-12,26.41025
2021-11-13,9.23076
2021-11-14,7.6923
2021-11-15,28.97435
2021-11-16,28.71794
2021-11-17,29.23076
2021-11-18,21.02564
2021-11-19,22.30769
2021-11-20,14.10256
2021-11-21,11.79487
2021-11-22,27.6923
2021-11-23,24.61538
2021-11-24,28.46153
2021-11-25,26.15384
2021-11-26,24.61538
2021-11-27,11.02564
2021-11-28,10.0
2021-11-29,25.1282
2021-11-30,29.74358
2021-12-01,29.74358
2021-12-02,17.6923
2021-12-03,20.76923
2021-12-04,9.23076
2021-12-05,8.20512
2021-12-06,28.20512
2021-12-07,29.23076
2021-12-08,22.05128
2021-12-09,25.64102
2021-12-10,25.89743
2021-12-11,11.28205
2021-12-12,9.74358
2021-12-13,27.94871
2021-12-14,24.61538
2021-12-15,25.89743
2021-12-16,20.76923
2021-12-17,18.71794
2021-12-18,10.0
2021-12-19,7.17948
2021-12-20,20.76923
2021-12-21,26.92307
2021-12-22,24.87179
2021-12-23,22.30769
2021-12-24,16.15384
2021-12-25,10.51282
2021-12-26,16.66666
2021-12-27,29.48717
2021-12-28,21.79487
2021-12-29,21.53846
2021-12-30,20.51282
2021-12-31,22.82051
2022-01-01,8.97435
2022-01-02,11.02564
2022-01-03,26.92307
2022-01-04,25.1282
2022-01-05,27.43589
2022-01-06,27.94871
2022-01-07,27.43589
2022-01-08,8.97435
2022-01-09,14.35897
2022-01-10,29.23076
2022-01-11,27.6923
2022-01-12,27.17948
2022-01-13,24.10256
2022-01-14,20.51282
2022-01-15,11.28205
2022-01-16,10.25641
2022-01-17,31.53846
2022-01-18,24.87179
2022-01-19,24.87179
2022-01-20,30.51282
2022-01-21,21.79487
2022-01-22,10.0
2022-01-23,14.35897
2022-01-24,22.05128
2022-01-25,28.46153
2022-01-26,29.74358
2022-01-27,20.0
2022-01-28,23.84615
2022-01-29,9.23076
2022-01-30,12.30769
2022-01-31,12.5641
2022-02-01,11.79487
2022-02-02,11.28205
2022-02-03,23.07692
2022-02-04,31.28205
2022-02-05,19.74358
2022-02-06,8.46153
2022-02-07,35.1282
2022-02-08,33.84615
2022-02-09,28.71794
2022-02-10,28.46153
2022-02-11,22.30769
2022-02-12,11.53846
2022-02-13,14.10256
2022-02-14,26.66666
2022-02-15,29.48717
2022-02-16,29.74358
2022-02-17,27.17948
2022-02-18,22.82051
2022-02-19,15.38461
2022-02-20,13.58974
2022-02-21,34.87179
2022-02-22,37.94871
2022-02-23,26.41025
2022-02-24,26.41025
2022-02-25,27.17948
2022-02-26,11.02564
2022-02-27,14.61538
2022-02-28,22.05128
2022-03-01,19.74358
2022-03-02,38.46153
2022-03-03,33.33333
2022-03-04,26.66666
2022-03-05,12.30769
2022-03-06,17.17948
2022-03-07,30.0
2022-03-08,22.82051
2022-03-09,9.74358
2022-03-10,26.66666
2022-03-11,28.46153
2022-03-12,11.02564
2022-03-13,12.5641
2022-03-14,31.79487
2022-03-15,30.25641
2022-03-16,26.41025
2022-03-17,27.17948
2022-03-18,24.61538
2022-03-19,12.05128
2022-03-20,11.28205
2022-03-21,25.1282
2022-03-22,23.84615
2022-03-23,25.38461
2022-03-24,22.5641
2022-03-25,21.79487
2022-03-26,11.79487
2022-03-27,11.79487
2022-03-28,27.6923
2022-03-29,24.61538
2022-03-30,20.76923
2022-03-31,28.20512
2022-04-01,31.28205
2022-04-02,17.43589
2022-04-03,12.30769
2022-04-04,37.43589
2022-04-05,30.76923
2022-04-06,31.79487
2022-04-07,25.38461
2022-04-08,21.79487
2022-04-09,11.53846
2022-04-10,8.97435
2022-04-11,24.61538
2022-04-12,23.33333
2022-04-13,27.6923
2022-04-14,27.43589
2022-04-15,20.51282
2022-04-16,7.6923
2022-04-17,14.35897
2022-04-18,22.30769
2022-04-19,24.61538
2022-04-20,23.84615
2022-04-21,25.64102
2022-04-22,20.51282
2022-04-23,9.48717
2022-04-24,13.58974
2022-04-25,31.02564
2022-04-26,22.82051
2022-04-27,30.25641
2022-04-28,27.43589
2022-04-29,20.76923
2022-04-30,12.5641
2022-05-01,16.66666
2022-05-02,40.76923
2022-05-03,38.46153
2022-05-04,31.79487
2022-05-05,19.23076
2022-05-06,22.30769
2022-05-07,13.07692
2022-05-08,15.38461
2022-05-09,29.74358
2022-05-10,31.79487
2022-05-11,30.76923
2022-05-12,28.71794
2022-05-13,28.71794
2022-05-14,8.46153
2022-05-15,11.53846
2022-05-16,26.92307
2022-05-17,26.66666
2022-05-18,25.38461
2022-05-19,29.48717
2022-05-20,19.23076
2022-05-21,15.89743
2022-05-22,15.38461
2022-05-23,27.94871
2022-05-24,24.61538
2022-05-25,23.58974
2022-05-26,29.48717
2022-05-27,23.58974
2022-05-28,11.79487
2022-05-29,13.33333
2022-05-30,27.94871
2022-05-31,25.89743
2022-06-01,15.38461
2022-06-02,26.92307
2022-06-03,28.20512
2022-06-04,7.94871
2022-06-05,7.94871
2022-06-06,11.02564
2022-06-07,27.43589
2022-06-08,17.94871
2022-06-09,27.94871
2022-06-10,21.53846
2022-06-11,16.92307
2022-06-12,10.51282
2022-06-13,25.89743
2022-06-14,22.5641
2022-06-15,24.10256
2022-06-16,31.28205
2022-06-17,21.28205
2022-06-18,10.51282
2022-06-19,15.64102
2022-06-20,24.10256
2022-06-21,23.58974
2022-06-22,25.1282
2022-06-23,33.33333
2022-06-24,22.05128
2022-06-25,8.20512
2022-06-26,11.53846
2022-06-27,26.92307
2022-06-28,36.92307
2022-06-29,29.74358
2022-06-30,25.64102
2022-07-01,26.41025
2022-07-02,8.97435
2022-07-03,11.53846
2022-07-04,24.87179
2022-07-05,25.1282
2022-07-06,22.30769
2022-07-07,26.92307
2022-07-08,22.05128
2022-07-09,11.28205
2022-07-10,11.53846
2022-07-11,26.66666
2022-07-12,29.74358
2022-07-13,21.53846
2022-07-14,27.17948
2022-07-15,24.10256
2022-07-16,11.02564
2022-07-17,11.79487
2022-07-18,32.82051
2022-07-19,26.92307
2022-07-20,30.25641
2022-07-21,25.89743
2022-07-22,23.58974
2022-07-23,9.23076
2022-07-24,18.46153
2022-07-25,25.1282
2022-07-26,32.30769
2022-07-27,21.02564
2022-07-28,25.1282
2022-07-29,23.58974
2022-07-30,13.84615
2022-07-31,15.89743
2022-08-01,26.66666
2022-08-02,26.92307
2022-08-03,24.61538
2022-08-04,24.61538
2022-08-05,28.71794
2022-08-06,11.02564
2022-08-07,8.20512
2022-08-08,23.33333
2022-08-09,24.10256
2022-08-10,26.92307
2022-08-11,22.05128
2022-08-12,17.43589
2022-08-13,9.48717
2022-08-14,9.48717
2022-08-15,13.58974
2022-08-16,23.84615
2022-08-17,25.1282
2022-08-18,23.58974
2022-08-19,28.20512
2022-08-20,13.84615
2022-08-21,10.25641
2022-08-22,39.48717
2022-08-23,31.53846
2022-08-24,34.10256
2022-08-25,61.53846
2022-08-26,71.02564
2022-08-27,19.48717
2022-08-28,17.6923
2022-08-29,43.33333
2022-08-30,34.87179
2022-08-31,35.89743
2022-09-01,29.48717
2022-09-02,26.92307
2022-09-03,11.28205
2022-09-04,16.15384
2022-09-05,29.23076
2022-09-06,23.58974
2022-09-07,24.87179
2022-09-08,17.94871
2022-09-09,13.58974
2022-09-10,8.71794
2022-09-11,13.07692
2022-09-12,13.58974
2022-09-13,31.79487
2022-09-14,28.97435
2022-09-15,30.51282
2022-09-16,23.58974
2022-09-17,11.02564
2022-09-18,9.23076
2022-09-19,26.15384
2022-09-20,21.53846
2022-09-21,21.53846
2022-09-22,26.15384
2022-09-23,23.58974
2022-09-24,6.41025
2022-09-25,8.20512
2022-09-26,27.43589
2022-09-27,29.74358
2022-09-28,27.94871
2022-09-29,18.20512
2022-09-30,22.5641
2022-10-01,9.23076
2022-10-02,11.53846
2022-10-03,10.76923
2022-10-04,21.28205
2022-10-05,20.76923
2022-10-06,23.58974
2022-10-07,21.79487
2022-10-08,7.6923
2022-10-09,7.17948
2022-10-10,9.48717
2022-10-11,26.66666
2022-10-12,20.25641
2022-10-13,21.28205
2022-10-14,17.94871
2022-10-15,6.66666
2022-10-16,11.02564
2022-10-17,26.15384
2022-10-18,22.5641
2022-10-19,27.17948
2022-10-20,18.71794
2022-10-21,20.51282
2022-10-22,8.71794
2022-10-23,11.79487
2022-10-24,24.35897
2022-10-25,27.43589
2022-10-26,23.33333
2022-10-27,25.38461
2022-10-28,21.79487
2022-10-29,8.20512
2022-10-30,10.25641
2022-10-31,26.15384
2022-11-01,19.74358
2022-11-02,21.02564
2022-11-03,20.25641
2022-11-04,20.76923
2022-11-05,7.43589
2022-11-06,11.02564
2022-11-07,24.10256
2022-11-08,24.61538
2022-11-09,21.02564
2022-11-10,22.30769
2022-11-11,18.71794
2022-11-12,5.64102
2022-11-13,8.97435
2022-11-14,26.41025
2022-11-15,26.92307
2022-11-16,24.61538
2022-11-17,18.46153
2022-11-18,23.07692
2022-11-19,10.0
2022-11-20,10.25641
2022-11-21,28.97435
2022-11-22,20.25641
2022-11-23,21.02564
2022-11-24,21.53846
2022-11-25,16.15384
2022-11-26,6.41025
2022-11-27,9.48717
2022-11-28,18.71794
2022-11-29,20.25641
2022-11-30,27.17948
2022-12-01,22.05128
2022-12-02,18.97435
2022-12-03,5.1282
2022-12-04,9.48717
2022-12-05,16.66666
2022-12-06,20.25641
2022-12-07,16.92307
2022-12-08,20.0
2022-12-09,18.97435
2022-12-10,8.97435
2022-12-11,7.43589
2022-12-12,19.48717
2022-12-13,24.61538
2022-12-14,26.15384
2022-12-15,21.28205
2022-12-16,19.23076
2022-12-17,8.71794
2022-12-18,12.5641
2022-12-19,22.05128
2022-12-20,24.10256
2022-12-21,22.30769
2022-12-22,19.74358
2022-12-23,14.61538
2022-12-24,9.23076
2022-12-25,6.15384
2022-12-26,23.33333
2022-12-27,22.30769
2022-12-28,23.58974
2022-12-29,22.30769
2022-12-30,14.87179
2022-12-31,5.89743
2023-01-01,6.41025
2023-01-02,22.5641
2023-01-03,22.05128
2023-01-04,24.87179
2023-01-05,24.61538
2023-01-06,21.79487
2023-01-07,14.35897
2023-01-08,14.35897
2023-01-09,24.61538
2023-01-10,23.07692
2023-01-11,27.94871
2023-01-12,21.53846
2023-01-13,15.89743
2023-01-14,9.74358
2023-01-15,9.48717
2023-01-16,23.07692
2023-01-17,30.76923
2023-01-18,29.23076
2023-01-19,23.84615
2023-01-20,21.02564
2023-01-21,10.25641
2023-01-22,11.53846
2023-01-23,13.07692
2023-01-24,13.84615
2023-01-25,31.02564
2023-01-26,26.41025
2023-01-27,22.30769
2023-01-28,12.5641
2023-01-29,12.30769
2023-01-30,28.97435
2023-01-31,25.38461
2023-02-01,25.64102
2023-02-02,28.46153
2023-02-03,33.07692
2023-02-04,11.28205
2023-02-05,13.33333
2023-02-06,25.64102
2023-02-07,20.25641
2023-02-08,24.35897
2023-02-09,22.5641
2023-02-10,21.28205
2023-02-11,12.05128
2023-02-12,13.33333
2023-02-13,29.23076
2023-02-14,25.64102
2023-02-15,28.97435
2023-02-16,31.02564
2023-02-17,19.48717
2023-02-18,11.28205
2023-02-19,8.71794
2023-02-20,30.76923
2023-02-21,26.15384
2023-02-22,21.53846
2023-02-23,28.46153
2023-02-24,22.30769
2023-02-25,11.02564
2023-02-26,10.76923
2023-02-27,25.38461
2023-02-28,19.74358
2023-03-01,15.38461
2023-03-02,30.76923
2023-03-03,23.33333
2023-03-04,9.23076
2023-03-05,8.71794
2023-03-06,23.07692
2023-03-07,23.84615
2023-03-08,22.05128
2023-03-09,24.61538
2023-03-10,23.33333
2023-03-11,8.46153
2023-03-12,11.02564
2023-03-13,26.66666
2023-03-14,26.92307
2023-03-15,21.28205
2023-03-16,24.35897
2023-03-17,19.48717
2023-03-18,7.6923
2023-03-19,9.48717
2023-03-20,28.71794
2023-03-21,23.58974
2023-03-22,28.97435
2023-03-23,20.0
2023-03-24,15.64102
2023-03-25,9.23076
2023-03-26,10.76923
2023-03-27,22.5641
2023-03-28,20.25641
2023-03-29,20.51282
2023-03-30,23.07692
2023-03-31,25.89743
2023-04-01,8.97435
2023-04-02,10.76923
2023-04-03,25.1282
2023-04-04,26.92307
2023-04-05,27.43589
2023-04-06,25.38461
2023-04-07,20.25641
2023-04-08,8.71794
2023-04-09,10.0
2023-04-10,22.30769
2023-04-11,23.84615
2023-04-12,22.30769
2023-04-13,27.17948
2023-04-14,24.35897
2023-04-15,7.43589
2023-04-16,8.71794
2023-04-17,26.66666
2023-04-18,22.5641
2023-04-19,25.1282
2023-04-20,23.33333
2023-04-21,23.07692
2023-04-22,10.76923
2023-04-23,12.5641
2023-04-24,23.33333
2023-04-25,25.89743
2023-04-26,25.1282
2023-04-27,23.07692
2023-04-28,23.07692
2023-04-29,9.23076
2023-04-30,14.10256
2023-05-01,22.82051
2023-05-02,31.28205
2023-05-03,37.43589
2023-05-04,26.15384
2023-05-05,13.58974
2023-05-06,6.41025
2023-05-07,12.30769
2023-05-08,37.17948
2023-05-09,30.76923
2023-05-10,32.82051
2023-05-11,25.1282
2023-05-12,24.87179
2023-05-13,10.51282
2023-05-14,11.79487
2023-05-15,31.28205
2023-05-16,28.97435
2023-05-17,31.79487
2023-05-18,26.15384
2023-05-19,21.28205
2023-05-20,7.6923
2023-05-21,14.10256
2023-05-22,30.76923
2023-05-23,25.89743
2023-05-24,20.25641
2023-05-25,22.5641
2023-05-26,23.33333
2023-05-27,14.87179
2023-05-28,8.71794
2023-05-29,12.30769
2023-05-30,30.51282
