date,농심주가
2020-11-07,5.20891
2020-11-08,3.39832
2020-11-09,19.86072
2020-11-10,21.66434
2020-11-11,22.68802
2020-11-12,22.31894
2020-11-13,20.39693
2020-11-14,4.33147
2020-11-15,4.15738
2020-11-16,27.25626
2020-11-17,32.84818
2020-11-18,26.50417
2020-11-19,27.86211
2020-11-20,23.87186
2020-11-21,12.4791
2020-11-22,7.19359
2020-11-23,29.07381
2020-11-24,27.25626
2020-11-25,27.27019
2020-11-26,28.84401
2020-11-27,26.58077
2020-11-28,7.95264
2020-11-29,7.5
2020-11-30,24.93036
2020-12-01,25.00696
2020-12-02,25.65459
2020-12-03,26.44846
2020-12-04,28.48189
2020-12-05,10.23676
2020-12-06,9.29665
2020-12-07,34.64484
2020-12-08,30.99582
2020-12-09,28.67688
2020-12-10,29.07381
2020-12-11,28.48885
2020-12-12,10.35515
2020-12-13,11.10027
2020-12-14,42.78551
2020-12-15,35.00696
2020-12-16,41.41364
2020-12-17,37.60445
2020-12-18,44.55431
2020-12-19,12.71587
2020-12-20,10.73119
2020-12-21,57.04038
2020-12-22,61.35097
2020-12-23,45.50139
2020-12-24,37.91782
2020-12-25,23.62116
2020-12-26,10.62674
2020-12-27,8.22423
2020-12-28,38.39136
2020-12-29,43.44707
2020-12-30,41.05153
2020-12-31,14.02506
2021-01-01,9.22005
2021-01-02,9.40111
2021-01-03,8.02228
2021-01-04,43.53064
2021-01-05,44.44986
2021-01-06,47.31894
2021-01-07,49.52646
2021-01-08,59.9791
2021-01-09,20.11838
2021-01-10,18.16155
2021-01-11,58.48885
2021-01-12,50.43175
2021-01-13,52.84122
2021-01-14,51.82451
2021-01-15,44.15041
2021-01-16,13.65598
2021-01-17,12.40947
2021-01-18,42.58356
2021-01-19,44.35236
2021-01-20,40.55013
2021-01-21,42.94568
2021-01-22,40.91225
2021-01-23,11.77576
2021-01-24,11.78969
2021-01-25,56.22562
2021-01-26,55.44568
2021-01-27,42.72284
2021-01-28,39.81197
2021-01-29,39.29665
2021-01-30,9.86072
2021-01-31,8.60724
2021-02-01,36.49721
2021-02-02,38.33565
2021-02-03,38.79526
2021-02-04,39.39415
2021-02-05,45.59888
2021-02-06,15.84261
2021-02-07,9.63788
2021-02-08,37.20055
2021-02-09,40.25069
2021-02-10,34.05988
2021-02-11,9.45682
2021-02-12,16.5181
2021-02-13,9.16434
2021-02-14,11.0376
2021-02-15,41.35097
2021-02-16,36.28133
2021-02-17,36.85933
2021-02-18,34.15738
2021-02-19,31.92896
2021-02-20,8.6908
2021-02-21,8.30083
2021-02-22,35.53621
2021-02-23,33.33565
2021-02-24,35.79387
2021-02-25,33.99025
2021-02-26,29.16434
2021-02-27,8.10584
2021-02-28,8.35654
2021-03-01,8.73259
2021-03-02,28.67688
2021-03-03,29.22701
2021-03-04,26.97075
2021-03-05,24.422
2021-03-06,6.64345
2021-03-07,7.64623
2021-03-08,27.06824
2021-03-09,30.25069
2021-03-10,26.46935
2021-03-11,30.59192
2021-03-12,33.09888
2021-03-13,8.57242
2021-03-14,9.13649
2021-03-15,30.80779
2021-03-16,38.73955
2021-03-17,36.35793
2021-03-18,35.98885
2021-03-19,28.04317
2021-03-20,6.65738
2021-03-21,9.33844
2021-03-22,27.34679
2021-03-23,26.81058
2021-03-24,30.03481
2021-03-25,27.37465
2021-03-26,24.74233
2021-03-27,44.33844
2021-03-28,27.33983
2021-03-29,50.27855
2021-03-30,36.37186
2021-03-31,29.40807
2021-04-01,26.81754
2021-04-02,25.64066
2021-04-03,11.58077
2021-04-04,9.07381
2021-04-05,28.57938
2021-04-06,26.16295
2021-04-07,27.45821
2021-04-08,35.04874
2021-04-09,41.79665
2021-04-10,8.69777
2021-04-11,6.80362
2021-04-12,34.37325
2021-04-13,32.82729
2021-04-14,34.58217
2021-04-15,30.4805
2021-04-16,28.85097
2021-04-17,12.22144
2021-04-18,8.11977
2021-04-19,31.18384
2021-04-20,29.02506
2021-04-21,27.10306
2021-04-22,29.41504
2021-04-23,27.49303
2021-04-24,6.27437
2021-04-25,6.01671
2021-04-26,27.21448
2021-04-27,29.0947
2021-04-28,28.85097
2021-04-29,26.07938
2021-04-30,26.10724
2021-05-01,6.23259
2021-05-02,4.49164
2021-05-03,26.53203
2021-05-04,30.3064
2021-05-05,8.02228
2021-05-06,28.94846
2021-05-07,39.13649
2021-05-08,8.00139
2021-05-09,8.57938
2021-05-10,52.93871
2021-05-11,48.30779
2021-05-12,47.56963
2021-05-13,59.11559
2021-05-14,52.81337
2021-05-15,10.98189
2021-05-16,9.33147
2021-05-17,42.40947
2021-05-18,44.26183
2021-05-19,10.59192
2021-05-20,38.39832
2021-05-21,35.61281
2021-05-22,5.29247
2021-05-23,5.84958
2021-05-24,31.43454
2021-05-25,40.43871
2021-05-26,51.12116
2021-05-27,68.67688
2021-05-28,49.03899
2021-05-29,9.67966
2021-05-30,9.53342
2021-05-31,49.28272
2021-06-01,45.76601
2021-06-02,56.08635
2021-06-03,45.21587
2021-06-04,39.79805
2021-06-05,10.05571
2021-06-06,9.44289
2021-06-07,38.3844
2021-06-08,33.07799
2021-06-09,31.04456
2021-06-10,35.68941
2021-06-11,31.92896
2021-06-12,6.81754
2021-06-13,9.79108
2021-06-14,63.39832
2021-06-15,65.74512
2021-06-16,74.98607
2021-06-17,56.07938
2021-06-18,53.55849
2021-06-19,11.4415
2021-06-20,16.97075
2021-06-21,51.15598
2021-06-22,47.79247
2021-06-23,43.25905
2021-06-24,39.84679
2021-06-25,36.24651
2021-06-26,6.52506
2021-06-27,6.12813
2021-06-28,33.05013
2021-06-29,29.44986
2021-06-30,31.89415
2021-07-01,35.38997
2021-07-02,30.11838
2021-07-03,7.37465
2021-07-04,7.52785
2021-07-05,34.47771
2021-07-06,32.82729
2021-07-07,29.95125
2021-07-08,30.5571
2021-07-09,35.16016
2021-07-10,7.81337
2021-07-11,5.11838
2021-07-12,29.78412
2021-07-13,28.16852
2021-07-14,25.38997
2021-07-15,81.05153
2021-07-16,85.83565
2021-07-17,15.08356
2021-07-18,12.77855
2021-07-19,58.08495
2021-07-20,44.52646
2021-07-21,37.05431
2021-07-22,35.75905
2021-07-23,31.32311
2021-07-24,5.73119
2021-07-25,4.80501
2021-07-26,31.55988
2021-07-27,27.56963
2021-07-28,27.36768
2021-07-29,52.35376
2021-07-30,47.56963
2021-07-31,8.67688
2021-08-01,6.35793
2021-08-02,33.29387
2021-08-03,32.22841
2021-08-04,30.75905
2021-08-05,28.37743
2021-08-06,24.16434
2021-08-07,5.36908
2021-08-08,4.65877
2021-08-09,26.12813
2021-08-10,23.53064
2021-08-11,25.13231
2021-08-12,32.51392
2021-08-13,53.91364
2021-08-14,10.85654
2021-08-15,7.97353
2021-08-16,14.35236
2021-08-17,41.85933
2021-08-18,35.57103
2021-08-19,31.0376
2021-08-20,26.97075
2021-08-21,5.28551
2021-08-22,4.12952
2021-08-23,25.73816
2021-08-24,29.01114
2021-08-25,25.40389
2021-08-26,24.08774
2021-08-27,22.28412
2021-08-28,5.23676
2021-08-29,5.65459
2021-08-30,25.02785
2021-08-31,25.06267
2021-09-01,25.8635
2021-09-02,23.54456
2021-09-03,21.92896
2021-09-04,3.84401
2021-09-05,3.15459
2021-09-06,20.69637
2021-09-07,18.95543
2021-09-08,19.4986
2021-09-09,20.75208
2021-09-10,18.3635
2021-09-11,4.52646
2021-09-12,3.87186
2021-09-13,20.0766
2021-09-14,19.30362
2021-09-15,18.95543
2021-09-16,16.87325
2021-09-17,16.71309
2021-09-18,3.97632
2021-09-19,2.52089
2021-09-20,2.04038
2021-09-21,2.14484
2021-09-22,2.74373
2021-09-23,18.7883
2021-09-24,16.30222
2021-09-25,3.04317
2021-09-26,2.56267
2021-09-27,16.53899
2021-09-28,15.5571
2021-09-29,17.6532
2021-09-30,17.54178
2021-10-01,17.53481
2021-10-02,2.54874
2021-10-03,2.66713
2021-10-04,4.84679
2021-10-05,28.80222
2021-10-06,27.01253
2021-10-07,22.08913
2021-10-08,23.44707
2021-10-09,4.81894
2021-10-10,3.63509
2021-10-11,6.90111
2021-10-12,21.5181
2021-10-13,19.13649
2021-10-14,20.40389
2021-10-15,21.52506
2021-10-16,3.85097
2021-10-17,2.70194
2021-10-18,18.0571
2021-10-19,16.57381
2021-10-20,16.54596
2021-10-21,14.73537
2021-10-22,18.96239
2021-10-23,3.37743
2021-10-24,3.94846
2021-10-25,17.86908
2021-10-26,16.88022
2021-10-27,16.85236
2021-10-28,17.74373
2021-10-29,17.74373
2021-10-30,2.96657
2021-10-31,3.66295
2021-11-01,18.04317
2021-11-02,19.38718
2021-11-03,17.25626
2021-11-04,17.68802
2021-11-05,16.64345
2021-11-06,3.90668
2021-11-07,6.34401
2021-11-08,22.35376
2021-11-09,18.3844
2021-11-10,17.85515
2021-11-11,18.60724
2021-11-12,17.53481
2021-11-13,4.17827
2021-11-14,4.15041
2021-11-15,17.95961
2021-11-16,21.68523
2021-11-17,18.15459
2021-11-18,17.34679
2021-11-19,17.05431
2021-11-20,4.56128
2021-11-21,4.12952
2021-11-22,18.11281
2021-11-23,19.50557
2021-11-24,17.42339
2021-11-25,17.47214
2021-11-26,15.82869
2021-11-27,3.7674
2021-11-28,3.66295
2021-11-29,15.73119
2021-11-30,18.00139
2021-12-01,18.14763
2021-12-02,17.84122
2021-12-03,16.48328
2021-12-04,3.46796
2021-12-05,3.17548
2021-12-06,15.75905
2021-12-07,18.62116
2021-12-08,18.2869
2021-12-09,18.19637
2021-12-10,16.23955
2021-12-11,4.58217
2021-12-12,3.71169
2021-12-13,29.51253
2021-12-14,39.95821
2021-12-15,37.97353
2021-12-16,27.29805
2021-12-17,25.11142
2021-12-18,9.04596
2021-12-19,6.34401
2021-12-20,24.87465
2021-12-21,24.03203
2021-12-22,20.76601
2021-12-23,19.26183
2021-12-24,19.38718
2021-12-25,5.84261
2021-12-26,5.75208
2021-12-27,24.28272
2021-12-28,22.08913
2021-12-29,24.00417
2021-12-30,21.76183
2021-12-31,7.15877
2022-01-01,3.3844
2022-01-02,3.57938
2022-01-03,18.95543
2022-01-04,20.1532
2022-01-05,18.44707
2022-01-06,22.83426
2022-01-07,26.39972
2022-01-08,4.52646
2022-01-09,4.58913
2022-01-10,27.15877
2022-01-11,22.83426
2022-01-12,22.8064
2022-01-13,20.0
2022-01-14,18.82311
2022-01-15,4.03899
2022-01-16,4.30362
2022-01-17,17.03342
2022-01-18,15.66852
2022-01-19,16.4415
2022-01-20,16.54596
2022-01-21,16.24651
2022-01-22,4.44289
2022-01-23,4.03203
2022-01-24,65.13231
2022-01-25,43.34958
2022-01-26,32.41643
2022-01-27,32.05431
2022-01-28,29.05292
2022-01-29,6.08635
2022-01-30,6.74791
2022-01-31,4.96518
2022-02-01,4.46378
2022-02-02,4.49164
2022-02-03,25.87047
2022-02-04,37.43036
2022-02-05,9.84679
2022-02-06,8.52367
2022-02-07,39.69359
2022-02-08,31.26044
2022-02-09,29.56824
2022-02-10,27.48607
2022-02-11,26.31615
2022-02-12,5.57799
2022-02-13,5.11838
2022-02-14,28.31476
2022-02-15,25.21587
2022-02-16,25.40389
2022-02-17,25.36211
2022-02-18,23.14763
2022-02-19,5.28551
2022-02-20,4.75626
2022-02-21,21.02367
2022-02-22,20.75905
2022-02-23,22.03342
2022-02-24,24.96518
2022-02-25,24.55431
2022-02-26,5.34122
2022-02-27,4.24094
2022-02-28,22.25626
2022-03-01,6.65041
2022-03-02,19.80501
2022-03-03,18.96239
2022-03-04,18.31476
2022-03-05,5.02089
2022-03-06,4.27576
2022-03-07,29.98607
2022-03-08,23.11281
2022-03-09,5.7869
2022-03-10,23.70473
2022-03-11,22.27019
2022-03-12,4.53342
2022-03-13,4.23398
2022-03-14,21.68523
2022-03-15,21.70612
2022-03-16,23.461
2022-03-17,31.53203
2022-03-18,32.75069
2022-03-19,7.41643
2022-03-20,4.97214
2022-03-21,23.83008
2022-03-22,21.65738
2022-03-23,20.46657
2022-03-24,19.65877
2022-03-25,17.83426
2022-03-26,5.34818
2022-03-27,3.29387
2022-03-28,17.98746
2022-03-29,18.57242
2022-03-30,19.79108
2022-03-31,18.48189
2022-04-01,18.7674
2022-04-02,4.03203
2022-04-03,4.79108
2022-04-04,24.79108
2022-04-05,23.27298
2022-04-06,21.73398
2022-04-07,28.41922
2022-04-08,21.77576
2022-04-09,5.27855
2022-04-10,4.1922
2022-04-11,22.74373
2022-04-12,18.93454
2022-04-13,19.18523
2022-04-14,18.21727
2022-04-15,17.56267
2022-04-16,3.26601
2022-04-17,3.37743
2022-04-18,19.16434
2022-04-19,18.62116
2022-04-20,24.47771
2022-04-21,20.19498
2022-04-22,20.26462
2022-04-23,6.99164
2022-04-24,5.18802
2022-04-25,31.42061
2022-04-26,23.79526
2022-04-27,20.76601
2022-04-28,18.17548
2022-04-29,17.82729
2022-04-30,3.11281
2022-05-01,2.77158
2022-05-02,21.53203
2022-05-03,20.71727
2022-05-04,16.67827
2022-05-05,3.80222
2022-05-06,16.55292
2022-05-07,4.52646
2022-05-08,2.43036
2022-05-09,15.65459
2022-05-10,16.95682
2022-05-11,15.06267
2022-05-12,16.47632
2022-05-13,14.81894
2022-05-14,3.01532
2022-05-15,2.81337
2022-05-16,18.57242
2022-05-17,38.14066
2022-05-18,28.37743
2022-05-19,22.68802
2022-05-20,20.50139
2022-05-21,3.60027
2022-05-22,2.84122
2022-05-23,18.42618
2022-05-24,17.28412
2022-05-25,17.25626
2022-05-26,15.4805
2022-05-27,14.90947
2022-05-28,2.63231
2022-05-29,7.45125
2022-05-30,21.54596
2022-05-31,17.52089
2022-06-01,6.13509
2022-06-02,16.6713
2022-06-03,17.12395
2022-06-04,9.80501
2022-06-05,4.63788
2022-06-06,3.72562
2022-06-07,15.77298
2022-06-08,14.81894
2022-06-09,14.93732
2022-06-10,13.62813
2022-06-11,2.86211
2022-06-12,2.93175
2022-06-13,18.81615
2022-06-14,17.43036
2022-06-15,19.58913
2022-06-16,17.30501
2022-06-17,17.883
2022-06-18,3.67688
2022-06-19,3.1337
2022-06-20,17.95961
2022-06-21,16.45543
2022-06-22,16.92896
2022-06-23,20.02089
2022-06-24,16.8454
2022-06-25,3.29387
2022-06-26,2.29805
2022-06-27,16.07242
2022-06-28,14.35236
2022-06-29,13.88579
2022-06-30,16.64345
2022-07-01,24.77019
2022-07-02,5.60584
2022-07-03,4.51949
2022-07-04,20.92618
2022-07-05,19.69359
2022-07-06,18.85097
2022-07-07,18.12674
2022-07-08,15.6337
2022-07-09,2.93871
2022-07-10,3.05013
2022-07-11,14.58217
2022-07-12,13.88579
2022-07-13,15.33426
2022-07-14,13.2869
2022-07-15,13.1337
2022-07-16,2.0961
2022-07-17,2.38161
2022-07-18,14.50557
2022-07-19,14.33147
2022-07-20,14.24094
2022-07-21,13.31476
2022-07-22,12.08217
2022-07-23,2.68105
2022-07-24,2.25626
2022-07-25,14.28969
2022-07-26,13.07799
2022-07-27,11.27437
2022-07-28,12.54178
2022-07-29,13.34261
2022-07-30,5.23676
2022-07-31,3.52367
2022-08-01,16.49721
2022-08-02,13.62116
2022-08-03,14.17827
2022-08-04,13.09888
2022-08-05,12.58356
2022-08-06,3.02228
2022-08-07,5.98885
2022-08-08,25.49442
2022-08-09,25.74512
2022-08-10,17.82729
2022-08-11,15.55013
2022-08-12,14.39415
2022-08-13,2.95264
2022-08-14,2.35376
2022-08-15,2.35376
2022-08-16,22.17966
2022-08-17,26.32311
2022-08-18,21.03064
2022-08-19,16.42061
2022-08-20,3.80222
2022-08-21,4.21309
2022-08-22,16.05849
2022-08-23,17.41643
2022-08-24,41.1908
2022-08-25,32.77158
2022-08-26,21.67827
2022-08-27,4.20612
2022-08-28,3.6142
2022-08-29,19.88161
2022-08-30,16.05849
2022-08-31,15.11142
2022-09-01,14.25487
2022-09-02,14.44986
2022-09-03,2.84122
2022-09-04,2.31197
2022-09-05,13.52367
2022-09-06,12.38161
2022-09-07,13.44011
2022-09-08,11.37883
2022-09-09,1.97771
2022-09-10,1.49721
2022-09-11,2.13788
2022-09-12,2.45125
2022-09-13,15.31337
2022-09-14,18.50974
2022-09-15,16.76183
2022-09-16,17.06128
2022-09-17,3.10584
2022-09-18,2.71587
2022-09-19,13.3844
2022-09-20,13.98328
2022-09-21,13.99721
2022-09-22,18.45403
2022-09-23,16.03064
2022-09-24,3.58635
2022-09-25,2.67409
2022-09-26,16.43454
2022-09-27,17.13091
2022-09-28,15.89136
2022-09-29,14.06685
2022-09-30,12.99442
2022-10-01,2.4791
2022-10-02,1.85933
2022-10-03,2.31197
2022-10-04,12.5
2022-10-05,11.46935
2022-10-06,10.62674
2022-10-07,9.66573
2022-10-08,1.47632
2022-10-09,1.91504
2022-10-10,2.01949
2022-10-11,11.04456
2022-10-12,10.47353
2022-10-13,10.7869
2022-10-14,10.91225
2022-10-15,2.16573
2022-10-16,2.17966
2022-10-17,12.34679
2022-10-18,11.10027
2022-10-19,10.45961
2022-10-20,9.54038
2022-10-21,10.48746
2022-10-22,2.26323
2022-10-23,1.89415
2022-10-24,9.21309
2022-10-25,9.04596
2022-10-26,9.54735
2022-10-27,9.5752
2022-10-28,9.63788
2022-10-29,1.82451
2022-10-30,1.2674
2022-10-31,9.08077
2022-11-01,9.77715
2022-11-02,10.02089
2022-11-03,9.08077
2022-11-04,8.41225
2022-11-05,1.62952
2022-11-06,1.70612
2022-11-07,9.54038
2022-11-08,9.65877
2022-11-09,9.85376
2022-11-10,11.06545
2022-11-11,11.28133
2022-11-12,1.91504
2022-11-13,1.81058
2022-11-14,13.73955
2022-11-15,13.25208
2022-11-16,12.00557
2022-11-17,12.31894
2022-11-18,9.72841
2022-11-19,2.00557
2022-11-20,1.72005
2022-11-21,9.9791
2022-11-22,9.03899
2022-11-23,10.04874
2022-11-24,8.83008
2022-11-25,7.88997
2022-11-26,1.33704
2022-11-27,1.18384
2022-11-28,8.53064
2022-11-29,8.57242
2022-11-30,10.18105
2022-12-01,10.81476
2022-12-02,8.41225
2022-12-03,1.46935
2022-12-04,1.64345
2022-12-05,10.68941
2022-12-06,9.12256
2022-12-07,8.77437
2022-12-08,9.05292
2022-12-09,9.75626
2022-12-10,2.13788
2022-12-11,2.29108
2022-12-12,12.45125
2022-12-13,11.14902
2022-12-14,10.21587
2022-12-15,9.28969
2022-12-16,8.53064
2022-12-17,2.06824
2022-12-18,1.58774
2022-12-19,9.20612
2022-12-20,12.79247
2022-12-21,18.29387
2022-12-22,13.79526
2022-12-23,11.71309
2022-12-24,2.29108
2022-12-25,1.78272
2022-12-26,12.10306
2022-12-27,11.85236
2022-12-28,15.61977
2022-12-29,14.44986
2022-12-30,5.06267
2022-12-31,1.6922
2023-01-01,1.72005
2023-01-02,11.90807
2023-01-03,11.46239
2023-01-04,14.38718
2023-01-05,12.48607
2023-01-06,11.96378
2023-01-07,2.04038
2023-01-08,1.83844
2023-01-09,13.55153
2023-01-10,12.3259
2023-01-11,12.47214
2023-01-12,11.37883
2023-01-13,11.53899
2023-01-14,2.96657
2023-01-15,1.81058
2023-01-16,12.45125
2023-01-17,11.29526
2023-01-18,18.71169
2023-01-19,16.3649
2023-01-20,9.8259
2023-01-21,1.90111
2023-01-22,1.42061
2023-01-23,3.90668
2023-01-24,2.85515
2023-01-25,10.85654
2023-01-26,11.26044
2023-01-27,11.27437
2023-01-28,2.16573
2023-01-29,2.23537
2023-01-30,10.34818
2023-01-31,11.29526
2023-02-01,11.57381
2023-02-02,12.13091
2023-02-03,9.93732
2023-02-04,2.11699
2023-02-05,1.46239
2023-02-06,9.14345
2023-02-07,8.48189
2023-02-08,8.15459
2023-02-09,8.35654
2023-02-10,16.08635
2023-02-11,2.78551
2023-02-12,2.8064
2023-02-13,11.27437
2023-02-14,11.4415
2023-02-15,10.87047
2023-02-16,10.61281
2023-02-17,9.29665
2023-02-18,1.78272
2023-02-19,1.98467
2023-02-20,9.44289
2023-02-21,9.68662
2023-02-22,9.18523
2023-02-23,11.79665
2023-02-24,12.11002
2023-02-25,3.43314
2023-02-26,2.36072
2023-02-27,9.29665
2023-02-28,9.06685
2023-03-01,2.13091
2023-03-02,9.99303
2023-03-03,7.88997
2023-03-04,1.83844
2023-03-05,1.8454
2023-03-06,8.53064
2023-03-07,8.2103
2023-03-08,8.33565
2023-03-09,7.54874
2023-03-10,6.55292
2023-03-11,1.29526
2023-03-12,1.30222
2023-03-13,8.71169
2023-03-14,9.0181
2023-03-15,7.91782
2023-03-16,6.89415
2023-03-17,12.00557
2023-03-18,7.36768
2023-03-19,5.40389
2023-03-20,10.48746
2023-03-21,9.51949
2023-03-22,8.53064
2023-03-23,8.08495
2023-03-24,8.3844
2023-03-25,1.88718
2023-03-26,1.42757
2023-03-27,7.23537
2023-03-28,8.53064
2023-03-29,7.6532
2023-03-30,8.25905
2023-03-31,14.81197
2023-04-01,2.11699
2023-04-02,2.08913
2023-04-03,9.80501
2023-04-04,9.83983
2023-04-05,10.23676
2023-04-06,13.3844
2023-04-07,10.66852
2023-04-08,2.25626
2023-04-09,4.72841
2023-04-10,10.89136
2023-04-11,9.83286
2023-04-12,12.75766
2023-04-13,14.03203
2023-04-14,10.59192
2023-04-15,2.45125
2023-04-16,3.19637
2023-04-17,21.5947
2023-04-18,12.45125
2023-04-19,10.10445
2023-04-20,9.98607
2023-04-21,12.17966
2023-04-22,2.61838
2023-04-23,1.73398
2023-04-24,9.4986
2023-04-25,9.33147
2023-04-26,11.90807
2023-04-27,10.71727
2023-04-28,8.96239
2023-04-29,1.82451
2023-04-30,1.26044
2023-05-01,3.2103
2023-05-02,10.82869
2023-05-03,10.21587
2023-05-04,9.26183
2023-05-05,1.90111
2023-05-06,1.96378
2023-05-07,2.11699
2023-05-08,8.82311
2023-05-09,8.29387
2023-05-10,7.86211
2023-05-11,7.88997
2023-05-12,9.30362
2023-05-13,1.74791
2023-05-14,2.14484
2023-05-15,17.36072
2023-05-16,29.1713
2023-05-17,15.82869
2023-05-18,21.12116
2023-05-19,15.58495
2023-05-20,3.48885
2023-05-21,2.36768
2023-05-22,11.05849
2023-05-23,10.47353
2023-05-24,16.60863
2023-05-25,13.92757
2023-05-26,11.02367
2023-05-27,2.56963
2023-05-28,2.1727
2023-05-29,3.2869
