date,공모전
2020-10-23,55.2546
2020-10-24,40.52004
2020-10-25,41.82015
2020-10-26,75.47851
2020-10-27,71.97544
2020-10-28,65.72769
2020-10-29,64.42759
2020-10-30,63.99422
2020-10-31,49.15131
2020-11-01,50.37919
2020-11-02,80.78728
2020-11-03,75.00902
2020-11-04,70.31419
2020-11-05,68.97797
2020-11-06,65.4749
2020-11-07,46.11773
2020-11-08,53.95449
2020-11-09,80.24557
2020-11-10,71.14481
2020-11-11,73.05886
2020-11-12,77.28421
2020-11-13,64.03033
2020-11-14,43.51751
2020-11-15,50.52365
2020-11-16,78.40375
2020-11-17,73.42
2020-11-18,72.11989
2020-11-19,70.13362
2020-11-20,63.81365
2020-11-21,44.7815
2020-11-22,55.72408
2020-11-23,73.70892
2020-11-24,68.65294
2020-11-25,66.52221
2020-11-26,65.04153
2020-11-27,62.51354
2020-11-28,46.44275
2020-11-29,52.14879
2020-11-30,73.52834
2020-12-01,69.91693
2020-12-02,65.04153
2020-12-03,61.17732
2020-12-04,62.80245
2020-12-05,44.52871
2020-12-06,50.77645
2020-12-07,69.12242
2020-12-08,66.44998
2020-12-09,69.37522
2020-12-10,71.00036
2020-12-11,61.35789
2020-12-12,44.96208
2020-12-13,50.81256
2020-12-14,73.60057
2020-12-15,70.38642
2020-12-16,72.69772
2020-12-17,72.51715
2020-12-18,65.94438
2020-12-19,49.47634
2020-12-20,58.86601
2020-12-21,81.72625
2020-12-22,80.46226
2020-12-23,79.05381
2020-12-24,61.79126
2020-12-25,41.20621
2020-12-26,54.09895
2020-12-27,65.04153
2020-12-28,84.61538
2020-12-29,87.17948
2020-12-30,76.95919
2020-12-31,64.9693
2021-01-01,50.34308
2021-01-02,62.80245
2021-01-03,65.33044
2021-01-04,89.20187
2021-01-05,82.01516
2021-01-06,79.12603
2021-01-07,74.53954
2021-01-08,69.88082
2021-01-09,55.54351
2021-01-10,58.72156
2021-01-11,79.37883
2021-01-12,73.09498
2021-01-13,74.90068
2021-01-14,72.22824
2021-01-15,66.01661
2021-01-16,53.81003
2021-01-17,55.5074
2021-01-18,79.77609
2021-01-19,85.59046
2021-01-20,79.66775
2021-01-21,79.95666
2021-01-22,90.71867
2021-01-23,60.20223
2021-01-24,61.17732
2021-01-25,76.9953
2021-01-26,81.61791
2021-01-27,73.02275
2021-01-28,69.91693
2021-01-29,69.33911
2021-01-30,51.64319
2021-01-31,54.35175
2021-02-01,74.46731
2021-02-02,79.19826
2021-02-03,70.78367
2021-02-04,66.16106
2021-02-05,63.12748
2021-02-06,45.25099
2021-02-07,49.72914
2021-02-08,66.84723
2021-02-09,62.08017
2021-02-10,52.4377
2021-02-11,37.63091
2021-02-12,33.73058
2021-02-13,38.53376
2021-02-14,48.28457
2021-02-15,74.39508
2021-02-16,68.11123
2021-02-17,62.94691
2021-02-18,58.97435
2021-02-19,56.62694
2021-02-20,40.70061
2021-02-21,40.48392
2021-02-22,58.17984
2021-02-23,56.87973
2021-02-24,55.57963
2021-02-25,56.80751
2021-02-26,53.19609
2021-02-27,39.18382
2021-02-28,41.85626
2021-03-01,53.73781
2021-03-02,70.67533
2021-03-03,78.18707
2021-03-04,76.30913
2021-03-05,67.64174
2021-03-06,46.08161
2021-03-07,52.50993
2021-03-08,83.24304
2021-03-09,81.11231
2021-03-10,80.24557
2021-03-11,80.10111
2021-03-12,64.17479
2021-03-13,50.12639
2021-03-14,54.27952
2021-03-15,84.94041
2021-03-16,84.10978
2021-03-17,79.77609
2021-03-18,74.72011
2021-03-19,64.49981
2021-03-20,50.19862
2021-03-21,51.46262
2021-03-22,78.40375
2021-03-23,75.91188
2021-03-24,73.9256
2021-03-25,71.50595
2021-03-26,63.4525
2021-03-27,45.61213
2021-03-28,50.55976
2021-03-29,75.29794
2021-03-30,70.74756
2021-03-31,69.15854
2021-04-01,67.5334
2021-04-02,57.06031
2021-04-03,43.51751
2021-04-04,43.44528
2021-04-05,72.66161
2021-04-06,67.35283
2021-04-07,61.6468
2021-04-08,63.19971
2021-04-09,59.73275
2021-04-10,39.1477
2021-04-11,40.23113
2021-04-12,71.07258
2021-04-13,67.0278
2021-04-14,69.26688
2021-04-15,60.78006
2021-04-16,52.4377
2021-04-17,38.78656
2021-04-18,42.50631
2021-04-19,63.01914
2021-04-20,60.6356
2021-04-21,56.55471
2021-04-22,56.41025
2021-04-23,53.15998
2021-04-24,38.42542
2021-04-25,41.24232
2021-04-26,64.06644
2021-04-27,74.28674
2021-04-28,69.12242
2021-04-29,62.1524
2021-04-30,59.55218
2021-05-01,39.72553
2021-05-02,43.62585
2021-05-03,66.52221
2021-05-04,68.2918
2021-05-05,44.99819
2021-05-06,64.39147
2021-05-07,59.15492
2021-05-08,36.8364
2021-05-09,39.58107
2021-05-10,70.27807
2021-05-11,68.36403
2021-05-12,68.14734
2021-05-13,62.51354
2021-05-14,59.69664
2021-05-15,40.91729
2021-05-16,50.05417
2021-05-17,71.25315
2021-05-18,64.53593
2021-05-19,45.25099
2021-05-20,62.51354
2021-05-21,59.37161
2021-05-22,42.36186
2021-05-23,42.83134
2021-05-24,71.8671
2021-05-25,70.49476
2021-05-26,68.11123
2021-05-27,67.2806
2021-05-28,65.04153
2021-05-29,47.56229
2021-05-30,52.25713
2021-05-31,79.77609
2021-06-01,69.91693
2021-06-02,65.11375
2021-06-03,61.394
2021-06-04,57.49368
2021-06-05,36.40303
2021-06-06,45.97327
2021-06-07,70.45864
2021-06-08,62.76634
2021-06-09,60.81617
2021-06-10,59.58829
2021-06-11,61.24954
2021-06-12,40.91729
2021-06-13,42.00072
2021-06-14,65.07764
2021-06-15,65.65547
2021-06-16,60.6356
2021-06-17,62.62188
2021-06-18,61.10509
2021-06-19,43.30083
2021-06-20,46.94835
2021-06-21,77.64535
2021-06-22,74.61177
2021-06-23,74.35897
2021-06-24,69.26688
2021-06-25,64.9693
2021-06-26,47.05669
2021-06-27,46.91224
2021-06-28,77.42867
2021-06-29,74.75622
2021-06-30,70.3503
2021-07-01,73.6728
2021-07-02,66.55832
2021-07-03,46.5511
2021-07-04,53.12387
2021-07-05,78.69266
2021-07-06,76.95919
2021-07-07,69.08631
2021-07-08,66.26941
2021-07-09,64.28313
2021-07-10,46.40664
2021-07-11,47.05669
2021-07-12,74.28674
2021-07-13,74.53954
2021-07-14,72.80606
2021-07-15,68.40014
2021-07-16,67.06392
2021-07-17,42.65077
2021-07-18,47.52618
2021-07-19,73.38389
2021-07-20,73.99783
2021-07-21,68.79739
2021-07-22,66.12495
2021-07-23,60.59949
2021-07-24,42.00072
2021-07-25,45.35933
2021-07-26,68.2918
2021-07-27,67.75009
2021-07-28,67.38894
2021-07-29,66.12495
2021-07-30,64.35536
2021-07-31,44.74539
2021-08-01,46.2983
2021-08-02,65.51101
2021-08-03,65.2221
2021-08-04,60.8884
2021-08-05,63.59696
2021-08-06,56.91585
2021-08-07,36.8364
2021-08-08,43.04803
2021-08-09,67.38894
2021-08-10,64.60816
2021-08-11,55.97688
2021-08-12,60.3828
2021-08-13,54.17118
2021-08-14,39.72553
2021-08-15,42.4702
2021-08-16,51.28205
2021-08-17,67.7862
2021-08-18,65.79992
2021-08-19,65.36655
2021-08-20,62.65799
2021-08-21,43.58974
2021-08-22,44.34814
2021-08-23,68.83351
2021-08-24,63.63308
2021-08-25,63.48862
2021-08-26,61.1412
2021-08-27,56.87973
2021-08-28,40.08667
2021-08-29,42.43409
2021-08-30,68.65294
2021-08-31,73.23943
2021-09-01,80.93174
2021-09-02,75.9841
2021-09-03,66.99169
2021-09-04,44.81762
2021-09-05,49.90971
2021-09-06,76.9953
2021-09-07,76.88696
2021-09-08,79.19826
2021-09-09,71.68652
2021-09-10,62.11628
2021-09-11,41.56735
2021-09-12,47.38172
2021-09-13,72.95052
2021-09-14,71.75875
2021-09-15,73.1672
2021-09-16,65.90827
2021-09-17,55.72408
2021-09-18,38.17262
2021-09-19,31.99711
2021-09-20,28.96352
2021-09-21,29.28855
2021-09-22,36.76417
2021-09-23,63.09136
2021-09-24,61.93571
2021-09-25,42.32574
2021-09-26,44.96208
2021-09-27,71.28927
2021-09-28,70.89201
2021-09-29,71.72264
2021-09-30,67.38894
2021-10-01,56.30191
2021-10-02,38.24485
2021-10-03,39.94221
2021-10-04,46.98447
2021-10-05,66.73889
2021-10-06,62.69411
2021-10-07,60.20223
2021-10-08,57.20476
2021-10-09,40.12278
2021-10-10,42.32574
2021-10-11,46.94835
2021-10-12,63.23582
2021-10-13,60.8884
2021-10-14,60.31058
2021-10-15,57.3131
2021-10-16,38.31708
2021-10-17,35.8252
2021-10-18,57.92704
2021-10-19,60.74395
2021-10-20,58.61321
2021-10-21,55.57963
2021-10-22,51.89599
2021-10-23,35.10292
2021-10-24,42.68689
2021-10-25,65.40267
2021-10-26,59.66052
2021-10-27,67.60563
2021-10-28,65.79992
2021-10-29,57.42145
2021-10-30,38.42542
2021-10-31,46.44275
2021-11-01,68.11123
2021-11-02,68.5446
2021-11-03,67.89454
2021-11-04,66.63055
2021-11-05,59.3355
2021-11-06,37.26977
2021-11-07,42.83134
2021-11-08,68.21957
2021-11-09,71.46984
2021-11-10,63.09136
2021-11-11,57.16865
2021-11-12,59.11881
2021-11-13,43.58974
2021-11-14,45.61213
2021-11-15,68.32791
2021-11-16,63.7053
2021-11-17,61.93571
2021-11-18,54.46009
2021-11-19,55.11014
2021-11-20,37.52257
2021-11-21,40.73672
2021-11-22,61.24954
2021-11-23,62.00794
2021-11-24,60.02166
2021-11-25,60.34669
2021-11-26,53.55724
2021-11-27,36.29469
2021-11-28,44.34814
2021-11-29,63.77753
2021-11-30,62.1524
2021-12-01,60.56338
2021-12-02,55.18237
2021-12-03,54.71289
2021-12-04,38.10039
2021-12-05,42.79523
2021-12-06,62.33297
2021-12-07,60.52726
2021-12-08,58.68544
2021-12-09,54.38786
2021-12-10,54.67677
2021-12-11,41.24232
2021-12-12,42.57854
2021-12-13,58.14373
2021-12-14,58.64933
2021-12-15,58.21596
2021-12-16,54.42397
2021-12-17,53.70169
2021-12-18,39.4005
2021-12-19,41.63958
2021-12-20,63.38028
2021-12-21,63.52473
2021-12-22,62.00794
2021-12-23,57.16865
2021-12-24,43.87865
2021-12-25,29.10798
2021-12-26,44.81762
2021-12-27,68.65294
2021-12-28,64.13867
2021-12-29,63.05525
2021-12-30,59.55218
2021-12-31,45.75659
2022-01-01,39.29216
2022-01-02,54.92957
2022-01-03,79.08992
2022-01-04,72.22824
2022-01-05,64.60816
2022-01-06,65.65547
2022-01-07,60.6356
2022-01-08,45.7927
2022-01-09,51.64319
2022-01-10,67.64174
2022-01-11,63.41639
2022-01-12,64.06644
2022-01-13,62.47742
2022-01-14,53.91838
2022-01-15,40.77284
2022-01-16,44.74539
2022-01-17,68.039
2022-01-18,69.98916
2022-01-19,67.0278
2022-01-20,60.05778
2022-01-21,55.68797
2022-01-22,38.60599
2022-01-23,42.79523
2022-01-24,60.78006
2022-01-25,59.47995
2022-01-26,63.19971
2022-01-27,58.43264
2022-01-28,51.46262
2022-01-29,37.23365
2022-01-30,32.03322
2022-01-31,28.81906
2022-02-01,33.5139
2022-02-02,38.17262
2022-02-03,61.46623
2022-02-04,59.98555
2022-02-05,41.49512
2022-02-06,44.31202
2022-02-07,61.17732
2022-02-08,60.56338
2022-02-09,58.64933
2022-02-10,52.4377
2022-02-11,49.40411
2022-02-12,36.76417
2022-02-13,40.59227
2022-02-14,58.61321
2022-02-15,56.87973
2022-02-16,59.66052
2022-02-17,52.4377
2022-02-18,53.01552
2022-02-19,38.46153
2022-02-20,44.05922
2022-02-21,61.68291
2022-02-22,61.82737
2022-02-23,52.4377
2022-02-24,52.54604
2022-02-25,47.67063
2022-02-26,37.95594
2022-02-27,36.51137
2022-02-28,54.31563
2022-03-01,43.44528
2022-03-02,65.61935
2022-03-03,65.36655
2022-03-04,61.75514
2022-03-05,42.723
2022-03-06,48.53737
2022-03-07,75.80353
2022-03-08,72.26435
2022-03-09,43.15637
2022-03-10,70.31419
2022-03-11,67.06392
2022-03-12,47.88732
2022-03-13,51.60707
2022-03-14,76.4897
2022-03-15,78.58432
2022-03-16,74.75622
2022-03-17,70.67533
2022-03-18,63.27193
2022-03-19,45.7927
2022-03-20,52.6905
2022-03-21,76.77862
2022-03-22,76.63416
2022-03-23,71.8671
2022-03-24,67.60563
2022-03-25,67.49729
2022-03-26,45.07042
2022-03-27,46.22607
2022-03-28,72.80606
2022-03-29,69.95305
2022-03-30,68.14734
2022-03-31,68.36403
2022-04-01,54.17118
2022-04-02,34.77789
2022-04-03,40.37558
2022-04-04,68.2918
2022-04-05,65.87215
2022-04-06,65.18598
2022-04-07,62.26074
2022-04-08,52.76273
2022-04-09,31.88876
2022-04-10,36.22246
2022-04-11,59.47995
2022-04-12,60.85229
2022-04-13,59.15492
2022-04-14,58.64933
2022-04-15,53.62946
2022-04-16,34.88624
2022-04-17,39.32827
2022-04-18,59.91332
2022-04-19,58.43264
2022-04-20,56.04911
2022-04-21,54.67677
2022-04-22,49.54857
2022-04-23,33.22499
2022-04-24,38.06428
2022-04-25,58.28819
2022-04-26,61.50234
2022-04-27,63.05525
2022-04-28,61.17732
2022-04-29,54.2434
2022-04-30,35.89743
2022-05-01,37.12531
2022-05-02,70.89201
2022-05-03,62.36908
2022-05-04,60.96063
2022-05-05,38.56988
2022-05-06,46.26218
2022-05-07,32.86384
2022-05-08,38.82267
2022-05-09,73.27555
2022-05-10,73.60057
2022-05-11,72.9144
2022-05-12,65.65547
2022-05-13,53.19609
2022-05-14,34.95846
2022-05-15,41.78403
2022-05-16,69.05019
2022-05-17,67.38894
2022-05-18,61.21343
2022-05-19,62.83856
2022-05-20,55.47128
2022-05-21,38.6421
2022-05-22,41.02564
2022-05-23,64.31924
2022-05-24,62.73022
2022-05-25,64.60816
2022-05-26,57.5659
2022-05-27,53.66558
2022-05-28,34.23618
2022-05-29,41.06175
2022-05-30,70.42253
2022-05-31,64.82484
2022-06-01,41.78403
2022-06-02,59.51607
2022-06-03,57.99927
2022-06-04,36.29469
2022-06-05,38.75045
2022-06-06,42.39797
2022-06-07,58.50487
2022-06-08,60.92452
2022-06-09,57.89093
2022-06-10,49.76525
2022-06-11,37.19754
2022-06-12,40.88118
2022-06-13,63.7053
2022-06-14,58.50487
2022-06-15,60.6356
2022-06-16,55.2546
2022-06-17,54.06283
2022-06-18,37.19754
2022-06-19,42.54243
2022-06-20,64.89707
2022-06-21,68.2918
2022-06-22,66.34163
2022-06-23,62.04405
2022-06-24,63.05525
2022-06-25,44.05922
2022-06-26,46.84001
2022-06-27,72.44492
2022-06-28,72.76995
2022-06-29,73.63669
2022-06-30,63.77753
2022-07-01,66.16106
2022-07-02,42.9758
2022-07-03,46.69555
2022-07-04,70.63921
2022-07-05,68.72517
2022-07-06,66.30552
2022-07-07,67.06392
2022-07-08,56.19357
2022-07-09,39.00325
2022-07-10,43.66197
2022-07-11,72.51715
2022-07-12,66.41386
2022-07-13,65.00541
2022-07-14,63.9581
2022-07-15,58.43264
2022-07-16,38.46153
2022-07-17,44.70928
2022-07-18,68.14734
2022-07-19,64.24702
2022-07-20,65.2221
2022-07-21,59.62441
2022-07-22,54.96569
2022-07-23,40.55615
2022-07-24,38.67822
2022-07-25,62.33297
2022-07-26,62.73022
2022-07-27,56.66305
2022-07-28,56.08522
2022-07-29,53.73781
2022-07-30,39.11159
2022-07-31,39.72553
2022-08-01,60.52726
2022-08-02,59.3355
2022-08-03,60.09389
2022-08-04,53.48501
2022-08-05,46.84001
2022-08-06,32.2499
2022-08-07,37.45034
2022-08-08,58.46876
2022-08-09,56.19357
2022-08-10,59.58829
2022-08-11,56.26579
2022-08-12,48.93463
2022-08-13,32.43048
2022-08-14,30.33586
2022-08-15,41.9646
2022-08-16,66.08884
2022-08-17,60.56338
2022-08-18,56.73528
2022-08-19,57.74647
2022-08-20,38.82267
2022-08-21,36.76417
2022-08-22,63.7053
2022-08-23,60.59949
2022-08-24,56.62694
2022-08-25,55.86854
2022-08-26,53.34055
2022-08-27,34.74178
2022-08-28,39.6533
2022-08-29,63.01914
2022-08-30,63.92199
2022-08-31,65.65547
2022-09-01,63.34416
2022-09-02,58.97435
2022-09-03,38.75045
2022-09-04,41.45901
2022-09-05,72.9144
2022-09-06,66.84723
2022-09-07,66.52221
2022-09-08,56.80751
2022-09-09,29.46912
2022-09-10,26.25496
2022-09-11,33.29721
2022-09-12,42.54243
2022-09-13,80.85951
2022-09-14,77.71758
2022-09-15,72.01155
2022-09-16,65.65547
2022-09-17,37.37811
2022-09-18,47.49006
2022-09-19,69.66413
2022-09-20,68.039
2022-09-21,64.75261
2022-09-22,60.56338
2022-09-23,53.99061
2022-09-24,35.13903
2022-09-25,42.03683
2022-09-26,70.6031
2022-09-27,71.75875
2022-09-28,65.43878
2022-09-29,66.59443
2022-09-30,57.02419
2022-10-01,38.82267
2022-10-02,42.90357
2022-10-03,50.66811
2022-10-04,78.04261
2022-10-05,69.51968
2022-10-06,69.26688
2022-10-07,60.3828
2022-10-08,37.63091
2022-10-09,39.97833
2022-10-10,46.58721
2022-10-11,65.90827
2022-10-12,64.9693
2022-10-13,60.56338
2022-10-14,58.17984
2022-10-15,42.00072
2022-10-16,44.13145
2022-10-17,65.76381
2022-10-18,62.04405
2022-10-19,63.01914
2022-10-20,56.51859
2022-10-21,53.55724
2022-10-22,39.50884
2022-10-23,42.43409
2022-10-24,64.9693
2022-10-25,66.66666
2022-10-26,65.36655
2022-10-27,62.76634
2022-10-28,52.47381
2022-10-29,36.00577
2022-10-30,35.8252
2022-10-31,75.58685
2022-11-01,77.21198
2022-11-02,70.8559
2022-11-03,69.37522
2022-11-04,61.71903
2022-11-05,36.54749
2022-11-06,44.49259
2022-11-07,70.31419
2022-11-08,67.82231
2022-11-09,65.36655
2022-11-10,60.59949
2022-11-11,57.52979
2022-11-12,40.84507
2022-11-13,46.11773
2022-11-14,70.71144
2022-11-15,68.47237
2022-11-16,68.50848
2022-11-17,60.85229
2022-11-18,54.4962
2022-11-19,37.52257
2022-11-20,40.91729
2022-11-21,71.72264
2022-11-22,65.2221
2022-11-23,60.99674
2022-11-24,56.84362
2022-11-25,51.49873
2022-11-26,39.1477
2022-11-27,39.86998
2022-11-28,64.64427
2022-11-29,62.22462
2022-11-30,66.59443
2022-12-01,62.18851
2022-12-02,50.74033
2022-12-03,33.62224
2022-12-04,38.31708
2022-12-05,60.27446
2022-12-06,54.78512
2022-12-07,58.03539
2022-12-08,54.02672
2022-12-09,51.53485
2022-12-10,32.28602
2022-12-11,37.05308
2022-12-12,57.8187
2022-12-13,54.60455
2022-12-14,56.04911
2022-12-15,53.26832
2022-12-16,50.19862
2022-12-17,38.10039
2022-12-18,36.3308
2022-12-19,50.52365
2022-12-20,54.96569
2022-12-21,56.37414
2022-12-22,55.43517
2022-12-23,49.07908
2022-12-24,32.64716
2022-12-25,31.70819
2022-12-26,64.78873
2022-12-27,66.12495
2022-12-28,60.56338
2022-12-29,56.37414
2022-12-30,52.87107
2022-12-31,36.04189
2023-01-01,43.7342
2023-01-02,72.04767
2023-01-03,68.58071
2023-01-04,66.26941
2023-01-05,59.01047
2023-01-06,61.68291
2023-01-07,40.37558
2023-01-08,46.58721
2023-01-09,67.49729
2023-01-10,61.1412
2023-01-11,59.19104
2023-01-12,59.19104
2023-01-13,55.18237
2023-01-14,38.28096
2023-01-15,40.66449
2023-01-16,62.44131
2023-01-17,56.87973
2023-01-18,52.9433
2023-01-19,54.92957
2023-01-20,46.15384
2023-01-21,31.49151
2023-01-22,28.02455
2023-01-23,35.39183
2023-01-24,44.99819
2023-01-25,59.01047
2023-01-26,59.0827
2023-01-27,54.85734
2023-01-28,38.78656
2023-01-29,41.60346
2023-01-30,60.31058
2023-01-31,67.10003
2023-02-01,61.03286
2023-02-02,59.66052
2023-02-03,54.71289
2023-02-04,39.00325
2023-02-05,39.29216
2023-02-06,60.31058
2023-02-07,62.26074
2023-02-08,57.02419
2023-02-09,50.63199
2023-02-10,49.8736
2023-02-11,33.98338
2023-02-12,37.63091
2023-02-13,58.97435
2023-02-14,57.52979
2023-02-15,61.82737
2023-02-16,57.52979
2023-02-17,54.96569
2023-02-18,35.93355
2023-02-19,38.60599
2023-02-20,60.41892
2023-02-21,56.15745
2023-02-22,56.12134
2023-02-23,55.5074
2023-02-24,52.83495
2023-02-25,37.63091
2023-02-26,40.05055
2023-02-27,60.41892
2023-02-28,58.3243
2023-03-01,48.82629
2023-03-02,69.15854
2023-03-03,62.51354
2023-03-04,45.93716
2023-03-05,58.03539
2023-03-06,83.53196
2023-03-07,84.07367
2023-03-08,85.9516
2023-03-09,77.68147
2023-03-10,64.13867
2023-03-11,44.99819
2023-03-12,53.59335
2023-03-13,88.44348
2023-03-14,92.16323
2023-03-15,89.38244
2023-03-16,76.77862
2023-03-17,68.94185
2023-03-18,48.8624
2023-03-19,52.07656
2023-03-20,80.3178
2023-03-21,77.13976
2023-03-22,81.43734
2023-03-23,67.17226
2023-03-24,64.28313
2023-03-25,41.63958
2023-03-26,47.20115
2023-03-27,79.12603
2023-03-28,78.11484
2023-03-29,69.37522
2023-03-30,64.4637
2023-03-31,60.85229
2023-04-01,36.18634
2023-04-02,44.13145
2023-04-03,71.39761
2023-04-04,72.73383
2023-04-05,70.96424
2023-04-06,67.93066
2023-04-07,58.28819
2023-04-08,35.10292
2023-04-09,40.05055
2023-04-10,70.20585
2023-04-11,65.79992
2023-04-12,63.48862
2023-04-13,59.55218
2023-04-14,50.63199
2023-04-15,37.63091
2023-04-16,42.39797
2023-04-17,64.7165
2023-04-18,64.39147
2023-04-19,58.43264
2023-04-20,55.2546
2023-04-21,49.54857
2023-04-22,36.51137
2023-04-23,38.42542
2023-04-24,59.94944
2023-04-25,61.93571
2023-04-26,63.05525
2023-04-27,65.18598
2023-04-28,55.39906
2023-04-29,39.11159
2023-04-30,40.37558
2023-05-01,56.73528
2023-05-02,69.26688
2023-05-03,65.76381
2023-05-04,62.58577
2023-05-05,39.36439
2023-05-06,35.35572
2023-05-07,40.80895
2023-05-08,67.64174
2023-05-09,70.49476
2023-05-10,68.61682
2023-05-11,61.93571
2023-05-12,51.75153
2023-05-13,34.23618
2023-05-14,40.26724
2023-05-15,66.81112
2023-05-16,69.80859
2023-05-17,67.20837
2023-05-18,60.05778
2023-05-19,56.55471
2023-05-20,32.14156
2023-05-21,41.60346
2023-05-22,69.98916
2023-05-23,68.90574
2023-05-24,67.64174
2023-05-25,59.47995
2023-05-26,55.2546
2023-05-27,34.30841
2023-05-28,39.32827
2023-05-29,45.17876
