date,국내주식
2021-03-27,8.86221
2021-03-28,8.76719
2021-03-29,19.68992
2021-03-30,18.51962
2021-03-31,18.28457
2021-04-01,17.04926
2021-04-02,17.24931
2021-04-03,10.06251
2021-04-04,8.72718
2021-04-05,17.87446
2021-04-06,19.49987
2021-04-07,18.24456
2021-04-08,18.17954
2021-04-09,16.96424
2021-04-10,7.78694
2021-04-11,7.47686
2021-04-12,18.65466
2021-04-13,19.65991
2021-04-14,20.0
2021-04-15,21.00525
2021-04-16,18.91472
2021-04-17,9.39234
2021-04-18,9.26731
2021-04-19,18.87971
2021-04-20,17.86446
2021-04-21,22.85071
2021-04-22,18.16454
2021-04-23,17.87946
2021-04-24,9.16229
2021-04-25,9.01725
2021-04-26,18.4146
2021-04-27,18.16454
2021-04-28,20.36009
2021-04-29,18.33458
2021-04-30,18.22955
2021-05-01,9.84746
2021-05-02,10.15253
2021-05-03,20.99024
2021-05-04,17.85446
2021-05-05,10.16254
2021-05-06,15.72393
2021-05-07,14.60865
2021-05-08,9.27731
2021-05-09,8.63715
2021-05-10,19.00975
2021-05-11,21.10527
2021-05-12,22.94073
2021-05-13,24.4361
2021-05-14,16.55913
2021-05-15,8.72718
2021-05-16,9.30732
2021-05-17,19.18479
2021-05-18,15.45886
2021-05-19,8.46211
2021-05-20,16.44911
2021-05-21,15.55388
2021-05-22,8.11202
2021-05-23,9.09227
2021-05-24,17.39934
2021-05-25,16.26906
2021-05-26,15.77894
2021-05-27,15.6389
2021-05-28,15.69892
2021-05-29,9.08227
2021-05-30,8.32708
2021-05-31,17.50437
2021-06-01,15.94398
2021-06-02,16.039
2021-06-03,17.77444
2021-06-04,15.6289
2021-06-05,9.04226
2021-06-06,8.75718
2021-06-07,19.64991
2021-06-08,17.78444
2021-06-09,17.09427
2021-06-10,16.51912
2021-06-11,15.50387
2021-06-12,8.002
2021-06-13,7.52188
2021-06-14,16.70917
2021-06-15,16.22405
2021-06-16,15.6239
2021-06-17,15.65891
2021-06-18,15.27381
2021-06-19,7.76694
2021-06-20,8.06701
2021-06-21,17.78444
2021-06-22,15.67391
2021-06-23,18.05951
2021-06-24,17.42935
2021-06-25,15.2238
2021-06-26,8.88222
2021-06-27,7.13678
2021-06-28,15.01875
2021-06-29,14.0185
2021-06-30,14.56864
2021-07-01,13.32833
2021-07-02,12.90322
2021-07-03,7.30182
2021-07-04,7.11177
2021-07-05,14.62365
2021-07-06,14.09352
2021-07-07,14.22355
2021-07-08,18.37459
2021-07-09,20.4151
2021-07-10,7.52688
2021-07-11,7.30182
2021-07-12,14.33858
2021-07-13,13.45336
2021-07-14,13.28332
2021-07-15,13.08827
2021-07-16,12.97324
2021-07-17,6.59164
2021-07-18,6.62165
2021-07-19,15.75393
2021-07-20,15.02875
2021-07-21,14.67866
2021-07-22,12.97824
2021-07-23,11.38284
2021-07-24,6.26656
2021-07-25,6.0165
2021-07-26,13.84346
2021-07-27,12.51312
2021-07-28,12.14803
2021-07-29,11.72293
2021-07-30,13.59839
2021-07-31,5.84146
2021-08-01,5.13128
2021-08-02,11.53788
2021-08-03,11.65791
2021-08-04,13.12828
2021-08-05,12.63815
2021-08-06,14.13853
2021-08-07,6.86671
2021-08-08,6.32658
2021-08-09,15.87396
2021-08-10,16.89922
2021-08-11,16.07401
2021-08-12,16.13403
2021-08-13,23.17079
2021-08-14,8.93723
2021-08-15,8.05201
2021-08-16,16.85421
2021-08-17,23.28582
2021-08-18,16.72418
2021-08-19,26.17154
2021-08-20,24.74118
2021-08-21,9.6074
2021-08-22,7.68192
2021-08-23,16.51412
2021-08-24,15.00375
2021-08-25,15.17379
2021-08-26,14.93873
2021-08-27,13.30332
2021-08-28,6.28657
2021-08-29,5.97149
2021-08-30,13.29832
2021-08-31,13.99349
2021-09-01,14.10352
2021-09-02,14.13353
2021-09-03,11.94798
2021-09-04,6.22155
2021-09-05,5.75643
2021-09-06,13.03825
2021-09-07,13.2183
2021-09-08,14.69367
2021-09-09,16.31407
2021-09-10,12.8032
2021-09-11,5.6064
2021-09-12,5.29132
2021-09-13,13.27331
2021-09-14,11.91297
2021-09-15,11.76794
2021-09-16,11.89297
2021-09-17,11.77294
2021-09-18,4.96124
2021-09-19,4.17104
2021-09-20,4.53113
2021-09-21,5.46636
2021-09-22,5.93148
2021-09-23,15.04876
2021-09-24,12.4081
2021-09-25,6.47161
2021-09-26,5.18629
2021-09-27,12.37809
2021-09-28,15.6139
2021-09-29,20.74018
2021-09-30,13.06826
2021-10-01,17.44436
2021-10-02,6.29657
2021-10-03,5.72143
2021-10-04,9.97249
2021-10-05,23.97599
2021-10-06,27.95198
2021-10-07,16.19904
2021-10-08,12.63815
2021-10-09,5.2013
2021-10-10,5.08627
2021-10-11,6.56664
2021-10-12,17.2393
2021-10-13,13.89847
2021-10-14,12.89822
2021-10-15,12.04801
2021-10-16,5.42635
2021-10-17,4.79619
2021-10-18,11.85796
2021-10-19,10.86771
2021-10-20,11.17779
2021-10-21,10.50262
2021-10-22,9.91247
2021-10-23,3.87096
2021-10-24,4.39109
2021-10-25,11.59789
2021-10-26,10.95273
2021-10-27,11.57289
2021-10-28,11.73293
2021-10-29,11.95298
2021-10-30,4.8312
2021-10-31,4.38609
2021-11-01,11.52788
2021-11-02,12.15803
2021-11-03,13.24331
2021-11-04,11.83295
2021-11-05,11.26781
2021-11-06,4.58614
2021-11-07,4.4061
2021-11-08,12.27306
2021-11-09,11.53288
2021-11-10,13.09827
2021-11-11,12.008
2021-11-12,10.38259
2021-11-13,5.02125
2021-11-14,5.12628
2021-11-15,11.67791
2021-11-16,11.6329
2021-11-17,12.54313
2021-11-18,49.6074
2021-11-19,12.52313
2021-11-20,5.65641
2021-11-21,4.96124
2021-11-22,13.56339
2021-11-23,12.018
2021-11-24,11.01775
2021-11-25,10.86771
2021-11-26,12.4131
2021-11-27,6.85171
2021-11-28,5.76644
2021-11-29,13.78344
2021-11-30,22.75068
2021-12-01,13.6234
2021-12-02,12.64816
2021-12-03,10.58764
2021-12-04,5.18129
2021-12-05,4.8312
2021-12-06,12.24306
2021-12-07,10.8327
2021-12-08,11.31782
2021-12-09,10.51762
2021-12-10,10.14253
2021-12-11,4.76119
2021-12-12,4.79619
2021-12-13,10.74768
2021-12-14,10.14753
2021-12-15,10.19254
2021-12-16,10.33758
2021-12-17,9.2273
2021-12-18,4.51612
2021-12-19,4.10102
2021-12-20,12.11802
2021-12-21,10.47261
2021-12-22,9.74743
2021-12-23,9.69742
2021-12-24,9.72743
2021-12-25,4.44111
2021-12-26,5.25631
2021-12-27,10.22255
2021-12-28,11.06776
2021-12-29,12.51812
2021-12-30,16.30407
2021-12-31,40.87521
2022-01-01,4.28607
2022-01-02,6.14153
2022-01-03,80.31507
2022-01-04,12.51812
2022-01-05,17.09927
2022-01-06,17.05426
2022-01-07,11.32283
2022-01-08,5.6114
2022-01-09,5.81645
2022-01-10,14.8187
2022-01-11,13.28832
2022-01-12,11.15778
2022-01-13,11.52788
2022-01-14,11.38784
2022-01-15,5.66141
2022-01-16,5.84146
2022-01-17,13.48337
2022-01-18,14.14353
2022-01-19,14.65366
2022-01-20,11.98799
2022-01-21,13.17829
2022-01-22,6.46161
2022-01-23,5.42135
2022-01-24,18.65966
2022-01-25,26.63665
2022-01-26,17.11427
2022-01-27,39.16479
2022-01-28,19.29482
2022-01-29,7.10677
2022-01-30,5.29132
2022-01-31,6.38159
2022-02-01,9.90247
2022-02-02,10.72768
2022-02-03,17.84446
2022-02-04,14.26856
2022-02-05,6.58664
2022-02-06,5.56639
2022-02-07,13.92848
2022-02-08,12.28307
2022-02-09,11.32783
2022-02-10,11.38784
2022-02-11,11.17779
2022-02-12,6.08652
2022-02-13,4.66116
2022-02-14,14.90372
2022-02-15,13.34833
2022-02-16,12.78819
2022-02-17,13.96849
2022-02-18,11.67791
2022-02-19,5.09627
2022-02-20,4.75618
2022-02-21,11.33783
2022-02-22,13.2083
2022-02-23,11.6329
2022-02-24,20.22505
2022-02-25,14.86371
2022-02-26,5.94148
2022-02-27,5.08127
2022-02-28,12.05301
2022-03-01,6.31157
2022-03-02,11.25781
2022-03-03,11.12778
2022-03-04,10.93773
2022-03-05,5.03125
2022-03-06,4.44611
2022-03-07,14.75368
2022-03-08,13.45836
2022-03-09,8.04701
2022-03-10,13.02825
2022-03-11,11.45786
2022-03-12,5.58639
2022-03-13,5.13128
2022-03-14,13.32833
2022-03-15,12.18304
2022-03-16,12.44811
2022-03-17,12.99824
2022-03-18,11.28282
2022-03-19,5.84146
2022-03-20,4.47611
2022-03-21,11.52288
2022-03-22,11.02275
2022-03-23,11.18779
2022-03-24,11.13778
2022-03-25,10.77269
2022-03-26,5.2313
2022-03-27,4.50612
2022-03-28,11.34783
2022-03-29,10.63765
2022-03-30,11.02275
2022-03-31,10.32758
2022-04-01,9.72243
2022-04-02,4.35608
2022-04-03,4.30607
2022-04-04,10.48762
2022-04-05,10.37759
2022-04-06,11.41285
2022-04-07,12.4331
2022-04-08,9.79744
2022-04-09,4.13603
2022-04-10,3.47086
2022-04-11,10.32758
2022-04-12,11.52288
2022-04-13,10.33258
2022-04-14,10.07751
2022-04-15,9.11727
2022-04-16,3.90597
2022-04-17,3.79094
2022-04-18,9.86746
2022-04-19,9.31232
2022-04-20,9.93248
2022-04-21,9.33733
2022-04-22,9.77744
2022-04-23,4.27606
2022-04-24,3.67091
2022-04-25,12.8332
2022-04-26,10.4276
2022-04-27,12.89322
2022-04-28,10.30757
2022-04-29,9.69242
2022-04-30,4.32108
2022-05-01,3.75593
2022-05-02,9.68242
2022-05-03,9.2273
2022-05-04,8.94223
2022-05-05,5.32133
2022-05-06,11.2278
2022-05-07,3.81095
2022-05-08,3.32083
2022-05-09,12.45311
2022-05-10,14.8087
2022-05-11,10.61765
2022-05-12,15.65391
2022-05-13,11.11277
2022-05-14,4.06601
2022-05-15,3.59089
2022-05-16,9.66741
2022-05-17,9.68242
2022-05-18,9.38234
2022-05-19,12.09802
2022-05-20,9.44736
2022-05-21,3.81595
2022-05-22,3.2308
2022-05-23,9.16729
2022-05-24,10.61765
2022-05-25,9.47736
2022-05-26,8.79719
2022-05-27,8.07701
2022-05-28,3.40085
2022-05-29,3.05576
2022-05-30,8.12703
2022-05-31,9.07726
2022-06-01,7.14178
2022-06-02,8.45211
2022-06-03,8.11202
2022-06-04,3.53088
2022-06-05,2.99574
2022-06-06,3.50087
2022-06-07,9.67241
2022-06-08,9.65241
2022-06-09,8.58214
2022-06-10,9.41735
2022-06-11,3.85596
2022-06-12,4.11102
2022-06-13,25.00625
2022-06-14,17.64441
2022-06-15,17.6244
2022-06-16,13.81345
2022-06-17,14.33358
2022-06-18,5.06626
2022-06-19,4.20105
2022-06-20,19.19479
2022-06-21,12.85821
2022-06-22,19.67991
2022-06-23,19.11977
2022-06-24,12.94323
2022-06-25,4.70117
2022-06-26,3.87596
2022-06-27,12.038
2022-06-28,10.51262
2022-06-29,10.4226
2022-06-30,11.31782
2022-07-01,12.47311
2022-07-02,4.13603
2022-07-03,3.31082
2022-07-04,12.21305
2022-07-05,10.55763
2022-07-06,11.78794
2022-07-07,10.8127
2022-07-08,10.31757
2022-07-09,3.2208
2022-07-10,2.59564
2022-07-11,9.50237
2022-07-12,10.11252
2022-07-13,9.35233
2022-07-14,9.14228
2022-07-15,8.97724
2022-07-16,3.27581
2022-07-17,2.78069
2022-07-18,9.98749
2022-07-19,9.59239
2022-07-20,9.2373
2022-07-21,8.99724
2022-07-22,8.57214
2022-07-23,3.03075
2022-07-24,2.59064
2022-07-25,8.57214
2022-07-26,8.04701
2022-07-27,8.09702
2022-07-28,8.74718
2022-07-29,8.05701
2022-07-30,3.16579
2022-07-31,2.4106
2022-08-01,8.65216
2022-08-02,8.39709
2022-08-03,8.4021
2022-08-04,8.71717
2022-08-05,8.23205
2022-08-06,3.14578
2022-08-07,2.47061
2022-08-08,8.25206
2022-08-09,8.09702
2022-08-10,8.08202
2022-08-11,8.65216
2022-08-12,8.14703
2022-08-13,3.11077
2022-08-14,2.8307
2022-08-15,3.40585
2022-08-16,8.76219
2022-08-17,8.39209
2022-08-18,7.65691
2022-08-19,8.27706
2022-08-20,3.29582
2022-08-21,2.70567
2022-08-22,9.34233
2022-08-23,9.16229
2022-08-24,8.75718
2022-08-25,8.37209
2022-08-26,7.90197
2022-08-27,3.44086
2022-08-28,2.8057
2022-08-29,11.26781
2022-08-30,8.64716
2022-08-31,7.96199
2022-09-01,9.56739
2022-09-02,8.05201
2022-09-03,3.10577
2022-09-04,2.53063
2022-09-05,8.20205
2022-09-06,7.52688
2022-09-07,9.90247
2022-09-08,7.94698
2022-09-09,3.27581
2022-09-10,2.51562
2022-09-11,2.8157
2022-09-12,3.74593
2022-09-13,9.69742
2022-09-14,11.66291
2022-09-15,9.42235
2022-09-16,8.66716
2022-09-17,3.39584
2022-09-18,2.79569
2022-09-19,10.24756
2022-09-20,8.47211
2022-09-21,9.16729
2022-09-22,11.12778
2022-09-23,11.2078
2022-09-24,3.77594
2022-09-25,3.33083
2022-09-26,19.36984
2022-09-27,12.99824
2022-09-28,19.85496
2022-09-29,12.54313
2022-09-30,12.013
2022-10-01,3.95098
2022-10-02,3.00075
2022-10-03,3.80095
2022-10-04,10.64266
2022-10-05,10.90772
2022-10-06,9.41235
2022-10-07,9.19229
2022-10-08,3.42585
2022-10-09,2.76069
2022-10-10,3.91097
2022-10-11,13.2383
2022-10-12,10.04251
2022-10-13,11.73293
2022-10-14,9.50737
2022-10-15,4.11102
2022-10-16,3.30082
2022-10-17,11.70292
2022-10-18,10.51262
2022-10-19,9.6324
2022-10-20,8.38209
2022-10-21,7.82695
2022-10-22,2.93073
2022-10-23,2.52563
2022-10-24,9.24731
2022-10-25,8.94223
2022-10-26,9.02725
2022-10-27,9.51237
2022-10-28,8.15203
2022-10-29,3.08577
2022-10-30,2.36059
2022-10-31,8.04701
2022-11-01,8.72218
2022-11-02,8.75718
2022-11-03,9.32733
2022-11-04,7.6269
2022-11-05,3.01075
2022-11-06,2.71567
2022-11-07,8.21205
2022-11-08,8.94723
2022-11-09,9.26731
2022-11-10,9.2073
2022-11-11,13.98849
2022-11-12,4.78619
2022-11-13,4.011
2022-11-14,10.20755
2022-11-15,10.09252
2022-11-16,9.78244
2022-11-17,40.005
2022-11-18,7.98699
2022-11-19,2.86571
2022-11-20,2.68567
2022-11-21,9.05226
2022-11-22,8.13203
2022-11-23,7.2318
2022-11-24,7.59189
2022-11-25,6.98174
2022-11-26,2.77569
2022-11-27,2.19054
2022-11-28,7.94698
2022-11-29,7.19679
2022-11-30,7.37684
2022-12-01,7.86196
2022-12-02,7.6069
2022-12-03,2.33058
2022-12-04,2.34558
2022-12-05,7.37684
2022-12-06,7.05676
2022-12-07,7.14178
2022-12-08,7.37684
2022-12-09,7.11677
2022-12-10,2.79069
2022-12-11,2.45561
2022-12-12,7.05676
2022-12-13,7.43185
2022-12-14,7.64191
2022-12-15,7.15678
2022-12-16,7.11177
2022-12-17,2.47561
2022-12-18,2.23055
2022-12-19,6.65666
2022-12-20,7.75693
2022-12-21,6.87171
2022-12-22,6.71667
2022-12-23,9.40235
2022-12-24,2.48062
2022-12-25,2.54063
2022-12-26,7.92698
2022-12-27,7.78694
2022-12-28,11.88297
2022-12-29,15.70892
2022-12-30,46.0065
2022-12-31,2.69567
2023-01-01,4.38609
2023-01-02,59.04976
2023-01-03,9.07226
2023-01-04,8.21705
2023-01-05,8.06701
2023-01-06,7.93698
2023-01-07,3.2158
2023-01-08,2.57064
2023-01-09,9.34233
2023-01-10,9.36734
2023-01-11,8.61715
2023-01-12,8.4271
2023-01-13,8.11702
2023-01-14,3.30582
2023-01-15,2.8107
2023-01-16,7.80195
2023-01-17,8.29707
2023-01-18,7.90197
2023-01-19,7.83195
2023-01-20,7.98699
2023-01-21,2.75068
2023-01-22,2.17054
2023-01-23,3.31582
2023-01-24,4.57614
2023-01-25,11.86296
2023-01-26,9.84746
2023-01-27,9.09727
2023-01-28,4.15603
2023-01-29,3.19579
2023-01-30,9.55738
2023-01-31,8.66716
2023-02-01,8.70217
2023-02-02,9.24231
2023-02-03,9.08727
2023-02-04,3.68592
2023-02-05,2.74568
2023-02-06,9.27731
2023-02-07,8.39709
2023-02-08,9.28232
2023-02-09,9.09227
2023-02-10,9.42735
2023-02-11,3.28582
2023-02-12,2.97074
2023-02-13,8.59714
2023-02-14,7.89197
2023-02-15,9.70242
2023-02-16,8.84721
2023-02-17,8.15703
2023-02-18,3.2008
2023-02-19,2.90572
2023-02-20,7.98699
2023-02-21,8.44711
2023-02-22,8.97724
2023-02-23,7.69192
2023-02-24,7.36684
2023-02-25,2.93573
2023-02-26,2.4256
2023-02-27,7.87196
2023-02-28,7.42685
2023-03-01,4.09102
2023-03-02,8.04201
2023-03-03,7.52688
2023-03-04,3.27581
2023-03-05,2.71067
2023-03-06,7.87196
2023-03-07,8.63215
2023-03-08,9.18229
2023-03-09,9.17229
2023-03-10,9.32233
2023-03-11,3.81095
2023-03-12,3.24081
2023-03-13,10.65266
2023-03-14,15.89397
2023-03-15,10.4126
2023-03-16,10.44761
2023-03-17,8.99724
2023-03-18,3.64591
2023-03-19,2.72568
2023-03-20,9.18729
2023-03-21,9.10727
2023-03-22,9.2123
2023-03-23,10.65766
2023-03-24,9.24231
2023-03-25,3.37584
2023-03-26,2.86071
2023-03-27,9.36234
2023-03-28,8.94723
2023-03-29,8.65216
2023-03-30,9.15228
2023-03-31,8.33208
2023-04-01,3.6159
2023-04-02,3.52588
2023-04-03,9.6224
2023-04-04,10.07751
2023-04-05,9.82745
2023-04-06,9.43235
2023-04-07,9.50237
2023-04-08,3.78094
2023-04-09,3.37084
2023-04-10,11.12278
2023-04-11,11.81795
2023-04-12,11.99799
2023-04-13,10.78769
2023-04-14,10.29757
2023-04-15,4.49612
2023-04-16,3.66091
2023-04-17,10.50762
2023-04-18,10.85271
2023-04-19,10.56764
2023-04-20,10.98774
2023-04-21,10.05251
2023-04-22,3.35083
2023-04-23,3.05576
2023-04-24,10.89772
2023-04-25,15.08877
2023-04-26,12.023
2023-04-27,10.96774
2023-04-28,10.69767
2023-04-29,4.016
2023-04-30,4.90622
2023-05-01,26.58664
2023-05-02,8.8122
2023-05-03,8.8022
2023-05-04,8.45211
2023-05-05,3.28082
2023-05-06,2.54563
2023-05-07,2.17554
2023-05-08,8.47711
2023-05-09,8.61715
2023-05-10,7.70692
2023-05-11,8.33708
2023-05-12,7.6369
2023-05-13,2.72068
2023-05-14,1.95548
2023-05-15,8.46711
2023-05-16,8.36709
2023-05-17,8.25206
2023-05-18,8.54213
2023-05-19,8.63715
2023-05-20,2.78569
2023-05-21,2.39559
2023-05-22,8.87721
2023-05-23,8.32208
2023-05-24,8.11702
2023-05-25,8.63715
2023-05-26,8.8172
2023-05-27,3.06576
2023-05-28,3.28582
2023-05-29,7.6319
2023-05-30,9.59239
