date,달러전망
2020-10-06,27.93994
2020-10-07,23.43619
2020-10-08,33.36113
2020-10-09,20.18348
2020-10-10,13.09424
2020-10-11,15.01251
2020-10-12,37.19766
2020-10-13,28.02335
2020-10-14,27.18932
2020-10-15,21.85154
2020-10-16,18.18181
2020-10-17,6.005
2020-10-18,6.005
2020-10-19,25.35446
2020-10-20,26.85571
2020-10-21,37.11426
2020-10-22,18.34862
2020-10-23,17.7648
2020-10-24,12.34361
2020-10-25,10.00834
2020-10-26,19.18265
2020-10-27,25.35446
2020-10-28,19.09924
2020-10-29,13.34445
2020-10-30,11.59299
2020-10-31,5.33778
2020-11-01,7.50625
2020-11-02,14.9291
2020-11-03,15.51292
2020-11-04,22.76897
2020-11-05,28.27356
2020-11-06,28.85738
2020-11-07,12.09341
2020-11-08,11.8432
2020-11-09,42.61884
2020-11-10,29.27439
2020-11-11,21.60133
2020-11-12,22.60216
2020-11-13,16.76396
2020-11-14,8.8407
2020-11-15,9.0075
2020-11-16,30.60884
2020-11-17,26.35529
2020-11-18,24.10341
2020-11-19,19.43286
2020-11-20,16.76396
2020-11-21,10.25854
2020-11-22,11.09257
2020-11-23,18.01501
2020-11-24,20.51709
2020-11-25,23.18598
2020-11-26,23.6864
2020-11-27,24.27022
2020-11-28,14.42869
2020-11-29,11.00917
2020-11-30,18.59883
2020-12-01,16.76396
2020-12-02,26.02168
2020-12-03,50.1251
2020-12-04,55.62969
2020-12-05,22.68557
2020-12-06,18.01501
2020-12-07,40.86738
2020-12-08,31.60967
2020-12-09,27.43953
2020-12-10,25.52126
2020-12-11,21.18432
2020-12-12,12.59382
2020-12-13,12.34361
2020-12-14,22.51876
2020-12-15,22.68557
2020-12-16,19.59966
2020-12-17,19.76647
2020-12-18,23.603
2020-12-19,10.84236
2020-12-20,9.92493
2020-12-21,29.5246
2020-12-22,22.18515
2020-12-23,18.34862
2020-12-24,14.67889
2020-12-25,8.8407
2020-12-26,7.58965
2020-12-27,7.75646
2020-12-28,20.93411
2020-12-29,22.10175
2020-12-30,29.77481
2020-12-31,24.43703
2021-01-01,12.67723
2021-01-02,12.51042
2021-01-03,15.92994
2021-01-04,38.61551
2021-01-05,27.60633
2021-01-06,27.77314
2021-01-07,26.6055
2021-01-08,25.52126
2021-01-09,14.7623
2021-01-10,12.76063
2021-01-11,33.52793
2021-01-12,27.10592
2021-01-13,22.76897
2021-01-14,22.01834
2021-01-15,18.84904
2021-01-16,10.25854
2021-01-17,10.75896
2021-01-18,20.8507
2021-01-19,20.18348
2021-01-20,18.18181
2021-01-21,21.93494
2021-01-22,20.93411
2021-01-23,11.00917
2021-01-24,10.59216
2021-01-25,20.6839
2021-01-26,22.60216
2021-01-27,15.59633
2021-01-28,33.86155
2021-01-29,25.10425
2021-01-30,13.51125
2021-01-31,8.42368
2021-02-01,22.18515
2021-02-02,16.59716
2021-02-03,21.26772
2021-02-04,15.42952
2021-02-05,30.27522
2021-02-06,9.67472
2021-02-07,9.25771
2021-02-08,15.01251
2021-02-09,14.7623
2021-02-10,14.7623
2021-02-11,8.8407
2021-02-12,8.09007
2021-02-13,7.17264
2021-02-14,9.75813
2021-02-15,20.6005
2021-02-16,23.51959
2021-02-17,17.51459
2021-02-18,14.09507
2021-02-19,11.67639
2021-02-20,9.67472
2021-02-21,6.42201
2021-02-22,16.59716
2021-02-23,13.09424
2021-02-24,12.59382
2021-02-25,14.9291
2021-02-26,24.18682
2021-02-27,10.92577
2021-02-28,11.17597
2021-03-01,14.34528
2021-03-02,21.76814
2021-03-03,15.42952
2021-03-04,16.76396
2021-03-05,21.43452
2021-03-06,12.26021
2021-03-07,12.26021
2021-03-08,31.94328
2021-03-09,36.44703
2021-03-10,27.02251
2021-03-11,21.18432
2021-03-12,16.51376
2021-03-13,8.50708
2021-03-14,7.25604
2021-03-15,13.92827
2021-03-16,14.26188
2021-03-17,16.09674
2021-03-18,16.76396
2021-03-19,12.92743
2021-03-20,6.33861
2021-03-21,5.58798
2021-03-22,13.42785
2021-03-23,11.25938
2021-03-24,13.67806
2021-03-25,12.92743
2021-03-26,12.17681
2021-03-27,5.42118
2021-03-28,5.75479
2021-03-29,12.34361
2021-03-30,13.01084
2021-03-31,13.42785
2021-04-01,12.51042
2021-04-02,11.75979
2021-04-03,6.0884
2021-04-04,6.92243
2021-04-05,15.51292
2021-04-06,19.18265
2021-04-07,24.52043
2021-04-08,16.76396
2021-04-09,13.26105
2021-04-10,6.42201
2021-04-11,4.67055
2021-04-12,14.26188
2021-04-13,11.09257
2021-04-14,19.68306
2021-04-15,17.34778
2021-04-16,14.8457
2021-04-17,7.42285
2021-04-18,5.75479
2021-04-19,12.26021
2021-04-20,19.09924
2021-04-21,11.50959
2021-04-22,11.00917
2021-04-23,10.50875
2021-04-24,6.58882
2021-04-25,4.42035
2021-04-26,17.51459
2021-04-27,18.34862
2021-04-28,12.01
2021-04-29,21.76814
2021-04-30,14.51209
2021-05-01,5.83819
2021-05-02,5.83819
2021-05-03,15.42952
2021-05-04,11.75979
2021-05-05,9.0075
2021-05-06,13.76146
2021-05-07,8.8407
2021-05-08,5.9216
2021-05-09,6.1718
2021-05-10,18.93244
2021-05-11,13.09424
2021-05-12,12.67723
2021-05-13,23.93661
2021-05-14,13.26105
2021-05-15,5.25437
2021-05-16,5.58798
2021-05-17,19.51626
2021-05-18,15.17931
2021-05-19,7.75646
2021-05-20,18.34862
2021-05-21,11.8432
2021-05-22,5.08757
2021-05-23,6.58882
2021-05-24,12.76063
2021-05-25,17.43119
2021-05-26,20.43369
2021-05-27,14.59549
2021-05-28,15.76313
2021-05-29,8.25688
2021-05-30,9.0075
2021-05-31,25.35446
2021-06-01,29.77481
2021-06-02,18.18181
2021-06-03,16.76396
2021-06-04,14.67889
2021-06-05,4.67055
2021-06-06,4.58715
2021-06-07,18.76563
2021-06-08,16.26355
2021-06-09,11.17597
2021-06-10,10.67556
2021-06-11,15.01251
2021-06-12,6.33861
2021-06-13,4.25354
2021-06-14,12.67723
2021-06-15,12.34361
2021-06-16,10.17514
2021-06-17,29.77481
2021-06-18,17.51459
2021-06-19,10.92577
2021-06-20,10.17514
2021-06-21,22.10175
2021-06-22,14.8457
2021-06-23,19.93327
2021-06-24,14.34528
2021-06-25,16.76396
2021-06-26,8.50708
2021-06-27,7.50625
2021-06-28,15.17931
2021-06-29,13.34445
2021-06-30,13.59466
2021-07-01,11.67639
2021-07-02,14.8457
2021-07-03,7.50625
2021-07-04,5.75479
2021-07-05,15.84653
2021-07-06,14.17848
2021-07-07,16.26355
2021-07-08,28.60717
2021-07-09,19.76647
2021-07-10,8.59049
2021-07-11,8.67389
2021-07-12,17.51459
2021-07-13,15.26271
2021-07-14,20.26688
2021-07-15,16.26355
2021-07-16,13.42785
2021-07-17,6.83903
2021-07-18,4.42035
2021-07-19,16.93077
2021-07-20,20.18348
2021-07-21,17.34778
2021-07-22,16.68056
2021-07-23,14.09507
2021-07-24,6.75562
2021-07-25,8.59049
2021-07-26,15.92994
2021-07-27,15.34612
2021-07-28,12.67723
2021-07-29,14.67889
2021-07-30,13.76146
2021-07-31,5.25437
2021-08-01,5.75479
2021-08-02,14.01167
2021-08-03,13.76146
2021-08-04,13.09424
2021-08-05,13.42785
2021-08-06,13.76146
2021-08-07,5.75479
2021-08-08,7.50625
2021-08-09,14.09507
2021-08-10,12.34361
2021-08-11,29.19099
2021-08-12,29.6914
2021-08-13,33.36113
2021-08-14,13.26105
2021-08-15,9.34111
2021-08-16,14.01167
2021-08-17,43.36947
2021-08-18,30.35863
2021-08-19,26.02168
2021-08-20,32.69391
2021-08-21,18.59883
2021-08-22,15.17931
2021-08-23,25.27105
2021-08-24,19.84987
2021-08-25,18.68223
2021-08-26,18.84904
2021-08-27,14.51209
2021-08-28,9.34111
2021-08-29,7.50625
2021-08-30,18.26522
2021-08-31,18.68223
2021-09-01,17.7648
2021-09-02,14.9291
2021-09-03,16.18015
2021-09-04,6.92243
2021-09-05,6.25521
2021-09-06,15.01251
2021-09-07,13.51125
2021-09-08,14.67889
2021-09-09,18.43202
2021-09-10,14.8457
2021-09-11,7.08924
2021-09-12,8.50708
2021-09-13,20.8507
2021-09-14,14.51209
2021-09-15,15.01251
2021-09-16,15.01251
2021-09-17,19.09924
2021-09-18,8.59049
2021-09-19,4.92076
2021-09-20,11.67639
2021-09-21,14.01167
2021-09-22,14.34528
2021-09-23,30.77564
2021-09-24,18.01501
2021-09-25,8.8407
2021-09-26,9.17431
2021-09-27,20.6005
2021-09-28,30.35863
2021-09-29,28.44036
2021-09-30,25.02085
2021-10-01,23.26939
2021-10-02,11.75979
2021-10-03,10.17514
2021-10-04,12.76063
2021-10-05,26.43869
2021-10-06,33.44453
2021-10-07,22.93577
2021-10-08,28.52376
2021-10-09,12.26021
2021-10-10,9.34111
2021-10-11,12.76063
2021-10-12,37.11426
2021-10-13,22.01834
2021-10-14,24.93744
2021-10-15,21.43452
2021-10-16,9.25771
2021-10-17,8.8407
2021-10-18,15.92994
2021-10-19,22.60216
2021-10-20,27.10592
2021-10-21,17.7648
2021-10-22,14.42869
2021-10-23,5.9216
2021-10-24,7.42285
2021-10-25,26.77231
2021-10-26,27.10592
2021-10-27,16.59716
2021-10-28,16.59716
2021-10-29,16.18015
2021-10-30,7.42285
2021-10-31,5.00417
2021-11-01,14.26188
2021-11-02,11.8432
2021-11-03,15.67973
2021-11-04,16.51376
2021-11-05,17.7648
2021-11-06,6.50542
2021-11-07,6.0884
2021-11-08,12.76063
2021-11-09,17.59799
2021-11-10,11.67639
2021-11-11,14.7623
2021-11-12,11.50959
2021-11-13,4.33694
2021-11-14,6.33861
2021-11-15,11.75979
2021-11-16,14.34528
2021-11-17,14.17848
2021-11-18,10.25854
2021-11-19,13.59466
2021-11-20,6.25521
2021-11-21,7.25604
2021-11-22,14.42869
2021-11-23,15.01251
2021-11-24,12.59382
2021-11-25,14.34528
2021-11-26,19.01584
2021-11-27,9.34111
2021-11-28,7.92326
2021-11-29,13.51125
2021-11-30,12.17681
2021-12-01,16.76396
2021-12-02,18.59883
2021-12-03,10.75896
2021-12-04,5.17097
2021-12-05,4.83736
2021-12-06,11.75979
2021-12-07,12.01
2021-12-08,14.42869
2021-12-09,16.84737
2021-12-10,9.42452
2021-12-11,6.1718
2021-12-12,5.50458
2021-12-13,9.17431
2021-12-14,12.01
2021-12-15,13.51125
2021-12-16,9.84153
2021-12-17,11.9266
2021-12-18,6.42201
2021-12-19,7.08924
2021-12-20,20.01668
2021-12-21,18.01501
2021-12-22,13.09424
2021-12-23,11.9266
2021-12-24,11.00917
2021-12-25,3.58632
2021-12-26,4.42035
2021-12-27,11.34278
2021-12-28,10.50875
2021-12-29,11.09257
2021-12-30,12.01
2021-12-31,8.00667
2022-01-01,5.17097
2022-01-02,6.33861
2022-01-03,16.43035
2022-01-04,21.76814
2022-01-05,23.26939
2022-01-06,32.02668
2022-01-07,26.6889
2022-01-08,11.50959
2022-01-09,8.34028
2022-01-10,16.26355
2022-01-11,13.67806
2022-01-12,18.09841
2022-01-13,19.59966
2022-01-14,12.17681
2022-01-15,6.50542
2022-01-16,4.83736
2022-01-17,11.00917
2022-01-18,10.17514
2022-01-19,11.09257
2022-01-20,11.75979
2022-01-21,11.9266
2022-01-22,6.67222
2022-01-23,5.50458
2022-01-24,13.34445
2022-01-25,16.68056
2022-01-26,12.42702
2022-01-27,29.608
2022-01-28,26.77231
2022-01-29,10.34195
2022-01-30,8.09007
2022-01-31,8.75729
2022-02-01,10.75896
2022-02-02,8.9241
2022-02-03,19.18265
2022-02-04,15.76313
2022-02-05,7.75646
2022-02-06,4.33694
2022-02-07,13.92827
2022-02-08,12.51042
2022-02-09,12.92743
2022-02-10,11.09257
2022-02-11,13.34445
2022-02-12,8.00667
2022-02-13,5.17097
2022-02-14,12.42702
2022-02-15,11.59299
2022-02-16,8.00667
2022-02-17,9.59132
2022-02-18,9.92493
2022-02-19,4.75396
2022-02-20,5.00417
2022-02-21,11.50959
2022-02-22,11.75979
2022-02-23,13.17764
2022-02-24,25.93828
2022-02-25,25.35446
2022-02-26,8.75729
2022-02-27,8.25688
2022-02-28,20.43369
2022-03-01,10.34195
2022-03-02,19.01584
2022-03-03,13.67806
2022-03-04,33.27773
2022-03-05,15.67973
2022-03-06,10.84236
2022-03-07,47.62301
2022-03-08,46.62218
2022-03-09,20.10008
2022-03-10,27.93994
2022-03-11,25.68807
2022-03-12,13.26105
2022-03-13,12.59382
2022-03-14,35.02919
2022-03-15,35.27939
2022-03-16,32.86071
2022-03-17,45.62135
2022-03-18,28.02335
2022-03-19,7.42285
2022-03-20,7.25604
2022-03-21,15.92994
2022-03-22,14.34528
2022-03-23,15.51292
2022-03-24,14.7623
2022-03-25,12.26021
2022-03-26,5.9216
2022-03-27,7.17264
2022-03-28,16.59716
2022-03-29,14.17848
2022-03-30,19.51626
2022-03-31,11.09257
2022-04-01,10.67556
2022-04-02,5.75479
2022-04-03,5.33778
2022-04-04,13.67806
2022-04-05,8.50708
2022-04-06,11.8432
2022-04-07,11.17597
2022-04-08,12.51042
2022-04-09,6.42201
2022-04-10,5.50458
2022-04-11,18.68223
2022-04-12,22.26855
2022-04-13,13.34445
2022-04-14,13.09424
2022-04-15,13.59466
2022-04-16,6.83903
2022-04-17,6.42201
2022-04-18,14.7623
2022-04-19,19.51626
2022-04-20,17.7648
2022-04-21,16.84737
2022-04-22,22.26855
2022-04-23,9.92493
2022-04-24,7.83986
2022-04-25,31.10925
2022-04-26,21.93494
2022-04-27,43.61968
2022-04-28,41.201
2022-04-29,29.6914
2022-04-30,11.25938
2022-05-01,12.92743
2022-05-02,19.93327
2022-05-03,18.93244
2022-05-04,15.34612
2022-05-05,14.09507
2022-05-06,22.93577
2022-05-07,8.8407
2022-05-08,7.92326
2022-05-09,21.93494
2022-05-10,16.68056
2022-05-11,16.59716
2022-05-12,34.27856
2022-05-13,23.6864
2022-05-14,8.8407
2022-05-15,8.34028
2022-05-16,21.26772
2022-05-17,25.10425
2022-05-18,24.27022
2022-05-19,15.17931
2022-05-20,17.01417
2022-05-21,6.83903
2022-05-22,6.0884
2022-05-23,16.34695
2022-05-24,15.84653
2022-05-25,14.51209
2022-05-26,13.26105
2022-05-27,23.51959
2022-05-28,7.00583
2022-05-29,6.58882
2022-05-30,29.5246
2022-05-31,20.10008
2022-06-01,7.58965
2022-06-02,12.84403
2022-06-03,15.84653
2022-06-04,5.58798
2022-06-05,5.00417
2022-06-06,6.75562
2022-06-07,18.59883
2022-06-08,17.26438
2022-06-09,10.75896
2022-06-10,16.68056
2022-06-11,12.84403
2022-06-12,10.09174
2022-06-13,31.19266
2022-06-14,31.77648
2022-06-15,31.44286
2022-06-16,27.02251
2022-06-17,23.51959
2022-06-18,13.42785
2022-06-19,10.67556
2022-06-20,24.60383
2022-06-21,21.51793
2022-06-22,41.95162
2022-06-23,37.36447
2022-06-24,20.51709
2022-06-25,8.25688
2022-06-26,7.92326
2022-06-27,27.35613
2022-06-28,18.84904
2022-06-29,15.34612
2022-06-30,18.34862
2022-07-01,17.09758
2022-07-02,5.17097
2022-07-03,6.67222
2022-07-04,12.92743
2022-07-05,22.01834
2022-07-06,32.3603
2022-07-07,20.26688
2022-07-08,16.26355
2022-07-09,7.33944
2022-07-10,6.25521
2022-07-11,17.59799
2022-07-12,34.44537
2022-07-13,29.4412
2022-07-14,30.60884
2022-07-15,45.45454
2022-07-16,16.76396
2022-07-17,13.01084
2022-07-18,31.02585
2022-07-19,23.85321
2022-07-20,27.52293
2022-07-21,22.76897
2022-07-22,24.93744
2022-07-23,10.00834
2022-07-24,9.17431
2022-07-25,25.85487
2022-07-26,21.35112
2022-07-27,21.10091
2022-07-28,33.61134
2022-07-29,27.77314
2022-07-30,10.59216
2022-07-31,9.67472
2022-08-01,22.60216
2022-08-02,20.01668
2022-08-03,21.18432
2022-08-04,17.34778
2022-08-05,27.35613
2022-08-06,12.84403
2022-08-07,10.17514
2022-08-08,20.51709
2022-08-09,13.67806
2022-08-10,14.8457
2022-08-11,13.92827
2022-08-12,12.76063
2022-08-13,5.75479
2022-08-14,4.58715
2022-08-15,8.09007
2022-08-16,14.8457
2022-08-17,16.18015
2022-08-18,24.68723
2022-08-19,30.60884
2022-08-20,14.7623
2022-08-21,12.51042
2022-08-22,38.61551
2022-08-23,33.86155
2022-08-24,24.02001
2022-08-25,24.35362
2022-08-26,20.18348
2022-08-27,13.09424
2022-08-28,10.25854
2022-08-29,35.69641
2022-08-30,28.60717
2022-08-31,28.35696
2022-09-01,30.94245
2022-09-02,35.61301
2022-09-03,19.18265
2022-09-04,14.8457
2022-09-05,45.62135
2022-09-06,39.53294
2022-09-07,61.8849
2022-09-08,34.94578
2022-09-09,17.6814
2022-09-10,15.42952
2022-09-11,15.01251
2022-09-12,21.60133
2022-09-13,40.11676
2022-09-14,61.55129
2022-09-15,46.87239
2022-09-16,38.53211
2022-09-17,17.51459
2022-09-18,17.9316
2022-09-19,36.44703
2022-09-20,30.10842
2022-09-21,26.18849
2022-09-22,65.72143
2022-09-23,49.95829
2022-09-24,34.11175
2022-09-25,29.4412
2022-09-26,88.07339
2022-09-27,57.21434
2022-09-28,55.46288
2022-09-29,53.79482
2022-09-30,46.28857
2022-10-01,23.603
2022-10-02,23.35279
2022-10-03,29.77481
2022-10-04,49.20767
2022-10-05,57.38115
2022-10-06,57.96497
2022-10-07,27.18932
2022-10-08,12.34361
2022-10-09,7.25604
2022-10-10,18.09841
2022-10-11,28.35696
2022-10-12,32.4437
2022-10-13,31.27606
2022-10-14,30.60884
2022-10-15,13.84487
2022-10-16,11.09257
2022-10-17,25.27105
2022-10-18,33.44453
2022-10-19,37.36447
2022-10-20,27.10592
2022-10-21,29.94161
2022-10-22,16.34695
2022-10-23,16.76396
2022-10-24,30.02502
2022-10-25,28.60717
2022-10-26,34.86238
2022-10-27,37.44787
2022-10-28,24.52043
2022-10-29,11.25938
2022-10-30,10.17514
2022-10-31,19.68306
2022-11-01,24.52043
2022-11-02,26.77231
2022-11-03,25.68807
2022-11-04,21.60133
2022-11-05,17.6814
2022-11-06,13.34445
2022-11-07,51.45954
2022-11-08,82.98582
2022-11-09,85.15429
2022-11-10,49.37447
2022-11-11,100.0
2022-11-12,41.3678
2022-11-13,29.19099
2022-11-14,63.55296
2022-11-15,58.29858
2022-11-16,35.19599
2022-11-17,33.94495
2022-11-18,21.76814
2022-11-19,9.50792
2022-11-20,11.34278
2022-11-21,33.52793
2022-11-22,23.43619
2022-11-23,22.35195
2022-11-24,32.69391
2022-11-25,23.6864
2022-11-26,9.34111
2022-11-27,9.0075
2022-11-28,18.84904
2022-11-29,22.60216
2022-11-30,31.94328
2022-12-01,53.29441
2022-12-02,37.69808
2022-12-03,11.50959
2022-12-04,11.25938
2022-12-05,38.53211
2022-12-06,26.6889
2022-12-07,23.26939
2022-12-08,21.60133
2022-12-09,22.51876
2022-12-10,10.09174
2022-12-11,8.67389
2022-12-12,17.8482
2022-12-13,18.84904
2022-12-14,32.5271
2022-12-15,26.6055
2022-12-16,22.76897
2022-12-17,10.84236
2022-12-18,12.92743
2022-12-19,24.27022
2022-12-20,38.4487
2022-12-21,40.36697
2022-12-22,48.12343
2022-12-23,28.94078
2022-12-24,12.84403
2022-12-25,10.25854
2022-12-26,41.201
2022-12-27,45.53794
2022-12-28,36.36363
2022-12-29,29.19099
2022-12-30,28.44036
2022-12-31,14.9291
2023-01-01,11.67639
2023-01-02,28.69057
2023-01-03,28.02335
2023-01-04,23.10258
2023-01-05,22.10175
2023-01-06,21.26772
2023-01-07,14.8457
2023-01-08,16.01334
2023-01-09,54.21184
2023-01-10,47.70642
2023-01-11,27.27272
2023-01-12,25.18765
2023-01-13,29.94161
2023-01-14,13.01084
2023-01-15,13.51125
2023-01-16,32.69391
2023-01-17,23.35279
2023-01-18,23.93661
2023-01-19,25.18765
2023-01-20,20.18348
2023-01-21,10.09174
2023-01-22,10.67556
2023-01-23,12.34361
2023-01-24,12.26021
2023-01-25,26.10508
2023-01-26,27.27272
2023-01-27,23.51959
2023-01-28,13.01084
2023-01-29,11.8432
2023-01-30,24.35362
2023-01-31,19.09924
2023-02-01,21.01751
2023-02-02,34.02835
2023-02-03,21.18432
2023-02-04,17.6814
2023-02-05,13.67806
2023-02-06,31.19266
2023-02-07,30.35863
2023-02-08,25.10425
2023-02-09,24.52043
2023-02-10,19.84987
2023-02-11,14.9291
2023-02-12,10.92577
2023-02-13,29.35779
2023-02-14,28.19015
2023-02-15,34.94578
2023-02-16,28.27356
2023-02-17,47.70642
2023-02-18,20.43369
2023-02-19,15.76313
2023-02-20,29.27439
2023-02-21,22.76897
2023-02-22,30.35863
2023-02-23,33.02752
2023-02-24,25.18765
2023-02-25,19.68306
2023-02-26,16.51376
2023-02-27,40.70058
2023-02-28,32.4437
2023-03-01,19.01584
2023-03-02,25.27105
2023-03-03,25.93828
2023-03-04,12.01
2023-03-05,13.51125
2023-03-06,25.27105
2023-03-07,19.43286
2023-03-08,31.60967
2023-03-09,25.52126
2023-03-10,23.85321
2023-03-11,13.34445
2023-03-12,18.01501
2023-03-13,36.44703
2023-03-14,28.44036
2023-03-15,26.6055
2023-03-16,22.35195
2023-03-17,20.18348
2023-03-18,10.34195
2023-03-19,10.25854
2023-03-20,25.10425
2023-03-21,19.01584
2023-03-22,19.09924
2023-03-23,52.87739
2023-03-24,25.35446
2023-03-25,11.17597
2023-03-26,8.8407
2023-03-27,22.26855
2023-03-28,20.10008
2023-03-29,16.26355
2023-03-30,18.34862
2023-03-31,20.8507
2023-04-01,8.50708
2023-04-02,9.92493
2023-04-03,30.69224
2023-04-04,22.43536
2023-04-05,20.7673
2023-04-06,26.93911
2023-04-07,21.68473
2023-04-08,9.0909
2023-04-09,9.50792
2023-04-10,23.7698
2023-04-11,20.51709
2023-04-12,21.68473
2023-04-13,23.43619
2023-04-14,25.35446
2023-04-15,8.09007
2023-04-16,9.17431
2023-04-17,18.26522
2023-04-18,20.43369
2023-04-19,23.35279
2023-04-20,24.77064
2023-04-21,22.10175
2023-04-22,11.00917
2023-04-23,9.75813
2023-04-24,26.10508
2023-04-25,24.85404
2023-04-26,26.02168
2023-04-27,23.93661
2023-04-28,19.43286
2023-04-29,10.67556
2023-04-30,10.50875
2023-05-01,13.42785
2023-05-02,21.93494
2023-05-03,28.02335
2023-05-04,31.44286
2023-05-05,11.09257
2023-05-06,9.42452
2023-05-07,8.42368
2023-05-08,22.60216
2023-05-09,17.9316
2023-05-10,16.01334
2023-05-11,20.18348
2023-05-12,23.603
2023-05-13,11.67639
2023-05-14,10.84236
2023-05-15,23.01918
2023-05-16,19.09924
2023-05-17,20.6005
2023-05-18,19.68306
2023-05-19,19.18265
2023-05-20,8.50708
2023-05-21,8.59049
2023-05-22,26.6055
2023-05-23,27.93994
2023-05-24,17.9316
2023-05-25,18.76563
2023-05-26,14.09507
2023-05-27,8.59049
2023-05-28,8.50708
2023-05-29,10.50875
