date,환전우대
2020-12-27,2.9302
2020-12-28,5.59403
2020-12-29,4.04901
2020-12-30,5.48748
2020-12-31,4.26212
2021-01-01,2.77037
2021-01-02,2.45071
2021-01-03,2.82365
2021-01-04,8.09802
2021-01-05,8.63079
2021-01-06,7.56526
2021-01-07,6.02024
2021-01-08,8.89717
2021-01-09,3.56952
2021-01-10,5.11454
2021-01-11,7.88492
2021-01-12,5.54075
2021-01-13,6.92594
2021-01-14,8.73734
2021-01-15,5.91369
2021-01-16,2.9302
2021-01-17,2.82365
2021-01-18,4.42194
2021-01-19,5.70058
2021-01-20,6.3399
2021-01-21,6.23335
2021-01-22,5.54075
2021-01-23,3.09003
2021-01-24,2.98348
2021-01-25,6.07352
2021-01-26,4.95471
2021-01-27,6.07352
2021-01-28,5.06126
2021-01-29,4.5285
2021-01-30,2.18433
2021-01-31,2.07778
2021-02-01,6.28662
2021-02-02,5.32765
2021-02-03,3.56952
2021-02-04,4.58177
2021-02-05,4.84816
2021-02-06,1.97123
2021-02-07,2.87693
2021-02-08,5.75386
2021-02-09,5.11454
2021-02-10,4.63505
2021-02-11,2.87693
2021-02-12,2.66382
2021-02-13,3.51624
2021-02-14,2.9302
2021-02-15,9.27011
2021-02-16,9.80287
2021-02-17,6.39318
2021-02-18,5.06126
2021-02-19,5.4342
2021-02-20,3.35641
2021-02-21,2.77037
2021-02-22,5.32765
2021-02-23,5.59403
2021-02-24,5.4342
2021-02-25,5.91369
2021-02-26,5.70058
2021-02-27,2.7171
2021-02-28,2.45071
2021-03-01,3.09003
2021-03-02,4.90143
2021-03-03,4.15556
2021-03-04,3.51624
2021-03-05,3.14331
2021-03-06,2.77037
2021-03-07,2.29088
2021-03-08,3.35641
2021-03-09,4.84816
2021-03-10,3.99573
2021-03-11,3.99573
2021-03-12,4.10229
2021-03-13,1.8114
2021-03-14,1.70484
2021-03-15,3.30314
2021-03-16,2.77037
2021-03-17,3.94246
2021-03-18,3.56952
2021-03-19,3.56952
2021-03-20,1.54501
2021-03-21,2.34416
2021-03-22,3.99573
2021-03-23,3.14331
2021-03-24,3.40969
2021-03-25,3.19659
2021-03-26,2.7171
2021-03-27,1.59829
2021-03-28,1.8114
2021-03-29,3.99573
2021-03-30,3.09003
2021-03-31,3.35641
2021-04-01,3.78263
2021-04-02,2.98348
2021-04-03,1.97123
2021-04-04,1.70484
2021-04-05,3.88918
2021-04-06,4.84816
2021-04-07,4.36867
2021-04-08,4.36867
2021-04-09,2.77037
2021-04-10,1.49174
2021-04-11,1.75812
2021-04-12,3.30314
2021-04-13,3.88918
2021-04-14,3.94246
2021-04-15,3.78263
2021-04-16,4.10229
2021-04-17,1.27863
2021-04-18,2.13106
2021-04-19,2.18433
2021-04-20,2.45071
2021-04-21,3.14331
2021-04-22,2.13106
2021-04-23,2.39744
2021-04-24,0.85242
2021-04-25,1.06553
2021-04-26,2.98348
2021-04-27,3.14331
2021-04-28,2.66382
2021-04-29,1.65157
2021-04-30,1.97123
2021-05-01,0.58604
2021-05-02,0.63931
2021-05-03,2.66382
2021-05-04,2.66382
2021-05-05,1.06553
2021-05-06,1.86467
2021-05-07,1.8114
2021-05-08,0.9057
2021-05-09,1.38518
2021-05-10,2.7171
2021-05-11,2.39744
2021-05-12,2.18433
2021-05-13,1.97123
2021-05-14,2.39744
2021-05-15,0.95897
2021-05-16,1.43846
2021-05-17,2.61054
2021-05-18,2.82365
2021-05-19,1.54501
2021-05-20,2.45071
2021-05-21,1.65157
2021-05-22,0.74587
2021-05-23,0.85242
2021-05-24,3.03676
2021-05-25,2.7171
2021-05-26,3.19659
2021-05-27,2.87693
2021-05-28,1.70484
2021-05-29,1.27863
2021-05-30,1.06553
2021-05-31,2.82365
2021-06-01,3.99573
2021-06-02,2.45071
2021-06-03,2.55727
2021-06-04,2.13106
2021-06-05,0.85242
2021-06-06,0.95897
2021-06-07,2.55727
2021-06-08,2.18433
2021-06-09,2.87693
2021-06-10,2.39744
2021-06-11,1.33191
2021-06-12,0.74587
2021-06-13,0.69259
2021-06-14,2.45071
2021-06-15,2.9302
2021-06-16,2.45071
2021-06-17,2.77037
2021-06-18,2.23761
2021-06-19,0.9057
2021-06-20,0.85242
2021-06-21,2.29088
2021-06-22,2.29088
2021-06-23,2.66382
2021-06-24,2.98348
2021-06-25,2.07778
2021-06-26,1.22535
2021-06-27,0.74587
2021-06-28,2.9302
2021-06-29,1.75812
2021-06-30,2.45071
2021-07-01,1.8114
2021-07-02,3.30314
2021-07-03,1.17208
2021-07-04,0.95897
2021-07-05,2.77037
2021-07-06,2.9302
2021-07-07,2.13106
2021-07-08,2.77037
2021-07-09,2.07778
2021-07-10,1.27863
2021-07-11,1.86467
2021-07-12,2.82365
2021-07-13,2.7171
2021-07-14,2.82365
2021-07-15,3.03676
2021-07-16,3.40969
2021-07-17,1.65157
2021-07-18,1.75812
2021-07-19,3.35641
2021-07-20,3.24986
2021-07-21,2.9302
2021-07-22,2.50399
2021-07-23,2.98348
2021-07-24,1.06553
2021-07-25,1.49174
2021-07-26,3.67607
2021-07-27,3.19659
2021-07-28,4.10229
2021-07-29,3.30314
2021-07-30,2.55727
2021-07-31,1.17208
2021-08-01,1.27863
2021-08-02,3.88918
2021-08-03,2.07778
2021-08-04,3.72935
2021-08-05,3.67607
2021-08-06,3.40969
2021-08-07,2.82365
2021-08-08,2.87693
2021-08-09,5.4342
2021-08-10,6.97922
2021-08-11,8.41768
2021-08-12,6.92594
2021-08-13,6.44645
2021-08-14,4.20884
2021-08-15,1.75812
2021-08-16,4.15556
2021-08-17,6.23335
2021-08-18,5.75386
2021-08-19,4.90143
2021-08-20,4.42194
2021-08-21,2.9302
2021-08-22,2.55727
2021-08-23,4.58177
2021-08-24,5.75386
2021-08-25,4.20884
2021-08-26,4.63505
2021-08-27,4.47522
2021-08-28,2.87693
2021-08-29,2.39744
2021-08-30,4.63505
2021-08-31,5.38092
2021-09-01,5.59403
2021-09-02,5.59403
2021-09-03,3.56952
2021-09-04,3.67607
2021-09-05,2.39744
2021-09-06,5.86041
2021-09-07,5.11454
2021-09-08,4.63505
2021-09-09,3.94246
2021-09-10,3.67607
2021-09-11,2.07778
2021-09-12,1.86467
2021-09-13,6.71283
2021-09-14,4.47522
2021-09-15,3.94246
2021-09-16,4.15556
2021-09-17,4.15556
2021-09-18,1.54501
2021-09-19,1.22535
2021-09-20,2.0245
2021-09-21,2.98348
2021-09-22,3.46297
2021-09-23,5.75386
2021-09-24,4.68833
2021-09-25,2.45071
2021-09-26,2.34416
2021-09-27,4.58177
2021-09-28,4.84816
2021-09-29,4.68833
2021-09-30,4.10229
2021-10-01,3.8359
2021-10-02,1.70484
2021-10-03,1.97123
2021-10-04,3.09003
2021-10-05,3.88918
2021-10-06,4.15556
2021-10-07,4.68833
2021-10-08,5.48748
2021-10-09,1.8114
2021-10-10,1.97123
2021-10-11,1.97123
2021-10-12,4.7416
2021-10-13,4.15556
2021-10-14,4.7416
2021-10-15,5.48748
2021-10-16,1.8114
2021-10-17,2.77037
2021-10-18,3.14331
2021-10-19,5.86041
2021-10-20,5.06126
2021-10-21,4.15556
2021-10-22,3.14331
2021-10-23,1.91795
2021-10-24,2.07778
2021-10-25,4.90143
2021-10-26,6.12679
2021-10-27,4.95471
2021-10-28,3.94246
2021-10-29,4.95471
2021-10-30,2.29088
2021-10-31,1.86467
2021-11-01,5.32765
2021-11-02,3.88918
2021-11-03,4.84816
2021-11-04,3.99573
2021-11-05,4.15556
2021-11-06,2.34416
2021-11-07,2.61054
2021-11-08,6.60628
2021-11-09,6.02024
2021-11-10,5.4342
2021-11-11,5.16782
2021-11-12,5.00799
2021-11-13,2.34416
2021-11-14,2.55727
2021-11-15,6.23335
2021-11-16,5.32765
2021-11-17,5.38092
2021-11-18,6.07352
2021-11-19,4.20884
2021-11-20,2.87693
2021-11-21,3.46297
2021-11-22,5.38092
2021-11-23,6.23335
2021-11-24,4.79488
2021-11-25,5.91369
2021-11-26,3.88918
2021-11-27,1.86467
2021-11-28,1.54501
2021-11-29,4.90143
2021-11-30,6.18007
2021-12-01,5.11454
2021-12-02,3.67607
2021-12-03,3.99573
2021-12-04,2.50399
2021-12-05,1.43846
2021-12-06,3.51624
2021-12-07,4.20884
2021-12-08,4.84816
2021-12-09,3.88918
2021-12-10,4.04901
2021-12-11,1.27863
2021-12-12,2.39744
2021-12-13,4.31539
2021-12-14,3.6228
2021-12-15,3.14331
2021-12-16,3.78263
2021-12-17,3.35641
2021-12-18,1.91795
2021-12-19,1.8114
2021-12-20,5.11454
2021-12-21,4.42194
2021-12-22,3.46297
2021-12-23,4.79488
2021-12-24,2.98348
2021-12-25,1.06553
2021-12-26,1.86467
2021-12-27,3.8359
2021-12-28,4.20884
2021-12-29,4.04901
2021-12-30,4.10229
2021-12-31,2.87693
2022-01-01,1.65157
2022-01-02,2.55727
2022-01-03,4.42194
2022-01-04,4.79488
2022-01-05,4.95471
2022-01-06,5.16782
2022-01-07,4.7416
2022-01-08,2.29088
2022-01-09,2.9302
2022-01-10,4.7416
2022-01-11,5.06126
2022-01-12,4.79488
2022-01-13,4.26212
2022-01-14,3.30314
2022-01-15,1.38518
2022-01-16,2.45071
2022-01-17,4.36867
2022-01-18,3.67607
2022-01-19,2.98348
2022-01-20,3.03676
2022-01-21,4.58177
2022-01-22,1.8114
2022-01-23,2.29088
2022-01-24,3.19659
2022-01-25,4.90143
2022-01-26,4.42194
2022-01-27,3.88918
2022-01-28,4.63505
2022-01-29,2.34416
2022-01-30,1.65157
2022-01-31,1.49174
2022-02-01,1.97123
2022-02-02,3.78263
2022-02-03,5.96696
2022-02-04,5.6473
2022-02-05,2.13106
2022-02-06,1.65157
2022-02-07,4.84816
2022-02-08,4.7416
2022-02-09,3.67607
2022-02-10,4.42194
2022-02-11,3.35641
2022-02-12,2.23761
2022-02-13,2.23761
2022-02-14,3.72935
2022-02-15,4.26212
2022-02-16,3.51624
2022-02-17,3.19659
2022-02-18,3.35641
2022-02-19,1.86467
2022-02-20,1.65157
2022-02-21,4.47522
2022-02-22,3.8359
2022-02-23,4.36867
2022-02-24,5.54075
2022-02-25,3.88918
2022-02-26,1.54501
2022-02-27,2.13106
2022-02-28,3.99573
2022-03-01,2.7171
2022-03-02,4.79488
2022-03-03,4.68833
2022-03-04,4.90143
2022-03-05,2.13106
2022-03-06,2.55727
2022-03-07,7.56526
2022-03-08,6.44645
2022-03-09,2.13106
2022-03-10,5.4342
2022-03-11,5.70058
2022-03-12,2.55727
2022-03-13,3.24986
2022-03-14,5.80713
2022-03-15,5.59403
2022-03-16,5.00799
2022-03-17,7.13905
2022-03-18,4.84816
2022-03-19,3.88918
2022-03-20,4.15556
2022-03-21,5.38092
2022-03-22,5.91369
2022-03-23,9.53649
2022-03-24,6.55301
2022-03-25,6.44645
2022-03-26,3.67607
2022-03-27,3.40969
2022-03-28,11.50772
2022-03-29,14.43793
2022-03-30,12.78636
2022-03-31,8.95045
2022-04-01,6.18007
2022-04-02,3.8359
2022-04-03,3.19659
2022-04-04,10.81513
2022-04-05,8.84389
2022-04-06,8.41768
2022-04-07,8.25785
2022-04-08,5.96696
2022-04-09,2.39744
2022-04-10,3.72935
2022-04-11,6.92594
2022-04-12,7.03249
2022-04-13,7.56526
2022-04-14,7.83164
2022-04-15,7.03249
2022-04-16,2.98348
2022-04-17,3.56952
2022-04-18,7.2456
2022-04-19,9.11028
2022-04-20,10.22908
2022-04-21,8.89717
2022-04-22,6.07352
2022-04-23,2.50399
2022-04-24,3.56952
2022-04-25,8.25785
2022-04-26,10.44219
2022-04-27,11.02823
2022-04-28,13.42567
2022-04-29,11.24134
2022-04-30,4.95471
2022-05-01,6.39318
2022-05-02,13.31912
2022-05-03,11.561
2022-05-04,9.85615
2022-05-05,7.08577
2022-05-06,9.9627
2022-05-07,4.15556
2022-05-08,6.65956
2022-05-09,14.97069
2022-05-10,14.06499
2022-05-11,14.22482
2022-05-12,16.24933
2022-05-13,12.25359
2022-05-14,6.39318
2022-05-15,7.19232
2022-05-16,16.67554
2022-05-17,14.97069
2022-05-18,17.20831
2022-05-19,13.05274
2022-05-20,13.90516
2022-05-21,7.08577
2022-05-22,8.36441
2022-05-23,17.31486
2022-05-24,16.30261
2022-05-25,18.8066
2022-05-26,18.22056
2022-05-27,16.14278
2022-05-28,8.36441
2022-05-29,10.76185
2022-05-30,27.22429
2022-05-31,27.49067
2022-06-01,14.81086
2022-06-02,21.41715
2022-06-03,23.97442
2022-06-04,9.11028
2022-06-05,8.89717
2022-06-06,13.42567
2022-06-07,26.53169
2022-06-08,28.3431
2022-06-09,29.35535
2022-06-10,26.15876
2022-06-11,11.29461
2022-06-12,16.24933
2022-06-13,28.18327
2022-06-14,30.84709
2022-06-15,25.78582
2022-06-16,27.91688
2022-06-17,24.98668
2022-06-18,13.10602
2022-06-19,14.59776
2022-06-20,29.56846
2022-06-21,26.79808
2022-06-22,29.99467
2022-06-23,32.76505
2022-06-24,28.23654
2022-06-25,15.61001
2022-06-26,15.82312
2022-06-27,38.67874
2022-06-28,30.84709
2022-06-29,26.53169
2022-06-30,26.7448
2022-07-01,27.59722
2022-07-02,12.57325
2022-07-03,18.8066
2022-07-04,34.683
2022-07-05,34.683
2022-07-06,34.94938
2022-07-07,35.85508
2022-07-08,28.50293
2022-07-09,14.22482
2022-07-10,19.4992
2022-07-11,37.55993
2022-07-12,34.04368
2022-07-13,33.67075
2022-07-14,35.85508
2022-07-15,33.40436
2022-07-16,16.24933
2022-07-17,21.47043
2022-07-18,38.83857
2022-07-19,39.2115
2022-07-20,35.53542
2022-07-21,32.65849
2022-07-22,28.12999
2022-07-23,16.14278
2022-07-24,20.93766
2022-07-25,41.87533
2022-07-26,34.36334
2022-07-27,34.04368
2022-07-28,33.13798
2022-07-29,30.31433
2022-07-30,12.62653
2022-07-31,15.13052
2022-08-01,32.60522
2022-08-02,32.01917
2022-08-03,28.87586
2022-08-04,30.31433
2022-08-05,29.67501
2022-08-06,13.31912
2022-08-07,19.55247
2022-08-08,35.26904
2022-08-09,28.76931
2022-08-10,30.58071
2022-08-11,30.79381
2022-08-12,25.67927
2022-08-13,11.98721
2022-08-14,13.5855
2022-08-15,20.03196
2022-08-16,37.93287
2022-08-17,32.81832
2022-08-18,30.26105
2022-08-19,27.91688
2022-08-20,13.79861
2022-08-21,16.88865
2022-08-22,38.51891
2022-08-23,35.53542
2022-08-24,32.71177
2022-08-25,29.19552
2022-08-26,25.62599
2022-08-27,11.561
2022-08-28,15.82312
2022-08-29,34.94938
2022-08-30,29.88811
2022-08-31,33.03143
2022-09-01,30.04794
2022-09-02,30.26105
2022-09-03,12.62653
2022-09-04,16.67554
2022-09-05,38.46563
2022-09-06,34.46989
2022-09-07,43.42035
2022-09-08,31.59296
2022-09-09,14.17155
2022-09-10,13.74533
2022-09-11,15.34363
2022-09-12,25.67927
2022-09-13,53.54288
2022-09-14,54.98135
2022-09-15,46.61694
2022-09-16,41.55567
2022-09-17,16.03622
2022-09-18,24.29408
2022-09-19,45.60468
2022-09-20,41.34256
2022-09-21,43.20724
2022-09-22,52.58391
2022-09-23,48.21523
2022-09-24,23.97442
2022-09-25,28.5562
2022-09-26,62.49334
2022-09-27,53.64944
2022-09-28,54.50186
2022-09-29,44.48588
2022-09-30,40.17048
2022-10-01,16.78209
2022-10-02,18.22056
2022-10-03,28.82258
2022-10-04,47.62919
2022-10-05,44.05966
2022-10-06,47.30953
2022-10-07,36.12147
2022-10-08,14.01172
2022-10-09,17.10175
2022-10-10,25.51944
2022-10-11,43.63345
2022-10-12,47.78902
2022-10-13,41.34256
2022-10-14,36.44112
2022-10-15,19.07298
2022-10-16,21.25732
2022-10-17,42.83431
2022-10-18,53.06339
2022-10-19,48.53489
2022-10-20,44.64571
2022-10-21,36.44112
2022-10-22,18.00745
2022-10-23,23.81459
2022-10-24,43.26052
2022-10-25,44.05966
2022-10-26,38.83857
2022-10-27,35.00266
2022-10-28,28.50293
2022-10-29,17.42141
2022-10-30,21.5237
2022-10-31,42.46137
2022-11-01,44.64571
2022-11-02,40.33031
2022-11-03,41.44912
2022-11-04,37.187
2022-11-05,20.13851
2022-11-06,23.76132
2022-11-07,51.89131
2022-11-08,64.6244
2022-11-09,64.99733
2022-11-10,55.51411
2022-11-11,51.30527
2022-11-12,24.08098
2022-11-13,25.19978
2022-11-14,54.28875
2022-11-15,52.05114
2022-11-16,44.32605
2022-11-17,40.91635
2022-11-18,35.85508
2022-11-19,19.92541
2022-11-20,24.08098
2022-11-21,46.88332
2022-11-22,46.45711
2022-11-23,41.60895
2022-11-24,42.83431
2022-11-25,36.22802
2022-11-26,18.32711
2022-11-27,27.75705
2022-11-28,45.3383
2022-11-29,46.29728
2022-11-30,54.12892
2022-12-01,52.15769
2022-12-02,38.73201
2022-12-03,19.39264
2022-12-04,28.71603
2022-12-05,58.17794
2022-12-06,53.01012
2022-12-07,48.85455
2022-12-08,49.17421
2022-12-09,46.98987
2022-12-10,24.66702
2022-12-11,33.45764
2022-12-12,57.85828
2022-12-13,56.57964
2022-12-14,56.47309
2022-12-15,47.46936
2022-12-16,53.43633
2022-12-17,30.90037
2022-12-18,42.35482
2022-12-19,69.04635
2022-12-20,74.42727
2022-12-21,71.28396
2022-12-22,66.54235
2022-12-23,55.94033
2022-12-24,26.79808
2022-12-25,39.69099
2022-12-26,72.72242
2022-12-27,74.80021
2022-12-28,72.34949
2022-12-29,71.23068
2022-12-30,56.31326
2022-12-31,27.70378
2023-01-01,47.04315
2023-01-02,76.55833
2023-01-03,74.74693
2023-01-04,72.45604
2023-01-05,74.10761
2023-01-06,80.12786
2023-01-07,38.67874
2023-01-08,52.58391
2023-01-09,97.38945
2023-01-10,93.44698
2023-01-11,83.05807
2023-01-12,75.06659
2023-01-13,62.28023
2023-01-14,36.81406
2023-01-15,47.46936
2023-01-16,87.9595
2023-01-17,82.15237
2023-01-18,75.54608
2023-01-19,66.11614
2023-01-20,59.03036
2023-01-21,31.64624
2023-01-22,31.53969
2023-01-23,44.05966
2023-01-24,61.05487
2023-01-25,100.0
2023-01-26,79.96803
2023-01-27,72.18966
2023-01-28,35.69525
2023-01-29,44.69898
2023-01-30,83.85721
2023-01-31,74.10761
2023-02-01,78.63612
2023-02-02,73.14864
2023-02-03,58.44432
2023-02-04,34.09696
2023-02-05,45.01864
2023-02-06,86.25466
2023-02-07,74.90676
2023-02-08,61.96057
2023-02-09,65.42354
2023-02-10,56.57964
2023-02-11,29.14224
2023-02-12,42.03516
2023-02-13,78.26318
2023-02-14,66.38252
2023-02-15,58.7107
2023-02-16,60.46883
2023-02-17,50.07991
2023-02-18,30.26105
2023-02-19,33.83058
2023-02-20,69.57911
2023-02-21,61.58763
2023-02-22,56.84603
2023-02-23,56.57964
2023-02-24,48.00213
2023-02-25,24.72029
2023-02-26,32.01917
2023-02-27,61.00159
2023-02-28,47.04315
2023-03-01,37.98614
2023-03-02,60.5221
2023-03-03,48.21523
2023-03-04,25.46616
2023-03-05,31.69952
2023-03-06,57.85828
2023-03-07,51.14544
2023-03-08,46.13745
2023-03-09,45.65796
2023-03-10,37.61321
2023-03-11,18.22056
2023-03-12,31.00692
2023-03-13,54.76824
2023-03-14,48.16196
2023-03-15,47.04315
2023-03-16,42.03516
2023-03-17,36.92061
2023-03-18,16.9952
2023-03-19,25.41289
2023-03-20,51.62493
2023-03-21,46.98987
2023-03-22,42.14171
2023-03-23,56.10015
2023-03-24,37.93287
2023-03-25,19.33937
2023-03-26,25.19978
2023-03-27,47.73574
2023-03-28,43.36707
2023-03-29,40.70324
2023-03-30,40.22376
2023-03-31,34.46989
2023-04-01,17.20831
2023-04-02,23.65476
2023-04-03,47.1497
2023-04-04,45.49813
2023-04-05,46.51038
2023-04-06,42.78103
2023-04-07,37.08044
2023-04-08,21.57698
2023-04-09,25.94565
2023-04-10,55.83377
2023-04-11,50.61267
2023-04-12,49.28076
2023-04-13,50.29302
2023-04-14,47.89557
2023-04-15,23.60149
2023-04-16,30.63399
2023-04-17,53.16995
2023-04-18,47.57591
2023-04-19,43.31379
2023-04-20,41.18273
2023-04-21,36.60095
2023-04-22,18.91315
2023-04-23,24.98668
2023-04-24,51.78476
2023-04-25,49.06766
2023-04-26,44.27277
2023-04-27,41.07618
2023-04-28,39.63771
2023-04-29,21.68353
2023-04-30,25.35961
2023-05-01,38.57218
2023-05-02,61.00159
2023-05-03,46.72349
2023-05-04,41.39584
2023-05-05,20.72456
2023-05-06,21.3106
2023-05-07,27.70378
2023-05-08,51.19872
2023-05-09,47.89557
2023-05-10,44.59243
2023-05-11,45.87107
2023-05-12,35.42887
2023-05-13,20.72456
2023-05-14,28.28982
2023-05-15,56.41981
2023-05-16,50.66595
2023-05-17,51.03889
2023-05-18,51.89131
2023-05-19,47.78902
2023-05-20,23.70804
2023-05-21,31.91262
2023-05-22,71.71017
2023-05-23,66.75546
2023-05-24,47.89557
2023-05-25,55.40756
2023-05-26,39.47789
2023-05-27,18.70005
2023-05-28,22.00319
2023-05-29,32.55194
