date,채권양도
2020-11-28,35.88235
2020-11-29,27.64705
2020-11-30,77.64705
2020-12-01,60.58823
2020-12-02,72.94117
2020-12-03,63.52941
2020-12-04,55.29411
2020-12-05,27.64705
2020-12-06,32.35294
2020-12-07,76.47058
2020-12-08,71.17647
2020-12-09,48.82352
2020-12-10,71.7647
2020-12-11,70.0
2020-12-12,42.94117
2020-12-13,41.17647
2020-12-14,71.7647
2020-12-15,60.58823
2020-12-16,60.0
2020-12-17,71.17647
2020-12-18,59.41176
2020-12-19,23.52941
2020-12-20,25.88235
2020-12-21,68.23529
2020-12-22,77.05882
2020-12-23,70.58823
2020-12-24,38.82352
2020-12-25,16.47058
2020-12-26,14.11764
2020-12-27,17.64705
2020-12-28,67.64705
2020-12-29,64.70588
2020-12-30,70.0
2020-12-31,45.88235
2021-01-01,15.88235
2021-01-02,23.52941
2021-01-03,18.82352
2021-01-04,53.52941
2021-01-05,51.17647
2021-01-06,61.7647
2021-01-07,58.23529
2021-01-08,47.05882
2021-01-09,24.70588
2021-01-10,30.0
2021-01-11,61.7647
2021-01-12,66.47058
2021-01-13,61.7647
2021-01-14,62.35294
2021-01-15,39.41176
2021-01-16,18.23529
2021-01-17,26.47058
2021-01-18,57.64705
2021-01-19,52.35294
2021-01-20,60.0
2021-01-21,52.94117
2021-01-22,58.23529
2021-01-23,26.47058
2021-01-24,28.23529
2021-01-25,70.58823
2021-01-26,58.23529
2021-01-27,48.82352
2021-01-28,62.94117
2021-01-29,55.88235
2021-01-30,27.05882
2021-01-31,24.11764
2021-02-01,57.05882
2021-02-02,62.35294
2021-02-03,61.17647
2021-02-04,59.41176
2021-02-05,49.41176
2021-02-06,22.94117
2021-02-07,17.64705
2021-02-08,69.41176
2021-02-09,55.88235
2021-02-10,32.94117
2021-02-11,10.0
2021-02-12,16.47058
2021-02-13,18.23529
2021-02-14,18.23529
2021-02-15,61.17647
2021-02-16,54.11764
2021-02-17,49.41176
2021-02-18,54.70588
2021-02-19,43.52941
2021-02-20,20.0
2021-02-21,29.41176
2021-02-22,53.52941
2021-02-23,70.58823
2021-02-24,70.58823
2021-02-25,48.82352
2021-02-26,49.41176
2021-02-27,29.41176
2021-02-28,23.52941
2021-03-01,34.11764
2021-03-02,61.7647
2021-03-03,62.35294
2021-03-04,56.47058
2021-03-05,67.64705
2021-03-06,32.94117
2021-03-07,18.82352
2021-03-08,48.82352
2021-03-09,64.11764
2021-03-10,51.17647
2021-03-11,55.88235
2021-03-12,72.94117
2021-03-13,20.58823
2021-03-14,35.29411
2021-03-15,55.29411
2021-03-16,60.0
2021-03-17,67.64705
2021-03-18,68.82352
2021-03-19,57.05882
2021-03-20,27.05882
2021-03-21,25.29411
2021-03-22,57.05882
2021-03-23,65.88235
2021-03-24,67.64705
2021-03-25,60.58823
2021-03-26,37.05882
2021-03-27,29.41176
2021-03-28,25.88235
2021-03-29,61.17647
2021-03-30,54.70588
2021-03-31,55.88235
2021-04-01,51.7647
2021-04-02,46.47058
2021-04-03,25.88235
2021-04-04,32.94117
2021-04-05,52.94117
2021-04-06,57.05882
2021-04-07,52.35294
2021-04-08,61.7647
2021-04-09,44.11764
2021-04-10,21.17647
2021-04-11,23.52941
2021-04-12,61.7647
2021-04-13,58.82352
2021-04-14,56.47058
2021-04-15,73.52941
2021-04-16,47.05882
2021-04-17,19.41176
2021-04-18,28.23529
2021-04-19,72.94117
2021-04-20,50.0
2021-04-21,50.58823
2021-04-22,54.11764
2021-04-23,44.70588
2021-04-24,22.35294
2021-04-25,18.23529
2021-04-26,48.23529
2021-04-27,51.17647
2021-04-28,65.88235
2021-04-29,59.41176
2021-04-30,53.52941
2021-05-01,28.82352
2021-05-02,18.23529
2021-05-03,53.52941
2021-05-04,53.52941
2021-05-05,25.88235
2021-05-06,49.41176
2021-05-07,48.23529
2021-05-08,22.35294
2021-05-09,17.64705
2021-05-10,44.70588
2021-05-11,55.29411
2021-05-12,44.11764
2021-05-13,51.7647
2021-05-14,57.64705
2021-05-15,30.58823
2021-05-16,22.94117
2021-05-17,69.41176
2021-05-18,80.0
2021-05-19,27.05882
2021-05-20,54.11764
2021-05-21,65.29411
2021-05-22,25.88235
2021-05-23,32.94117
2021-05-24,67.05882
2021-05-25,68.82352
2021-05-26,54.11764
2021-05-27,60.0
2021-05-28,70.0
2021-05-29,25.88235
2021-05-30,23.52941
2021-05-31,64.70588
2021-06-01,75.29411
2021-06-02,55.29411
2021-06-03,62.94117
2021-06-04,50.58823
2021-06-05,29.41176
2021-06-06,28.82352
2021-06-07,62.35294
2021-06-08,60.58823
2021-06-09,67.64705
2021-06-10,62.94117
2021-06-11,58.23529
2021-06-12,22.35294
2021-06-13,24.70588
2021-06-14,62.35294
2021-06-15,84.70588
2021-06-16,68.23529
2021-06-17,63.52941
2021-06-18,72.94117
2021-06-19,30.0
2021-06-20,23.52941
2021-06-21,62.35294
2021-06-22,68.23529
2021-06-23,58.82352
2021-06-24,66.47058
2021-06-25,58.23529
2021-06-26,22.35294
2021-06-27,22.35294
2021-06-28,70.0
2021-06-29,52.35294
2021-06-30,57.64705
2021-07-01,51.17647
2021-07-02,51.17647
2021-07-03,31.7647
2021-07-04,17.64705
2021-07-05,54.70588
2021-07-06,48.23529
2021-07-07,48.82352
2021-07-08,58.82352
2021-07-09,49.41176
2021-07-10,22.35294
2021-07-11,18.23529
2021-07-12,66.47058
2021-07-13,71.17647
2021-07-14,42.94117
2021-07-15,72.94117
2021-07-16,49.41176
2021-07-17,20.58823
2021-07-18,18.23529
2021-07-19,55.29411
2021-07-20,52.94117
2021-07-21,54.70588
2021-07-22,56.47058
2021-07-23,56.47058
2021-07-24,35.29411
2021-07-25,22.35294
2021-07-26,57.64705
2021-07-27,46.47058
2021-07-28,55.29411
2021-07-29,55.88235
2021-07-30,52.35294
2021-07-31,21.17647
2021-08-01,23.52941
2021-08-02,45.88235
2021-08-03,49.41176
2021-08-04,49.41176
2021-08-05,48.82352
2021-08-06,51.7647
2021-08-07,17.64705
2021-08-08,21.7647
2021-08-09,62.35294
2021-08-10,61.17647
2021-08-11,65.29411
2021-08-12,47.64705
2021-08-13,41.7647
2021-08-14,21.7647
2021-08-15,21.17647
2021-08-16,28.82352
2021-08-17,70.0
2021-08-18,58.23529
2021-08-19,57.64705
2021-08-20,50.58823
2021-08-21,27.05882
2021-08-22,27.64705
2021-08-23,54.11764
2021-08-24,55.88235
2021-08-25,55.88235
2021-08-26,53.52941
2021-08-27,58.82352
2021-08-28,24.70588
2021-08-29,22.35294
2021-08-30,57.05882
2021-08-31,65.29411
2021-09-01,55.29411
2021-09-02,67.64705
2021-09-03,49.41176
2021-09-04,20.58823
2021-09-05,20.58823
2021-09-06,48.23529
2021-09-07,60.0
2021-09-08,47.05882
2021-09-09,60.0
2021-09-10,61.17647
2021-09-11,14.11764
2021-09-12,14.70588
2021-09-13,54.11764
2021-09-14,62.35294
2021-09-15,58.23529
2021-09-16,53.52941
2021-09-17,49.41176
2021-09-18,22.94117
2021-09-19,12.94117
2021-09-20,8.23529
2021-09-21,12.94117
2021-09-22,15.29411
2021-09-23,54.11764
2021-09-24,60.0
2021-09-25,24.70588
2021-09-26,17.64705
2021-09-27,60.0
2021-09-28,75.29411
2021-09-29,68.82352
2021-09-30,57.05882
2021-10-01,39.41176
2021-10-02,20.58823
2021-10-03,17.64705
2021-10-04,23.52941
2021-10-05,57.05882
2021-10-06,55.88235
2021-10-07,77.64705
2021-10-08,63.52941
2021-10-09,31.17647
2021-10-10,27.64705
2021-10-11,30.58823
2021-10-12,60.0
2021-10-13,60.58823
2021-10-14,70.58823
2021-10-15,58.23529
2021-10-16,27.05882
2021-10-17,25.29411
2021-10-18,61.7647
2021-10-19,60.0
2021-10-20,62.94117
2021-10-21,61.17647
2021-10-22,50.58823
2021-10-23,26.47058
2021-10-24,22.94117
2021-10-25,48.82352
2021-10-26,41.17647
2021-10-27,57.05882
2021-10-28,60.0
2021-10-29,44.70588
2021-10-30,21.17647
2021-10-31,15.29411
2021-11-01,41.7647
2021-11-02,63.52941
2021-11-03,59.41176
2021-11-04,54.11764
2021-11-05,50.58823
2021-11-06,12.35294
2021-11-07,25.29411
2021-11-08,50.0
2021-11-09,59.41176
2021-11-10,61.17647
2021-11-11,53.52941
2021-11-12,42.94117
2021-11-13,19.41176
2021-11-14,14.70588
2021-11-15,60.58823
2021-11-16,61.7647
2021-11-17,60.58823
2021-11-18,48.23529
2021-11-19,44.70588
2021-11-20,19.41176
2021-11-21,22.35294
2021-11-22,47.64705
2021-11-23,47.05882
2021-11-24,57.64705
2021-11-25,52.94117
2021-11-26,60.58823
2021-11-27,20.0
2021-11-28,15.88235
2021-11-29,53.52941
2021-11-30,67.05882
2021-12-01,61.17647
2021-12-02,65.29411
2021-12-03,55.29411
2021-12-04,22.94117
2021-12-05,25.29411
2021-12-06,58.23529
2021-12-07,54.11764
2021-12-08,52.94117
2021-12-09,62.94117
2021-12-10,54.70588
2021-12-11,34.70588
2021-12-12,20.0
2021-12-13,60.0
2021-12-14,66.47058
2021-12-15,68.82352
2021-12-16,47.64705
2021-12-17,57.05882
2021-12-18,18.82352
2021-12-19,24.70588
2021-12-20,66.47058
2021-12-21,60.58823
2021-12-22,47.64705
2021-12-23,60.0
2021-12-24,38.23529
2021-12-25,9.41176
2021-12-26,25.29411
2021-12-27,57.64705
2021-12-28,52.35294
2021-12-29,42.94117
2021-12-30,65.29411
2021-12-31,41.17647
2022-01-01,20.58823
2022-01-02,24.11764
2022-01-03,34.70588
2022-01-04,57.64705
2022-01-05,58.23529
2022-01-06,62.94117
2022-01-07,61.17647
2022-01-08,29.41176
2022-01-09,22.35294
2022-01-10,54.70588
2022-01-11,55.29411
2022-01-12,55.29411
2022-01-13,52.35294
2022-01-14,48.23529
2022-01-15,24.11764
2022-01-16,25.29411
2022-01-17,54.11764
2022-01-18,59.41176
2022-01-19,59.41176
2022-01-20,58.23529
2022-01-21,42.94117
2022-01-22,20.58823
2022-01-23,21.7647
2022-01-24,54.11764
2022-01-25,40.0
2022-01-26,47.05882
2022-01-27,42.94117
2022-01-28,38.82352
2022-01-29,18.82352
2022-01-30,4.11764
2022-01-31,9.41176
2022-02-01,15.88235
2022-02-02,15.88235
2022-02-03,42.35294
2022-02-04,48.23529
2022-02-05,17.05882
2022-02-06,26.47058
2022-02-07,55.29411
2022-02-08,67.64705
2022-02-09,60.58823
2022-02-10,48.23529
2022-02-11,46.47058
2022-02-12,21.7647
2022-02-13,20.58823
2022-02-14,67.05882
2022-02-15,55.88235
2022-02-16,58.23529
2022-02-17,48.82352
2022-02-18,42.35294
2022-02-19,20.58823
2022-02-20,25.29411
2022-02-21,54.11764
2022-02-22,62.94117
2022-02-23,56.47058
2022-02-24,52.94117
2022-02-25,40.58823
2022-02-26,30.58823
2022-02-27,19.41176
2022-02-28,32.94117
2022-03-01,24.70588
2022-03-02,49.41176
2022-03-03,57.64705
2022-03-04,45.88235
2022-03-05,24.11764
2022-03-06,15.88235
2022-03-07,54.70588
2022-03-08,57.05882
2022-03-09,23.52941
2022-03-10,45.29411
2022-03-11,48.23529
2022-03-12,21.17647
2022-03-13,22.94117
2022-03-14,48.23529
2022-03-15,49.41176
2022-03-16,47.05882
2022-03-17,70.58823
2022-03-18,50.58823
2022-03-19,26.47058
2022-03-20,14.70588
2022-03-21,55.88235
2022-03-22,51.7647
2022-03-23,41.17647
2022-03-24,59.41176
2022-03-25,48.82352
2022-03-26,25.88235
2022-03-27,28.23529
2022-03-28,51.7647
2022-03-29,51.17647
2022-03-30,68.82352
2022-03-31,49.41176
2022-04-01,43.52941
2022-04-02,21.17647
2022-04-03,16.47058
2022-04-04,51.7647
2022-04-05,43.52941
2022-04-06,54.70588
2022-04-07,47.64705
2022-04-08,56.47058
2022-04-09,24.11764
2022-04-10,25.88235
2022-04-11,55.88235
2022-04-12,69.41176
2022-04-13,54.70588
2022-04-14,45.29411
2022-04-15,43.52941
2022-04-16,21.17647
2022-04-17,16.47058
2022-04-18,65.29411
2022-04-19,52.35294
2022-04-20,48.23529
2022-04-21,47.05882
2022-04-22,53.52941
2022-04-23,25.88235
2022-04-24,22.35294
2022-04-25,52.35294
2022-04-26,51.7647
2022-04-27,46.47058
2022-04-28,52.94117
2022-04-29,57.05882
2022-04-30,28.82352
2022-05-01,19.41176
2022-05-02,45.88235
2022-05-03,43.52941
2022-05-04,42.94117
2022-05-05,18.82352
2022-05-06,38.82352
2022-05-07,17.64705
2022-05-08,16.47058
2022-05-09,59.41176
2022-05-10,57.05882
2022-05-11,48.82352
2022-05-12,58.23529
2022-05-13,54.11764
2022-05-14,25.29411
2022-05-15,21.17647
2022-05-16,58.82352
2022-05-17,45.88235
2022-05-18,45.88235
2022-05-19,58.23529
2022-05-20,51.17647
2022-05-21,29.41176
2022-05-22,19.41176
2022-05-23,47.05882
2022-05-24,55.29411
2022-05-25,60.58823
2022-05-26,59.41176
2022-05-27,51.7647
2022-05-28,18.23529
2022-05-29,21.17647
2022-05-30,66.47058
2022-05-31,50.0
2022-06-01,25.29411
2022-06-02,57.64705
2022-06-03,44.70588
2022-06-04,17.64705
2022-06-05,14.70588
2022-06-06,22.35294
2022-06-07,44.11764
2022-06-08,74.70588
2022-06-09,44.70588
2022-06-10,61.17647
2022-06-11,28.82352
2022-06-12,22.94117
2022-06-13,54.70588
2022-06-14,57.64705
2022-06-15,58.23529
2022-06-16,47.05882
2022-06-17,56.47058
2022-06-18,20.0
2022-06-19,21.17647
2022-06-20,64.70588
2022-06-21,65.29411
2022-06-22,55.29411
2022-06-23,78.82352
2022-06-24,87.05882
2022-06-25,25.29411
2022-06-26,27.64705
2022-06-27,62.35294
2022-06-28,61.17647
2022-06-29,58.82352
2022-06-30,70.0
2022-07-01,55.29411
2022-07-02,22.94117
2022-07-03,11.7647
2022-07-04,51.7647
2022-07-05,64.11764
2022-07-06,58.23529
2022-07-07,62.94117
2022-07-08,55.29411
2022-07-09,24.70588
2022-07-10,25.29411
2022-07-11,67.64705
2022-07-12,72.94117
2022-07-13,60.0
2022-07-14,68.82352
2022-07-15,59.41176
2022-07-16,27.05882
2022-07-17,24.11764
2022-07-18,55.88235
2022-07-19,71.17647
2022-07-20,71.17647
2022-07-21,64.70588
2022-07-22,71.7647
2022-07-23,20.0
2022-07-24,20.0
2022-07-25,42.94117
2022-07-26,60.0
2022-07-27,55.29411
2022-07-28,60.0
2022-07-29,57.64705
2022-07-30,21.17647
2022-07-31,30.58823
2022-08-01,51.17647
2022-08-02,65.29411
2022-08-03,57.05882
2022-08-04,45.29411
2022-08-05,57.05882
2022-08-06,20.0
2022-08-07,20.0
2022-08-08,56.47058
2022-08-09,58.23529
2022-08-10,69.41176
2022-08-11,69.41176
2022-08-12,57.64705
2022-08-13,22.94117
2022-08-14,10.0
2022-08-15,22.35294
2022-08-16,59.41176
2022-08-17,65.88235
2022-08-18,63.52941
2022-08-19,53.52941
2022-08-20,28.23529
2022-08-21,19.41176
2022-08-22,46.47058
2022-08-23,44.11764
2022-08-24,56.47058
2022-08-25,51.17647
2022-08-26,49.41176
2022-08-27,17.05882
2022-08-28,20.58823
2022-08-29,60.0
2022-08-30,67.05882
2022-08-31,48.82352
2022-09-01,51.7647
2022-09-02,48.82352
2022-09-03,18.82352
2022-09-04,28.23529
2022-09-05,52.94117
2022-09-06,55.29411
2022-09-07,50.58823
2022-09-08,40.0
2022-09-09,15.29411
2022-09-10,7.64705
2022-09-11,20.0
2022-09-12,14.11764
2022-09-13,57.64705
2022-09-14,53.52941
2022-09-15,68.23529
2022-09-16,59.41176
2022-09-17,26.47058
2022-09-18,18.23529
2022-09-19,62.35294
2022-09-20,63.52941
2022-09-21,64.70588
2022-09-22,67.05882
2022-09-23,53.52941
2022-09-24,29.41176
2022-09-25,23.52941
2022-09-26,64.11764
2022-09-27,64.11764
2022-09-28,72.35294
2022-09-29,73.52941
2022-09-30,55.88235
2022-10-01,20.58823
2022-10-02,23.52941
2022-10-03,31.7647
2022-10-04,60.0
2022-10-05,68.82352
2022-10-06,68.23529
2022-10-07,71.17647
2022-10-08,18.82352
2022-10-09,18.82352
2022-10-10,22.94117
2022-10-11,61.7647
2022-10-12,65.29411
2022-10-13,70.58823
2022-10-14,61.7647
2022-10-15,32.35294
2022-10-16,27.05882
2022-10-17,62.35294
2022-10-18,56.47058
2022-10-19,57.64705
2022-10-20,51.17647
2022-10-21,57.64705
2022-10-22,27.05882
2022-10-23,26.47058
2022-10-24,61.7647
2022-10-25,75.29411
2022-10-26,70.58823
2022-10-27,68.82352
2022-10-28,55.88235
2022-10-29,24.70588
2022-10-30,18.82352
2022-10-31,47.64705
2022-11-01,60.0
2022-11-02,58.82352
2022-11-03,45.29411
2022-11-04,44.11764
2022-11-05,20.58823
2022-11-06,22.94117
2022-11-07,62.94117
2022-11-08,55.88235
2022-11-09,74.11764
2022-11-10,50.58823
2022-11-11,45.88235
2022-11-12,12.94117
2022-11-13,15.88235
2022-11-14,49.41176
2022-11-15,52.35294
2022-11-16,55.88235
2022-11-17,57.64705
2022-11-18,51.7647
2022-11-19,18.82352
2022-11-20,27.05882
2022-11-21,58.23529
2022-11-22,75.29411
2022-11-23,58.82352
2022-11-24,63.52941
2022-11-25,54.11764
2022-11-26,18.23529
2022-11-27,20.0
2022-11-28,52.35294
2022-11-29,68.23529
2022-11-30,47.64705
2022-12-01,53.52941
2022-12-02,52.94117
2022-12-03,19.41176
2022-12-04,22.94117
2022-12-05,59.41176
2022-12-06,48.82352
2022-12-07,60.0
2022-12-08,60.58823
2022-12-09,52.35294
2022-12-10,27.05882
2022-12-11,24.70588
2022-12-12,58.82352
2022-12-13,73.52941
2022-12-14,44.70588
2022-12-15,57.05882
2022-12-16,48.82352
2022-12-17,27.05882
2022-12-18,20.0
2022-12-19,61.17647
2022-12-20,64.70588
2022-12-21,53.52941
2022-12-22,54.11764
2022-12-23,43.52941
2022-12-24,13.52941
2022-12-25,17.64705
2022-12-26,54.70588
2022-12-27,60.0
2022-12-28,54.70588
2022-12-29,50.58823
2022-12-30,33.52941
2022-12-31,20.0
2023-01-01,11.7647
2023-01-02,50.0
2023-01-03,57.64705
2023-01-04,64.70588
2023-01-05,62.35294
2023-01-06,52.94117
2023-01-07,20.58823
2023-01-08,22.94117
2023-01-09,54.70588
2023-01-10,71.17647
2023-01-11,72.94117
2023-01-12,58.23529
2023-01-13,63.52941
2023-01-14,30.58823
2023-01-15,22.35294
2023-01-16,50.58823
2023-01-17,58.82352
2023-01-18,56.47058
2023-01-19,51.7647
2023-01-20,47.64705
2023-01-21,13.52941
2023-01-22,8.23529
2023-01-23,8.82352
2023-01-24,25.88235
2023-01-25,48.23529
2023-01-26,51.7647
2023-01-27,52.94117
2023-01-28,24.70588
2023-01-29,21.17647
2023-01-30,64.11764
2023-01-31,62.94117
2023-02-01,57.05882
2023-02-02,72.35294
2023-02-03,57.05882
2023-02-04,45.88235
2023-02-05,30.58823
2023-02-06,54.11764
2023-02-07,52.94117
2023-02-08,57.64705
2023-02-09,57.05882
2023-02-10,58.82352
2023-02-11,25.29411
2023-02-12,17.64705
2023-02-13,44.70588
2023-02-14,69.41176
2023-02-15,64.11764
2023-02-16,55.29411
2023-02-17,54.70588
2023-02-18,23.52941
2023-02-19,16.47058
2023-02-20,50.58823
2023-02-21,62.35294
2023-02-22,62.94117
2023-02-23,48.82352
2023-02-24,62.94117
2023-02-25,39.41176
2023-02-26,20.58823
2023-02-27,69.41176
2023-02-28,60.58823
2023-03-01,22.94117
2023-03-02,57.05882
2023-03-03,52.35294
2023-03-04,17.64705
2023-03-05,21.17647
2023-03-06,51.7647
2023-03-07,44.11764
2023-03-08,64.11764
2023-03-09,47.64705
2023-03-10,53.52941
2023-03-11,17.64705
2023-03-12,25.88235
2023-03-13,58.23529
2023-03-14,65.88235
2023-03-15,60.0
2023-03-16,54.11764
2023-03-17,61.7647
2023-03-18,25.29411
2023-03-19,24.70588
2023-03-20,64.70588
2023-03-21,55.29411
2023-03-22,77.05882
2023-03-23,74.11764
2023-03-24,54.70588
2023-03-25,25.88235
2023-03-26,22.35294
2023-03-27,70.0
2023-03-28,53.52941
2023-03-29,70.0
2023-03-30,77.64705
2023-03-31,68.23529
2023-04-01,21.7647
2023-04-02,17.05882
2023-04-03,64.11764
2023-04-04,64.70588
2023-04-05,47.05882
2023-04-06,67.05882
2023-04-07,54.11764
2023-04-08,24.11764
2023-04-09,24.11764
2023-04-10,68.23529
2023-04-11,64.70588
2023-04-12,71.17647
2023-04-13,67.05882
2023-04-14,54.70588
2023-04-15,24.70588
2023-04-16,30.0
2023-04-17,50.58823
2023-04-18,64.11764
2023-04-19,72.35294
2023-04-20,81.7647
2023-04-21,68.23529
2023-04-22,42.94117
2023-04-23,27.64705
2023-04-24,82.35294
2023-04-25,78.82352
2023-04-26,74.70588
2023-04-27,78.82352
2023-04-28,64.11764
2023-04-29,29.41176
2023-04-30,20.0
2023-05-01,28.23529
2023-05-02,65.29411
2023-05-03,85.29411
2023-05-04,67.05882
2023-05-05,34.70588
2023-05-06,20.0
2023-05-07,26.47058
2023-05-08,67.64705
2023-05-09,60.58823
2023-05-10,60.0
2023-05-11,61.17647
2023-05-12,50.0
2023-05-13,31.7647
2023-05-14,22.94117
2023-05-15,54.70588
2023-05-16,68.23529
2023-05-17,61.7647
2023-05-18,58.82352
2023-05-19,53.52941
2023-05-20,27.64705
2023-05-21,35.29411
2023-05-22,64.70588
2023-05-23,69.41176
2023-05-24,70.58823
2023-05-25,74.11764
2023-05-26,55.29411
2023-05-27,28.23529
2023-05-28,18.82352
2023-05-29,29.41176
2023-05-30,77.05882
2023-05-31,84.70588
2023-06-01,98.82352
2023-06-02,69.41176
2023-06-03,31.17647
2023-06-04,27.05882
