date,부동산수수료
2023-05-28,7.69898
2023-05-29,14.09551
2023-05-30,20.60781
2023-05-31,20.43415
2023-06-01,19.36324
2023-06-02,18.95803
2023-06-03,15.07959
2023-06-04,10.82489
2023-06-05,18.03183
2023-06-06,16.87409
2023-06-07,21.82344
2023-06-08,18.6107
2023-06-09,20.57887
2023-06-10,14.38494
2023-06-11,10.21707
2023-06-12,20.89725
2023-06-13,19.27641
2023-06-14,18.43704
2023-06-15,17.71345
2023-06-16,18.35021
2023-06-17,15.77424
2023-06-18,10.15918
2023-06-19,20.4052
2023-06-20,19.42112
2023-06-21,18.49493
2023-06-22,18.63965
2023-06-23,16.8162
2023-06-24,14.87698
2023-06-25,8.9725
2023-06-26,18.23444
2023-06-27,17.88712
2023-06-28,18.17655
2023-06-29,17.04775
2023-06-30,20.08683
2023-07-01,14.44283
2023-07-02,9.14616
2023-07-03,18.20549
2023-07-04,15.36903
2023-07-05,18.49493
2023-07-06,17.30824
2023-07-07,18.08972
2023-07-08,13.05354
2023-07-09,9.05933
2023-07-10,18.84225
2023-07-11,16.09261
2023-07-12,15.77424
2023-07-13,16.87409
2023-07-14,16.70043
2023-07-15,14.61649
2023-07-16,8.74095
2023-07-17,19.33429
2023-07-18,16.64254
2023-07-19,17.82923
2023-07-20,18.72648
2023-07-21,16.23733
2023-07-22,13.16931
2023-07-23,10.07235
2023-07-24,18.52387
2023-07-25,17.88712
2023-07-26,18.81331
2023-07-27,16.70043
2023-07-28,18.03183
2023-07-29,13.71924
2023-07-30,8.76989
2023-07-31,17.945
2023-08-01,16.12156
2023-08-02,15.80318
2023-08-03,16.06367
2023-08-04,15.57163
2023-08-05,12.87988
2023-08-06,8.59623
2023-08-07,17.59768
2023-08-08,18.84225
2023-08-09,17.25036
2023-08-10,15.6874
2023-08-11,16.35311
2023-08-12,13.74819
2023-08-13,9.95658
2023-08-14,19.45007
2023-08-15,14.93487
2023-08-16,19.16063
2023-08-17,18.8712
2023-08-18,19.62373
2023-08-19,15.34008
2023-08-20,9.81186
2023-08-21,20.11577
2023-08-22,20.08683
2023-08-23,18.4081
2023-08-24,17.91606
2023-08-25,21.64978
2023-08-26,14.70332
2023-08-27,11.31693
2023-08-28,19.76845
2023-08-29,18.23444
2023-08-30,19.79739
2023-08-31,19.7395
2023-09-01,18.66859
2023-09-02,15.60057
2023-09-03,10.70911
2023-09-04,19.5369
2023-09-05,19.36324
2023-09-06,19.42112
2023-09-07,17.36613
2023-09-08,18.06078
2023-09-09,13.86396
2023-09-10,9.4356
2023-09-11,20.4052
2023-09-12,17.22141
2023-09-13,17.85817
2023-09-14,17.97395
2023-09-15,17.36613
2023-09-16,13.40086
2023-09-17,9.08827
2023-09-18,17.56874
2023-09-19,17.0767
2023-09-20,16.70043
2023-09-21,14.70332
2023-09-22,15.22431
2023-09-23,11.31693
2023-09-24,9.49348
2023-09-25,16.64254
2023-09-26,14.76121
2023-09-27,12.67727
2023-09-28,5.26772
2023-09-29,4.94934
2023-09-30,4.4573
2023-10-01,5.15195
2023-10-02,8.82778
2023-10-03,10.04341
2023-10-04,18.49493
2023-10-05,17.42402
2023-10-06,17.7424
2023-10-07,13.57452
2023-10-08,9.40665
2023-10-09,13.40086
2023-10-10,18.69753
2023-10-11,18.55282
2023-10-12,17.97395
2023-10-13,16.90303
2023-10-14,12.27206
2023-10-15,8.33574
2023-10-16,18.29232
2023-10-17,17.22141
2023-10-18,15.62952
2023-10-19,14.70332
2023-10-20,14.26917
2023-10-21,11.28798
2023-10-22,8.0463
2023-10-23,16.98986
2023-10-24,14.8191
2023-10-25,17.59768
2023-10-26,13.54558
2023-10-27,15.62952
2023-10-28,10.65123
2023-10-29,7.8437
2023-10-30,19.0738
2023-10-31,17.04775
2023-11-01,15.45586
2023-11-02,14.29811
2023-11-03,13.8929
2023-11-04,11.51953
2023-11-05,7.90159
2023-11-06,15.34008
2023-11-07,13.57452
2023-11-08,13.71924
2023-11-09,13.95079
2023-11-10,13.08248
2023-11-11,10.36179
2023-11-12,7.8437
2023-11-13,15.34008
2023-11-14,12.7641
2023-11-15,13.51664
2023-11-16,12.64833
2023-11-17,11.57742
2023-11-18,9.4356
2023-11-19,6.83068
2023-11-20,15.13748
2023-11-21,15.74529
2023-11-22,13.25615
2023-11-23,13.86396
2023-11-24,12.04052
2023-11-25,11.17221
2023-11-26,7.3806
2023-11-27,13.8929
2023-11-28,14.67438
2023-11-29,13.66136
2023-11-30,14.79015
2023-12-01,11.8958
2023-12-02,11.4327
2023-12-03,7.69898
2023-12-04,14.12445
2023-12-05,13.77713
2023-12-06,12.96671
2023-12-07,13.19826
2023-12-08,12.90882
2023-12-09,11.08538
2023-12-10,8.45151
2023-12-11,14.09551
2023-12-12,13.97973
2023-12-13,13.31403
2023-12-14,13.11143
2023-12-15,12.18523
2023-12-16,10.15918
2023-12-17,7.69898
2023-12-18,13.71924
2023-12-19,13.19826
2023-12-20,13.95079
2023-12-21,11.66425
2023-12-22,13.54558
2023-12-23,8.48046
2023-12-24,4.89146
2023-12-25,5.73082
2023-12-26,12.53256
2023-12-27,13.0246
2023-12-28,14.356
2023-12-29,13.77713
2023-12-30,9.95658
2023-12-31,5.61505
2024-01-01,6.30969
2024-01-02,13.28509
2024-01-03,14.84804
2024-01-04,14.29811
2024-01-05,14.38494
2024-01-06,12.47467
2024-01-07,8.5094
2024-01-08,14.21128
2024-01-09,13.77713
2024-01-10,14.79015
2024-01-11,14.67438
2024-01-12,14.93487
2024-01-13,13.11143
2024-01-14,9.26193
2024-01-15,16.03473
2024-01-16,15.51374
2024-01-17,14.24023
2024-01-18,14.76121
2024-01-19,14.58755
2024-01-20,13.28509
2024-01-21,9.08827
2024-01-22,15.97684
2024-01-23,13.54558
2024-01-24,15.25325
2024-01-25,14.99276
2024-01-26,15.0217
2024-01-27,11.80897
2024-01-28,9.00144
2024-01-29,15.45586
2024-01-30,15.71635
2024-01-31,14.61649
2024-02-01,15.16642
2024-02-02,12.85094
2024-02-03,12.3589
2024-02-04,8.74095
2024-02-05,13.42981
2024-02-06,13.2272
2024-02-07,13.37192
2024-02-08,11.28798
2024-02-09,6.57018
2024-02-10,5.29667
2024-02-11,6.19392
2024-02-12,7.81476
2024-02-13,16.38205
2024-02-14,16.58465
2024-02-15,16.6136
2024-02-16,17.30824
2024-02-17,15.31114
2024-02-18,10.15918
2024-02-19,17.85817
2024-02-20,17.68451
2024-02-21,16.49782
2024-02-22,16.12156
2024-02-23,16.23733
2024-02-24,13.86396
2024-02-25,10.13024
2024-02-26,19.13169
2024-02-27,17.56874
2024-02-28,17.71345
2024-02-29,15.57163
2024-03-01,12.82199
2024-03-02,12.50361
2024-03-03,8.36468
2024-03-04,17.13458
2024-03-05,15.28219
2024-03-06,16.43994
2024-03-07,15.77424
2024-03-08,14.96382
2024-03-09,13.97973
2024-03-10,7.75687
2024-03-11,16.96092
2024-03-12,14.00868
2024-03-13,15.4848
2024-03-14,15.0217
2024-03-15,13.92185
2024-03-16,12.61939
2024-03-17,8.68306
2024-03-18,17.33719
2024-03-19,14.18234
2024-03-20,14.41389
