date,대웅제약주가
2023-05-28,0.29059
2023-05-29,0.42112
2023-05-30,2.17556
2023-05-31,1.97199
2023-06-01,2.1134
2023-06-02,2.08388
2023-06-03,0.28748
2023-06-04,0.30924
2023-06-05,2.21907
2023-06-06,0.42423
2023-06-07,2.27191
2023-06-08,2.00773
2023-06-09,1.97355
2023-06-10,0.24708
2023-06-11,0.25485
2023-06-12,2.06212
2023-06-13,2.26569
2023-06-14,2.14293
2023-06-15,2.04348
2023-06-16,1.85078
2023-06-17,0.18181
2023-06-18,0.24397
2023-06-19,2.1709
2023-06-20,2.11962
2023-06-21,2.09165
2023-06-22,2.13361
2023-06-23,2.05435
2023-06-24,0.22532
2023-06-25,0.1958
2023-06-26,2.27502
2023-06-27,2.5998
2023-06-28,2.11962
2023-06-29,4.49721
2023-06-30,3.25247
2023-07-01,0.36984
2023-07-02,0.3341
2023-07-03,2.54696
2023-07-04,2.36359
2023-07-05,2.3869
2023-07-06,2.50501
2023-07-07,2.47548
2023-07-08,0.28282
2023-07-09,0.26106
2023-07-10,2.18023
2023-07-11,2.21752
2023-07-12,2.44285
2023-07-13,2.45528
2023-07-14,2.2688
2023-07-15,0.38538
2023-07-16,0.22066
2023-07-17,2.08699
2023-07-18,2.03104
2023-07-19,2.40555
2023-07-20,2.24549
2023-07-21,2.30454
2023-07-22,0.32478
2023-07-23,0.29059
2023-07-24,2.33718
2023-07-25,2.47548
2023-07-26,2.4646
2023-07-27,2.78783
2023-07-28,3.01471
2023-07-29,0.31234
2023-07-30,0.26573
2023-07-31,2.85776
2023-08-01,3.33328
2023-08-02,3.15302
2023-08-03,3.11727
2023-08-04,2.93235
2023-08-05,0.38072
2023-08-06,0.29525
2023-08-07,2.80492
2023-08-08,2.36981
2023-08-09,2.80959
2023-08-10,4.29519
2023-08-11,3.60522
2023-08-12,0.38072
2023-08-13,0.31234
2023-08-14,2.41954
2023-08-15,0.43045
2023-08-16,2.44129
2023-08-17,2.17867
2023-08-18,2.27968
2023-08-19,0.2735
2023-08-20,0.20046
2023-08-21,2.43197
2023-08-22,2.10253
2023-08-23,1.87875
2023-08-24,2.16158
2023-08-25,2.09942
2023-08-26,0.26262
2023-08-27,0.2937
2023-08-28,2.1709
2023-08-29,1.97976
2023-08-30,1.98132
2023-08-31,1.87875
2023-09-01,2.10097
2023-09-02,0.27039
2023-09-03,0.26106
2023-09-04,2.12117
2023-09-05,2.00463
2023-09-06,1.94247
2023-09-07,2.04969
2023-09-08,2.16313
2023-09-09,0.25019
2023-09-10,0.25019
2023-09-11,2.56561
2023-09-12,2.4615
2023-09-13,2.31698
2023-09-14,1.99064
2023-09-15,2.02949
2023-09-16,0.30147
2023-09-17,0.20667
2023-09-18,1.93625
2023-09-19,1.69694
2023-09-20,1.68606
2023-09-21,1.58971
2023-09-22,1.3675
2023-09-23,0.18336
2023-09-24,0.12742
2023-09-25,1.45452
2023-09-26,1.24007
2023-09-27,2.98519
2023-09-28,0.5299
2023-09-29,0.26883
2023-09-30,0.27505
2023-10-01,0.1787
2023-10-02,0.30768
2023-10-03,0.38849
2023-10-04,2.25482
2023-10-05,2.55473
2023-10-06,2.64797
2023-10-07,0.55476
2023-10-08,0.34653
2023-10-09,0.32322
2023-10-10,2.84999
2023-10-11,2.64486
2023-10-12,2.47859
2023-10-13,1.85855
2023-10-14,0.18336
2023-10-15,0.16782
2023-10-16,1.85389
2023-10-17,1.76065
2023-10-18,1.87565
2023-10-19,1.79328
2023-10-20,2.07145
2023-10-21,0.26417
2023-10-22,0.18958
2023-10-23,1.87254
2023-10-24,1.86788
2023-10-25,1.76998
2023-10-26,1.85389
2023-10-27,1.78862
2023-10-28,0.20978
2023-10-29,0.18492
2023-10-30,1.82126
2023-10-31,1.89896
2023-11-01,1.75754
2023-11-02,1.96578
2023-11-03,1.73579
2023-11-04,0.20667
2023-11-05,0.15695
2023-11-06,2.96654
2023-11-07,2.53764
2023-11-08,2.21597
2023-11-09,2.21441
2023-11-10,1.70471
2023-11-11,0.15228
2023-11-12,0.16005
2023-11-13,1.80416
2023-11-14,1.85234
2023-11-15,2.08232
2023-11-16,1.76221
2023-11-17,2.52055
2023-11-18,0.28282
2023-11-19,0.26262
2023-11-20,1.99841
2023-11-21,2.1134
2023-11-22,1.90517
2023-11-23,1.78396
2023-11-24,1.57728
2023-11-25,0.22843
2023-11-26,0.21755
2023-11-27,1.64877
2023-11-28,1.6612
2023-11-29,1.58194
2023-11-30,1.6441
2023-12-01,1.87254
2023-12-02,0.22221
2023-12-03,0.16472
2023-12-04,1.70937
2023-12-05,1.67518
2023-12-06,1.65809
2023-12-07,2.07145
2023-12-08,1.88342
2023-12-09,0.23465
2023-12-10,0.1958
2023-12-11,2.05746
2023-12-12,2.10874
2023-12-13,1.7389
2023-12-14,1.87875
2023-12-15,1.71559
2023-12-16,0.22843
2023-12-17,0.26883
2023-12-18,1.64877
2023-12-19,1.60836
2023-12-20,1.92693
2023-12-21,1.82747
2023-12-22,1.87565
2023-12-23,0.36984
2023-12-24,0.18803
2023-12-25,0.25796
2023-12-26,2.5594
2023-12-27,2.54075
2023-12-28,2.38535
2023-12-29,0.92772
2023-12-30,0.29214
2023-12-31,0.22843
2024-01-01,0.2564
2024-01-02,2.56872
2024-01-03,2.45062
2024-01-04,1.93936
2024-01-05,1.84767
2024-01-06,0.21289
2024-01-07,0.16938
2024-01-08,1.68761
2024-01-09,1.73113
2024-01-10,1.85078
2024-01-11,1.69849
2024-01-12,1.60681
2024-01-13,0.23465
2024-01-14,0.14296
2024-01-15,1.53843
2024-01-16,1.49648
2024-01-17,1.5633
2024-01-18,2.1103
2024-01-19,1.86166
2024-01-20,0.19424
2024-01-21,0.1181
2024-01-22,1.77775
2024-01-23,1.73579
2024-01-24,1.47317
2024-01-25,1.57417
2024-01-26,1.59904
2024-01-27,0.22221
2024-01-28,0.15073
2024-01-29,1.87254
2024-01-30,1.78862
2024-01-31,1.69849
2024-02-01,1.76687
2024-02-02,1.93625
2024-02-03,0.23309
2024-02-04,0.23309
2024-02-05,2.11651
2024-02-06,2.36826
2024-02-07,2.33096
2024-02-08,1.89896
2024-02-09,0.30613
2024-02-10,0.18958
2024-02-11,0.1787
2024-02-12,0.26262
2024-02-13,2.16624
2024-02-14,1.99064
2024-02-15,1.88963
2024-02-16,1.81504
2024-02-17,0.29214
2024-02-18,0.1585
2024-02-19,1.81349
2024-02-20,1.99375
2024-02-21,1.71559
2024-02-22,1.71092
2024-02-23,1.48715
2024-02-24,0.20201
2024-02-25,0.19113
2024-02-26,1.52911
2024-02-27,1.42965
2024-02-28,1.43898
2024-02-29,1.30378
2024-03-01,0.216
2024-03-02,0.14607
2024-03-03,0.11344
2024-03-04,1.3877
2024-03-05,1.4483
2024-03-06,1.40634
2024-03-07,1.47938
2024-03-08,1.60059
2024-03-09,0.35896
2024-03-10,0.26728
2024-03-11,1.80416
2024-03-12,1.63478
2024-03-13,1.4654
2024-03-14,1.51357
2024-03-15,1.27892
2024-03-16,0.20978
2024-03-17,0.29836
2024-03-18,1.65809
2024-03-19,2.19421
2024-03-20,2.26103
