date,기업공시
2020-06-30,34.45732
2020-07-01,30.76923
2020-07-02,30.24236
2020-07-03,27.29188
2020-07-04,12.43414
2020-07-05,9.90516
2020-07-06,26.87038
2020-07-07,28.451
2020-07-08,27.81875
2020-07-09,28.87249
2020-07-10,24.44678
2020-07-11,8.42992
2020-07-12,12.01264
2020-07-13,29.71548
2020-07-14,30.97997
2020-07-15,29.18861
2020-07-16,28.0295
2020-07-17,26.44889
2020-07-18,9.69441
2020-07-19,10.5374
2020-07-20,29.82086
2020-07-21,31.2961
2020-07-22,28.34562
2020-07-23,33.19283
2020-07-24,30.34773
2020-07-25,9.48366
2020-07-26,10.64278
2020-07-27,30.24236
2020-07-28,30.97997
2020-07-29,31.92834
2020-07-30,34.45732
2020-07-31,28.451
2020-08-01,11.3804
2020-08-02,11.48577
2020-08-03,29.61011
2020-08-04,34.45732
2020-08-05,39.8314
2020-08-06,44.36248
2020-08-07,33.82507
2020-08-08,14.75237
2020-08-09,14.12012
2020-08-10,38.67228
2020-08-11,51.52792
2020-08-12,58.27186
2020-08-13,73.65648
2020-08-14,100.0
2020-08-15,24.44678
2020-08-16,17.38672
2020-08-17,16.85985
2020-08-18,36.5648
2020-08-19,34.03582
2020-08-20,29.18861
2020-08-21,26.34351
2020-08-22,12.22339
2020-08-23,11.06427
2020-08-24,25.6059
2020-08-25,27.608
2020-08-26,29.18861
2020-08-27,31.19072
2020-08-28,26.23814
2020-08-29,9.79978
2020-08-30,9.37829
2020-08-31,30.97997
2020-09-01,31.19072
2020-09-02,29.61011
2020-09-03,34.77344
2020-09-04,28.24025
2020-09-05,13.69863
2020-09-06,15.38461
2020-09-07,38.04004
2020-09-08,36.35405
2020-09-09,36.1433
2020-09-10,36.24868
2020-09-11,38.77766
2020-09-12,18.65121
2020-09-13,16.85985
2020-09-14,38.14541
2020-09-15,43.30874
2020-09-16,42.255
2020-09-17,40.77976
2020-09-18,29.50474
2020-09-19,13.804
2020-09-20,11.27502
2020-09-21,31.2961
2020-09-22,31.40147
2020-09-23,29.61011
2020-09-24,28.24025
2020-09-25,26.44889
2020-09-26,12.64488
2020-09-27,12.53951
2020-09-28,33.40358
2020-09-29,26.87038
2020-09-30,7.79768
2020-10-01,7.27081
2020-10-02,8.42992
2020-10-03,9.48366
2020-10-04,10.11591
2020-10-05,34.56269
2020-10-06,38.67228
2020-10-07,32.56059
2020-10-08,32.98208
2020-10-09,13.17175
2020-10-10,11.69652
2020-10-11,12.64488
2020-10-12,33.2982
2020-10-13,34.1412
2020-10-14,28.55637
2020-10-15,32.56059
2020-10-16,24.65753
2020-10-17,10.64278
2020-10-18,10.22128
2020-10-19,30.76923
2020-10-20,30.13698
2020-10-21,30.4531
2020-10-22,28.13487
2020-10-23,28.76712
2020-10-24,10.9589
2020-10-25,11.69652
2020-10-26,30.34773
2020-10-27,30.97997
2020-10-28,31.08535
2020-10-29,32.98208
2020-10-30,32.77133
2020-10-31,10.5374
2020-11-01,8.1138
2020-11-02,31.19072
2020-11-03,28.451
2020-11-04,25.81664
2020-11-05,32.03371
2020-11-06,32.87671
2020-11-07,10.22128
2020-11-08,12.11801
2020-11-09,37.72391
2020-11-10,40.99051
2020-11-11,43.94099
2020-11-12,45.62697
2020-11-13,79.34668
2020-11-14,19.28345
2020-11-15,18.33508
2020-11-16,82.71865
2020-11-17,41.72813
2020-11-18,34.35194
2020-11-19,34.03582
2020-11-20,26.97576
2020-11-21,10.9589
2020-11-22,12.96101
2020-11-23,32.03371
2020-11-24,37.61854
2020-11-25,32.77133
2020-11-26,37.30242
2020-11-27,31.2961
2020-11-28,15.70073
2020-11-29,17.91359
2020-11-30,37.19704
2020-12-01,34.56269
2020-12-02,35.93256
2020-12-03,35.82718
2020-12-04,32.45521
2020-12-05,17.38672
2020-12-06,16.33298
2020-12-07,41.93888
2020-12-08,36.03793
2020-12-09,37.72391
2020-12-10,33.7197
2020-12-11,34.98419
2020-12-12,14.96311
2020-12-13,15.06849
2020-12-14,35.51106
2020-12-15,35.51106
2020-12-16,37.51317
2020-12-17,40.35827
2020-12-18,32.34984
2020-12-19,16.01685
2020-12-20,13.59325
2020-12-21,34.66807
2020-12-22,33.61433
2020-12-23,40.14752
2020-12-24,33.08746
2020-12-25,14.96311
2020-12-26,14.33087
2020-12-27,13.90937
2020-12-28,43.83561
2020-12-29,37.93466
2020-12-30,30.97997
2020-12-31,22.86617
2021-01-01,13.27713
2021-01-02,14.01475
2021-01-03,18.12434
2021-01-04,41.51738
2021-01-05,43.62486
2021-01-06,41.41201
2021-01-07,38.14541
2021-01-08,48.15595
2021-01-09,22.55005
2021-01-10,22.86617
2021-01-11,41.09589
2021-01-12,49.10432
2021-01-13,43.94099
2021-01-14,42.6765
2021-01-15,39.4099
2021-01-16,20.33719
2021-01-17,18.12434
2021-01-18,41.72813
2021-01-19,44.99473
2021-01-20,48.26132
2021-01-21,43.41412
2021-01-22,41.09589
2021-01-23,21.9178
2021-01-24,19.81032
2021-01-25,49.10432
2021-01-26,52.79241
2021-01-27,53.31928
2021-01-28,54.16227
2021-01-29,41.09589
2021-01-30,19.81032
2021-01-31,18.01896
2021-02-01,42.99262
2021-02-02,55.74288
2021-02-03,50.89567
2021-02-04,48.15595
2021-02-05,49.31506
2021-02-06,18.96733
2021-02-07,21.07481
2021-02-08,56.902
2021-02-09,51.73867
2021-02-10,41.09589
2021-02-11,16.85985
2021-02-12,21.81243
2021-02-13,23.49841
2021-02-14,24.55216
2021-02-15,51.63329
2021-02-16,48.15595
2021-02-17,52.89778
2021-02-18,47.9452
2021-02-19,40.77976
2021-02-20,18.12434
2021-02-21,14.43624
2021-02-22,37.61854
2021-02-23,48.57744
2021-02-24,42.14963
2021-02-25,45.62697
2021-02-26,40.56902
2021-02-27,16.6491
2021-02-28,16.01685
2021-03-01,16.43835
2021-03-02,40.77976
2021-03-03,40.77976
2021-03-04,40.25289
2021-03-05,40.46364
2021-03-06,13.48788
2021-03-07,15.27924
2021-03-08,38.67228
2021-03-09,44.25711
2021-03-10,41.41201
2021-03-11,38.88303
2021-03-12,40.14752
2021-03-13,18.96733
2021-03-14,13.06638
2021-03-15,44.36248
2021-03-16,40.67439
2021-03-17,44.15173
2021-03-18,50.68493
2021-03-19,43.41412
2021-03-20,17.59747
2021-03-21,18.33508
2021-03-22,48.26132
2021-03-23,56.79662
2021-03-24,48.57744
2021-03-25,41.30663
2021-03-26,41.93888
2021-03-27,18.44046
2021-03-28,14.96311
2021-03-29,46.04847
2021-03-30,52.58166
2021-03-31,47.31296
2021-04-01,41.30663
2021-04-02,33.50895
2021-04-03,14.33087
2021-04-04,12.43414
2021-04-05,39.51527
2021-04-06,41.20126
2021-04-07,44.04636
2021-04-08,43.20337
2021-04-09,36.1433
2021-04-10,12.85563
2021-04-11,12.96101
2021-04-12,33.82507
2021-04-13,36.03793
2021-04-14,38.77766
2021-04-15,36.1433
2021-04-16,30.34773
2021-04-17,10.9589
2021-04-18,10.85353
2021-04-19,31.50684
2021-04-20,34.35194
2021-04-21,32.77133
2021-04-22,32.87671
2021-04-23,29.39936
2021-04-24,10.64278
2021-04-25,11.80189
2021-04-26,33.2982
2021-04-27,36.88092
2021-04-28,31.82297
2021-04-29,36.5648
2021-04-30,32.98208
2021-05-01,9.58904
2021-05-02,14.96311
2021-05-03,28.451
2021-05-04,34.35194
2021-05-05,14.43624
2021-05-06,34.77344
2021-05-07,36.1433
2021-05-08,10.01053
2021-05-09,12.64488
2021-05-10,41.72813
2021-05-11,43.62486
2021-05-12,40.67439
2021-05-13,41.72813
2021-05-14,72.39199
2021-05-15,20.33719
2021-05-16,16.12223
2021-05-17,75.02634
2021-05-18,39.09378
2021-05-19,16.54373
2021-05-20,29.50474
2021-05-21,29.82086
2021-05-22,10.85353
2021-05-23,9.37829
2021-05-24,34.87881
2021-05-25,27.29188
2021-05-26,31.92834
2021-05-27,30.4531
2021-05-28,25.71127
2021-05-29,10.9589
2021-05-30,8.21917
2021-05-31,30.76923
2021-06-01,32.66596
2021-06-02,31.40147
2021-06-03,27.29188
2021-06-04,24.97365
2021-06-05,10.74815
2021-06-06,11.27502
2021-06-07,25.07903
2021-06-08,27.08113
2021-06-09,28.76712
2021-06-10,32.24446
2021-06-11,24.13066
2021-06-12,7.58693
2021-06-13,9.58904
2021-06-14,27.81875
2021-06-15,29.82086
2021-06-16,27.608
2021-06-17,27.18651
2021-06-18,24.7629
2021-06-19,10.74815
2021-06-20,8.85142
2021-06-21,29.61011
2021-06-22,30.97997
2021-06-23,29.08324
2021-06-24,31.82297
2021-06-25,28.97787
2021-06-26,9.06217
2021-06-27,7.48155
2021-06-28,25.6059
2021-06-29,27.50263
2021-06-30,26.55426
2021-07-01,28.87249
2021-07-02,27.50263
2021-07-03,8.85142
2021-07-04,8.74604
2021-07-05,28.34562
2021-07-06,30.76923
2021-07-07,29.08324
2021-07-08,26.13277
2021-07-09,24.65753
2021-07-10,7.6923
2021-07-11,8.1138
2021-07-12,23.91991
2021-07-13,27.39726
2021-07-14,26.02739
2021-07-15,29.08324
2021-07-16,24.02528
2021-07-17,8.85142
2021-07-18,9.37829
2021-07-19,29.18861
2021-07-20,26.97576
2021-07-21,25.92202
2021-07-22,29.61011
2021-07-23,27.39726
2021-07-24,8.32455
2021-07-25,8.5353
2021-07-26,25.92202
2021-07-27,31.71759
2021-07-28,35.93256
2021-07-29,36.9863
2021-07-30,28.66174
2021-07-31,13.90937
2021-08-01,10.64278
2021-08-02,32.98208
2021-08-03,32.45521
2021-08-04,31.71759
2021-08-05,33.61433
2021-08-06,31.40147
2021-08-07,10.85353
2021-08-08,12.64488
2021-08-09,36.1433
2021-08-10,41.20126
2021-08-11,41.72813
2021-08-12,46.46996
2021-08-13,70.81138
2021-08-14,19.59957
2021-08-15,13.90937
2021-08-16,17.17597
2021-08-17,96.41728
2021-08-18,47.41833
2021-08-19,40.46364
2021-08-20,28.66174
2021-08-21,12.22339
2021-08-22,11.06427
2021-08-23,34.77344
2021-08-24,32.56059
2021-08-25,32.56059
2021-08-26,34.24657
2021-08-27,31.19072
2021-08-28,13.17175
2021-08-29,8.74604
2021-08-30,31.61222
2021-08-31,33.08746
2021-09-01,34.77344
2021-09-02,31.71759
2021-09-03,30.76923
2021-09-04,13.06638
2021-09-05,8.85142
2021-09-06,26.76501
2021-09-07,30.55848
2021-09-08,29.92623
2021-09-09,29.50474
2021-09-10,24.65753
2021-09-11,10.9589
2021-09-12,11.3804
2021-09-13,28.55637
2021-09-14,30.66385
2021-09-15,31.92834
2021-09-16,30.66385
2021-09-17,25.39515
2021-09-18,8.64067
2021-09-19,6.63856
2021-09-20,6.11169
2021-09-21,5.79557
2021-09-22,9.27291
2021-09-23,25.92202
2021-09-24,27.608
2021-09-25,10.5374
2021-09-26,9.90516
2021-09-27,30.03161
2021-09-28,29.29399
2021-09-29,27.81875
2021-09-30,29.18861
2021-10-01,25.50052
2021-10-02,9.06217
2021-10-03,10.11591
2021-10-04,10.01053
2021-10-05,27.29188
2021-10-06,32.56059
2021-10-07,29.82086
2021-10-08,25.50052
2021-10-09,10.5374
2021-10-10,9.37829
2021-10-11,11.3804
2021-10-12,22.97154
2021-10-13,21.81243
2021-10-14,25.6059
2021-10-15,29.71548
2021-10-16,11.69652
2021-10-17,8.64067
2021-10-18,28.13487
2021-10-19,27.50263
2021-10-20,31.2961
2021-10-21,26.23814
2021-10-22,20.44257
2021-10-23,10.9589
2021-10-24,8.95679
2021-10-25,29.39936
2021-10-26,29.71548
2021-10-27,30.66385
2021-10-28,33.93045
2021-10-29,31.19072
2021-10-30,11.69652
2021-10-31,8.85142
2021-11-01,29.18861
2021-11-02,34.66807
2021-11-03,29.50474
2021-11-04,29.08324
2021-11-05,27.50263
2021-11-06,11.27502
2021-11-07,9.69441
2021-11-08,24.86828
2021-11-09,29.71548
2021-11-10,32.24446
2021-11-11,38.46153
2021-11-12,42.57112
2021-11-13,13.48788
2021-11-14,13.17175
2021-11-15,62.1707
2021-11-16,42.255
2021-11-17,30.8746
2021-11-18,29.92623
2021-11-19,26.87038
2021-11-20,14.33087
2021-11-21,10.5374
2021-11-22,30.03161
2021-11-23,29.82086
2021-11-24,28.55637
2021-11-25,29.92623
2021-11-26,25.92202
2021-11-27,9.16754
2021-11-28,10.01053
2021-11-29,26.65964
2021-11-30,28.24025
2021-12-01,28.34562
2021-12-02,23.91991
2021-12-03,21.60168
2021-12-04,8.95679
2021-12-05,7.79768
2021-12-06,22.12855
2021-12-07,29.18861
2021-12-08,26.13277
2021-12-09,27.71338
2021-12-10,25.1844
2021-12-11,10.5374
2021-12-12,7.48155
2021-12-13,26.23814
2021-12-14,28.13487
2021-12-15,29.08324
2021-12-16,30.03161
2021-12-17,21.49631
2021-12-18,8.74604
2021-12-19,10.22128
2021-12-20,23.07692
2021-12-21,25.50052
2021-12-22,29.50474
2021-12-23,28.76712
2021-12-24,21.9178
2021-12-25,6.53319
2021-12-26,7.37618
2021-12-27,25.39515
2021-12-28,25.71127
2021-12-29,21.70706
2021-12-30,22.02318
2021-12-31,13.17175
2022-01-01,6.95468
2022-01-02,7.27081
2022-01-03,30.4531
2022-01-04,28.87249
2022-01-05,25.71127
2022-01-06,27.50263
2022-01-07,25.1844
2022-01-08,10.43203
2022-01-09,10.85353
2022-01-10,26.44889
2022-01-11,26.76501
2022-01-12,30.13698
2022-01-13,28.34562
2022-01-14,24.7629
2022-01-15,10.32665
2022-01-16,10.9589
2022-01-17,24.7629
2022-01-18,28.55637
2022-01-19,25.1844
2022-01-20,28.0295
2022-01-21,27.18651
2022-01-22,10.64278
2022-01-23,5.37407
2022-01-24,31.19072
2022-01-25,31.19072
2022-01-26,31.92834
2022-01-27,24.02528
2022-01-28,22.55005
2022-01-29,7.6923
2022-01-30,8.1138
2022-01-31,7.58693
2022-02-01,9.16754
2022-02-02,10.22128
2022-02-03,26.23814
2022-02-04,28.55637
2022-02-05,9.58904
2022-02-06,10.22128
2022-02-07,28.24025
2022-02-08,33.40358
2022-02-09,32.98208
2022-02-10,35.19494
2022-02-11,36.1433
2022-02-12,10.5374
2022-02-13,8.42992
2022-02-14,30.24236
2022-02-15,32.13909
2022-02-16,30.97997
2022-02-17,28.97787
2022-02-18,25.07903
2022-02-19,8.1138
2022-02-20,9.06217
2022-02-21,28.76712
2022-02-22,28.55637
2022-02-23,27.08113
2022-02-24,24.13066
2022-02-25,22.7608
2022-02-26,9.69441
2022-02-27,8.21917
2022-02-28,20.12644
2022-03-01,10.5374
2022-03-02,24.97365
2022-03-03,26.76501
2022-03-04,26.55426
2022-03-05,7.90305
2022-03-06,8.21917
2022-03-07,27.08113
2022-03-08,26.23814
2022-03-09,10.5374
2022-03-10,26.13277
2022-03-11,28.451
2022-03-12,8.85142
2022-03-13,8.5353
2022-03-14,29.39936
2022-03-15,29.50474
2022-03-16,33.50895
2022-03-17,31.50684
2022-03-18,28.55637
2022-03-19,11.27502
2022-03-20,10.11591
2022-03-21,32.34984
2022-03-22,32.03371
2022-03-23,36.45943
2022-03-24,36.03793
2022-03-25,30.4531
2022-03-26,11.59114
2022-03-27,10.11591
2022-03-28,29.39936
2022-03-29,31.92834
2022-03-30,36.77555
2022-03-31,36.1433
2022-04-01,25.07903
2022-04-02,10.5374
2022-04-03,10.64278
2022-04-04,32.56059
2022-04-05,34.1412
2022-04-06,28.76712
2022-04-07,35.19494
2022-04-08,27.39726
2022-04-09,9.16754
2022-04-10,9.79978
2022-04-11,31.19072
2022-04-12,31.2961
2022-04-13,30.97997
2022-04-14,30.66385
2022-04-15,32.77133
2022-04-16,9.48366
2022-04-17,9.90516
2022-04-18,32.24446
2022-04-19,28.97787
2022-04-20,29.29399
2022-04-21,25.81664
2022-04-22,25.50052
2022-04-23,10.11591
2022-04-24,6.63856
2022-04-25,28.76712
2022-04-26,29.61011
2022-04-27,31.19072
2022-04-28,28.55637
2022-04-29,24.44678
2022-04-30,6.63856
2022-05-01,7.37618
2022-05-02,26.13277
2022-05-03,26.34351
2022-05-04,25.39515
2022-05-05,8.42992
2022-05-06,17.49209
2022-05-07,5.79557
2022-05-08,6.84931
2022-05-09,24.86828
2022-05-10,27.18651
2022-05-11,25.81664
2022-05-12,30.24236
2022-05-13,33.82507
2022-05-14,10.9589
2022-05-15,9.79978
2022-05-16,49.63119
2022-05-17,32.77133
2022-05-18,29.82086
2022-05-19,29.71548
2022-05-20,22.23393
2022-05-21,6.95468
2022-05-22,10.22128
2022-05-23,26.87038
2022-05-24,30.76923
2022-05-25,28.451
2022-05-26,27.39726
2022-05-27,22.86617
2022-05-28,6.53319
2022-05-29,8.32455
2022-05-30,28.76712
2022-05-31,26.55426
2022-06-01,11.80189
2022-06-02,25.81664
2022-06-03,25.81664
2022-06-04,6.53319
2022-06-05,8.1138
2022-06-06,8.1138
2022-06-07,22.7608
2022-06-08,24.65753
2022-06-09,26.34351
2022-06-10,20.23182
2022-06-11,8.21917
2022-06-12,6.63856
2022-06-13,18.86195
2022-06-14,28.24025
2022-06-15,27.29188
2022-06-16,25.92202
2022-06-17,21.81243
2022-06-18,6.00632
2022-06-19,7.79768
2022-06-20,23.70916
2022-06-21,27.39726
2022-06-22,24.97365
2022-06-23,25.28977
2022-06-24,21.81243
2022-06-25,6.32244
2022-06-26,7.27081
2022-06-27,24.13066
2022-06-28,27.18651
2022-06-29,22.44467
2022-06-30,27.81875
2022-07-01,23.18229
2022-07-02,6.42781
2022-07-03,5.37407
2022-07-04,23.28767
2022-07-05,23.18229
2022-07-06,28.66174
2022-07-07,26.44889
2022-07-08,22.23393
2022-07-09,9.37829
2022-07-10,6.42781
2022-07-11,24.02528
2022-07-12,24.7629
2022-07-13,22.7608
2022-07-14,22.23393
2022-07-15,22.3393
2022-07-16,7.6923
2022-07-17,7.06006
2022-07-18,25.07903
2022-07-19,24.97365
2022-07-20,22.7608
2022-07-21,22.02318
2022-07-22,22.55005
2022-07-23,8.95679
2022-07-24,6.11169
2022-07-25,22.44467
2022-07-26,24.34141
2022-07-27,24.44678
2022-07-28,22.55005
2022-07-29,23.70916
2022-07-30,6.32244
2022-07-31,9.69441
2022-08-01,22.12855
2022-08-02,24.13066
2022-08-03,20.96944
2022-08-04,20.02107
2022-08-05,21.07481
2022-08-06,7.06006
2022-08-07,7.16543
2022-08-08,23.07692
2022-08-09,25.81664
2022-08-10,25.71127
2022-08-11,28.24025
2022-08-12,34.24657
2022-08-13,9.69441
2022-08-14,8.32455
2022-08-15,7.58693
2022-08-16,69.86301
2022-08-17,42.57112
2022-08-18,29.82086
2022-08-19,23.60379
2022-08-20,13.69863
2022-08-21,8.74604
2022-08-22,26.55426
2022-08-23,26.87038
2022-08-24,25.39515
2022-08-25,26.87038
2022-08-26,19.0727
2022-08-27,7.90305
2022-08-28,6.63856
2022-08-29,23.49841
2022-08-30,23.39304
2022-08-31,27.18651
2022-09-01,22.55005
2022-09-02,20.54794
2022-09-03,4.74183
2022-09-04,6.42781
2022-09-05,18.65121
2022-09-06,24.65753
2022-09-07,22.86617
2022-09-08,16.33298
2022-09-09,5.47945
2022-09-10,6.32244
2022-09-11,5.2687
2022-09-12,7.79768
2022-09-13,22.3393
2022-09-14,22.86617
2022-09-15,25.1844
2022-09-16,22.44467
2022-09-17,6.42781
2022-09-18,6.42781
2022-09-19,23.49841
2022-09-20,29.08324
2022-09-21,25.6059
2022-09-22,25.6059
2022-09-23,22.3393
2022-09-24,7.79768
2022-09-25,7.27081
2022-09-26,24.55216
2022-09-27,23.18229
2022-09-28,26.44889
2022-09-29,28.76712
2022-09-30,23.28767
2022-10-01,8.21917
2022-10-02,7.48155
2022-10-03,7.48155
2022-10-04,23.91991
2022-10-05,21.81243
2022-10-06,21.81243
2022-10-07,21.18018
2022-10-08,6.42781
2022-10-09,6.21707
2022-10-10,7.90305
2022-10-11,22.23393
2022-10-12,28.0295
2022-10-13,25.81664
2022-10-14,18.75658
2022-10-15,6.42781
2022-10-16,6.42781
2022-10-17,21.39093
2022-10-18,22.44467
2022-10-19,22.97154
2022-10-20,24.7629
2022-10-21,24.97365
2022-10-22,6.32244
2022-10-23,6.32244
2022-10-24,22.86617
2022-10-25,24.13066
2022-10-26,25.71127
2022-10-27,28.76712
2022-10-28,24.13066
2022-10-29,6.11169
2022-10-30,4.74183
2022-10-31,23.18229
2022-11-01,26.23814
2022-11-02,24.02528
2022-11-03,27.81875
2022-11-04,29.39936
2022-11-05,6.53319
2022-11-06,7.16543
2022-11-07,23.81454
2022-11-08,27.18651
2022-11-09,28.55637
2022-11-10,28.451
2022-11-11,31.82297
2022-11-12,7.79768
2022-11-13,8.64067
2022-11-14,50.3688
2022-11-15,41.09589
2022-11-16,24.7629
2022-11-17,29.71548
2022-11-18,24.44678
2022-11-19,7.79768
2022-11-20,5.90094
2022-11-21,24.44678
2022-11-22,26.65964
2022-11-23,24.7629
2022-11-24,22.44467
2022-11-25,21.39093
2022-11-26,8.1138
2022-11-27,6.42781
2022-11-28,25.6059
2022-11-29,25.92202
2022-11-30,22.55005
2022-12-01,21.9178
2022-12-02,21.49631
2022-12-03,3.89884
2022-12-04,6.00632
2022-12-05,18.12434
2022-12-06,21.07481
2022-12-07,23.07692
2022-12-08,23.81454
2022-12-09,22.3393
2022-12-10,8.00842
2022-12-11,6.53319
2022-12-12,20.02107
2022-12-13,25.1844
2022-12-14,23.18229
2022-12-15,24.86828
2022-12-16,19.38883
2022-12-17,6.11169
2022-12-18,6.74394
2022-12-19,21.60168
2022-12-20,24.44678
2022-12-21,22.3393
2022-12-22,23.49841
2022-12-23,19.17808
2022-12-24,6.00632
2022-12-25,4.32033
2022-12-26,20.33719
2022-12-27,18.01896
2022-12-28,19.17808
2022-12-29,20.12644
2022-12-30,13.59325
2022-12-31,4.63645
2023-01-01,7.06006
2023-01-02,24.55216
2023-01-03,23.39304
2023-01-04,23.81454
2023-01-05,20.23182
2023-01-06,23.49841
2023-01-07,6.84931
2023-01-08,6.53319
2023-01-09,20.44257
2023-01-10,22.02318
2023-01-11,24.7629
2023-01-12,24.34141
2023-01-13,20.33719
2023-01-14,5.37407
2023-01-15,8.74604
2023-01-16,24.55216
2023-01-17,22.02318
2023-01-18,21.70706
2023-01-19,22.65542
2023-01-20,14.54162
2023-01-21,7.16543
2023-01-22,3.58271
2023-01-23,3.58271
2023-01-24,6.84931
2023-01-25,24.13066
2023-01-26,26.23814
2023-01-27,24.34141
2023-01-28,8.32455
2023-01-29,8.21917
2023-01-30,24.97365
2023-01-31,29.18861
2023-02-01,28.13487
2023-02-02,22.3393
2023-02-03,27.39726
2023-02-04,5.2687
2023-02-05,8.5353
2023-02-06,26.55426
2023-02-07,26.13277
2023-02-08,25.28977
2023-02-09,30.97997
2023-02-10,23.28767
2023-02-11,6.84931
2023-02-12,7.58693
2023-02-13,27.39726
2023-02-14,29.82086
2023-02-15,27.29188
2023-02-16,26.97576
2023-02-17,26.02739
2023-02-18,6.42781
2023-02-19,8.1138
2023-02-20,24.02528
2023-02-21,25.07903
2023-02-22,25.39515
2023-02-23,24.34141
2023-02-24,20.86406
2023-02-25,4.63645
2023-02-26,7.06006
2023-02-27,23.49841
2023-02-28,24.44678
2023-03-01,10.22128
2023-03-02,22.7608
2023-03-03,23.49841
2023-03-04,8.21917
2023-03-05,7.58693
2023-03-06,26.13277
2023-03-07,31.82297
2023-03-08,30.03161
2023-03-09,27.50263
2023-03-10,28.0295
2023-03-11,8.32455
2023-03-12,6.74394
2023-03-13,28.55637
2023-03-14,30.55848
2023-03-15,30.8746
2023-03-16,33.93045
2023-03-17,26.65964
2023-03-18,6.84931
2023-03-19,6.32244
2023-03-20,30.97997
2023-03-21,36.88092
2023-03-22,32.24446
2023-03-23,37.19704
2023-03-24,32.13909
2023-03-25,7.90305
2023-03-26,8.00842
2023-03-27,32.03371
2023-03-28,29.92623
2023-03-29,33.50895
2023-03-30,30.55848
2023-03-31,29.08324
2023-04-01,7.16543
2023-04-02,8.85142
2023-04-03,27.29188
2023-04-04,30.34773
2023-04-05,30.03161
2023-04-06,31.40147
2023-04-07,29.29399
2023-04-08,7.06006
2023-04-09,7.48155
2023-04-10,30.97997
2023-04-11,32.34984
2023-04-12,28.34562
2023-04-13,25.71127
2023-04-14,25.1844
2023-04-15,7.90305
2023-04-16,9.27291
2023-04-17,29.82086
2023-04-18,28.34562
2023-04-19,28.24025
2023-04-20,24.44678
2023-04-21,20.02107
2023-04-22,8.74604
2023-04-23,6.95468
2023-04-24,26.23814
2023-04-25,23.28767
2023-04-26,28.451
2023-04-27,25.71127
2023-04-28,23.81454
2023-04-29,5.6902
2023-04-30,6.42781
2023-05-01,8.74604
2023-05-02,22.12855
2023-05-03,20.33719
2023-05-04,21.07481
2023-05-05,6.00632
2023-05-06,6.63856
2023-05-07,6.00632
2023-05-08,24.86828
2023-05-09,25.28977
2023-05-10,26.02739
2023-05-11,21.07481
2023-05-12,27.50263
2023-05-13,8.21917
2023-05-14,5.79557
2023-05-15,44.15173
2023-05-16,28.34562
2023-05-17,24.65753
2023-05-18,20.02107
2023-05-19,20.75869
2023-05-20,5.05795
2023-05-21,4.74183
2023-05-22,18.01896
2023-05-23,18.86195
2023-05-24,20.54794
2023-05-25,22.55005
2023-05-26,19.70495
2023-05-27,5.90094
2023-05-28,3.37197
2023-05-29,6.32244
2023-05-30,24.34141
