date,고려아연주가
2020-09-26,3.66042
2020-09-27,2.81387
2020-09-28,29.96303
2020-09-29,24.8599
2020-09-30,3.63658
2020-10-01,2.64695
2020-10-02,2.89734
2020-10-03,2.55156
2020-10-04,2.86157
2020-10-05,26.55299
2020-10-06,30.05842
2020-10-07,27.76916
2020-10-08,25.4799
2020-10-09,4.6739
2020-10-10,3.58888
2020-10-11,3.25503
2020-10-12,28.52032
2020-10-13,27.43531
2020-10-14,27.173
2020-10-15,27.04185
2020-10-16,25.28913
2020-10-17,3.32657
2020-10-18,3.07618
2020-10-19,23.40527
2020-10-20,25.95683
2020-10-21,24.44258
2020-10-22,35.19732
2020-10-23,28.3534
2020-10-24,3.56504
2020-10-25,2.38464
2020-10-26,27.82878
2020-10-27,30.23727
2020-10-28,27.31608
2020-10-29,27.173
2020-10-30,25.12221
2020-10-31,3.12388
2020-11-01,2.64695
2020-11-02,25.26529
2020-11-03,24.47835
2020-11-04,25.81375
2020-11-05,26.49338
2020-11-06,28.28186
2020-11-07,4.39966
2020-11-08,2.80195
2020-11-09,30.21342
2020-11-10,27.94801
2020-11-11,26.58876
2020-11-12,25.0149
2020-11-13,25.71837
2020-11-14,4.45928
2020-11-15,4.10158
2020-11-16,29.16418
2020-11-17,31.82305
2020-11-18,28.84225
2020-11-19,25.33683
2020-11-20,25.21759
2020-11-21,4.42351
2020-11-22,4.1612
2020-11-23,31.66805
2020-11-24,34.005
2020-11-25,32.95576
2020-11-26,28.18647
2020-11-27,25.3249
2020-11-28,4.65005
2020-11-29,4.80505
2020-11-30,27.328
2020-12-01,32.8723
2020-12-02,38.85775
2020-12-03,39.69238
2020-12-04,39.65661
2020-12-05,6.10468
2020-12-06,5.99737
2020-12-07,35.57887
2020-12-08,33.39692
2020-12-09,32.84845
2020-12-10,34.52962
2020-12-11,31.78728
2020-12-12,5.84237
2020-12-13,4.50697
2020-12-14,39.87122
2020-12-15,38.75044
2020-12-16,37.74889
2020-12-17,38.42852
2020-12-18,36.69965
2020-12-19,5.73506
2020-12-20,5.30583
2020-12-21,49.27864
2020-12-22,41.40932
2020-12-23,38.63121
2020-12-24,34.89924
2020-12-25,5.58006
2020-12-26,4.43543
2020-12-27,4.38774
2020-12-28,35.37617
2020-12-29,37.88005
2020-12-30,38.2139
2020-12-31,8.58471
2021-01-01,7.297
2021-01-02,7.24931
2021-01-03,7.07046
2021-01-04,39.95469
2021-01-05,81.38786
2021-01-06,76.95242
2021-01-07,62.63264
2021-01-08,57.58912
2021-01-09,17.27673
2021-01-10,12.26898
2021-01-11,60.59377
2021-01-12,53.14176
2021-01-13,44.43782
2021-01-14,44.71205
2021-01-15,42.3751
2021-01-16,7.26123
2021-01-17,6.46238
2021-01-18,41.99356
2021-01-19,45.42744
2021-01-20,40.22892
2021-01-21,53.65446
2021-01-22,53.46369
2021-01-23,10.92166
2021-01-24,11.99475
2021-01-25,53.61869
2021-01-26,47.34708
2021-01-27,43.49588
2021-01-28,40.8847
2021-01-29,43.82973
2021-01-30,8.53702
2021-01-31,6.97508
2021-02-01,61.79802
2021-02-02,78.18051
2021-02-03,49.57672
2021-02-04,45.99976
2021-02-05,45.30821
2021-02-06,7.32085
2021-02-07,6.71276
2021-02-08,44.72397
2021-02-09,41.61201
2021-02-10,34.73232
2021-02-11,6.15237
2021-02-12,5.22236
2021-02-13,5.59198
2021-02-14,5.97353
2021-02-15,42.02933
2021-02-16,54.22677
2021-02-17,52.1879
2021-02-18,43.98473
2021-02-19,40.49123
2021-02-20,6.52199
2021-02-21,6.65315
2021-02-22,58.1972
2021-02-23,70.02503
2021-02-24,55.22832
2021-02-25,46.66746
2021-02-26,50.49481
2021-02-27,8.23894
2021-02-28,7.3447
2021-03-01,7.73816
2021-03-02,42.95934
2021-03-03,40.03815
2021-03-04,36.2108
2021-03-05,33.00345
2021-03-06,5.77083
2021-03-07,6.3193
2021-03-08,36.2108
2021-03-09,37.91582
2021-03-10,34.14808
2021-03-11,38.2139
2021-03-12,34.56539
2021-03-13,5.05544
2021-03-14,4.80505
2021-03-15,32.90807
2021-03-16,31.11958
2021-03-17,36.6758
2021-03-18,36.22272
2021-03-19,30.11803
2021-03-20,5.01967
2021-03-21,5.15082
2021-03-22,32.38345
2021-03-23,30.40419
2021-03-24,28.7111
2021-03-25,29.21187
2021-03-26,28.91379
2021-03-27,6.21199
2021-03-28,5.62775
2021-03-29,29.39072
2021-03-30,28.85417
2021-03-31,29.14033
2021-04-01,30.33265
2021-04-02,33.12268
2021-04-03,6.45045
2021-04-04,4.79313
2021-04-05,27.98378
2021-04-06,29.59341
2021-04-07,36.43734
2021-04-08,30.78573
2021-04-09,27.36377
2021-04-10,3.41003
2021-04-11,3.41003
2021-04-12,28.17455
2021-04-13,28.62763
2021-04-14,28.8661
2021-04-15,33.37307
2021-04-16,42.20817
2021-04-17,7.40431
2021-04-18,5.92583
2021-04-19,32.99153
2021-04-20,29.92726
2021-04-21,32.41922
2021-04-22,42.72087
2021-04-23,40.86085
2021-04-24,4.81697
2021-04-25,5.46083
2021-04-26,34.26731
2021-04-27,36.43734
2021-04-28,33.24192
2021-04-29,58.25682
2021-04-30,45.82091
2021-05-01,6.0093
2021-05-02,4.79313
2021-05-03,36.18695
2021-05-04,33.58769
2021-05-05,6.23584
2021-05-06,43.79396
2021-05-07,40.18123
2021-05-08,7.22546
2021-05-09,6.22391
2021-05-10,51.16251
2021-05-11,55.45487
2021-05-12,50.98366
2021-05-13,46.11899
2021-05-14,38.7266
2021-05-15,8.66817
2021-05-16,8.20317
2021-05-17,34.79193
2021-05-18,39.27506
2021-05-19,9.56241
2021-05-20,37.64158
2021-05-21,34.85155
2021-05-22,7.23739
2021-05-23,8.85894
2021-05-24,36.79503
2021-05-25,32.22844
2021-05-26,33.03922
2021-05-27,30.80958
2021-05-28,29.55764
2021-05-29,5.69929
2021-05-30,8.8351
2021-05-31,37.66543
2021-06-01,38.64313
2021-06-02,32.8723
2021-06-03,34.16
2021-06-04,28.5084
2021-06-05,4.25658
2021-06-06,5.24621
2021-06-07,28.30571
2021-06-08,27.00608
2021-06-09,27.93609
2021-06-10,31.98998
2021-06-11,27.86455
2021-06-12,4.01812
2021-06-13,3.62465
2021-06-14,26.08799
2021-06-15,31.77536
2021-06-16,27.95993
2021-06-17,27.93609
2021-06-18,27.67378
2021-06-19,4.96005
2021-06-20,3.72004
2021-06-21,26.91069
2021-06-22,26.51722
2021-06-23,33.57577
2021-06-24,32.50268
2021-06-25,36.06772
2021-06-26,12.91284
2021-06-27,5.81852
2021-06-28,29.98688
2021-06-29,25.45606
2021-06-30,27.82878
2021-07-01,25.07452
2021-07-02,23.05949
2021-07-03,3.81542
2021-07-04,3.46965
2021-07-05,23.50065
2021-07-06,24.21604
2021-07-07,21.28293
2021-07-08,22.57064
2021-07-09,24.29951
2021-07-10,4.86467
2021-07-11,4.65005
2021-07-12,25.58721
2021-07-13,24.74067
2021-07-14,100.0
2021-07-15,88.0887
2021-07-16,64.68343
2021-07-17,10.18242
2021-07-18,8.3224
2021-07-19,45.67783
2021-07-20,57.00488
2021-07-21,77.9182
2021-07-22,68.12924
2021-07-23,90.03219
2021-07-24,12.22129
2021-07-25,10.6832
2021-07-26,67.71193
2021-07-27,59.49684
2021-07-28,48.25324
2021-07-29,49.11172
2021-07-30,58.30451
2021-07-31,7.75008
2021-08-01,6.74853
2021-08-02,44.59282
2021-08-03,42.67318
2021-08-04,40.49123
2021-08-05,37.04542
2021-08-06,33.93346
2021-08-07,6.3193
2021-08-08,4.65005
2021-08-09,34.25539
2021-08-10,32.88422
2021-08-11,32.29998
2021-08-12,40.34815
2021-08-13,37.00965
2021-08-14,4.79313
2021-08-15,3.3385
2021-08-16,6.59353
2021-08-17,32.8246
2021-08-18,30.57112
2021-08-19,32.0019
2021-08-20,34.14808
2021-08-21,5.06736
2021-08-22,5.04351
2021-08-23,35.63848
2021-08-24,35.37617
2021-08-25,32.62191
2021-08-26,28.11493
2021-08-27,27.66185
2021-08-28,3.98235
2021-08-29,2.71849
2021-08-30,26.89877
2021-08-31,31.70382
2021-09-01,30.07034
2021-09-02,28.26994
2021-09-03,27.79301
2021-09-04,3.4458
2021-09-05,4.6739
2021-09-06,29.1761
2021-09-07,27.78108
2021-09-08,24.62143
2021-09-09,23.85835
2021-09-10,21.90294
2021-09-11,3.25503
2021-09-12,2.50387
2021-09-13,31.03612
2021-09-14,26.99415
2021-09-15,23.92989
2021-09-16,24.40682
2021-09-17,22.72564
2021-09-18,3.87504
2021-09-19,3.45773
2021-09-20,2.90926
2021-09-21,3.07618
2021-09-22,3.77965
2021-09-23,25.3249
2021-09-24,24.45451
2021-09-25,4.81697
2021-09-26,3.89889
2021-09-27,23.44103
2021-09-28,29.08072
2021-09-29,31.3342
2021-09-30,25.25336
2021-10-01,24.88374
2021-10-02,3.55311
2021-10-03,2.64695
2021-10-04,5.99737
2021-10-05,29.78418
2021-10-06,31.96613
2021-10-07,32.77691
2021-10-08,33.73077
2021-10-09,7.24931
2021-10-10,7.16585
2021-10-11,12.47168
2021-10-12,58.37605
2021-10-13,48.76594
2021-10-14,57.87528
2021-10-15,54.00023
2021-10-16,11.06474
2021-10-17,6.74853
2021-10-18,61.36878
2021-10-19,64.34958
2021-10-20,60.61762
2021-10-21,48.34863
2021-10-22,42.11279
2021-10-23,5.18659
2021-10-24,4.88851
2021-10-25,37.78466
2021-10-26,35.06617
2021-10-27,33.76654
2021-10-28,41.94586
2021-10-29,39.32276
2021-10-30,7.98855
2021-10-31,6.53392
2021-11-01,38.28544
2021-11-02,45.89245
2021-11-03,45.15321
2021-11-04,40.26469
2021-11-05,38.91737
2021-11-06,6.93931
2021-11-07,5.50852
2021-11-08,37.7012
2021-11-09,34.8754
2021-11-10,37.28389
2021-11-11,37.55812
2021-11-12,44.16358
2021-11-13,11.16012
2021-11-14,9.20472
2021-11-15,41.65971
2021-11-16,33.96923
2021-11-17,35.5431
2021-11-18,34.70847
2021-11-19,33.52807
2021-11-20,5.19852
2021-11-21,4.63813
2021-11-22,38.13043
2021-11-23,40.372
2021-11-24,39.02468
2021-11-25,34.6727
2021-11-26,45.24859
2021-11-27,6.96315
2021-11-28,7.32085
2021-11-29,39.26314
2021-11-30,38.02313
2021-12-01,34.66078
2021-12-02,34.38655
2021-12-03,32.76499
2021-12-04,5.87814
2021-12-05,4.25658
2021-12-06,32.0019
2021-12-07,31.47728
2021-12-08,32.91999
2021-12-09,30.29688
2021-12-10,30.7142
2021-12-11,5.00775
2021-12-12,5.03159
2021-12-13,31.20305
2021-12-14,30.17765
2021-12-15,25.88529
2021-12-16,28.01955
2021-12-17,32.62191
2021-12-18,5.11505
2021-12-19,4.4712
2021-12-20,31.95421
2021-12-21,28.42494
2021-12-22,27.70955
2021-12-23,39.21545
2021-12-24,36.89042
2021-12-25,5.58006
2021-12-26,5.2939
2021-12-27,32.33575
2021-12-28,32.50268
2021-12-29,31.34613
2021-12-30,26.29068
2021-12-31,10.0155
2022-01-01,3.72004
2022-01-02,3.74388
2022-01-03,26.45761
2022-01-04,25.9926
2022-01-05,27.45916
2022-01-06,29.96303
2022-01-07,29.78418
2022-01-08,4.42351
2022-01-09,4.42351
2022-01-10,27.63801
2022-01-11,28.5084
2022-01-12,34.80386
2022-01-13,38.63121
2022-01-14,33.15845
2022-01-15,6.43853
2022-01-16,4.28043
2022-01-17,31.50113
2022-01-18,27.91224
2022-01-19,41.20662
2022-01-20,37.62966
2022-01-21,34.14808
2022-01-22,6.12853
2022-01-23,5.1389
2022-01-24,38.02313
2022-01-25,35.79348
2022-01-26,37.11696
2022-01-27,40.19315
2022-01-28,35.40002
2022-01-29,5.55621
2022-01-30,4.44735
2022-01-31,6.02122
2022-02-01,6.05699
2022-02-02,6.14045
2022-02-03,38.53582
2022-02-04,38.22582
2022-02-05,8.07201
2022-02-06,5.54429
2022-02-07,37.89197
2022-02-08,38.07082
2022-02-09,37.36735
2022-02-10,33.80231
2022-02-11,31.46536
2022-02-12,5.46083
2022-02-13,3.69619
2022-02-14,31.16728
2022-02-15,31.01228
2022-02-16,31.96613
2022-02-17,29.83188
2022-02-18,27.483
2022-02-19,3.8035
2022-02-20,5.38929
2022-02-21,30.29688
2022-02-22,31.85882
2022-02-23,28.97341
2022-02-24,33.06307
2022-02-25,29.06879
2022-02-26,4.29235
2022-02-27,3.43388
2022-02-28,29.59341
2022-03-01,7.86932
2022-03-02,40.13354
2022-03-03,32.83653
2022-03-04,36.65196
2022-03-05,6.86777
2022-03-06,6.74853
2022-03-07,41.38547
2022-03-08,42.61356
2022-03-09,7.452
2022-03-10,32.96768
2022-03-11,30.47573
2022-03-12,6.70084
2022-03-13,5.42506
2022-03-14,48.43209
2022-03-15,40.96816
2022-03-16,38.47621
2022-03-17,36.27041
2022-03-18,31.65613
2022-03-19,5.66352
2022-03-20,4.70966
2022-03-21,29.86765
2022-03-22,34.37462
2022-03-23,34.95886
2022-03-24,31.81113
2022-03-25,30.28496
2022-03-26,5.01967
2022-03-27,3.70811
2022-03-28,26.51722
2022-03-29,27.42339
2022-03-30,30.60689
2022-03-31,29.03302
2022-04-01,30.7142
2022-04-02,8.59663
2022-04-03,5.00775
2022-04-04,31.90652
2022-04-05,30.21342
2022-04-06,49.33826
2022-04-07,49.14749
2022-04-08,37.52235
2022-04-09,6.43853
2022-04-10,4.4712
2022-04-11,30.33265
2022-04-12,29.61726
2022-04-13,31.73959
2022-04-14,33.11076
2022-04-15,29.93919
2022-04-16,4.57851
2022-04-17,5.27006
2022-04-18,36.65196
2022-04-19,36.54465
2022-04-20,36.2108
2022-04-21,35.75772
2022-04-22,33.37307
2022-04-23,5.4489
2022-04-24,14.52247
2022-04-25,39.93084
2022-04-26,43.61511
2022-04-27,37.12888
2022-04-28,37.06927
2022-04-29,38.66698
2022-04-30,6.22391
2022-05-01,5.16275
2022-05-02,30.58304
2022-05-03,32.62191
2022-05-04,29.64111
2022-05-05,6.02122
2022-05-06,28.8184
2022-05-07,4.6262
2022-05-08,3.51734
2022-05-09,26.69607
2022-05-10,25.51567
2022-05-11,27.54262
2022-05-12,29.46226
2022-05-13,26.46953
2022-05-14,4.04196
2022-05-15,3.31465
2022-05-16,25.78991
2022-05-17,25.18182
2022-05-18,24.87182
2022-05-19,27.28031
2022-05-20,25.86145
2022-05-21,4.05389
2022-05-22,3.25503
2022-05-23,24.43066
2022-05-24,23.51257
2022-05-25,21.93871
2022-05-26,22.43948
2022-05-27,22.26064
2022-05-28,3.15965
2022-05-29,2.48002
2022-05-30,22.94026
2022-05-31,22.86872
2022-06-01,5.40121
2022-06-02,24.16835
2022-06-03,25.28913
2022-06-04,4.06581
2022-06-05,2.68272
2022-06-06,3.15965
2022-06-07,19.79253
2022-06-08,21.4737
2022-06-09,20.11446
2022-06-10,21.37832
2022-06-11,3.3385
2022-06-12,4.06581
2022-06-13,25.82568
2022-06-14,28.11493
2022-06-15,27.29223
2022-06-16,26.54107
2022-06-17,27.13723
2022-06-18,3.98235
2022-06-19,2.99272
2022-06-20,26.77953
2022-06-21,25.25336
2022-06-22,24.56182
2022-06-23,26.24299
2022-06-24,27.70955
2022-06-25,4.39966
2022-06-26,2.7781
2022-06-27,26.20722
2022-06-28,24.75259
2022-06-29,24.15643
2022-06-30,23.29796
2022-07-01,23.40527
2022-07-02,3.81542
2022-07-03,2.87349
2022-07-04,23.59604
2022-07-05,22.59449
2022-07-06,38.97698
2022-07-07,29.46226
2022-07-08,24.8122
2022-07-09,3.60081
2022-07-10,2.61118
2022-07-11,23.51257
2022-07-12,23.34565
2022-07-13,23.66758
2022-07-14,21.99833
2022-07-15,21.93871
2022-07-16,3.9585
2022-07-17,4.50697
2022-07-18,25.33683
2022-07-19,21.02062
2022-07-20,23.54834
2022-07-21,22.46333
2022-07-22,21.75986
2022-07-23,3.31465
2022-07-24,2.92118
2022-07-25,22.37987
2022-07-26,19.69715
2022-07-27,21.46178
2022-07-28,22.61833
2022-07-29,22.71372
2022-07-30,4.20889
2022-07-31,2.87349
2022-08-01,24.64528
2022-08-02,21.80755
2022-08-03,22.12948
2022-08-04,21.80755
2022-08-05,40.20507
2022-08-06,8.19124
2022-08-07,6.12853
2022-08-08,51.59174
2022-08-09,48.39632
2022-08-10,41.93394
2022-08-11,46.39322
2022-08-12,41.45701
2022-08-13,5.63968
2022-08-14,8.31048
2022-08-15,6.53392
2022-08-16,42.55395
2022-08-17,45.29629
2022-08-18,36.41349
2022-08-19,36.68773
2022-08-20,5.22236
2022-08-21,4.44735
2022-08-22,30.85727
2022-08-23,28.92571
2022-08-24,27.78108
2022-08-25,28.53225
2022-08-26,24.80028
2022-08-27,3.15965
2022-08-28,2.61118
2022-08-29,38.10659
2022-08-30,51.67521
2022-08-31,73.18469
2022-09-01,59.75915
2022-09-02,47.14439
2022-09-03,7.79778
2022-09-04,4.97198
2022-09-05,37.45081
2022-09-06,35.0304
2022-09-07,35.60271
2022-09-08,32.94384
2022-09-09,4.76928
2022-09-10,3.1358
2022-09-11,2.89734
2022-09-12,4.35197
2022-09-13,34.21962
2022-09-14,33.3373
2022-09-15,29.92726
2022-09-16,28.16263
2022-09-17,4.10158
2022-09-18,3.12388
2022-09-19,30.42804
2022-09-20,29.25956
2022-09-21,25.4799
2022-09-22,28.07917
2022-09-23,31.1792
2022-09-24,4.84082
2022-09-25,4.20889
2022-09-26,31.15535
2022-09-27,29.80803
2022-09-28,30.7142
2022-09-29,29.19995
2022-09-30,30.33265
2022-10-01,4.38774
2022-10-02,4.0062
2022-10-03,4.49505
2022-10-04,27.94801
2022-10-05,29.70072
2022-10-06,28.40109
2022-10-07,26.01645
2022-10-08,3.31465
2022-10-09,3.04041
2022-10-10,3.15965
2022-10-11,25.49183
2022-10-12,24.83605
2022-10-13,24.63336
2022-10-14,23.71527
2022-10-15,4.54274
2022-10-16,2.92118
2022-10-17,24.23989
2022-10-18,25.86145
2022-10-19,29.71265
2022-10-20,21.66448
2022-10-21,26.95838
2022-10-22,3.30273
2022-10-23,2.8258
2022-10-24,24.8599
2022-10-25,21.79563
2022-10-26,22.11756
2022-10-27,25.27721
2022-10-28,22.20102
2022-10-29,2.51579
2022-10-30,1.82425
2022-10-31,22.09371
2022-11-01,26.49338
2022-11-02,24.51412
2022-11-03,39.38237
2022-11-04,36.61619
2022-11-05,4.99582
2022-11-06,5.69929
2022-11-07,34.7204
2022-11-08,31.57267
2022-11-09,35.84118
2022-11-10,31.16728
2022-11-11,31.72767
2022-11-12,4.48312
2022-11-13,3.76773
2022-11-14,31.72767
2022-11-15,29.47418
2022-11-16,31.66805
2022-11-17,26.08799
2022-11-18,25.40837
2022-11-19,3.61273
2022-11-20,2.88541
2022-11-21,25.86145
2022-11-22,24.27566
2022-11-23,37.29581
2022-11-24,55.60987
2022-11-25,43.0428
2022-11-26,6.22391
2022-11-27,5.22236
2022-11-28,33.76654
2022-11-29,30.8692
2022-11-30,32.49075
2022-12-01,31.40574
2022-12-02,29.65303
2022-12-03,4.30428
2022-12-04,2.99272
2022-12-05,32.86037
2022-12-06,29.54572
2022-12-07,27.95993
2022-12-08,27.38762
2022-12-09,28.3534
2022-12-10,6.10468
2022-12-11,4.53082
2022-12-12,26.73184
2022-12-13,27.41147
2022-12-14,27.33993
2022-12-15,28.26994
2022-12-16,28.36532
2022-12-17,4.12543
2022-12-18,7.4997
2022-12-19,26.09991
2022-12-20,25.24144
2022-12-21,24.64528
2022-12-22,24.83605
2022-12-23,25.15798
2022-12-24,3.79158
2022-12-25,3.61273
2022-12-26,24.94336
2022-12-27,27.31608
2022-12-28,33.26576
2022-12-29,26.13568
2022-12-30,9.94396
2022-12-31,3.20734
2023-01-01,3.56504
2023-01-02,30.28496
2023-01-03,29.66495
2023-01-04,35.74579
2023-01-05,32.62191
2023-01-06,28.99725
2023-01-07,4.41158
2023-01-08,5.15082
2023-01-09,35.09002
2023-01-10,32.56229
2023-01-11,27.39954
2023-01-12,29.35495
2023-01-13,30.58304
2023-01-14,4.80505
2023-01-15,3.38619
2023-01-16,27.47108
2023-01-17,24.93144
2023-01-18,26.11183
2023-01-19,27.81685
2023-01-20,22.79718
2023-01-21,3.41003
2023-01-22,2.51579
2023-01-23,2.76618
2023-01-24,3.88696
2023-01-25,26.36222
2023-01-26,26.98223
2023-01-27,27.50685
2023-01-28,3.92273
2023-01-29,3.2908
2023-01-30,24.18027
2023-01-31,27.39954
2023-02-01,26.07607
2023-02-02,26.43376
2023-02-03,30.28496
2023-02-04,5.28198
2023-02-05,3.51734
2023-02-06,28.44878
2023-02-07,29.50995
2023-02-08,28.28186
2023-02-09,26.60069
2023-02-10,32.57422
2023-02-11,4.6739
2023-02-12,3.75581
2023-02-13,27.35185
2023-02-14,25.92106
2023-02-15,33.05115
2023-02-16,30.7142
2023-02-17,33.77846
2023-02-18,5.10313
2023-02-19,5.63968
2023-02-20,34.93501
2023-02-21,43.90127
2023-02-22,40.8847
2023-02-23,33.695
2023-02-24,27.82878
2023-02-25,4.42351
2023-02-26,4.19697
2023-02-27,28.67533
2023-02-28,29.36687
2023-03-01,5.41313
2023-03-02,29.43841
2023-03-03,25.27721
2023-03-04,6.02122
2023-03-05,6.96315
2023-03-06,30.38035
2023-03-07,29.87957
2023-03-08,33.03922
2023-03-09,30.38035
2023-03-10,26.73184
2023-03-11,4.60236
2023-03-12,6.20007
2023-03-13,36.11541
2023-03-14,33.09884
2023-03-15,33.86192
2023-03-16,30.40419
2023-03-17,31.83498
2023-03-18,5.4966
2023-03-19,4.1612
2023-03-20,28.49648
2023-03-21,28.44878
2023-03-22,30.38035
2023-03-23,32.39537
2023-03-24,28.22224
2023-03-25,4.26851
2023-03-26,3.83927
2023-03-27,27.25646
2023-03-28,26.8153
2023-03-29,25.50375
2023-03-30,25.78991
2023-03-31,33.45653
2023-04-01,6.77238
2023-04-02,4.43543
2023-04-03,29.71265
2023-04-04,28.11493
2023-04-05,31.90652
2023-04-06,28.84225
2023-04-07,30.30881
2023-04-08,5.27006
2023-04-09,4.4712
2023-04-10,33.34923
2023-04-11,33.695
2023-04-12,31.64421
2023-04-13,30.61881
2023-04-14,32.59806
2023-04-15,6.70084
2023-04-16,5.90199
2023-04-17,36.71157
2023-04-18,34.25539
2023-04-19,33.99308
2023-04-20,27.35185
2023-04-21,25.90914
2023-04-22,4.43543
2023-04-23,3.8035
2023-04-24,24.49028
2023-04-25,28.56802
2023-04-26,26.63646
2023-04-27,30.16573
2023-04-28,26.01645
2023-04-29,4.9839
2023-04-30,3.75581
2023-05-01,7.52354
2023-05-02,25.13413
2023-05-03,22.74949
2023-05-04,22.40372
2023-05-05,4.73351
2023-05-06,3.57696
2023-05-07,3.50542
2023-05-08,22.61833
2023-05-09,22.16525
2023-05-10,29.23572
2023-05-11,27.08954
2023-05-12,28.21032
2023-05-13,4.36389
2023-05-14,3.21926
2023-05-15,26.39799
2023-05-16,25.94491
2023-05-17,25.71837
2023-05-18,25.87337
2023-05-19,26.32645
2023-05-20,3.4458
2023-05-21,3.31465
2023-05-22,24.00143
2023-05-23,22.72564
2023-05-24,20.79408
2023-05-25,21.92679
2023-05-26,22.10563
2023-05-27,3.21926
2023-05-28,3.50542
2023-05-29,4.85274
