date,공매
2021-12-21,10.27648
2021-12-22,10.02664
2021-12-23,9.69353
2021-12-24,8.71085
2021-12-25,7.26182
2021-12-26,7.0453
2021-12-27,9.7435
2021-12-28,10.9427
2021-12-29,11.00932
2021-12-30,10.12658
2021-12-31,7.96135
2022-01-01,6.92871
2022-01-02,7.84477
2022-01-03,11.05929
2022-01-04,11.10926
2022-01-05,12.35842
2022-01-06,10.72618
2022-01-07,10.95936
2022-01-08,7.89473
2022-01-09,8.8441
2022-01-10,11.3924
2022-01-11,11.94203
2022-01-12,13.07461
2022-01-13,13.30779
2022-01-14,10.44303
2022-01-15,8.81079
2022-01-16,7.76149
2022-01-17,12.04197
2022-01-18,12.34177
2022-01-19,16.10592
2022-01-20,15.00666
2022-01-21,12.4417
2022-01-22,9.81012
2022-01-23,8.6942
2022-01-24,12.22518
2022-01-25,13.20786
2022-01-26,12.1419
2022-01-27,13.09127
2022-01-28,10.29313
2022-01-29,7.62824
2022-01-30,8.36109
2022-01-31,7.81145
2022-02-01,8.61092
2022-02-02,10.09327
2022-02-03,12.62491
2022-02-04,12.34177
2022-02-05,11.12591
2022-02-06,11.04263
2022-02-07,14.04063
2022-02-08,14.32378
2022-02-09,15.38974
2022-02-10,14.05729
2022-02-11,12.32511
2022-02-12,8.59427
2022-02-13,10.3431
2022-02-14,11.85876
2022-02-15,13.84077
2022-02-16,13.6409
2022-02-17,14.19053
2022-02-18,12.30846
2022-02-19,8.2445
2022-02-20,8.41105
2022-02-21,12.05862
2022-02-22,14.22385
2022-02-23,12.82478
2022-02-24,11.34243
2022-02-25,10.70952
2022-02-26,16.7888
2022-02-27,58.51099
2022-02-28,12.49167
2022-03-01,17.40506
2022-03-02,12.40839
2022-03-03,11.17588
2022-03-04,11.67554
2022-03-05,8.27781
2022-03-06,9.71019
2022-03-07,11.65889
2022-03-08,11.80879
2022-03-09,7.29513
2022-03-10,11.37574
2022-03-11,14.34043
2022-03-12,9.92671
2022-03-13,9.34377
2022-03-14,13.59093
2022-03-15,13.67421
2022-03-16,16.07261
2022-03-17,15.25649
2022-03-18,13.60759
2022-03-19,11.62558
2022-03-20,13.55762
2022-03-21,15.83944
2022-03-22,14.75682
2022-03-23,14.47368
2022-03-24,15.40639
2022-03-25,13.30779
2022-03-26,10.77614
2022-03-27,11.02598
2022-03-28,13.92405
2022-03-29,12.64157
2022-03-30,14.74017
2022-03-31,12.30846
2022-04-01,11.95869
2022-04-02,9.02731
2022-04-03,9.34377
2022-04-04,12.60826
2022-04-05,14.17388
2022-04-06,12.7415
2022-04-07,13.70752
2022-04-08,11.75882
2022-04-09,9.12724
2022-04-10,9.07728
2022-04-11,13.7908
2022-04-12,13.65756
2022-04-13,14.65689
2022-04-14,13.62425
2022-04-15,11.30912
2022-04-16,9.1439
2022-04-17,10.32644
2022-04-18,14.50699
2022-04-19,16.12258
2022-04-20,14.82345
2022-04-21,15.03997
2022-04-22,12.07528
2022-04-23,8.76082
2022-04-24,10.97601
2022-04-25,13.44103
2022-04-26,14.27381
2022-04-27,14.14057
2022-04-28,13.69087
2022-04-29,12.45836
2022-04-30,9.62691
2022-05-01,8.29447
2022-05-02,12.25849
2022-05-03,12.55829
2022-05-04,12.8914
2022-05-05,8.36109
2022-05-06,16.43904
2022-05-07,8.36109
2022-05-08,10.20986
2022-05-09,13.57428
2022-05-10,13.62425
2022-05-11,13.29113
2022-05-12,14.17388
2022-05-13,11.75882
2022-05-14,9.77681
2022-05-15,8.19453
2022-05-16,15.15656
2022-05-17,12.70819
2022-05-18,14.00732
2022-05-19,13.24117
2022-05-20,11.60892
2022-05-21,7.9447
2022-05-22,8.2445
2022-05-23,12.19187
2022-05-24,12.65822
2022-05-25,43.75416
2022-05-26,44.97001
2022-05-27,30.31312
2022-05-28,14.44037
2022-05-29,11.50899
2022-05-30,15.05662
2022-05-31,13.74083
2022-06-01,11.25916
2022-06-02,13.6409
2022-06-03,12.54163
2022-06-04,8.44437
2022-06-05,8.67754
2022-06-06,9.52698
2022-06-07,12.94137
2022-06-08,13.14123
2022-06-09,13.20786
2022-06-10,12.39173
2022-06-11,12.64157
2022-06-12,9.24383
2022-06-13,13.7908
2022-06-14,13.44103
2022-06-15,15.30646
2022-06-16,12.79147
2022-06-17,11.75882
2022-06-18,7.76149
2022-06-19,7.62824
2022-06-20,12.5916
2022-06-21,12.54163
2022-06-22,17.97135
2022-06-23,16.45569
2022-06-24,13.42438
2022-06-25,9.97668
2022-06-26,10.99267
2022-06-27,12.72485
2022-06-28,13.14123
2022-06-29,13.75749
2022-06-30,12.45836
2022-07-01,10.44303
2022-07-02,7.66155
2022-07-03,8.11125
2022-07-04,11.87541
2022-07-05,12.2918
2022-07-06,12.12524
2022-07-07,12.02531
2022-07-08,10.14323
2022-07-09,7.07861
2022-07-10,7.76149
2022-07-11,14.50699
2022-07-12,14.57361
2022-07-13,12.52498
2022-07-14,12.24183
2022-07-15,12.54163
2022-07-16,8.91072
2022-07-17,7.7948
2022-07-18,12.1419
2022-07-19,13.37441
2022-07-20,12.17521
2022-07-21,12.35842
2022-07-22,10.87608
2022-07-23,7.39506
2022-07-24,8.27781
2022-07-25,12.92471
2022-07-26,12.92471
2022-07-27,13.05796
2022-07-28,20.78614
2022-07-29,11.10926
2022-07-30,7.495
2022-07-31,7.71152
2022-08-01,10.05996
2022-08-02,11.14257
2022-08-03,11.15922
2022-08-04,11.50899
2022-08-05,10.92604
2022-08-06,8.37774
2022-08-07,7.36175
2022-08-08,14.3904
2022-08-09,13.491
2022-08-10,11.77548
2022-08-11,12.5916
2022-08-12,12.02531
2022-08-13,7.66155
2022-08-14,6.97868
2022-08-15,8.86075
2022-08-16,13.09127
2022-08-17,12.92471
2022-08-18,13.50766
2022-08-19,11.87541
2022-08-20,7.81145
2022-08-21,8.14457
2022-08-22,11.59227
2022-08-23,16.9387
2022-08-24,11.89207
2022-08-25,12.84143
2022-08-26,10.40972
2022-08-27,6.97868
2022-08-28,6.72884
2022-08-29,11.47568
2022-08-30,12.04197
2022-08-31,10.09327
2022-09-01,10.67621
2022-09-02,8.96069
2022-09-03,5.996
2022-09-04,6.47901
2022-09-05,9.72684
2022-09-06,10.95936
2022-09-07,10.65956
2022-09-08,9.41039
2022-09-09,5.47968
2022-09-10,6.26249
2022-09-11,6.39573
2022-09-12,9.4437
2022-09-13,13.95736
2022-09-14,15.02331
2022-09-15,14.95669
2022-09-16,12.79147
2022-09-17,8.44437
2022-09-18,8.27781
2022-09-19,15.07328
2022-09-20,13.0413
2022-09-21,30.5463
2022-09-22,15.53964
2022-09-23,11.15922
2022-09-24,6.21252
2022-09-25,6.57894
2022-09-26,11.94203
2022-09-27,12.37508
2022-09-28,15.00666
2022-09-29,13.7908
2022-09-30,10.89273
2022-10-01,7.61159
2022-10-02,7.36175
2022-10-03,10.39307
2022-10-04,13.77415
2022-10-05,14.14057
2022-10-06,12.80812
2022-10-07,12.25849
2022-10-08,8.72751
2022-10-09,9.64357
2022-10-10,9.97668
2022-10-11,13.75749
2022-10-12,32.52831
2022-10-13,26.6489
2022-10-14,20.8361
2022-10-15,23.60093
2022-10-16,24.01732
2022-10-17,22.76815
2022-10-18,27.53164
2022-10-19,17.87141
2022-10-20,15.2898
2022-10-21,15.1399
2022-10-22,10.20986
2022-10-23,11.87541
2022-10-24,20.73617
2022-10-25,22.50166
2022-10-26,20.70286
2022-10-27,16.12258
2022-10-28,16.88874
2022-10-29,9.82678
2022-10-30,8.22784
2022-10-31,12.67488
2022-11-01,13.25782
2022-11-02,12.94137
2022-11-03,14.87341
2022-11-04,12.97468
2022-11-05,7.495
2022-11-06,7.66155
2022-11-07,12.15856
2022-11-08,13.02465
2022-11-09,12.00866
2022-11-10,12.17521
2022-11-11,12.10859
2022-11-12,10.29313
2022-11-13,8.67754
2022-11-14,13.47435
2022-11-15,16.38907
2022-11-16,16.88874
2022-11-17,14.14057
2022-11-18,14.22385
2022-11-19,9.61025
2022-11-20,10.25982
2022-11-21,14.87341
2022-11-22,14.95669
2022-11-23,14.2405
2022-11-24,12.67488
2022-11-25,10.84277
2022-11-26,7.82811
2022-11-27,8.62758
2022-11-28,12.10859
2022-11-29,11.95869
2022-11-30,11.67554
2022-12-01,10.50966
2022-12-02,10.47634
2022-12-03,6.47901
2022-12-04,8.22784
2022-12-05,10.39307
2022-12-06,12.25849
2022-12-07,13.67421
2022-12-08,14.0906
2022-12-09,12.92471
2022-12-10,9.49367
2022-12-11,11.44237
2022-12-12,14.30712
2022-12-13,15.95602
2022-12-14,13.77415
2022-12-15,12.4417
2022-12-16,11.67554
2022-12-17,10.39307
2022-12-18,10.15989
2022-12-19,11.34243
2022-12-20,14.52365
2022-12-21,13.0413
2022-12-22,11.60892
2022-12-23,10.85942
2022-12-24,7.9447
2022-12-25,8.41105
2022-12-26,12.24183
2022-12-27,12.57495
2022-12-28,13.22451
2022-12-29,12.4417
2022-12-30,9.12724
2022-12-31,8.44437
2023-01-01,7.96135
2023-01-02,11.72551
2023-01-03,12.82478
2023-01-04,13.60759
2023-01-05,12.82478
2023-01-06,10.90939
2023-01-07,8.19453
2023-01-08,8.74417
2023-01-09,12.87475
2023-01-10,12.82478
2023-01-11,13.59093
2023-01-12,13.15789
2023-01-13,12.57495
2023-01-14,9.87674
2023-01-15,9.56029
2023-01-16,26.71552
2023-01-17,16.87208
2023-01-18,12.55829
2023-01-19,13.69087
2023-01-20,8.74417
2023-01-21,8.57761
2023-01-22,7.9447
2023-01-23,9.11059
2023-01-24,12.72485
2023-01-25,14.67355
2023-01-26,14.00732
2023-01-27,12.50832
2023-01-28,10.29313
2023-01-29,10.54297
2023-01-30,13.95736
2023-01-31,14.17388
2023-02-01,14.70686
2023-02-02,13.29113
2023-02-03,12.22518
2023-02-04,9.24383
2023-02-05,9.27714
2023-02-06,13.82411
2023-02-07,14.44037
2023-02-08,13.24117
2023-02-09,12.55829
2023-02-10,12.49167
2023-02-11,8.34443
2023-02-12,8.74417
2023-02-13,13.12458
2023-02-14,13.84077
2023-02-15,13.44103
2023-02-16,13.3411
2023-02-17,12.40839
2023-02-18,8.66089
2023-02-19,9.07728
2023-02-20,13.00799
2023-02-21,13.3411
2023-02-22,13.15789
2023-02-23,13.27448
2023-02-24,11.40906
2023-02-25,8.97734
2023-02-26,9.19387
2023-02-27,12.07528
2023-02-28,12.32511
2023-03-01,10.75949
2023-03-02,11.6922
2023-03-03,11.55896
2023-03-04,8.77748
2023-03-05,8.22784
2023-03-06,13.7908
2023-03-07,14.20719
2023-03-08,14.04063
2023-03-09,13.85742
2023-03-10,12.45836
2023-03-11,7.17854
2023-03-12,8.52764
2023-03-13,14.44037
2023-03-14,13.82411
2023-03-15,14.80679
2023-03-16,14.45702
2023-03-17,12.19187
2023-03-18,8.87741
2023-03-19,9.92671
2023-03-20,15.20652
2023-03-21,16.67221
2023-03-22,15.92271
2023-03-23,15.18987
2023-03-24,13.44103
2023-03-25,8.06129
2023-03-26,8.29447
2023-03-27,14.10726
2023-03-28,13.29113
2023-03-29,14.30712
2023-03-30,15.35642
2023-03-31,11.30912
2023-04-01,8.0946
2023-04-02,7.56162
2023-04-03,14.25716
2023-04-04,13.97401
2023-04-05,16.68887
2023-04-06,15.75616
2023-04-07,14.10726
2023-04-08,9.92671
2023-04-09,9.34377
2023-04-10,16.23917
2023-04-11,15.65622
2023-04-12,17.92138
2023-04-13,15.92271
2023-04-14,15.67288
2023-04-15,11.92538
2023-04-16,12.94137
2023-04-17,17.10526
2023-04-18,24.41705
2023-04-19,26.48234
2023-04-20,22.30179
2023-04-21,16.1892
2023-04-22,8.86075
2023-04-23,9.11059
2023-04-24,14.45702
2023-04-25,16.42238
2023-04-26,15.02331
2023-04-27,15.47301
2023-04-28,12.95802
2023-04-29,8.49433
2023-04-30,8.59427
2023-05-01,11.87541
2023-05-02,14.04063
2023-05-03,12.95802
2023-05-04,12.12524
2023-05-05,9.16055
2023-05-06,9.54363
2023-05-07,8.44437
2023-05-08,14.5403
2023-05-09,13.92405
2023-05-10,15.80612
2023-05-11,13.62425
2023-05-12,11.40906
2023-05-13,8.19453
2023-05-14,8.2445
2023-05-15,13.50766
2023-05-16,14.8401
2023-05-17,15.17321
2023-05-18,14.05729
2023-05-19,12.30846
2023-05-20,7.7948
2023-05-21,8.64423
2023-05-22,13.89073
2023-05-23,21.96868
2023-05-24,15.53964
2023-05-25,15.40639
2023-05-26,12.40839
2023-05-27,8.61092
2023-05-28,8.74417
2023-05-29,11.44237
2023-05-30,13.47435
