date,사업계획서예시
2020-06-10,68.50393
2020-06-11,63.25459
2020-06-12,62.99212
2020-06-13,46.19422
2020-06-14,55.11811
2020-06-15,64.56692
2020-06-16,62.99212
2020-06-17,71.39107
2020-06-18,73.75328
2020-06-19,67.45406
2020-06-20,45.93175
2020-06-21,48.03149
2020-06-22,72.96587
2020-06-23,68.50393
2020-06-24,73.49081
2020-06-25,68.7664
2020-06-26,57.74278
2020-06-27,36.22047
2020-06-28,46.71916
2020-06-29,67.979
2020-06-30,59.05511
2020-07-01,63.25459
2020-07-02,50.65616
2020-07-03,41.73228
2020-07-04,23.35958
2020-07-05,23.35958
2020-07-06,49.60629
2020-07-07,49.86876
2020-07-08,55.64304
2020-07-09,44.09448
2020-07-10,39.37007
2020-07-11,21.78477
2020-07-12,22.57217
2020-07-13,47.50656
2020-07-14,54.06824
2020-07-15,46.71916
2020-07-16,50.3937
2020-07-17,41.20734
2020-07-18,27.03412
2020-07-19,23.62204
2020-07-20,43.56955
2020-07-21,43.83202
2020-07-22,46.45669
2020-07-23,39.63254
2020-07-24,38.58267
2020-07-25,17.5853
2020-07-26,25.45931
2020-07-27,39.63254
2020-07-28,40.41994
2020-07-29,37.5328
2020-07-30,40.41994
2020-07-31,34.3832
2020-08-01,13.91076
2020-08-02,18.11023
2020-08-03,34.64566
2020-08-04,26.24671
2020-08-05,29.39632
2020-08-06,37.27034
2020-08-07,28.08398
2020-08-08,19.9475
2020-08-09,27.82152
2020-08-10,41.46981
2020-08-11,34.64566
2020-08-12,41.20734
2020-08-13,35.1706
2020-08-14,27.03412
2020-08-15,12.33595
2020-08-16,15.48556
2020-08-17,23.88451
2020-08-18,30.97112
2020-08-19,27.55905
2020-08-20,36.48293
2020-08-21,31.75853
2020-08-22,19.68503
2020-08-23,23.62204
2020-08-24,36.7454
2020-08-25,47.24409
2020-08-26,30.44619
2020-08-27,30.70866
2020-08-28,34.3832
2020-08-29,19.9475
2020-08-30,18.89763
2020-08-31,30.97112
2020-09-01,39.63254
2020-09-02,46.98162
2020-09-03,35.69553
2020-09-04,42.51968
2020-09-05,20.7349
2020-09-06,24.40944
2020-09-07,44.88188
2020-09-08,49.60629
2020-09-09,41.46981
2020-09-10,46.45669
2020-09-11,31.75853
2020-09-12,18.11023
2020-09-13,25.19685
2020-09-14,42.25721
2020-09-15,44.09448
2020-09-16,45.66929
2020-09-17,38.05774
2020-09-18,37.00787
2020-09-19,21.25984
2020-09-20,23.88451
2020-09-21,48.81889
2020-09-22,52.49343
2020-09-23,50.13123
2020-09-24,42.25721
2020-09-25,31.75853
2020-09-26,13.64829
2020-09-27,25.45931
2020-09-28,35.958
2020-09-29,32.54593
2020-09-30,24.93438
2020-10-01,18.11023
2020-10-02,20.47244
2020-10-03,26.50918
2020-10-04,36.22047
2020-10-05,44.88188
2020-10-06,53.5433
2020-10-07,58.79265
2020-10-08,53.28083
2020-10-09,27.29658
2020-10-10,29.92125
2020-10-11,36.48293
2020-10-12,57.48031
2020-10-13,58.53018
2020-10-14,63.77952
2020-10-15,55.11811
2020-10-16,46.45669
2020-10-17,30.70866
2020-10-18,41.46981
2020-10-19,55.90551
2020-10-20,62.99212
2020-10-21,69.29133
2020-10-22,65.87926
2020-10-23,57.74278
2020-10-24,38.05774
2020-10-25,44.35695
2020-10-26,67.45406
2020-10-27,70.3412
2020-10-28,76.90288
2020-10-29,74.80314
2020-10-30,51.44356
2020-10-31,32.28346
2020-11-01,40.68241
2020-11-02,69.5538
2020-11-03,72.17847
2020-11-04,64.04199
2020-11-05,55.11811
2020-11-06,59.58005
2020-11-07,29.39632
2020-11-08,42.51968
2020-11-09,74.80314
2020-11-10,65.87926
2020-11-11,66.40419
2020-11-12,58.26771
2020-11-13,56.69291
2020-11-14,38.3202
2020-11-15,43.30708
2020-11-16,74.80314
2020-11-17,72.17847
2020-11-18,84.25196
2020-11-19,74.54068
2020-11-20,61.15485
2020-11-21,36.22047
2020-11-22,40.41994
2020-11-23,76.64041
2020-11-24,91.60104
2020-11-25,84.7769
2020-11-26,76.64041
2020-11-27,69.29133
2020-11-28,42.51968
2020-11-29,58.26771
2020-11-30,84.25196
2020-12-01,100.0
2020-12-02,88.71391
2020-12-03,84.7769
2020-12-04,72.96587
2020-12-05,44.61942
2020-12-06,57.74278
2020-12-07,78.74015
2020-12-08,83.9895
2020-12-09,85.30183
2020-12-10,77.42782
2020-12-11,77.95275
2020-12-12,46.19422
2020-12-13,58.53018
2020-12-14,84.25196
2020-12-15,86.08923
2020-12-16,96.06299
2020-12-17,65.61679
2020-12-18,55.90551
2020-12-19,29.13385
2020-12-20,31.75853
2020-12-21,61.41732
2020-12-22,52.49343
2020-12-23,56.69291
2020-12-24,40.68241
2020-12-25,19.42257
2020-12-26,19.68503
2020-12-27,25.45931
2020-12-28,54.3307
2020-12-29,53.28083
2020-12-30,56.69291
2020-12-31,35.1706
2021-01-01,21.78477
2021-01-02,29.13385
2021-01-03,37.00787
2021-01-04,61.41732
2021-01-05,72.17847
2021-01-06,79.26509
2021-01-07,69.5538
2021-01-08,67.1916
2021-01-09,39.63254
2021-01-10,41.20734
2021-01-11,73.49081
2021-01-12,72.44094
2021-01-13,84.25196
2021-01-14,80.57742
2021-01-15,66.40419
2021-01-16,44.88188
2021-01-17,42.25721
2021-01-18,81.10236
2021-01-19,78.47769
2021-01-20,79.26509
2021-01-21,86.3517
2021-01-22,72.17847
2021-01-23,48.55643
2021-01-24,39.37007
2021-01-25,69.81627
2021-01-26,69.29133
2021-01-27,67.1916
2021-01-28,58.26771
2021-01-29,58.53018
2021-01-30,28.60892
2021-01-31,40.68241
2021-02-01,75.59055
2021-02-02,75.32808
2021-02-03,70.07874
2021-02-04,70.07874
2021-02-05,61.94225
2021-02-06,29.39632
2021-02-07,40.41994
2021-02-08,68.7664
2021-02-09,60.89238
2021-02-10,47.50656
2021-02-11,23.62204
2021-02-12,15.74803
2021-02-13,24.40944
2021-02-14,30.18372
2021-02-15,81.62729
2021-02-16,80.57742
2021-02-17,72.96587
2021-02-18,64.56692
2021-02-19,49.08136
2021-02-20,33.33333
2021-02-21,28.60892
2021-02-22,62.20472
2021-02-23,56.69291
2021-02-24,55.38057
2021-02-25,48.29396
2021-02-26,39.37007
2021-02-27,21.78477
2021-02-28,22.30971
2021-03-01,41.46981
2021-03-02,55.11811
2021-03-03,45.93175
2021-03-04,51.9685
2021-03-05,48.81889
2021-03-06,27.82152
2021-03-07,34.12073
2021-03-08,66.40419
2021-03-09,58.26771
2021-03-10,56.95538
2021-03-11,59.58005
2021-03-12,40.41994
2021-03-13,28.87139
2021-03-14,33.5958
2021-03-15,55.11811
2021-03-16,56.16797
2021-03-17,55.11811
2021-03-18,53.01837
2021-03-19,46.45669
2021-03-20,32.80839
2021-03-21,29.13385
2021-03-22,62.20472
2021-03-23,53.80577
2021-03-24,57.48031
2021-03-25,57.48031
2021-03-26,39.37007
2021-03-27,30.70866
2021-03-28,38.3202
2021-03-29,56.43044
2021-03-30,45.93175
2021-03-31,51.9685
2021-04-01,44.09448
2021-04-02,41.20734
2021-04-03,23.35958
2021-04-04,28.34645
2021-04-05,56.95538
2021-04-06,65.35433
2021-04-07,53.80577
2021-04-08,50.65616
2021-04-09,47.24409
2021-04-10,33.5958
2021-04-11,39.10761
2021-04-12,66.66666
2021-04-13,61.41732
2021-04-14,55.38057
2021-04-15,54.3307
2021-04-16,53.80577
2021-04-17,37.79527
2021-04-18,35.69553
2021-04-19,51.44356
2021-04-20,57.74278
2021-04-21,50.91863
2021-04-22,49.60629
2021-04-23,42.51968
2021-04-24,25.98425
2021-04-25,34.3832
2021-04-26,62.99212
2021-04-27,61.94225
2021-04-28,55.90551
2021-04-29,58.26771
2021-04-30,38.58267
2021-05-01,24.67191
2021-05-02,29.92125
2021-05-03,55.64304
2021-05-04,51.9685
2021-05-05,29.92125
2021-05-06,49.86876
2021-05-07,36.48293
2021-05-08,24.93438
2021-05-09,29.13385
2021-05-10,55.90551
2021-05-11,62.46719
2021-05-12,56.95538
2021-05-13,59.05511
2021-05-14,43.83202
2021-05-15,34.90813
2021-05-16,37.27034
2021-05-17,65.61679
2021-05-18,53.01837
2021-05-19,42.25721
2021-05-20,63.51706
2021-05-21,60.62992
2021-05-22,39.37007
2021-05-23,42.25721
2021-05-24,61.41732
2021-05-25,74.80314
2021-05-26,70.86614
2021-05-27,64.30446
2021-05-28,63.77952
2021-05-29,61.15485
2021-05-30,64.82939
2021-05-31,93.43832
2021-06-01,76.11548
2021-06-02,80.57742
2021-06-03,64.56692
2021-06-04,57.21784
2021-06-05,39.63254
2021-06-06,53.5433
2021-06-07,70.60367
2021-06-08,66.40419
2021-06-09,63.51706
2021-06-10,75.06561
2021-06-11,74.27821
2021-06-12,49.60629
2021-06-13,51.70603
2021-06-14,83.20209
2021-06-15,76.11548
2021-06-16,80.05249
2021-06-17,66.40419
2021-06-18,63.51706
2021-06-19,45.14435
2021-06-20,46.71916
2021-06-21,65.09186
2021-06-22,59.58005
2021-06-23,45.40682
2021-06-24,32.80839
2021-06-25,35.69553
2021-06-26,22.30971
2021-06-27,27.29658
2021-06-28,45.40682
2021-06-29,47.50656
2021-06-30,49.60629
2021-07-01,44.88188
2021-07-02,35.69553
2021-07-03,17.32283
2021-07-04,29.13385
2021-07-05,51.44356
2021-07-06,50.65616
2021-07-07,54.06824
2021-07-08,61.41732
2021-07-09,44.09448
2021-07-10,25.72178
2021-07-11,28.87139
2021-07-12,62.99212
2021-07-13,66.14173
2021-07-14,90.28871
2021-07-15,66.66666
2021-07-16,57.21784
2021-07-17,38.58267
2021-07-18,40.94488
2021-07-19,74.01574
2021-07-20,70.60367
2021-07-21,52.49343
2021-07-22,51.44356
2021-07-23,56.16797
2021-07-24,22.30971
2021-07-25,27.82152
2021-07-26,54.59317
2021-07-27,46.19422
2021-07-28,43.83202
2021-07-29,45.14435
2021-07-30,35.1706
2021-07-31,17.5853
2021-08-01,22.30971
2021-08-02,39.89501
2021-08-03,42.25721
2021-08-04,39.89501
2021-08-05,38.84514
2021-08-06,37.5328
2021-08-07,19.1601
2021-08-08,27.03412
2021-08-09,52.7559
2021-08-10,50.13123
2021-08-11,44.35695
2021-08-12,43.83202
2021-08-13,40.41994
2021-08-14,22.30971
2021-08-15,26.24671
2021-08-16,34.12073
2021-08-17,42.78215
2021-08-18,44.88188
2021-08-19,44.88188
2021-08-20,39.63254
2021-08-21,16.7979
2021-08-22,21.78477
2021-08-23,44.35695
2021-08-24,54.3307
2021-08-25,48.29396
2021-08-26,50.65616
2021-08-27,37.5328
2021-08-28,23.62204
2021-08-29,24.93438
2021-08-30,54.06824
2021-08-31,45.40682
2021-09-01,48.29396
2021-09-02,47.50656
2021-09-03,48.55643
2021-09-04,27.29658
2021-09-05,29.13385
2021-09-06,45.40682
2021-09-07,55.38057
2021-09-08,52.7559
2021-09-09,59.84251
2021-09-10,50.65616
2021-09-11,27.82152
2021-09-12,27.55905
2021-09-13,55.90551
2021-09-14,58.53018
2021-09-15,50.13123
2021-09-16,49.86876
2021-09-17,40.41994
2021-09-18,16.53543
2021-09-19,14.69816
2021-09-20,14.69816
2021-09-21,16.53543
2021-09-22,27.29658
2021-09-23,57.21784
2021-09-24,44.09448
2021-09-25,26.50918
2021-09-26,35.69553
2021-09-27,73.49081
2021-09-28,58.79265
2021-09-29,62.72965
2021-09-30,60.10498
2021-10-01,48.29396
2021-10-02,26.50918
2021-10-03,27.55905
2021-10-04,41.73228
2021-10-05,67.1916
2021-10-06,63.77952
2021-10-07,55.90551
2021-10-08,43.30708
2021-10-09,24.93438
2021-10-10,37.5328
2021-10-11,50.91863
2021-10-12,68.50393
2021-10-13,77.42782
2021-10-14,55.38057
2021-10-15,57.21784
2021-10-16,31.49606
2021-10-17,39.37007
2021-10-18,70.60367
2021-10-19,73.49081
2021-10-20,64.04199
2021-10-21,71.1286
2021-10-22,56.95538
2021-10-23,36.22047
2021-10-24,37.79527
2021-10-25,71.91601
2021-10-26,64.56692
2021-10-27,64.04199
2021-10-28,58.26771
2021-10-29,61.67979
2021-10-30,28.34645
2021-10-31,35.1706
2021-11-01,72.96587
2021-11-02,60.89238
2021-11-03,58.53018
2021-11-04,63.25459
2021-11-05,45.14435
2021-11-06,28.08398
2021-11-07,33.33333
2021-11-08,64.30446
2021-11-09,67.71653
2021-11-10,64.30446
2021-11-11,56.95538
2021-11-12,48.55643
2021-11-13,38.58267
2021-11-14,35.69553
2021-11-15,70.60367
2021-11-16,64.56692
2021-11-17,67.71653
2021-11-18,55.90551
2021-11-19,51.44356
2021-11-20,34.90813
2021-11-21,41.20734
2021-11-22,63.25459
2021-11-23,70.3412
2021-11-24,67.45406
2021-11-25,72.44094
2021-11-26,65.87926
2021-11-27,49.08136
2021-11-28,45.40682
2021-11-29,86.61417
2021-11-30,82.15223
2021-12-01,80.57742
2021-12-02,83.46456
2021-12-03,59.58005
2021-12-04,40.15748
2021-12-05,45.14435
2021-12-06,88.71391
2021-12-07,80.05249
2021-12-08,86.3517
2021-12-09,75.85301
2021-12-10,65.61679
2021-12-11,43.30708
2021-12-12,43.83202
2021-12-13,74.01574
2021-12-14,80.83989
2021-12-15,65.87926
2021-12-16,64.56692
2021-12-17,59.58005
2021-12-18,33.5958
2021-12-19,38.3202
2021-12-20,60.10498
2021-12-21,65.09186
2021-12-22,56.95538
2021-12-23,48.81889
2021-12-24,31.23359
2021-12-25,13.91076
2021-12-26,27.82152
2021-12-27,50.65616
2021-12-28,47.50656
2021-12-29,44.88188
2021-12-30,51.1811
2021-12-31,28.60892
2022-01-01,15.48556
2022-01-02,23.09711
2022-01-03,56.16797
2022-01-04,58.53018
2022-01-05,58.26771
2022-01-06,61.67979
2022-01-07,53.80577
2022-01-08,26.24671
2022-01-09,31.75853
2022-01-10,58.79265
2022-01-11,57.48031
2022-01-12,52.23097
2022-01-13,58.53018
2022-01-14,40.94488
2022-01-15,24.67191
2022-01-16,23.62204
2022-01-17,55.11811
2022-01-18,57.74278
2022-01-19,50.3937
2022-01-20,55.11811
2022-01-21,39.63254
2022-01-22,30.18372
2022-01-23,28.34645
2022-01-24,49.60629
2022-01-25,49.08136
2022-01-26,43.56955
2022-01-27,37.27034
2022-01-28,34.3832
2022-01-29,20.7349
2022-01-30,19.9475
2022-01-31,16.01049
2022-02-01,16.27296
2022-02-02,24.93438
2022-02-03,47.50656
2022-02-04,41.99475
2022-02-05,24.40944
2022-02-06,26.77165
2022-02-07,56.69291
2022-02-08,53.28083
2022-02-09,60.10498
2022-02-10,47.50656
2022-02-11,45.93175
2022-02-12,22.83464
2022-02-13,31.23359
2022-02-14,51.9685
2022-02-15,50.3937
2022-02-16,50.13123
2022-02-17,57.21784
2022-02-18,49.34383
2022-02-19,22.30971
2022-02-20,27.03412
2022-02-21,63.25459
2022-02-22,59.05511
2022-02-23,51.70603
2022-02-24,53.28083
2022-02-25,45.66929
2022-02-26,20.47244
2022-02-27,23.88451
2022-02-28,45.66929
2022-03-01,32.28346
2022-03-02,44.09448
2022-03-03,51.70603
2022-03-04,40.94488
2022-03-05,29.92125
2022-03-06,20.20997
2022-03-07,43.83202
2022-03-08,40.68241
2022-03-09,30.97112
2022-03-10,41.99475
2022-03-11,46.98162
2022-03-12,24.93438
2022-03-13,27.55905
2022-03-14,49.34383
2022-03-15,47.76902
2022-03-16,57.74278
2022-03-17,62.20472
2022-03-18,45.14435
2022-03-19,24.40944
2022-03-20,32.28346
2022-03-21,48.29396
2022-03-22,48.29396
2022-03-23,48.55643
2022-03-24,43.56955
2022-03-25,40.41994
2022-03-26,20.20997
2022-03-27,25.45931
2022-03-28,47.76902
2022-03-29,56.43044
2022-03-30,53.01837
2022-03-31,45.93175
2022-04-01,36.48293
2022-04-02,29.92125
2022-04-03,24.93438
2022-04-04,56.16797
2022-04-05,56.95538
2022-04-06,65.09186
2022-04-07,65.87926
2022-04-08,46.98162
2022-04-09,28.87139
2022-04-10,36.48293
2022-04-11,61.15485
2022-04-12,61.41732
2022-04-13,55.64304
2022-04-14,55.38057
2022-04-15,52.7559
2022-04-16,32.02099
2022-04-17,36.7454
2022-04-18,62.46719
2022-04-19,61.94225
2022-04-20,50.91863
2022-04-21,60.36745
2022-04-22,54.59317
2022-04-23,33.5958
2022-04-24,37.00787
2022-04-25,55.38057
2022-04-26,64.56692
2022-04-27,66.14173
2022-04-28,57.74278
2022-04-29,43.56955
2022-04-30,33.5958
2022-05-01,32.80839
2022-05-02,68.7664
2022-05-03,53.5433
2022-05-04,45.93175
2022-05-05,27.03412
2022-05-06,43.56955
2022-05-07,29.39632
2022-05-08,38.05774
2022-05-09,60.89238
2022-05-10,64.56692
2022-05-11,59.05511
2022-05-12,53.5433
2022-05-13,61.67979
2022-05-14,32.80839
2022-05-15,38.05774
2022-05-16,76.90288
2022-05-17,74.54068
2022-05-18,59.31758
2022-05-19,63.77952
2022-05-20,59.84251
2022-05-21,38.05774
2022-05-22,49.60629
2022-05-23,73.22834
2022-05-24,69.29133
2022-05-25,61.15485
2022-05-26,72.70341
2022-05-27,56.95538
2022-05-28,40.41994
2022-05-29,49.86876
2022-05-30,75.32808
2022-05-31,67.1916
2022-06-01,44.35695
2022-06-02,63.25459
2022-06-03,52.23097
2022-06-04,33.5958
2022-06-05,36.7454
2022-06-06,61.15485
2022-06-07,58.79265
2022-06-08,70.3412
2022-06-09,62.20472
2022-06-10,54.06824
2022-06-11,49.86876
2022-06-12,55.90551
2022-06-13,70.07874
2022-06-14,67.45406
2022-06-15,61.67979
2022-06-16,53.01837
2022-06-17,41.99475
2022-06-18,27.55905
2022-06-19,31.49606
2022-06-20,61.15485
2022-06-21,59.05511
2022-06-22,51.70603
2022-06-23,44.35695
2022-06-24,35.69553
2022-06-25,22.30971
2022-06-26,27.03412
2022-06-27,33.07086
2022-06-28,43.04461
2022-06-29,46.19422
2022-06-30,39.89501
2022-07-01,33.85826
2022-07-02,15.48556
2022-07-03,16.7979
2022-07-04,46.19422
2022-07-05,40.15748
2022-07-06,43.56955
2022-07-07,40.94488
2022-07-08,37.00787
2022-07-09,21.5223
2022-07-10,21.78477
2022-07-11,38.58267
2022-07-12,47.24409
2022-07-13,45.14435
2022-07-14,40.68241
2022-07-15,33.85826
2022-07-16,13.91076
2022-07-17,22.83464
2022-07-18,38.3202
2022-07-19,35.958
2022-07-20,40.94488
2022-07-21,37.5328
2022-07-22,35.69553
2022-07-23,12.59842
2022-07-24,19.9475
2022-07-25,35.69553
2022-07-26,43.56955
2022-07-27,39.63254
2022-07-28,33.85826
2022-07-29,27.55905
2022-07-30,18.11023
2022-07-31,20.99737
2022-08-01,33.5958
2022-08-02,37.79527
2022-08-03,36.22047
2022-08-04,38.05774
2022-08-05,32.02099
2022-08-06,18.89763
2022-08-07,21.78477
2022-08-08,40.15748
2022-08-09,41.99475
2022-08-10,47.76902
2022-08-11,35.43307
2022-08-12,35.69553
2022-08-13,16.7979
2022-08-14,17.06036
2022-08-15,25.45931
2022-08-16,37.79527
2022-08-17,37.27034
2022-08-18,42.25721
2022-08-19,38.84514
2022-08-20,22.04724
2022-08-21,25.98425
2022-08-22,44.61942
2022-08-23,38.84514
2022-08-24,35.43307
2022-08-25,43.56955
2022-08-26,35.69553
2022-08-27,17.5853
2022-08-28,16.7979
2022-08-29,39.89501
2022-08-30,44.35695
2022-08-31,39.37007
2022-09-01,37.27034
2022-09-02,30.70866
2022-09-03,18.89763
2022-09-04,17.5853
2022-09-05,35.43307
2022-09-06,28.60892
2022-09-07,37.5328
2022-09-08,27.29658
2022-09-09,6.29921
2022-09-10,9.18635
2022-09-11,13.91076
2022-09-12,32.02099
2022-09-13,43.30708
2022-09-14,50.13123
2022-09-15,44.61942
2022-09-16,30.18372
2022-09-17,23.35958
2022-09-18,19.68503
2022-09-19,51.44356
2022-09-20,55.38057
2022-09-21,44.09448
2022-09-22,46.98162
2022-09-23,35.958
2022-09-24,20.20997
2022-09-25,22.83464
2022-09-26,48.55643
2022-09-27,42.51968
2022-09-28,46.45669
2022-09-29,40.68241
2022-09-30,29.65879
2022-10-01,19.42257
2022-10-02,15.22309
2022-10-03,24.14698
2022-10-04,34.12073
2022-10-05,53.01837
2022-10-06,45.40682
2022-10-07,40.15748
2022-10-08,12.86089
2022-10-09,16.7979
2022-10-10,27.55905
2022-10-11,39.10761
2022-10-12,49.34383
2022-10-13,49.34383
2022-10-14,35.43307
2022-10-15,23.62204
2022-10-16,26.77165
2022-10-17,52.7559
2022-10-18,35.958
2022-10-19,41.73228
2022-10-20,47.76902
2022-10-21,40.41994
2022-10-22,14.96062
2022-10-23,24.67191
2022-10-24,51.9685
2022-10-25,45.14435
2022-10-26,55.38057
2022-10-27,43.83202
2022-10-28,34.12073
2022-10-29,21.78477
2022-10-30,27.55905
2022-10-31,54.06824
2022-11-01,56.16797
2022-11-02,47.76902
2022-11-03,44.61942
2022-11-04,41.20734
2022-11-05,22.83464
2022-11-06,19.42257
2022-11-07,47.50656
2022-11-08,48.29396
2022-11-09,48.03149
2022-11-10,54.85564
2022-11-11,37.00787
2022-11-12,20.99737
2022-11-13,25.45931
2022-11-14,53.80577
2022-11-15,53.80577
2022-11-16,53.80577
2022-11-17,52.49343
2022-11-18,40.94488
2022-11-19,29.13385
2022-11-20,25.45931
2022-11-21,59.05511
2022-11-22,65.35433
2022-11-23,54.85564
2022-11-24,55.64304
2022-11-25,44.61942
2022-11-26,26.50918
2022-11-27,44.35695
2022-11-28,70.86614
2022-11-29,68.7664
2022-11-30,65.61679
2022-12-01,58.26771
2022-12-02,49.60629
2022-12-03,31.23359
2022-12-04,38.3202
2022-12-05,62.99212
2022-12-06,67.979
2022-12-07,53.80577
2022-12-08,57.21784
2022-12-09,44.88188
2022-12-10,37.79527
2022-12-11,37.00787
2022-12-12,64.04199
2022-12-13,56.69291
2022-12-14,51.70603
2022-12-15,66.14173
2022-12-16,45.93175
2022-12-17,20.20997
2022-12-18,32.80839
2022-12-19,48.81889
2022-12-20,48.55643
2022-12-21,45.93175
2022-12-22,45.66929
2022-12-23,40.68241
2022-12-24,19.68503
2022-12-25,18.11023
2022-12-26,40.15748
2022-12-27,45.66929
2022-12-28,38.05774
2022-12-29,38.3202
2022-12-30,19.68503
2022-12-31,14.69816
2023-01-01,23.62204
2023-01-02,46.71916
2023-01-03,43.30708
2023-01-04,42.25721
2023-01-05,51.70603
2023-01-06,32.54593
2023-01-07,24.14698
2023-01-08,30.18372
2023-01-09,53.28083
2023-01-10,48.81889
2023-01-11,52.23097
2023-01-12,42.78215
2023-01-13,44.35695
2023-01-14,21.5223
2023-01-15,20.99737
2023-01-16,45.14435
2023-01-17,40.15748
2023-01-18,45.14435
2023-01-19,43.04461
2023-01-20,19.9475
2023-01-21,15.22309
2023-01-22,11.54855
2023-01-23,17.84776
2023-01-24,24.93438
2023-01-25,39.10761
2023-01-26,37.5328
2023-01-27,33.07086
2023-01-28,22.30971
2023-01-29,26.50918
2023-01-30,49.34383
2023-01-31,44.61942
2023-02-01,41.20734
2023-02-02,50.13123
2023-02-03,38.05774
2023-02-04,23.09711
2023-02-05,25.98425
2023-02-06,55.38057
2023-02-07,48.55643
2023-02-08,48.03149
2023-02-09,49.60629
2023-02-10,38.84514
2023-02-11,19.42257
2023-02-12,24.40944
2023-02-13,46.19422
2023-02-14,42.78215
2023-02-15,37.27034
2023-02-16,48.29396
2023-02-17,34.64566
2023-02-18,19.1601
2023-02-19,24.40944
2023-02-20,40.15748
2023-02-21,41.20734
2023-02-22,46.71916
2023-02-23,37.79527
2023-02-24,33.33333
2023-02-25,21.5223
2023-02-26,25.72178
2023-02-27,38.58267
2023-02-28,31.23359
2023-03-01,24.14698
2023-03-02,37.79527
2023-03-03,32.80839
2023-03-04,20.47244
2023-03-05,23.62204
2023-03-06,50.91863
2023-03-07,41.46981
2023-03-08,46.19422
2023-03-09,45.40682
2023-03-10,37.00787
2023-03-11,22.04724
2023-03-12,23.62204
2023-03-13,44.88188
2023-03-14,41.20734
2023-03-15,39.10761
2023-03-16,40.68241
2023-03-17,33.85826
2023-03-18,19.42257
2023-03-19,19.9475
2023-03-20,47.24409
2023-03-21,43.56955
2023-03-22,41.73228
2023-03-23,38.84514
2023-03-24,28.87139
2023-03-25,16.7979
2023-03-26,19.1601
2023-03-27,36.7454
2023-03-28,37.00787
2023-03-29,40.41994
2023-03-30,34.12073
2023-03-31,25.45931
2023-04-01,18.63517
2023-04-02,16.53543
2023-04-03,41.20734
2023-04-04,36.48293
2023-04-05,37.79527
2023-04-06,37.27034
2023-04-07,32.28346
2023-04-08,18.11023
2023-04-09,18.89763
2023-04-10,43.83202
2023-04-11,37.00787
2023-04-12,51.44356
2023-04-13,37.79527
2023-04-14,35.958
2023-04-15,18.3727
2023-04-16,28.08398
2023-04-17,38.05774
2023-04-18,46.45669
2023-04-19,42.51968
2023-04-20,38.3202
2023-04-21,34.3832
2023-04-22,25.19685
2023-04-23,21.5223
2023-04-24,36.7454
2023-04-25,40.68241
2023-04-26,46.45669
2023-04-27,41.20734
2023-04-28,34.12073
2023-04-29,31.23359
2023-04-30,29.92125
2023-05-01,24.14698
2023-05-02,36.48293
2023-05-03,39.10761
2023-05-04,31.23359
2023-05-05,19.1601
2023-05-06,19.68503
2023-05-07,25.72178
2023-05-08,45.93175
2023-05-09,48.03149
2023-05-10,44.35695
2023-05-11,40.68241
2023-05-12,31.23359
2023-05-13,23.09711
2023-05-14,19.1601
2023-05-15,48.03149
2023-05-16,39.10761
2023-05-17,40.15748
2023-05-18,46.98162
2023-05-19,33.07086
2023-05-20,21.5223
2023-05-21,21.78477
2023-05-22,50.65616
2023-05-23,45.93175
2023-05-24,39.37007
2023-05-25,36.7454
2023-05-26,42.78215
2023-05-27,21.25984
2023-05-28,28.08398
