date,신용정보
2021-05-31,31.03975
2021-06-01,29.6636
2021-06-02,33.18042
2021-06-03,36.08562
2021-06-04,27.21712
2021-06-05,7.64525
2021-06-06,8.40978
2021-06-07,31.65137
2021-06-08,31.03975
2021-06-09,27.52293
2021-06-10,28.13455
2021-06-11,24.92354
2021-06-12,9.63302
2021-06-13,8.56269
2021-06-14,30.27522
2021-06-15,33.33333
2021-06-16,33.79204
2021-06-17,26.29969
2021-06-18,28.89908
2021-06-19,9.0214
2021-06-20,7.79816
2021-06-21,31.49847
2021-06-22,27.21712
2021-06-23,26.91131
2021-06-24,27.37003
2021-06-25,22.01834
2021-06-26,8.71559
2021-06-27,7.18654
2021-06-28,27.37003
2021-06-29,28.74617
2021-06-30,28.74617
2021-07-01,31.95718
2021-07-02,25.84097
2021-07-03,8.56269
2021-07-04,9.93883
2021-07-05,31.03975
2021-07-06,30.12232
2021-07-07,35.16819
2021-07-08,30.27522
2021-07-09,24.46483
2021-07-10,9.0214
2021-07-11,10.85626
2021-07-12,35.474
2021-07-13,27.06422
2021-07-14,24.46483
2021-07-15,29.05198
2021-07-16,24.00611
2021-07-17,7.33944
2021-07-18,9.93883
2021-07-19,26.7584
2021-07-20,28.13455
2021-07-21,32.5688
2021-07-22,34.40366
2021-07-23,21.71253
2021-07-24,9.93883
2021-07-25,12.84403
2021-07-26,32.26299
2021-07-27,32.26299
2021-07-28,30.12232
2021-07-29,32.11009
2021-07-30,26.91131
2021-07-31,11.00917
2021-08-01,10.39755
2021-08-02,27.67584
2021-08-03,24.61773
2021-08-04,28.89908
2021-08-05,29.6636
2021-08-06,25.38226
2021-08-07,9.93883
2021-08-08,9.63302
2021-08-09,33.33333
2021-08-10,32.4159
2021-08-11,28.13455
2021-08-12,35.62691
2021-08-13,24.61773
2021-08-14,9.32721
2021-08-15,10.24464
2021-08-16,15.90214
2021-08-17,35.3211
2021-08-18,33.48623
2021-08-19,26.14678
2021-08-20,32.72171
2021-08-21,12.07951
2021-08-22,10.24464
2021-08-23,30.58103
2021-08-24,34.09785
2021-08-25,32.72171
2021-08-26,37.00305
2021-08-27,26.7584
2021-08-28,16.36085
2021-08-29,11.46788
2021-08-30,34.40366
2021-08-31,31.19266
2021-09-01,27.06422
2021-09-02,27.21712
2021-09-03,24.15902
2021-09-04,10.55045
2021-09-05,8.40978
2021-09-06,27.52293
2021-09-07,26.91131
2021-09-08,29.5107
2021-09-09,30.42813
2021-09-10,24.15902
2021-09-11,9.48012
2021-09-12,9.0214
2021-09-13,26.7584
2021-09-14,26.29969
2021-09-15,29.05198
2021-09-16,25.38226
2021-09-17,22.62996
2021-09-18,5.50458
2021-09-19,6.26911
2021-09-20,6.42201
2021-09-21,5.81039
2021-09-22,9.32721
2021-09-23,29.6636
2021-09-24,26.45259
2021-09-25,11.00917
2021-09-26,8.8685
2021-09-27,26.7584
2021-09-28,27.52293
2021-09-29,28.59327
2021-09-30,26.29969
2021-10-01,24.46483
2021-10-02,9.17431
2021-10-03,8.8685
2021-10-04,11.46788
2021-10-05,31.49847
2021-10-06,28.74617
2021-10-07,34.55657
2021-10-08,24.00611
2021-10-09,9.48012
2021-10-10,7.33944
2021-10-11,8.40978
2021-10-12,33.79204
2021-10-13,28.59327
2021-10-14,28.59327
2021-10-15,28.13455
2021-10-16,11.00917
2021-10-17,9.78593
2021-10-18,28.13455
2021-10-19,26.6055
2021-10-20,27.21712
2021-10-21,22.93577
2021-10-22,22.32415
2021-10-23,10.70336
2021-10-24,8.56269
2021-10-25,29.05198
2021-10-26,22.17125
2021-10-27,23.85321
2021-10-28,27.67584
2021-10-29,22.78287
2021-10-30,8.40978
2021-10-31,10.70336
2021-11-01,28.44036
2021-11-02,23.7003
2021-11-03,29.20489
2021-11-04,29.35779
2021-11-05,18.96024
2021-11-06,5.04587
2021-11-07,8.10397
2021-11-08,25.84097
2021-11-09,20.7951
2021-11-10,25.53516
2021-11-11,18.96024
2021-11-12,22.62996
2021-11-13,8.10397
2021-11-14,8.71559
2021-11-15,29.5107
2021-11-16,23.7003
2021-11-17,28.44036
2021-11-18,20.33639
2021-11-19,19.57186
2021-11-20,7.49235
2021-11-21,10.85626
2021-11-22,25.22935
2021-11-23,24.61773
2021-11-24,23.24159
2021-11-25,23.5474
2021-11-26,22.78287
2021-11-27,7.33944
2021-11-28,9.17431
2021-11-29,23.5474
2021-11-30,23.7003
2021-12-01,24.31192
2021-12-02,27.67584
2021-12-03,20.18348
2021-12-04,7.95107
2021-12-05,6.1162
2021-12-06,27.06422
2021-12-07,24.00611
2021-12-08,24.15902
2021-12-09,24.77064
2021-12-10,24.00611
2021-12-11,8.40978
2021-12-12,7.79816
2021-12-13,27.06422
2021-12-14,24.46483
2021-12-15,25.38226
2021-12-16,26.14678
2021-12-17,17.43119
2021-12-18,10.09174
2021-12-19,6.57492
2021-12-20,26.7584
2021-12-21,29.05198
2021-12-22,26.6055
2021-12-23,25.22935
2021-12-24,21.10091
2021-12-25,8.8685
2021-12-26,6.72782
2021-12-27,23.85321
2021-12-28,28.13455
2021-12-29,23.08868
2021-12-30,25.99388
2021-12-31,17.737
2022-01-01,7.18654
2022-01-02,9.93883
2022-01-03,30.73394
2022-01-04,33.18042
2022-01-05,29.05198
2022-01-06,29.81651
2022-01-07,25.68807
2022-01-08,8.56269
2022-01-09,9.63302
2022-01-10,29.35779
2022-01-11,27.98165
2022-01-12,29.96941
2022-01-13,24.92354
2022-01-14,26.29969
2022-01-15,8.71559
2022-01-16,8.40978
2022-01-17,25.22935
2022-01-18,24.31192
2022-01-19,30.12232
2022-01-20,28.74617
2022-01-21,23.24159
2022-01-22,7.64525
2022-01-23,9.78593
2022-01-24,25.99388
2022-01-25,24.31192
2022-01-26,28.89908
2022-01-27,27.06422
2022-01-28,26.45259
2022-01-29,7.03363
2022-01-30,9.63302
2022-01-31,6.72782
2022-02-01,6.1162
2022-02-02,9.0214
2022-02-03,34.86238
2022-02-04,24.00611
2022-02-05,9.17431
2022-02-06,7.49235
2022-02-07,32.87461
2022-02-08,28.89908
2022-02-09,31.34556
2022-02-10,27.21712
2022-02-11,28.59327
2022-02-12,8.25688
2022-02-13,8.71559
2022-02-14,33.33333
2022-02-15,30.58103
2022-02-16,25.53516
2022-02-17,29.6636
2022-02-18,25.07645
2022-02-19,12.99694
2022-02-20,8.56269
2022-02-21,29.81651
2022-02-22,26.91131
2022-02-23,30.73394
2022-02-24,27.06422
2022-02-25,25.68807
2022-02-26,10.39755
2022-02-27,10.85626
2022-02-28,24.92354
2022-03-01,13.45565
2022-03-02,23.08868
2022-03-03,25.68807
2022-03-04,23.08868
2022-03-05,9.17431
2022-03-06,9.78593
2022-03-07,29.96941
2022-03-08,26.45259
2022-03-09,11.46788
2022-03-10,25.84097
2022-03-11,25.22935
2022-03-12,10.39755
2022-03-13,10.24464
2022-03-14,29.6636
2022-03-15,22.01834
2022-03-16,27.67584
2022-03-17,28.89908
2022-03-18,26.91131
2022-03-19,10.55045
2022-03-20,8.56269
2022-03-21,27.98165
2022-03-22,31.80428
2022-03-23,29.35779
2022-03-24,29.35779
2022-03-25,24.15902
2022-03-26,10.09174
2022-03-27,8.40978
2022-03-28,29.96941
2022-03-29,26.14678
2022-03-30,25.07645
2022-03-31,25.38226
2022-04-01,24.92354
2022-04-02,9.17431
2022-04-03,6.88073
2022-04-04,31.49847
2022-04-05,28.74617
2022-04-06,27.37003
2022-04-07,29.5107
2022-04-08,25.68807
2022-04-09,8.8685
2022-04-10,10.24464
2022-04-11,29.96941
2022-04-12,28.59327
2022-04-13,28.13455
2022-04-14,26.6055
2022-04-15,27.67584
2022-04-16,9.93883
2022-04-17,6.57492
2022-04-18,27.82874
2022-04-19,22.32415
2022-04-20,28.89908
2022-04-21,20.6422
2022-04-22,23.5474
2022-04-23,6.26911
2022-04-24,6.72782
2022-04-25,28.74617
2022-04-26,21.10091
2022-04-27,22.32415
2022-04-28,26.91131
2022-04-29,21.86544
2022-04-30,10.39755
2022-05-01,8.40978
2022-05-02,27.06422
2022-05-03,21.71253
2022-05-04,25.22935
2022-05-05,7.95107
2022-05-06,22.47706
2022-05-07,6.42201
2022-05-08,4.89296
2022-05-09,26.6055
2022-05-10,22.62996
2022-05-11,20.7951
2022-05-12,23.08868
2022-05-13,25.22935
2022-05-14,7.79816
2022-05-15,5.9633
2022-05-16,28.74617
2022-05-17,27.52293
2022-05-18,24.77064
2022-05-19,28.59327
2022-05-20,27.06422
2022-05-21,9.63302
2022-05-22,7.03363
2022-05-23,29.05198
2022-05-24,30.27522
2022-05-25,34.70948
2022-05-26,34.09785
2022-05-27,25.99388
2022-05-28,11.16207
2022-05-29,7.95107
2022-05-30,35.01529
2022-05-31,26.29969
2022-06-01,11.62079
2022-06-02,30.58103
2022-06-03,22.47706
2022-06-04,8.56269
2022-06-05,7.95107
2022-06-06,9.63302
2022-06-07,28.44036
2022-06-08,28.28746
2022-06-09,30.27522
2022-06-10,24.15902
2022-06-11,6.57492
2022-06-12,8.25688
2022-06-13,23.5474
2022-06-14,23.7003
2022-06-15,27.37003
2022-06-16,28.59327
2022-06-17,25.68807
2022-06-18,7.33944
2022-06-19,9.17431
2022-06-20,33.94495
2022-06-21,27.82874
2022-06-22,30.58103
2022-06-23,38.53211
2022-06-24,24.92354
2022-06-25,9.78593
2022-06-26,6.72782
2022-06-27,30.12232
2022-06-28,29.20489
2022-06-29,28.59327
2022-06-30,27.82874
2022-07-01,25.22935
2022-07-02,9.93883
2022-07-03,9.63302
2022-07-04,32.72171
2022-07-05,30.42813
2022-07-06,32.11009
2022-07-07,26.14678
2022-07-08,23.85321
2022-07-09,12.23241
2022-07-10,11.9266
2022-07-11,31.80428
2022-07-12,36.39143
2022-07-13,28.74617
2022-07-14,26.29969
2022-07-15,25.07645
2022-07-16,10.24464
2022-07-17,6.1162
2022-07-18,28.13455
2022-07-19,29.20489
2022-07-20,24.46483
2022-07-21,31.19266
2022-07-22,23.39449
2022-07-23,6.72782
2022-07-24,6.1162
2022-07-25,30.12232
2022-07-26,34.55657
2022-07-27,27.67584
2022-07-28,25.53516
2022-07-29,22.32415
2022-07-30,5.9633
2022-07-31,5.81039
2022-08-01,21.10091
2022-08-02,23.85321
2022-08-03,22.93577
2022-08-04,24.77064
2022-08-05,22.01834
2022-08-06,6.88073
2022-08-07,7.03363
2022-08-08,27.82874
2022-08-09,23.39449
2022-08-10,28.74617
2022-08-11,24.15902
2022-08-12,22.47706
2022-08-13,6.57492
2022-08-14,8.8685
2022-08-15,10.09174
2022-08-16,30.58103
2022-08-17,27.82874
2022-08-18,29.05198
2022-08-19,28.44036
2022-08-20,9.63302
2022-08-21,8.71559
2022-08-22,33.18042
2022-08-23,30.58103
2022-08-24,30.27522
2022-08-25,30.12232
2022-08-26,22.78287
2022-08-27,7.49235
2022-08-28,7.95107
2022-08-29,24.31192
2022-08-30,23.39449
2022-08-31,25.53516
2022-09-01,22.17125
2022-09-02,21.55963
2022-09-03,5.35168
2022-09-04,4.89296
2022-09-05,27.21712
2022-09-06,20.18348
2022-09-07,16.51376
2022-09-08,17.58409
2022-09-09,6.72782
2022-09-10,6.1162
2022-09-11,4.28134
2022-09-12,9.63302
2022-09-13,28.59327
2022-09-14,29.96941
2022-09-15,27.52293
2022-09-16,27.06422
2022-09-17,7.64525
2022-09-18,9.78593
2022-09-19,33.33333
2022-09-20,23.5474
2022-09-21,25.84097
2022-09-22,22.78287
2022-09-23,22.62996
2022-09-24,6.57492
2022-09-25,8.8685
2022-09-26,29.05198
2022-09-27,25.22935
2022-09-28,26.14678
2022-09-29,23.5474
2022-09-30,23.08868
2022-10-01,7.18654
2022-10-02,7.49235
2022-10-03,10.24464
2022-10-04,27.98165
2022-10-05,22.78287
2022-10-06,29.35779
2022-10-07,25.38226
2022-10-08,8.40978
2022-10-09,8.10397
2022-10-10,6.88073
2022-10-11,28.74617
2022-10-12,32.72171
2022-10-13,30.12232
2022-10-14,29.81651
2022-10-15,8.25688
2022-10-16,9.17431
2022-10-17,33.63914
2022-10-18,35.01529
2022-10-19,33.63914
2022-10-20,31.95718
2022-10-21,31.19266
2022-10-22,9.63302
2022-10-23,10.09174
2022-10-24,24.92354
2022-10-25,32.5688
2022-10-26,27.82874
2022-10-27,26.29969
2022-10-28,23.24159
2022-10-29,8.25688
2022-10-30,8.56269
2022-10-31,27.98165
2022-11-01,28.28746
2022-11-02,28.74617
2022-11-03,28.44036
2022-11-04,22.01834
2022-11-05,8.10397
2022-11-06,8.25688
2022-11-07,23.85321
2022-11-08,27.06422
2022-11-09,27.21712
2022-11-10,29.05198
2022-11-11,25.99388
2022-11-12,12.69113
2022-11-13,9.63302
2022-11-14,31.95718
2022-11-15,26.45259
2022-11-16,27.82874
2022-11-17,27.82874
2022-11-18,20.6422
2022-11-19,7.33944
2022-11-20,9.93883
2022-11-21,27.21712
2022-11-22,26.7584
2022-11-23,27.67584
2022-11-24,32.11009
2022-11-25,22.62996
2022-11-26,9.32721
2022-11-27,7.03363
2022-11-28,25.38226
2022-11-29,24.15902
2022-11-30,22.93577
2022-12-01,23.85321
2022-12-02,23.24159
2022-12-03,7.64525
2022-12-04,10.70336
2022-12-05,30.27522
2022-12-06,25.38226
2022-12-07,26.6055
2022-12-08,28.44036
2022-12-09,20.7951
2022-12-10,7.79816
2022-12-11,8.8685
2022-12-12,27.67584
2022-12-13,21.40672
2022-12-14,28.74617
2022-12-15,23.5474
2022-12-16,27.82874
2022-12-17,8.10397
2022-12-18,8.8685
2022-12-19,24.77064
2022-12-20,26.29969
2022-12-21,22.17125
2022-12-22,23.24159
2022-12-23,21.10091
2022-12-24,6.72782
2022-12-25,8.10397
2022-12-26,30.12232
2022-12-27,28.59327
2022-12-28,21.25382
2022-12-29,24.46483
2022-12-30,19.11314
2022-12-31,6.1162
2023-01-01,5.65749
2023-01-02,25.68807
2023-01-03,24.15902
2023-01-04,28.74617
2023-01-05,27.52293
2023-01-06,24.77064
2023-01-07,8.71559
2023-01-08,12.38532
2023-01-09,37.15596
2023-01-10,32.72171
2023-01-11,29.6636
2023-01-12,29.5107
2023-01-13,28.89908
2023-01-14,11.31498
2023-01-15,8.71559
2023-01-16,33.94495
2023-01-17,30.58103
2023-01-18,31.95718
2023-01-19,27.06422
2023-01-20,19.57186
2023-01-21,7.03363
2023-01-22,4.43425
2023-01-23,4.89296
2023-01-24,8.71559
2023-01-25,32.5688
2023-01-26,30.88685
2023-01-27,29.81651
2023-01-28,10.85626
2023-01-29,8.8685
2023-01-30,32.11009
2023-01-31,33.18042
2023-02-01,26.7584
2023-02-02,30.88685
2023-02-03,27.67584
2023-02-04,10.70336
2023-02-05,10.70336
2023-02-06,37.61467
2023-02-07,30.58103
2023-02-08,30.73394
2023-02-09,33.63914
2023-02-10,26.14678
2023-02-11,11.16207
2023-02-12,8.71559
2023-02-13,35.01529
2023-02-14,29.96941
2023-02-15,35.62691
2023-02-16,30.42813
2023-02-17,29.96941
2023-02-18,9.17431
2023-02-19,7.33944
2023-02-20,41.4373
2023-02-21,33.02752
2023-02-22,27.82874
2023-02-23,27.82874
2023-02-24,27.82874
2023-02-25,11.31498
2023-02-26,9.32721
2023-02-27,31.34556
2023-02-28,23.5474
2023-03-01,11.31498
2023-03-02,34.70948
2023-03-03,25.84097
2023-03-04,10.24464
2023-03-05,11.31498
2023-03-06,37.46177
2023-03-07,29.96941
2023-03-08,32.4159
2023-03-09,29.5107
2023-03-10,28.28746
2023-03-11,10.24464
2023-03-12,9.32721
2023-03-13,32.5688
2023-03-14,35.62691
2023-03-15,29.20489
2023-03-16,32.5688
2023-03-17,29.20489
2023-03-18,12.07951
2023-03-19,12.23241
2023-03-20,35.474
2023-03-21,32.87461
2023-03-22,38.68501
2023-03-23,33.33333
2023-03-24,31.34556
2023-03-25,12.53822
2023-03-26,8.8685
2023-03-27,31.95718
2023-03-28,28.44036
2023-03-29,26.14678
2023-03-30,26.7584
2023-03-31,27.98165
2023-04-01,10.09174
2023-04-02,7.64525
2023-04-03,32.26299
2023-04-04,26.45259
2023-04-05,32.26299
2023-04-06,31.34556
2023-04-07,24.61773
2023-04-08,11.7737
2023-04-09,9.78593
2023-04-10,30.88685
2023-04-11,29.35779
2023-04-12,30.88685
2023-04-13,32.5688
2023-04-14,25.07645
2023-04-15,7.79816
2023-04-16,9.0214
2023-04-17,31.19266
2023-04-18,28.13455
2023-04-19,32.87461
2023-04-20,27.98165
2023-04-21,23.24159
2023-04-22,8.71559
2023-04-23,11.31498
2023-04-24,25.38226
2023-04-25,27.21712
2023-04-26,30.58103
2023-04-27,27.67584
2023-04-28,31.80428
2023-04-29,12.84403
2023-04-30,6.72782
2023-05-01,13.76146
2023-05-02,32.72171
2023-05-03,29.81651
2023-05-04,29.96941
2023-05-05,10.09174
2023-05-06,8.40978
2023-05-07,5.81039
2023-05-08,28.74617
2023-05-09,29.5107
2023-05-10,29.05198
2023-05-11,26.91131
2023-05-12,26.14678
2023-05-13,12.53822
2023-05-14,9.78593
2023-05-15,37.30886
2023-05-16,29.96941
2023-05-17,27.98165
2023-05-18,27.06422
2023-05-19,27.98165
2023-05-20,10.70336
2023-05-21,8.56269
2023-05-22,29.96941
2023-05-23,29.6636
2023-05-24,27.67584
2023-05-25,29.20489
2023-05-26,24.15902
2023-05-27,7.95107
2023-05-28,6.72782
2023-05-29,7.79816
