date,대원제약주가
2023-04-30,0.5764
2023-05-01,0.82653
2023-05-02,3.06688
2023-05-03,3.57803
2023-05-04,3.40402
2023-05-05,0.64165
2023-05-06,0.84828
2023-05-07,0.58727
2023-05-08,3.57803
2023-05-09,3.25176
2023-05-10,2.79499
2023-05-11,2.9255
2023-05-12,2.75149
2023-05-13,0.45676
2023-05-14,0.26101
2023-05-15,2.82762
2023-05-16,2.46873
2023-05-17,4.02392
2023-05-18,5.2311
2023-05-19,3.61065
2023-05-20,0.96791
2023-05-21,0.63077
2023-05-22,3.95867
2023-05-23,3.52365
2023-05-24,3.43665
2023-05-25,3.11038
2023-05-26,3.48015
2023-05-27,0.46764
2023-05-28,0.39151
2023-05-29,0.83741
2023-05-30,3.19738
2023-05-31,3.61065
2023-06-01,3.39314
2023-06-02,3.41489
2023-06-03,0.55464
2023-06-04,0.39151
