date,라울뒤피
2023-05-25,46.84937
2023-05-26,53.64253
2023-05-27,56.82829
2023-05-28,62.21597
2023-05-29,58.74912
2023-05-30,60.52939
2023-05-31,58.37432
2023-06-01,54.29843
2023-06-02,55.23541
2023-06-03,52.26048
2023-06-04,55.32911
2023-06-05,56.00843
2023-06-06,63.03583
2023-06-07,45.09252
2023-06-08,40.71211
2023-06-09,45.51417
2023-06-10,50.92527
2023-06-11,43.28882
2023-06-12,41.97704
2023-06-13,43.85101
2023-06-14,45.84211
2023-06-15,46.89622
2023-06-16,55.58678
2023-06-17,47.69266
2023-06-18,45.72499
2023-06-19,48.62965
2023-06-20,53.45514
2023-06-21,48.91075
2023-06-22,52.98664
2023-06-23,53.66596
2023-06-24,54.6498
2023-06-25,50.4802
2023-06-26,47.78636
2023-06-27,50.69102
2023-06-28,51.18294
2023-06-29,43.80416
2023-06-30,53.50199
2023-07-01,56.28952
2023-07-02,51.93253
2023-07-03,50.4802
2023-07-04,44.06184
2023-07-05,47.13047
2023-07-06,47.76294
2023-07-07,52.49472
2023-07-08,53.92363
2023-07-09,48.37198
2023-07-10,42.35183
2023-07-11,41.60224
2023-07-12,45.79526
2023-07-13,43.12485
2023-07-14,39.58772
2023-07-15,40.66526
2023-07-16,35.5821
2023-07-17,31.13141
2023-07-18,36.37854
2023-07-19,36.65963
2023-07-20,37.011
2023-07-21,40.17334
2023-07-22,53.03349
2023-07-23,42.9843
2023-07-24,41.04005
2023-07-25,43.47622
2023-07-26,72.85078
2023-07-27,51.41719
2023-07-28,53.33801
2023-07-29,55.32911
2023-07-30,56.0787
2023-07-31,49.75404
2023-08-01,55.91473
2023-08-02,54.0876
2023-08-03,48.41883
2023-08-04,47.55211
2023-08-05,45.46732
2023-08-06,43.45279
2023-08-07,41.29772
2023-08-08,48.16116
2023-08-09,45.02225
2023-08-10,36.33169
2023-08-11,47.13047
2023-08-12,48.44225
2023-08-13,48.9576
2023-08-14,51.06582
2023-08-15,49.63691
2023-08-16,43.45279
2023-08-17,42.25814
2023-08-18,50.94869
2023-08-19,48.18458
2023-08-20,48.25486
2023-08-21,43.56992
2023-08-22,41.55539
2023-08-23,35.81635
2023-08-24,39.44717
2023-08-25,42.14101
2023-08-26,48.74677
2023-08-27,47.20074
2023-08-28,40.36074
2023-08-29,43.14827
2023-08-30,43.21855
2023-08-31,44.27266
2023-09-01,46.84937
2023-09-02,55.53993
2023-09-03,54.53267
2023-09-04,47.52869
2023-09-05,41.06348
2023-09-06,45.35019
2023-09-07,36.28484
2023-09-08,39.54087
2023-09-09,48.02061
2023-09-10,44.08526
2023-09-11,16.13961
2023-09-12,11.73576
2023-09-13,10.70508
2023-09-14,8.66713
2023-09-15,8.76083
2023-09-16,6.55891
2023-09-17,6.30124
2023-09-18,6.84
2023-09-19,5.94987
2023-09-20,7.09768
2023-09-21,5.85617
2023-09-22,4.73178
2023-09-23,5.2237
2023-09-24,5.08315
2023-09-25,4.77863
2023-09-26,4.80206
2023-09-27,4.09932
2023-09-28,3.02178
2023-09-29,3.0452
2023-09-30,3.58397
2023-10-01,3.67767
2023-10-02,3.0452
2023-10-03,3.02178
2023-10-04,4.38041
2023-10-05,3.58397
2023-10-06,3.34973
2023-10-07,3.53712
2023-10-08,2.67041
2023-10-09,2.88123
2023-10-10,3.74795
2023-10-11,3.53712
2023-10-12,3.5137
2023-10-13,3.18575
2023-10-14,2.36589
2023-10-15,2.55329
2023-10-16,2.36589
2023-10-17,2.48301
2023-10-18,3.18575
2023-10-19,3.11548
2023-10-20,2.48301
2023-10-21,2.13164
2023-10-22,2.10822
2023-10-23,2.52986
2023-10-24,2.97493
2023-10-25,3.0452
2023-10-26,2.67041
2023-10-27,2.62356
2023-10-28,1.94424
2023-10-29,2.01452
2023-10-30,3.16233
2023-10-31,3.0452
2023-11-01,2.60014
2023-11-02,3.1389
2023-11-03,2.29561
2023-11-04,2.43616
2023-11-05,2.24877
2023-11-06,2.10822
2023-11-07,2.64698
2023-11-08,2.27219
2023-11-09,2.08479
2023-11-10,2.10822
2023-11-11,2.22534
2023-11-12,2.27219
2023-11-13,2.03794
2023-11-14,2.45959
2023-11-15,2.15507
2023-11-16,1.96767
2023-11-17,2.17849
2023-11-18,1.73342
2023-11-19,2.03794
2023-11-20,2.31904
2023-11-21,2.36589
2023-11-22,2.22534
2023-11-23,1.85055
2023-11-24,1.75685
2023-11-25,1.66315
2023-11-26,3.06863
2023-11-27,5.62192
2023-11-28,3.46685
2023-11-29,2.67041
2023-11-30,2.34246
2023-12-01,2.36589
2023-12-02,1.8037
2023-12-03,2.06137
2023-12-04,2.22534
2023-12-05,2.69383
2023-12-06,2.62356
2023-12-07,2.24877
2023-12-08,2.31904
2023-12-09,2.08479
2023-12-10,1.92082
2023-12-11,2.64698
2023-12-12,2.62356
2023-12-13,3.30288
2023-12-14,3.3263
2023-12-15,3.0452
2023-12-16,3.3263
2023-12-17,2.62356
2023-12-18,2.08479
2023-12-19,2.62356
2023-12-20,2.69383
2023-12-21,2.31904
2023-12-22,2.08479
2023-12-23,1.89739
2023-12-24,2.36589
2023-12-25,1.99109
2023-12-26,2.45959
2023-12-27,2.31904
2023-12-28,2.57671
2023-12-29,2.43616
2023-12-30,2.31904
2023-12-31,2.64698
2024-01-01,2.31904
2024-01-02,2.27219
2024-01-03,3.18575
2024-01-04,1.96767
2024-01-05,2.17849
2024-01-06,2.48301
2024-01-07,3.02178
2024-01-08,1.92082
2024-01-09,2.41274
2024-01-10,2.69383
2024-01-11,2.62356
2024-01-12,2.67041
2024-01-13,2.29561
2024-01-14,3.74795
2024-01-15,2.41274
2024-01-16,2.62356
2024-01-17,3.20918
2024-01-18,2.55329
2024-01-19,2.38931
2024-01-20,2.78753
2024-01-21,3.2326
2024-01-22,2.20192
2024-01-23,2.10822
2024-01-24,2.60014
2024-01-25,2.99836
2024-01-26,2.85781
2024-01-27,3.02178
2024-01-28,3.25603
2024-01-29,2.64698
2024-01-30,2.62356
2024-01-31,2.62356
2024-02-01,2.71726
2024-02-02,2.41274
2024-02-03,3.16233
2024-02-04,3.0452
2024-02-05,2.71726
2024-02-06,2.50644
2024-02-07,2.41274
2024-02-08,2.38931
2024-02-09,1.68657
2024-02-10,1.63972
2024-02-11,2.97493
2024-02-12,2.81096
2024-02-13,1.63972
2024-02-14,2.10822
2024-02-15,4.05247
2024-02-16,2.57671
2024-02-17,2.69383
2024-02-18,2.27219
2024-02-19,1.82712
2024-02-20,2.34246
2024-02-21,2.41274
2024-02-22,2.10822
2024-02-23,2.57671
2024-02-24,2.50644
2024-02-25,2.55329
2024-02-26,1.96767
2024-02-27,1.87397
2024-02-28,2.48301
2024-02-29,2.08479
2024-03-01,2.10822
2024-03-02,1.94424
2024-03-03,2.50644
2024-03-04,1.71
2024-03-05,1.96767
2024-03-06,1.82712
2024-03-07,1.94424
2024-03-08,2.38931
2024-03-09,1.6163
2024-03-10,2.10822
2024-03-11,2.60014
2024-03-12,2.55329
2024-03-13,2.17849
2024-03-14,2.41274
2024-03-15,2.43616
2024-03-16,2.55329
2024-03-17,2.69383
2024-03-18,2.24877
2024-03-19,2.36589
2024-03-20,2.76411
