date,전환사채
2023-05-28,6.32034
2023-05-29,7.12842
2023-05-30,13.99711
2023-05-31,13.85281
2023-06-01,13.36219
2023-06-02,13.39105
2023-06-03,6.17604
2023-06-04,5.0505
2023-06-05,10.70707
2023-06-06,7.90764
2023-06-07,12.06349
2023-06-08,18.67243
2023-06-09,15.52669
2023-06-10,7.61904
2023-06-11,8.48484
2023-06-12,15.32467
2023-06-13,16.88311
2023-06-14,19.39393
2023-06-15,17.95093
2023-06-16,13.91053
2023-06-17,7.5036
2023-06-18,7.24386
2023-06-19,16.85425
2023-06-20,16.88311
2023-06-21,19.10533
2023-06-22,16.59451
2023-06-23,16.33477
2023-06-24,6.72438
2023-06-25,6.89754
2023-06-26,15.32467
2023-06-27,16.47907
2023-06-28,15.72871
2023-06-29,20.20202
2023-06-30,37.43145
2023-07-01,14.31457
2023-07-02,9.8124
2023-07-03,17.22943
2023-07-04,17.22943
2023-07-05,17.20057
2023-07-06,15.93073
2023-07-07,14.51659
2023-07-08,7.87878
2023-07-09,6.2049
2023-07-10,19.19191
2023-07-11,16.33477
2023-07-12,20.89466
2023-07-13,15.44011
2023-07-14,36.94083
2023-07-15,19.76911
2023-07-16,12.03463
2023-07-17,40.7215
2023-07-18,25.28138
2023-07-19,22.33766
2023-07-20,27.04184
2023-07-21,18.32611
2023-07-22,8.54256
2023-07-23,8.13852
2023-07-24,21.78932
2023-07-25,25.0505
2023-07-26,23.23232
2023-07-27,16.45021
2023-07-28,13.99711
2023-07-29,6.55122
2023-07-30,5.31024
2023-07-31,12.92929
2023-08-01,27.53246
2023-08-02,14.02597
2023-08-03,14.40115
2023-08-04,13.10245
2023-08-05,8.9466
2023-08-06,6.2049
2023-08-07,14.68975
2023-08-08,19.97113
2023-08-09,15.03607
2023-08-10,12.43867
2023-08-11,14.60317
2023-08-12,7.18614
2023-08-13,5.65656
2023-08-14,13.41991
2023-08-15,7.7922
2023-08-16,13.04473
2023-08-17,12.40981
2023-08-18,12.64069
2023-08-19,6.98412
2023-08-20,6.6378
2023-08-21,18.84559
2023-08-22,24.0404
2023-08-23,16.16161
2023-08-24,14.80519
2023-08-25,13.47763
2023-08-26,5.71428
2023-08-27,4.27128
2023-08-28,14.57431
2023-08-29,19.39393
2023-08-30,16.07503
2023-08-31,14.86291
2023-09-01,13.96825
2023-09-02,6.55122
2023-09-03,4.58874
2023-09-04,13.62193
2023-09-05,15.52669
2023-09-06,14.08369
2023-09-07,12.29437
2023-09-08,12.40981
2023-09-09,4.84848
2023-09-10,5.56998
2023-09-11,12.35209
2023-09-12,12.29437
2023-09-13,12.46753
2023-09-14,14.68975
2023-09-15,14.80519
2023-09-16,5.80086
2023-09-17,5.1948
2023-09-18,16.45021
2023-09-19,16.99855
2023-09-20,15.29581
2023-09-21,12.35209
2023-09-22,13.41991
2023-09-23,6.58008
2023-09-24,4.27128
2023-09-25,12.26551
2023-09-26,15.32467
2023-09-27,11.34199
2023-09-28,5.02164
2023-09-29,3.6075
2023-09-30,3.83838
2023-10-01,4.44444
2023-10-02,4.7619
2023-10-03,5.772
2023-10-04,10.47619
2023-10-05,16.27705
2023-10-06,22.07792
2023-10-07,4.81962
2023-10-08,4.41558
2023-10-09,4.81962
2023-10-10,11.80375
2023-10-11,13.53535
2023-10-12,14.63203
2023-10-13,11.97691
2023-10-14,6.52236
2023-10-15,5.71428
2023-10-16,12.17893
2023-10-17,13.88167
2023-10-18,14.92063
2023-10-19,12.95815
2023-10-20,11.13997
2023-10-21,5.51226
2023-10-22,5.25252
2023-10-23,13.07359
2023-10-24,12.40981
2023-10-25,11.97691
2023-10-26,11.05339
2023-10-27,10.70707
2023-10-28,5.74314
2023-10-29,5.45454
2023-10-30,12.92929
2023-10-31,12.98701
2023-11-01,14.08369
2023-11-02,14.05483
2023-11-03,10.73593
2023-11-04,5.0505
2023-11-05,4.6176
2023-11-06,11.63059
2023-11-07,11.94805
2023-11-08,12.29437
2023-11-09,11.71717
2023-11-10,10.30303
2023-11-11,4.79076
2023-11-12,4.99278
2023-11-13,10.27417
2023-11-14,11.51515
2023-11-15,11.48629
2023-11-16,14.17027
2023-11-17,12.72727
2023-11-18,5.51226
2023-11-19,5.10822
2023-11-20,11.37085
2023-11-21,14.94949
2023-11-22,12.69841
2023-11-23,12.52525
2023-11-24,9.98556
2023-11-25,4.87734
2023-11-26,4.09812
2023-11-27,10.56277
2023-11-28,11.45743
2023-11-29,11.77489
2023-11-30,14.68975
2023-12-01,13.10245
2023-12-02,6.58008
2023-12-03,5.39682
2023-12-04,11.80375
2023-12-05,13.85281
2023-12-06,17.17171
2023-12-07,18.23953
2023-12-08,12.12121
2023-12-09,6.11832
2023-12-10,5.31024
2023-12-11,11.08225
2023-12-12,13.99711
2023-12-13,12.15007
2023-12-14,12.90043
2023-12-15,12.15007
2023-12-16,5.25252
2023-12-17,4.87734
2023-12-18,10.73593
2023-12-19,14.34343
2023-12-20,16.39249
2023-12-21,10.07215
2023-12-22,9.98556
2023-12-23,5.82972
2023-12-24,4.87734
2023-12-25,7.15728
2023-12-26,11.45743
2023-12-27,10.76479
2023-12-28,9.46608
2023-12-29,6.46464
2023-12-30,3.43434
2023-12-31,4.21356
2024-01-01,4.30014
2024-01-02,8.658
2024-01-03,10.62049
2024-01-04,12.75613
2024-01-05,10.10101
2024-01-06,5.07936
2024-01-07,5.97402
2024-01-08,9.49494
2024-01-09,11.63059
2024-01-10,14.94949
2024-01-11,13.07359
2024-01-12,10.93795
2024-01-13,5.80086
2024-01-14,5.68542
2024-01-15,12.75613
2024-01-16,14.71861
2024-01-17,13.76623
2024-01-18,11.91919
2024-01-19,10.79365
2024-01-20,4.55988
2024-01-21,4.93506
2024-01-22,10.76479
2024-01-23,17.95093
2024-01-24,13.39105
2024-01-25,16.76767
2024-01-26,12.20779
2024-01-27,7.56132
2024-01-28,6.95526
2024-01-29,18.03751
2024-01-30,24.24242
2024-01-31,67.30158
2024-02-01,45.42568
2024-02-02,28.05194
2024-02-03,12.12121
2024-02-04,19.62481
2024-02-05,33.82395
2024-02-06,27.09956
2024-02-07,21.0101
2024-02-08,19.16305
2024-02-09,11.16883
2024-02-10,9.63924
2024-02-11,8.10966
2024-02-12,11.19769
2024-02-13,14.77633
2024-02-14,14.60317
2024-02-15,15.18037
2024-02-16,12.35209
2024-02-17,7.38816
2024-02-18,6.81096
2024-02-19,14.05483
2024-02-20,14.45887
2024-02-21,13.96825
2024-02-22,19.68253
2024-02-23,14.40115
2024-02-24,8.39826
2024-02-25,6.98412
2024-02-26,13.67965
2024-02-27,15.49783
2024-02-28,14.77633
2024-02-29,10.50505
2024-03-01,5.74314
2024-03-02,9.43722
2024-03-03,9.14862
2024-03-04,14.89177
2024-03-05,21.8759
2024-03-06,17.80663
2024-03-07,14.63203
2024-03-08,15.03607
2024-03-09,6.95526
2024-03-10,6.4935
2024-03-11,11.08225
2024-03-12,13.18903
2024-03-13,24.12698
2024-03-14,18.00865
2024-03-15,13.04473
2024-03-16,6.7821
2024-03-17,7.04184
2024-03-18,14.45887
2024-03-19,14.05483
2024-03-20,14.14141
