date,자동차보험비교견적
2023-05-26,13.07277
2023-05-27,5.39083
2023-05-28,5.39083
2023-05-29,7.95148
2023-05-30,19.81132
2023-05-31,15.90296
2023-06-01,20.08086
2023-06-02,18.19407
2023-06-03,4.04312
2023-06-04,5.25606
2023-06-05,14.28571
2023-06-06,5.12129
2023-06-07,19.00269
2023-06-08,18.19407
2023-06-09,13.74663
2023-06-10,5.25606
2023-06-11,8.89487
2023-06-12,22.10242
2023-06-13,21.42857
2023-06-14,15.90296
2023-06-15,18.59838
2023-06-16,13.61185
2023-06-17,6.33423
2023-06-18,7.14285
2023-06-19,21.02425
2023-06-20,13.47708
2023-06-21,13.61185
2023-06-22,17.92452
2023-06-23,15.49865
2023-06-24,7.95148
2023-06-25,7.81671
2023-06-26,26.8194
2023-06-27,18.19407
2023-06-28,19.407
2023-06-29,15.49865
2023-06-30,15.36388
2023-07-01,8.89487
2023-07-02,6.469
2023-07-03,17.92452
2023-07-04,18.46361
2023-07-05,14.95956
2023-07-06,18.59838
2023-07-07,11.9946
2023-07-08,5.39083
2023-07-09,6.06469
2023-07-10,15.22911
2023-07-11,16.71159
2023-07-12,19.13746
2023-07-13,24.79784
2023-07-14,13.20754
2023-07-15,8.7601
2023-07-16,4.98652
2023-07-17,29.51482
2023-07-18,34.36657
2023-07-19,17.1159
2023-07-20,11.45552
2023-07-21,13.8814
2023-07-22,4.71698
2023-07-23,9.7035
2023-07-24,16.71159
2023-07-25,17.92452
2023-07-26,17.78975
2023-07-27,19.81132
2023-07-28,24.25876
2023-07-29,12.938
2023-07-30,13.20754
2023-07-31,28.57142
2023-08-01,25.20215
2023-08-02,24.79784
2023-08-03,21.96765
2023-08-04,22.10242
2023-08-05,12.39892
2023-08-06,12.53369
2023-08-07,29.64959
2023-08-08,23.45013
2023-08-09,17.65498
2023-08-10,17.38544
2023-08-11,19.81132
2023-08-12,9.43396
2023-08-13,9.7035
2023-08-14,24.79784
2023-08-15,11.85983
2023-08-16,21.02425
2023-08-17,24.66307
2023-08-18,24.12398
2023-08-19,13.07277
2023-08-20,9.29919
2023-08-21,23.31536
2023-08-22,25.60646
2023-08-23,20.48517
2023-08-24,23.71967
2023-08-25,17.92452
2023-08-26,7.54716
2023-08-27,10.51212
2023-08-28,22.10242
2023-08-29,27.22371
2023-08-30,22.6415
2023-08-31,21.2938
2023-09-01,17.92452
2023-09-02,8.35579
2023-09-03,9.43396
2023-09-04,26.28032
2023-09-05,20.88948
2023-09-06,19.27223
2023-09-07,19.67654
2023-09-08,21.42857
2023-09-09,10.37735
2023-09-10,7.14285
2023-09-11,20.61994
2023-09-12,24.39353
2023-09-13,21.15902
2023-09-14,21.42857
2023-09-15,18.73315
2023-09-16,9.97304
2023-09-17,7.14285
2023-09-18,21.96765
2023-09-19,24.25876
2023-09-20,23.18059
2023-09-21,21.15902
2023-09-22,21.2938
2023-09-23,8.35579
2023-09-24,9.43396
2023-09-25,33.42318
2023-09-26,42.85714
2023-09-27,35.30997
2023-09-28,26.14555
2023-09-29,26.68463
2023-09-30,27.89757
2023-10-01,26.41509
2023-10-02,29.51482
2023-10-03,32.07547
2023-10-04,51.3477
2023-10-05,45.55256
2023-10-06,29.91913
2023-10-07,19.67654
2023-10-08,14.69002
2023-10-09,16.71159
2023-10-10,30.0539
2023-10-11,23.31536
2023-10-12,23.18059
2023-10-13,19.67654
2023-10-14,8.22102
2023-10-15,9.16442
2023-10-16,26.41509
2023-10-17,22.50673
2023-10-18,18.73315
2023-10-19,25.20215
2023-10-20,20.3504
2023-10-21,8.49056
2023-10-22,9.97304
2023-10-23,27.7628
2023-10-24,23.31536
2023-10-25,23.04582
2023-10-26,19.407
2023-10-27,19.407
2023-10-28,8.35579
2023-10-29,9.56873
2023-10-30,23.45013
2023-10-31,23.45013
2023-11-01,24.12398
2023-11-02,19.67654
2023-11-03,16.03773
2023-11-04,4.98652
2023-11-05,13.34231
2023-11-06,22.50673
2023-11-07,23.98921
2023-11-08,20.88948
2023-11-09,20.61994
2023-11-10,17.1159
2023-11-11,6.60377
2023-11-12,7.68194
2023-11-13,23.98921
2023-11-14,24.66307
2023-11-15,23.04582
2023-11-16,23.04582
2023-11-17,20.75471
2023-11-18,10.6469
2023-11-19,10.6469
2023-11-20,24.12398
2023-11-21,26.41509
2023-11-22,25.87601
2023-11-23,22.23719
2023-11-24,21.56334
2023-11-25,9.43396
2023-11-26,11.9946
2023-11-27,23.98921
2023-11-28,24.12398
2023-11-29,23.71967
2023-11-30,20.08086
2023-12-01,17.25067
2023-12-02,8.7601
2023-12-03,11.72506
2023-12-04,30.9973
2023-12-05,24.93261
2023-12-06,24.79784
2023-12-07,20.61994
2023-12-08,21.56334
2023-12-09,8.35579
2023-12-10,8.22102
2023-12-11,25.87601
2023-12-12,22.10242
2023-12-13,20.21563
2023-12-14,22.37196
2023-12-15,17.52021
2023-12-16,8.62533
2023-12-17,8.08625
2023-12-18,28.03234
2023-12-19,19.54177
2023-12-20,27.7628
2023-12-21,22.23719
2023-12-22,18.19407
2023-12-23,6.60377
2023-12-24,8.7601
2023-12-25,7.27762
2023-12-26,25.74123
2023-12-27,21.2938
2023-12-28,22.91105
2023-12-29,24.39353
2023-12-30,7.54716
2023-12-31,10.10781
2024-01-01,12.53369
2024-01-02,24.25876
2024-01-03,26.68463
2024-01-04,26.95417
2024-01-05,22.50673
2024-01-06,7.00808
2024-01-07,12.938
2024-01-08,23.18059
2024-01-09,26.41509
2024-01-10,26.41509
2024-01-11,24.39353
2024-01-12,20.88948
2024-01-13,12.12938
2024-01-14,10.10781
2024-01-15,28.03234
2024-01-16,29.38005
2024-01-17,23.71967
2024-01-18,42.31805
2024-01-19,100.0
2024-01-20,75.33692
2024-01-21,68.19407
2024-01-22,71.83288
2024-01-23,61.18598
2024-01-24,68.73315
2024-01-25,66.71159
2024-01-26,77.08894
2024-01-27,59.56873
2024-01-28,70.61994
2024-01-29,75.47169
2024-01-30,71.02425
2024-01-31,62.80323
2024-02-01,57.14285
2024-02-02,54.71698
2024-02-03,54.58221
2024-02-04,55.79514
2024-02-05,64.69002
2024-02-06,62.12938
2024-02-07,58.49056
2024-02-08,57.00808
2024-02-09,54.98652
2024-02-10,57.68194
2024-02-11,57.68194
2024-02-12,59.7035
2024-02-13,73.45013
2024-02-14,67.92452
2024-02-15,72.23719
2024-02-16,69.27223
2024-02-17,57.95148
2024-02-18,65.36388
2024-02-19,74.66307
2024-02-20,68.86792
2024-02-21,79.38005
2024-02-22,71.83288
2024-02-23,64.01617
2024-02-24,55.5256
2024-02-25,57.00808
2024-02-26,68.59838
2024-02-27,64.95956
2024-02-28,58.35579
2024-02-29,64.82479
2024-03-01,55.92991
2024-03-02,49.32614
2024-03-03,36.79245
2024-03-04,62.53369
2024-03-05,73.31536
2024-03-06,69.54177
2024-03-07,67.52021
2024-03-08,65.90296
2024-03-09,62.26415
2024-03-10,64.55525
2024-03-11,79.11051
2024-03-12,83.01886
2024-03-13,86.25336
2024-03-14,73.98921
2024-03-15,77.89757
2024-03-16,68.73315
2024-03-17,65.90296
2024-03-18,93.12668
2024-03-19,75.47169
2024-03-20,78.84097
