date,나스닥선물
2023-05-27,3.31212
2023-05-28,1.26976
2023-05-29,13.82185
2023-05-30,22.8392
2023-05-31,20.89858
2023-06-01,21.08289
2023-06-02,16.08172
2023-06-03,2.71831
2023-06-04,0.91901
2023-06-05,15.39427
2023-06-06,12.84154
2023-06-07,17.47025
2023-06-08,19.41087
2023-06-09,15.05714
2023-06-10,2.65914
2023-06-11,0.89517
2023-06-12,16.90454
2023-06-13,19.33808
2023-06-14,20.47036
2023-06-15,20.67808
2023-06-16,15.77226
2023-06-17,2.57784
2023-06-18,0.816
2023-06-19,14.60508
2023-06-20,20.1294
2023-06-21,19.67181
2023-06-22,19.49856
2023-06-23,16.28179
2023-06-24,2.65914
2023-06-25,0.97222
2023-06-26,17.99638
2023-06-27,18.00446
2023-06-28,18.87964
2023-06-29,17.76694
2023-06-30,14.0449
2023-07-01,2.33138
2023-07-02,0.71384
2023-07-03,14.63786
2023-07-04,11.90848
2023-07-05,16.57209
2023-07-06,19.53602
2023-07-07,18.03894
2023-07-08,2.67234
2023-07-09,0.84793
2023-07-10,17.89209
2023-07-11,16.49505
2023-07-12,17.50899
2023-07-13,16.2256
2023-07-14,14.83281
2023-07-15,2.60721
2023-07-16,0.74789
2023-07-17,15.29509
2023-07-18,15.72672
2023-07-19,15.19719
2023-07-20,16.83303
2023-07-21,15.61987
2023-07-22,2.2654
2023-07-23,0.74193
2023-07-24,14.51271
2023-07-25,14.04618
2023-07-26,16.05278
2023-07-27,16.04852
2023-07-28,14.27051
2023-07-29,2.17814
2023-07-30,0.65084
2023-07-31,14.33521
2023-08-01,15.32829
2023-08-02,25.49962
2023-08-03,27.18569
2023-08-04,17.94359
2023-08-05,2.71661
2023-08-06,0.82494
2023-08-07,17.83547
2023-08-08,18.67872
2023-08-09,17.28679
2023-08-10,19.2887
2023-08-11,15.96211
2023-08-12,2.52165
2023-08-13,0.72704
2023-08-14,15.73182
2023-08-15,13.88826
2023-08-16,23.53091
2023-08-17,22.28115
2023-08-18,21.72054
2023-08-19,3.28785
2023-08-20,0.9254
2023-08-21,18.35607
2023-08-22,18.9171
2023-08-23,19.3483
2023-08-24,19.20698
2023-08-25,20.58061
2023-08-26,3.29935
2023-08-27,0.77769
2023-08-28,16.26178
2023-08-29,18.04065
2023-08-30,19.68372
2023-08-31,17.58135
2023-09-01,14.92774
2023-09-02,2.41481
2023-09-03,0.73214
2023-09-04,12.60146
2023-09-05,18.8094
2023-09-06,17.73076
2023-09-07,21.00287
2023-09-08,17.18548
2023-09-09,2.52335
2023-09-10,0.71639
2023-09-11,15.28743
2023-09-12,17.73161
2023-09-13,20.09364
2023-09-14,16.39927
2023-09-15,13.92316
2023-09-16,2.74215
2023-09-17,0.73257
2023-09-18,17.73544
2023-09-19,17.39448
2023-09-20,17.48515
2023-09-21,25.10205
2023-09-22,20.88836
2023-09-23,3.08821
2023-09-24,0.80919
2023-09-25,19.90081
2023-09-26,21.23784
2023-09-27,15.622
2023-09-28,9.42087
2023-09-29,9.66734
2023-09-30,3.21677
2023-10-01,1.32254
2023-10-02,12.22007
2023-10-03,15.28402
2023-10-04,32.39714
2023-10-05,26.54166
2023-10-06,20.58699
2023-10-07,3.67095
2023-10-08,1.63711
2023-10-09,27.97403
2023-10-10,28.43375
2023-10-11,22.70256
2023-10-12,22.22624
2023-10-13,21.35575
2023-10-14,3.5573
2023-10-15,1.21528
2023-10-16,26.11769
2023-10-17,23.07757
2023-10-18,23.3317
2023-10-19,30.25093
2023-10-20,27.45386
2023-10-21,4.50782
2023-10-22,1.32127
2023-10-23,31.09247
2023-10-24,26.38033
2023-10-25,26.84005
2023-10-26,40.48057
2023-10-27,31.66074
2023-10-28,4.13153
2023-10-29,1.42002
2023-10-30,23.72672
2023-10-31,29.88485
2023-11-01,26.6302
2023-11-02,25.14291
2023-11-03,23.81015
2023-11-04,3.53261
2023-11-05,1.12248
2023-11-06,23.61945
2023-11-07,24.03064
2023-11-08,21.94232
2023-11-09,20.19282
2023-11-10,19.13674
2023-11-11,3.53559
2023-11-12,1.02969
2023-11-13,23.36575
2023-11-14,22.79663
2023-11-15,24.15579
2023-11-16,23.66968
2023-11-17,19.28147
2023-11-18,3.09332
2023-11-19,0.9254
2023-11-20,18.58295
2023-11-21,20.32648
2023-11-22,21.21315
2023-11-23,16.19921
2023-11-24,13.49366
2023-11-25,2.53442
2023-11-26,0.9122
2023-11-27,17.38682
2023-11-28,17.7082
2023-11-29,17.81972
2023-11-30,17.15441
2023-12-01,15.9421
2023-12-02,2.97924
2023-12-03,0.79855
2023-12-04,16.47632
2023-12-05,21.42811
2023-12-06,19.27466
2023-12-07,19.50792
2023-12-08,16.60955
2023-12-09,3.05672
2023-12-10,0.83303
2023-12-11,16.67212
2023-12-12,18.81792
2023-12-13,17.84697
2023-12-14,18.99372
2023-12-15,15.53942
2023-12-16,2.84388
2023-12-17,0.80791
2023-12-18,14.80217
2023-12-19,15.84548
2023-12-20,17.21783
2023-12-21,20.96115
2023-12-22,15.4313
2023-12-23,2.7298
2023-12-24,0.67
2023-12-25,2.1675
2023-12-26,14.80259
2023-12-27,15.38491
2023-12-28,12.28434
2023-12-29,8.03873
2023-12-30,1.97978
2023-12-31,0.55847
2024-01-01,1.79716
2024-01-02,18.80557
2024-01-03,27.22017
2024-01-04,27.16398
2024-01-05,19.92082
2024-01-06,3.34787
2024-01-07,0.88453
2024-01-08,17.29786
2024-01-09,20.48909
2024-01-10,19.84335
2024-01-11,20.11365
2024-01-12,17.85889
2024-01-13,3.02138
2024-01-14,0.78833
2024-01-15,14.25391
2024-01-16,22.71916
2024-01-17,25.89592
2024-01-18,23.51686
2024-01-19,17.47536
2024-01-20,3.28104
2024-01-21,0.83345
2024-01-22,18.4876
2024-01-23,18.74853
2024-01-24,18.14749
2024-01-25,18.57614
2024-01-26,16.77088
2024-01-27,2.89411
2024-01-28,0.85474
2024-01-29,16.01234
2024-01-30,16.98201
2024-01-31,20.66446
2024-02-01,20.72789
2024-02-02,16.22602
2024-02-03,3.34064
2024-02-04,0.79855
2024-02-05,16.97903
2024-02-06,17.46131
2024-02-07,15.99063
2024-02-08,11.75566
2024-02-09,7.51516
2024-02-10,2.33947
2024-02-11,0.87219
2024-02-12,10.73917
2024-02-13,21.57922
2024-02-14,23.26997
2024-02-15,19.13674
2024-02-16,15.68032
2024-02-17,3.37511
2024-02-18,0.91348
2024-02-19,13.5788
2024-02-20,21.23954
2024-02-21,20.97861
2024-02-22,19.87911
2024-02-23,15.60455
2024-02-24,2.79067
2024-02-25,0.88921
2024-02-26,15.26785
2024-02-27,16.99904
2024-02-28,16.46014
2024-02-29,15.4777
2024-03-01,9.81547
2024-03-02,2.4876
2024-03-03,0.79982
2024-03-04,15.95147
2024-03-05,19.18995
2024-03-06,20.58699
2024-03-07,20.77514
2024-03-08,16.2605
2024-03-09,3.24784
2024-03-10,0.95264
2024-03-11,20.23496
2024-03-12,21.04416
2024-03-13,18.32755
2024-03-14,18.01851
2024-03-15,17.56901
2024-03-16,2.86942
2024-03-17,0.91135
2024-03-18,16.08598
2024-03-19,19.46834
2024-03-20,16.93689
