date,저축보험
2020-07-29,14.75042
2020-07-30,15.87212
2020-07-31,15.25518
2020-08-01,9.25406
2020-08-02,9.75883
2020-08-03,15.81604
2020-08-04,13.62871
2020-08-05,17.21817
2020-08-06,21.36848
2020-08-07,14.8065
2020-08-08,9.4784
2020-08-09,7.73976
2020-08-10,15.81604
2020-08-11,18.05945
2020-08-12,23.33146
2020-08-13,18.73247
2020-08-14,12.11441
2020-08-15,9.59057
2020-08-16,9.31015
2020-08-17,8.91755
2020-08-18,18.6203
2020-08-19,15.53561
2020-08-20,17.61076
2020-08-21,15.75995
2020-08-22,9.19798
2020-08-23,8.02019
2020-08-24,16.3208
2020-08-25,24.34099
2020-08-26,16.88166
2020-08-27,19.91026
2020-08-28,18.95681
2020-08-29,10.76836
2020-08-30,11.21704
2020-08-31,16.60123
2020-09-01,26.47223
2020-09-02,22.15367
2020-09-03,19.91026
2020-09-04,13.90914
2020-09-05,9.36623
2020-09-06,9.871
2020-09-07,15.36735
2020-09-08,16.65731
2020-09-09,18.05945
2020-09-10,18.84464
2020-09-11,17.61076
2020-09-12,12.05832
2020-09-13,9.81491
2020-09-14,15.14301
2020-09-15,21.2563
2020-09-16,16.65731
2020-09-17,14.86259
2020-09-18,15.08693
2020-09-19,9.08581
2020-09-20,10.31968
2020-09-21,15.47952
2020-09-22,17.44251
2020-09-23,14.97476
2020-09-24,15.98429
2020-09-25,14.75042
2020-09-26,8.74929
2020-09-27,8.46887
2020-09-28,15.25518
2020-09-29,14.13348
2020-09-30,6.89848
2020-10-01,6.00112
2020-10-02,7.12282
2020-10-03,8.18844
2020-10-04,10.76836
2020-10-05,16.26472
2020-10-06,18.45204
2020-10-07,14.97476
2020-10-08,15.1991
2020-10-09,9.871
2020-10-10,7.79584
2020-10-11,7.85193
2020-10-12,15.47952
2020-10-13,15.25518
2020-10-14,16.93774
2020-10-15,17.77902
2020-10-16,16.09646
2020-10-17,8.18844
2020-10-18,6.95457
2020-10-19,12.95569
2020-10-20,16.3208
2020-10-21,17.8351
2020-10-22,15.03084
2020-10-23,12.8996
2020-10-24,7.17891
2020-10-25,8.41278
2020-10-26,14.63825
2020-10-27,15.36735
2020-10-28,12.73135
2020-10-29,14.63825
2020-10-30,12.73135
2020-10-31,8.74929
2020-11-01,9.53449
2020-11-02,12.67526
2020-11-03,15.53561
2020-11-04,11.44139
2020-11-05,13.2922
2020-11-06,11.32922
2020-11-07,6.33763
2020-11-08,6.50588
2020-11-09,11.55356
2020-11-10,15.64778
2020-11-11,13.62871
2020-11-12,15.31127
2020-11-13,10.93662
2020-11-14,6.50588
2020-11-15,7.51542
2020-11-16,13.6848
2020-11-17,16.60123
2020-11-18,15.59169
2020-11-19,17.27425
2020-11-20,12.95569
2020-11-21,6.67414
2020-11-22,8.91755
2020-11-23,13.40437
2020-11-24,14.30173
2020-11-25,15.42344
2020-11-26,15.31127
2020-11-27,13.79697
2020-11-28,8.74929
2020-11-29,11.94615
2020-11-30,13.34828
2020-12-01,15.03084
2020-12-02,14.8065
2020-12-03,17.61076
2020-12-04,12.45092
2020-12-05,8.07627
2020-12-06,10.09534
2020-12-07,14.18956
2020-12-08,17.66685
2020-12-09,15.59169
2020-12-10,16.48906
2020-12-11,18.73247
2020-12-12,7.40325
2020-12-13,7.12282
2020-12-14,14.18956
2020-12-15,17.38642
2020-12-16,16.82557
2020-12-17,16.37689
2020-12-18,13.57263
2020-12-19,9.19798
2020-12-20,8.58104
2020-12-21,12.95569
2020-12-22,15.98429
2020-12-23,11.72181
2020-12-24,15.31127
2020-12-25,9.75883
2020-12-26,7.45933
2020-12-27,11.04879
2020-12-28,16.20863
2020-12-29,20.58328
2020-12-30,17.89119
2020-12-31,15.47952
2021-01-01,10.48794
2021-01-02,11.44139
2021-01-03,11.60964
2021-01-04,15.53561
2021-01-05,19.18115
2021-01-06,16.88166
2021-01-07,21.14413
2021-01-08,18.84464
2021-01-09,10.82445
2021-01-10,11.49747
2021-01-11,18.11553
2021-01-12,19.29332
2021-01-13,23.78014
2021-01-14,16.82557
2021-01-15,16.93774
2021-01-16,15.1991
2021-01-17,15.59169
2021-01-18,20.58328
2021-01-19,24.50925
2021-01-20,21.53673
2021-01-21,25.91138
2021-01-22,19.79809
2021-01-23,14.02131
2021-01-24,16.04038
2021-01-25,24.17274
2021-01-26,27.25743
2021-01-27,21.59282
2021-01-28,20.69545
2021-01-29,16.76948
2021-01-30,10.31968
2021-01-31,12.22658
2021-02-01,17.89119
2021-02-02,14.52607
2021-02-03,17.72293
2021-02-04,17.77902
2021-02-05,16.04038
2021-02-06,9.25406
2021-02-07,11.27313
2021-02-08,16.54514
2021-02-09,13.96522
2021-02-10,17.16208
2021-02-11,9.81491
2021-02-12,9.02972
2021-02-13,11.66573
2021-02-14,13.23611
2021-02-15,20.75154
2021-02-16,21.08805
2021-02-17,21.48065
2021-02-18,22.60235
2021-02-19,14.4139
2021-02-20,9.59057
2021-02-21,10.60011
2021-02-22,15.59169
2021-02-23,18.2277
2021-02-24,15.81604
2021-02-25,18.45204
2021-02-26,19.40549
2021-02-27,10.48794
2021-02-28,10.88053
2021-03-01,11.60964
2021-03-02,16.09646
2021-03-03,13.62871
2021-03-04,16.7134
2021-03-05,15.1991
2021-03-06,11.60964
2021-03-07,11.55356
2021-03-08,15.03084
2021-03-09,17.66685
2021-03-10,17.61076
2021-03-11,16.20863
2021-03-12,17.38642
2021-03-13,7.90802
2021-03-14,7.90802
2021-03-15,15.42344
2021-03-16,18.90072
2021-03-17,13.57263
2021-03-18,15.08693
2021-03-19,11.16096
2021-03-20,7.23499
2021-03-21,7.12282
2021-03-22,15.25518
2021-03-23,14.30173
2021-03-24,18.56421
2021-03-25,17.44251
2021-03-26,13.85305
2021-03-27,10.15143
2021-03-28,7.85193
2021-03-29,13.90914
2021-03-30,15.42344
2021-03-31,11.55356
2021-04-01,11.83398
2021-04-02,10.43185
2021-04-03,7.40325
2021-04-04,6.8424
2021-04-05,12.56309
2021-04-06,12.33875
2021-04-07,10.9927
2021-04-08,16.76948
2021-04-09,12.11441
2021-04-10,7.68367
2021-04-11,5.21592
2021-04-12,10.15143
2021-04-13,13.23611
2021-04-14,12.67526
2021-04-15,10.76836
2021-04-16,11.27313
2021-04-17,8.46887
2021-04-18,8.02019
2021-04-19,10.15143
2021-04-20,12.8996
2021-04-21,12.17049
2021-04-22,11.49747
2021-04-23,11.94615
2021-04-24,6.16937
2021-04-25,5.55243
2021-04-26,11.49747
2021-04-27,13.79697
2021-04-28,10.15143
2021-04-29,8.91755
2021-04-30,11.60964
2021-05-01,5.38418
2021-05-02,3.58945
2021-05-03,7.85193
2021-05-04,9.19798
2021-05-05,6.89848
2021-05-06,8.3567
2021-05-07,9.98317
2021-05-08,6.50588
2021-05-09,5.83286
2021-05-10,10.76836
2021-05-11,9.75883
2021-05-12,8.58104
2021-05-13,11.10487
2021-05-14,8.80538
2021-05-15,5.66461
2021-05-16,7.29108
2021-05-17,10.20751
2021-05-18,10.88053
2021-05-19,7.34716
2021-05-20,11.49747
2021-05-21,10.60011
2021-05-22,6.78631
2021-05-23,5.10375
2021-05-24,11.27313
2021-05-25,15.42344
2021-05-26,9.36623
2021-05-27,10.60011
2021-05-28,10.71228
2021-05-29,4.99158
2021-05-30,5.49635
2021-05-31,10.20751
2021-06-01,7.90802
2021-06-02,12.33875
2021-06-03,11.89007
2021-06-04,9.871
2021-06-05,6.67414
2021-06-06,9.81491
2021-06-07,12.8996
2021-06-08,18.6203
2021-06-09,13.85305
2021-06-10,12.78743
2021-06-11,10.65619
2021-06-12,6.61805
2021-06-13,5.88895
2021-06-14,12.17049
2021-06-15,10.76836
2021-06-16,11.04879
2021-06-17,13.62871
2021-06-18,9.25406
2021-06-19,5.38418
2021-06-20,6.50588
2021-06-21,12.22658
2021-06-22,14.30173
2021-06-23,9.98317
2021-06-24,11.72181
2021-06-25,11.32922
2021-06-26,6.61805
2021-06-27,7.01065
2021-06-28,11.16096
2021-06-29,10.60011
2021-06-30,10.48794
2021-07-01,10.65619
2021-07-02,8.69321
2021-07-03,5.38418
2021-07-04,5.55243
2021-07-05,11.16096
2021-07-06,10.88053
2021-07-07,13.40437
2021-07-08,10.09534
2021-07-09,7.34716
2021-07-10,5.15984
2021-07-11,7.06674
2021-07-12,10.48794
2021-07-13,11.72181
2021-07-14,10.15143
2021-07-15,13.34828
2021-07-16,9.36623
2021-07-17,7.79584
2021-07-18,5.15984
2021-07-19,7.73976
2021-07-20,11.83398
2021-07-21,12.28266
2021-07-22,10.54402
2021-07-23,10.88053
2021-07-24,6.33763
2021-07-25,5.72069
2021-07-26,9.871
2021-07-27,11.66573
2021-07-28,9.871
2021-07-29,7.85193
2021-07-30,7.23499
2021-07-31,6.11329
2021-08-01,6.78631
2021-08-02,7.62759
2021-08-03,10.65619
2021-08-04,11.55356
2021-08-05,10.20751
2021-08-06,6.33763
2021-08-07,5.55243
2021-08-08,6.39371
2021-08-09,9.59057
2021-08-10,11.72181
2021-08-11,9.92708
2021-08-12,9.4784
2021-08-13,9.92708
2021-08-14,4.9355
2021-08-15,5.60852
2021-08-16,7.51542
2021-08-17,9.75883
2021-08-18,11.55356
2021-08-19,10.71228
2021-08-20,13.18003
2021-08-21,8.3567
2021-08-22,6.95457
2021-08-23,11.27313
2021-08-24,9.98317
2021-08-25,11.72181
2021-08-26,12.95569
2021-08-27,8.97363
2021-08-28,6.39371
2021-08-29,7.5715
2021-08-30,9.81491
2021-08-31,10.76836
2021-09-01,10.9927
2021-09-02,10.48794
2021-09-03,12.84352
2021-09-04,4.76724
2021-09-05,4.82333
2021-09-06,9.08581
2021-09-07,10.31968
2021-09-08,8.30061
2021-09-09,8.24453
2021-09-10,8.24453
2021-09-11,4.99158
2021-09-12,4.43073
2021-09-13,9.92708
2021-09-14,10.20751
2021-09-15,9.98317
2021-09-16,12.84352
2021-09-17,7.45933
2021-09-18,4.59899
2021-09-19,5.72069
2021-09-20,5.60852
2021-09-21,6.11329
2021-09-22,7.12282
2021-09-23,11.16096
2021-09-24,8.74929
2021-09-25,7.23499
2021-09-26,5.15984
2021-09-27,10.03925
2021-09-28,13.23611
2021-09-29,9.36623
2021-09-30,9.75883
2021-10-01,8.24453
2021-10-02,5.83286
2021-10-03,4.48681
2021-10-04,5.44026
2021-10-05,9.64666
2021-10-06,10.65619
2021-10-07,12.8996
2021-10-08,11.27313
2021-10-09,5.15984
2021-10-10,5.77678
2021-10-11,6.28154
2021-10-12,8.74929
2021-10-13,9.75883
2021-10-14,10.31968
2021-10-15,7.51542
2021-10-16,5.49635
2021-10-17,4.9355
2021-10-18,8.69321
2021-10-19,8.74929
2021-10-20,7.68367
2021-10-21,9.98317
2021-10-22,8.58104
2021-10-23,3.47728
2021-10-24,5.10375
2021-10-25,9.25406
2021-10-26,11.21704
2021-10-27,8.58104
2021-10-28,8.3567
2021-10-29,8.63712
2021-10-30,6.16937
2021-10-31,5.83286
2021-11-01,9.08581
2021-11-02,11.3853
2021-11-03,9.31015
2021-11-04,10.93662
2021-11-05,8.46887
2021-11-06,4.76724
2021-11-07,3.64554
2021-11-08,8.52495
2021-11-09,8.30061
2021-11-10,10.09534
2021-11-11,10.65619
2021-11-12,7.34716
2021-11-13,4.99158
2021-11-14,5.32809
2021-11-15,8.69321
2021-11-16,9.871
2021-11-17,9.70274
2021-11-18,8.18844
2021-11-19,7.34716
2021-11-20,3.98205
2021-11-21,3.47728
2021-11-22,6.28154
2021-11-23,7.01065
2021-11-24,7.79584
2021-11-25,9.64666
2021-11-26,11.7779
2021-11-27,6.56197
2021-11-28,5.66461
2021-11-29,9.53449
2021-11-30,8.80538
2021-12-01,8.46887
2021-12-02,10.48794
2021-12-03,9.02972
2021-12-04,5.21592
2021-12-05,4.71116
2021-12-06,7.5715
2021-12-07,9.08581
2021-12-08,9.19798
2021-12-09,11.49747
2021-12-10,8.74929
2021-12-11,5.55243
2021-12-12,5.44026
2021-12-13,8.86146
2021-12-14,9.871
2021-12-15,7.51542
2021-12-16,8.74929
2021-12-17,6.0572
2021-12-18,3.30902
2021-12-19,5.04767
2021-12-20,8.97363
2021-12-21,9.64666
2021-12-22,7.5715
2021-12-23,8.86146
2021-12-24,8.24453
2021-12-25,4.9355
2021-12-26,5.32809
2021-12-27,9.08581
2021-12-28,10.03925
2021-12-29,12.33875
2021-12-30,10.37577
2021-12-31,8.13236
2022-01-01,6.16937
2022-01-02,6.89848
2022-01-03,10.54402
2022-01-04,11.32922
2022-01-05,11.27313
2022-01-06,10.54402
2022-01-07,8.91755
2022-01-08,7.68367
2022-01-09,6.95457
2022-01-10,9.53449
2022-01-11,12.39484
2022-01-12,12.61918
2022-01-13,9.92708
2022-01-14,8.69321
2022-01-15,5.60852
2022-01-16,7.34716
2022-01-17,10.65619
2022-01-18,12.95569
2022-01-19,9.31015
2022-01-20,14.24565
2022-01-21,9.98317
2022-01-22,6.89848
2022-01-23,6.61805
2022-01-24,10.37577
2022-01-25,13.6848
2022-01-26,12.11441
2022-01-27,12.33875
2022-01-28,10.15143
2022-01-29,6.28154
2022-01-30,6.33763
2022-01-31,5.60852
2022-02-01,7.79584
2022-02-02,7.79584
2022-02-03,12.50701
2022-02-04,10.93662
2022-02-05,10.43185
2022-02-06,8.63712
2022-02-07,10.88053
2022-02-08,11.89007
2022-02-09,9.98317
2022-02-10,10.20751
2022-02-11,10.2636
2022-02-12,5.21592
2022-02-13,6.0572
2022-02-14,9.36623
2022-02-15,12.78743
2022-02-16,9.92708
2022-02-17,11.21704
2022-02-18,9.19798
2022-02-19,4.71116
2022-02-20,6.22546
2022-02-21,12.33875
2022-02-22,11.55356
2022-02-23,11.49747
2022-02-24,9.53449
2022-02-25,10.65619
2022-02-26,8.13236
2022-02-27,6.50588
2022-02-28,9.14189
2022-03-01,6.89848
2022-03-02,12.22658
2022-03-03,7.5715
2022-03-04,7.9641
2022-03-05,7.12282
2022-03-06,6.00112
2022-03-07,8.18844
2022-03-08,7.29108
2022-03-09,4.9355
2022-03-10,8.97363
2022-03-11,15.42344
2022-03-12,6.4498
2022-03-13,4.87941
2022-03-14,8.58104
2022-03-15,9.25406
2022-03-16,9.53449
2022-03-17,7.79584
2022-03-18,6.89848
2022-03-19,5.44026
2022-03-20,4.43073
2022-03-21,6.95457
2022-03-22,9.25406
2022-03-23,7.79584
2022-03-24,12.73135
2022-03-25,8.91755
2022-03-26,6.0572
2022-03-27,5.27201
2022-03-28,7.17891
2022-03-29,8.74929
2022-03-30,9.53449
2022-03-31,7.51542
2022-04-01,6.39371
2022-04-02,3.75771
2022-04-03,6.16937
2022-04-04,6.56197
2022-04-05,9.42232
2022-04-06,8.41278
2022-04-07,8.63712
2022-04-08,14.02131
2022-04-09,3.75771
2022-04-10,3.70162
2022-04-11,6.56197
2022-04-12,7.79584
2022-04-13,12.95569
2022-04-14,6.89848
2022-04-15,7.73976
2022-04-16,2.97251
2022-04-17,4.37464
2022-04-18,7.40325
2022-04-19,8.18844
2022-04-20,6.8424
2022-04-21,8.13236
2022-04-22,8.02019
2022-04-23,3.64554
2022-04-24,5.49635
2022-04-25,6.67414
2022-04-26,8.91755
2022-04-27,9.81491
2022-04-28,6.89848
2022-04-29,6.61805
2022-04-30,3.92596
2022-05-01,3.98205
2022-05-02,5.94503
2022-05-03,8.13236
2022-05-04,7.9641
2022-05-05,4.1503
2022-05-06,6.89848
2022-05-07,3.25294
2022-05-08,3.47728
2022-05-09,6.67414
2022-05-10,7.90802
2022-05-11,8.86146
2022-05-12,8.07627
2022-05-13,10.09534
2022-05-14,4.03813
2022-05-15,4.59899
2022-05-16,8.07627
2022-05-17,9.14189
2022-05-18,7.40325
2022-05-19,6.61805
2022-05-20,6.78631
2022-05-21,3.36511
2022-05-22,4.31856
2022-05-23,7.06674
2022-05-24,7.17891
2022-05-25,7.79584
2022-05-26,11.3853
2022-05-27,8.18844
2022-05-28,3.08468
2022-05-29,4.03813
2022-05-30,7.51542
2022-05-31,7.90802
2022-06-01,4.99158
2022-06-02,11.04879
2022-06-03,7.51542
2022-06-04,4.03813
2022-06-05,3.36511
2022-06-06,5.32809
2022-06-07,6.50588
2022-06-08,6.8424
2022-06-09,7.5715
2022-06-10,6.73022
2022-06-11,4.9355
2022-06-12,3.98205
2022-06-13,7.85193
2022-06-14,7.62759
2022-06-15,8.18844
2022-06-16,9.08581
2022-06-17,7.06674
2022-06-18,3.4212
2022-06-19,3.58945
2022-06-20,8.30061
2022-06-21,7.17891
2022-06-22,8.41278
2022-06-23,7.62759
2022-06-24,14.91867
2022-06-25,3.98205
2022-06-26,3.58945
2022-06-27,8.74929
2022-06-28,8.46887
2022-06-29,7.45933
2022-06-30,8.30061
2022-07-01,6.67414
2022-07-02,3.98205
2022-07-03,5.10375
2022-07-04,6.39371
2022-07-05,10.2636
2022-07-06,8.91755
2022-07-07,6.61805
2022-07-08,7.51542
2022-07-09,5.04767
2022-07-10,4.31856
2022-07-11,6.39371
2022-07-12,8.13236
2022-07-13,9.64666
2022-07-14,8.41278
2022-07-15,7.06674
2022-07-16,5.38418
2022-07-17,4.43073
2022-07-18,7.73976
2022-07-19,8.69321
2022-07-20,8.97363
2022-07-21,9.42232
2022-07-22,8.58104
2022-07-23,5.32809
2022-07-24,4.48681
2022-07-25,14.91867
2022-07-26,9.871
2022-07-27,7.73976
2022-07-28,7.79584
2022-07-29,7.34716
2022-07-30,4.20639
2022-07-31,4.20639
2022-08-01,7.01065
2022-08-02,6.56197
2022-08-03,12.17049
2022-08-04,7.90802
2022-08-05,7.73976
2022-08-06,4.82333
2022-08-07,5.38418
2022-08-08,7.01065
2022-08-09,8.24453
2022-08-10,7.40325
2022-08-11,10.03925
2022-08-12,8.63712
2022-08-13,3.92596
2022-08-14,3.98205
2022-08-15,4.31856
2022-08-16,7.29108
2022-08-17,8.02019
2022-08-18,5.83286
2022-08-19,8.58104
2022-08-20,4.9355
2022-08-21,6.39371
2022-08-22,6.95457
2022-08-23,7.9641
2022-08-24,9.42232
2022-08-25,9.53449
2022-08-26,9.19798
2022-08-27,4.03813
2022-08-28,5.55243
2022-08-29,8.80538
2022-08-30,7.85193
2022-08-31,9.70274
2022-09-01,7.85193
2022-09-02,8.18844
2022-09-03,5.55243
2022-09-04,4.9355
2022-09-05,9.02972
2022-09-06,7.73976
2022-09-07,8.18844
2022-09-08,8.07627
2022-09-09,4.09422
2022-09-10,4.76724
2022-09-11,4.48681
2022-09-12,6.00112
2022-09-13,10.31968
2022-09-14,9.81491
2022-09-15,14.63825
2022-09-16,10.43185
2022-09-17,7.40325
2022-09-18,7.90802
2022-09-19,16.26472
2022-09-20,15.1991
2022-09-21,14.18956
2022-09-22,15.92821
2022-09-23,12.45092
2022-09-24,7.73976
2022-09-25,8.24453
2022-09-26,12.67526
2022-09-27,13.46045
2022-09-28,15.14301
2022-09-29,13.40437
2022-09-30,11.55356
2022-10-01,6.8424
2022-10-02,5.88895
2022-10-03,8.07627
2022-10-04,10.93662
2022-10-05,11.55356
2022-10-06,12.28266
2022-10-07,13.51654
2022-10-08,5.94503
2022-10-09,7.51542
2022-10-10,6.33763
2022-10-11,10.65619
2022-10-12,14.69433
2022-10-13,15.47952
2022-10-14,12.00224
2022-10-15,9.14189
2022-10-16,12.61918
2022-10-17,14.30173
2022-10-18,14.13348
2022-10-19,19.742
2022-10-20,17.77902
2022-10-21,14.18956
2022-10-22,7.23499
2022-10-23,8.24453
2022-10-24,17.04991
2022-10-25,18.90072
2022-10-26,16.48906
2022-10-27,18.50813
2022-10-28,15.03084
2022-10-29,7.40325
2022-10-30,9.4784
2022-10-31,16.20863
2022-11-01,18.00336
2022-11-02,24.73359
2022-11-03,24.56533
2022-11-04,19.23724
2022-11-05,8.69321
2022-11-06,8.86146
2022-11-07,22.37801
2022-11-08,23.44363
2022-11-09,22.09758
2022-11-10,20.24677
2022-11-11,19.57375
2022-11-12,10.03925
2022-11-13,11.21704
2022-11-14,30.0056
2022-11-15,41.11048
2022-11-16,44.19517
2022-11-17,41.83959
2022-11-18,32.13684
2022-11-19,17.21817
2022-11-20,17.106
2022-11-21,34.32417
2022-11-22,43.91475
2022-11-23,50.25238
2022-11-24,63.15199
2022-11-25,100.0
2022-11-26,39.09141
2022-11-27,37.91362
2022-11-28,65.11497
2022-11-29,63.43241
2022-11-30,62.98373
2022-12-01,74.53729
2022-12-02,69.04094
2022-12-03,30.90297
2022-12-04,31.12731
2022-12-05,69.32136
2022-12-06,63.37633
2022-12-07,59.00168
2022-12-08,55.8609
2022-12-09,48.79416
2022-12-10,24.78968
2022-12-11,25.18227
2022-12-12,47.39203
2022-12-13,53.67358
2022-12-14,56.42176
2022-12-15,50.81323
2022-12-16,45.26079
2022-12-17,21.92933
2022-12-18,22.71452
2022-12-19,38.41839
2022-12-20,40.43746
2022-12-21,47.22378
2022-12-22,45.14862
2022-12-23,39.37184
2022-12-24,19.96634
2022-12-25,18.95681
2022-12-26,38.53056
2022-12-27,32.08076
2022-12-28,31.68816
2022-12-29,28.21088
2022-12-30,24.56533
2022-12-31,13.01177
2023-01-01,16.60123
2023-01-02,30.22994
2023-01-03,29.16432
2023-01-04,28.65956
2023-01-05,33.70723
2023-01-06,40.43746
2023-01-07,37.35277
2023-01-08,19.23724
2023-01-09,34.99719
2023-01-10,30.34212
2023-01-11,26.07964
2023-01-12,25.79921
2023-01-13,26.80874
2023-01-14,17.77902
2023-01-15,18.2277
2023-01-16,28.32305
2023-01-17,26.47223
2023-01-18,26.07964
2023-01-19,21.81716
2023-01-20,19.40549
2023-01-21,10.76836
2023-01-22,12.39484
2023-01-23,12.8996
2023-01-24,14.4139
2023-01-25,25.01402
2023-01-26,27.87436
2023-01-27,20.24677
2023-01-28,12.17049
2023-01-29,24.28491
2023-01-30,26.80874
2023-01-31,22.99495
2023-02-01,21.87324
2023-02-02,20.07851
2023-02-03,18.95681
2023-02-04,11.72181
2023-02-05,11.21704
2023-02-06,15.36735
2023-02-07,18.95681
2023-02-08,19.18115
2023-02-09,14.30173
2023-02-10,13.40437
2023-02-11,9.14189
2023-02-12,9.25406
2023-02-13,15.47952
2023-02-14,15.03084
2023-02-15,15.03084
2023-02-16,17.21817
2023-02-17,15.53561
2023-02-18,8.69321
2023-02-19,9.64666
2023-02-20,14.58216
2023-02-21,15.1991
2023-02-22,15.81604
2023-02-23,13.51654
2023-02-24,14.97476
2023-02-25,8.07627
2023-02-26,9.31015
2023-02-27,14.46999
2023-02-28,12.84352
2023-03-01,11.16096
2023-03-02,10.76836
2023-03-03,11.7779
2023-03-04,8.52495
2023-03-05,7.62759
2023-03-06,11.7779
2023-03-07,13.18003
2023-03-08,11.66573
2023-03-09,12.56309
2023-03-10,11.94615
2023-03-11,5.77678
2023-03-12,7.62759
2023-03-13,10.2636
2023-03-14,12.45092
2023-03-15,10.71228
2023-03-16,11.32922
2023-03-17,13.34828
2023-03-18,5.32809
2023-03-19,8.3567
2023-03-20,11.32922
2023-03-21,13.62871
2023-03-22,10.2636
2023-03-23,12.50701
2023-03-24,13.90914
2023-03-25,6.56197
2023-03-26,7.34716
2023-03-27,11.66573
2023-03-28,12.45092
2023-03-29,12.22658
2023-03-30,9.64666
2023-03-31,11.49747
2023-04-01,6.4498
2023-04-02,5.72069
2023-04-03,7.40325
2023-04-04,9.64666
2023-04-05,10.15143
2023-04-06,10.2636
2023-04-07,7.34716
2023-04-08,3.98205
2023-04-09,4.5429
2023-04-10,10.15143
2023-04-11,11.44139
2023-04-12,10.76836
2023-04-13,10.65619
2023-04-14,8.13236
2023-04-15,5.27201
2023-04-16,6.61805
2023-04-17,8.52495
2023-04-18,9.42232
2023-04-19,8.74929
2023-04-20,7.45933
2023-04-21,8.3567
2023-04-22,4.99158
2023-04-23,6.0572
2023-04-24,9.36623
2023-04-25,10.60011
2023-04-26,8.18844
2023-04-27,9.871
2023-04-28,7.23499
2023-04-29,5.27201
2023-04-30,5.21592
2023-05-01,7.90802
2023-05-02,9.871
2023-05-03,9.19798
2023-05-04,9.64666
2023-05-05,6.11329
2023-05-06,6.16937
2023-05-07,6.4498
2023-05-08,9.08581
2023-05-09,9.53449
2023-05-10,11.49747
2023-05-11,11.72181
2023-05-12,7.06674
2023-05-13,5.66461
2023-05-14,6.16937
2023-05-15,10.65619
2023-05-16,9.98317
2023-05-17,9.02972
2023-05-18,11.04879
2023-05-19,10.43185
2023-05-20,4.37464
2023-05-21,5.77678
2023-05-22,9.75883
2023-05-23,10.2636
2023-05-24,8.52495
2023-05-25,9.81491
2023-05-26,9.871
2023-05-27,4.99158
2023-05-28,4.65507
2023-05-29,7.51542
