date,KT주가
2020-10-13,7.68638
2020-10-14,7.62523
2020-10-15,6.89147
2020-10-16,6.72162
2020-10-17,1.18443
2020-10-18,0.96476
2020-10-19,7.743
2020-10-20,7.79735
2020-10-21,7.39197
2020-10-22,7.29232
2020-10-23,7.49615
2020-10-24,1.19802
2020-10-25,0.84246
2020-10-26,7.44406
2020-10-27,6.81447
2020-10-28,7.80414
2020-10-29,7.22665
2020-10-30,6.95035
2020-10-31,1.0712
2020-11-01,1.15273
2020-11-02,7.13379
2020-11-03,7.51879
2020-11-04,7.65241
2020-11-05,8.53111
2020-11-06,9.17429
2020-11-07,1.58302
2020-11-08,1.13234
2020-11-09,10.12093
2020-11-10,9.7767
2020-11-11,11.21704
2020-11-12,10.91584
2020-11-13,9.8084
2020-11-14,1.36334
2020-11-15,1.26596
2020-11-16,10.62369
2020-11-17,9.99411
2020-11-18,9.53437
2020-11-19,8.86629
2020-11-20,8.9229
2020-11-21,1.67361
2020-11-22,1.33617
2020-11-23,10.74599
2020-11-24,11.28046
2020-11-25,11.92363
2020-11-26,11.6496
2020-11-27,11.92816
2020-11-28,2.31905
2020-11-29,2.07899
2020-11-30,11.1491
2020-12-01,11.17628
2020-12-02,11.52731
2020-12-03,12.30183
2020-12-04,12.35392
2020-12-05,2.01558
2020-12-06,1.95443
2020-12-07,11.58845
2020-12-08,10.64181
2020-12-09,10.93396
2020-12-10,12.7208
2020-12-11,14.07509
2020-12-12,2.36887
2020-12-13,2.26016
2020-12-14,12.96766
2020-12-15,11.81039
2020-12-16,13.02427
2020-12-17,13.24621
2020-12-18,14.96059
2020-12-19,2.30999
2020-12-20,2.11749
2020-12-21,16.61608
2020-12-22,15.33879
2020-12-23,14.68883
2020-12-24,14.94474
2020-12-25,2.39831
2020-12-26,1.98387
2020-12-27,2.16052
2020-12-28,15.11685
2020-12-29,17.12338
2020-12-30,16.4485
2020-12-31,4.16704
2021-01-01,2.4504
2021-01-02,2.09484
2021-01-03,1.95669
2021-01-04,15.93894
2021-01-05,15.70567
2021-01-06,16.70667
2021-01-07,21.59389
2021-01-08,22.58356
2021-01-09,4.38898
2021-01-10,3.80469
2021-01-11,21.5486
2021-01-12,20.68348
2021-01-13,19.06196
2021-01-14,20.00407
2021-01-15,19.64625
2021-01-16,3.60539
2021-01-17,3.18416
2021-01-18,15.93894
2021-01-19,16.8267
2021-01-20,15.97291
2021-01-21,17.46535
2021-01-22,15.86873
2021-01-23,3.41289
2021-01-24,3.2136
2021-01-25,28.35628
2021-01-26,25.93532
2021-01-27,19.78893
2021-01-28,16.62741
2021-01-29,19.23181
2021-01-30,3.5216
2021-01-31,2.81501
2021-02-01,18.51616
2021-02-02,18.30328
2021-02-03,16.55267
2021-02-04,15.70115
2021-02-05,14.89944
2021-02-06,3.50801
2021-02-07,2.56363
2021-02-08,14.6073
2021-02-09,15.10779
2021-02-10,15.35691
2021-02-11,2.86257
2021-02-12,2.30999
2021-02-13,2.30093
2021-02-14,2.4436
2021-02-15,18.58637
2021-02-16,41.85388
2021-02-17,37.07763
2021-02-18,29.6698
2021-02-19,28.94283
2021-02-20,5.01177
2021-02-21,4.42974
2021-02-22,24.08506
2021-02-23,24.11223
2021-02-24,26.76419
2021-02-25,24.42703
2021-02-26,20.42304
2021-02-27,3.58501
2021-02-28,3.87263
2021-03-01,4.50901
2021-03-02,19.67569
2021-03-03,20.58157
2021-03-04,20.03125
2021-03-05,17.6669
2021-03-06,3.43328
2021-03-07,3.7526
2021-03-08,20.00181
2021-03-09,21.46707
2021-03-10,20.25545
2021-03-11,21.02545
2021-03-12,21.30627
2021-03-13,3.85678
2021-03-14,4.45466
2021-03-15,22.76927
2021-03-16,21.74109
2021-03-17,20.81936
2021-03-18,20.46833
2021-03-19,17.62387
2021-03-20,3.45819
2021-03-21,3.24984
2021-03-22,19.01893
2021-03-23,20.60195
2021-03-24,38.90524
2021-03-25,34.57287
2021-03-26,33.80741
2021-03-27,6.67179
2021-03-28,6.02862
2021-03-29,30.91539
2021-03-30,27.52966
2021-03-31,29.30519
2021-04-01,26.39278
2021-04-02,24.90035
2021-04-03,4.40936
2021-04-04,3.85225
2021-04-05,23.47132
2021-04-06,24.77353
2021-04-07,23.11803
2021-04-08,21.39007
2021-04-09,20.24639
2021-04-10,3.3291
2021-04-11,2.9894
2021-04-12,21.18851
2021-04-13,22.18724
2021-04-14,21.72524
2021-04-15,25.4937
2021-04-16,23.96276
2021-04-17,4.11948
2021-04-18,4.35727
2021-04-19,22.5813
2021-04-20,28.30645
2021-04-21,26.54225
2021-04-22,27.46172
2021-04-23,26.46299
2021-04-24,5.10462
2021-04-25,4.93704
2021-04-26,26.26143
2021-04-27,23.53474
2021-04-28,23.50303
2021-04-29,23.23353
2021-04-30,21.39007
2021-05-01,3.37892
2021-05-02,2.82407
2021-05-03,20.9643
2021-05-04,22.90515
2021-05-05,4.2531
2021-05-06,22.88477
2021-05-07,20.99827
2021-05-08,3.19775
2021-05-09,2.82634
2021-05-10,23.78838
2021-05-11,32.65241
2021-05-12,42.7507
2021-05-13,37.09801
2021-05-14,34.1154
2021-05-15,6.45212
2021-05-16,7.62297
2021-05-17,32.27194
2021-05-18,40.29124
2021-05-19,8.91838
2021-05-20,36.03134
2021-05-21,32.93776
2021-05-22,8.67379
2021-05-23,7.00018
2021-05-24,46.71165
2021-05-25,51.03949
2021-05-26,49.17338
2021-05-27,48.68873
2021-05-28,47.10798
2021-05-29,8.25482
2021-05-30,7.90379
2021-05-31,47.15327
2021-06-01,45.57704
2021-06-02,44.11857
2021-06-03,42.61482
2021-06-04,37.24069
2021-06-05,5.84518
2021-06-06,4.95515
2021-06-07,36.35293
2021-06-08,37.57813
2021-06-09,35.18887
2021-06-10,34.52984
2021-06-11,33.54923
2021-06-12,4.91212
2021-06-13,4.22139
2021-06-14,31.2483
2021-06-15,30.48056
2021-06-16,33.3205
2021-06-17,34.1539
2021-06-18,31.99565
2021-06-19,4.95968
2021-06-20,4.18742
2021-06-21,31.38871
2021-06-22,29.62677
2021-06-23,28.14793
2021-06-24,27.78784
2021-06-25,26.17764
2021-06-26,4.14892
2021-06-27,3.58501
2021-06-28,25.66582
2021-06-29,23.93785
2021-06-30,23.83594
2021-07-01,22.07627
2021-07-02,21.15907
2021-07-03,3.00525
2021-07-04,2.48437
2021-07-05,21.00054
2021-07-06,24.27076
2021-07-07,23.92426
2021-07-08,24.56517
2021-07-09,22.44542
2021-07-10,2.70404
2021-07-11,2.2896
2021-07-12,21.93812
2021-07-13,23.95144
2021-07-14,22.30274
2021-07-15,23.09765
2021-07-16,20.4706
2021-07-17,3.27475
2021-07-18,3.44687
2021-07-19,24.11903
2021-07-20,26.6034
2021-07-21,28.84092
2021-07-22,33.45864
2021-07-23,28.66654
2021-07-24,3.74581
2021-07-25,3.0664
2021-07-26,24.24812
2021-07-27,23.46453
2021-07-28,23.79744
2021-07-29,23.80876
2021-07-30,21.96756
2021-07-31,3.00072
2021-08-01,2.40057
2021-08-02,22.40465
2021-08-03,21.14548
2021-08-04,22.77153
2021-08-05,20.93713
2021-08-06,19.60322
2021-08-07,2.5274
2021-08-08,2.30093
2021-08-09,19.88631
2021-08-10,20.07201
2021-08-11,31.18036
2021-08-12,25.95343
2021-08-13,23.59135
2021-08-14,2.91466
2021-08-15,2.12428
2021-08-16,4.09004
2021-08-17,20.98016
2021-08-18,22.68774
2021-08-19,23.09765
2021-08-20,22.83947
2021-08-21,3.27928
2021-08-22,2.81501
2021-08-23,23.05688
2021-08-24,22.01739
2021-08-25,19.99728
2021-08-26,19.16613
2021-08-27,17.67143
2021-08-28,2.26243
2021-08-29,1.9114
2021-08-30,17.98623
2021-08-31,19.39713
2021-09-01,20.7333
2021-09-02,18.91475
2021-09-03,18.08361
2021-09-04,2.19902
2021-09-05,1.79364
2021-09-06,17.17999
2021-09-07,15.92535
2021-09-08,16.48247
2021-09-09,32.95361
2021-09-10,24.461
2021-09-11,3.1366
2021-09-12,2.30999
2021-09-13,18.63393
2021-09-14,19.09593
2021-09-15,18.10852
2021-09-16,16.30129
2021-09-17,15.61509
2021-09-18,2.27375
2021-09-19,1.63511
2021-09-20,1.35202
2021-09-21,1.49243
2021-09-22,1.5717
2021-09-23,17.11205
2021-09-24,16.02953
2021-09-25,2.44587
2021-09-26,2.07899
2021-09-27,16.12691
2021-09-28,14.49406
2021-09-29,16.19258
2021-09-30,16.92861
2021-10-01,16.02047
2021-10-02,2.35528
2021-10-03,1.95443
2021-10-04,2.99393
2021-10-05,17.20038
2021-10-06,17.09393
2021-10-07,17.02826
2021-10-08,15.05118
2021-10-09,1.88196
2021-10-10,1.64417
2021-10-11,2.1424
2021-10-12,15.72832
2021-10-13,17.31135
2021-10-14,16.03406
2021-10-15,15.00362
2021-10-16,1.66228
2021-10-17,1.66908
2021-10-18,14.30609
2021-10-19,14.59597
2021-10-20,13.80333
2021-10-21,14.86321
2021-10-22,13.32548
2021-10-23,1.81175
2021-10-24,1.44714
2021-10-25,100.0
2021-10-26,31.6333
2021-10-27,18.76528
2021-10-28,18.92155
2021-10-29,19.67795
2021-10-30,3.5216
2021-10-31,2.6429
2021-11-01,17.92055
2021-11-02,17.34305
2021-11-03,14.48274
2021-11-04,15.69888
2021-11-05,14.67297
2021-11-06,2.99619
2021-11-07,2.49569
2021-11-08,15.65359
2021-11-09,16.24694
2021-11-10,16.15635
2021-11-11,15.72606
2021-11-12,17.20717
2021-11-13,2.59987
2021-11-14,2.13787
2021-11-15,16.3647
2021-11-16,14.43518
2021-11-17,13.41833
2021-11-18,14.64353
2021-11-19,15.27312
2021-11-20,2.08578
2021-11-21,1.91593
2021-11-22,15.57206
2021-11-23,13.79427
2021-11-24,13.31415
2021-11-25,12.67098
2021-11-26,13.71274
2021-11-27,1.89555
2021-11-28,1.68493
2021-11-29,14.92209
2021-11-30,17.22529
2021-12-01,17.41099
2021-12-02,17.45629
2021-12-03,16.19258
2021-12-04,2.70857
2021-12-05,1.96122
2021-12-06,16.18806
2021-12-07,15.91176
2021-12-08,16.67044
2021-12-09,15.78494
2021-12-10,14.32647
2021-12-11,2.01331
2021-12-12,1.73022
2021-12-13,15.97517
2021-12-14,14.63221
2021-12-15,13.83051
2021-12-16,15.56073
2021-12-17,18.63393
2021-12-18,2.46625
2021-12-19,2.00199
2021-12-20,16.09747
2021-12-21,16.2877
2021-12-22,15.62868
2021-12-23,18.57052
2021-12-24,18.30328
2021-12-25,2.65196
2021-12-26,2.72216
2021-12-27,18.61808
2021-12-28,18.46181
2021-12-29,22.92327
2021-12-30,17.60576
2021-12-31,5.0933
2022-01-01,1.67814
2022-01-02,1.81402
2022-01-03,17.30229
2022-01-04,16.00235
2022-01-05,19.01213
2022-01-06,16.98976
2022-01-07,16.4032
2022-01-08,2.60213
2022-01-09,2.94184
2022-01-10,23.36035
2022-01-11,18.27837
2022-01-12,17.68955
2022-01-13,17.97264
2022-01-14,16.47341
2022-01-15,2.29187
2022-01-16,1.7574
2022-01-17,15.66717
2022-01-18,17.87073
2022-01-19,17.83223
2022-01-20,17.64879
2022-01-21,16.17673
2022-01-22,2.32584
2022-01-23,1.89555
2022-01-24,17.19811
2022-01-25,17.49932
2022-01-26,17.84128
2022-01-27,18.10173
2022-01-28,17.93187
2022-01-29,2.3349
2022-01-30,1.63737
2022-01-31,1.58302
2022-02-01,1.50602
2022-02-02,2.11069
2022-02-03,17.67596
2022-02-04,16.42811
2022-02-05,2.47531
2022-02-06,2.09937
2022-02-07,15.7872
2022-02-08,15.69888
2022-02-09,18.58184
2022-02-10,17.12111
2022-02-11,15.11006
2022-02-12,2.22393
2022-02-13,2.08805
2022-02-14,15.02174
2022-02-15,14.89718
2022-02-16,16.57305
2022-02-17,17.26832
2022-02-18,14.54162
2022-02-19,2.32131
2022-02-20,1.87743
2022-02-21,14.61409
2022-02-22,13.98903
2022-02-23,14.24268
2022-02-24,14.79074
2022-02-25,13.60177
2022-02-26,2.04955
2022-02-27,1.74834
2022-02-28,13.47495
2022-03-01,2.36887
2022-03-02,13.25527
2022-03-03,13.20771
2022-03-04,14.82018
2022-03-05,2.24884
2022-03-06,1.69399
2022-03-07,13.95053
2022-03-08,13.93921
2022-03-09,2.3281
2022-03-10,13.89845
2022-03-11,12.97218
2022-03-12,2.09711
2022-03-13,1.91819
2022-03-14,17.34758
2022-03-15,18.59316
2022-03-16,15.63094
2022-03-17,16.02953
2022-03-18,15.27312
2022-03-19,2.50022
2022-03-20,2.2194
2022-03-21,15.36823
2022-03-22,17.72352
2022-03-23,19.52169
2022-03-24,19.98369
2022-03-25,23.69779
2022-03-26,4.14892
2022-03-27,3.18642
2022-03-28,26.72569
2022-03-29,22.7285
2022-03-30,23.22674
2022-03-31,26.49017
2022-04-01,28.59407
2022-04-02,4.72642
2022-04-03,4.07419
2022-04-04,25.70885
2022-04-05,22.15553
2022-04-06,24.47911
2022-04-07,24.12809
2022-04-08,22.1963
2022-04-09,3.18869
2022-04-10,2.66554
2022-04-11,23.36035
2022-04-12,23.74988
2022-04-13,25.88096
2022-04-14,23.63891
2022-04-15,21.61201
2022-04-16,3.41969
2022-04-17,2.95996
2022-04-18,20.25319
2022-04-19,26.92272
2022-04-20,23.17012
2022-04-21,21.81809
2022-04-22,19.44016
2022-04-23,2.91013
2022-04-24,2.42096
2022-04-25,19.93387
2022-04-26,20.49778
2022-04-27,21.3561
2022-04-28,20.94845
2022-04-29,20.3551
2022-04-30,3.95189
2022-05-01,3.0211
2022-05-02,18.84681
2022-05-03,17.83223
2022-05-04,18.15834
2022-05-05,4.47277
2022-05-06,18.92381
2022-05-07,2.90787
2022-05-08,2.35302
2022-05-09,19.51263
2022-05-10,20.02445
2022-05-11,19.83648
2022-05-12,26.93178
2022-05-13,26.47658
2022-05-14,4.72642
2022-05-15,6.08524
2022-05-16,27.68819
2022-05-17,21.89509
2022-05-18,20.3166
2022-05-19,20.75142
2022-05-20,21.26324
2022-05-21,5.20201
2022-05-22,3.4061
2022-05-23,21.03677
2022-05-24,19.17066
2022-05-25,22.95724
2022-05-26,21.36289
2022-05-27,25.69752
2022-05-28,4.58827
2022-05-29,3.74581
2022-05-30,24.6535
2022-05-31,25.82435
2022-06-01,5.89047
2022-06-02,22.25518
2022-06-03,20.5861
2022-06-04,3.79336
2022-06-05,3.02563
2022-06-06,3.35628
2022-06-07,18.86946
2022-06-08,18.76755
2022-06-09,19.48546
2022-06-10,19.73457
2022-06-11,3.72995
2022-06-12,3.30872
2022-06-13,23.0048
2022-06-14,24.19376
2022-06-15,21.99927
2022-06-16,21.12283
2022-06-17,22.72624
2022-06-18,3.51254
2022-06-19,2.47078
2022-06-20,21.08433
2022-06-21,19.23407
2022-06-22,21.32213
2022-06-23,20.87145
2022-06-24,20.91222
2022-06-25,3.42422
2022-06-26,3.23172
2022-06-27,21.46933
2022-06-28,18.34631
2022-06-29,17.83902
2022-06-30,17.37023
2022-07-01,17.20717
2022-07-02,2.56816
2022-07-03,2.06993
2022-07-04,18.39614
2022-07-05,17.7892
2022-07-06,18.87399
2022-07-07,18.31914
2022-07-08,16.20617
2022-07-09,2.58402
2022-07-10,2.42096
2022-07-11,16.21976
2022-07-12,15.92082
2022-07-13,17.12111
2022-07-14,16.09747
2022-07-15,16.55947
2022-07-16,3.01204
2022-07-17,2.50022
2022-07-18,17.8209
2022-07-19,16.32847
2022-07-20,16.09973
2022-07-21,15.97744
2022-07-22,15.59244
2022-07-23,2.79237
2022-07-24,2.66328
2022-07-25,17.53555
2022-07-26,15.58338
2022-07-27,16.00914
2022-07-28,16.55947
2022-07-29,15.45656
2022-07-30,2.57269
2022-07-31,2.15146
2022-08-01,18.52069
2022-08-02,16.91049
2022-08-03,16.4802
2022-08-04,15.42259
2022-08-05,16.54814
2022-08-06,2.51834
2022-08-07,2.06313
2022-08-08,15.47694
2022-08-09,16.94673
2022-08-10,21.57804
2022-08-11,19.01666
2022-08-12,17.60123
2022-08-13,3.12528
2022-08-14,2.0269
2022-08-15,2.43907
2022-08-16,17.52649
2022-08-17,17.56499
2022-08-18,17.07355
2022-08-19,17.83223
2022-08-20,3.32457
2022-08-21,2.74254
2022-08-22,18.95778
2022-08-23,18.52522
2022-08-24,17.06676
2022-08-25,17.64652
2022-08-26,16.41226
2022-08-27,2.50702
2022-08-28,2.03596
2022-08-29,17.41779
2022-08-30,16.92861
2022-08-31,17.01467
2022-09-01,17.87073
2022-09-02,16.77235
2022-09-03,2.25563
2022-09-04,2.07672
2022-09-05,15.29576
2022-09-06,13.87127
2022-09-07,15.49506
2022-09-08,16.87652
2022-09-09,2.45493
2022-09-10,1.90687
2022-09-11,1.88875
2022-09-12,2.5274
2022-09-13,18.0587
2022-09-14,16.71573
2022-09-15,16.15635
2022-09-16,15.62415
2022-09-17,2.65422
2022-09-18,1.87743
2022-09-19,14.21777
2022-09-20,13.80106
2022-09-21,13.77615
2022-09-22,13.28924
2022-09-23,13.3753
2022-09-24,2.2511
2022-09-25,2.23752
2022-09-26,15.70115
2022-09-27,14.33553
2022-09-28,16.24467
2022-09-29,15.32294
2022-09-30,15.7102
2022-10-01,2.54099
2022-10-02,2.01784
2022-10-03,2.35075
2022-10-04,14.1453
2022-10-05,12.79327
2022-10-06,12.68004
2022-10-07,12.53057
2022-10-08,2.05634
2022-10-09,1.5649
2022-10-10,1.92725
2022-10-11,14.46915
2022-10-12,13.24848
2022-10-13,12.61436
2022-10-14,12.47848
2022-10-15,2.18996
2022-10-16,1.88196
2022-10-17,13.82598
2022-10-18,13.02201
2022-10-19,12.03686
2022-10-20,11.36425
2022-10-21,10.89093
2022-10-22,1.6102
2022-10-23,1.20481
2022-10-24,11.34613
2022-10-25,10.5716
2022-10-26,11.56581
2022-10-27,11.79681
2022-10-28,11.11287
2022-10-29,1.5649
2022-10-30,1.1097
2022-10-31,10.71202
2022-11-01,11.3869
2022-11-02,10.68031
2022-11-03,10.58066
2022-11-04,11.0789
2022-11-05,1.58075
2022-11-06,1.61246
2022-11-07,11.94401
2022-11-08,12.01875
2022-11-09,14.08189
2022-11-10,11.69037
2022-11-11,13.81692
2022-11-12,1.75967
2022-11-13,1.27276
2022-11-14,11.91684
2022-11-15,10.87734
2022-11-16,11.10381
2022-11-17,10.10281
2022-11-18,10.24322
2022-11-19,1.45393
2022-11-20,1.1799
2022-11-21,9.91258
2022-11-22,9.8922
2022-11-23,9.99637
2022-11-24,9.71781
2022-11-25,8.99085
2022-11-26,1.26143
2022-11-27,1.02364
2022-11-28,9.30564
2022-11-29,9.13805
2022-11-30,10.03487
2022-12-01,10.20472
2022-12-02,9.23543
2022-12-03,1.10064
2022-12-04,0.96929
2022-12-05,10.38363
2022-12-06,8.98179
2022-12-07,9.51173
2022-12-08,9.26261
2022-12-09,9.3079
2022-12-10,1.42902
2022-12-11,1.04855
2022-12-12,9.54117
2022-12-13,9.56155
2022-12-14,9.74273
2022-12-15,9.09049
2022-12-16,8.75532
2022-12-17,1.25011
2022-12-18,1.0327
2022-12-19,8.61491
2022-12-20,9.13352
2022-12-21,9.29432
2022-12-22,9.09049
2022-12-23,9.36452
2022-12-24,1.3339
2022-12-25,1.23426
2022-12-26,9.40302
2022-12-27,9.72461
2022-12-28,15.06929
2022-12-29,11.55675
2022-12-30,4.48183
2022-12-31,1.09611
2023-01-01,1.1097
2023-01-02,11.8806
2023-01-03,12.27013
2023-01-04,11.73792
2023-01-05,11.02681
2023-01-06,10.5331
2023-01-07,1.57849
2023-01-08,1.08252
2023-01-09,11.19893
2023-01-10,10.46516
2023-01-11,10.60331
2023-01-12,10.41987
2023-01-13,9.95561
2023-01-14,1.45846
2023-01-15,1.17537
2023-01-16,10.07564
2023-01-17,8.99538
2023-01-18,11.16269
2023-01-19,14.24268
2023-01-20,11.0721
2023-01-21,1.43128
2023-01-22,1.1799
2023-01-23,1.15046
2023-01-24,1.35428
2023-01-25,11.81266
2023-01-26,12.19766
2023-01-27,11.63375
2023-01-28,1.70984
2023-01-29,1.38825
2023-01-30,10.65313
2023-01-31,10.23869
2023-02-01,10.59425
2023-02-02,11.03134
2023-02-03,13.24168
2023-02-04,1.76646
2023-02-05,1.34749
2023-02-06,10.59878
2023-02-07,10.7324
2023-02-08,11.42993
2023-02-09,13.25301
2023-02-10,11.44125
2023-02-11,1.83214
2023-02-12,1.34749
2023-02-13,10.59199
2023-02-14,10.37911
2023-02-15,10.15037
2023-02-16,15.12138
2023-02-17,11.55675
2023-02-18,1.6804
2023-02-19,1.45846
2023-02-20,11.0789
2023-02-21,10.8864
2023-02-22,9.67931
2023-02-23,11.38463
2023-02-24,21.30174
2023-02-25,3.10037
2023-02-26,6.96394
2023-02-27,17.65558
2023-02-28,15.31615
2023-03-01,3.51707
2023-03-02,13.61762
2023-03-03,12.35392
2023-03-04,2.12202
2023-03-05,2.63384
2023-03-06,13.26886
2023-03-07,12.95633
2023-03-08,12.77969
2023-03-09,12.40375
2023-03-10,12.60757
2023-03-11,1.94537
2023-03-12,1.56717
2023-03-13,13.59951
2023-03-14,12.44451
2023-03-15,12.72533
2023-03-16,11.79001
2023-03-17,11.75604
2023-03-18,1.87516
2023-03-19,1.62152
2023-03-20,11.86701
2023-03-21,11.62695
2023-03-22,11.05851
2023-03-23,13.08768
2023-03-24,12.32675
2023-03-25,1.99972
2023-03-26,1.50375
2023-03-27,12.28598
2023-03-28,11.98478
2023-03-29,14.24268
2023-03-30,15.52903
2023-03-31,18.61581
2023-04-01,3.29513
2023-04-02,2.11296
2023-04-03,14.23362
2023-04-04,14.63674
2023-04-05,14.14983
2023-04-06,12.93142
2023-04-07,12.65513
2023-04-08,1.84572
2023-04-09,1.5649
2023-04-10,12.15236
2023-04-11,12.24975
2023-04-12,11.74698
2023-04-13,11.67451
2023-04-14,11.48428
2023-04-15,1.59661
2023-04-16,1.48337
2023-04-17,10.99963
2023-04-18,10.68031
2023-04-19,11.08343
2023-04-20,10.31569
2023-04-21,9.75405
2023-04-22,1.85931
2023-04-23,1.36561
2023-04-24,10.68937
2023-04-25,10.73919
2023-04-26,10.60105
2023-04-27,10.54669
2023-04-28,10.36325
2023-04-29,1.33164
2023-04-30,1.03949
2023-05-01,2.80596
2023-05-02,10.51952
2023-05-03,9.72461
2023-05-04,8.8844
2023-05-05,1.45167
2023-05-06,1.05761
2023-05-07,0.84473
2023-05-08,9.97372
2023-05-09,10.56255
2023-05-10,11.03134
2023-05-11,11.33934
2023-05-12,12.37883
2023-05-13,1.54225
2023-05-14,1.25237
2023-05-15,11.0404
2023-05-16,11.51145
2023-05-17,10.51272
2023-05-18,10.44252
2023-05-19,10.37231
2023-05-20,1.51055
2023-05-21,1.68946
2023-05-22,11.4254
2023-05-23,10.14811
2023-05-24,9.97372
2023-05-25,9.29884
2023-05-26,9.58873
2023-05-27,1.54905
2023-05-28,1.54678
