date,양도세율
2023-05-19,7.20668
2023-05-20,4.90054
2023-05-21,5.21764
2023-05-22,8.67685
2023-05-23,7.52378
2023-05-24,8.64802
2023-05-25,7.63908
2023-05-26,5.76535
2023-05-27,5.30412
2023-05-28,4.52579
2023-05-29,6.22657
2023-05-30,7.32199
2023-05-31,8.15797
2023-06-01,7.1202
2023-06-02,6.77428
2023-06-03,6.31305
2023-06-04,4.61228
2023-06-05,7.29316
2023-06-06,6.91842
2023-06-07,8.47506
2023-06-08,7.81204
2023-06-09,5.96713
2023-06-10,5.3906
2023-06-11,5.27529
2023-06-12,8.53271
2023-06-13,8.84981
2023-06-14,7.26434
2023-06-15,7.4373
2023-06-16,6.83194
2023-06-17,4.78524
2023-06-18,4.58345
2023-06-19,7.75439
2023-06-20,8.99394
2023-06-21,7.66791
2023-06-22,7.81204
2023-06-23,7.35082
2023-06-24,5.13116
2023-06-25,4.35283
2023-06-26,11.38656
2023-06-27,9.82992
2023-06-28,8.18679
2023-06-29,8.56154
2023-06-30,6.83194
2023-07-01,4.61228
2023-07-02,4.15105
2023-07-03,7.06255
2023-07-04,7.66791
2023-07-05,7.0049
2023-07-06,7.78322
2023-07-07,6.91842
2023-07-08,4.87172
2023-07-09,4.90054
2023-07-10,7.29316
2023-07-11,6.14009
2023-07-12,6.65897
2023-07-13,7.17786
2023-07-14,5.65004
2023-07-15,5.13116
2023-07-16,4.61228
2023-07-17,7.06255
2023-07-18,7.61026
2023-07-19,7.95618
2023-07-20,6.11127
2023-07-21,7.37964
2023-07-22,4.43931
2023-07-23,5.04468
2023-07-24,7.75439
2023-07-25,7.1202
2023-07-26,7.75439
2023-07-27,6.94724
2023-07-28,6.28423
2023-07-29,4.9582
2023-07-30,5.33294
2023-07-31,5.88065
2023-08-01,6.45719
2023-08-02,5.56356
2023-08-03,5.90948
2023-08-04,5.88065
2023-08-05,4.61228
2023-08-06,4.09339
2023-08-07,6.28423
2023-08-08,5.21764
2023-08-09,6.60132
2023-08-10,5.18881
2023-08-11,6.31305
2023-08-12,4.52579
2023-08-13,4.35283
2023-08-14,6.57249
2023-08-15,6.39953
2023-08-16,7.09138
2023-08-17,8.04266
2023-08-18,6.60132
2023-08-19,4.90054
2023-08-20,4.41049
2023-08-21,8.07149
2023-08-22,7.29316
2023-08-23,7.63908
2023-08-24,6.54367
2023-08-25,6.97607
2023-08-26,4.12222
2023-08-27,4.98702
2023-08-28,6.54367
2023-08-29,8.04266
2023-08-30,6.60132
2023-08-31,7.0049
2023-09-01,6.19775
2023-09-02,4.09339
2023-09-03,4.78524
2023-09-04,8.67685
2023-09-05,7.72556
2023-09-06,7.26434
2023-09-07,7.14903
2023-09-08,7.32199
2023-09-09,5.0735
2023-09-10,5.04468
2023-09-11,7.66791
2023-09-12,8.70567
2023-09-13,6.86076
2023-09-14,7.49495
2023-09-15,6.74545
2023-09-16,4.84289
2023-09-17,4.58345
2023-09-18,7.49495
2023-09-19,7.0049
2023-09-20,6.31305
2023-09-21,6.42836
2023-09-22,4.98702
2023-09-23,4.49697
2023-09-24,3.89161
2023-09-25,6.48601
2023-09-26,5.44825
2023-09-27,4.72758
2023-09-28,3.92043
2023-09-29,3.51686
2023-09-30,3.40155
2023-10-01,3.05563
2023-10-02,4.26635
2023-10-03,5.0735
2023-10-04,7.58143
2023-10-05,7.49495
2023-10-06,6.19775
2023-10-07,4.92937
2023-10-08,3.86278
2023-10-09,4.49697
2023-10-10,8.93629
2023-10-11,7.17786
2023-10-12,7.69674
2023-10-13,6.45719
2023-10-14,4.55462
2023-10-15,4.12222
2023-10-16,7.23551
2023-10-17,7.14903
2023-10-18,6.91842
2023-10-19,7.14903
2023-10-20,6.16892
2023-10-21,4.75641
2023-10-22,4.09339
2023-10-23,6.88959
2023-10-24,6.71663
2023-10-25,6.77428
2023-10-26,7.0049
2023-10-27,5.85183
2023-10-28,4.55462
2023-10-29,3.74747
2023-10-30,7.32199
2023-10-31,7.4373
2023-11-01,6.65897
2023-11-02,7.29316
2023-11-03,6.2554
2023-11-04,4.12222
2023-11-05,3.80513
2023-11-06,5.67886
2023-11-07,6.31305
2023-11-08,6.48601
2023-11-09,6.37071
2023-11-10,5.33294
2023-11-11,4.29518
2023-11-12,3.37272
2023-11-13,6.16892
2023-11-14,5.65004
2023-11-15,6.19775
2023-11-16,5.18881
2023-11-17,5.01585
2023-11-18,3.60334
2023-11-19,3.89161
2023-11-20,6.74545
2023-11-21,6.77428
2023-11-22,6.22657
2023-11-23,5.56356
2023-11-24,5.24646
2023-11-25,3.28624
2023-11-26,3.86278
2023-11-27,6.22657
2023-11-28,6.14009
2023-11-29,5.79417
2023-11-30,5.3906
2023-12-01,4.90054
2023-12-02,4.00691
2023-12-03,3.92043
2023-12-04,6.28423
2023-12-05,5.44825
2023-12-06,5.65004
2023-12-07,5.0735
2023-12-08,5.41942
2023-12-09,3.66099
2023-12-10,3.94926
2023-12-11,6.22657
2023-12-12,6.80311
2023-12-13,6.39953
2023-12-14,5.56356
2023-12-15,5.21764
2023-12-16,2.76736
2023-12-17,3.25742
2023-12-18,4.78524
2023-12-19,5.5059
2023-12-20,4.98702
2023-12-21,5.70769
2023-12-22,4.69876
2023-12-23,3.7763
2023-12-24,3.57451
2023-12-25,3.60334
2023-12-26,4.69876
2023-12-27,4.38166
2023-12-28,5.53473
2023-12-29,4.35283
2023-12-30,3.57451
2023-12-31,2.5944
2024-01-01,3.45921
2024-01-02,4.66993
2024-01-03,5.65004
2024-01-04,5.99596
2024-01-05,5.90948
2024-01-06,3.3439
2024-01-07,3.92043
2024-01-08,5.01585
2024-01-09,5.76535
2024-01-10,6.11127
2024-01-11,6.65897
2024-01-12,4.92937
2024-01-13,4.98702
2024-01-14,3.80513
2024-01-15,7.0049
2024-01-16,6.28423
2024-01-17,5.99596
2024-01-18,5.53473
2024-01-19,6.02479
2024-01-20,4.46814
2024-01-21,4.66993
2024-01-22,6.2554
2024-01-23,5.93831
2024-01-24,5.3906
2024-01-25,6.34188
2024-01-26,5.44825
2024-01-27,5.33294
2024-01-28,5.53473
2024-01-29,7.03372
2024-01-30,6.97607
2024-01-31,6.63015
2024-02-01,5.5059
2024-02-02,5.0735
2024-02-03,4.12222
2024-02-04,4.29518
2024-02-05,5.44825
2024-02-06,5.88065
2024-02-07,4.92937
2024-02-08,4.32401
2024-02-09,3.68982
2024-02-10,3.71865
2024-02-11,3.74747
2024-02-12,4.66993
2024-02-13,5.41942
2024-02-14,6.11127
2024-02-15,6.28423
2024-02-16,5.93831
2024-02-17,5.24646
2024-02-18,4.2087
2024-02-19,7.4373
2024-02-20,8.61919
2024-02-21,9.5993
2024-02-22,8.53271
2024-02-23,7.52378
2024-02-24,6.02479
2024-02-25,5.79417
2024-02-26,12.85673
2024-02-27,7.58143
2024-02-28,7.20668
2024-02-29,7.17786
2024-03-01,4.61228
2024-03-02,3.7763
2024-03-03,4.23753
2024-03-04,6.57249
2024-03-05,5.823
2024-03-06,6.37071
2024-03-07,5.76535
2024-03-08,6.22657
2024-03-09,4.41049
2024-03-10,4.00691
2024-03-11,6.51484
2024-03-12,6.22657
2024-03-13,6.34188
2024-03-14,5.59238
2024-03-15,5.44825
2024-03-16,3.74747
2024-03-17,4.09339
2024-03-18,6.08244
2024-03-19,5.67886
2024-03-20,6.88959
