date,카드가맹점수수료
2020-12-27,3.7267
2020-12-28,13.66459
2020-12-29,6.83229
2020-12-30,9.93788
2020-12-31,9.93788
2021-01-02,3.7267
2021-01-03,3.10559
2021-01-04,7.45341
2021-01-05,11.80124
2021-01-06,10.559
2021-01-07,13.66459
2021-01-08,13.04347
2021-01-10,3.7267
2021-01-11,9.31677
2021-01-12,14.28571
2021-01-13,15.52795
2021-01-14,15.52795
2021-01-15,9.93788
2021-01-16,12.42236
2021-01-18,13.04347
2021-01-19,3.7267
2021-01-20,11.80124
2021-01-21,11.80124
2021-01-22,16.14906
2021-01-23,6.21118
2021-01-24,3.7267
2021-01-25,12.42236
2021-01-26,17.3913
2021-01-27,13.66459
2021-01-28,6.83229
2021-01-29,9.31677
2021-01-30,4.34782
2021-02-01,11.80124
2021-02-02,14.28571
2021-02-03,14.28571
2021-02-04,18.01242
2021-02-05,11.18012
2021-02-08,16.14906
2021-02-09,10.559
2021-02-10,11.18012
2021-02-11,3.10559
2021-02-12,3.10559
2021-02-15,9.93788
2021-02-16,13.66459
2021-02-17,9.31677
2021-02-18,20.49689
2021-02-19,6.83229
2021-02-20,3.10559
2021-02-21,3.10559
2021-02-22,4.34782
2021-02-23,17.3913
2021-02-24,13.66459
2021-02-25,4.96894
2021-02-26,14.28571
2021-02-27,3.7267
2021-02-28,3.7267
2021-03-01,5.59006
2021-03-02,14.90683
2021-03-03,19.25465
2021-03-04,18.01242
2021-03-05,11.18012
2021-03-06,3.10559
2021-03-07,5.59006
2021-03-08,15.52795
2021-03-09,13.04347
2021-03-10,14.28571
2021-03-11,21.73913
2021-03-12,17.3913
2021-03-13,3.7267
2021-03-14,8.07453
2021-03-15,13.04347
2021-03-16,15.52795
2021-03-17,15.52795
2021-03-18,19.87577
2021-03-19,19.25465
2021-03-20,4.96894
2021-03-22,11.18012
2021-03-23,11.80124
2021-03-24,16.77018
2021-03-25,25.46583
2021-03-26,21.11801
2021-03-27,6.21118
2021-03-28,3.7267
2021-03-29,16.77018
2021-03-30,14.90683
2021-03-31,13.66459
2021-04-01,10.559
2021-04-02,8.69565
2021-04-03,3.10559
2021-04-04,3.7267
2021-04-05,14.28571
2021-04-06,13.04347
2021-04-07,12.42236
2021-04-08,14.28571
2021-04-09,14.28571
2021-04-10,6.83229
2021-04-12,12.42236
2021-04-13,16.14906
2021-04-14,13.66459
2021-04-15,15.52795
2021-04-16,24.2236
2021-04-17,5.59006
2021-04-18,3.7267
2021-04-19,12.42236
2021-04-20,13.66459
2021-04-21,24.2236
2021-04-22,16.77018
2021-04-23,25.46583
2021-04-26,24.84472
2021-04-27,34.16149
2021-04-28,39.13043
2021-04-29,23.60248
2021-04-30,21.11801
2021-05-01,16.77018
2021-05-03,31.67701
2021-05-04,44.72049
2021-05-05,19.25465
2021-05-06,58.38509
2021-05-07,57.14285
2021-05-08,19.87577
2021-05-09,14.90683
2021-05-10,75.15527
2021-05-11,63.97515
2021-05-12,70.18633
2021-05-13,60.24844
2021-05-14,53.41614
2021-05-15,26.70807
2021-05-16,14.90683
2021-05-17,63.35403
2021-05-18,54.03726
2021-05-19,21.11801
2021-05-20,60.86956
2021-05-21,32.91925
2021-05-22,22.98136
2021-05-23,11.80124
2021-05-24,40.37267
2021-05-25,36.02484
2021-05-26,37.26708
2021-05-27,39.75155
2021-05-28,31.67701
2021-05-29,15.52795
2021-05-30,10.559
2021-05-31,29.81366
2021-06-01,18.63354
2021-06-02,21.11801
2021-06-03,24.2236
2021-06-04,20.49689
2021-06-05,6.83229
2021-06-06,7.45341
2021-06-07,29.81366
2021-06-08,31.0559
2021-06-09,32.29813
2021-06-10,25.46583
2021-06-11,26.70807
2021-06-12,3.10559
2021-06-13,4.96894
2021-06-14,24.84472
2021-06-15,24.2236
2021-06-16,37.26708
2021-06-17,45.34161
2021-06-18,24.84472
2021-06-19,4.34782
2021-06-20,6.83229
2021-06-21,14.28571
2021-06-22,17.3913
2021-06-23,25.46583
2021-06-24,21.11801
2021-06-25,24.84472
2021-06-26,9.93788
2021-06-27,8.07453
2021-06-28,20.49689
2021-06-29,14.28571
2021-06-30,20.49689
2021-07-01,14.90683
2021-07-02,21.11801
2021-07-03,3.10559
2021-07-04,4.34782
2021-07-05,6.83229
2021-07-06,11.18012
2021-07-07,10.559
2021-07-08,13.04347
2021-07-09,13.66459
2021-07-10,4.96894
2021-07-11,3.10559
2021-07-12,4.34782
2021-07-13,19.25465
2021-07-14,12.42236
2021-07-15,14.90683
2021-07-16,19.25465
2021-07-17,4.96894
2021-07-18,4.96894
2021-07-19,7.45341
2021-07-20,10.559
2021-07-21,13.66459
2021-07-22,5.59006
2021-07-23,10.559
2021-07-25,3.7267
2021-07-26,10.559
2021-07-27,4.96894
2021-07-28,11.80124
2021-07-29,8.69565
2021-07-30,10.559
2021-08-02,9.31677
2021-08-03,5.59006
2021-08-04,18.01242
2021-08-05,12.42236
2021-08-06,6.21118
2021-08-07,3.7267
2021-08-08,3.7267
2021-08-09,13.66459
2021-08-10,10.559
2021-08-12,9.93788
2021-08-13,10.559
2021-08-14,11.80124
2021-08-17,10.559
2021-08-18,7.45341
2021-08-19,9.31677
2021-08-20,6.83229
2021-08-22,4.34782
2021-08-23,8.07453
2021-08-24,18.01242
2021-08-25,12.42236
2021-08-26,13.66459
2021-08-27,13.04347
2021-08-30,8.07453
2021-08-31,11.80124
2021-09-01,14.90683
2021-09-02,13.04347
2021-09-03,14.28571
2021-09-04,3.7267
2021-09-05,5.59006
2021-09-06,12.42236
2021-09-07,18.63354
2021-09-08,13.66459
2021-09-09,18.63354
2021-09-10,13.04347
2021-09-11,5.59006
2021-09-12,4.96894
2021-09-13,13.66459
2021-09-14,14.90683
2021-09-15,11.80124
2021-09-16,15.52795
2021-09-17,7.45341
2021-09-18,6.83229
2021-09-19,4.96894
2021-09-23,16.14906
2021-09-24,3.7267
2021-09-25,6.21118
2021-09-27,13.04347
2021-09-28,9.93788
2021-09-29,13.66459
2021-09-30,11.80124
2021-10-01,6.83229
2021-10-02,5.59006
2021-10-03,3.10559
2021-10-04,8.07453
2021-10-05,11.80124
2021-10-06,17.3913
2021-10-07,12.42236
2021-10-08,9.31677
2021-10-09,3.7267
2021-10-10,4.96894
2021-10-11,3.7267
2021-10-12,4.96894
2021-10-13,18.01242
2021-10-14,14.28571
2021-10-15,9.93788
2021-10-16,3.7267
2021-10-18,4.34782
2021-10-19,8.07453
2021-10-20,14.28571
2021-10-21,4.34782
2021-10-22,11.80124
2021-10-24,3.7267
2021-10-25,11.80124
2021-10-26,10.559
2021-10-27,10.559
2021-10-28,11.18012
2021-10-29,8.69565
2021-10-30,6.83229
2021-10-31,3.10559
2021-11-01,8.07453
2021-11-02,13.66459
2021-11-03,16.77018
2021-11-04,9.93788
2021-11-05,14.28571
2021-11-06,5.59006
2021-11-07,8.69565
2021-11-08,11.80124
2021-11-09,19.87577
2021-11-10,15.52795
2021-11-11,13.04347
2021-11-12,9.93788
2021-11-14,4.34782
2021-11-15,14.90683
2021-11-16,11.18012
2021-11-17,12.42236
2021-11-18,14.90683
2021-11-19,9.31677
2021-11-20,4.96894
2021-11-21,6.21118
2021-11-22,11.80124
2021-11-23,10.559
2021-11-24,11.18012
2021-11-25,9.93788
2021-11-26,9.93788
2021-11-27,6.83229
2021-11-28,4.34782
2021-11-29,22.36024
2021-11-30,16.77018
2021-12-01,18.01242
2021-12-02,13.66459
2021-12-03,9.93788
2021-12-05,9.93788
2021-12-06,11.80124
2021-12-07,9.31677
2021-12-08,9.93788
2021-12-09,13.66459
2021-12-10,9.31677
2021-12-13,6.83229
2021-12-14,11.80124
2021-12-15,13.66459
2021-12-16,11.80124
2021-12-17,15.52795
2021-12-18,3.10559
2021-12-20,14.90683
2021-12-21,15.52795
2021-12-22,16.77018
2021-12-23,57.76397
2021-12-24,22.98136
2021-12-26,3.10559
2021-12-27,13.04347
2021-12-28,8.07453
2021-12-29,11.18012
2021-12-30,12.42236
2021-12-31,7.45341
2022-01-02,4.96894
2022-01-03,15.52795
2022-01-04,22.36024
2022-01-05,13.66459
2022-01-06,14.90683
2022-01-07,12.42236
2022-01-08,9.93788
2022-01-10,10.559
2022-01-11,14.90683
2022-01-12,17.3913
2022-01-13,9.31677
2022-01-14,8.69565
2022-01-15,3.10559
2022-01-16,3.10559
2022-01-17,13.04347
2022-01-18,16.77018
2022-01-19,19.25465
2022-01-20,10.559
2022-01-21,12.42236
2022-01-23,3.7267
2022-01-24,16.77018
2022-01-25,15.52795
2022-01-26,18.01242
2022-01-27,16.14906
2022-01-28,13.66459
2022-01-29,4.96894
2022-02-02,7.45341
2022-02-03,21.11801
2022-02-04,20.49689
2022-02-05,9.93788
2022-02-06,3.7267
2022-02-07,22.98136
2022-02-08,22.98136
2022-02-09,18.63354
2022-02-10,14.28571
2022-02-11,18.63354
2022-02-12,3.10559
2022-02-14,10.559
2022-02-15,13.04347
2022-02-16,14.28571
2022-02-17,14.28571
2022-02-18,20.49689
2022-02-20,7.45341
2022-02-21,9.31677
2022-02-22,13.66459
2022-02-23,15.52795
2022-02-24,4.34782
2022-02-25,13.66459
2022-02-26,6.21118
2022-02-27,8.07453
2022-02-28,19.87577
2022-03-01,11.18012
2022-03-02,13.66459
2022-03-03,19.87577
2022-03-04,18.01242
2022-03-05,8.07453
2022-03-06,4.96894
2022-03-07,20.49689
2022-03-08,16.77018
2022-03-09,6.83229
2022-03-10,4.34782
2022-03-11,12.42236
2022-03-13,4.96894
2022-03-14,21.73913
2022-03-15,24.84472
2022-03-16,23.60248
2022-03-17,15.52795
2022-03-18,18.01242
2022-03-19,6.21118
2022-03-21,21.73913
2022-03-22,25.46583
2022-03-23,13.66459
2022-03-24,16.14906
2022-03-25,9.31677
2022-03-26,8.69565
2022-03-27,10.559
2022-03-28,13.66459
2022-03-29,18.63354
2022-03-30,21.73913
2022-03-31,20.49689
2022-04-01,11.80124
2022-04-02,3.10559
2022-04-04,14.90683
2022-04-05,13.66459
2022-04-06,10.559
2022-04-07,10.559
2022-04-08,11.80124
2022-04-09,4.34782
2022-04-11,14.90683
2022-04-12,21.11801
2022-04-13,21.73913
2022-04-14,21.73913
2022-04-15,16.77018
2022-04-16,3.10559
2022-04-17,3.7267
2022-04-18,15.52795
2022-04-19,10.559
2022-04-20,18.63354
2022-04-21,22.36024
2022-04-22,24.84472
2022-04-25,21.73913
2022-04-26,24.84472
2022-04-27,32.91925
2022-04-28,26.08695
2022-04-29,19.25465
2022-04-30,3.7267
2022-05-01,8.69565
2022-05-02,27.32919
2022-05-03,37.88819
2022-05-04,37.88819
2022-05-05,13.04347
2022-05-06,26.08695
2022-05-07,8.69565
2022-05-09,45.96273
2022-05-10,45.96273
2022-05-11,96.8944
2022-05-12,86.3354
2022-05-13,55.2795
2022-05-14,26.08695
2022-05-15,11.18012
2022-05-16,63.97515
2022-05-17,73.29192
2022-05-18,61.49068
2022-05-19,60.86956
2022-05-20,45.34161
2022-05-21,19.25465
2022-05-22,14.28571
2022-05-23,46.58385
2022-05-24,54.03726
2022-05-25,33.54037
2022-05-26,40.99378
2022-05-27,37.26708
2022-05-28,10.559
2022-05-29,5.59006
2022-05-30,35.40372
2022-05-31,29.19254
2022-06-01,6.83229
2022-06-02,24.84472
2022-06-03,22.98136
2022-06-04,7.45341
2022-06-05,6.21118
2022-06-06,9.93788
2022-06-07,30.43478
2022-06-08,38.50931
2022-06-09,40.37267
2022-06-10,29.19254
2022-06-11,6.83229
2022-06-12,6.21118
2022-06-13,22.36024
2022-06-14,52.17391
2022-06-15,28.57142
2022-06-16,25.46583
2022-06-17,26.70807
2022-06-18,3.7267
2022-06-20,24.2236
2022-06-21,23.60248
2022-06-22,24.2236
2022-06-23,35.40372
2022-06-24,14.90683
2022-06-25,3.7267
2022-06-26,4.34782
2022-06-27,9.31677
2022-06-28,13.66459
2022-06-29,19.25465
2022-06-30,11.18012
2022-07-01,17.3913
2022-07-03,3.10559
2022-07-04,11.18012
2022-07-05,11.18012
2022-07-06,19.25465
2022-07-07,9.93788
2022-07-08,8.07453
2022-07-09,4.96894
2022-07-10,3.7267
2022-07-11,10.559
2022-07-12,11.18012
2022-07-13,14.90683
2022-07-14,11.18012
2022-07-15,8.69565
2022-07-16,4.34782
2022-07-18,6.83229
2022-07-19,13.04347
2022-07-20,17.3913
2022-07-21,12.42236
2022-07-22,13.04347
2022-07-23,4.96894
2022-07-24,3.10559
2022-07-25,8.69565
2022-07-26,7.45341
2022-07-27,6.21118
2022-07-28,14.90683
2022-07-29,10.559
2022-07-30,3.7267
2022-08-01,20.49689
2022-08-02,22.36024
2022-08-03,16.77018
2022-08-04,18.63354
2022-08-05,9.93788
2022-08-06,4.96894
2022-08-08,11.18012
2022-08-09,9.31677
2022-08-10,12.42236
2022-08-11,12.42236
2022-08-12,8.69565
2022-08-16,10.559
2022-08-17,10.559
2022-08-18,15.52795
2022-08-19,18.01242
2022-08-20,3.10559
2022-08-22,14.90683
2022-08-23,16.77018
2022-08-24,6.21118
2022-08-25,13.66459
2022-08-26,14.28571
2022-08-27,6.83229
2022-08-29,9.31677
2022-08-30,10.559
2022-08-31,13.04347
2022-09-01,7.45341
2022-09-02,9.93788
2022-09-03,3.10559
2022-09-05,5.59006
2022-09-06,13.66459
2022-09-07,12.42236
2022-09-08,11.18012
2022-09-09,4.34782
2022-09-10,3.7267
2022-09-11,3.10559
2022-09-13,9.31677
2022-09-14,14.28571
2022-09-15,11.80124
2022-09-16,6.83229
2022-09-17,8.69565
2022-09-19,11.80124
2022-09-20,6.83229
2022-09-21,13.04347
2022-09-22,5.59006
2022-09-23,20.49689
2022-09-24,4.34782
2022-09-26,14.28571
2022-09-27,10.559
2022-09-28,4.96894
2022-09-29,21.73913
2022-09-30,22.98136
2022-10-01,6.83229
2022-10-02,6.21118
2022-10-03,7.45341
2022-10-04,22.98136
2022-10-05,39.13043
2022-10-06,18.63354
2022-10-07,16.77018
2022-10-08,4.34782
2022-10-10,3.7267
2022-10-11,18.63354
2022-10-12,22.98136
2022-10-13,13.66459
2022-10-14,19.87577
2022-10-15,9.31677
2022-10-16,5.59006
2022-10-17,16.77018
2022-10-18,21.11801
2022-10-19,13.66459
2022-10-20,19.87577
2022-10-21,23.60248
2022-10-22,4.96894
2022-10-23,6.21118
2022-10-24,20.49689
2022-10-25,20.49689
2022-10-26,14.90683
2022-10-27,30.43478
2022-10-28,19.87577
2022-10-29,5.59006
2022-10-30,4.34782
2022-10-31,22.36024
2022-11-01,21.11801
2022-11-02,19.25465
2022-11-03,28.57142
2022-11-04,15.52795
2022-11-05,5.59006
2022-11-07,24.84472
2022-11-08,19.87577
2022-11-09,22.36024
2022-11-10,15.52795
2022-11-11,19.87577
2022-11-12,12.42236
2022-11-13,6.83229
2022-11-14,25.46583
2022-11-15,27.95031
2022-11-16,30.43478
2022-11-17,11.18012
2022-11-18,16.14906
2022-11-19,3.7267
2022-11-20,6.21118
2022-11-21,11.80124
2022-11-22,18.01242
2022-11-23,23.60248
2022-11-24,18.63354
2022-11-25,24.2236
2022-11-26,9.93788
2022-11-27,5.59006
2022-11-28,18.01242
2022-11-29,28.57142
2022-11-30,19.25465
2022-12-01,24.84472
2022-12-02,16.14906
2022-12-03,10.559
2022-12-04,6.21118
2022-12-05,18.01242
2022-12-06,22.98136
2022-12-07,21.73913
2022-12-08,29.19254
2022-12-09,21.11801
2022-12-10,9.93788
2022-12-11,10.559
2022-12-12,31.0559
2022-12-13,24.84472
2022-12-14,17.3913
2022-12-15,27.32919
2022-12-16,19.25465
2022-12-17,3.10559
2022-12-18,3.7267
2022-12-19,16.14906
2022-12-20,27.95031
2022-12-21,19.25465
2022-12-22,20.49689
2022-12-23,30.43478
2022-12-24,8.69565
2022-12-25,4.34782
2022-12-26,19.25465
2022-12-27,27.95031
2022-12-28,24.2236
2022-12-29,24.2236
2022-12-30,22.98136
2022-12-31,3.7267
2023-01-01,8.07453
2023-01-02,26.70807
2023-01-03,38.50931
2023-01-04,24.2236
2023-01-05,27.32919
2023-01-06,19.87577
2023-01-07,11.18012
2023-01-08,8.07453
2023-01-09,36.64596
2023-01-10,35.40372
2023-01-11,23.60248
2023-01-12,22.98136
2023-01-13,18.63354
2023-01-14,9.93788
2023-01-15,4.96894
2023-01-16,27.32919
2023-01-17,31.67701
2023-01-18,28.57142
2023-01-19,26.70807
2023-01-20,15.52795
2023-01-21,3.10559
2023-01-22,5.59006
2023-01-23,5.59006
2023-01-24,6.83229
2023-01-25,26.08695
2023-01-26,29.81366
2023-01-27,23.60248
2023-01-28,9.93788
2023-01-29,7.45341
2023-01-30,26.08695
2023-01-31,39.13043
2023-02-01,41.6149
2023-02-02,33.54037
2023-02-03,36.02484
2023-02-04,7.45341
2023-02-05,9.93788
2023-02-06,32.29813
2023-02-07,36.02484
2023-02-08,36.02484
2023-02-09,32.29813
2023-02-10,16.14906
2023-02-11,7.45341
2023-02-12,6.21118
2023-02-13,24.2236
2023-02-14,39.13043
2023-02-15,34.7826
2023-02-16,29.81366
2023-02-17,26.08695
2023-02-18,7.45341
2023-02-19,8.69565
2023-02-20,27.32919
2023-02-21,30.43478
2023-02-22,30.43478
2023-02-23,41.6149
2023-02-24,27.95031
2023-02-25,11.80124
2023-02-26,6.21118
2023-02-27,37.88819
2023-02-28,32.91925
2023-03-01,19.87577
2023-03-02,34.16149
2023-03-03,20.49689
2023-03-04,14.28571
2023-03-05,12.42236
2023-03-06,32.29813
2023-03-07,41.6149
2023-03-08,39.75155
2023-03-09,36.64596
2023-03-10,24.2236
2023-03-11,13.66459
2023-03-12,3.10559
2023-03-13,32.91925
2023-03-14,37.26708
2023-03-15,28.57142
2023-03-16,34.16149
2023-03-17,32.91925
2023-03-18,10.559
2023-03-19,13.66459
2023-03-20,36.02484
2023-03-21,38.50931
2023-03-22,49.68944
2023-03-23,33.54037
2023-03-24,32.29813
2023-03-25,16.77018
2023-03-26,16.14906
2023-03-27,29.19254
2023-03-28,29.19254
2023-03-29,43.47826
2023-03-30,30.43478
2023-03-31,49.68944
2023-04-01,15.52795
2023-04-02,8.69565
2023-04-03,50.93167
2023-04-04,31.67701
2023-04-05,32.29813
2023-04-06,32.91925
2023-04-07,31.0559
2023-04-08,6.83229
2023-04-09,6.83229
2023-04-10,25.46583
2023-04-11,33.54037
2023-04-12,32.91925
2023-04-13,30.43478
2023-04-14,32.29813
2023-04-15,13.04347
2023-04-16,11.18012
2023-04-17,33.54037
2023-04-18,40.99378
2023-04-19,34.16149
2023-04-20,43.47826
2023-04-21,39.13043
2023-04-22,13.04347
2023-04-23,4.34782
2023-04-24,54.65838
2023-04-25,61.49068
2023-04-26,49.68944
2023-04-27,59.62732
2023-04-28,44.72049
2023-04-29,8.07453
2023-04-30,17.3913
2023-05-01,22.98136
2023-05-02,63.97515
2023-05-03,87.57763
2023-05-04,83.85093
2023-05-05,29.19254
2023-05-06,18.63354
2023-05-07,16.14906
2023-05-08,100.0
2023-05-09,98.13664
2023-05-10,92.54658
2023-05-11,85.09316
2023-05-12,77.63975
2023-05-13,34.7826
2023-05-14,27.95031
2023-05-15,98.75776
2023-05-16,80.74534
2023-05-17,91.30434
2023-05-18,70.18633
2023-05-19,65.21739
2023-05-20,21.11801
2023-05-21,24.84472
2023-05-22,75.77639
2023-05-23,66.45962
2023-05-24,50.31055
2023-05-25,45.96273
2023-05-26,44.72049
2023-05-27,17.3913
2023-05-28,11.80124
2023-05-29,22.36024
2023-05-30,41.6149
2023-05-31,57.76397
2023-06-01,61.49068
2023-06-02,40.37267
2023-06-03,17.3913
2023-06-04,6.21118
2023-06-05,28.57142
2023-06-06,14.28571
2023-06-07,44.72049
2023-06-08,34.7826
2023-06-09,37.26708
2023-06-10,11.80124
2023-06-11,13.04347
2023-06-12,34.16149
2023-06-13,59.00621
2023-06-14,53.41614
2023-06-15,43.47826
2023-06-16,39.13043
2023-06-17,11.18012
2023-06-18,13.04347
2023-06-19,35.40372
2023-06-20,37.88819
2023-06-21,43.47826
2023-06-22,37.88819
2023-06-23,39.13043
2023-06-24,15.52795
2023-06-25,10.559
2023-06-26,36.02484
2023-06-27,37.88819
2023-06-28,34.7826
2023-06-29,39.13043
2023-06-30,30.43478
2023-07-01,21.11801
2023-07-02,8.07453
2023-07-03,32.29813
2023-07-04,21.73913
2023-07-05,27.32919
2023-07-06,26.08695
2023-07-07,39.13043
2023-07-08,9.31677
2023-07-09,11.18012
2023-07-10,26.70807
2023-07-11,32.29813
2023-07-12,28.57142
2023-07-13,21.73913
2023-07-14,19.87577
2023-07-15,9.93788
2023-07-16,9.31677
2023-07-17,31.0559
2023-07-18,22.98136
2023-07-19,29.19254
2023-07-20,27.32919
2023-07-21,23.60248
2023-07-22,9.93788
2023-07-23,11.80124
2023-07-24,28.57142
2023-07-25,23.60248
2023-07-26,30.43478
2023-07-27,27.95031
2023-07-28,27.32919
2023-07-29,9.31677
2023-07-30,9.93788
2023-07-31,24.84472
2023-08-01,44.72049
2023-08-02,36.02484
2023-08-03,31.67701
2023-08-04,31.0559
2023-08-05,11.18012
2023-08-06,5.59006
2023-08-07,27.32919
2023-08-08,26.70807
2023-08-09,22.98136
2023-08-10,19.25465
2023-08-11,32.29813
2023-08-12,11.18012
2023-08-13,3.7267
2023-08-14,22.98136
2023-08-15,8.07453
2023-08-16,26.08695
2023-08-17,24.2236
2023-08-18,32.29813
2023-08-19,7.45341
2023-08-20,8.07453
2023-08-21,20.49689
2023-08-22,31.67701
2023-08-23,24.2236
2023-08-24,25.46583
2023-08-25,27.95031
2023-08-26,8.07453
2023-08-27,10.559
2023-08-28,27.32919
2023-08-29,31.0559
2023-08-30,44.72049
2023-08-31,32.29813
2023-09-01,22.98136
2023-09-02,13.04347
2023-09-03,4.96894
2023-09-04,34.7826
