date,시제품제작
2021-01-15,34.50292
2021-01-16,13.45029
2021-01-17,15.20467
2021-01-18,36.2573
2021-01-19,36.2573
2021-01-20,41.52046
2021-01-21,45.61403
2021-01-22,38.59649
2021-01-23,16.95906
2021-01-24,23.39181
2021-01-25,59.06432
2021-01-26,35.08771
2021-01-27,40.93567
2021-01-28,49.7076
2021-01-29,33.33333
2021-01-30,19.88304
2021-01-31,24.5614
2021-02-01,45.02923
2021-02-02,38.59649
2021-02-03,31.57894
2021-02-04,39.76608
2021-02-05,40.35087
2021-02-06,9.94152
2021-02-07,15.78947
2021-02-08,42.10526
2021-02-09,43.85964
2021-02-10,24.5614
2021-02-11,7.01754
2021-02-12,7.60233
2021-02-13,14.61988
2021-02-14,12.86549
2021-02-15,50.29239
2021-02-16,35.08771
2021-02-17,50.87719
2021-02-18,60.23391
2021-02-19,33.91812
2021-02-20,11.6959
2021-02-21,19.29824
2021-02-22,54.97076
2021-02-23,38.01169
2021-02-24,42.69005
2021-02-25,30.99415
2021-02-26,72.51461
2021-02-27,39.76608
2021-02-28,53.21637
2021-03-01,55.55555
2021-03-02,94.15204
2021-03-03,66.08187
2021-03-04,73.09941
2021-03-05,74.269
2021-03-06,47.95321
2021-03-07,55.55555
2021-03-08,77.77777
2021-03-09,80.11695
2021-03-10,93.56725
2021-03-11,77.77777
2021-03-12,85.38011
2021-03-13,56.72514
2021-03-14,51.46198
2021-03-15,91.22807
2021-03-16,100.0
2021-03-17,94.15204
2021-03-18,93.56725
2021-03-19,98.24561
2021-03-20,42.10526
2021-03-21,21.63742
2021-03-22,56.14035
2021-03-23,61.9883
2021-03-24,61.4035
2021-03-25,68.42105
2021-03-26,72.51461
2021-03-27,47.95321
2021-03-28,45.61403
2021-03-29,76.60818
2021-03-30,73.09941
2021-03-31,67.25146
2021-04-01,61.4035
2021-04-02,66.66666
2021-04-03,37.4269
2021-04-04,39.76608
2021-04-05,52.63157
2021-04-06,68.42105
2021-04-07,77.19298
2021-04-08,77.19298
2021-04-09,66.66666
2021-04-10,25.73099
2021-04-11,14.03508
2021-04-12,56.72514
2021-04-13,64.91228
2021-04-14,45.02923
2021-04-15,41.52046
2021-04-16,43.85964
2021-04-17,16.95906
2021-04-18,20.46783
2021-04-19,45.02923
2021-04-20,49.1228
2021-04-21,51.46198
2021-04-22,50.87719
2021-04-23,25.14619
2021-04-24,12.86549
2021-04-25,19.29824
2021-04-26,61.4035
2021-04-27,46.78362
2021-04-28,28.07017
2021-04-29,54.97076
2021-04-30,88.30409
2021-05-01,45.02923
2021-05-02,46.19883
2021-05-03,50.29239
2021-05-04,71.92982
2021-05-05,35.67251
2021-05-06,69.59064
2021-05-07,49.1228
2021-05-08,27.48538
2021-05-09,32.16374
2021-05-10,69.59064
2021-05-11,61.9883
2021-05-12,71.92982
2021-05-13,56.14035
2021-05-14,47.95321
2021-05-15,33.33333
2021-05-16,34.50292
2021-05-17,64.91228
2021-05-18,49.7076
2021-05-19,41.52046
2021-05-20,61.9883
2021-05-21,55.55555
2021-05-22,28.07017
2021-05-23,22.80701
2021-05-24,84.79532
2021-05-25,80.70175
2021-05-26,73.68421
2021-05-27,83.62573
2021-05-28,79.53216
2021-05-29,7.60233
2021-05-30,10.52631
2021-05-31,81.87134
2021-06-01,73.68421
2021-06-02,80.11695
2021-06-03,80.70175
2021-06-04,74.8538
2021-06-05,49.1228
2021-06-06,43.85964
2021-06-07,82.45614
2021-06-08,66.08187
2021-06-09,46.19883
2021-06-10,36.8421
2021-06-11,33.33333
2021-06-12,17.54385
2021-06-13,14.61988
2021-06-14,48.53801
2021-06-15,24.5614
2021-06-16,39.18128
2021-06-17,31.57894
2021-06-18,40.35087
2021-06-19,41.52046
2021-06-20,45.02923
2021-06-21,81.28654
2021-06-22,76.02339
2021-06-23,71.92982
2021-06-24,74.8538
2021-06-25,63.74269
2021-06-26,53.80116
2021-06-27,42.69005
2021-06-28,75.43859
2021-06-29,73.09941
2021-06-30,74.8538
2021-07-01,74.8538
2021-07-02,68.42105
2021-07-03,39.18128
2021-07-04,38.59649
2021-07-05,67.83625
2021-07-06,62.57309
2021-07-07,70.17543
2021-07-08,60.23391
2021-07-09,39.76608
2021-07-10,36.2573
2021-07-11,36.2573
2021-07-12,59.06432
2021-07-13,50.87719
2021-07-14,53.21637
2021-07-15,60.81871
2021-07-16,64.91228
2021-07-17,43.85964
2021-07-18,45.02923
2021-07-19,66.08187
2021-07-20,64.91228
2021-07-21,63.74269
2021-07-22,51.46198
2021-07-23,53.80116
2021-07-24,30.40935
2021-07-25,29.82456
2021-07-26,67.83625
2021-07-27,54.97076
2021-07-28,48.53801
2021-07-29,54.97076
2021-07-30,52.04678
2021-07-31,33.91812
2021-08-01,23.39181
2021-08-02,65.49707
2021-08-03,51.46198
2021-08-04,56.14035
2021-08-05,57.89473
2021-08-06,33.33333
2021-08-07,37.4269
2021-08-08,36.8421
2021-08-09,50.87719
2021-08-10,57.89473
2021-08-11,60.81871
2021-08-12,48.53801
2021-08-13,43.27485
2021-08-14,37.4269
2021-08-15,32.16374
2021-08-16,36.2573
2021-08-17,59.06432
2021-08-18,49.1228
2021-08-19,49.7076
2021-08-20,18.71345
2021-08-21,16.95906
2021-08-22,12.2807
2021-08-23,32.74853
2021-08-24,32.74853
2021-08-25,43.85964
2021-08-26,41.52046
2021-08-27,25.73099
2021-08-28,7.60233
2021-08-29,14.61988
2021-08-30,38.01169
2021-08-31,25.73099
2021-09-01,58.47953
2021-09-02,60.81871
2021-09-03,53.80116
2021-09-04,35.67251
2021-09-05,37.4269
2021-09-06,66.08187
2021-09-07,54.97076
2021-09-08,62.57309
2021-09-09,64.32748
2021-09-10,39.18128
2021-09-11,28.65497
2021-09-12,21.05263
2021-09-13,30.99415
2021-09-14,29.23976
2021-09-15,32.16374
2021-09-16,25.73099
2021-09-17,17.54385
2021-09-18,2.92397
2021-09-19,9.35672
2021-09-20,9.94152
2021-09-21,3.50877
2021-09-22,13.45029
2021-09-23,26.31578
2021-09-24,23.9766
2021-09-25,8.77192
2021-09-26,9.35672
2021-09-27,32.16374
2021-09-28,34.50292
2021-09-29,31.57894
2021-09-30,19.88304
2021-10-01,21.63742
2021-10-02,10.52631
2021-10-03,8.77192
2021-10-04,9.35672
2021-10-05,41.52046
2021-10-06,29.82456
2021-10-07,34.50292
2021-10-08,16.95906
2021-10-09,5.26315
2021-10-10,9.35672
2021-10-11,11.11111
2021-10-12,28.65497
2021-10-13,28.65497
2021-10-14,35.08771
2021-10-15,24.5614
2021-10-16,15.20467
2021-10-17,9.94152
2021-10-18,29.23976
2021-10-19,28.07017
2021-10-20,38.01169
2021-10-21,45.02923
2021-10-22,42.69005
2021-10-23,22.80701
2021-10-24,21.05263
2021-10-25,42.10526
2021-10-26,43.85964
2021-10-27,42.69005
2021-10-28,48.53801
2021-10-29,31.57894
2021-10-30,29.23976
2021-10-31,23.9766
2021-11-01,52.04678
2021-11-02,45.61403
2021-11-03,49.1228
2021-11-04,47.36842
2021-11-05,39.76608
2021-11-06,14.61988
2021-11-07,26.90058
2021-11-08,30.40935
2021-11-09,50.87719
2021-11-10,43.27485
2021-11-11,30.40935
2021-11-12,27.48538
2021-11-13,20.46783
2021-11-14,8.18713
2021-11-15,41.52046
2021-11-16,54.97076
2021-11-17,47.36842
2021-11-18,23.39181
2021-11-19,33.91812
2021-11-20,12.2807
2021-11-21,19.29824
2021-11-22,19.88304
2021-11-23,26.31578
2021-11-24,25.73099
2021-11-25,33.33333
2021-11-26,24.5614
2021-11-27,17.54385
2021-11-28,12.86549
2021-11-29,29.82456
2021-11-30,26.31578
2021-12-01,24.5614
2021-12-02,23.9766
2021-12-03,15.78947
2021-12-04,11.11111
2021-12-05,15.78947
2021-12-06,38.59649
2021-12-07,44.44444
2021-12-08,34.50292
2021-12-09,33.91812
2021-12-10,26.90058
2021-12-11,16.95906
2021-12-12,9.94152
2021-12-13,21.05263
2021-12-14,36.8421
2021-12-15,30.40935
2021-12-16,42.69005
2021-12-17,39.76608
2021-12-18,17.54385
2021-12-19,11.6959
2021-12-20,32.74853
2021-12-21,49.1228
2021-12-22,32.74853
2021-12-23,19.29824
2021-12-24,19.88304
2021-12-25,6.43274
2021-12-26,14.03508
2021-12-27,32.74853
2021-12-28,25.73099
2021-12-29,28.65497
2021-12-30,22.22222
2021-12-31,23.39181
2022-01-01,8.18713
2022-01-02,20.46783
2022-01-03,33.91812
2022-01-04,33.91812
2022-01-05,33.33333
2022-01-06,42.10526
2022-01-07,26.31578
2022-01-08,21.63742
2022-01-09,16.37426
2022-01-10,34.50292
2022-01-11,29.82456
2022-01-12,36.2573
2022-01-13,42.10526
2022-01-14,22.22222
2022-01-15,16.37426
2022-01-16,6.43274
2022-01-17,28.07017
2022-01-18,28.07017
2022-01-19,20.46783
2022-01-20,21.05263
2022-01-21,19.88304
2022-01-22,11.11111
2022-01-23,14.61988
2022-01-24,26.90058
2022-01-25,28.65497
2022-01-26,14.61988
2022-01-27,23.39181
2022-01-28,11.6959
2022-01-29,10.52631
2022-01-30,5.84795
2022-01-31,5.26315
2022-02-01,5.26315
2022-02-02,8.77192
2022-02-03,25.14619
2022-02-04,21.05263
2022-02-05,8.77192
2022-02-06,9.35672
2022-02-07,35.67251
2022-02-08,33.33333
2022-02-09,24.5614
2022-02-10,25.14619
2022-02-11,25.14619
2022-02-12,12.2807
2022-02-13,13.45029
2022-02-14,29.82456
2022-02-15,25.14619
2022-02-16,22.22222
2022-02-17,25.14619
2022-02-18,22.80701
2022-02-19,4.67836
2022-02-20,14.61988
2022-02-21,32.16374
2022-02-22,33.91812
2022-02-23,26.90058
2022-02-24,23.39181
2022-02-25,21.05263
2022-02-26,6.43274
2022-02-27,7.60233
2022-02-28,24.5614
2022-03-01,15.20467
2022-03-02,35.08771
2022-03-03,19.29824
2022-03-04,17.54385
2022-03-05,8.18713
2022-03-06,19.29824
2022-03-07,32.16374
2022-03-08,22.80701
2022-03-09,9.35672
2022-03-10,21.63742
2022-03-11,22.22222
2022-03-12,4.67836
2022-03-13,10.52631
2022-03-14,46.78362
2022-03-15,38.59649
2022-03-16,34.50292
2022-03-17,34.50292
2022-03-18,39.18128
2022-03-19,8.18713
2022-03-20,12.86549
2022-03-21,29.82456
2022-03-22,39.18128
2022-03-23,33.91812
2022-03-24,26.90058
2022-03-25,19.88304
2022-03-26,16.37426
2022-03-27,12.86549
2022-03-28,34.50292
2022-03-29,23.39181
2022-03-30,26.31578
2022-03-31,29.82456
2022-04-01,26.90058
2022-04-02,11.6959
2022-04-03,12.2807
2022-04-04,21.63742
2022-04-05,28.07017
2022-04-06,25.73099
2022-04-07,32.74853
2022-04-08,26.31578
2022-04-09,18.12865
2022-04-10,11.11111
2022-04-11,38.01169
2022-04-12,35.08771
2022-04-13,34.50292
2022-04-14,25.14619
2022-04-15,30.99415
2022-04-16,8.18713
2022-04-17,11.6959
2022-04-18,38.59649
2022-04-19,30.40935
2022-04-20,23.9766
2022-04-21,21.05263
2022-04-22,22.22222
2022-04-23,5.84795
2022-04-24,12.2807
2022-04-25,22.80701
2022-04-26,35.67251
2022-04-27,23.39181
2022-04-28,21.05263
2022-04-29,26.31578
2022-04-30,12.2807
2022-05-01,13.45029
2022-05-02,20.46783
2022-05-03,34.50292
2022-05-04,23.39181
2022-05-05,12.86549
2022-05-06,25.73099
2022-05-07,4.09356
2022-05-08,8.18713
2022-05-09,29.23976
2022-05-10,28.07017
2022-05-11,36.2573
2022-05-12,30.40935
2022-05-13,28.07017
2022-05-14,18.71345
2022-05-15,14.03508
2022-05-16,23.39181
2022-05-17,25.73099
2022-05-18,29.23976
2022-05-19,21.05263
2022-05-20,25.73099
2022-05-21,18.12865
2022-05-22,12.2807
2022-05-23,21.05263
2022-05-24,30.40935
2022-05-25,30.99415
2022-05-26,30.40935
2022-05-27,38.59649
2022-05-28,14.61988
2022-05-29,8.77192
2022-05-30,35.08771
2022-05-31,26.90058
2022-06-01,13.45029
2022-06-02,25.73099
2022-06-03,30.99415
2022-06-04,8.77192
2022-06-05,10.52631
2022-06-06,7.60233
2022-06-07,46.19883
2022-06-08,50.29239
2022-06-09,38.01169
2022-06-10,22.22222
2022-06-11,6.43274
2022-06-12,9.35672
2022-06-13,24.5614
2022-06-14,33.91812
2022-06-15,21.05263
2022-06-16,25.14619
2022-06-17,21.05263
2022-06-18,10.52631
2022-06-19,8.18713
2022-06-20,23.39181
2022-06-21,22.22222
2022-06-22,13.45029
2022-06-23,36.8421
2022-06-24,24.5614
2022-06-25,11.11111
2022-06-26,12.2807
2022-06-27,29.82456
2022-06-28,29.82456
2022-06-29,28.65497
2022-06-30,23.39181
2022-07-01,25.14619
2022-07-02,7.01754
2022-07-03,16.37426
2022-07-04,34.50292
2022-07-05,27.48538
2022-07-06,33.91812
2022-07-07,32.74853
2022-07-08,36.2573
2022-07-09,16.37426
2022-07-10,7.01754
2022-07-11,27.48538
2022-07-12,32.16374
2022-07-13,22.80701
2022-07-14,29.82456
2022-07-15,23.9766
2022-07-16,11.11111
2022-07-17,11.11111
2022-07-18,33.91812
2022-07-19,32.74853
2022-07-20,16.37426
2022-07-21,26.31578
2022-07-22,22.80701
2022-07-23,4.09356
2022-07-24,2.92397
2022-07-25,26.90058
2022-07-26,39.76608
2022-07-27,22.80701
2022-07-28,18.71345
2022-07-29,20.46783
2022-07-30,7.60233
2022-07-31,10.52631
2022-08-01,31.57894
2022-08-02,27.48538
2022-08-03,36.2573
2022-08-04,29.23976
2022-08-05,21.05263
2022-08-06,12.86549
2022-08-07,7.01754
2022-08-08,21.05263
2022-08-09,31.57894
2022-08-10,28.07017
2022-08-11,25.73099
2022-08-12,21.63742
2022-08-13,2.92397
2022-08-14,6.43274
2022-08-15,11.6959
2022-08-16,28.07017
2022-08-17,24.5614
2022-08-18,24.5614
2022-08-19,16.95906
2022-08-20,11.11111
2022-08-21,7.60233
2022-08-22,20.46783
2022-08-23,28.07017
2022-08-24,27.48538
2022-08-25,26.31578
2022-08-26,14.61988
2022-08-27,13.45029
2022-08-28,5.26315
2022-08-29,28.65497
2022-08-30,29.23976
2022-08-31,24.5614
2022-09-01,22.80701
2022-09-02,26.90058
2022-09-04,5.26315
2022-09-05,28.07017
2022-09-06,28.07017
2022-09-07,21.63742
2022-09-08,13.45029
2022-09-09,6.43274
2022-09-11,7.01754
2022-09-12,5.26315
2022-09-13,28.65497
2022-09-14,33.91812
2022-09-15,26.90058
2022-09-16,17.54385
2022-09-17,8.18713
2022-09-18,16.95906
2022-09-19,28.65497
2022-09-20,31.57894
2022-09-21,39.18128
2022-09-22,28.07017
2022-09-23,32.16374
2022-09-24,12.86549
2022-09-25,9.94152
2022-09-26,27.48538
2022-09-27,33.33333
2022-09-28,25.14619
2022-09-29,22.22222
2022-09-30,16.95906
2022-10-01,4.67836
2022-10-02,5.26315
2022-10-03,19.88304
2022-10-04,34.50292
2022-10-05,30.40935
2022-10-06,22.80701
2022-10-07,22.80701
2022-10-08,7.01754
2022-10-09,9.35672
2022-10-11,23.9766
2022-10-12,31.57894
2022-10-13,34.50292
2022-10-14,24.5614
2022-10-16,7.60233
2022-10-17,19.29824
2022-10-18,23.9766
2022-10-19,19.29824
2022-10-20,20.46783
2022-10-21,22.22222
2022-10-22,2.92397
2022-10-23,7.01754
2022-10-24,22.22222
2022-10-25,21.05263
2022-10-26,17.54385
2022-10-27,25.14619
2022-10-28,19.29824
2022-10-29,4.09356
2022-10-30,7.01754
2022-10-31,18.71345
2022-11-01,27.48538
2022-11-02,18.12865
2022-11-03,22.80701
2022-11-04,18.71345
2022-11-05,7.01754
2022-11-06,13.45029
2022-11-07,28.65497
2022-11-08,23.39181
2022-11-09,26.90058
2022-11-10,31.57894
2022-11-11,22.22222
2022-11-12,8.18713
2022-11-13,8.18713
2022-11-14,25.73099
2022-11-15,32.74853
2022-11-16,30.99415
2022-11-17,23.9766
2022-11-18,16.95906
2022-11-19,9.35672
2022-11-20,8.18713
2022-11-21,23.39181
2022-11-22,27.48538
2022-11-23,40.93567
2022-11-24,17.54385
2022-11-25,26.90058
2022-11-26,11.11111
2022-11-27,5.84795
2022-11-28,19.88304
2022-11-29,23.39181
2022-11-30,19.29824
2022-12-01,16.95906
2022-12-02,22.80701
2022-12-03,6.43274
2022-12-04,4.09356
2022-12-05,26.31578
2022-12-06,16.37426
2022-12-07,28.07017
2022-12-08,17.54385
2022-12-09,21.63742
2022-12-10,9.35672
2022-12-11,6.43274
2022-12-12,28.65497
2022-12-13,31.57894
2022-12-14,19.29824
2022-12-15,24.5614
2022-12-16,36.2573
2022-12-17,7.60233
2022-12-19,17.54385
2022-12-20,18.12865
2022-12-21,21.63742
2022-12-22,20.46783
2022-12-23,20.46783
2022-12-25,2.92397
2022-12-26,25.73099
2022-12-27,25.14619
2022-12-28,19.29824
2022-12-29,12.86549
2022-12-30,16.37426
2022-12-31,4.67836
2023-01-01,4.67836
2023-01-02,12.2807
2023-01-03,29.23976
2023-01-04,26.31578
2023-01-05,32.74853
2023-01-06,24.5614
2023-01-07,6.43274
2023-01-08,10.52631
2023-01-09,16.37426
2023-01-10,16.95906
2023-01-11,36.8421
2023-01-12,20.46783
2023-01-13,24.5614
2023-01-14,9.94152
2023-01-15,7.01754
2023-01-16,26.31578
2023-01-17,23.9766
2023-01-18,24.5614
2023-01-19,18.12865
2023-01-20,6.43274
2023-01-21,8.18713
2023-01-22,6.43274
2023-01-24,10.52631
2023-01-25,21.05263
2023-01-26,32.74853
2023-01-27,20.46783
2023-01-28,12.86549
2023-01-29,6.43274
2023-01-30,31.57894
2023-01-31,28.07017
2023-02-01,33.33333
2023-02-02,42.69005
2023-02-03,22.22222
2023-02-04,8.18713
2023-02-05,13.45029
2023-02-06,30.99415
2023-02-07,26.31578
2023-02-08,25.73099
2023-02-09,22.80701
2023-02-10,15.20467
2023-02-11,13.45029
2023-02-12,8.77192
2023-02-13,34.50292
2023-02-14,26.31578
2023-02-15,26.90058
2023-02-16,19.29824
2023-02-17,16.37426
2023-02-18,7.01754
2023-02-19,13.45029
2023-02-20,25.73099
2023-02-21,22.80701
2023-02-22,38.01169
2023-02-23,26.31578
2023-02-24,26.31578
2023-02-25,6.43274
2023-02-26,8.77192
2023-02-27,26.90058
2023-02-28,33.91812
2023-03-01,11.11111
2023-03-02,27.48538
2023-03-03,20.46783
2023-03-04,7.01754
2023-03-05,15.20467
2023-03-06,21.63742
2023-03-07,28.65497
2023-03-08,27.48538
2023-03-09,31.57894
2023-03-10,19.29824
2023-03-11,10.52631
2023-03-12,9.94152
2023-03-13,38.59649
2023-03-14,33.91812
2023-03-15,30.40935
2023-03-16,35.67251
2023-03-17,28.65497
2023-03-18,7.01754
2023-03-19,11.11111
2023-03-20,33.33333
2023-03-21,38.59649
2023-03-22,33.33333
2023-03-23,30.40935
2023-03-24,22.80701
2023-03-25,7.01754
2023-03-26,10.52631
2023-03-27,32.74853
2023-03-28,35.67251
2023-03-29,32.16374
2023-03-30,32.16374
2023-03-31,32.16374
2023-04-01,9.94152
2023-04-02,5.84795
2023-04-03,23.9766
2023-04-04,25.73099
2023-04-05,28.65497
2023-04-06,25.14619
2023-04-07,19.29824
2023-04-08,10.52631
2023-04-09,11.6959
2023-04-10,25.73099
2023-04-11,33.33333
2023-04-12,30.99415
2023-04-13,38.01169
2023-04-14,44.44444
2023-04-15,19.88304
2023-04-16,5.84795
2023-04-17,38.01169
2023-04-18,29.82456
2023-04-19,46.19883
2023-04-20,35.67251
2023-04-21,39.18128
2023-04-22,11.6959
2023-04-23,13.45029
2023-04-24,38.01169
2023-04-25,36.2573
2023-04-26,28.07017
2023-04-27,33.91812
2023-04-28,28.07017
2023-04-29,12.2807
2023-04-30,12.86549
2023-05-01,19.29824
2023-05-02,22.22222
2023-05-03,28.07017
2023-05-04,18.12865
2023-05-05,13.45029
2023-05-06,12.2807
2023-05-07,13.45029
2023-05-08,36.2573
2023-05-09,27.48538
2023-05-10,35.67251
2023-05-11,25.73099
2023-05-12,25.73099
2023-05-13,3.50877
2023-05-14,7.01754
2023-05-15,33.33333
2023-05-16,30.40935
2023-05-17,31.57894
2023-05-18,33.33333
2023-05-19,39.76608
2023-05-20,5.84795
2023-05-21,6.43274
2023-05-22,38.01169
2023-05-23,28.65497
2023-05-24,25.14619
2023-05-25,23.39181
2023-05-26,27.48538
2023-05-27,2.92397
2023-05-28,15.20467
2023-05-29,9.35672
2023-05-30,25.14619
2023-05-31,21.63742
2023-06-01,24.5614
2023-06-02,19.29824
2023-06-03,12.86549
2023-06-04,4.67836
