date,사출
2021-03-06,7.89129
2021-03-07,7.49836
2021-03-08,16.60117
2021-03-09,15.45514
2021-03-10,15.22593
2021-03-11,15.48788
2021-03-12,13.85068
2021-03-13,8.28421
2021-03-14,7.10543
2021-03-15,16.14276
2021-03-16,16.40471
2021-03-17,16.76489
2021-03-18,15.84806
2021-03-19,13.4905
2021-03-20,8.41519
2021-03-21,8.84086
2021-03-22,16.33922
2021-03-23,16.76489
2021-03-24,16.40471
2021-03-25,15.02946
2021-03-26,13.4905
2021-03-27,8.08775
2021-03-28,7.49836
2021-03-29,15.25867
2021-03-30,15.06221
2021-03-31,14.47282
2021-04-01,14.73477
2021-04-02,14.76751
2021-04-03,8.12049
2021-04-04,7.66208
2021-04-05,13.68696
2021-04-06,16.96136
2021-04-07,15.97904
2021-04-08,15.16044
2021-04-09,13.91617
2021-04-10,7.13817
2021-04-11,6.61427
2021-04-12,14.53831
2021-04-13,15.32416
2021-04-14,14.34184
2021-04-15,15.55337
2021-04-16,14.34184
2021-04-17,12.21349
2021-04-18,7.79305
2021-04-19,15.1277
2021-04-20,15.45514
2021-04-21,15.42239
2021-04-22,15.32416
2021-04-23,12.77013
2021-04-24,7.43287
2021-04-25,7.23641
2021-04-26,14.44007
2021-04-27,14.34184
2021-04-28,15.78258
2021-04-29,13.29404
2021-04-30,12.54092
2021-05-01,5.40275
2021-05-02,7.20366
2021-05-03,18.30386
2021-05-04,14.53831
2021-05-05,8.08775
2021-05-06,13.26129
2021-05-07,12.01702
2021-05-08,6.58153
2021-05-09,7.20366
2021-05-10,17.25605
2021-05-11,21.67648
2021-05-12,13.06483
2021-05-13,13.65422
2021-05-14,12.21349
2021-05-15,6.94171
2021-05-16,7.8258
2021-05-17,15.55337
2021-05-18,14.37459
2021-05-19,7.95677
2021-05-20,14.14538
2021-05-21,11.88605
2021-05-22,6.84348
2021-05-23,6.61427
2021-05-24,13.68696
2021-05-25,14.86574
2021-05-26,13.4905
2021-05-27,14.44007
2021-05-28,13.16306
2021-05-29,6.97445
2021-05-30,7.13817
2021-05-31,13.26129
2021-06-01,15.6516
2021-06-02,14.0144
2021-06-03,14.47282
2021-06-04,14.96398
2021-06-05,6.41781
2021-06-06,7.40013
2021-06-07,15.32416
2021-06-08,20.98886
2021-06-09,16.89587
2021-06-10,14.93123
2021-06-11,12.60641
2021-06-12,7.13817
2021-06-13,7.10543
2021-06-14,16.1755
2021-06-15,14.60379
2021-06-16,15.61886
2021-06-17,13.52324
2021-06-18,12.57367
2021-06-19,6.84348
2021-06-20,6.15586
2021-06-21,14.3091
2021-06-22,12.90111
2021-06-23,14.21087
2021-06-24,14.17812
2021-06-25,12.86836
2021-06-26,6.35232
2021-06-27,5.40275
2021-06-28,14.86574
2021-06-29,14.96398
2021-06-30,12.80288
2021-07-01,13.09757
2021-07-02,13.42501
2021-07-03,6.58153
2021-07-04,5.99214
2021-07-05,14.50556
2021-07-06,14.07989
2021-07-07,13.32678
2021-07-08,15.09495
2021-07-09,10.5108
2021-07-10,5.56647
2021-07-11,6.25409
2021-07-12,14.57105
2021-07-13,14.14538
2021-07-14,13.71971
2021-07-15,14.76751
2021-07-16,12.40995
2021-07-17,6.38506
2021-07-18,6.15586
2021-07-19,13.91617
2021-07-20,14.21087
2021-07-21,14.14538
2021-07-22,12.73739
2021-07-23,11.36214
2021-07-24,5.82842
2021-07-25,5.69744
2021-07-26,12.47544
2021-07-27,13.29404
2021-07-28,11.42763
2021-07-29,11.55861
2021-07-30,10.96922
2021-07-31,5.59921
2021-08-01,6.4833
2021-08-02,10.37982
2021-08-03,10.37982
2021-08-04,10.60903
2021-08-05,10.87098
2021-08-06,10.67452
2021-08-07,5.92665
2021-08-08,6.77799
2021-08-09,13.22855
2021-08-10,12.27897
2021-08-11,13.13032
2021-08-12,13.45776
2021-08-13,11.19842
2021-08-14,5.92665
2021-08-15,5.00982
2021-08-16,6.90897
2021-08-17,12.60641
2021-08-18,12.60641
2021-08-19,13.98166
2021-08-20,10.77275
2021-08-21,5.43549
2021-08-22,5.69744
2021-08-23,12.18074
2021-08-24,14.24361
2021-08-25,14.99672
2021-08-26,13.06483
2021-08-27,11.72233
2021-08-28,5.56647
2021-08-29,5.6647
2021-08-30,12.18074
2021-08-31,12.01702
2021-09-01,12.99934
2021-09-02,12.37721
2021-09-03,11.39489
2021-09-04,6.74525
2021-09-05,5.04256
2021-09-06,12.11525
2021-09-07,12.90111
2021-09-08,13.29404
2021-09-09,12.24623
2021-09-10,11.46037
2021-09-11,5.95939
2021-09-12,5.69744
2021-09-13,12.31172
2021-09-14,12.57367
2021-09-15,13.78519
2021-09-16,12.80288
2021-09-17,9.03732
2021-09-18,5.30451
2021-09-19,4.51866
2021-09-20,3.99476
2021-09-21,4.64963
2021-09-22,5.14079
2021-09-23,11.23117
2021-09-24,11.42763
2021-09-25,5.6647
2021-09-26,5.73018
2021-09-27,13.68696
2021-09-28,14.04715
2021-09-29,12.83562
2021-09-30,12.83562
2021-10-01,9.56123
2021-10-02,5.69744
2021-10-03,5.33726
2021-10-04,7.98952
2021-10-05,13.55599
2021-10-06,12.80288
2021-10-07,13.1958
2021-10-08,11.78781
2021-10-09,5.99214
2021-10-10,6.58153
2021-10-11,7.85854
2021-10-12,13.39227
2021-10-13,13.03208
2021-10-14,11.75507
2021-10-15,11.62409
2021-10-16,6.7125
2021-10-17,6.28683
2021-10-18,13.62148
2021-10-19,14.70203
2021-10-20,13.45776
2021-10-21,12.57367
2021-10-22,12.47544
2021-10-23,6.05762
2021-10-24,6.1886
2021-10-25,12.80288
2021-10-26,13.65422
2021-10-27,13.81794
2021-10-28,12.37721
2021-10-29,9.26653
2021-10-30,5.76293
2021-10-31,5.92665
2021-11-01,12.54092
2021-11-02,13.81794
2021-11-03,12.93385
2021-11-04,12.9666
2021-11-05,10.83824
2021-11-06,5.6647
2021-11-07,5.56647
2021-11-08,12.44269
2021-11-09,11.75507
2021-11-10,12.148
2021-11-11,10.64178
2021-11-12,11.42763
2021-11-13,5.8939
2021-11-14,4.87884
2021-11-15,13.16306
2021-11-16,12.18074
2021-11-17,11.78781
2021-11-18,12.37721
2021-11-19,11.72233
2021-11-20,4.91159
2021-11-21,5.04256
2021-11-22,11.0347
2021-11-23,13.81794
2021-11-24,12.24623
2021-11-25,10.83824
2021-11-26,10.08513
2021-11-27,5.33726
2021-11-28,5.00982
2021-11-29,11.29666
2021-11-30,11.88605
2021-12-01,11.52586
2021-12-02,13.06483
2021-12-03,10.34708
2021-12-04,5.50098
2021-12-05,5.40275
2021-12-06,12.86836
2021-12-07,12.80288
2021-12-08,14.47282
2021-12-09,12.04977
2021-12-10,12.21349
2021-12-11,6.12311
2021-12-12,6.09037
2021-12-13,13.62148
2021-12-14,12.40995
2021-12-15,12.54092
2021-12-16,11.49312
2021-12-17,11.13294
2021-12-18,5.20628
2021-12-19,6.05762
2021-12-20,11.98428
2021-12-21,11.26391
2021-12-22,11.8533
2021-12-23,11.8533
2021-12-24,8.08775
2021-12-25,5.50098
2021-12-26,4.81335
2021-12-27,10.15062
2021-12-28,12.34446
2021-12-29,10.67452
2021-12-30,10.44531
2021-12-31,7.59659
2022-01-01,4.91159
2022-01-02,5.43549
2022-01-03,12.21349
2022-01-04,12.34446
2022-01-05,13.81794
2022-01-06,12.24623
2022-01-07,11.82056
2022-01-08,5.53372
2022-01-09,5.79567
2022-01-10,13.1958
2022-01-11,20.66142
2022-01-12,14.833
2022-01-13,15.29142
2022-01-14,11.36214
2022-01-15,7.23641
2022-01-16,6.94171
2022-01-17,12.47544
2022-01-18,13.45776
2022-01-19,13.16306
2022-01-20,13.4905
2022-01-21,11.95153
2022-01-22,6.81074
2022-01-23,6.87622
2022-01-24,12.73739
2022-01-25,13.06483
2022-01-26,12.18074
2022-01-27,12.18074
2022-01-28,9.85592
2022-01-29,6.02488
2022-01-30,5.53372
2022-01-31,4.91159
2022-02-01,4.71512
2022-02-02,6.7125
2022-02-03,11.62409
2022-02-04,12.08251
2022-02-05,5.6647
2022-02-06,6.84348
2022-02-07,13.85068
2022-02-08,19.90831
2022-02-09,14.53831
2022-02-10,13.32678
2022-02-11,12.44269
2022-02-12,6.28683
2022-02-13,6.28683
2022-02-14,13.78519
2022-02-15,13.4905
2022-02-16,14.27635
2022-02-17,14.17812
2022-02-18,11.62409
2022-02-19,5.59921
2022-02-20,6.25409
2022-02-21,13.26129
2022-02-22,14.37459
2022-02-23,12.9666
2022-02-24,13.65422
2022-02-25,12.08251
2022-02-26,6.22134
2022-02-27,5.79567
2022-02-28,11.8533
2022-03-01,8.31696
2022-03-02,12.70464
2022-03-03,13.52324
2022-03-04,12.6719
2022-03-05,6.58153
2022-03-06,6.28683
2022-03-07,12.04977
2022-03-08,13.22855
2022-03-09,6.54878
2022-03-10,10.96922
2022-03-11,13.26129
2022-03-12,6.09037
2022-03-13,6.41781
2022-03-14,12.21349
2022-03-15,14.63654
2022-03-16,13.13032
2022-03-17,15.45514
2022-03-18,12.24623
2022-03-19,6.31958
2022-03-20,6.84348
2022-03-21,12.73739
2022-03-22,13.68696
2022-03-23,14.27635
2022-03-24,12.83562
2022-03-25,12.24623
2022-03-26,6.84348
2022-03-27,6.77799
2022-03-28,13.62148
2022-03-29,14.53831
2022-03-30,13.29404
2022-03-31,13.85068
2022-04-01,20.7924
2022-04-02,10.90373
2022-04-03,6.84348
2022-04-04,13.03208
2022-04-05,14.833
2022-04-06,12.83562
2022-04-07,13.52324
2022-04-08,12.83562
2022-04-09,7.46561
2022-04-10,6.1886
2022-04-11,13.88343
2022-04-12,14.57105
2022-04-13,15.29142
2022-04-14,15.61886
2022-04-15,11.68958
2022-04-16,6.28683
2022-04-17,6.54878
2022-04-18,13.29404
2022-04-19,15.48788
2022-04-20,14.24361
2022-04-21,14.60379
2022-04-22,13.29404
2022-04-23,7.76031
2022-04-24,7.76031
2022-04-25,13.85068
2022-04-26,20.20301
2022-04-27,16.79764
2022-04-28,14.3091
2022-04-29,11.82056
2022-04-30,5.59921
2022-05-01,5.23903
2022-05-02,12.44269
2022-05-03,13.29404
2022-05-04,12.86836
2022-05-05,6.58153
2022-05-06,9.46299
2022-05-07,6.28683
2022-05-08,6.09037
2022-05-09,13.09757
2022-05-10,13.45776
2022-05-11,15.09495
2022-05-12,14.44007
2022-05-13,12.40995
2022-05-14,6.4833
2022-05-15,5.99214
2022-05-16,13.75245
2022-05-17,14.11263
2022-05-18,13.94891
2022-05-19,15.16044
2022-05-20,10.67452
2022-05-21,5.53372
2022-05-22,6.22134
2022-05-23,12.24623
2022-05-24,14.0144
2022-05-25,12.63916
2022-05-26,13.29404
2022-05-27,11.39489
2022-05-28,5.50098
2022-05-29,4.74787
2022-05-30,12.70464
2022-05-31,12.57367
2022-06-01,7.13817
2022-06-02,12.77013
2022-06-03,10.44531
2022-06-04,6.1886
2022-06-05,5.53372
2022-06-06,6.87622
2022-06-07,14.44007
2022-06-08,13.75245
2022-06-09,13.85068
2022-06-10,11.68958
2022-06-11,7.36738
2022-06-12,7.49836
2022-06-13,14.833
2022-06-14,14.63654
2022-06-15,15.52062
2022-06-16,13.06483
2022-06-17,14.53831
2022-06-18,6.45055
2022-06-19,5.79567
2022-06-20,14.93123
2022-06-21,29.63326
2022-06-22,29.1421
2022-06-23,18.23837
2022-06-24,11.88605
2022-06-25,6.1886
2022-06-26,6.35232
2022-06-27,13.98166
2022-06-28,13.71971
2022-06-29,20.82514
2022-06-30,38.21218
2022-07-01,17.2888
2022-07-02,13.29404
2022-07-03,8.57891
2022-07-04,17.55075
2022-07-05,15.97904
2022-07-06,18.04191
2022-07-07,19.71185
2022-07-08,12.93385
2022-07-09,6.94171
2022-07-10,6.41781
2022-07-11,13.78519
2022-07-12,14.44007
2022-07-13,12.93385
2022-07-14,13.26129
2022-07-15,11.65684
2022-07-16,5.04256
2022-07-17,4.94433
2022-07-18,13.45776
2022-07-19,12.40995
2022-07-20,13.65422
2022-07-21,12.50818
2022-07-22,12.04977
2022-07-23,5.37
2022-07-24,4.22396
2022-07-25,11.95153
2022-07-26,13.91617
2022-07-27,11.0347
2022-07-28,11.98428
2022-07-29,10.70726
2022-07-30,5.17354
2022-07-31,5.92665
2022-08-01,10.57629
2022-08-02,11.3294
2022-08-03,11.10019
2022-08-04,11.26391
2022-08-05,10.54354
2022-08-06,6.41781
2022-08-07,5.00982
2022-08-08,11.95153
2022-08-09,13.55599
2022-08-10,12.50818
2022-08-11,12.24623
2022-08-12,15.61886
2022-08-13,6.1886
2022-08-14,5.73018
2022-08-15,5.99214
2022-08-16,12.86836
2022-08-17,12.148
2022-08-18,12.21349
2022-08-19,11.52586
2022-08-20,5.8939
2022-08-21,4.87884
2022-08-22,12.40995
2022-08-23,13.81794
2022-08-24,13.06483
2022-08-25,11.8533
2022-08-26,10.60903
2022-08-27,4.38768
2022-08-28,5.23903
2022-08-29,11.8533
2022-08-30,11.75507
2022-08-31,11.91879
2022-09-01,10.60903
2022-09-02,10.8055
2022-09-03,5.20628
2022-09-04,4.48592
2022-09-05,10.47806
2022-09-06,11.65684
2022-09-07,10.67452
2022-09-08,8.51342
2022-09-09,4.48592
2022-09-10,3.53634
2022-09-11,4.94433
2022-09-12,5.59921
2022-09-13,11.88605
2022-09-14,13.85068
2022-09-15,12.80288
2022-09-16,12.148
2022-09-17,6.41781
2022-09-18,6.84348
2022-09-19,13.52324
2022-09-20,13.68696
2022-09-21,14.07989
2022-09-22,11.55861
2022-09-23,11.46037
2022-09-24,6.05762
2022-09-25,6.38506
2022-09-26,12.9666
2022-09-27,12.11525
2022-09-28,13.88343
2022-09-29,11.78781
2022-09-30,12.83562
2022-10-01,6.22134
2022-10-02,5.30451
2022-10-03,8.3497
2022-10-04,13.62148
2022-10-05,13.52324
2022-10-06,14.80026
2022-10-07,11.42763
2022-10-08,5.99214
2022-10-09,6.05762
2022-10-10,7.03994
2022-10-11,14.73477
2022-10-12,13.68696
2022-10-13,13.85068
2022-10-14,15.38965
2022-10-15,8.25147
2022-10-16,8.3497
2022-10-17,15.97904
2022-10-18,18.6313
2022-10-19,17.58349
2022-10-20,15.58611
2022-10-21,13.32678
2022-10-22,7.69482
2022-10-23,7.20366
2022-10-24,15.58611
2022-10-25,14.11263
2022-10-26,15.1277
2022-10-27,14.73477
2022-10-28,12.18074
2022-10-29,6.4833
2022-10-30,6.31958
2022-10-31,12.57367
2022-11-01,13.68696
2022-11-02,14.37459
2022-11-03,14.89849
2022-11-04,11.06745
2022-11-05,6.31958
2022-11-06,7.26915
2022-11-07,14.11263
2022-11-08,15.06221
2022-11-09,15.3569
2022-11-10,12.9666
2022-11-11,11.91879
2022-11-12,6.09037
2022-11-13,7.23641
2022-11-14,14.24361
2022-11-15,14.34184
2022-11-16,14.11263
2022-11-17,12.57367
2022-11-18,11.62409
2022-11-19,6.02488
2022-11-20,10.15062
2022-11-21,13.94891
2022-11-22,15.48788
2022-11-23,15.45514
2022-11-24,12.50818
2022-11-25,11.19842
2022-11-26,5.46823
2022-11-27,5.76293
2022-11-28,13.58873
2022-11-29,14.60379
2022-11-30,13.06483
2022-12-01,13.35952
2022-12-02,12.77013
2022-12-03,5.99214
2022-12-04,6.74525
2022-12-05,14.04715
2022-12-06,13.62148
2022-12-07,15.68434
2022-12-08,14.86574
2022-12-09,12.57367
2022-12-10,6.1886
2022-12-11,10.01964
2022-12-12,16.07727
2022-12-13,16.20825
2022-12-14,13.71971
2022-12-15,14.07989
2022-12-16,11.88605
2022-12-17,6.31958
2022-12-18,6.1886
2022-12-19,13.22855
2022-12-20,13.06483
2022-12-21,13.62148
2022-12-22,13.62148
2022-12-23,13.62148
2022-12-24,9.13555
2022-12-25,7.43287
2022-12-26,14.44007
2022-12-27,13.26129
2022-12-28,13.22855
2022-12-29,11.46037
2022-12-30,8.41519
2022-12-31,5.50098
2023-01-01,4.74787
2023-01-02,12.73739
2023-01-03,14.50556
2023-01-04,14.44007
2023-01-05,14.21087
2023-01-06,13.85068
2023-01-07,6.61427
2023-01-08,7.40013
2023-01-09,14.53831
2023-01-10,15.02946
2023-01-11,15.84806
2023-01-12,15.71709
2023-01-13,12.63916
2023-01-14,7.23641
2023-01-15,7.03994
2023-01-16,14.66928
2023-01-17,14.3091
2023-01-18,14.14538
2023-01-19,13.42501
2023-01-20,9.75769
2023-01-21,5.27177
2023-01-22,5.14079
2023-01-23,6.15586
2023-01-24,7.49836
2023-01-25,13.06483
2023-01-26,14.50556
2023-01-27,14.99672
2023-01-28,7.5311
2023-01-29,7.79305
2023-01-30,13.68696
2023-01-31,15.45514
2023-02-01,15.74983
2023-02-02,16.37197
2023-02-03,15.29142
2023-02-04,8.15324
2023-02-05,7.5311
2023-02-06,14.96398
2023-02-07,15.32416
2023-02-08,15.48788
2023-02-09,16.69941
2023-02-10,13.68696
2023-02-11,7.17092
2023-02-12,7.10543
2023-02-13,15.45514
2023-02-14,15.74983
2023-02-15,16.24099
2023-02-16,15.38965
2023-02-17,14.47282
2023-02-18,6.41781
2023-02-19,6.94171
2023-02-20,14.70203
2023-02-21,15.61886
2023-02-22,14.24361
2023-02-23,16.1755
2023-02-24,14.76751
2023-02-25,7.66208
2023-02-26,7.89129
2023-02-27,14.57105
2023-02-28,13.94891
2023-03-01,8.41519
2023-03-02,14.07989
2023-03-03,16.24099
2023-03-04,8.08775
2023-03-05,7.20366
2023-03-06,17.2888
2023-03-07,16.89587
2023-03-08,17.05959
2023-03-09,17.518
2023-03-10,15.02946
2023-03-11,8.18598
2023-03-12,8.54616
2023-03-13,15.38965
2023-03-14,17.45252
2023-03-15,16.60117
2023-03-16,14.93123
2023-03-17,13.98166
2023-03-18,7.43287
2023-03-19,6.90897
2023-03-20,16.14276
2023-03-21,15.81532
2023-03-22,16.1755
2023-03-23,15.42239
2023-03-24,13.09757
2023-03-25,7.8258
2023-03-26,6.7125
2023-03-27,15.3569
2023-03-28,15.94629
2023-03-29,15.91355
2023-03-30,17.32154
2023-03-31,12.77013
2023-04-01,7.36738
2023-04-02,6.64702
2023-04-03,15.84806
2023-04-04,17.12508
2023-04-05,16.24099
2023-04-06,15.97904
2023-04-07,12.44269
2023-04-08,6.87622
2023-04-09,12.93385
2023-04-10,19.77734
2023-04-11,18.27111
2023-04-12,16.56843
2023-04-13,16.20825
2023-04-14,14.04715
2023-04-15,9.72495
2023-04-16,8.02226
2023-04-17,16.92861
2023-04-18,16.1755
2023-04-19,17.22331
2023-04-20,15.29142
2023-04-21,14.96398
2023-04-22,8.6444
2023-04-23,8.12049
2023-04-24,16.83038
2023-04-25,16.83038
2023-04-26,16.40471
2023-04-27,14.60379
2023-04-28,13.4905
2023-04-29,7.8258
2023-04-30,7.0072
2023-05-01,8.61165
2023-05-02,14.53831
2023-05-03,13.94891
2023-05-04,12.34446
2023-05-05,6.45055
2023-05-06,7.10543
2023-05-07,8.08775
2023-05-08,14.07989
2023-05-09,14.76751
2023-05-10,15.1277
2023-05-11,14.07989
2023-05-12,16.73215
2023-05-13,7.46561
2023-05-14,7.0072
2023-05-15,14.833
2023-05-16,14.04715
2023-05-17,15.6516
2023-05-18,14.60379
2023-05-19,13.55599
2023-05-20,6.7125
2023-05-21,7.59659
2023-05-22,15.09495
2023-05-23,15.94629
2023-05-24,19.02423
2023-05-25,100.0
2023-05-26,28.97838
2023-05-27,8.6444
2023-05-28,8.93909
2023-05-29,8.80812
2023-05-30,21.15258
