date,폐배터리관련주
2021-02-02,3.40931
2021-02-03,5.74826
2021-02-04,48.24578
2021-02-05,39.86124
2021-02-06,40.17839
2021-02-07,40.35678
2021-02-08,17.46283
2021-02-09,11.25867
2021-02-10,5.7879
2021-02-11,3.58771
2021-02-12,2.51734
2021-02-13,5.90683
2021-02-14,5.82755
2021-02-15,6.60059
2021-02-16,5.64915
2021-02-17,10.00991
2021-02-18,14.98513
2021-02-19,7.59167
2021-02-20,4.10307
2021-02-21,3.84539
2021-02-22,5.0545
2021-02-23,10.20812
2021-02-24,11.6551
2021-02-25,21.24876
2021-02-26,9.33597
2021-02-27,7.27452
2021-02-28,12.88404
2021-03-01,23.40931
2021-03-02,11.10009
2021-03-03,6.64023
2021-03-04,7.03666
2021-03-05,4.51932
2021-03-06,2.91377
2021-03-07,3.54806
2021-03-08,3.19127
2021-03-09,3.09217
2021-03-10,2.67591
2021-03-11,2.97324
2021-03-12,3.11199
2021-03-13,1.42715
2021-03-14,2.0218
2021-03-15,3.58771
2021-03-16,3.64717
2021-03-17,3.90485
2021-03-18,3.3102
2021-03-19,2.23984
2021-03-20,2.33894
2021-03-21,1.54608
2021-03-22,1.76412
2021-03-23,5.45094
2021-03-24,1.86323
2021-03-25,1.8434
2021-03-26,2.79484
2021-03-27,1.92269
2021-03-28,1.54608
2021-03-29,2.7552
2021-03-30,3.66699
2021-03-31,1.98216
2021-04-01,1.44697
2021-04-02,1.09018
2021-04-03,0.67393
2021-04-04,0.47571
2021-04-05,0.31714
2021-04-06,0.79286
2021-04-07,1.48662
2021-04-08,2.81466
2021-04-09,4.30128
2021-04-10,5.39147
2021-04-11,3.33002
2021-04-12,4.12289
2021-04-13,5.2329
2021-04-14,4.63825
2021-04-15,5.84737
2021-04-16,20.69375
2021-04-17,11.10009
2021-04-18,7.31417
2021-04-19,6.08523
2021-04-20,21.42715
2021-04-21,16.17443
2021-04-22,5.29236
2021-04-23,4.53914
2021-04-24,3.25074
2021-04-25,2.43805
2021-04-26,42.4777
2021-04-27,9.39544
2021-04-28,9.49454
2021-04-29,12.70564
2021-04-30,18.61248
2021-05-01,4.93557
2021-05-02,5.29236
2021-05-03,4.02378
2021-05-04,6.20416
2021-05-05,3.38949
2021-05-06,4.34093
2021-05-07,2.12091
2021-05-08,2.25966
2021-05-09,1.60555
2021-05-10,2.63627
2021-05-11,1.90287
2021-05-12,4.63825
2021-05-13,3.74628
2021-05-14,1.8434
2021-05-15,1.62537
2021-05-16,1.86323
2021-05-17,1.58572
2021-05-18,2.31912
2021-05-19,7.29435
2021-05-20,8.7215
2021-05-21,4.0436
2021-05-22,2.33894
2021-05-23,3.54806
2021-05-24,6.16451
2021-05-25,7.05649
2021-05-26,5.21308
2021-05-27,3.94449
2021-05-28,6.14469
2021-05-29,21.96233
2021-05-30,10.98116
2021-05-31,6.32309
2021-06-01,4.93557
2021-06-02,4.16253
2021-06-03,4.18235
2021-06-04,2.93359
2021-06-05,28.86025
2021-06-06,28.34489
2021-06-07,30.86223
2021-06-08,89.7324
2021-06-09,49.55401
2021-06-10,21.38751
2021-06-11,15.79781
2021-06-12,5.66897
2021-06-13,41.86323
2021-06-14,15.50049
2021-06-15,9.57383
2021-06-16,5.94648
2021-06-17,6.00594
2021-06-18,10.08919
2021-06-19,4.24182
2021-06-20,3.96432
2021-06-21,5.62933
2021-06-22,4.222
2021-06-23,5.94648
2021-06-24,5.74826
2021-06-25,3.96432
2021-06-26,10.6442
2021-06-27,16.76907
2021-06-28,14.03369
2021-06-29,15.77799
2021-06-30,25.09415
2021-07-01,12.68582
2021-07-02,7.96828
2021-07-03,3.68681
2021-07-04,8.10703
2021-07-05,15.06442
2021-07-06,14.19226
2021-07-07,9.57383
2021-07-08,19.48463
2021-07-09,14.66798
2021-07-10,7.11595
2021-07-11,3.7661
2021-07-12,4.44003
2021-07-13,6.46184
2021-07-14,7.61149
2021-07-15,9.29633
2021-07-16,7.33399
2021-07-17,5.15361
2021-07-18,4.40039
2021-07-19,5.21308
2021-07-20,7.59167
2021-07-21,10.58473
2021-07-22,8.30525
2021-07-23,14.03369
2021-07-24,13.22101
2021-07-25,21.68483
2021-07-26,14.1328
2021-07-27,12.56689
2021-07-28,7.90882
2021-07-29,6.66005
2021-07-30,4.02378
2021-07-31,7.61149
2021-08-01,7.09613
2021-08-02,10.48562
2021-08-03,7.63131
2021-08-04,5.60951
2021-08-05,16.13478
2021-08-06,10.06937
2021-08-07,8.02775
2021-08-08,8.08721
2021-08-09,18.11694
2021-08-10,13.30029
2021-08-11,12.98315
2021-08-12,36.19425
2021-08-13,19.0882
2021-08-14,11.13974
2021-08-15,22.2993
2021-08-16,36.65014
2021-08-17,59.22695
2021-08-18,30.14866
2021-08-19,50.48562
2021-08-20,22.23984
2021-08-21,14.15262
2021-08-22,15.81764
2021-08-23,21.03072
2021-08-24,19.96035
2021-08-25,12.666
2021-08-26,14.78691
2021-08-27,11.43706
2021-08-28,5.80773
2021-08-29,11.08027
2021-08-30,11.08027
2021-08-31,13.97423
2021-09-01,10.88206
2021-09-02,11.35777
2021-09-03,15.55996
2021-09-04,10.74331
2021-09-05,13.14172
2021-09-06,15.04459
2021-09-07,27.11595
2021-09-08,15.69871
2021-09-09,21.36769
2021-09-10,24.26164
2021-09-11,13.75619
2021-09-12,21.36769
2021-09-13,16.74925
2021-09-14,41.11
2021-09-15,28.24578
2021-09-16,19.90089
2021-09-17,9.75222
2021-09-18,6.54112
2021-09-19,4.4995
2021-09-20,3.96432
2021-09-21,20.43607
2021-09-22,10.16848
2021-09-23,18.90981
2021-09-24,23.90485
2021-09-25,13.99405
2021-09-26,11.10009
2021-09-27,15.48067
2021-09-28,13.77601
2021-09-29,10.42616
2021-09-30,13.06243
2021-10-01,10.6442
2021-10-02,12.07135
2021-10-03,5.58969
2021-10-04,7.4331
2021-10-05,8.80079
2021-10-06,6.28344
2021-10-07,8.56293
2021-10-08,8.86025
2021-10-09,4.93557
2021-10-10,3.74628
2021-10-11,4.87611
2021-10-12,12.28939
2021-10-13,11.00099
2021-10-14,18.59266
2021-10-15,10.16848
2021-10-16,6.71952
2021-10-17,9.35579
2021-10-18,13.22101
2021-10-19,14.1328
2021-10-20,10.62438
2021-10-21,8.24578
2021-10-22,6.10505
2021-10-23,4.75718
2021-10-24,7.35381
2021-10-25,6.32309
2021-10-26,5.76808
2021-10-27,15.3221
2021-10-28,11.49653
2021-10-29,7.41328
2021-10-30,3.46878
2021-10-31,3.50842
2021-11-01,3.68681
2021-11-02,5.39147
2021-11-03,6.14469
2021-11-04,5.82755
2021-11-05,5.07433
2021-11-06,4.93557
2021-11-07,4.16253
2021-11-08,4.44003
2021-11-09,5.66897
2021-11-10,6.4222
2021-11-11,61.34786
2021-11-12,24.85629
2021-11-13,12.03171
2021-11-14,64.69772
2021-11-15,62.61645
2021-11-16,76.86818
2021-11-17,42.61645
2021-11-18,27.73042
2021-11-19,28.02775
2021-11-20,17.04658
2021-11-21,16.47175
2021-11-22,18.41427
2021-11-23,15.34192
2021-11-24,10.70366
2021-11-25,12.70564
2021-11-26,10.1883
2021-11-27,28.444
2021-11-28,31.00099
2021-11-29,31.85332
2021-11-30,20.35678
2021-12-01,13.24083
2021-12-02,10.60455
2021-12-03,7.78989
2021-12-04,4.777
2021-12-05,9.15758
2021-12-06,10.30723
2021-12-07,7.11595
2021-12-08,8.999
2021-12-09,6.83845
2021-12-10,7.33399
2021-12-11,4.14271
2021-12-12,31.87314
2021-12-13,24.777
2021-12-14,33.8553
2021-12-15,26.4222
2021-12-16,16.45193
2021-12-17,10.38652
2021-12-18,10.06937
2021-12-19,22.22001
2021-12-20,29.35579
2021-12-21,49.49454
2021-12-22,27.7106
2021-12-23,23.40931
2021-12-24,22.71555
2021-12-25,23.90485
2021-12-26,22.0218
2021-12-27,32.64618
2021-12-28,35.28245
2021-12-29,22.61645
2021-12-30,24.57879
2021-12-31,19.56392
2022-01-01,23.56788
2022-01-02,18.05748
2022-01-03,28.86025
2022-01-04,22.7552
2022-01-05,15.65906
2022-01-06,16.0555
2022-01-07,9.21704
2022-01-08,6.20416
2022-01-09,9.01883
2022-01-10,10.04955
2022-01-11,10.66402
2022-01-12,18.77106
2022-01-13,15.57978
2022-01-14,12.52725
2022-01-15,9.71258
2022-01-16,10.86223
2022-01-17,14.05351
2022-01-18,15.04459
2022-01-19,15.24281
2022-01-20,12.64618
2022-01-21,8.91972
2022-01-22,4.69772
2022-01-23,9.23686
2022-01-24,5.84737
2022-01-25,6.06541
2022-01-26,7.92864
2022-01-27,6.54112
2022-01-28,5.2329
2022-01-29,12.01189
2022-01-30,14.03369
2022-01-31,8.38453
2022-02-01,4.18235
2022-02-02,5.25272
2022-02-03,6.71952
2022-02-04,6.81863
2022-02-05,12.24975
2022-02-06,8.76114
2022-02-07,15.67888
2022-02-08,8.97918
2022-02-09,7.19524
2022-02-10,6.87809
2022-02-11,9.97026
2022-02-12,6.93756
2022-02-13,3.72646
2022-02-14,4.57879
2022-02-15,4.93557
2022-02-16,4.4995
2022-02-17,4.06342
2022-02-18,3.92467
2022-02-19,4.69772
2022-02-20,3.86521
2022-02-21,17.70069
2022-02-22,13.41922
2022-02-23,12.07135
2022-02-24,8.10703
2022-02-25,7.51238
2022-02-26,2.97324
2022-02-27,6.56095
2022-02-28,6.26362
2022-03-01,12.09117
2022-03-02,7.57185
2022-03-03,14.11298
2022-03-04,7.92864
2022-03-05,3.62735
2022-03-06,3.80574
2022-03-07,8.78097
2022-03-08,9.07829
2022-03-09,7.27452
2022-03-10,5.47076
2022-03-11,8.28543
2022-03-12,4.00396
2022-03-13,6.40237
2022-03-14,7.59167
2022-03-15,5.7879
2022-03-16,4.65807
2022-03-17,8.95936
2022-03-18,6.54112
2022-03-19,5.29236
2022-03-20,4.30128
2022-03-21,19.86124
2022-03-22,16.53121
2022-03-23,7.19524
2022-03-24,6.30327
2022-03-25,5.25272
2022-03-26,3.60753
2022-03-27,3.88503
2022-03-28,21.0109
2022-03-29,10.66402
2022-03-30,6.50148
2022-03-31,7.63131
2022-04-01,7.11595
2022-04-02,3.27056
2022-04-03,3.74628
2022-04-04,21.44697
2022-04-05,31.97224
2022-04-06,19.30624
2022-04-07,14.01387
2022-04-08,9.25668
2022-04-09,9.29633
2022-04-10,10.82259
2022-04-11,10.4658
2022-04-12,8.40436
2022-04-13,8.56293
2022-04-14,7.86917
2022-04-15,15.16352
2022-04-16,5.29236
2022-04-17,8.60257
2022-04-18,15.69871
2022-04-19,15.5996
2022-04-20,40.37661
2022-04-21,78.09712
2022-04-22,36.23389
2022-04-23,21.09018
2022-04-24,26.2438
2022-04-25,21.0109
2022-04-26,12.9435
2022-04-27,12.17046
2022-04-28,24.55896
2022-04-29,16.07532
2022-04-30,5.33201
2022-05-01,6.48166
2022-05-02,7.07631
2022-05-03,9.83151
2022-05-04,7.65113
2022-05-05,9.55401
2022-05-06,17.77998
2022-05-07,7.77006
2022-05-08,6.32309
2022-05-09,7.49256
2022-05-10,5.21308
2022-05-11,5.88701
2022-05-12,6.02576
2022-05-13,4.10307
2022-05-14,4.71754
2022-05-15,8.02775
2022-05-16,25.07433
2022-05-17,21.34786
2022-05-18,10.70366
2022-05-19,10.98116
2022-05-20,10.36669
2022-05-21,7.37363
2022-05-22,14.29137
2022-05-23,8.66204
2022-05-24,6.5213
2022-05-25,5.49058
2022-05-26,7.51238
2022-05-27,6.38255
2022-05-28,3.82556
2022-05-29,25.0545
2022-05-30,10.44598
2022-05-31,10.06937
2022-06-01,13.20118
2022-06-02,23.7661
2022-06-03,11.23885
2022-06-04,9.25668
2022-06-05,4.32111
2022-06-06,11.59563
2022-06-07,9.39544
2022-06-08,22.41823
2022-06-09,7.82953
2022-06-10,8.84043
2022-06-11,4.36075
2022-06-12,29.7324
2022-06-13,24.97522
2022-06-14,10.88206
2022-06-15,8.56293
2022-06-16,9.29633
2022-06-17,12.13082
2022-06-18,5.64915
2022-06-19,4.53914
2022-06-20,5.19326
2022-06-21,4.79682
2022-06-22,5.09415
2022-06-23,10.38652
2022-06-24,4.81665
2022-06-25,3.56788
2022-06-26,4.32111
2022-06-27,3.80574
2022-06-28,3.96432
2022-06-29,4.4995
2022-06-30,7.84935
2022-07-01,2.99306
2022-07-02,10.24777
2022-07-03,8.2656
2022-07-04,9.31615
2022-07-05,6.48166
2022-07-06,9.31615
2022-07-07,11.45688
2022-07-08,23.86521
2022-07-09,7.05649
2022-07-10,6.04558
2022-07-11,14.05351
2022-07-12,14.03369
2022-07-13,11.27849
2022-07-14,14.39048
2022-07-15,11.97224
2022-07-16,7.15559
2022-07-17,7.78989
2022-07-18,15.22299
2022-07-19,30.9217
2022-07-20,26.71952
2022-07-21,21.96233
2022-07-22,25.47076
2022-07-23,9.69276
2022-07-24,12.05153
2022-07-25,19.76214
2022-07-26,18.19623
2022-07-27,24.40039
2022-07-28,27.09613
2022-07-29,18.33498
2022-07-30,36.45193
2022-07-31,14.76709
2022-08-01,24.12289
2022-08-02,23.94449
2022-08-03,21.2884
2022-08-04,30.06937
2022-08-05,23.64717
2022-08-06,11.39742
2022-08-07,13.45887
2022-08-08,15.06442
2022-08-09,15.16352
2022-08-10,31.49653
2022-08-11,19.3657
2022-08-12,10.72348
2022-08-13,8.78097
2022-08-14,8.52329
2022-08-15,13.16154
2022-08-16,12.32903
2022-08-17,17.60158
2022-08-18,19.00891
2022-08-19,15.69871
2022-08-20,8.64222
2022-08-21,10.94152
2022-08-22,12.3885
2022-08-23,14.19226
2022-08-24,27.45292
2022-08-25,29.97026
2022-08-26,53.04261
2022-08-27,17.70069
2022-08-28,10.28741
2022-08-29,20.17839
2022-08-30,50.78295
2022-08-31,43.3102
2022-09-01,26.04558
2022-09-02,22.12091
2022-09-03,18.75123
2022-09-04,13.71655
2022-09-05,22.23984
2022-09-06,22.59663
2022-09-07,28.8999
2022-09-08,27.49256
2022-09-09,18.69177
2022-09-10,11.99207
2022-09-11,12.56689
2022-09-12,23.82556
2022-09-13,31.69474
2022-09-14,41.60555
2022-09-15,39.74231
2022-09-16,30.42616
2022-09-17,15.4212
2022-09-18,17.36372
2022-09-19,19.5441
2022-09-20,15.67888
2022-09-21,14.66798
2022-09-22,28.10703
2022-09-23,15.12388
2022-09-24,8.34489
2022-09-25,8.38453
2022-09-26,11.6551
2022-09-27,13.49851
2022-09-28,14.6878
2022-09-29,10.4658
2022-09-30,7.90882
2022-10-01,10.72348
2022-10-02,6.22398
2022-10-03,17.83944
2022-10-04,9.47472
2022-10-05,7.88899
2022-10-06,10.70366
2022-10-07,15.48067
2022-10-08,5.82755
2022-10-09,5.03468
2022-10-10,9.11793
2022-10-11,10.58473
2022-10-12,12.666
2022-10-13,11.6551
2022-10-14,8.84043
2022-10-15,7.21506
2022-10-16,4.73736
2022-10-17,12.62636
2022-10-18,10.82259
2022-10-19,9.11793
2022-10-20,7.2547
2022-10-21,9.13776
2022-10-22,5.5104
2022-10-23,3.90485
2022-10-24,7.11595
2022-10-25,5.45094
2022-10-26,6.9772
2022-10-27,6.9772
2022-10-28,9.47472
2022-10-29,5.07433
2022-10-30,5.90683
2022-10-31,13.83548
2022-11-01,14.50941
2022-11-02,13.43904
2022-11-03,12.30921
2022-11-04,10.14866
2022-11-05,6.00594
2022-11-06,12.46778
2022-11-07,16.11496
2022-11-08,12.34886
2022-11-09,12.9435
2022-11-10,8.04757
2022-11-11,8.28543
2022-11-12,6.6997
2022-11-13,10.94152
2022-11-14,15.89692
2022-11-15,33.22101
2022-11-16,10.9217
2022-11-17,8.1665
2022-11-18,6.83845
2022-11-19,3.70664
2022-11-20,5.2329
2022-11-21,5.07433
2022-11-22,5.15361
2022-11-23,6.60059
2022-11-24,6.32309
2022-11-25,5.88701
2022-11-26,4.20218
2022-11-27,5.90683
2022-11-28,6.44202
2022-11-29,5.84737
2022-11-30,5.17343
2022-12-01,9.29633
2022-12-02,7.94846
2022-12-03,3.13181
2022-12-04,4.14271
2022-12-05,5.70862
2022-12-06,4.55896
2022-12-07,7.31417
2022-12-08,6.40237
2022-12-09,5.84737
2022-12-10,3.09217
2022-12-11,3.05252
2022-12-12,3.74628
2022-12-13,3.84539
2022-12-14,11.81367
2022-12-15,8.00792
2022-12-16,4.12289
2022-12-17,3.23092
2022-12-18,7.49256
2022-12-19,6.81863
2022-12-20,5.98612
2022-12-21,7.9881
2022-12-22,5.53022
2022-12-23,5.29236
2022-12-24,4.00396
2022-12-25,4.16253
2022-12-26,5.60951
2022-12-27,6.56095
2022-12-28,6.02576
2022-12-29,4.12289
2022-12-30,5.92666
2022-12-31,4.85629
2023-01-01,4.10307
2023-01-02,4.08325
2023-01-03,4.53914
2023-01-04,11.13974
2023-01-05,7.03666
2023-01-06,6.46184
2023-01-07,5.0545
2023-01-08,5.47076
2023-01-09,7.2547
2023-01-10,5.98612
2023-01-11,7.41328
2023-01-12,11.85332
2023-01-13,6.26362
2023-01-14,5.86719
2023-01-15,6.02576
2023-01-16,4.97522
2023-01-17,5.39147
2023-01-18,4.47968
2023-01-19,7.94846
2023-01-20,8.88007
2023-01-21,6.54112
2023-01-22,5.39147
2023-01-23,8.08721
2023-01-24,5.25272
2023-01-25,11.00099
2023-01-26,22.18037
2023-01-27,15.83746
2023-01-28,12.98315
2023-01-29,10.54509
2023-01-30,8.24578
2023-01-31,11.57581
2023-02-01,13.49851
2023-02-02,19.46481
2023-02-03,14.29137
2023-02-04,13.65708
2023-02-05,15.50049
2023-02-06,21.58572
2023-02-07,28.28543
2023-02-08,23.54806
2023-02-09,18.67195
2023-02-10,15.28245
2023-02-11,12.48761
2023-02-12,16.43211
2023-02-13,24.65807
2023-02-14,30.1883
2023-02-15,23.19127
2023-02-16,53.65708
2023-02-17,60.13875
2023-02-18,30.96134
2023-02-19,25.25272
2023-02-20,28.56293
2023-02-21,31.71456
2023-02-22,24.08325
2023-02-23,19.32606
2023-02-24,30.26759
2023-02-25,18.85034
2023-02-26,21.42715
2023-02-27,29.27651
2023-02-28,37.0664
2023-03-01,25.21308
2023-03-02,66.87809
2023-03-03,45.60951
2023-03-04,31.55599
2023-03-05,31.99207
2023-03-06,42.81466
2023-03-07,44.51932
2023-03-08,40.71357
2023-03-09,34.48959
2023-03-10,19.64321
2023-03-11,11.77403
2023-03-12,19.64321
2023-03-13,25.94648
2023-03-14,29.53419
2023-03-15,36.27353
2023-03-16,36.1546
2023-03-17,28.86025
2023-03-18,23.78592
2023-03-19,16.98711
2023-03-20,18.01783
2023-03-21,26.50148
2023-03-22,26.56095
2023-03-23,31.95242
2023-03-24,24.10307
2023-03-25,15.93657
2023-03-26,14.1328
2023-03-27,22.06144
2023-03-28,17.54212
2023-03-29,19.74231
2023-03-30,17.52229
2023-03-31,14.23191
2023-04-01,9.97026
2023-04-02,10.66402
2023-04-03,50.9217
2023-04-04,32.52725
2023-04-05,16.90782
2023-04-06,13.3994
2023-04-07,26.46184
2023-04-08,38.92963
2023-04-09,35.54013
2023-04-10,33.35976
2023-04-11,29.33597
2023-04-12,32.666
2023-04-13,25.90683
2023-04-14,17.6214
2023-04-15,18.27552
2023-04-16,19.3657
2023-04-17,18.39444
2023-04-18,22.91377
2023-04-19,28.18632
2023-04-20,18.19623
2023-04-21,15.00495
2023-04-22,20.21803
2023-04-23,24.24182
2023-04-24,40.15857
2023-04-25,28.76114
2023-04-26,19.98017
2023-04-27,19.8216
2023-04-28,16.53121
2023-04-29,11.02081
2023-04-30,11.51635
2023-05-01,14.09316
2023-05-02,14.05351
2023-05-03,15.83746
2023-05-04,18.73141
2023-05-05,7.37363
2023-05-06,9.29633
2023-05-07,10.94152
2023-05-08,13.69672
2023-05-09,11.1992
2023-05-10,14.72745
2023-05-11,10.30723
2023-05-12,9.65312
2023-05-13,5.15361
2023-05-14,5.66897
2023-05-15,18.45391
2023-05-16,19.10802
2023-05-17,24.85629
2023-05-18,10.42616
2023-05-19,7.21506
2023-05-20,4.61843
2023-05-21,4.40039
2023-05-22,8.80079
2023-05-23,8.84043
2023-05-24,8.30525
2023-05-25,7.65113
2023-05-26,5.29236
2023-05-27,4.16253
2023-05-28,3.70664
2023-05-29,6.44202
2023-05-30,12.44796
2023-05-31,8.32507
2023-06-01,7.01684
2023-06-02,6.93756
2023-06-03,8.14667
2023-06-04,4.777
2023-06-05,20.49554
2023-06-06,12.28939
2023-06-07,22.77502
2023-06-08,28.76114
2023-06-09,12.19028
2023-06-10,7.01684
2023-06-11,7.90882
2023-06-12,15.26263
2023-06-13,12.86422
2023-06-14,9.37561
2023-06-15,19.56392
2023-06-16,9.03865
2023-06-17,24.42021
2023-06-18,37.64122
2023-06-19,54.98513
2023-06-20,19.90089
2023-06-21,13.61744
2023-06-22,12.05153
2023-06-23,8.54311
2023-06-24,19.16749
2023-06-25,7.4331
2023-06-26,7.94846
2023-06-27,7.27452
2023-06-28,5.76808
2023-06-29,6.83845
2023-06-30,5.21308
2023-07-01,5.62933
2023-07-02,5.19326
2023-07-03,5.74826
2023-07-04,10.56491
2023-07-05,9.05847
2023-07-06,7.35381
2023-07-07,5.21308
2023-07-08,12.76511
2023-07-09,4.0436
2023-07-10,6.30327
2023-07-11,7.05649
2023-07-12,7.45292
2023-07-13,6.77898
2023-07-14,7.37363
2023-07-15,4.63825
2023-07-16,3.80574
2023-07-17,5.49058
2023-07-18,35.12388
2023-07-19,54.70763
2023-07-20,100.0
2023-07-21,46.50148
2023-07-22,31.15956
