date,금선물
2020-08-15,10.91487
2020-08-16,6.11091
2020-08-17,26.91628
2020-08-18,41.22218
2020-08-19,37.33663
2020-08-20,41.11621
2020-08-21,30.9078
2020-08-22,12.53973
2020-08-23,6.14623
2020-08-24,23.63122
2020-08-25,23.63122
2020-08-26,24.58495
2020-08-27,27.48145
2020-08-28,27.90533
2020-08-29,9.85517
2020-08-30,5.82832
2020-08-31,24.83221
2020-09-01,27.72871
2020-09-02,25.71529
2020-09-03,24.90286
2020-09-04,23.20734
2020-09-05,9.29
2020-09-06,4.62734
2020-09-07,20.13422
2020-09-08,21.08795
2020-09-09,21.72377
2020-09-10,19.53373
2020-09-11,17.09643
2020-09-12,6.28753
2020-09-13,4.69798
2020-09-14,16.00141
2020-09-15,19.10985
2020-09-16,18.61533
2020-09-17,19.0392
2020-09-18,15.71882
2020-09-19,6.3935
2020-09-20,3.99152
2020-09-21,16.35464
2020-09-22,20.98198
2020-09-23,19.99293
2020-09-24,20.84069
2020-09-25,18.47403
2020-09-26,5.26315
2020-09-27,3.53232
2020-09-28,13.52878
2020-09-29,14.58848
2020-09-30,11.44471
2020-10-01,13.14023
2020-10-02,16.63723
2020-10-03,5.61638
2020-10-04,3.00247
2020-10-05,15.89544
2020-10-06,14.41186
2020-10-07,14.12928
2020-10-08,10.95019
2020-10-09,9.64323
2020-10-10,5.72235
2020-10-11,3.95619
2020-10-12,15.43624
2020-10-13,15.57753
2020-10-14,13.42281
2020-10-15,10.31437
2020-10-16,11.05616
2020-10-17,3.77958
2020-10-18,3.24973
2020-10-19,8.19498
2020-10-20,12.36312
2020-10-21,12.00989
2020-10-22,11.97456
2020-10-23,10.27905
2020-10-24,3.95619
2020-10-25,2.54327
2020-10-26,11.09148
2020-10-27,11.62133
2020-10-28,10.91487
2020-10-29,13.1049
2020-10-30,9.39597
2020-10-31,4.59201
2020-11-01,2.04874
2020-11-02,8.19498
2020-11-03,9.32532
2020-11-04,13.17555
2020-11-05,12.11586
2020-11-06,12.85764
2020-11-07,5.47509
2020-11-08,3.74425
2020-11-09,12.89297
2020-11-10,17.94418
2020-11-11,12.32779
2020-11-12,10.24373
2020-11-13,9.64323
2020-11-14,4.94524
2020-11-15,3.85022
2020-11-16,10.59696
2020-11-17,9.53726
2020-11-18,9.60791
2020-11-19,9.71388
2020-11-20,8.01836
2020-11-21,4.59201
2020-11-22,3.24973
2020-11-23,8.33627
2020-11-24,14.1646
2020-11-25,11.97456
2020-11-26,10.8089
2020-11-27,11.51536
2020-11-28,6.81737
2020-11-29,4.38007
2020-11-30,11.97456
2020-12-01,12.32779
2020-12-02,11.2681
2020-12-03,14.41186
2020-12-04,10.59696
2020-12-05,6.42882
2020-12-06,5.51042
2020-12-07,10.24373
2020-12-08,12.50441
2020-12-09,10.91487
2020-12-10,11.93924
2020-12-11,8.47756
2020-12-12,5.82832
2020-12-13,4.38007
2020-12-14,9.14871
2020-12-15,11.2681
2020-12-16,11.44471
2020-12-17,13.77605
2020-12-18,12.08053
2020-12-19,7.13528
2020-12-20,5.08654
2020-12-21,15.2243
2020-12-22,12.25715
2020-12-23,11.55068
2020-12-24,9.50194
2020-12-25,5.93429
2020-12-26,4.20346
2020-12-27,5.36912
2020-12-28,12.36312
2020-12-29,12.50441
2020-12-30,12.08053
2020-12-31,13.28152
2021-01-01,6.95867
2021-01-02,6.18156
2021-01-03,7.80642
2021-01-04,17.30837
2021-01-05,19.07453
2021-01-06,18.61533
2021-01-07,14.7651
2021-01-08,17.94418
2021-01-09,12.89297
2021-01-10,8.44224
2021-01-11,22.00635
2021-01-12,18.65065
2021-01-13,14.44719
2021-01-14,14.72977
2021-01-15,10.27905
2021-01-16,7.73578
2021-01-17,7.09996
2021-01-18,12.57506
2021-01-19,12.71635
2021-01-20,14.97703
2021-01-21,13.52878
2021-01-22,10.70293
2021-01-23,7.73578
2021-01-24,5.3338
2021-01-25,9.96114
2021-01-26,13.31684
2021-01-27,11.30342
2021-01-28,12.57506
2021-01-29,13.45814
2021-01-30,7.59448
2021-01-31,5.65171
2021-02-01,17.02578
2021-02-02,16.70787
2021-02-03,13.52878
2021-02-04,13.06958
2021-02-05,11.55068
2021-02-06,7.84175
2021-02-07,5.58106
2021-02-08,10.8089
2021-02-09,13.63475
2021-02-10,10.34969
2021-02-11,7.48851
2021-02-12,7.73578
2021-02-13,4.80395
2021-02-14,4.62734
2021-02-15,10.31437
2021-02-16,11.30342
2021-02-17,11.90392
2021-02-18,14.30589
2021-02-19,15.25962
2021-02-20,8.54821
2021-02-21,8.08901
2021-02-22,13.56411
2021-02-23,15.15365
2021-02-24,12.92829
2021-02-25,10.56163
2021-02-26,11.05616
2021-02-27,7.84175
2021-02-28,5.65171
2021-03-01,9.36064
2021-03-02,12.36312
2021-03-03,13.88202
2021-03-04,13.14023
2021-03-05,11.69198
2021-03-06,7.59448
2021-03-07,4.59201
2021-03-08,11.16213
2021-03-09,11.2681
2021-03-10,11.7273
2021-03-11,11.62133
2021-03-12,10.10243
2021-03-13,4.62734
2021-03-14,4.48604
2021-03-15,8.8308
2021-03-16,8.76015
2021-03-17,7.02931
2021-03-18,9.67855
2021-03-19,8.15966
2021-03-20,4.30943
2021-03-21,3.3557
2021-03-22,8.44224
2021-03-23,10.06711
2021-03-24,8.61886
2021-03-25,9.00741
2021-03-26,7.7711
2021-03-27,4.20346
2021-03-28,3.3557
2021-03-29,7.02931
2021-03-30,8.6895
2021-03-31,8.51289
2021-04-01,8.61886
2021-04-02,8.40692
2021-04-03,3.92087
2021-04-04,3.00247
2021-04-05,7.34722
2021-04-06,9.18403
2021-04-07,8.72483
2021-04-08,7.87707
2021-04-09,7.73578
2021-04-10,3.3557
2021-04-11,3.28505
2021-04-12,8.05369
2021-04-13,9.07806
2021-04-14,9.18403
2021-04-15,9.36064
2021-04-16,8.3716
2021-04-17,3.85022
2021-04-18,3.99152
2021-04-19,10.63228
2021-04-20,9.7492
2021-04-21,10.06711
2021-04-22,11.79795
2021-04-23,10.84422
2021-04-24,4.8746
2021-04-25,5.26315
2021-04-26,9.14871
2021-04-27,9.36064
2021-04-28,9.46661
2021-04-29,9.14871
2021-04-30,8.05369
2021-05-01,5.61638
2021-05-02,4.45072
2021-05-03,8.51289
2021-05-04,11.02084
2021-05-05,11.19745
2021-05-06,9.92582
2021-05-07,11.93924
2021-05-08,6.53479
2021-05-09,3.63829
2021-05-10,10.2084
2021-05-11,11.51536
2021-05-12,10.49099
2021-05-13,12.00989
2021-05-14,9.89049
2021-05-15,5.01589
2021-05-16,3.14376
2021-05-17,14.02331
2021-05-18,14.55316
2021-05-19,19.67502
2021-05-20,21.51183
2021-05-21,13.84669
2021-05-22,6.78205
2021-05-23,6.00494
2021-05-24,17.44966
2021-05-25,13.1049
2021-05-26,12.85764
2021-05-27,9.36064
2021-05-28,9.67855
2021-05-29,6.42882
2021-05-30,4.09749
2021-05-31,9.96114
2021-06-01,9.85517
2021-06-02,10.13776
2021-06-03,9.96114
2021-06-04,9.07806
2021-06-05,4.2741
2021-06-06,3.21441
2021-06-07,6.42882
2021-06-08,7.73578
2021-06-09,6.60543
2021-06-10,6.07559
2021-06-11,5.68703
2021-06-12,3.00247
2021-06-13,1.94277
2021-06-14,6.8527
2021-06-15,6.81737
2021-06-16,5.89897
2021-06-17,10.73825
2021-06-18,9.11338
2021-06-19,4.23878
2021-06-20,2.93182
2021-06-21,6.28753
2021-06-22,8.05369
2021-06-23,5.75768
2021-06-24,5.54574
2021-06-25,4.80395
2021-06-26,2.79053
2021-06-27,2.15471
2021-06-28,4.98057
2021-06-29,9.39597
2021-06-30,10.24373
2021-07-01,7.27658
2021-07-02,5.51042
2021-07-03,4.30943
2021-07-04,2.4373
2021-07-05,5.22783
2021-07-06,5.96962
2021-07-07,5.72235
2021-07-08,6.95867
2021-07-09,5.58106
2021-07-10,3.00247
2021-07-11,4.38007
2021-07-12,5.54574
2021-07-13,4.66266
2021-07-14,7.3119
2021-07-15,6.99399
2021-07-16,6.32285
2021-07-17,3.85022
2021-07-18,2.8965
2021-07-19,6.00494
2021-07-20,7.38255
2021-07-21,5.75768
2021-07-22,5.12186
2021-07-23,4.94524
2021-07-24,3.21441
2021-07-25,2.75521
2021-07-26,4.83927
2021-07-27,5.40445
2021-07-28,4.7333
2021-07-29,4.48604
2021-07-30,5.65171
2021-07-31,2.61391
2021-08-01,2.19003
2021-08-02,4.76863
2021-08-03,3.00247
2021-08-04,4.98057
2021-08-05,4.55669
2021-08-06,4.8746
2021-08-07,5.54574
2021-08-08,3.60296
2021-08-09,13.84669
2021-08-10,8.72483
2021-08-11,7.91239
2021-08-12,8.26563
2021-08-13,6.7114
2021-08-14,3.88555
2021-08-15,3.17908
2021-08-16,7.09996
2021-08-17,8.8308
2021-08-18,9.11338
2021-08-19,7.87707
2021-08-20,8.65418
2021-08-21,3.99152
2021-08-22,3.14376
2021-08-23,7.3119
2021-08-24,6.78205
2021-08-25,5.75768
2021-08-26,6.11091
2021-08-27,5.40445
2021-08-28,3.63829
2021-08-29,2.47262
2021-08-30,6.2522
2021-08-31,6.18156
2021-09-01,5.65171
2021-09-02,5.54574
2021-09-03,5.29848
2021-09-04,4.23878
2021-09-05,2.68456
2021-09-06,5.89897
2021-09-07,5.72235
2021-09-08,6.88802
2021-09-09,6.14623
2021-09-10,3.88555
2021-09-11,2.61391
2021-09-12,3.21441
2021-09-13,5.29848
2021-09-14,4.83927
2021-09-15,5.29848
2021-09-16,5.47509
2021-09-17,5.93429
2021-09-18,2.11939
2021-09-19,2.19003
2021-09-20,3.74425
2021-09-21,4.7333
2021-09-22,4.48604
2021-09-23,5.54574
2021-09-24,4.76863
2021-09-25,3.28505
2021-09-26,2.19003
2021-09-27,4.20346
2021-09-28,5.43977
2021-09-29,6.21688
2021-09-30,4.62734
2021-10-01,4.94524
2021-10-02,3.10844
2021-10-03,3.3557
2021-10-04,6.35817
2021-10-05,9.04274
2021-10-06,6.2522
2021-10-07,5.54574
2021-10-08,4.52137
2021-10-09,3.3557
2021-10-10,2.33133
2021-10-11,3.88555
2021-10-12,6.42882
2021-10-13,5.93429
2021-10-14,7.3119
2021-10-15,6.35817
2021-10-16,3.21441
2021-10-17,2.40197
2021-10-18,4.16813
2021-10-19,5.08654
2021-10-20,5.12186
2021-10-21,5.08654
2021-10-22,5.65171
2021-10-23,3.24973
2021-10-24,13.7054
2021-10-25,17.37901
2021-10-26,9.39597
2021-10-27,6.99399
2021-10-28,6.78205
2021-10-29,4.83927
2021-10-30,2.79053
2021-10-31,2.08406
2021-11-01,6.00494
2021-11-02,5.75768
2021-11-03,5.19251
2021-11-04,5.15718
2021-11-05,6.14623
2021-11-06,3.63829
2021-11-07,3.28505
2021-11-08,7.91239
2021-11-09,7.7711
2021-11-10,7.7711
2021-11-11,11.12681
2021-11-12,8.19498
2021-11-13,4.02684
2021-11-14,2.75521
2021-11-15,7.84175
2021-11-16,9.92582
2021-11-17,8.8308
2021-11-18,7.94772
2021-11-19,5.58106
2021-11-20,3.39102
2021-11-21,2.68456
2021-11-22,5.01589
2021-11-23,7.13528
2021-11-24,5.793
2021-11-25,6.74673
2021-11-26,5.26315
2021-11-27,4.2741
2021-11-28,5.61638
2021-11-29,9.50194
2021-11-30,7.55916
2021-12-01,6.95867
2021-12-02,5.47509
2021-12-03,5.05121
2021-12-04,4.13281
2021-12-05,3.56764
2021-12-06,6.04026
2021-12-07,6.46414
2021-12-08,5.22783
2021-12-09,4.83927
2021-12-10,5.26315
2021-12-11,3.21441
2021-12-12,2.4373
2021-12-13,4.8746
2021-12-14,5.61638
2021-12-15,6.14623
2021-12-16,6.28753
2021-12-17,6.60543
2021-12-18,3.32038
2021-12-19,2.82585
2021-12-20,7.09996
2021-12-21,7.48851
2021-12-22,6.28753
2021-12-23,5.86365
2021-12-24,5.82832
2021-12-25,2.8965
2021-12-26,2.71988
2021-12-27,4.66266
2021-12-28,6.49947
2021-12-29,6.28753
2021-12-30,5.36912
2021-12-31,5.72235
2022-01-01,4.8746
2022-01-02,3.32038
2022-01-03,6.35817
2022-01-04,7.41787
2022-01-05,8.05369
2022-01-06,8.01836
2022-01-07,6.42882
2022-01-08,4.4154
2022-01-09,3.42635
2022-01-10,5.36912
2022-01-11,7.06464
2022-01-12,7.02931
2022-01-13,6.88802
2022-01-14,6.18156
2022-01-15,5.26315
2022-01-16,3.70893
2022-01-17,6.49947
2022-01-18,7.24125
2022-01-19,7.24125
2022-01-20,9.18403
2022-01-21,9.07806
2022-01-22,5.68703
2022-01-23,5.3338
2022-01-24,12.85764
2022-01-25,14.34122
2022-01-26,10.98551
2022-01-27,11.19745
2022-01-28,7.48851
2022-01-29,3.99152
2022-01-30,2.96714
2022-01-31,3.63829
2022-02-01,4.98057
2022-02-02,7.48851
2022-02-03,7.34722
2022-02-04,7.48851
2022-02-05,3.24973
2022-02-06,4.4154
2022-02-07,5.72235
2022-02-08,6.49947
2022-02-09,5.54574
2022-02-10,6.07559
2022-02-11,6.64076
2022-02-12,7.91239
2022-02-13,4.98057
2022-02-14,12.11586
2022-02-15,16.31932
2022-02-16,9.85517
2022-02-17,10.31437
2022-02-18,14.02331
2022-02-19,4.8746
2022-02-20,5.12186
2022-02-21,11.93924
2022-02-22,15.78947
2022-02-23,10.24373
2022-02-24,31.11974
2022-02-25,21.6178
2022-02-26,7.27658
2022-02-27,5.68703
2022-02-28,9.96114
2022-03-01,15.82479
2022-03-02,14.72977
2022-03-03,12.29247
2022-03-04,12.75167
2022-03-05,7.66513
2022-03-06,4.94524
2022-03-07,18.65065
2022-03-08,18.65065
2022-03-09,18.29742
2022-03-10,15.04768
2022-03-11,14.6238
2022-03-12,10.31437
2022-03-13,4.55669
2022-03-14,13.42281
2022-03-15,10.6676
2022-03-16,7.3119
2022-03-17,8.2303
2022-03-18,6.74673
2022-03-19,3.3557
2022-03-20,3.70893
2022-03-21,7.73578
2022-03-22,7.34722
2022-03-23,7.41787
2022-03-24,8.30095
2022-03-25,7.52384
2022-03-26,3.56764
2022-03-27,2.82585
2022-03-28,6.74673
2022-03-29,6.57011
2022-03-30,6.07559
2022-03-31,5.36912
2022-04-01,4.8746
2022-04-02,2.68456
2022-04-03,2.36665
2022-04-04,6.07559
2022-04-05,6.3935
2022-04-06,6.81737
2022-04-07,6.42882
2022-04-08,6.00494
2022-04-09,2.68456
2022-04-10,3.17908
2022-04-11,6.46414
2022-04-12,9.25468
2022-04-13,7.84175
2022-04-14,7.52384
2022-04-15,6.7114
2022-04-16,3.42635
2022-04-17,2.75521
2022-04-18,10.45566
2022-04-19,9.46661
2022-04-20,11.19745
2022-04-21,7.80642
2022-04-22,6.57011
2022-04-23,4.48604
2022-04-24,3.42635
2022-04-25,7.70045
2022-04-26,8.51289
2022-04-27,8.86612
2022-04-28,7.70045
2022-04-29,7.70045
2022-04-30,4.4154
2022-05-01,3.70893
2022-05-02,8.05369
2022-05-03,8.19498
2022-05-04,7.09996
2022-05-05,7.34722
2022-05-06,7.34722
2022-05-07,3.92087
2022-05-08,3.46167
2022-05-09,7.24125
2022-05-10,8.44224
2022-05-11,5.54574
2022-05-12,6.35817
2022-05-13,4.80395
2022-05-14,2.68456
2022-05-15,1.62486
2022-05-16,4.98057
2022-05-17,4.55669
2022-05-18,5.89897
2022-05-19,6.74673
2022-05-20,4.23878
2022-05-21,3.00247
2022-05-22,2.01342
2022-05-23,4.59201
2022-05-24,3.99152
2022-05-25,4.80395
2022-05-26,3.28505
2022-05-27,3.49699
2022-05-28,2.68456
2022-05-29,2.40197
2022-05-30,4.66266
2022-05-31,3.88555
2022-06-01,2.4373
2022-06-02,3.21441
2022-06-03,3.46167
2022-06-04,2.86117
2022-06-05,2.26068
2022-06-06,2.64924
2022-06-07,3.70893
2022-06-08,3.92087
2022-06-09,2.8965
2022-06-10,3.42635
2022-06-11,3.28505
2022-06-12,3.46167
2022-06-13,9.46661
2022-06-14,8.54821
2022-06-15,6.78205
2022-06-16,5.3338
2022-06-17,5.51042
2022-06-18,2.96714
2022-06-19,2.68456
2022-06-20,5.89897
2022-06-21,4.83927
2022-06-22,5.58106
2022-06-23,5.93429
2022-06-24,4.62734
2022-06-25,3.60296
2022-06-26,3.24973
2022-06-27,4.83927
2022-06-28,4.7333
2022-06-29,5.08654
2022-06-30,4.45072
2022-07-01,4.16813
2022-07-02,2.54327
2022-07-03,2.54327
2022-07-04,4.20346
2022-07-05,4.20346
2022-07-06,6.74673
2022-07-07,4.30943
2022-07-08,4.55669
2022-07-09,2.96714
2022-07-10,2.8965
2022-07-11,4.23878
2022-07-12,5.29848
2022-07-13,5.47509
2022-07-14,5.86365
2022-07-15,4.48604
2022-07-16,2.64924
2022-07-17,2.57859
2022-07-18,5.47509
2022-07-19,5.36912
2022-07-20,4.23878
2022-07-21,5.72235
2022-07-22,4.52137
2022-07-23,2.33133
2022-07-24,1.94277
2022-07-25,5.36912
2022-07-26,6.88802
2022-07-27,4.20346
2022-07-28,4.16813
2022-07-29,5.19251
2022-07-30,2.64924
2022-07-31,2.15471
2022-08-01,4.16813
2022-08-02,5.43977
2022-08-03,4.48604
2022-08-04,4.80395
2022-08-05,4.66266
2022-08-06,1.97809
2022-08-07,2.296
2022-08-08,4.59201
2022-08-09,4.09749
2022-08-10,4.83927
2022-08-11,4.06216
2022-08-12,4.34475
2022-08-13,2.4373
2022-08-14,1.80148
2022-08-15,3.32038
2022-08-16,4.34475
2022-08-17,4.02684
2022-08-18,3.39102
2022-08-19,4.23878
2022-08-20,2.47262
2022-08-21,2.61391
2022-08-22,4.62734
2022-08-23,4.7333
2022-08-24,4.48604
2022-08-25,4.20346
2022-08-26,3.32038
2022-08-27,3.07311
2022-08-28,2.08406
2022-08-29,4.69798
2022-08-30,3.77958
2022-08-31,4.48604
2022-09-01,4.69798
2022-09-02,3.67361
2022-09-03,2.47262
2022-09-04,2.47262
2022-09-05,3.63829
2022-09-06,3.95619
2022-09-07,4.62734
2022-09-08,3.88555
2022-09-09,2.79053
2022-09-10,2.71988
2022-09-11,3.00247
2022-09-12,3.46167
2022-09-13,5.65171
2022-09-14,5.61638
2022-09-15,5.51042
2022-09-16,6.00494
2022-09-17,3.39102
2022-09-18,3.10844
2022-09-19,5.29848
2022-09-20,5.43977
2022-09-21,6.07559
2022-09-22,5.86365
2022-09-23,5.51042
2022-09-24,3.60296
2022-09-25,2.8965
2022-09-26,5.15718
2022-09-27,5.51042
2022-09-28,6.04026
2022-09-29,5.12186
2022-09-30,3.77958
2022-10-01,2.22536
2022-10-02,2.54327
2022-10-03,4.4154
2022-10-04,7.70045
2022-10-05,6.11091
2022-10-06,3.99152
2022-10-07,3.3557
2022-10-08,2.296
2022-10-09,1.97809
2022-10-10,4.90992
2022-10-11,6.18156
2022-10-12,4.4154
2022-10-13,4.83927
2022-10-14,3.92087
2022-10-15,2.8965
2022-10-16,2.61391
2022-10-17,3.28505
2022-10-18,3.99152
2022-10-19,3.60296
2022-10-20,4.13281
2022-10-21,3.85022
2022-10-22,2.15471
2022-10-23,2.40197
2022-10-24,3.88555
2022-10-25,3.88555
2022-10-26,3.95619
2022-10-27,3.28505
2022-10-28,3.10844
2022-10-29,2.04874
2022-10-30,1.8368
2022-10-31,3.99152
2022-11-01,4.06216
2022-11-02,5.08654
2022-11-03,4.16813
2022-11-04,4.16813
2022-11-05,3.28505
2022-11-06,3.00247
2022-11-07,4.30943
2022-11-08,3.8149
2022-11-09,5.82832
2022-11-10,4.09749
2022-11-11,4.52137
2022-11-12,3.00247
2022-11-13,2.4373
2022-11-14,4.52137
2022-11-15,4.45072
2022-11-16,5.05121
2022-11-17,3.67361
2022-11-18,3.60296
2022-11-19,2.08406
2022-11-20,2.68456
2022-11-21,3.3557
2022-11-22,4.38007
2022-11-23,3.28505
2022-11-24,4.23878
2022-11-25,3.07311
2022-11-26,2.50794
2022-11-27,2.54327
2022-11-28,3.42635
2022-11-29,4.13281
2022-11-30,4.66266
2022-12-01,4.8746
2022-12-02,5.22783
2022-12-03,2.26068
2022-12-04,2.75521
2022-12-05,5.43977
2022-12-06,5.47509
2022-12-07,5.68703
2022-12-08,4.7333
2022-12-09,5.40445
2022-12-10,2.93182
2022-12-11,2.96714
2022-12-12,5.12186
2022-12-13,5.15718
2022-12-14,4.2741
2022-12-15,4.83927
2022-12-16,4.62734
2022-12-17,3.46167
2022-12-18,3.53232
2022-12-19,5.40445
2022-12-20,6.46414
2022-12-21,6.64076
2022-12-22,6.78205
2022-12-23,7.84175
2022-12-24,4.94524
2022-12-25,3.99152
2022-12-26,5.89897
2022-12-27,6.21688
2022-12-28,6.46414
2022-12-29,5.68703
2022-12-30,4.7333
2022-12-31,3.56764
2023-01-01,4.23878
2023-01-02,5.75768
2023-01-03,8.72483
2023-01-04,9.39597
2023-01-05,9.00741
2023-01-06,7.48851
2023-01-07,6.14623
2023-01-08,4.23878
2023-01-09,8.86612
2023-01-10,8.2303
2023-01-11,9.99646
2023-01-12,8.47756
2023-01-13,8.72483
2023-01-14,6.28753
2023-01-15,4.8746
2023-01-16,9.36064
2023-01-17,7.70045
2023-01-18,8.30095
2023-01-19,9.00741
2023-01-20,7.94772
2023-01-21,5.40445
2023-01-22,3.07311
2023-01-23,5.36912
2023-01-24,6.14623
2023-01-25,7.55916
2023-01-26,8.3716
2023-01-27,8.76015
2023-01-28,4.8746
2023-01-29,3.56764
2023-01-30,8.05369
2023-01-31,6.99399
2023-02-01,7.09996
2023-02-02,10.6676
2023-02-03,8.33627
2023-02-04,6.3935
2023-02-05,4.16813
2023-02-06,8.12433
2023-02-07,6.3935
2023-02-08,7.45319
2023-02-09,6.88802
2023-02-10,6.60543
2023-02-11,3.77958
2023-02-12,2.82585
2023-02-13,5.05121
2023-02-14,7.55916
2023-02-15,4.98057
2023-02-16,6.2522
2023-02-17,5.51042
2023-02-18,3.85022
2023-02-19,3.77958
2023-02-20,5.47509
2023-02-21,5.793
2023-02-22,5.29848
2023-02-23,5.86365
2023-02-24,5.3338
2023-02-25,3.77958
2023-02-26,2.68456
2023-02-27,4.94524
2023-02-28,4.45072
2023-03-01,3.39102
2023-03-02,4.76863
2023-03-03,4.80395
2023-03-04,3.42635
2023-03-05,2.64924
2023-03-06,4.30943
2023-03-07,4.52137
2023-03-08,4.62734
2023-03-09,5.12186
2023-03-10,4.4154
2023-03-11,3.99152
2023-03-12,3.14376
2023-03-13,10.6676
2023-03-14,16.00141
2023-03-15,16.21335
2023-03-16,17.02578
2023-03-17,11.65665
2023-03-18,9.71388
2023-03-19,5.89897
2023-03-20,25.4327
2023-03-21,22.71282
2023-03-22,18.08548
2023-03-23,22.74814
2023-03-24,22.00635
2023-03-25,8.44224
2023-03-26,7.24125
2023-03-27,17.73225
2023-03-28,15.18897
2023-03-29,14.34122
2023-03-30,12.71635
2023-03-31,14.41186
2023-04-01,6.2522
2023-04-02,4.16813
2023-04-03,10.59696
2023-04-04,17.34369
2023-04-05,25.60932
2023-04-06,22.78346
2023-04-07,12.99894
2023-04-08,5.15718
2023-04-09,5.793
2023-04-10,15.33027
2023-04-11,16.49593
2023-04-12,19.92228
2023-04-13,20.77004
2023-04-14,18.89791
2023-04-15,7.98304
2023-04-16,4.48604
2023-04-17,14.48251
2023-04-18,17.37901
2023-04-19,15.15365
2023-04-20,14.09395
2023-04-21,13.63475
2023-04-22,6.04026
2023-04-23,3.42635
2023-04-24,10.95019
2023-04-25,14.27057
2023-04-26,15.083
2023-04-27,13.42281
2023-04-28,10.10243
2023-04-29,4.90992
2023-04-30,4.34475
2023-05-01,9.89049
2023-05-02,11.90392
2023-05-03,17.16707
2023-05-04,16.77852
2023-05-05,11.12681
2023-05-06,7.62981
2023-05-07,5.15718
2023-05-08,15.93076
2023-05-09,14.41186
2023-05-10,14.12928
2023-05-11,13.84669
2023-05-12,10.87954
2023-05-13,4.83927
2023-05-14,4.20346
2023-05-15,9.81985
2023-05-16,11.02084
2023-05-17,11.62133
2023-05-18,10.77357
2023-05-19,9.53726
2023-05-20,4.02684
2023-05-21,3.28505
2023-05-22,8.6895
2023-05-23,7.34722
2023-05-24,8.47756
2023-05-25,8.90144
2023-05-26,8.44224
2023-05-27,4.66266
2023-05-28,2.93182
2023-05-29,5.72235
