date,유언공증
2021-06-11,46.94835
2021-06-12,27.69953
2021-06-13,34.2723
2021-06-14,52.58215
2021-06-15,61.03286
2021-06-16,49.29577
2021-06-17,46.47887
2021-06-18,41.78403
2021-06-19,30.98591
2021-06-20,41.78403
2021-06-21,58.68544
2021-06-22,56.80751
2021-06-23,48.3568
2021-06-24,54.46009
2021-06-25,40.84507
2021-06-26,34.2723
2021-06-27,29.10798
2021-06-28,51.1737
2021-06-29,47.41784
2021-06-30,43.19248
2021-07-01,47.88732
2021-07-02,36.15023
2021-07-03,35.21126
2021-07-04,53.99061
2021-07-05,46.47887
2021-07-06,54.46009
2021-07-07,44.60093
2021-07-08,60.09389
2021-07-09,49.76525
2021-07-10,34.2723
2021-07-11,35.68075
2021-07-12,38.49765
2021-07-13,46.47887
2021-07-14,43.19248
2021-07-15,63.38028
2021-07-16,39.43661
2021-07-17,27.69953
2021-07-18,33.33333
2021-07-19,53.52112
2021-07-20,50.70422
2021-07-21,35.21126
2021-07-22,42.25352
2021-07-23,44.60093
2021-07-24,32.39436
2021-07-25,38.49765
2021-07-26,55.39906
2021-07-27,50.23474
2021-07-28,58.68544
2021-07-29,43.66197
2021-07-30,37.55868
2021-07-31,28.16901
2021-08-01,32.86384
2021-08-02,55.86854
2021-08-03,61.50234
2021-08-04,53.99061
2021-08-05,58.68544
2021-08-06,42.25352
2021-08-07,37.0892
2021-08-08,51.64319
2021-08-09,57.27699
2021-08-10,72.30046
2021-08-11,58.68544
2021-08-12,49.76525
2021-08-13,57.27699
2021-08-14,37.55868
2021-08-15,24.88262
2021-08-16,39.9061
2021-08-17,52.11267
2021-08-18,61.50234
2021-08-19,63.84976
2021-08-20,51.64319
2021-08-21,35.68075
2021-08-22,48.82629
2021-08-23,41.78403
2021-08-24,47.88732
2021-08-25,58.68544
2021-08-26,48.3568
2021-08-27,32.39436
2021-08-28,33.80281
2021-08-29,32.86384
2021-08-30,50.23474
2021-08-31,54.92957
2021-09-01,41.31455
2021-09-02,47.41784
2021-09-03,40.37558
2021-09-04,32.86384
2021-09-05,41.78403
2021-09-06,53.99061
2021-09-07,53.52112
2021-09-08,40.84507
2021-09-09,50.23474
2021-09-10,42.25352
2021-09-11,40.84507
2021-09-12,47.88732
2021-09-13,37.0892
2021-09-14,58.68544
2021-09-15,44.13145
2021-09-16,60.09389
2021-09-17,43.66197
2021-09-18,35.21126
2021-09-19,31.92488
2021-09-20,40.84507
2021-09-21,42.723
2021-09-22,55.86854
2021-09-23,88.26291
2021-09-24,76.9953
2021-09-25,50.70422
2021-09-26,46.94835
2021-09-27,69.01408
2021-09-28,77.46478
2021-09-29,61.03286
2021-09-30,52.58215
2021-10-01,55.39906
2021-10-02,41.78403
2021-10-03,38.49765
2021-10-04,41.78403
2021-10-05,66.19718
2021-10-06,46.47887
2021-10-07,66.19718
2021-10-08,61.50234
2021-10-09,44.60093
2021-10-10,49.29577
2021-10-11,48.3568
2021-10-12,70.89201
2021-10-13,53.99061
2021-10-14,60.09389
2021-10-15,69.95305
2021-10-16,29.57746
2021-10-17,31.45539
2021-10-18,66.19718
2021-10-19,52.11267
2021-10-20,42.723
2021-10-21,64.31924
2021-10-22,43.66197
2021-10-23,32.86384
2021-10-24,30.04694
2021-10-25,44.60093
2021-10-26,49.76525
2021-10-27,60.56338
2021-10-28,69.95305
2021-10-29,46.00938
2021-10-30,38.49765
2021-10-31,39.43661
2021-11-01,58.68544
2021-11-02,61.97183
2021-11-03,53.05164
2021-11-04,53.99061
2021-11-05,45.5399
2021-11-06,36.15023
2021-11-07,40.37558
2021-11-08,45.07042
2021-11-09,67.13615
2021-11-10,77.93427
2021-11-11,55.39906
2021-11-12,63.38028
2021-11-13,38.02816
2021-11-14,46.94835
2021-11-15,57.74647
2021-11-16,64.31924
2021-11-17,67.60563
2021-11-18,46.47887
2021-11-19,57.74647
2021-11-20,48.3568
2021-11-21,35.68075
2021-11-22,63.84976
2021-11-23,69.01408
2021-11-24,63.84976
2021-11-25,60.56338
2021-11-26,43.66197
2021-11-27,39.43661
2021-11-28,30.51643
2021-11-29,56.33802
2021-11-30,50.70422
2021-12-01,58.68544
2021-12-02,53.99061
2021-12-03,53.05164
2021-12-04,37.55868
2021-12-05,41.31455
2021-12-06,59.15492
2021-12-07,69.01408
2021-12-08,64.31924
2021-12-09,61.50234
2021-12-10,39.9061
2021-12-11,31.45539
2021-12-12,35.21126
2021-12-13,64.31924
2021-12-14,63.84976
2021-12-15,52.58215
2021-12-16,46.94835
2021-12-17,42.25352
2021-12-18,27.23004
2021-12-19,33.33333
2021-12-20,65.25821
2021-12-21,60.09389
2021-12-22,61.03286
2021-12-23,56.80751
2021-12-24,42.723
2021-12-25,26.29107
2021-12-26,33.33333
2021-12-27,59.62441
2021-12-28,52.58215
2021-12-29,39.43661
2021-12-30,48.3568
2021-12-31,47.88732
2022-01-01,39.43661
2022-01-02,49.29577
2022-01-03,49.29577
2022-01-04,45.5399
2022-01-05,60.56338
2022-01-06,53.05164
2022-01-07,49.76525
2022-01-08,44.60093
2022-01-09,39.43661
2022-01-10,56.80751
2022-01-11,57.74647
2022-01-12,41.31455
2022-01-13,49.29577
2022-01-14,54.46009
2022-01-15,31.92488
2022-01-16,38.49765
2022-01-17,62.91079
2022-01-18,47.88732
2022-01-19,56.80751
2022-01-20,46.94835
2022-01-21,47.88732
2022-01-22,38.49765
2022-01-23,24.88262
2022-01-24,54.46009
2022-01-25,46.00938
2022-01-26,40.37558
2022-01-27,42.25352
2022-01-28,45.5399
2022-01-29,37.0892
2022-01-30,30.51643
2022-01-31,44.60093
2022-02-01,54.92957
2022-02-02,65.72769
2022-02-03,73.70892
2022-02-04,54.46009
2022-02-05,48.82629
2022-02-06,53.52112
2022-02-07,61.97183
2022-02-08,53.99061
2022-02-09,54.92957
2022-02-10,59.15492
2022-02-11,49.29577
2022-02-12,39.9061
2022-02-13,27.23004
2022-02-14,81.69014
2022-02-15,64.31924
2022-02-16,56.80751
2022-02-17,34.74178
2022-02-18,46.94835
2022-02-19,30.98591
2022-02-20,49.76525
2022-02-21,55.86854
2022-02-22,70.42253
2022-02-23,48.82629
2022-02-24,38.02816
2022-02-25,41.78403
2022-02-26,30.98591
2022-02-27,37.0892
2022-02-28,45.5399
2022-03-01,40.84507
2022-03-02,57.74647
2022-03-03,41.78403
2022-03-04,52.11267
2022-03-05,26.76056
2022-03-06,35.68075
2022-03-07,37.0892
2022-03-08,44.60093
2022-03-09,34.74178
2022-03-10,50.23474
2022-03-11,33.80281
2022-03-12,20.65727
2022-03-13,28.16901
2022-03-14,53.52112
2022-03-15,50.23474
2022-03-16,43.19248
2022-03-17,39.43661
2022-03-18,46.94835
2022-03-19,31.45539
2022-03-20,30.04694
2022-03-21,53.52112
2022-03-22,44.13145
2022-03-23,48.3568
2022-03-24,46.94835
2022-03-25,29.57746
2022-03-26,36.61971
2022-03-27,46.00938
2022-03-28,54.46009
2022-03-29,45.5399
2022-03-30,41.31455
2022-03-31,45.5399
2022-04-01,52.58215
2022-04-02,30.04694
2022-04-03,23.94366
2022-04-04,52.11267
2022-04-05,46.00938
2022-04-06,53.99061
2022-04-07,43.66197
2022-04-08,45.07042
2022-04-09,29.10798
2022-04-10,23.94366
2022-04-11,46.47887
2022-04-12,42.25352
2022-04-13,39.43661
2022-04-14,47.41784
2022-04-15,35.21126
2022-04-16,27.23004
2022-04-17,38.02816
2022-04-18,81.69014
2022-04-19,48.82629
2022-04-20,47.88732
2022-04-21,57.27699
2022-04-22,50.23474
2022-04-23,38.96713
2022-04-24,31.92488
2022-04-25,61.03286
2022-04-26,53.05164
2022-04-27,62.91079
2022-04-28,62.44131
2022-04-29,51.64319
2022-04-30,33.33333
2022-05-01,39.9061
2022-05-02,48.82629
2022-05-03,64.31924
2022-05-04,59.15492
2022-05-05,28.16901
2022-05-06,55.86854
2022-05-07,39.9061
2022-05-08,55.86854
2022-05-09,64.31924
2022-05-10,60.09389
2022-05-11,63.38028
2022-05-12,61.03286
2022-05-13,45.07042
2022-05-14,38.02816
2022-05-15,31.45539
2022-05-16,70.42253
2022-05-17,70.42253
2022-05-18,50.23474
2022-05-19,57.27699
2022-05-20,54.46009
2022-05-21,34.74178
2022-05-22,44.60093
2022-05-23,55.39906
2022-05-24,57.27699
2022-05-25,40.37558
2022-05-26,39.9061
2022-05-27,52.11267
2022-05-28,35.21126
2022-05-29,34.74178
2022-05-30,70.89201
2022-05-31,48.82629
2022-06-01,31.92488
2022-06-02,49.76525
2022-06-03,42.25352
2022-06-04,22.06572
2022-06-05,47.88732
2022-06-06,39.9061
2022-06-07,66.19718
2022-06-08,58.68544
2022-06-09,50.23474
2022-06-10,55.86854
2022-06-11,44.13145
2022-06-12,43.66197
2022-06-13,80.75117
2022-06-14,69.95305
2022-06-15,54.92957
2022-06-16,60.56338
2022-06-17,44.13145
2022-06-18,35.21126
2022-06-19,49.76525
2022-06-20,63.84976
2022-06-21,53.52112
2022-06-22,45.07042
2022-06-23,47.88732
2022-06-24,44.13145
2022-06-25,33.80281
2022-06-26,27.23004
2022-06-27,51.1737
2022-06-28,44.13145
2022-06-29,57.74647
2022-06-30,38.96713
2022-07-01,46.00938
2022-07-02,25.82159
2022-07-03,43.19248
2022-07-04,53.05164
2022-07-05,49.29577
2022-07-06,46.47887
2022-07-07,60.56338
2022-07-08,49.29577
2022-07-09,34.2723
2022-07-10,23.47417
2022-07-11,55.39906
2022-07-12,60.09389
2022-07-13,50.23474
2022-07-14,50.70422
2022-07-15,59.62441
2022-07-16,41.78403
2022-07-17,45.07042
2022-07-18,63.84976
2022-07-19,60.56338
2022-07-20,58.21596
2022-07-21,61.97183
2022-07-22,46.94835
2022-07-23,32.86384
2022-07-24,47.41784
2022-07-25,56.33802
2022-07-26,47.41784
2022-07-27,63.38028
2022-07-28,58.68544
2022-07-29,43.19248
2022-07-30,26.76056
2022-07-31,45.5399
2022-08-01,64.78873
2022-08-02,48.3568
2022-08-03,47.41784
2022-08-04,48.82629
2022-08-05,46.94835
2022-08-06,33.80281
2022-08-07,45.07042
2022-08-08,67.13615
2022-08-09,45.07042
2022-08-10,51.64319
2022-08-11,57.27699
2022-08-12,43.66197
2022-08-13,30.04694
2022-08-14,33.80281
2022-08-15,37.0892
2022-08-16,65.72769
2022-08-17,65.25821
2022-08-18,61.97183
2022-08-19,52.58215
2022-08-20,34.2723
2022-08-21,34.74178
2022-08-22,53.99061
2022-08-23,61.03286
2022-08-24,52.58215
2022-08-25,49.76525
2022-08-26,46.00938
2022-08-27,37.55868
2022-08-28,29.57746
2022-08-29,59.62441
2022-08-30,46.47887
2022-08-31,45.07042
2022-09-01,45.5399
2022-09-02,38.02816
2022-09-03,35.21126
2022-09-04,38.02816
2022-09-05,44.13145
2022-09-06,40.37558
2022-09-07,52.11267
2022-09-08,39.9061
2022-09-09,37.55868
2022-09-10,55.86854
2022-09-11,53.52112
2022-09-12,68.5446
2022-09-13,100.0
2022-09-14,81.22065
2022-09-15,99.06103
2022-09-16,65.25821
2022-09-17,42.25352
2022-09-18,44.13145
2022-09-19,75.58685
2022-09-20,63.84976
2022-09-21,56.33802
2022-09-22,44.13145
2022-09-23,41.31455
2022-09-24,31.45539
2022-09-25,26.29107
2022-09-26,56.33802
2022-09-27,58.68544
2022-09-28,48.82629
2022-09-29,48.3568
2022-09-30,44.13145
2022-10-01,28.16901
2022-10-02,26.29107
2022-10-03,28.16901
2022-10-04,47.41784
2022-10-05,60.09389
2022-10-06,39.43661
2022-10-07,41.31455
2022-10-08,31.92488
2022-10-09,32.86384
2022-10-10,45.07042
2022-10-11,55.86854
2022-10-12,53.05164
2022-10-13,37.0892
2022-10-14,54.46009
2022-10-15,19.24882
2022-10-16,32.86384
2022-10-17,57.27699
2022-10-18,49.29577
2022-10-19,41.31455
2022-10-20,45.5399
2022-10-21,30.98591
2022-10-22,30.98591
2022-10-23,20.65727
2022-10-24,54.46009
2022-10-25,48.3568
2022-10-26,35.21126
2022-10-27,42.723
2022-10-28,47.88732
2022-10-29,25.35211
2022-10-30,17.37089
2022-10-31,40.84507
2022-11-01,49.76525
2022-11-02,45.07042
2022-11-03,47.88732
2022-11-04,29.10798
2022-11-05,19.7183
2022-11-06,18.77934
2022-11-07,35.68075
2022-11-08,42.25352
2022-11-09,35.68075
2022-11-10,26.29107
2022-11-11,33.33333
2022-11-12,20.65727
2022-11-13,33.80281
2022-11-14,41.78403
2022-11-15,26.29107
2022-11-16,42.723
2022-11-17,29.57746
2022-11-18,36.61971
2022-11-19,15.49295
2022-11-20,21.59624
2022-11-21,37.55868
2022-11-22,49.76525
2022-11-23,35.68075
2022-11-24,32.86384
2022-11-25,30.04694
2022-11-26,24.88262
2022-11-27,31.45539
2022-11-28,45.07042
2022-11-29,28.16901
2022-11-30,33.33333
2022-12-01,34.2723
2022-12-02,26.76056
2022-12-03,16.43192
2022-12-04,23.94366
2022-12-05,45.5399
2022-12-06,29.10798
2022-12-07,35.21126
2022-12-08,37.55868
2022-12-09,37.0892
2022-12-10,28.16901
2022-12-11,31.45539
2022-12-12,42.25352
2022-12-13,38.96713
2022-12-14,40.37558
2022-12-15,32.39436
2022-12-16,38.96713
2022-12-17,25.35211
2022-12-18,27.23004
2022-12-19,39.9061
2022-12-20,37.55868
2022-12-21,48.82629
2022-12-22,28.16901
2022-12-23,24.41314
2022-12-24,18.30985
2022-12-25,21.12676
2022-12-26,31.92488
2022-12-27,30.98591
2022-12-28,30.04694
2022-12-29,28.16901
2022-12-30,21.12676
2022-12-31,15.96244
2023-01-01,24.88262
2023-01-02,33.33333
2023-01-03,37.0892
2023-01-04,36.15023
2023-01-05,18.30985
2023-01-06,28.16901
2023-01-07,21.59624
2023-01-08,18.30985
2023-01-09,37.0892
2023-01-10,35.68075
2023-01-11,28.16901
2023-01-12,38.96713
2023-01-13,37.0892
2023-01-14,18.77934
2023-01-15,24.88262
2023-01-16,36.15023
2023-01-17,44.13145
2023-01-18,31.45539
2023-01-19,24.88262
2023-01-20,20.65727
2023-01-21,30.51643
2023-01-22,23.00469
2023-01-23,27.69953
2023-01-24,34.2723
2023-01-25,53.99061
2023-01-26,46.00938
2023-01-27,38.49765
2023-01-28,24.41314
2023-01-29,24.88262
2023-01-30,45.5399
2023-01-31,34.2723
2023-02-01,36.61971
2023-02-02,37.0892
2023-02-03,44.60093
2023-02-04,18.30985
2023-02-05,22.06572
2023-02-06,43.19248
2023-02-07,38.49765
2023-02-08,37.55868
2023-02-09,37.0892
2023-02-10,33.80281
2023-02-11,32.86384
2023-02-12,17.84037
2023-02-13,41.31455
2023-02-14,24.88262
2023-02-15,30.51643
2023-02-16,38.02816
2023-02-17,38.96713
2023-02-18,21.59624
2023-02-19,17.84037
2023-02-20,39.43661
2023-02-21,35.21126
2023-02-22,44.60093
2023-02-23,26.76056
2023-02-24,37.55868
2023-02-25,21.59624
2023-02-26,23.94366
2023-02-27,36.61971
2023-02-28,41.78403
2023-03-01,18.30985
2023-03-02,32.39436
2023-03-03,30.51643
2023-03-04,27.69953
2023-03-05,20.18779
2023-03-06,31.92488
2023-03-07,37.55868
2023-03-08,43.19248
2023-03-09,33.80281
2023-03-10,24.41314
2023-03-11,25.82159
2023-03-12,14.55399
2023-03-13,35.21126
2023-03-14,28.16901
2023-03-15,29.57746
2023-03-16,29.57746
2023-03-17,26.76056
2023-03-18,14.55399
2023-03-19,21.12676
2023-03-20,32.39436
2023-03-21,43.19248
2023-03-22,35.68075
2023-03-23,41.31455
2023-03-24,29.10798
2023-03-25,17.84037
2023-03-26,13.61502
2023-03-27,29.57746
2023-03-28,34.74178
2023-03-29,30.98591
2023-03-30,27.69953
2023-03-31,34.2723
2023-04-01,19.24882
2023-04-02,22.53521
2023-04-03,42.25352
2023-04-04,31.45539
2023-04-05,24.41314
2023-04-06,37.0892
2023-04-07,43.19248
2023-04-08,20.18779
2023-04-09,28.16901
2023-04-10,37.55868
2023-04-11,35.68075
2023-04-12,29.10798
2023-04-13,43.19248
2023-04-14,32.86384
2023-04-15,21.12676
2023-04-16,15.49295
2023-04-17,47.41784
2023-04-18,53.99061
2023-04-19,31.45539
2023-04-20,41.31455
2023-04-21,24.88262
2023-04-22,15.49295
2023-04-23,14.0845
2023-04-24,45.07042
2023-04-25,41.78403
2023-04-26,35.21126
2023-04-27,38.49765
2023-04-28,27.69953
2023-04-29,18.30985
2023-04-30,16.9014
2023-05-01,23.47417
2023-05-02,34.74178
2023-05-03,40.37558
2023-05-04,28.63849
2023-05-05,15.96244
2023-05-06,25.35211
2023-05-07,34.2723
2023-05-08,50.23474
2023-05-09,54.46009
2023-05-10,37.0892
2023-05-11,26.76056
2023-05-12,30.51643
2023-05-13,19.7183
2023-05-14,19.7183
2023-05-15,36.61971
2023-05-16,31.92488
2023-05-17,36.61971
2023-05-18,46.94835
2023-05-19,36.61971
2023-05-20,15.49295
2023-05-21,36.61971
2023-05-22,39.43661
2023-05-23,42.723
2023-05-24,34.74178
2023-05-25,37.55868
2023-05-26,38.02816
2023-05-27,13.61502
2023-05-28,13.61502
2023-05-29,25.35211
