date,SNS마케터
2022-10-15,15.17857
2022-10-16,6.25
2022-10-17,20.53571
2022-10-18,15.17857
2022-10-19,12.5
2022-10-20,17.85714
2022-10-21,11.60714
2022-10-22,8.92857
2022-10-23,7.14285
2022-10-24,11.60714
2022-10-25,21.42857
2022-10-26,9.82142
2022-10-27,15.17857
2022-10-28,6.25
2022-10-29,8.03571
2022-10-30,6.25
2022-10-31,16.96428
2022-11-01,13.39285
2022-11-02,11.60714
2022-11-03,10.71428
2022-11-04,10.71428
2022-11-05,12.5
2022-11-06,8.03571
2022-11-07,16.96428
2022-11-08,12.5
2022-11-09,16.07142
2022-11-10,17.85714
2022-11-11,14.28571
2022-11-12,8.03571
2022-11-14,4.46428
2022-11-15,21.42857
2022-11-16,14.28571
2022-11-17,16.07142
2022-11-18,13.39285
2022-11-19,7.14285
2022-11-20,5.35714
2022-11-21,14.28571
2022-11-22,9.82142
2022-11-23,13.39285
2022-11-24,15.17857
2022-11-25,9.82142
2022-11-26,6.25
2022-11-27,10.71428
2022-11-28,16.96428
2022-11-29,20.53571
2022-11-30,12.5
2022-12-01,22.32142
2022-12-02,15.17857
2022-12-03,5.35714
2022-12-04,12.5
2022-12-05,11.60714
2022-12-06,14.28571
2022-12-07,11.60714
2022-12-08,21.42857
2022-12-09,23.21428
2022-12-10,4.46428
2022-12-11,8.03571
2022-12-12,8.03571
2022-12-13,17.85714
2022-12-14,17.85714
2022-12-15,11.60714
2022-12-16,12.5
2022-12-17,10.71428
2022-12-18,5.35714
2022-12-19,6.25
2022-12-20,15.17857
2022-12-21,15.17857
2022-12-22,10.71428
2022-12-23,12.5
2022-12-25,8.03571
2022-12-26,16.96428
2022-12-27,17.85714
2022-12-28,18.75
2022-12-29,16.07142
2022-12-30,4.46428
2022-12-31,11.60714
2023-01-01,9.82142
2023-01-02,21.42857
2023-01-03,23.21428
2023-01-04,19.64285
2023-01-05,21.42857
2023-01-06,22.32142
2023-01-07,8.92857
2023-01-08,11.60714
2023-01-09,15.17857
2023-01-10,16.07142
2023-01-11,29.46428
2023-01-12,28.57142
2023-01-13,14.28571
2023-01-14,11.60714
2023-01-15,16.07142
2023-01-16,43.75
2023-01-17,33.03571
2023-01-18,23.21428
2023-01-19,23.21428
2023-01-20,25.89285
2023-01-21,6.25
2023-01-22,15.17857
2023-01-23,13.39285
2023-01-24,16.96428
2023-01-25,33.03571
2023-01-26,39.28571
2023-01-27,41.07142
2023-01-28,16.96428
2023-01-29,13.39285
2023-01-30,21.42857
2023-01-31,30.35714
2023-02-01,28.57142
2023-02-02,21.42857
2023-02-03,25.89285
2023-02-04,8.92857
2023-02-05,8.92857
2023-02-06,32.14285
2023-02-07,27.67857
2023-02-08,35.71428
2023-02-09,29.46428
2023-02-10,28.57142
2023-02-11,16.96428
2023-02-12,13.39285
2023-02-13,25.0
2023-02-14,23.21428
2023-02-15,30.35714
2023-02-16,18.75
2023-02-17,17.85714
2023-02-18,10.71428
2023-02-19,23.21428
2023-02-20,60.71428
2023-02-21,29.46428
2023-02-22,49.10714
2023-02-23,33.03571
2023-02-24,32.14285
2023-02-25,44.64285
2023-02-26,16.07142
2023-02-27,42.85714
2023-02-28,29.46428
2023-03-01,22.32142
2023-03-02,27.67857
2023-03-03,17.85714
2023-03-04,12.5
2023-03-05,19.64285
2023-03-06,31.25
2023-03-07,33.03571
2023-03-08,16.07142
2023-03-09,33.92857
2023-03-10,22.32142
2023-03-11,9.82142
2023-03-12,12.5
2023-03-13,16.07142
2023-03-14,25.89285
2023-03-15,28.57142
2023-03-16,38.39285
2023-03-17,46.42857
2023-03-18,22.32142
2023-03-19,30.35714
2023-03-20,30.35714
2023-03-21,31.25
2023-03-22,20.53571
2023-03-23,25.89285
2023-03-24,24.10714
2023-03-25,14.28571
2023-03-26,6.25
2023-03-27,36.60714
2023-03-28,47.32142
2023-03-29,36.60714
2023-03-30,57.14285
2023-03-31,33.03571
2023-04-01,17.85714
2023-04-02,15.17857
2023-04-03,38.39285
2023-04-04,34.82142
2023-04-05,29.46428
2023-04-06,42.85714
2023-04-07,33.03571
2023-04-08,14.28571
2023-04-09,17.85714
2023-04-10,72.32142
2023-04-11,56.25
2023-04-12,46.42857
2023-04-13,30.35714
2023-04-14,38.39285
2023-04-15,15.17857
2023-04-16,22.32142
2023-04-17,50.89285
2023-04-18,48.21428
2023-04-19,30.35714
2023-04-20,36.60714
2023-04-21,47.32142
2023-04-22,11.60714
2023-04-23,20.53571
2023-04-24,27.67857
2023-04-25,32.14285
2023-04-26,27.67857
2023-04-27,25.0
2023-04-28,16.96428
2023-04-30,16.07142
2023-05-01,21.42857
2023-05-02,21.42857
2023-05-03,29.46428
2023-05-04,21.42857
2023-05-05,5.35714
2023-05-07,17.85714
2023-05-08,44.64285
2023-05-09,31.25
2023-05-10,35.71428
2023-05-11,29.46428
2023-05-12,22.32142
2023-05-13,13.39285
2023-05-14,25.89285
2023-05-15,38.39285
2023-05-16,45.53571
2023-05-17,42.85714
2023-05-18,31.25
2023-05-19,41.96428
2023-05-20,58.92857
2023-05-21,33.92857
2023-05-22,100.0
2023-05-23,44.64285
2023-05-24,35.71428
2023-05-25,42.85714
2023-05-26,25.89285
2023-05-27,17.85714
2023-05-28,10.71428
2023-05-29,22.32142
2023-05-30,32.14285
2023-05-31,20.53571
2023-06-01,25.0
2023-06-02,34.82142
2023-06-03,22.32142
2023-06-04,25.89285
2023-06-05,27.67857
2023-06-06,20.53571
2023-06-07,47.32142
2023-06-08,36.60714
2023-06-09,46.42857
2023-06-10,25.0
2023-06-11,19.64285
2023-06-12,41.07142
2023-06-13,36.60714
2023-06-14,31.25
2023-06-15,23.21428
2023-06-16,30.35714
2023-06-17,16.96428
2023-06-18,21.42857
2023-06-19,40.17857
2023-06-20,41.07142
2023-06-21,32.14285
2023-06-22,32.14285
2023-06-23,32.14285
2023-06-24,34.82142
2023-06-25,23.21428
2023-06-26,38.39285
2023-06-27,34.82142
2023-06-28,26.78571
2023-06-29,43.75
2023-06-30,46.42857
2023-07-01,23.21428
2023-07-02,8.03571
2023-07-03,42.85714
2023-07-04,41.07142
2023-07-05,38.39285
2023-07-06,33.03571
2023-07-07,28.57142
2023-07-08,27.67857
2023-07-09,16.96428
2023-07-10,47.32142
2023-07-11,50.0
2023-07-12,33.03571
2023-07-13,33.92857
2023-07-14,38.39285
2023-07-15,25.89285
2023-07-16,16.07142
2023-07-17,77.67857
2023-07-18,49.10714
2023-07-19,61.60714
2023-07-20,50.89285
2023-07-21,52.67857
2023-07-22,24.10714
2023-07-23,41.07142
2023-07-24,58.03571
2023-07-25,48.21428
2023-07-26,48.21428
2023-07-27,50.0
2023-07-28,53.57142
2023-07-29,25.89285
2023-07-30,22.32142
2023-07-31,22.32142
2023-08-01,19.64285
2023-08-02,25.0
2023-08-03,22.32142
2023-08-04,24.10714
2023-08-05,17.85714
2023-08-06,24.10714
2023-08-07,31.25
2023-08-08,35.71428
2023-08-09,31.25
2023-08-10,33.03571
2023-08-11,27.67857
2023-08-12,14.28571
2023-08-13,21.42857
2023-08-14,32.14285
2023-08-15,16.96428
2023-08-16,34.82142
2023-08-17,28.57142
2023-08-18,35.71428
2023-08-19,15.17857
2023-08-20,5.35714
2023-08-21,39.28571
2023-08-22,27.67857
2023-08-23,29.46428
2023-08-24,41.96428
2023-08-25,32.14285
2023-08-26,42.85714
2023-08-27,18.75
2023-08-28,51.78571
2023-08-29,38.39285
2023-08-30,29.46428
2023-08-31,26.78571
2023-09-01,19.64285
2023-09-02,13.39285
2023-09-03,16.96428
2023-09-04,32.14285
2023-09-05,31.25
2023-09-06,33.03571
2023-09-07,31.25
2023-09-08,40.17857
2023-09-09,20.53571
2023-09-10,30.35714
2023-09-11,34.82142
2023-09-12,37.5
2023-09-13,36.60714
2023-09-14,37.5
2023-09-15,66.96428
2023-09-16,27.67857
2023-09-17,10.71428
2023-09-18,37.5
2023-09-19,30.35714
2023-09-20,23.21428
2023-09-21,28.57142
2023-09-22,27.67857
2023-09-23,11.60714
2023-09-24,16.07142
2023-09-25,30.35714
2023-09-26,25.0
2023-09-27,20.53571
2023-09-28,8.03571
2023-09-29,20.53571
2023-09-30,16.07142
2023-10-01,8.03571
2023-10-02,5.35714
2023-10-03,11.60714
2023-10-04,27.67857
2023-10-05,28.57142
2023-10-06,15.17857
2023-10-07,10.71428
2023-10-08,21.42857
2023-10-09,14.28571
2023-10-10,30.35714
2023-10-11,25.0
2023-10-12,22.32142
2023-10-13,34.82142
2023-10-14,20.53571
2023-10-15,15.17857
2023-10-16,61.60714
2023-10-17,46.42857
2023-10-18,34.82142
2023-10-19,34.82142
2023-10-20,42.85714
2023-10-21,21.42857
2023-10-22,20.53571
2023-10-23,43.75
2023-10-24,45.53571
2023-10-25,37.5
2023-10-26,45.53571
2023-10-27,52.67857
2023-10-28,25.89285
2023-10-29,12.5
2023-10-30,37.5
2023-10-31,40.17857
2023-11-01,32.14285
2023-11-02,25.89285
2023-11-03,25.0
2023-11-04,13.39285
2023-11-05,10.71428
2023-11-06,44.64285
2023-11-07,36.60714
2023-11-08,20.53571
2023-11-09,33.92857
2023-11-10,34.82142
2023-11-11,14.28571
2023-11-12,15.17857
2023-11-13,27.67857
2023-11-14,32.14285
2023-11-15,36.60714
2023-11-16,17.85714
2023-11-17,25.89285
2023-11-18,6.25
2023-11-19,14.28571
2023-11-20,52.67857
2023-11-21,36.60714
2023-11-22,35.71428
2023-11-23,39.28571
2023-11-24,23.21428
2023-11-25,62.5
2023-11-26,17.85714
2023-11-27,71.42857
2023-11-28,59.82142
2023-11-29,34.82142
2023-11-30,19.64285
2023-12-01,34.82142
2023-12-02,9.82142
2023-12-03,17.85714
2023-12-04,28.57142
2023-12-05,22.32142
2023-12-06,36.60714
2023-12-07,29.46428
2023-12-08,20.53571
2023-12-09,10.71428
2023-12-10,13.39285
2023-12-11,23.21428
2023-12-12,29.46428
2023-12-13,20.53571
2023-12-14,27.67857
2023-12-15,50.0
2023-12-16,33.03571
2023-12-17,27.67857
2023-12-18,30.35714
2023-12-19,22.32142
2023-12-20,25.0
2023-12-21,16.96428
2023-12-22,13.39285
2023-12-23,14.28571
2023-12-24,11.60714
2023-12-25,5.35714
2023-12-26,32.14285
2023-12-27,17.85714
2023-12-28,23.21428
2023-12-29,37.5
2023-12-30,20.53571
2023-12-31,9.82142
2024-01-01,26.78571
2024-01-02,51.78571
2024-01-03,34.82142
2024-01-04,37.5
2024-01-05,27.67857
2024-01-06,22.32142
2024-01-07,14.28571
2024-01-08,45.53571
2024-01-09,19.64285
2024-01-10,28.57142
2024-01-11,20.53571
2024-01-12,20.53571
2024-01-13,16.07142
2024-01-14,22.32142
2024-01-15,58.03571
2024-01-16,37.5
2024-01-17,28.57142
2024-01-18,36.60714
2024-01-19,30.35714
2024-01-20,20.53571
2024-01-21,30.35714
2024-01-22,36.60714
2024-01-23,33.92857
2024-01-24,36.60714
2024-01-25,38.39285
2024-01-26,44.64285
2024-01-27,10.71428
2024-01-28,12.5
2024-01-29,26.78571
2024-01-30,32.14285
2024-01-31,22.32142
2024-02-01,16.07142
2024-02-02,22.32142
2024-02-03,25.89285
2024-02-04,23.21428
2024-02-05,38.39285
2024-02-06,31.25
2024-02-07,32.14285
2024-02-08,21.42857
2024-02-09,15.17857
2024-02-10,12.5
2024-02-11,4.46428
2024-02-12,24.10714
2024-02-13,28.57142
2024-02-14,29.46428
2024-02-15,27.67857
2024-02-16,16.07142
2024-02-17,12.5
2024-02-18,18.75
2024-02-19,22.32142
2024-02-20,32.14285
2024-02-21,31.25
2024-02-22,33.92857
2024-02-23,24.10714
2024-02-24,48.21428
2024-02-25,21.42857
2024-02-26,50.0
2024-02-27,25.0
2024-02-28,27.67857
2024-02-29,25.89285
2024-03-01,23.21428
2024-03-02,35.71428
2024-03-03,13.39285
2024-03-04,25.0
2024-03-05,29.46428
2024-03-06,35.71428
2024-03-07,20.53571
2024-03-08,22.32142
2024-03-09,21.42857
2024-03-10,18.75
2024-03-11,31.25
2024-03-12,24.10714
2024-03-13,36.60714
2024-03-14,24.10714
2024-03-15,56.25
2024-03-16,20.53571
2024-03-17,16.07142
2024-03-18,33.03571
2024-03-19,32.14285
2024-03-20,20.53571
