date,일용직실업급여
2021-10-23,13.5849
2021-10-24,16.98113
2021-10-25,31.60377
2021-10-26,34.5283
2021-10-27,26.32075
2021-10-28,34.24528
2021-10-29,24.90566
2021-10-30,16.13207
2021-10-31,16.79245
2021-11-01,36.69811
2021-11-02,36.88679
2021-11-03,37.54716
2021-11-04,28.30188
2021-11-05,23.39622
2021-11-06,16.98113
2021-11-07,19.0566
2021-11-08,35.37735
2021-11-09,34.71698
2021-11-10,35.75471
2021-11-11,28.01886
2021-11-12,25.18867
2021-11-13,16.32075
2021-11-14,18.1132
2021-11-15,36.79245
2021-11-16,36.13207
2021-11-17,32.35849
2021-11-18,32.83018
2021-11-19,27.6415
2021-11-20,14.15094
2021-11-21,14.43396
2021-11-22,35.66037
2021-11-23,35.66037
2021-11-24,33.5849
2021-11-25,33.20754
2021-11-26,29.24528
2021-11-27,10.66037
2021-11-28,17.54716
2021-11-29,43.20754
2021-11-30,37.92452
2021-12-01,37.54716
2021-12-02,39.15094
2021-12-03,33.01886
2021-12-04,16.41509
2021-12-05,22.54716
2021-12-06,39.5283
2021-12-07,36.32075
2021-12-08,33.1132
2021-12-09,36.03773
2021-12-10,36.69811
2021-12-11,18.86792
2021-12-12,19.81132
2021-12-13,38.20754
2021-12-14,38.20754
2021-12-15,35.37735
2021-12-16,34.81132
2021-12-17,26.88679
2021-12-18,14.62264
2021-12-19,20.94339
2021-12-20,36.98113
2021-12-21,37.6415
2021-12-22,35.56603
2021-12-23,34.15094
2021-12-24,25.75471
2021-12-25,12.83018
2021-12-26,17.07547
2021-12-27,40.18867
2021-12-28,36.50943
2021-12-29,38.5849
2021-12-30,37.83018
2021-12-31,31.50943
2022-01-01,16.50943
2022-01-02,21.60377
2022-01-03,45.37735
2022-01-04,45.47169
2022-01-05,41.41509
2022-01-06,36.32075
2022-01-07,38.77358
2022-01-08,19.71698
2022-01-09,20.18867
2022-01-10,45.94339
2022-01-11,39.0566
2022-01-12,38.20754
2022-01-13,34.15094
2022-01-14,36.32075
2022-01-15,21.03773
2022-01-16,21.03773
2022-01-17,43.20754
2022-01-18,40.66037
2022-01-19,36.13207
2022-01-20,33.96226
2022-01-21,28.01886
2022-01-22,18.77358
2022-01-23,20.18867
2022-01-24,33.39622
2022-01-25,38.1132
2022-01-26,35.0
2022-01-27,30.18867
2022-01-28,21.88679
2022-01-29,12.35849
2022-01-30,12.54716
2022-01-31,11.22641
2022-02-01,11.32075
2022-02-02,15.94339
2022-02-03,36.32075
2022-02-04,37.07547
2022-02-05,18.96226
2022-02-06,20.66037
2022-02-07,38.77358
2022-02-08,42.92452
2022-02-09,32.83018
2022-02-10,37.35849
2022-02-11,31.98113
2022-02-12,16.88679
2022-02-13,17.83018
2022-02-14,35.28301
2022-02-15,33.67924
2022-02-16,39.5283
2022-02-17,36.22641
2022-02-18,28.49056
2022-02-19,21.41509
2022-02-20,16.98113
2022-02-21,34.90566
2022-02-22,38.39622
2022-02-23,38.39622
2022-02-24,35.37735
2022-02-25,28.5849
2022-02-26,16.69811
2022-02-27,20.0
2022-02-28,40.28301
2022-03-01,21.50943
2022-03-02,44.62264
2022-03-03,36.13207
2022-03-04,35.37735
2022-03-05,18.67924
2022-03-06,19.15094
2022-03-07,36.69811
2022-03-08,34.15094
2022-03-09,16.41509
2022-03-10,37.07547
2022-03-11,28.77358
2022-03-12,16.98113
2022-03-13,18.5849
2022-03-14,32.54716
2022-03-15,38.49056
2022-03-16,30.37735
2022-03-17,30.66037
2022-03-18,28.77358
2022-03-19,14.90566
2022-03-20,15.94339
2022-03-21,31.32075
2022-03-22,34.71698
2022-03-23,30.28301
2022-03-24,28.49056
2022-03-25,25.37735
2022-03-26,14.5283
2022-03-27,16.32075
2022-03-28,33.01886
2022-03-29,30.28301
2022-03-30,31.41509
2022-03-31,28.1132
2022-04-01,28.49056
2022-04-02,16.60377
2022-04-03,14.15094
2022-04-04,37.54716
2022-04-05,36.13207
2022-04-06,34.43396
2022-04-07,28.39622
2022-04-08,27.26415
2022-04-09,16.79245
2022-04-10,13.96226
2022-04-11,32.35849
2022-04-12,33.20754
2022-04-13,28.77358
2022-04-14,28.20754
2022-04-15,28.77358
2022-04-16,13.1132
2022-04-17,20.75471
2022-04-18,31.22641
2022-04-19,35.28301
2022-04-20,26.69811
2022-04-21,29.5283
2022-04-22,27.6415
2022-04-23,18.96226
2022-04-24,15.94339
2022-04-25,33.5849
2022-04-26,34.15094
2022-04-27,28.67924
2022-04-28,30.37735
2022-04-29,30.56603
2022-04-30,15.75471
2022-05-01,16.98113
2022-05-02,38.96226
2022-05-03,32.73584
2022-05-04,27.26415
2022-05-05,16.88679
2022-05-06,27.07547
2022-05-07,15.09433
2022-05-08,16.41509
2022-05-09,35.18867
2022-05-10,35.47169
2022-05-11,30.84905
2022-05-12,29.15094
2022-05-13,25.56603
2022-05-14,16.32075
2022-05-15,16.69811
2022-05-16,33.96226
2022-05-17,35.18867
2022-05-18,26.98113
2022-05-19,28.49056
2022-05-20,26.69811
2022-05-21,16.79245
2022-05-22,16.50943
2022-05-23,33.5849
2022-05-24,33.01886
2022-05-25,31.88679
2022-05-26,31.13207
2022-05-27,22.16981
2022-05-28,14.24528
2022-05-29,16.79245
2022-05-30,36.98113
2022-05-31,31.32075
2022-06-01,26.41509
2022-06-02,35.37735
2022-06-03,29.81132
2022-06-04,12.54716
2022-06-05,14.33962
2022-06-06,17.16981
2022-06-07,37.07547
2022-06-08,41.60377
2022-06-09,39.15094
2022-06-10,28.5849
2022-06-11,16.79245
2022-06-12,16.50943
2022-06-13,35.94339
2022-06-14,35.09433
2022-06-15,37.54716
2022-06-16,30.47169
2022-06-17,32.16981
2022-06-18,16.03773
2022-06-19,16.22641
2022-06-20,41.69811
2022-06-21,35.18867
2022-06-22,30.56603
2022-06-23,31.50943
2022-06-24,28.30188
2022-06-25,15.84905
2022-06-26,17.6415
2022-06-27,35.37735
2022-06-28,37.26415
2022-06-29,38.1132
2022-06-30,33.30188
2022-07-01,32.16981
2022-07-02,18.49056
2022-07-03,17.16981
2022-07-04,40.47169
2022-07-05,41.69811
2022-07-06,36.22641
2022-07-07,30.0
2022-07-08,26.98113
2022-07-09,14.62264
2022-07-10,16.88679
2022-07-11,31.79245
2022-07-12,35.94339
2022-07-13,26.60377
2022-07-14,28.39622
2022-07-15,27.54716
2022-07-16,11.13207
2022-07-17,16.41509
2022-07-18,28.77358
2022-07-19,32.6415
2022-07-20,29.24528
2022-07-21,28.1132
2022-07-22,27.83018
2022-07-23,12.16981
2022-07-24,15.18867
2022-07-25,27.07547
2022-07-26,29.71698
2022-07-27,26.03773
2022-07-28,24.71698
2022-07-29,26.32075
2022-07-30,13.30188
2022-07-31,13.77358
2022-08-01,31.50943
2022-08-02,28.67924
2022-08-03,25.18867
2022-08-04,28.5849
2022-08-05,21.98113
2022-08-06,12.16981
2022-08-07,13.49056
2022-08-08,29.71698
2022-08-09,26.98113
2022-08-10,29.81132
2022-08-11,26.69811
2022-08-12,22.73584
2022-08-13,10.66037
2022-08-14,11.79245
2022-08-15,14.24528
2022-08-16,32.54716
2022-08-17,29.81132
2022-08-18,27.45283
2022-08-19,24.71698
2022-08-20,15.09433
2022-08-21,13.1132
2022-08-22,31.98113
2022-08-23,37.07547
2022-08-24,27.35849
2022-08-25,25.75471
2022-08-26,23.77358
2022-08-27,17.07547
2022-08-28,14.62264
2022-08-29,30.56603
2022-08-30,33.96226
2022-08-31,30.18867
2022-09-01,35.84905
2022-09-02,30.47169
2022-09-03,17.45283
2022-09-04,12.92452
2022-09-05,29.81132
2022-09-06,22.6415
2022-09-07,29.15094
2022-09-08,21.69811
2022-09-09,10.0
2022-09-10,9.0566
2022-09-11,11.22641
2022-09-12,18.30188
2022-09-13,32.16981
2022-09-14,29.24528
2022-09-15,32.73584
2022-09-16,28.1132
2022-09-17,19.0566
2022-09-18,13.49056
2022-09-19,35.28301
2022-09-20,34.5283
2022-09-21,36.03773
2022-09-22,27.07547
2022-09-23,22.83018
2022-09-24,13.5849
2022-09-25,17.26415
2022-09-26,35.0
2022-09-27,32.16981
2022-09-28,33.39622
2022-09-29,34.15094
2022-09-30,32.07547
2022-10-01,15.28301
2022-10-02,15.47169
2022-10-03,18.67924
2022-10-04,35.18867
2022-10-05,35.0
2022-10-06,26.88679
2022-10-07,24.15094
2022-10-08,11.79245
2022-10-09,11.69811
2022-10-10,16.41509
2022-10-11,33.5849
2022-10-12,27.35849
2022-10-13,29.33962
2022-10-14,25.66037
2022-10-15,13.77358
2022-10-16,15.28301
2022-10-17,33.67924
2022-10-18,28.39622
2022-10-19,30.0
2022-10-20,25.75471
2022-10-21,26.22641
2022-10-22,16.03773
2022-10-23,14.0566
2022-10-24,30.37735
2022-10-25,31.88679
2022-10-26,28.86792
2022-10-27,27.73584
2022-10-28,21.50943
2022-10-29,16.13207
2022-10-30,16.22641
2022-10-31,32.26415
2022-11-01,33.1132
2022-11-02,27.83018
2022-11-03,29.15094
2022-11-04,24.5283
2022-11-05,16.60377
2022-11-06,15.0
2022-11-07,31.32075
2022-11-08,30.18867
2022-11-09,31.13207
2022-11-10,31.88679
2022-11-11,25.18867
2022-11-12,14.5283
2022-11-13,16.98113
2022-11-14,32.92452
2022-11-15,38.67924
2022-11-16,30.75471
2022-11-17,28.96226
2022-11-18,23.1132
2022-11-19,15.28301
2022-11-20,19.0566
2022-11-21,34.43396
2022-11-22,33.30188
2022-11-23,32.07547
2022-11-24,31.22641
2022-11-25,26.03773
2022-11-26,15.94339
2022-11-27,20.37735
2022-11-28,35.84905
2022-11-29,34.15094
2022-11-30,31.88679
2022-12-01,37.07547
2022-12-02,30.75471
2022-12-03,12.83018
2022-12-04,19.24528
2022-12-05,36.60377
2022-12-06,34.81132
2022-12-07,35.18867
2022-12-08,36.50943
2022-12-09,32.07547
2022-12-10,17.16981
2022-12-11,20.09433
2022-12-12,40.47169
2022-12-13,43.96226
2022-12-14,39.90566
2022-12-15,40.18867
2022-12-16,34.90566
2022-12-17,17.16981
2022-12-18,20.09433
2022-12-19,45.56603
2022-12-20,43.30188
2022-12-21,36.41509
2022-12-22,32.35849
2022-12-23,29.15094
2022-12-24,17.35849
2022-12-25,18.5849
2022-12-26,45.84905
2022-12-27,46.41509
2022-12-28,37.92452
2022-12-29,40.56603
2022-12-30,31.22641
2022-12-31,22.07547
2023-01-01,22.35849
2023-01-02,54.0566
2023-01-03,55.28301
2023-01-04,45.18867
2023-01-05,51.79245
2023-01-06,41.88679
2023-01-07,22.45283
2023-01-08,27.16981
2023-01-09,50.56603
2023-01-10,45.47169
2023-01-11,44.0566
2023-01-12,39.90566
2023-01-13,31.79245
2023-01-14,22.35849
2023-01-15,23.01886
2023-01-16,49.90566
2023-01-17,40.0
2023-01-18,37.45283
2023-01-19,33.20754
2023-01-20,24.81132
2023-01-21,13.1132
2023-01-22,15.37735
2023-01-23,13.01886
2023-01-24,18.67924
2023-01-25,36.50943
2023-01-26,32.73584
2023-01-27,40.94339
2023-01-28,19.90566
2023-01-29,26.69811
2023-01-30,58.49056
2023-01-31,52.45283
2023-02-01,50.75471
2023-02-02,39.71698
2023-02-03,34.5283
2023-02-04,21.50943
2023-02-05,20.66037
2023-02-06,35.66037
2023-02-07,36.03773
2023-02-08,36.60377
2023-02-09,31.41509
2023-02-10,27.6415
2023-02-11,17.26415
2023-02-12,21.88679
2023-02-13,41.32075
2023-02-14,40.75471
2023-02-15,37.73584
2023-02-16,30.18867
2023-02-17,31.79245
2023-02-18,18.20754
2023-02-19,20.18867
2023-02-20,39.5283
2023-02-21,39.24528
2023-02-22,36.98113
2023-02-23,34.15094
2023-02-24,31.50943
2023-02-25,16.13207
2023-02-26,18.30188
2023-02-27,41.69811
2023-02-28,40.84905
2023-03-01,24.43396
2023-03-02,43.86792
2023-03-03,39.90566
2023-03-04,19.81132
2023-03-05,21.79245
2023-03-06,44.71698
2023-03-07,37.26415
2023-03-08,37.54716
2023-03-09,32.6415
2023-03-10,32.07547
2023-03-11,15.56603
2023-03-12,13.86792
2023-03-13,40.66037
2023-03-14,39.81132
2023-03-15,35.47169
2023-03-16,29.43396
2023-03-17,29.90566
2023-03-18,16.22641
2023-03-19,21.32075
2023-03-20,37.45283
2023-03-21,33.86792
2023-03-22,38.01886
2023-03-23,34.43396
2023-03-24,25.37735
2023-03-25,17.54716
2023-03-26,19.24528
2023-03-27,35.75471
2023-03-28,30.94339
2023-03-29,32.73584
2023-03-30,32.83018
2023-03-31,31.22641
2023-04-01,17.92452
2023-04-02,15.37735
2023-04-03,35.56603
2023-04-04,29.62264
2023-04-05,30.47169
2023-04-06,32.83018
2023-04-07,28.1132
2023-04-08,15.28301
2023-04-09,16.69811
2023-04-10,36.69811
2023-04-11,33.20754
2023-04-12,30.84905
2023-04-13,30.84905
2023-04-14,24.90566
2023-04-15,13.49056
2023-04-16,15.84905
2023-04-17,37.92452
2023-04-18,36.13207
2023-04-19,32.26415
2023-04-20,28.86792
2023-04-21,24.81132
2023-04-22,14.81132
2023-04-23,16.03773
2023-04-24,30.09433
2023-04-25,30.47169
2023-04-26,30.94339
2023-04-27,29.62264
2023-04-28,23.49056
2023-04-29,13.01886
2023-04-30,13.39622
2023-05-01,24.15094
2023-05-02,33.30188
2023-05-03,30.0
2023-05-04,25.66037
2023-05-05,14.90566
2023-05-06,13.30188
2023-05-07,18.86792
2023-05-08,34.5283
2023-05-09,33.1132
2023-05-10,31.50943
2023-05-11,32.35849
2023-05-12,23.01886
2023-05-13,14.24528
2023-05-14,15.28301
2023-05-15,35.28301
2023-05-16,30.47169
2023-05-17,28.49056
2023-05-18,22.26415
2023-05-19,26.13207
2023-05-20,13.30188
2023-05-21,14.5283
2023-05-22,31.41509
2023-05-23,28.39622
2023-05-24,25.09433
2023-05-25,25.84905
2023-05-26,25.18867
2023-05-27,11.60377
2023-05-28,13.96226
2023-05-29,18.30188
2023-05-30,36.60377
