date,정보공개
2020-06-15,50.5811
2020-06-16,52.75391
2020-06-17,42.54674
2020-06-18,51.13693
2020-06-19,35.97776
2020-06-20,9.80293
2020-06-21,9.34815
2020-06-22,50.98534
2020-06-23,51.49065
2020-06-24,51.84436
2020-06-25,46.74077
2020-06-26,38.15058
2020-06-27,10.40929
2020-06-28,9.70186
2020-06-29,45.98281
2020-06-30,40.42445
2020-07-01,39.96968
2020-07-02,44.06265
2020-07-03,48.86306
2020-07-04,10.86407
2020-07-05,8.84284
2020-07-06,59.77766
2020-07-07,50.5811
2020-07-08,52.60232
2020-07-09,54.8762
2020-07-10,52.50126
2020-07-11,13.79484
2020-07-12,12.22839
2020-07-13,56.5437
2020-07-14,57.04901
2020-07-15,49.82314
2020-07-16,48.66093
2020-07-17,46.13441
2020-07-18,10.51035
2020-07-19,11.06619
2020-07-20,58.21121
2020-07-21,53.30975
2020-07-22,54.97726
2020-07-23,57.45325
2020-07-24,50.02526
2020-07-25,11.82415
2020-07-26,10.10611
2020-07-27,53.66346
2020-07-28,52.70338
2020-07-29,51.59171
2020-07-30,53.96664
2020-07-31,42.34461
2020-08-01,9.70186
2020-08-02,7.12481
2020-08-03,100.0
2020-08-04,81.70793
2020-08-05,66.75088
2020-08-06,61.54623
2020-08-07,54.62354
2020-08-08,11.72309
2020-08-09,12.53158
2020-08-10,64.37594
2020-08-11,61.95048
2020-08-12,63.56745
2020-08-13,63.26427
2020-08-14,48.86306
2020-08-15,10.96513
2020-08-16,7.83223
2020-08-17,12.53158
2020-08-18,55.43203
2020-08-19,55.63415
2020-08-20,50.5811
2020-08-21,53.81505
2020-08-22,11.06619
2020-08-23,11.82415
2020-08-24,59.22182
2020-08-25,58.00909
2020-08-26,54.92673
2020-08-27,55.17938
2020-08-28,49.31783
2020-08-29,12.02627
2020-08-30,11.97574
2020-08-31,62.70843
2020-09-01,56.08893
2020-09-02,55.12885
2020-09-03,54.82566
2020-09-04,49.21677
2020-09-05,11.26831
2020-09-06,10.20717
2020-09-07,59.32289
2020-09-08,59.6766
2020-09-09,57.09954
2020-09-10,57.30166
2020-09-11,51.54118
2020-09-12,9.6008
2020-09-13,11.62203
2020-09-14,62.60737
2020-09-15,66.2961
2020-09-16,52.9055
2020-09-17,50.73269
2020-09-18,44.9722
2020-09-19,9.19656
2020-09-20,10.76301
2020-09-21,48.71147
2020-09-22,49.9242
2020-09-23,45.12379
2020-09-24,42.09196
2020-09-25,41.53612
2020-09-26,11.26831
2020-09-27,11.77362
2020-09-28,49.11571
2020-09-29,39.26225
2020-09-30,6.72056
2020-10-01,4.69934
2020-10-02,5.81101
2020-10-03,6.72056
2020-10-04,10.00505
2020-10-05,56.6953
2020-10-06,58.5144
2020-10-07,51.7433
2020-10-08,44.56796
2020-10-09,12.37998
2020-10-10,9.90399
2020-10-11,10.56088
2020-10-12,56.49317
2020-10-13,57.65538
2020-10-14,50.02526
2020-10-15,53.86558
2020-10-16,47.85245
2020-10-17,11.36937
2020-10-18,11.5715
2020-10-19,53.96664
2020-10-20,56.64477
2020-10-21,49.36836
2020-10-22,50.98534
2020-10-23,47.34714
2020-10-24,10.76301
2020-10-25,9.65133
2020-10-26,54.77513
2020-10-27,48.66093
2020-10-28,45.78069
2020-10-29,46.48812
2020-10-30,41.03082
2020-10-31,11.72309
2020-11-01,8.69125
2020-11-02,55.28044
2020-11-03,48.86306
2020-11-04,43.81
2020-11-05,43.75947
2020-11-06,38.90853
2020-11-07,9.95452
2020-11-08,10.86407
2020-11-09,49.82314
2020-11-10,51.64224
2020-11-11,42.74886
2020-11-12,51.0864
2020-11-13,40.6771
2020-11-14,9.24709
2020-11-15,9.49974
2020-11-16,51.38959
2020-11-17,56.24052
2020-11-18,51.89489
2020-11-19,51.54118
2020-11-20,45.02273
2020-11-21,10.96513
2020-11-22,10.66195
2020-11-23,55.43203
2020-11-24,52.14754
2020-11-25,49.46942
2020-11-26,43.10257
2020-11-27,48.50934
2020-11-28,11.52097
2020-11-29,9.29762
2020-11-30,53.41081
2020-12-01,51.99595
2020-12-02,49.57049
2020-12-03,50.12632
2020-12-04,43.81
2020-12-05,10.96513
2020-12-06,9.85346
2020-12-07,57.75644
2020-12-08,57.40272
2020-12-09,52.80444
2020-12-10,45.27539
2020-12-11,45.57857
2020-12-12,11.97574
2020-12-13,12.32945
2020-12-14,54.8762
2020-12-15,53.61293
2020-12-16,53.25922
2020-12-17,47.29661
2020-12-18,41.9909
2020-12-19,12.58211
2020-12-20,9.80293
2020-12-21,51.03587
2020-12-22,52.60232
2020-12-23,45.07326
2020-12-24,35.11874
2020-12-25,7.98383
2020-12-26,8.4386
2020-12-27,9.85346
2020-12-28,48.50934
2020-12-29,41.13188
2020-12-30,42.24355
2020-12-31,33.70389
2021-01-01,8.28701
2021-01-02,8.13542
2021-01-03,10.86407
2021-01-04,54.06771
2021-01-05,58.71652
2021-01-06,60.93986
2021-01-07,56.18999
2021-01-08,53.66346
2021-01-09,11.47043
2021-01-10,13.79484
2021-01-11,62.40525
2021-01-12,59.72713
2021-01-13,65.28549
2021-01-14,61.79888
2021-01-15,55.3815
2021-01-16,12.27892
2021-01-17,14.30015
2021-01-18,64.72966
2021-01-19,62.6579
2021-01-20,59.32289
2021-01-21,59.12076
2021-01-22,61.24305
2021-01-23,12.37998
2021-01-24,13.08741
2021-01-25,66.85194
2021-01-26,64.98231
2021-01-27,64.37594
2021-01-28,61.4957
2021-01-29,53.91611
2021-01-30,14.14855
2021-01-31,12.58211
2021-02-01,58.86811
2021-02-02,65.43708
2021-02-03,63.87064
2021-02-04,62.91056
2021-02-05,54.47195
2021-02-06,13.28954
2021-02-07,12.58211
2021-02-08,69.02475
2021-02-09,64.477
2021-02-10,49.01465
2021-02-11,8.59019
2021-02-12,6.21526
2021-02-13,7.2764
2021-02-14,10.35876
2021-02-15,69.47953
2021-02-16,70.64173
2021-02-17,67.45831
2021-02-18,62.75896
2021-02-19,55.12885
2021-02-20,11.06619
2021-02-21,11.62203
2021-02-22,69.63112
2021-02-23,65.18443
2021-02-24,59.07023
2021-02-25,65.38655
2021-02-26,53.41081
2021-02-27,10.30823
2021-02-28,9.24709
2021-03-01,11.77362
2021-03-02,66.04345
2021-03-03,62.05154
2021-03-04,56.39211
2021-03-05,55.58362
2021-03-06,11.16725
2021-03-07,12.37998
2021-03-08,67.30672
2021-03-09,62.96109
2021-03-10,62.96109
2021-03-11,59.32289
2021-03-12,52.04648
2021-03-13,10.56088
2021-03-14,10.61141
2021-03-15,66.85194
2021-03-16,63.87064
2021-03-17,58.31227
2021-03-18,62.55684
2021-03-19,49.2673
2021-03-20,11.26831
2021-03-21,11.52097
2021-03-22,64.17382
2021-03-23,61.69782
2021-03-24,62.96109
2021-03-25,57.2006
2021-03-26,53.36028
2021-03-27,10.96513
2021-03-28,10.00505
2021-03-29,60.08084
2021-03-30,63.46639
2021-03-31,57.75644
2021-04-01,60.18191
2021-04-02,48.91359
2021-04-03,10.71248
2021-04-04,9.80293
2021-04-05,59.27235
2021-04-06,61.84941
2021-04-07,52.45073
2021-04-08,55.02779
2021-04-09,49.11571
2021-04-10,9.24709
2021-04-11,10.56088
2021-04-12,57.50378
2021-04-13,60.13137
2021-04-14,53.10763
2021-04-15,50.37897
2021-04-16,48.35775
2021-04-17,8.69125
2021-04-18,9.0955
2021-04-19,56.0384
2021-04-20,58.66599
2021-04-21,50.22738
2021-04-22,53.36028
2021-04-23,49.67155
2021-04-24,10.05558
2021-04-25,9.04497
2021-04-26,50.83375
2021-04-27,58.05962
2021-04-28,53.71399
2021-04-29,51.64224
2021-04-30,41.23294
2021-05-01,8.79231
2021-05-02,8.99444
2021-05-03,52.45073
2021-05-04,49.87367
2021-05-05,9.85346
2021-05-06,52.50126
2021-05-07,44.87114
2021-05-08,7.17534
2021-05-09,8.33754
2021-05-10,53.91611
2021-05-11,60.08084
2021-05-12,53.00656
2021-05-13,49.87367
2021-05-14,44.77008
2021-05-15,9.65133
2021-05-16,8.69125
2021-05-17,58.56493
2021-05-18,55.28044
2021-05-19,11.36937
2021-05-20,49.2673
2021-05-21,47.49873
2021-05-22,8.99444
2021-05-23,9.24709
2021-05-24,54.26983
2021-05-25,57.45325
2021-05-26,53.71399
2021-05-27,55.63415
2021-05-28,41.68772
2021-05-29,8.99444
2021-05-30,8.03436
2021-05-31,52.70338
2021-06-01,53.36028
2021-06-02,52.55179
2021-06-03,55.68468
2021-06-04,43.96159
2021-06-05,10.81354
2021-06-06,9.65133
2021-06-07,59.47448
2021-06-08,57.15007
2021-06-09,55.43203
2021-06-10,50.12632
2021-06-11,50.48004
2021-06-12,8.18595
2021-06-13,8.38807
2021-06-14,51.23799
2021-06-15,56.99848
2021-06-16,53.05709
2021-06-17,54.7246
2021-06-18,43.00151
2021-06-19,7.88276
2021-06-20,8.53966
2021-06-21,54.92673
2021-06-22,57.35219
2021-06-23,50.78322
2021-06-24,53.00656
2021-06-25,41.03082
2021-06-26,8.28701
2021-06-27,7.98383
2021-06-28,48.50934
2021-06-29,48.30722
2021-06-30,43.25416
2021-07-01,47.04396
2021-07-02,42.54674
2021-07-03,10.56088
2021-07-04,10.35876
2021-07-05,56.6953
2021-07-06,61.09146
2021-07-07,56.64477
2021-07-08,55.22991
2021-07-09,50.78322
2021-07-10,10.35876
2021-07-11,9.6008
2021-07-12,54.42142
2021-07-13,54.16877
2021-07-14,53.00656
2021-07-15,52.55179
2021-07-16,46.58918
2021-07-17,11.67256
2021-07-18,10.20717
2021-07-19,54.47195
2021-07-20,56.49317
2021-07-21,55.22991
2021-07-22,57.50378
2021-07-23,50.37897
2021-07-24,9.0955
2021-07-25,9.6008
2021-07-26,55.43203
2021-07-27,53.00656
2021-07-28,57.55432
2021-07-29,54.67407
2021-07-30,49.82314
2021-07-31,9.04497
2021-08-01,8.33754
2021-08-02,57.35219
2021-08-03,56.0384
2021-08-04,59.52501
2021-08-05,58.21121
2021-08-06,51.59171
2021-08-07,11.82415
2021-08-08,10.81354
2021-08-09,60.58615
2021-08-10,59.37342
2021-08-11,55.63415
2021-08-12,60.03031
2021-08-13,50.93481
2021-08-14,8.18595
2021-08-15,8.69125
2021-08-16,11.31884
2021-08-17,61.14199
2021-08-18,63.51692
2021-08-19,61.19252
2021-08-20,58.31227
2021-08-21,12.32945
2021-08-22,12.88529
2021-08-23,69.83324
2021-08-24,63.3148
2021-08-25,62.1526
2021-08-26,59.6766
2021-08-27,49.2673
2021-08-28,11.52097
2021-08-29,11.62203
2021-08-30,66.64982
2021-08-31,58.16068
2021-09-01,55.63415
2021-09-02,62.25366
2021-09-03,54.77513
2021-09-04,13.64325
2021-09-05,11.36937
2021-09-06,56.6953
2021-09-07,63.82011
2021-09-08,57.90803
2021-09-09,54.11824
2021-09-10,48.45881
2021-09-11,10.05558
2021-09-12,10.86407
2021-09-13,60.58615
2021-09-14,60.23244
2021-09-15,51.94542
2021-09-16,53.51187
2021-09-17,44.71955
2021-09-18,8.08489
2021-09-19,6.72056
2021-09-20,5.00252
2021-09-21,5.91207
2021-09-22,9.29762
2021-09-23,58.11015
2021-09-24,51.84436
2021-09-25,11.47043
2021-09-26,10.20717
2021-09-27,60.18191
2021-09-28,58.46387
2021-09-29,53.05709
2021-09-30,52.9055
2021-10-01,47.4482
2021-10-02,9.7524
2021-10-03,7.93329
2021-10-04,12.7337
2021-10-05,60.18191
2021-10-06,55.43203
2021-10-07,56.94795
2021-10-08,46.286
2021-10-09,9.04497
2021-10-10,8.79231
2021-10-11,13.28954
2021-10-12,61.24305
2021-10-13,58.21121
2021-10-14,57.50378
2021-10-15,50.12632
2021-10-16,10.66195
2021-10-17,10.51035
2021-10-18,59.42395
2021-10-19,59.87872
2021-10-20,50.5811
2021-10-21,48.96412
2021-10-22,44.77008
2021-10-23,8.94391
2021-10-24,9.85346
2021-10-25,54.82566
2021-10-26,56.6953
2021-10-27,50.37897
2021-10-28,48.66093
2021-10-29,45.27539
2021-10-30,9.39868
2021-10-31,8.69125
2021-11-01,55.07832
2021-11-02,57.15007
2021-11-03,55.93734
2021-11-04,53.10763
2021-11-05,47.04396
2021-11-06,9.70186
2021-11-07,9.49974
2021-11-08,60.8388
2021-11-09,57.55432
2021-11-10,53.20869
2021-11-11,51.84436
2021-11-12,48.30722
2021-11-13,9.44921
2021-11-14,10.45982
2021-11-15,51.13693
2021-11-16,57.60485
2021-11-17,47.85245
2021-11-18,45.32592
2021-11-19,45.07326
2021-11-20,9.14603
2021-11-21,9.6008
2021-11-22,57.15007
2021-11-23,62.35472
2021-11-24,55.33097
2021-11-25,50.83375
2021-11-26,45.98281
2021-11-27,10.10611
2021-11-28,8.79231
2021-11-29,55.88681
2021-11-30,55.93734
2021-12-01,52.70338
2021-12-02,50.78322
2021-12-03,45.78069
2021-12-04,17.28145
2021-12-05,13.49166
2021-12-06,58.46387
2021-12-07,55.93734
2021-12-08,61.24305
2021-12-09,60.08084
2021-12-10,48.96412
2021-12-11,10.15664
2021-12-12,7.98383
2021-12-13,56.49317
2021-12-14,56.79636
2021-12-15,54.7246
2021-12-16,56.99848
2021-12-17,43.10257
2021-12-18,10.20717
2021-12-19,11.01566
2021-12-20,52.14754
2021-12-21,53.76452
2021-12-22,49.36836
2021-12-23,51.23799
2021-12-24,39.81808
2021-12-25,9.24709
2021-12-26,8.4386
2021-12-27,52.9055
2021-12-28,55.3815
2021-12-29,46.08388
2021-12-30,47.19555
2021-12-31,35.27033
2022-01-01,6.97321
2022-01-02,8.64072
2022-01-03,55.48256
2022-01-04,69.32794
2022-01-05,60.88933
2022-01-06,61.19252
2022-01-07,56.39211
2022-01-08,12.0768
2022-01-09,11.72309
2022-01-10,68.16574
2022-01-11,68.92369
2022-01-12,64.98231
2022-01-13,68.92369
2022-01-14,52.65285
2022-01-15,11.26831
2022-01-16,12.68317
2022-01-17,63.26427
2022-01-18,64.07276
2022-01-19,62.1526
2022-01-20,59.57554
2022-01-21,53.46134
2022-01-22,12.88529
2022-01-23,12.78423
2022-01-24,58.46387
2022-01-25,61.84941
2022-01-26,56.34158
2022-01-27,54.32036
2022-01-28,46.84183
2022-01-29,9.55027
2022-01-30,7.17534
2022-01-31,6.46791
2022-02-01,6.31632
2022-02-02,9.6008
2022-02-03,61.44517
2022-02-04,56.89742
2022-02-05,13.49166
2022-02-06,11.31884
2022-02-07,66.4477
2022-02-08,71.65234
2022-02-09,61.14199
2022-02-10,70.64173
2022-02-11,60.13137
2022-02-12,13.44113
2022-02-13,11.87468
2022-02-14,66.90247
2022-02-15,65.38655
2022-02-16,65.84133
2022-02-17,63.11268
2022-02-18,55.02779
2022-02-19,12.17786
2022-02-20,12.7337
2022-02-21,66.49823
2022-02-22,65.48762
2022-02-23,58.46387
2022-02-24,59.0197
2022-02-25,46.53865
2022-02-26,10.15664
2022-02-27,13.18847
2022-02-28,49.9242
2022-03-01,13.13794
2022-03-02,56.24052
2022-03-03,58.5144
2022-03-04,49.41889
2022-03-05,11.92521
2022-03-06,11.21778
2022-03-07,63.3148
2022-03-08,53.86558
2022-03-09,10.76301
2022-03-10,53.5624
2022-03-11,53.05709
2022-03-12,11.5715
2022-03-13,11.92521
2022-03-14,59.0197
2022-03-15,60.88933
2022-03-16,55.88681
2022-03-17,56.99848
2022-03-18,51.49065
2022-03-19,12.17786
2022-03-20,11.21778
2022-03-21,58.21121
2022-03-22,55.88681
2022-03-23,56.08893
2022-03-24,70.13643
2022-03-25,52.09701
2022-03-26,9.39868
2022-03-27,10.71248
2022-03-28,52.65285
2022-03-29,56.18999
2022-03-30,60.58615
2022-03-31,62.75896
2022-04-01,52.85497
2022-04-02,9.34815
2022-04-03,9.0955
2022-04-04,62.50631
2022-04-05,60.13137
2022-04-06,55.93734
2022-04-07,55.3815
2022-04-08,51.84436
2022-04-09,9.55027
2022-04-10,9.29762
2022-04-11,63.21374
2022-04-12,66.49823
2022-04-13,60.18191
2022-04-14,59.42395
2022-04-15,49.41889
2022-04-16,9.19656
2022-04-17,10.00505
2022-04-18,62.75896
2022-04-19,66.09398
2022-04-20,59.27235
2022-04-21,61.19252
2022-04-22,54.7246
2022-04-23,9.7524
2022-04-24,9.80293
2022-04-25,61.09146
2022-04-26,60.3335
2022-04-27,57.75644
2022-04-28,56.84689
2022-04-29,49.31783
2022-04-30,8.33754
2022-05-01,10.45982
2022-05-02,60.03031
2022-05-03,60.78827
2022-05-04,52.19807
2022-05-05,9.44921
2022-05-06,45.73016
2022-05-07,8.99444
2022-05-08,9.29762
2022-05-09,58.5144
2022-05-10,64.17382
2022-05-11,58.91864
2022-05-12,59.27235
2022-05-13,54.7246
2022-05-14,9.49974
2022-05-15,9.90399
2022-05-16,61.39464
2022-05-17,67.96361
2022-05-18,57.25113
2022-05-19,58.00909
2022-05-20,52.9055
2022-05-21,11.4199
2022-05-22,9.95452
2022-05-23,63.56745
2022-05-24,63.01162
2022-05-25,59.72713
2022-05-26,59.97978
2022-05-27,53.36028
2022-05-28,10.20717
2022-05-29,9.65133
2022-05-30,60.73774
2022-05-31,51.23799
2022-06-01,12.22839
2022-06-02,52.85497
2022-06-03,50.37897
2022-06-04,10.96513
2022-06-05,8.89338
2022-06-06,10.9146
2022-06-07,66.49823
2022-06-08,63.51692
2022-06-09,65.63921
2022-06-10,55.78575
2022-06-11,10.05558
2022-06-12,11.52097
2022-06-13,62.1526
2022-06-14,65.99292
2022-06-15,63.92117
2022-06-16,63.66851
2022-06-17,55.3815
2022-06-18,10.86407
2022-06-19,10.45982
2022-06-20,64.32541
2022-06-21,64.78019
2022-06-22,62.20313
2022-06-23,62.10207
2022-06-24,52.09701
2022-06-25,9.85346
2022-06-26,10.30823
2022-06-27,62.75896
2022-06-28,60.78827
2022-06-29,54.77513
2022-06-30,48.45881
2022-07-01,45.12379
2022-07-02,11.52097
2022-07-03,10.66195
2022-07-04,59.72713
2022-07-05,67.40778
2022-07-06,63.06215
2022-07-07,60.68721
2022-07-08,56.08893
2022-07-09,9.55027
2022-07-10,10.15664
2022-07-11,67.66043
2022-07-12,65.74027
2022-07-13,64.42647
2022-07-14,61.14199
2022-07-15,54.42142
2022-07-16,11.92521
2022-07-17,11.21778
2022-07-18,67.20565
2022-07-19,70.89439
2022-07-20,61.39464
2022-07-21,66.85194
2022-07-22,56.39211
2022-07-23,9.65133
2022-07-24,11.5715
2022-07-25,67.00353
2022-07-26,67.10459
2022-07-27,60.99039
2022-07-28,62.05154
2022-07-29,53.76452
2022-07-30,10.71248
2022-07-31,9.6008
2022-08-01,59.37342
2022-08-02,64.93178
2022-08-03,63.36533
2022-08-04,64.83072
2022-08-05,60.48509
2022-08-06,11.5715
2022-08-07,10.20717
2022-08-08,67.45831
2022-08-09,66.2961
2022-08-10,62.40525
2022-08-11,64.67913
2022-08-12,56.74583
2022-08-13,10.9146
2022-08-14,7.7817
2022-08-15,12.58211
2022-08-16,67.6099
2022-08-17,67.66043
2022-08-18,72.00606
2022-08-19,58.86811
2022-08-20,14.30015
2022-08-21,13.18847
2022-08-22,75.84638
2022-08-23,74.02728
2022-08-24,67.81202
2022-08-25,68.21627
2022-08-26,61.09146
2022-08-27,12.78423
2022-08-28,12.98635
2022-08-29,70.74279
2022-08-30,70.64173
2022-08-31,67.50884
2022-09-01,65.33602
2022-09-02,57.2006
2022-09-03,11.36937
2022-09-04,13.44113
2022-09-05,66.14451
2022-09-06,61.79888
2022-09-07,64.477
2022-09-08,54.37089
2022-09-09,10.40929
2022-09-10,4.1435
2022-09-11,6.21526
2022-09-12,12.63264
2022-09-13,75.69479
2022-09-14,71.55128
2022-09-15,71.95553
2022-09-16,60.78827
2022-09-17,13.03688
2022-09-18,13.3906
2022-09-19,72.71349
2022-09-20,72.4103
2022-09-21,66.4477
2022-09-22,66.953
2022-09-23,55.88681
2022-09-24,10.81354
2022-09-25,12.7337
2022-09-26,64.72966
2022-09-27,67.15512
2022-09-28,62.6579
2022-09-29,62.96109
2022-09-30,50.68216
2022-10-01,11.16725
2022-10-02,9.80293
2022-10-03,11.52097
2022-10-04,66.59929
2022-10-05,68.21627
2022-10-06,61.54623
2022-10-07,51.89489
2022-10-08,10.35876
2022-10-09,9.24709
2022-10-10,13.239
2022-10-11,67.76149
2022-10-12,63.9717
2022-10-13,67.50884
2022-10-14,55.33097
2022-10-15,11.92521
2022-10-16,13.64325
2022-10-17,68.06467
2022-10-18,69.53006
2022-10-19,65.84133
2022-10-20,65.38655
2022-10-21,62.45578
2022-10-22,12.63264
2022-10-23,10.40929
2022-10-24,65.23496
2022-10-25,64.32541
2022-10-26,65.48762
2022-10-27,61.4957
2022-10-28,52.9055
2022-10-29,10.81354
2022-10-30,9.65133
2022-10-31,63.3148
2022-11-01,67.66043
2022-11-02,62.45578
2022-11-03,63.66851
2022-11-04,58.86811
2022-11-05,12.68317
2022-11-06,12.43052
2022-11-07,69.37847
2022-11-08,64.6286
2022-11-09,61.74835
2022-11-10,62.35472
2022-11-11,58.76705
2022-11-12,11.01566
2022-11-13,12.48105
2022-11-14,69.37847
2022-11-15,71.19757
2022-11-16,70.03537
2022-11-17,61.74835
2022-11-18,57.80697
2022-11-19,13.74431
2022-11-20,12.0768
2022-11-21,69.37847
2022-11-22,66.90247
2022-11-23,64.57806
2022-11-24,60.99039
2022-11-25,54.37089
2022-11-26,11.4199
2022-11-27,10.86407
2022-11-28,64.27488
2022-11-29,65.63921
2022-11-30,62.40525
2022-12-01,59.6766
2022-12-02,50.88428
2022-12-03,10.30823
2022-12-04,11.11672
2022-12-05,62.60737
2022-12-06,64.67913
2022-12-07,56.6953
2022-12-08,62.45578
2022-12-09,55.88681
2022-12-10,11.62203
2022-12-11,10.61141
2022-12-12,71.55128
2022-12-13,70.5912
2022-12-14,64.98231
2022-12-15,60.3335
2022-12-16,52.60232
2022-12-17,12.7337
2022-12-18,11.21778
2022-12-19,65.48762
2022-12-20,61.79888
2022-12-21,59.07023
2022-12-22,59.17129
2022-12-23,47.49873
2022-12-24,12.12733
2022-12-25,9.80293
2022-12-26,58.31227
2022-12-27,62.91056
2022-12-28,56.08893
2022-12-29,52.14754
2022-12-30,41.18241
2022-12-31,10.2577
2023-01-01,10.76301
2023-01-02,68.2668
2023-01-03,72.81455
2023-01-04,74.53259
2023-01-05,73.62304
2023-01-06,67.55937
2023-01-07,12.32945
2023-01-08,15.86659
2023-01-09,78.17079
2023-01-10,78.42344
2023-01-11,73.01667
2023-01-12,80.3436
2023-01-13,64.27488
2023-01-14,15.15917
2023-01-15,15.31076
2023-01-16,74.33046
2023-01-17,79.08034
2023-01-18,67.86255
2023-01-19,67.45831
2023-01-20,51.7433
2023-01-21,6.72056
2023-01-22,6.16472
2023-01-23,7.83223
2023-01-24,11.01566
2023-01-25,71.60181
2023-01-26,72.15765
2023-01-27,62.60737
2023-01-28,13.94643
2023-01-29,12.63264
2023-01-30,78.37291
2023-01-31,73.77463
2023-02-01,70.99545
2023-02-02,74.83577
2023-02-03,64.67913
2023-02-04,12.17786
2023-02-05,12.7337
2023-02-06,79.93936
2023-02-07,74.78524
2023-02-08,72.10712
2023-02-09,72.15765
2023-02-10,63.41586
2023-02-11,11.77362
2023-02-12,11.82415
2023-02-13,75.99797
2023-02-14,73.7241
2023-02-15,69.78271
2023-02-16,66.70035
2023-02-17,58.81758
2023-02-18,16.01819
2023-02-19,14.80545
2023-02-20,78.82769
2023-02-21,70.94492
2023-02-22,66.34663
2023-02-23,67.55937
2023-02-24,57.45325
2023-02-25,11.52097
2023-02-26,12.22839
2023-02-27,63.16321
2023-02-28,60.03031
2023-03-01,14.65386
2023-03-02,64.72966
2023-03-03,62.60737
2023-03-04,11.77362
2023-03-05,12.68317
2023-03-06,74.68418
2023-03-07,78.27185
2023-03-08,72.76402
2023-03-09,73.47145
2023-03-10,59.6766
2023-03-11,11.92521
2023-03-12,13.59272
2023-03-13,73.57251
2023-03-14,74.63365
2023-03-15,69.37847
2023-03-16,68.82263
2023-03-17,60.8388
2023-03-18,12.02627
2023-03-19,13.08741
2023-03-20,67.76149
2023-03-21,66.80141
2023-03-22,66.80141
2023-03-23,67.6099
2023-03-24,58.91864
2023-03-25,12.17786
2023-03-26,10.56088
2023-03-27,63.71905
2023-03-28,70.28802
2023-03-29,65.94239
2023-03-30,59.22182
2023-03-31,51.33906
2023-04-01,10.81354
2023-04-02,11.11672
2023-04-03,70.33855
2023-04-04,68.62051
2023-04-05,63.82011
2023-04-06,67.91308
2023-04-07,60.3335
2023-04-08,13.99696
2023-04-09,11.67256
2023-04-10,73.26932
2023-04-11,74.73471
2023-04-12,65.48762
2023-04-13,64.37594
2023-04-14,53.71399
2023-04-15,11.01566
2023-04-16,11.16725
2023-04-17,72.20818
2023-04-18,68.46892
2023-04-19,61.44517
2023-04-20,63.66851
2023-04-21,55.78575
2023-04-22,10.76301
2023-04-23,10.15664
2023-04-24,67.96361
2023-04-25,65.08337
2023-04-26,59.92925
2023-04-27,62.80949
2023-04-28,52.14754
2023-04-29,13.3906
2023-04-30,10.86407
2023-05-01,51.59171
2023-05-02,66.64982
2023-05-03,62.80949
2023-05-04,56.29105
2023-05-05,9.19656
2023-05-06,9.19656
2023-05-07,8.53966
2023-05-08,68.41839
2023-05-09,71.19757
2023-05-10,64.83072
2023-05-11,62.50631
2023-05-12,52.09701
2023-05-13,10.45982
2023-05-14,10.76301
2023-05-15,65.99292
2023-05-16,66.34663
2023-05-17,60.78827
2023-05-18,60.73774
2023-05-19,52.14754
2023-05-20,10.76301
2023-05-21,10.40929
2023-05-22,65.89186
2023-05-23,63.36533
2023-05-24,62.1526
2023-05-25,57.80697
2023-05-26,51.23799
2023-05-27,10.00505
2023-05-28,8.4386
2023-05-29,12.22839
