date,한국증시거래시간
2021-05-16,1.11576
2021-05-17,2.12209
2021-05-18,1.97221
2021-05-19,2.07213
2021-05-20,1.76285
2021-05-21,1.92463
2021-05-22,1.48927
2021-05-23,0.95874
2021-05-24,1.64628
2021-05-25,1.46072
2021-05-26,1.42265
2021-05-27,1.73906
2021-05-28,2.43136
2021-05-29,1.69148
2021-05-30,0.91116
2021-05-31,4.53918
2021-06-01,3.52333
2021-06-02,1.89132
2021-06-03,2.1435
2021-06-04,2.36475
2021-06-05,1.98648
2021-06-06,0.92782
2021-06-07,2.41946
2021-06-08,2.01027
2021-06-09,2.06737
2021-06-10,2.03882
2021-06-11,1.8937
2021-06-12,1.48689
2021-06-13,0.63757
2021-06-14,1.9841
2021-06-15,1.33701
2021-06-16,1.38697
2021-06-17,1.13955
2021-06-18,1.7914
2021-06-19,1.32511
2021-06-20,0.79935
2021-06-21,1.72241
2021-06-22,1.3608
2021-06-23,1.42503
2021-06-24,1.59394
2021-06-25,1.84374
2021-06-26,1.23709
2021-06-27,0.73274
2021-06-28,2.05309
2021-06-29,1.29894
2021-06-30,1.31322
2021-07-01,1.27277
2021-07-02,1.47975
2021-07-03,1.20378
2021-07-04,0.69943
2021-07-05,3.83499
2021-07-06,2.4837
2021-07-07,1.65342
2021-07-08,3.17362
2021-07-09,2.22676
2021-07-10,1.36794
2021-07-11,0.79459
2021-07-12,1.78664
2021-07-13,1.42265
2021-07-14,1.20616
2021-07-15,1.29181
2021-07-16,1.65818
2021-07-17,1.13241
2021-07-18,0.6685
2021-07-19,1.56302
2021-07-20,1.57253
2021-07-21,1.29181
2021-07-22,1.13717
2021-07-23,1.22281
2021-07-24,1.0539
2021-07-25,0.65185
2021-07-26,1.53923
2021-07-27,1.28943
2021-07-28,1.20616
2021-07-29,1.09435
2021-07-30,1.40124
2021-07-31,1.0539
2021-08-01,0.58761
2021-08-02,1.3608
2021-08-03,1.05628
2021-08-04,1.11338
2021-08-05,1.28229
2021-08-06,2.21487
2021-08-07,1.16572
2021-08-08,0.74939
2021-08-09,2.06499
2021-08-10,1.77475
2021-08-11,1.90084
2021-08-12,2.29338
2021-08-13,3.08797
2021-08-14,1.98172
2021-08-15,1.74858
2021-08-16,3.58757
2021-08-17,2.25055
2021-08-18,1.5535
2021-08-19,1.78426
2021-08-20,1.82947
2021-08-21,1.31084
2021-08-22,0.7708
2021-08-23,1.72241
2021-08-24,1.76999
2021-08-25,1.73668
2021-08-26,1.44406
2021-08-27,1.62011
2021-08-28,1.59394
2021-08-29,0.87072
2021-08-30,1.98886
2021-08-31,1.61773
2021-09-01,1.60108
2021-09-02,1.55112
2021-09-03,1.66531
2021-09-04,1.21806
2021-09-05,0.9064
2021-09-06,4.41547
2021-09-07,2.81914
2021-09-08,2.07451
2021-09-09,1.83422
2021-09-10,1.50116
2021-09-11,1.39173
2021-09-12,0.85407
2021-09-13,1.52257
2021-09-14,1.19427
2021-09-15,1.09673
2021-09-16,1.31084
2021-09-17,2.05072
2021-09-18,1.72003
2021-09-19,1.08483
2021-09-20,1.84612
2021-09-21,2.02693
2021-09-22,2.03406
2021-09-23,2.11733
2021-09-24,1.84612
2021-09-25,1.57729
2021-09-26,0.99681
2021-09-27,1.8937
2021-09-28,1.57253
2021-09-29,1.93176
2021-09-30,1.49402
2021-10-01,2.06975
2021-10-02,1.53923
2021-10-03,1.44882
2021-10-04,3.34729
2021-10-05,1.94366
2021-10-06,1.97221
2021-10-07,1.62725
2021-10-08,1.7462
2021-10-09,1.16572
2021-10-10,0.83741
2021-10-11,2.00551
2021-10-12,1.62963
2021-10-13,1.60584
2021-10-14,1.64152
2021-10-15,1.48927
2021-10-16,0.99919
2021-10-17,0.66136
2021-10-18,1.35604
2021-10-19,1.23471
2021-10-20,1.07769
2021-10-21,1.17761
2021-10-22,1.4512
2021-10-23,1.09435
2021-10-24,0.65661
2021-10-25,1.61535
2021-10-26,1.62725
2021-10-27,1.18237
2021-10-28,1.29181
2021-10-29,2.0983
2021-10-30,1.71289
2021-10-31,1.32511
2021-11-01,2.73112
2021-11-02,2.19346
2021-11-03,1.99124
2021-11-04,1.72717
2021-11-05,2.10305
2021-11-06,2.00314
2021-11-07,1.3489
2021-11-08,10.27501
2021-11-09,4.25369
2021-11-10,3.50668
2021-11-11,3.17124
2021-11-12,2.68592
2021-11-13,1.91273
2021-11-14,1.29894
2021-11-15,3.04039
2021-11-16,2.28862
2021-11-17,3.20692
2021-11-18,9.89437
2021-11-19,2.50273
2021-11-20,2.39805
2021-11-21,1.4512
2021-11-22,3.20692
2021-11-23,2.10305
2021-11-24,1.88418
2021-11-25,4.02293
2021-11-26,4.19898
2021-11-27,2.79535
2021-11-28,1.43693
2021-11-29,3.19265
2021-11-30,2.31479
2021-12-01,2.06499
2021-12-02,2.01503
2021-12-03,1.86039
2021-12-04,2.0983
2021-12-05,1.30132
2021-12-06,2.67878
2021-12-07,1.8818
2021-12-08,2.16967
2021-12-09,1.88418
2021-12-10,1.83185
2021-12-11,1.52733
2021-12-12,1.02536
2021-12-13,1.88418
2021-12-14,1.52019
2021-12-15,1.43455
2021-12-16,1.45834
2021-12-17,1.74382
2021-12-18,1.31084
2021-12-19,0.99681
2021-12-20,2.07926
2021-12-21,1.6891
2021-12-22,1.56302
2021-12-23,2.50035
2021-12-24,12.21392
2021-12-25,3.87067
2021-12-26,1.82947
2021-12-27,3.86829
2021-12-28,4.04196
2021-12-29,6.04986
2021-12-30,9.65884
2021-12-31,13.83403
2022-01-01,2.16253
2022-01-02,3.90636
2022-01-03,76.58324
2022-01-04,3.58757
2022-01-05,3.03801
2022-01-06,3.3116
2022-01-07,2.99995
2022-01-08,2.25055
2022-01-09,1.42503
2022-01-10,3.31398
2022-01-11,2.71922
2022-01-12,2.5741
2022-01-13,2.38378
2022-01-14,2.48132
2022-01-15,1.73431
2022-01-16,1.17999
2022-01-17,4.86748
2022-01-18,4.37502
2022-01-19,2.99281
2022-01-20,2.72874
2022-01-21,3.38773
2022-01-22,2.6764
2022-01-23,1.88894
2022-01-24,4.99357
2022-01-25,4.94123
2022-01-26,5.41466
2022-01-27,15.12347
2022-01-28,7.12042
2022-01-29,5.04353
2022-01-30,2.93333
2022-01-31,4.52728
2022-02-01,3.50192
2022-02-02,4.75567
2022-02-03,8.02683
2022-02-04,4.77232
2022-02-05,3.41628
2022-02-06,2.20059
2022-02-07,4.5939
2022-02-08,2.50035
2022-02-09,2.29338
2022-02-10,2.96188
2022-02-11,2.63358
2022-02-12,2.55507
2022-02-13,1.55826
2022-02-14,3.05942
2022-02-15,2.08164
2022-02-16,2.46467
2022-02-17,2.11733
2022-02-18,2.3933
2022-02-19,1.96983
2022-02-20,1.19189
2022-02-21,3.90636
2022-02-22,5.48603
2022-02-23,2.1887
2022-02-24,3.58995
2022-02-25,3.53285
2022-02-26,2.59551
2022-02-27,1.8937
2022-02-28,3.59708
2022-03-01,2.90479
2022-03-02,2.27672
2022-03-03,1.91035
2022-03-04,1.88418
2022-03-05,1.75334
2022-03-06,1.29419
2022-03-07,2.82866
2022-03-08,2.56459
2022-03-09,1.68197
2022-03-10,2.45991
2022-03-11,2.15063
2022-03-12,1.82471
2022-03-13,1.22044
2022-03-14,3.26402
2022-03-15,2.50273
2022-03-16,2.19822
2022-03-17,2.62168
2022-03-18,2.40757
2022-03-19,2.37188
2022-03-20,1.29894
2022-03-21,2.61455
2022-03-22,1.86991
2022-03-23,1.93176
2022-03-24,1.69862
2022-03-25,2.14588
2022-03-26,1.42741
2022-03-27,0.99205
2022-03-28,2.00789
2022-03-29,1.86277
2022-03-30,1.72241
2022-03-31,1.75334
2022-04-01,1.90322
2022-04-02,1.22995
2022-04-03,0.92544
2022-04-04,1.95555
2022-04-05,1.78902
2022-04-06,1.69148
2022-04-07,1.75096
2022-04-08,1.52019
2022-04-09,1.18713
2022-04-10,0.75415
2022-04-11,1.7462
2022-04-12,1.69148
2022-04-13,1.48689
2022-04-14,1.86991
2022-04-15,3.83499
2022-04-16,1.61773
2022-04-17,1.09911
2022-04-18,2.7787
2022-04-19,1.47499
2022-04-20,1.51068
2022-04-21,1.62011
2022-04-22,1.84136
2022-04-23,1.29419
2022-04-24,0.96588
2022-04-25,2.35285
2022-04-26,1.50592
2022-04-27,2.291
2022-04-28,1.86039
2022-04-29,1.94604
2022-04-30,1.62011
2022-05-01,1.0087
2022-05-02,2.43612
2022-05-03,1.59632
2022-05-04,1.54874
2022-05-05,1.89132
2022-05-06,2.55745
2022-05-07,1.2466
2022-05-08,1.04439
2022-05-09,2.11733
2022-05-10,2.32668
2022-05-11,1.82471
2022-05-12,2.31241
2022-05-13,1.84136
2022-05-14,1.39648
2022-05-15,0.93733
2022-05-16,2.1435
2022-05-17,1.18713
2022-05-18,1.25374
2022-05-19,1.80806
2022-05-20,1.38221
2022-05-21,1.27991
2022-05-22,0.85644
2022-05-23,1.58205
2022-05-24,1.05866
2022-05-25,1.02536
2022-05-26,1.08721
2022-05-27,1.13003
2022-05-28,1.0658
2022-05-29,0.70419
2022-05-30,4.83418
2022-05-31,3.24261
2022-06-01,1.74382
2022-06-02,1.17048
2022-06-03,1.28943
2022-06-04,0.96588
2022-06-05,0.62806
2022-06-06,1.40362
2022-06-07,1.29181
2022-06-08,1.10624
2022-06-09,1.33939
2022-06-10,1.23709
2022-06-11,0.96112
2022-06-12,0.77794
2022-06-13,2.28148
2022-06-14,1.88418
2022-06-15,1.38697
2022-06-16,1.81995
2022-06-17,1.8366
2022-06-18,0.91592
2022-06-19,0.60189
2022-06-20,3.19979
2022-06-21,2.30289
2022-06-22,1.28229
2022-06-23,1.1681
2022-06-24,1.25374
2022-06-25,1.09197
2022-06-26,0.73274
2022-06-27,1.82947
2022-06-28,1.20854
2022-06-29,1.08721
2022-06-30,1.04677
2022-07-01,1.12527
2022-07-02,0.7589
2022-07-03,0.42822
2022-07-04,2.27434
2022-07-05,1.67007
2022-07-06,1.03487
2022-07-07,0.98729
2022-07-08,1.15144
2022-07-09,0.84455
2022-07-10,0.47818
2022-07-11,1.18475
2022-07-12,0.95161
2022-07-13,1.08483
2022-07-14,0.9754
2022-07-15,1.09197
2022-07-16,0.70657
2022-07-17,0.49721
2022-07-18,1.41789
2022-07-19,0.96112
2022-07-20,1.15858
2022-07-21,0.94685
2022-07-22,1.10862
2022-07-23,0.78745
2022-07-24,0.41632
2022-07-25,1.2014
2022-07-26,0.85882
2022-07-27,0.82314
2022-07-28,1.13717
2022-07-29,1.21092
2022-07-30,0.83503
2022-07-31,0.58524
2022-08-01,1.53923
2022-08-02,1.07531
2022-08-03,1.04915
2022-08-04,1.18475
2022-08-05,1.03011
2022-08-06,0.77318
2022-08-07,0.47104
2022-08-08,1.2585
2022-08-09,1.03011
2022-08-10,1.06104
2022-08-11,1.36318
2022-08-12,1.09435
2022-08-13,1.12765
2022-08-14,0.85644
2022-08-15,1.63914
2022-08-16,1.25374
2022-08-17,1.05152
2022-08-18,0.98015
2022-08-19,1.08721
2022-08-20,0.76604
2022-08-21,0.54717
2022-08-22,1.28229
2022-08-23,0.84455
2022-08-24,0.90165
2022-08-25,1.16096
2022-08-26,0.89689
2022-08-27,0.90403
2022-08-28,0.52338
2022-08-29,1.58918
2022-08-30,0.99919
2022-08-31,0.94447
2022-09-01,0.91116
2022-09-02,1.10624
2022-09-03,0.71608
2022-09-04,0.47104
2022-09-05,2.68829
2022-09-06,1.74382
2022-09-07,1.06104
2022-09-08,1.23471
2022-09-09,0.9183
2022-09-10,1.01108
2022-09-11,0.61378
2022-09-12,1.4964
2022-09-13,1.94604
2022-09-14,1.65104
2022-09-15,1.12527
2022-09-16,1.15858
2022-09-17,0.74701
2022-09-18,0.59951
2022-09-19,1.39648
2022-09-20,0.94447
2022-09-21,0.70894
2022-09-22,1.04677
2022-09-23,1.17286
2022-09-24,0.78507
2022-09-25,0.52814
2022-09-26,1.47499
2022-09-27,0.98729
2022-09-28,1.14669
2022-09-29,1.2014
2022-09-30,1.09435
2022-10-01,0.73511
2022-10-02,0.5781
2022-10-03,1.33225
2022-10-04,1.28229
2022-10-05,1.14906
2022-10-06,0.92306
2022-10-07,1.00632
2022-10-08,0.84693
2022-10-09,0.7256
2022-10-10,1.53685
2022-10-11,1.07531
2022-10-12,0.92782
2022-10-13,1.24185
2022-10-14,1.06104
2022-10-15,0.92306
2022-10-16,0.75177
2022-10-17,2.14588
2022-10-18,1.15858
2022-10-19,0.9754
2022-10-20,0.77794
2022-10-21,1.01346
2022-10-22,0.53528
2022-10-23,0.40443
2022-10-24,1.12052
2022-10-25,0.94209
2022-10-26,0.91592
2022-10-27,0.84931
2022-10-28,0.94923
2022-10-29,0.63995
2022-10-30,0.39491
2022-10-31,1.34177
2022-11-01,1.03963
2022-11-02,0.93257
2022-11-03,1.0087
2022-11-04,1.03963
2022-11-05,0.63995
2022-11-06,0.47818
2022-11-07,9.80158
2022-11-08,3.29733
2022-11-09,2.31955
2022-11-10,2.35761
2022-11-11,3.3116
2022-11-12,1.14193
2022-11-13,0.79459
2022-11-14,2.7335
2022-11-15,1.71527
2022-11-16,2.20059
2022-11-17,14.38597
2022-11-18,1.55112
2022-11-19,0.6114
2022-11-20,0.42108
2022-11-21,1.52971
2022-11-22,1.28229
2022-11-23,1.26088
2022-11-24,1.83898
2022-11-25,1.93652
2022-11-26,0.68515
2022-11-27,0.32116
2022-11-28,1.06342
2022-11-29,0.93257
2022-11-30,0.9183
2022-12-01,1.13717
2022-12-02,0.90403
2022-12-03,0.42108
2022-12-04,0.4306
2022-12-05,1.01584
2022-12-06,1.03487
2022-12-07,1.01108
2022-12-08,1.00394
2022-12-09,1.03011
2022-12-10,0.72084
2022-12-11,0.42584
2022-12-12,1.27753
2022-12-13,1.30846
2022-12-14,1.111
2022-12-15,1.10386
2022-12-16,1.1562
2022-12-17,0.7137
2022-12-18,0.47342
2022-12-19,1.28467
2022-12-20,1.09911
2022-12-21,1.2014
2022-12-22,1.1562
2022-12-23,2.93809
2022-12-24,1.03011
2022-12-25,0.97302
2022-12-26,4.21801
2022-12-27,4.39168
2022-12-28,5.39801
2022-12-29,9.00699
2022-12-30,19.93624
2022-12-31,1.81519
2023-01-01,5.61212
2023-01-02,85.69491
2023-01-03,3.83736
2023-01-04,1.62487
2023-01-05,1.37031
2023-01-06,1.37745
2023-01-07,1.25612
2023-01-08,0.68753
2023-01-09,2.16729
2023-01-10,1.39648
2023-01-11,1.41552
2023-01-12,1.78426
2023-01-13,1.63677
2023-01-14,1.14669
2023-01-15,0.83503
2023-01-16,3.62801
2023-01-17,3.03087
2023-01-18,1.53923
2023-01-19,1.76761
2023-01-20,2.05309
2023-01-21,1.50354
2023-01-22,1.12052
2023-01-23,2.4266
2023-01-24,2.62168
2023-01-25,2.90954
2023-01-26,1.94604
2023-01-27,2.13636
2023-01-28,2.291
2023-01-29,1.19189
2023-01-30,2.98805
2023-01-31,1.78426
2023-02-01,1.6891
2023-02-02,2.01503
2023-02-03,2.26483
2023-02-04,1.63677
2023-02-05,0.82314
2023-02-06,2.32906
2023-02-07,1.72955
2023-02-08,1.81519
2023-02-09,1.86039
2023-02-10,1.97459
2023-02-11,1.23709
2023-02-12,0.7708
2023-02-13,2.00551
2023-02-14,1.70338
2023-02-15,1.58681
2023-02-16,1.64628
2023-02-17,1.42741
2023-02-18,1.00394
2023-02-19,0.59713
2023-02-20,2.80963
2023-02-21,2.62406
2023-02-22,1.47499
2023-02-23,1.38221
2023-02-24,1.5083
2023-02-25,0.99205
2023-02-26,0.65423
2023-02-27,1.5535
2023-02-28,1.39886
2023-03-01,1.37507
2023-03-02,1.35128
2023-03-03,1.26088
2023-03-04,1.01822
2023-03-05,0.79459
2023-03-06,2.21249
2023-03-07,1.47023
2023-03-08,1.37031
2023-03-09,1.37745
2023-03-10,1.42503
2023-03-11,0.80648
2023-03-12,0.82552
2023-03-13,2.53128
2023-03-14,1.99124
2023-03-15,1.57253
2023-03-16,1.45358
2023-03-17,1.72003
2023-03-18,1.04439
2023-03-19,0.73511
2023-03-20,1.6558
2023-03-21,1.24185
2023-03-22,1.35366
2023-03-23,1.5083
2023-03-24,1.42503
2023-03-25,0.91354
2023-03-26,0.6114
2023-03-27,1.52495
2023-03-28,1.23471
2023-03-29,1.20378
2023-03-30,1.29656
2023-03-31,1.47975
2023-04-01,1.0206
2023-04-02,0.7137
2023-04-03,1.62963
2023-04-04,1.42027
2023-04-05,1.24898
2023-04-06,1.43217
2023-04-07,2.50273
2023-04-08,1.09435
2023-04-09,0.73274
2023-04-10,2.34572
2023-04-11,1.76047
2023-04-12,1.57967
2023-04-13,1.57491
2023-04-14,1.62249
2023-04-15,1.07769
2023-04-16,0.63995
2023-04-17,1.82709
2023-04-18,1.52257
2023-04-19,1.40124
2023-04-20,1.3941
2023-04-21,1.56777
2023-04-22,0.85407
2023-04-23,0.62092
2023-04-24,1.38459
2023-04-25,1.35366
2023-04-26,1.39648
2023-04-27,1.75334
2023-04-28,2.27434
2023-04-29,1.78902
2023-04-30,2.32906
2023-05-01,7.93881
2023-05-02,1.49878
2023-05-03,1.16572
2023-05-04,1.2585
2023-05-05,1.27753
2023-05-06,1.08721
2023-05-07,0.58048
2023-05-08,1.56539
2023-05-09,1.08721
2023-05-10,1.11576
2023-05-11,1.13717
2023-05-12,1.17999
2023-05-13,0.67088
2023-05-14,0.42822
2023-05-15,1.2133
2023-05-16,0.92544
2023-05-17,0.85407
2023-05-18,1.13717
2023-05-19,1.24185
2023-05-20,0.74463
2023-05-21,0.47104
2023-05-22,1.26088
2023-05-23,1.22044
2023-05-24,1.05628
2023-05-25,1.40124
2023-05-26,1.4964
2023-05-27,1.19902
2023-05-28,0.95398
