date,노인학대
2020-06-27,16.58189
2020-06-28,23.80467
2020-06-29,31.12919
2020-06-30,31.94303
2020-07-01,24.61851
2020-07-02,19.43031
2020-07-03,17.90437
2020-07-04,9.25737
2020-07-05,11.80061
2020-07-06,18.20956
2020-07-07,21.56663
2020-07-08,20.04069
2020-07-09,18.41302
2020-07-10,10.78331
2020-07-11,8.24008
2020-07-12,8.03662
2020-07-13,16.48016
2020-07-14,16.88708
2020-07-15,14.64903
2020-07-16,15.66632
2020-07-17,10.47812
2020-07-18,5.9003
2020-07-19,8.34181
2020-07-20,16.9888
2020-07-21,16.37843
2020-07-22,13.73346
2020-07-23,14.03865
2020-07-24,8.85045
2020-07-25,6.30722
2020-07-26,6.81586
2020-07-27,13.02136
2020-07-28,12.30925
2020-07-29,13.42828
2020-07-30,13.42828
2020-07-31,9.76602
2020-08-01,5.18819
2020-08-02,5.69684
2020-08-03,10.37639
2020-08-04,10.88504
2020-08-05,11.39369
2020-08-06,11.29196
2020-08-07,9.46083
2020-08-08,5.08646
2020-08-09,7.32451
2020-08-10,15.36113
2020-08-11,12.71617
2020-08-12,12.41098
2020-08-13,11.49542
2020-08-14,10.98677
2020-08-15,6.20549
2020-08-16,6.91759
2020-08-17,9.46083
2020-08-18,12.51271
2020-08-19,12.20752
2020-08-20,14.5473
2020-08-21,10.78331
2020-08-22,4.67955
2020-08-23,5.79857
2020-08-24,9.76602
2020-08-25,12.41098
2020-08-26,10.78331
2020-08-27,14.44557
2020-08-28,10.37639
2020-08-29,8.03662
2020-08-30,7.12105
2020-08-31,12.20752
2020-09-01,9.96948
2020-09-02,11.69888
2020-09-03,14.44557
2020-09-04,12.51271
2020-09-05,7.32451
2020-09-06,6.81586
2020-09-07,11.19023
2020-09-08,12.51271
2020-09-09,10.57985
2020-09-10,12.51271
2020-09-11,13.12309
2020-09-12,8.74872
2020-09-13,9.15564
2020-09-14,13.83519
2020-09-15,16.07324
2020-09-16,15.15768
2020-09-17,13.83519
2020-09-18,13.12309
2020-09-19,9.76602
2020-09-20,10.78331
2020-09-21,18.0061
2020-09-22,18.92166
2020-09-23,17.80264
2020-09-24,16.37843
2020-09-25,15.56459
2020-09-26,15.66632
2020-09-27,12.41098
2020-09-28,16.68362
2020-09-29,14.34384
2020-09-30,8.34181
2020-10-01,9.76602
2020-10-02,15.2594
2020-10-03,15.46286
2020-10-04,19.32858
2020-10-05,19.93896
2020-10-06,22.07527
2020-10-07,25.53407
2020-10-08,21.05798
2020-10-09,11.80061
2020-10-10,15.36113
2020-10-11,11.80061
2020-10-12,20.85452
2020-10-13,19.7355
2020-10-14,18.31129
2020-10-15,22.177
2020-10-16,17.09053
2020-10-17,14.24211
2020-10-18,12.41098
2020-10-19,19.43031
2020-10-20,17.09053
2020-10-21,18.20956
2020-10-22,18.0061
2020-10-23,15.2594
2020-10-24,10.47812
2020-10-25,10.57985
2020-10-26,23.1943
2020-10-27,22.27873
2020-10-28,24.21159
2020-10-29,23.39776
2020-10-30,21.05798
2020-10-31,11.49542
2020-11-01,12.51271
2020-11-02,21.56663
2020-11-03,22.07527
2020-11-04,18.51475
2020-11-05,13.42828
2020-11-06,15.05595
2020-11-07,9.15564
2020-11-08,10.78331
2020-11-09,18.41302
2020-11-10,23.09257
2020-11-11,21.77009
2020-11-12,19.53204
2020-11-13,17.09053
2020-11-14,13.42828
2020-11-15,16.2767
2020-11-16,25.43234
2020-11-17,23.80467
2020-11-18,20.54933
2020-11-19,22.88911
2020-11-20,41.91251
2020-11-21,28.07731
2020-11-22,20.85452
2020-11-23,27.26347
2020-11-24,22.99084
2020-11-25,18.10783
2020-11-26,20.14242
2020-11-27,17.59918
2020-11-28,13.32655
2020-11-29,11.29196
2020-11-30,23.1943
2020-12-01,17.29399
2020-12-02,15.05595
2020-12-03,18.51475
2020-12-04,16.9888
2020-12-05,11.80061
2020-12-06,12.61444
2020-12-07,19.43031
2020-12-08,18.41302
2020-12-09,22.07527
2020-12-10,22.38046
2020-12-11,19.93896
2020-12-12,13.02136
2020-12-13,10.47812
2020-12-14,18.0061
2020-12-15,17.70091
2020-12-16,15.86978
2020-12-17,10.57985
2020-12-18,13.83519
2020-12-19,7.42624
2020-12-20,6.30722
2020-12-21,11.59715
2020-12-22,12.51271
2020-12-23,12.51271
2020-12-24,8.13835
2020-12-25,3.86571
2020-12-26,4.88301
2020-12-27,5.08646
2020-12-28,8.34181
2020-12-29,8.95218
2020-12-30,8.54526
2020-12-31,5.08646
2021-01-01,3.86571
2021-01-02,3.35707
2021-01-03,5.69684
2021-01-04,8.24008
2021-01-05,11.39369
2021-01-06,9.05391
2021-01-07,8.85045
2021-01-08,7.83316
2021-01-09,5.39165
2021-01-10,8.95218
2021-01-11,16.2767
2021-01-12,13.42828
2021-01-13,9.15564
2021-01-14,11.29196
2021-01-15,8.44354
2021-01-16,5.59511
2021-01-17,5.49338
2021-01-18,12.51271
2021-01-19,13.42828
2021-01-20,9.3591
2021-01-21,9.76602
2021-01-22,19.63377
2021-01-23,11.39369
2021-01-24,8.03662
2021-01-25,11.69888
2021-01-26,14.75076
2021-01-27,43.9471
2021-01-28,15.36113
2021-01-29,11.80061
2021-01-30,6.71414
2021-01-31,6.40895
2021-02-01,11.29196
2021-02-02,11.49542
2021-02-03,8.34181
2021-02-04,12.41098
2021-02-05,7.93489
2021-02-06,4.1709
2021-02-07,5.79857
2021-02-08,10.98677
2021-02-09,11.19023
2021-02-10,10.27466
2021-02-11,4.06917
2021-02-12,6.00203
2021-02-13,6.10376
2021-02-14,5.28992
2021-02-15,12.00406
2021-02-16,12.00406
2021-02-17,12.51271
2021-02-18,14.75076
2021-02-19,10.88504
2021-02-20,5.9003
2021-02-21,4.06917
2021-02-22,11.39369
2021-02-23,8.54526
2021-02-24,11.29196
2021-02-25,13.63173
2021-02-26,10.17293
2021-02-27,6.20549
2021-02-28,4.88301
2021-03-01,5.69684
2021-03-02,13.73346
2021-03-03,13.83519
2021-03-04,13.53001
2021-03-05,13.12309
2021-03-06,8.95218
2021-03-07,8.64699
2021-03-08,15.97151
2021-03-09,15.86978
2021-03-10,17.90437
2021-03-11,15.36113
2021-03-12,18.20956
2021-03-13,10.88504
2021-03-14,12.10579
2021-03-15,22.58392
2021-03-16,15.66632
2021-03-17,18.61648
2021-03-18,17.49745
2021-03-19,13.73346
2021-03-20,7.52797
2021-03-21,7.73143
2021-03-22,15.46286
2021-03-23,17.80264
2021-03-24,14.03865
2021-03-25,13.02136
2021-03-26,16.2767
2021-03-27,9.66429
2021-03-28,11.19023
2021-03-29,17.39572
2021-03-30,16.88708
2021-03-31,15.05595
2021-04-01,14.34384
2021-04-02,14.03865
2021-04-03,7.93489
2021-04-04,8.95218
2021-04-05,16.68362
2021-04-06,19.43031
2021-04-07,17.90437
2021-04-08,16.37843
2021-04-09,14.64903
2021-04-10,8.13835
2021-04-11,12.51271
2021-04-12,17.39572
2021-04-13,16.07324
2021-04-14,19.22685
2021-04-15,16.37843
2021-04-16,15.2594
2021-04-17,8.44354
2021-04-18,7.22278
2021-04-19,16.68362
2021-04-20,15.56459
2021-04-21,14.44557
2021-04-22,17.09053
2021-04-23,13.02136
2021-04-24,8.44354
2021-04-25,7.6297
2021-04-26,21.56663
2021-04-27,15.15768
2021-04-28,20.95625
2021-04-29,21.66836
2021-04-30,19.43031
2021-05-01,9.96948
2021-05-02,10.37639
2021-05-03,17.90437
2021-05-04,15.76805
2021-05-05,12.91963
2021-05-06,19.02339
2021-05-07,15.66632
2021-05-08,14.03865
2021-05-09,11.69888
2021-05-10,24.10986
2021-05-11,24.72024
2021-05-12,23.80467
2021-05-13,21.05798
2021-05-14,19.43031
2021-05-15,18.0061
2021-05-16,17.70091
2021-05-17,26.24618
2021-05-18,23.49949
2021-05-19,16.9888
2021-05-20,25.43234
2021-05-21,22.27873
2021-05-22,14.95422
2021-05-23,18.20956
2021-05-24,28.99287
2021-05-25,26.24618
2021-05-26,34.07934
2021-05-27,37.63987
2021-05-28,29.39979
2021-05-29,17.59918
2021-05-30,21.15971
2021-05-31,25.94099
2021-06-01,24.31332
2021-06-02,23.70295
2021-06-03,19.7355
2021-06-04,19.02339
2021-06-05,10.27466
2021-06-06,13.63173
2021-06-07,28.68769
2021-06-08,30.1119
2021-06-09,22.68565
2021-06-10,24.31332
2021-06-11,23.09257
2021-06-12,14.95422
2021-06-13,14.24211
2021-06-14,33.87589
2021-06-15,58.69786
2021-06-16,41.91251
2021-06-17,23.9064
2021-06-18,20.4476
2021-06-19,15.05595
2021-06-20,12.10579
2021-06-21,21.77009
2021-06-22,21.36317
2021-06-23,19.12512
2021-06-24,17.19226
2021-06-25,12.71617
2021-06-26,7.73143
2021-06-27,6.30722
2021-06-28,16.9888
2021-06-29,14.85249
2021-06-30,14.75076
2021-07-01,12.8179
2021-07-02,9.15564
2021-07-03,8.03662
2021-07-04,9.46083
2021-07-05,17.49745
2021-07-06,26.75483
2021-07-07,21.36317
2021-07-08,21.66836
2021-07-09,15.36113
2021-07-10,10.78331
2021-07-11,8.74872
2021-07-12,22.07527
2021-07-13,18.51475
2021-07-14,18.41302
2021-07-15,17.70091
2021-07-16,15.66632
2021-07-17,8.13835
2021-07-18,9.66429
2021-07-19,15.97151
2021-07-20,16.37843
2021-07-21,15.2594
2021-07-22,13.53001
2021-07-23,14.95422
2021-07-24,8.54526
2021-07-25,8.34181
2021-07-26,16.37843
2021-07-27,13.63173
2021-07-28,13.22482
2021-07-29,12.8179
2021-07-30,10.78331
2021-07-31,8.34181
2021-08-01,6.40895
2021-08-02,12.10579
2021-08-03,15.56459
2021-08-04,14.44557
2021-08-05,12.71617
2021-08-06,9.56256
2021-08-07,7.12105
2021-08-08,12.8179
2021-08-09,17.90437
2021-08-10,18.61648
2021-08-11,15.86978
2021-08-12,17.19226
2021-08-13,14.5473
2021-08-14,6.81586
2021-08-15,5.59511
2021-08-16,8.54526
2021-08-17,14.44557
2021-08-18,12.30925
2021-08-19,12.61444
2021-08-20,13.83519
2021-08-21,8.34181
2021-08-22,6.00203
2021-08-23,14.85249
2021-08-24,16.58189
2021-08-25,17.29399
2021-08-26,13.73346
2021-08-27,12.71617
2021-08-28,10.98677
2021-08-29,12.30925
2021-08-30,18.7182
2021-08-31,20.04069
2021-09-01,18.20956
2021-09-02,16.48016
2021-09-03,12.51271
2021-09-04,5.69684
2021-09-05,11.39369
2021-09-06,19.22685
2021-09-07,17.29399
2021-09-08,18.81993
2021-09-09,22.177
2021-09-10,16.07324
2021-09-11,11.80061
2021-09-12,13.12309
2021-09-13,18.20956
2021-09-14,18.92166
2021-09-15,22.48219
2021-09-16,24.21159
2021-09-17,17.49745
2021-09-18,8.74872
2021-09-19,10.17293
2021-09-20,9.15564
2021-09-21,12.20752
2021-09-22,15.46286
2021-09-23,20.4476
2021-09-24,19.12512
2021-09-25,9.46083
2021-09-26,14.85249
2021-09-27,18.0061
2021-09-28,19.63377
2021-09-29,16.68362
2021-09-30,15.46286
2021-10-01,15.86978
2021-10-02,9.96948
2021-10-03,10.07121
2021-10-04,13.32655
2021-10-05,23.49949
2021-10-06,19.12512
2021-10-07,23.09257
2021-10-08,20.04069
2021-10-09,12.41098
2021-10-10,12.8179
2021-10-11,14.64903
2021-10-12,19.53204
2021-10-13,20.54933
2021-10-14,17.80264
2021-10-15,18.41302
2021-10-16,17.29399
2021-10-17,10.68158
2021-10-18,17.09053
2021-10-19,20.85452
2021-10-20,17.80264
2021-10-21,15.15768
2021-10-22,16.37843
2021-10-23,10.88504
2021-10-24,12.00406
2021-10-25,19.02339
2021-10-26,18.31129
2021-10-27,19.63377
2021-10-28,20.4476
2021-10-29,19.22685
2021-10-30,10.37639
2021-10-31,10.68158
2021-11-01,20.65106
2021-11-02,19.93896
2021-11-03,16.37843
2021-11-04,19.83723
2021-11-05,20.85452
2021-11-06,13.12309
2021-11-07,16.07324
2021-11-08,23.39776
2021-11-09,21.26144
2021-11-10,16.2767
2021-11-11,17.70091
2021-11-12,18.51475
2021-11-13,13.42828
2021-11-14,15.15768
2021-11-15,22.99084
2021-11-16,25.73753
2021-11-17,19.63377
2021-11-18,19.53204
2021-11-19,17.29399
2021-11-20,11.29196
2021-11-21,12.61444
2021-11-22,19.02339
2021-11-23,16.78535
2021-11-24,21.05798
2021-11-25,24.31332
2021-11-26,14.34384
2021-11-27,10.57985
2021-11-28,11.29196
2021-11-29,17.39572
2021-11-30,19.7355
2021-12-01,16.2767
2021-12-02,16.07324
2021-12-03,17.70091
2021-12-04,9.66429
2021-12-05,11.80061
2021-12-06,15.2594
2021-12-07,15.97151
2021-12-08,13.93692
2021-12-09,14.95422
2021-12-10,13.93692
2021-12-11,8.85045
2021-12-12,7.42624
2021-12-13,13.12309
2021-12-14,13.83519
2021-12-15,12.00406
2021-12-16,14.85249
2021-12-17,15.36113
2021-12-18,6.81586
2021-12-19,9.25737
2021-12-20,14.34384
2021-12-21,17.49745
2021-12-22,10.17293
2021-12-23,9.3591
2021-12-24,7.22278
2021-12-25,3.56052
2021-12-26,4.88301
2021-12-27,10.27466
2021-12-28,11.69888
2021-12-29,7.73143
2021-12-30,8.44354
2021-12-31,9.05391
2022-01-01,3.45879
2022-01-02,5.59511
2022-01-03,9.76602
2022-01-04,10.57985
2022-01-05,8.34181
2022-01-06,9.05391
2022-01-07,28.58596
2022-01-08,18.31129
2022-01-09,10.98677
2022-01-10,20.34587
2022-01-11,15.86978
2022-01-12,14.64903
2022-01-13,31.33265
2022-01-14,58.69786
2022-01-15,18.61648
2022-01-16,12.61444
2022-01-17,32.34994
2022-01-18,31.33265
2022-01-19,19.53204
2022-01-20,15.66632
2022-01-21,17.90437
2022-01-22,13.12309
2022-01-23,12.10579
2022-01-24,16.58189
2022-01-25,15.36113
2022-01-26,12.91963
2022-01-27,12.10579
2022-01-28,11.90233
2022-01-29,6.51068
2022-01-30,6.10376
2022-01-31,4.78128
2022-02-01,6.00203
2022-02-02,6.51068
2022-02-03,12.71617
2022-02-04,11.49542
2022-02-05,6.61241
2022-02-06,6.30722
2022-02-07,14.03865
2022-02-08,12.30925
2022-02-09,11.80061
2022-02-10,13.93692
2022-02-11,10.37639
2022-02-12,5.39165
2022-02-13,6.91759
2022-02-14,11.49542
2022-02-15,9.56256
2022-02-16,11.49542
2022-02-17,8.13835
2022-02-18,7.52797
2022-02-19,5.69684
2022-02-20,6.00203
2022-02-21,7.73143
2022-02-22,11.29196
2022-02-23,12.00406
2022-02-24,11.90233
2022-02-25,10.98677
2022-02-26,7.32451
2022-02-27,4.78128
2022-02-28,7.83316
2022-03-01,5.69684
2022-03-02,9.56256
2022-03-03,11.39369
2022-03-04,12.71617
2022-03-05,8.85045
2022-03-06,8.34181
2022-03-07,12.30925
2022-03-08,11.90233
2022-03-09,6.61241
2022-03-10,12.71617
2022-03-11,13.93692
2022-03-12,9.86775
2022-03-13,14.5473
2022-03-14,14.5473
2022-03-15,14.75076
2022-03-16,15.15768
2022-03-17,15.2594
2022-03-18,12.51271
2022-03-19,9.3591
2022-03-20,8.95218
2022-03-21,15.97151
2022-03-22,19.22685
2022-03-23,15.66632
2022-03-24,18.61648
2022-03-25,15.66632
2022-03-26,10.98677
2022-03-27,14.14038
2022-03-28,15.36113
2022-03-29,19.12512
2022-03-30,16.58189
2022-03-31,16.48016
2022-04-01,14.24211
2022-04-02,10.57985
2022-04-03,10.88504
2022-04-04,17.39572
2022-04-05,19.43031
2022-04-06,18.10783
2022-04-07,14.03865
2022-04-08,16.2767
2022-04-09,11.19023
2022-04-10,10.07121
2022-04-11,14.5473
2022-04-12,16.17497
2022-04-13,18.81993
2022-04-14,19.93896
2022-04-15,15.86978
2022-04-16,11.90233
2022-04-17,11.59715
2022-04-18,19.02339
2022-04-19,19.93896
2022-04-20,16.78535
2022-04-21,17.19226
2022-04-22,16.88708
2022-04-23,10.68158
2022-04-24,16.78535
2022-04-25,18.0061
2022-04-26,15.76805
2022-04-27,19.32858
2022-04-28,18.61648
2022-04-29,20.24415
2022-04-30,8.85045
2022-05-01,9.56256
2022-05-02,20.75279
2022-05-03,18.51475
2022-05-04,21.15971
2022-05-05,13.63173
2022-05-06,16.37843
2022-05-07,14.14038
2022-05-08,15.86978
2022-05-09,26.95829
2022-05-10,28.78942
2022-05-11,24.9237
2022-05-12,25.43234
2022-05-13,19.32858
2022-05-14,15.76805
2022-05-15,14.24211
2022-05-16,24.00813
2022-05-17,25.43234
2022-05-18,23.49949
2022-05-19,25.12716
2022-05-20,17.09053
2022-05-21,12.41098
2022-05-22,16.2767
2022-05-23,22.07527
2022-05-24,21.87182
2022-05-25,20.4476
2022-05-26,23.49949
2022-05-27,19.93896
2022-05-28,11.29196
2022-05-29,15.15768
2022-05-30,26.75483
2022-05-31,22.48219
2022-06-01,18.10783
2022-06-02,23.60122
2022-06-03,21.26144
2022-06-04,9.96948
2022-06-05,16.48016
2022-06-06,14.03865
2022-06-07,23.49949
2022-06-08,24.51678
2022-06-09,24.31332
2022-06-10,22.177
2022-06-11,10.27466
2022-06-12,14.95422
2022-06-13,26.44964
2022-06-14,35.40183
2022-06-15,69.27772
2022-06-16,49.44048
2022-06-17,31.53611
2022-06-18,17.49745
2022-06-19,20.14242
2022-06-20,23.70295
2022-06-21,24.10986
2022-06-22,20.04069
2022-06-23,20.14242
2022-06-24,17.09053
2022-06-25,8.44354
2022-06-26,8.03662
2022-06-27,13.22482
2022-06-28,14.44557
2022-06-29,13.32655
2022-06-30,10.07121
2022-07-01,10.17293
2022-07-02,7.01932
2022-07-03,6.71414
2022-07-04,13.02136
2022-07-05,15.97151
2022-07-06,21.36317
2022-07-07,15.2594
2022-07-08,10.98677
2022-07-09,6.61241
2022-07-10,8.44354
2022-07-11,17.19226
2022-07-12,18.51475
2022-07-13,19.53204
2022-07-14,22.78738
2022-07-15,17.19226
2022-07-16,8.95218
2022-07-17,13.73346
2022-07-18,18.92166
2022-07-19,17.80264
2022-07-20,13.22482
2022-07-21,11.49542
2022-07-22,12.30925
2022-07-23,9.56256
2022-07-24,8.54526
2022-07-25,14.24211
2022-07-26,12.10579
2022-07-27,13.83519
2022-07-28,13.63173
2022-07-29,11.29196
2022-07-30,7.12105
2022-07-31,8.13835
2022-08-01,15.46286
2022-08-02,13.83519
2022-08-03,11.0885
2022-08-04,13.12309
2022-08-05,11.19023
2022-08-06,7.01932
2022-08-07,7.22278
2022-08-08,12.00406
2022-08-09,10.07121
2022-08-10,9.56256
2022-08-11,12.41098
2022-08-12,10.78331
2022-08-13,7.32451
2022-08-14,4.57782
2022-08-15,6.51068
2022-08-16,12.00406
2022-08-17,11.19023
2022-08-18,13.93692
2022-08-19,11.59715
2022-08-20,6.81586
2022-08-21,7.42624
2022-08-22,12.30925
2022-08-23,13.32655
2022-08-24,10.98677
2022-08-25,13.83519
2022-08-26,10.88504
2022-08-27,5.69684
2022-08-28,5.39165
2022-08-29,13.73346
2022-08-30,12.61444
2022-08-31,15.05595
2022-09-01,13.12309
2022-09-02,9.76602
2022-09-03,5.49338
2022-09-04,7.83316
2022-09-05,15.2594
2022-09-06,12.20752
2022-09-07,13.22482
2022-09-08,10.88504
2022-09-09,5.39165
2022-09-10,5.69684
2022-09-11,6.71414
2022-09-12,8.34181
2022-09-13,15.76805
2022-09-14,17.59918
2022-09-15,16.9888
2022-09-16,12.91963
2022-09-17,10.27466
2022-09-18,11.29196
2022-09-19,16.9888
2022-09-20,16.78535
2022-09-21,18.0061
2022-09-22,19.12512
2022-09-23,13.63173
2022-09-24,9.05391
2022-09-25,12.41098
2022-09-26,17.70091
2022-09-27,18.7182
2022-09-28,16.58189
2022-09-29,18.31129
2022-09-30,16.78535
2022-10-01,8.64699
2022-10-02,15.56459
2022-10-03,16.2767
2022-10-04,19.12512
2022-10-05,17.19226
2022-10-06,17.39572
2022-10-07,10.98677
2022-10-08,8.95218
2022-10-09,7.01932
2022-10-10,13.22482
2022-10-11,15.56459
2022-10-12,14.64903
2022-10-13,14.44557
2022-10-14,14.5473
2022-10-15,10.78331
2022-10-16,12.41098
2022-10-17,18.0061
2022-10-18,15.66632
2022-10-19,14.44557
2022-10-20,15.97151
2022-10-21,11.59715
2022-10-22,10.07121
2022-10-23,9.86775
2022-10-24,17.49745
2022-10-25,15.56459
2022-10-26,13.02136
2022-10-27,17.49745
2022-10-28,13.63173
2022-10-29,9.76602
2022-10-30,8.34181
2022-10-31,18.20956
2022-11-01,22.27873
2022-11-02,17.80264
2022-11-03,15.97151
2022-11-04,12.8179
2022-11-05,12.8179
2022-11-06,10.37639
2022-11-07,20.14242
2022-11-08,19.93896
2022-11-09,22.99084
2022-11-10,26.24618
2022-11-11,18.20956
2022-11-12,12.30925
2022-11-13,11.59715
2022-11-14,20.14242
2022-11-15,25.6358
2022-11-16,23.70295
2022-11-17,18.10783
2022-11-18,14.03865
2022-11-19,11.69888
2022-11-20,13.73346
2022-11-21,23.1943
2022-11-22,40.69175
2022-11-23,28.48423
2022-11-24,19.83723
2022-11-25,17.19226
2022-11-26,9.05391
2022-11-27,11.19023
2022-11-28,20.14242
2022-11-29,21.26144
2022-11-30,16.17497
2022-12-01,19.22685
2022-12-02,15.66632
2022-12-03,6.40895
2022-12-04,9.15564
2022-12-05,14.95422
2022-12-06,16.17497
2022-12-07,12.20752
2022-12-08,13.83519
2022-12-09,13.53001
2022-12-10,7.6297
2022-12-11,6.30722
2022-12-12,14.85249
2022-12-13,13.93692
2022-12-14,9.66429
2022-12-15,10.57985
2022-12-16,9.66429
2022-12-17,4.67955
2022-12-18,4.88301
2022-12-19,10.37639
2022-12-20,9.56256
2022-12-21,10.88504
2022-12-22,8.03662
2022-12-23,8.64699
2022-12-24,3.76398
2022-12-25,2.64496
2022-12-26,9.3591
2022-12-27,9.05391
2022-12-28,10.17293
2022-12-29,9.56256
2022-12-30,7.52797
2022-12-31,3.15361
2023-01-01,3.35707
2023-01-02,10.07121
2023-01-03,7.83316
2023-01-04,8.74872
2023-01-05,6.71414
2023-01-06,7.32451
2023-01-07,3.15361
2023-01-08,4.57782
2023-01-09,8.03662
2023-01-10,8.64699
2023-01-11,8.74872
2023-01-12,8.85045
2023-01-13,6.51068
2023-01-14,6.30722
2023-01-15,4.37436
2023-01-16,10.68158
2023-01-17,8.44354
2023-01-18,7.42624
2023-01-19,9.56256
2023-01-20,11.90233
2023-01-21,5.28992
2023-01-22,3.76398
2023-01-23,4.67955
2023-01-24,4.47609
2023-01-25,11.49542
2023-01-26,8.95218
2023-01-27,8.64699
2023-01-28,5.39165
2023-01-29,5.39165
2023-01-30,9.86775
2023-01-31,8.95218
2023-02-01,11.90233
2023-02-02,17.29399
2023-02-03,12.41098
2023-02-04,6.51068
2023-02-05,4.27263
2023-02-06,10.17293
2023-02-07,12.00406
2023-02-08,11.29196
2023-02-09,14.03865
2023-02-10,11.80061
2023-02-11,5.79857
2023-02-12,4.27263
2023-02-13,12.41098
2023-02-14,9.56256
2023-02-15,10.47812
2023-02-16,8.34181
2023-02-17,8.74872
2023-02-18,4.88301
2023-02-19,6.10376
2023-02-20,8.03662
2023-02-21,15.46286
2023-02-22,15.76805
2023-02-23,14.24211
2023-02-24,9.96948
2023-02-25,6.20549
2023-02-26,4.88301
2023-02-27,12.00406
2023-02-28,10.68158
2023-03-01,4.88301
2023-03-02,12.20752
2023-03-03,8.95218
2023-03-04,5.18819
2023-03-05,6.61241
2023-03-06,13.53001
2023-03-07,13.32655
2023-03-08,11.90233
2023-03-09,14.34384
2023-03-10,12.30925
2023-03-11,6.51068
2023-03-12,9.86775
2023-03-13,16.68362
2023-03-14,14.5473
2023-03-15,19.43031
2023-03-16,19.12512
2023-03-17,14.14038
2023-03-18,12.41098
2023-03-19,10.57985
2023-03-20,16.88708
2023-03-21,18.41302
2023-03-22,15.86978
2023-03-23,10.88504
2023-03-24,13.22482
2023-03-25,10.07121
2023-03-26,9.76602
2023-03-27,16.88708
2023-03-28,17.49745
2023-03-29,16.2767
2023-03-30,18.0061
2023-03-31,14.75076
2023-04-01,9.56256
2023-04-02,13.53001
2023-04-03,19.93896
2023-04-04,20.14242
2023-04-05,20.14242
2023-04-06,19.22685
2023-04-07,16.37843
2023-04-08,9.3591
2023-04-09,11.90233
2023-04-10,19.93896
2023-04-11,19.53204
2023-04-12,17.39572
2023-04-13,16.58189
2023-04-14,15.36113
2023-04-15,8.03662
2023-04-16,10.68158
2023-04-17,18.10783
2023-04-18,14.34384
2023-04-19,13.63173
2023-04-20,14.34384
2023-04-21,14.95422
2023-04-22,6.91759
2023-04-23,5.59511
2023-04-24,13.63173
2023-04-25,17.90437
2023-04-26,18.20956
2023-04-27,16.2767
2023-04-28,10.78331
2023-04-29,8.54526
2023-04-30,9.96948
2023-05-01,17.09053
2023-05-02,22.27873
2023-05-03,15.97151
2023-05-04,15.76805
2023-05-05,11.49542
2023-05-06,11.0885
2023-05-07,12.61444
2023-05-08,28.3825
2023-05-09,27.67039
2023-05-10,23.1943
2023-05-11,22.27873
2023-05-12,20.75279
2023-05-13,12.71617
2023-05-14,15.66632
2023-05-15,25.94099
2023-05-16,24.9237
2023-05-17,22.68565
2023-05-18,22.48219
2023-05-19,17.90437
2023-05-20,10.88504
2023-05-21,14.85249
2023-05-22,26.04272
2023-05-23,20.95625
2023-05-24,25.02543
2023-05-25,23.9064
2023-05-26,23.39776
2023-05-27,10.98677
2023-05-28,11.90233
