date,홍콩주식
2020-06-26,13.85902
2020-06-27,4.54002
2020-06-28,3.82317
2020-06-29,14.33691
2020-06-30,43.01075
2020-07-01,31.42174
2020-07-02,33.21385
2020-07-03,24.37275
2020-07-04,10.51373
2020-07-05,7.64635
2020-07-06,32.49701
2020-07-07,34.52807
2020-07-08,25.68697
2020-07-09,29.51015
2020-07-10,23.41696
2020-07-11,11.94743
2020-07-12,7.4074
2020-07-13,29.62962
2020-07-14,28.43488
2020-07-15,31.89964
2020-07-16,35.72281
2020-07-17,24.73118
2020-07-18,6.57108
2020-07-19,7.4074
2020-07-20,29.86857
2020-07-21,29.62962
2020-07-22,31.18279
2020-07-23,29.2712
2020-07-24,25.20908
2020-07-25,8.48267
2020-07-26,9.43847
2020-07-27,26.0454
2020-07-28,28.91278
2020-07-29,21.74432
2020-07-30,21.86379
2020-07-31,21.98327
2020-08-01,8.00477
2020-08-02,8.96057
2020-08-03,28.31541
2020-08-04,26.52329
2020-08-05,27.24014
2020-08-06,33.9307
2020-08-07,29.86857
2020-08-08,7.76583
2020-08-09,7.52688
2020-08-10,34.76702
2020-08-11,39.90442
2020-08-12,35.24492
2020-08-13,32.85543
2020-08-14,24.97013
2020-08-15,5.85424
2020-08-16,6.92951
2020-08-17,23.53643
2020-08-18,21.14695
2020-08-19,81.00358
2020-08-20,26.40382
2020-08-21,21.62485
2020-08-22,7.76583
2020-08-23,5.37634
2020-08-24,22.10274
2020-08-25,28.91278
2020-08-26,32.13859
2020-08-27,31.54121
2020-08-28,21.02747
2020-08-29,10.39426
2020-08-30,7.16845
2020-08-31,30.227
2020-09-01,26.40382
2020-09-02,33.57228
2020-09-03,33.09438
2020-09-04,31.66069
2020-09-05,10.27479
2020-09-06,8.00477
2020-09-07,28.7933
2020-09-08,24.25328
2020-09-09,25.44802
2020-09-10,24.85065
2020-09-11,21.74432
2020-09-12,5.73476
2020-09-13,6.33213
2020-09-14,23.05854
2020-09-15,22.81959
2020-09-16,24.73118
2020-09-17,22.81959
2020-09-18,17.44324
2020-09-19,5.25686
2020-09-20,7.4074
2020-09-21,21.14695
2020-09-22,19.11589
2020-09-23,19.95221
2020-09-24,20.54958
2020-09-25,14.93428
2020-09-26,4.1816
2020-09-27,6.92951
2020-09-28,21.74432
2020-09-29,20.07168
2020-09-30,11.82795
2020-10-01,10.15531
2020-10-02,10.51373
2020-10-03,8.3632
2020-10-04,4.54002
2020-10-05,13.38112
2020-10-06,16.36798
2020-10-07,13.85902
2020-10-08,15.89008
2020-10-09,14.93428
2020-10-10,5.73476
2020-10-11,4.54002
2020-10-12,17.92114
2020-10-13,78.97252
2020-10-14,21.26642
2020-10-15,16.12903
2020-10-16,17.2043
2020-10-17,3.94265
2020-10-18,4.89844
2020-10-19,15.53166
2020-10-20,20.4301
2020-10-21,17.68219
2020-10-22,18.99641
2020-10-23,15.41218
2020-10-24,6.45161
2020-10-25,4.30107
2020-10-26,27.00119
2020-10-27,11.589
2020-10-28,16.00955
2020-10-29,18.75746
2020-10-30,16.12903
2020-10-31,4.30107
2020-11-01,3.94265
2020-11-02,16.60692
2020-11-03,15.53166
2020-11-04,18.39904
2020-11-05,21.14695
2020-11-06,18.04062
2020-11-07,6.45161
2020-11-08,8.12425
2020-11-09,20.54958
2020-11-10,18.27956
2020-11-11,21.74432
2020-11-12,20.07168
2020-11-13,14.81481
2020-11-14,6.57108
2020-11-15,3.58422
2020-11-16,19.95221
2020-11-17,17.92114
2020-11-18,17.68219
2020-11-19,17.44324
2020-11-20,15.29271
2020-11-21,7.04898
2020-11-22,8.48267
2020-11-23,28.67383
2020-11-24,26.28434
2020-11-25,24.85065
2020-11-26,26.28434
2020-11-27,20.07168
2020-11-28,7.16845
2020-11-29,7.28793
2020-11-30,19.71326
2020-12-01,20.78853
2020-12-02,21.02747
2020-12-03,17.92114
2020-12-04,22.58064
2020-12-05,6.69056
2020-12-06,7.16845
2020-12-07,21.62485
2020-12-08,21.62485
2020-12-09,24.37275
2020-12-10,24.73118
2020-12-11,18.39904
2020-12-12,7.52688
2020-12-13,6.81003
2020-12-14,16.84587
2020-12-15,17.32377
2020-12-16,16.36798
2020-12-17,18.63799
2020-12-18,17.56272
2020-12-19,6.69056
2020-12-20,4.65949
2020-12-21,17.68219
2020-12-22,18.16009
2020-12-23,18.87694
2020-12-24,24.6117
2020-12-25,8.00477
2020-12-26,6.45161
2020-12-27,5.85424
2020-12-28,25.5675
2020-12-29,22.81959
2020-12-30,24.13381
2020-12-31,25.0896
2021-01-01,8.96057
2021-01-02,7.76583
2021-01-03,10.75268
2021-01-04,29.03225
2021-01-05,29.7491
2021-01-06,28.7933
2021-01-07,24.73118
2021-01-08,34.4086
2021-01-09,18.04062
2021-01-10,13.14217
2021-01-11,34.88649
2021-01-12,30.34647
2021-01-13,30.227
2021-01-14,35.60334
2021-01-15,30.94384
2021-01-16,11.589
2021-01-17,7.8853
2021-01-18,26.64277
2021-01-19,33.81123
2021-01-20,39.54599
2021-01-21,39.54599
2021-01-22,34.28912
2021-01-23,17.56272
2021-01-24,16.2485
2021-01-25,54.00238
2021-01-26,54.36081
2021-01-27,37.03703
2021-01-28,33.09438
2021-01-29,36.43966
2021-01-30,12.18637
2021-01-31,10.99163
2021-02-01,28.07646
2021-02-02,29.98805
2021-02-03,28.43488
2021-02-04,27.47909
2021-02-05,25.32855
2021-02-06,11.70848
2021-02-07,15.17323
2021-02-08,27.95698
2021-02-09,28.7933
2021-02-10,33.57228
2021-02-11,38.5902
2021-02-12,21.62485
2021-02-13,14.69534
2021-02-14,15.65113
2021-02-15,56.39187
2021-02-16,43.13022
2021-02-17,100.0
2021-02-18,48.02867
2021-02-19,34.76702
2021-02-20,14.21744
2021-02-21,11.11111
2021-02-22,32.01911
2021-02-23,30.82437
2021-02-24,82.19832
2021-02-25,46.9534
2021-02-26,31.42174
2021-02-27,8.24372
2021-02-28,9.43847
2021-03-01,31.54121
2021-03-02,29.51015
2021-03-03,24.01433
2021-03-04,26.76224
2021-03-05,22.81959
2021-03-06,7.16845
2021-03-07,7.28793
2021-03-08,34.52807
2021-03-09,25.44802
2021-03-10,24.01433
2021-03-11,18.39904
2021-03-12,24.49223
2021-03-13,7.76583
2021-03-14,8.24372
2021-03-15,24.13381
2021-03-16,25.32855
2021-03-17,20.54958
2021-03-18,22.34169
2021-03-19,17.80167
2021-03-20,7.04898
2021-03-21,7.04898
2021-03-22,16.2485
2021-03-23,24.6117
2021-03-24,21.3859
2021-03-25,16.7264
2021-03-26,21.62485
2021-03-27,8.12425
2021-03-28,6.92951
2021-03-29,19.35483
2021-03-30,13.38112
2021-03-31,18.39904
2021-04-01,24.37275
2021-04-02,44.56391
2021-04-03,6.21266
2021-04-04,3.94265
2021-04-05,41.93548
2021-04-06,48.26762
2021-04-07,20.54958
2021-04-08,15.41218
2021-04-09,14.33691
2021-04-10,4.89844
2021-04-11,6.21266
2021-04-12,20.19115
2021-04-13,19.11589
2021-04-14,21.3859
2021-04-15,20.4301
2021-04-16,16.2485
2021-04-17,7.76583
2021-04-18,5.61529
2021-04-19,17.32377
2021-04-20,16.7264
2021-04-21,15.7706
2021-04-22,17.80167
2021-04-23,15.05376
2021-04-24,7.4074
2021-04-25,5.49581
2021-04-26,14.09796
2021-04-27,14.09796
2021-04-28,12.90322
2021-04-29,14.09796
2021-04-30,11.11111
2021-05-01,4.77897
2021-05-02,2.50896
2021-05-03,14.21744
2021-05-04,13.0227
2021-05-05,9.55794
2021-05-06,10.75268
2021-05-07,10.63321
2021-05-08,3.7037
2021-05-09,3.94265
2021-05-10,15.65113
2021-05-11,13.85902
2021-05-12,18.39904
2021-05-13,14.81481
2021-05-14,9.67741
2021-05-15,5.25686
2021-05-16,6.69056
2021-05-17,15.53166
2021-05-18,12.78375
2021-05-19,16.00955
2021-05-20,14.57586
2021-05-21,10.27479
2021-05-22,3.34528
2021-05-23,5.97371
2021-05-24,13.97849
2021-05-25,15.17323
2021-05-26,15.89008
2021-05-27,13.97849
2021-05-28,15.29271
2021-05-29,6.45161
2021-05-30,3.82317
2021-05-31,13.50059
2021-06-01,14.57586
2021-06-02,16.2485
2021-06-03,13.62007
2021-06-04,12.90322
2021-06-05,2.98685
2021-06-06,3.34528
2021-06-07,12.18637
2021-06-08,13.14217
2021-06-09,11.35005
2021-06-10,11.23058
2021-06-11,11.589
2021-06-12,3.46475
2021-06-13,5.25686
2021-06-14,22.22222
2021-06-15,11.11111
2021-06-16,11.23058
2021-06-17,11.70848
2021-06-18,11.35005
2021-06-19,4.1816
2021-06-20,2.98685
2021-06-21,11.46953
2021-06-22,10.03584
2021-06-23,10.27479
2021-06-24,13.38112
2021-06-25,12.42532
2021-06-26,3.7037
2021-06-27,3.7037
2021-06-28,85.06571
2021-06-29,16.7264
2021-06-30,12.5448
2021-07-01,20.07168
2021-07-02,15.05376
2021-07-03,3.34528
2021-07-04,4.89844
2021-07-05,19.23536
2021-07-06,15.89008
2021-07-07,19.47431
2021-07-08,29.03225
2021-07-09,19.95221
2021-07-10,4.77897
2021-07-11,4.1816
2021-07-12,13.50059
2021-07-13,14.93428
2021-07-14,16.60692
2021-07-15,12.90322
2021-07-16,11.35005
2021-07-17,5.73476
2021-07-18,3.34528
2021-07-19,15.29271
2021-07-20,10.63321
2021-07-21,14.33691
2021-07-22,13.14217
2021-07-23,15.41218
2021-07-24,5.13739
2021-07-25,3.82317
2021-07-26,50.6571
2021-07-27,94.74313
2021-07-28,65.47192
2021-07-29,39.54599
2021-07-30,30.58542
2021-07-31,6.69056
2021-08-01,6.69056
2021-08-02,20.78853
2021-08-03,19.71326
2021-08-04,21.26642
2021-08-05,17.80167
2021-08-06,17.2043
2021-08-07,8.84109
2021-08-08,7.52688
2021-08-09,18.75746
2021-08-10,19.83273
2021-08-11,22.34169
2021-08-12,17.80167
2021-08-13,16.36798
2021-08-14,5.73476
2021-08-15,3.94265
2021-08-16,16.00955
2021-08-17,21.74432
2021-08-18,18.99641
2021-08-19,18.51851
2021-08-20,18.99641
2021-08-21,5.13739
2021-08-22,6.09318
2021-08-23,21.26642
2021-08-24,23.41696
2021-08-25,22.58064
2021-08-26,21.26642
2021-08-27,16.36798
2021-08-28,5.01792
2021-08-29,4.30107
2021-08-30,14.21744
2021-08-31,21.62485
2021-09-01,17.32377
2021-09-02,15.7706
2021-09-03,15.65113
2021-09-04,5.97371
2021-09-05,5.13739
2021-09-06,15.17323
2021-09-07,18.04062
2021-09-08,17.2043
2021-09-09,19.47431
2021-09-10,15.89008
2021-09-11,6.57108
2021-09-12,4.42054
2021-09-13,12.90322
2021-09-14,16.96535
2021-09-15,14.09796
2021-09-16,20.66905
2021-09-17,18.16009
2021-09-18,6.21266
2021-09-19,4.06212
2021-09-20,69.53405
2021-09-21,63.44086
2021-09-22,41.57706
2021-09-23,30.94384
2021-09-24,20.78853
2021-09-25,7.28793
2021-09-26,5.01792
2021-09-27,17.68219
2021-09-28,20.4301
2021-09-29,22.34169
2021-09-30,13.73954
2021-10-01,15.29271
2021-10-02,2.62843
2021-10-03,4.1816
2021-10-04,44.56391
2021-10-05,24.73118
2021-10-06,18.63799
2021-10-07,17.08482
2021-10-08,14.81481
2021-10-09,5.25686
2021-10-10,2.27001
2021-10-11,18.63799
2021-10-12,17.08482
2021-10-13,45.51971
2021-10-14,40.50179
2021-10-15,16.2485
2021-10-16,4.06212
2021-10-17,3.10633
2021-10-18,16.48745
2021-10-19,14.93428
2021-10-20,13.38112
2021-10-21,12.5448
2021-10-22,10.75268
2021-10-23,4.30107
2021-10-24,1.43369
2021-10-25,13.0227
2021-10-26,13.85902
2021-10-27,11.46953
2021-10-28,15.17323
2021-10-29,18.39904
2021-10-30,3.10633
2021-10-31,3.82317
2021-11-01,19.35483
2021-11-02,19.59378
2021-11-03,14.21744
2021-11-04,13.73954
2021-11-05,11.11111
2021-11-06,3.58422
2021-11-07,2.38948
2021-11-08,13.14217
2021-11-09,10.99163
2021-11-10,10.27479
2021-11-11,11.82795
2021-11-12,9.91636
2021-11-13,3.58422
2021-11-14,2.7479
2021-11-15,13.85902
2021-11-16,14.69534
2021-11-17,11.70848
2021-11-18,10.27479
2021-11-19,12.42532
2021-11-20,3.2258
2021-11-21,3.10633
2021-11-22,11.70848
2021-11-23,11.94743
2021-11-24,10.87216
2021-11-25,10.27479
2021-11-26,14.69534
2021-11-27,3.34528
2021-11-28,2.7479
2021-11-29,10.75268
2021-11-30,12.30585
2021-12-01,13.0227
2021-12-02,11.11111
2021-12-03,12.0669
2021-12-04,4.77897
2021-12-05,3.94265
2021-12-06,19.95221
2021-12-07,12.90322
2021-12-08,16.00955
2021-12-09,12.30585
2021-12-10,10.27479
2021-12-11,2.38948
2021-12-12,2.50896
2021-12-13,12.78375
2021-12-14,10.03584
2021-12-15,10.75268
2021-12-16,14.93428
2021-12-17,11.589
2021-12-18,4.89844
2021-12-19,3.58422
2021-12-20,15.65113
2021-12-21,14.33691
2021-12-22,14.45639
2021-12-23,12.18637
2021-12-24,13.26164
2021-12-25,2.15053
2021-12-26,3.94265
2021-12-27,18.39904
2021-12-28,13.50059
2021-12-29,13.50059
2021-12-30,15.17323
2021-12-31,16.2485
2022-01-01,3.58422
2022-01-02,5.49581
2022-01-03,16.36798
2022-01-04,15.17323
2022-01-05,16.36798
2022-01-06,12.78375
2022-01-07,11.94743
2022-01-08,4.30107
2022-01-09,5.13739
2022-01-10,13.50059
2022-01-11,12.90322
2022-01-12,11.35005
2022-01-13,12.78375
2022-01-14,9.55794
2022-01-15,2.86738
2022-01-16,3.10633
2022-01-17,11.94743
2022-01-18,10.63321
2022-01-19,12.30585
2022-01-20,17.80167
2022-01-21,16.2485
2022-01-22,6.33213
2022-01-23,3.34528
2022-01-24,10.15531
2022-01-25,12.18637
2022-01-26,12.5448
2022-01-27,13.62007
2022-01-28,11.82795
2022-01-29,3.2258
2022-01-30,3.58422
2022-01-31,8.00477
2022-02-01,9.67741
2022-02-02,8.48267
2022-02-03,15.17323
2022-02-04,13.85902
2022-02-05,4.1816
2022-02-06,3.7037
2022-02-07,12.5448
2022-02-08,10.63321
2022-02-09,14.69534
2022-02-10,11.94743
2022-02-11,9.55794
2022-02-12,3.10633
2022-02-13,3.34528
2022-02-14,8.3632
2022-02-15,6.57108
2022-02-16,9.43847
2022-02-17,8.84109
2022-02-18,9.91636
2022-02-19,3.2258
2022-02-20,2.7479
2022-02-21,10.51373
2022-02-22,9.91636
2022-02-23,8.60215
2022-02-24,14.57586
2022-02-25,13.14217
2022-02-26,3.2258
2022-02-27,1.43369
2022-02-28,9.31899
2022-03-01,9.19952
2022-03-02,9.79689
2022-03-03,12.18637
2022-03-04,14.09796
2022-03-05,4.54002
2022-03-06,2.27001
2022-03-07,12.30585
2022-03-08,11.82795
2022-03-09,11.35005
2022-03-10,11.94743
2022-03-11,26.40382
2022-03-12,10.63321
2022-03-13,6.21266
2022-03-14,66.78614
2022-03-15,77.29988
2022-03-16,52.92712
2022-03-17,39.18757
2022-03-18,26.88172
2022-03-19,10.03584
2022-03-20,9.43847
2022-03-21,22.22222
2022-03-22,20.07168
2022-03-23,21.14695
2022-03-24,18.04062
2022-03-25,18.75746
2022-03-26,7.8853
2022-03-27,7.04898
2022-03-28,14.45639
2022-03-29,16.60692
2022-03-30,15.05376
2022-03-31,13.38112
2022-04-01,13.0227
2022-04-02,5.73476
2022-04-03,4.89844
2022-04-04,19.83273
2022-04-05,22.46117
2022-04-06,15.17323
2022-04-07,11.23058
2022-04-08,10.99163
2022-04-09,4.89844
2022-04-10,1.91158
2022-04-11,14.45639
2022-04-12,12.78375
2022-04-13,12.66427
2022-04-14,13.97849
2022-04-15,13.62007
2022-04-16,4.30107
2022-04-17,3.10633
2022-04-18,20.4301
2022-04-19,14.93428
2022-04-20,13.14217
2022-04-21,15.89008
2022-04-22,12.42532
2022-04-23,3.10633
2022-04-24,3.58422
2022-04-25,15.29271
2022-04-26,13.97849
2022-04-27,13.0227
2022-04-28,10.15531
2022-04-29,17.56272
2022-04-30,6.33213
2022-05-01,2.62843
2022-05-02,21.26642
2022-05-03,13.50059
2022-05-04,10.63321
2022-05-05,9.08004
2022-05-06,11.23058
2022-05-07,3.46475
2022-05-08,1.79211
2022-05-09,15.89008
2022-05-10,10.27479
2022-05-11,12.30585
2022-05-12,14.09796
2022-05-13,11.82795
2022-05-14,3.34528
2022-05-15,3.2258
2022-05-16,11.82795
2022-05-17,14.09796
2022-05-18,11.589
2022-05-19,11.35005
2022-05-20,12.90322
2022-05-21,3.34528
2022-05-22,2.98685
2022-05-23,10.63321
2022-05-24,11.589
2022-05-25,8.96057
2022-05-26,9.31899
2022-05-27,11.35005
2022-05-28,4.1816
2022-05-29,2.98685
2022-05-30,11.589
2022-05-31,13.38112
2022-06-01,8.60215
2022-06-02,8.24372
2022-06-03,9.08004
2022-06-04,2.38948
2022-06-05,1.79211
2022-06-06,7.28793
2022-06-07,9.91636
2022-06-08,12.78375
2022-06-09,12.42532
2022-06-10,8.24372
2022-06-11,3.94265
2022-06-12,2.27001
2022-06-13,11.70848
2022-06-14,13.73954
2022-06-15,12.90322
2022-06-16,12.42532
2022-06-17,10.99163
2022-06-18,2.98685
2022-06-19,3.94265
2022-06-20,14.09796
2022-06-21,10.63321
2022-06-22,11.94743
2022-06-23,13.14217
2022-06-24,10.51373
2022-06-25,3.46475
2022-06-26,3.94265
2022-06-27,13.73954
2022-06-28,11.70848
2022-06-29,10.03584
2022-06-30,13.26164
2022-07-01,12.66427
2022-07-02,1.43369
2022-07-03,2.27001
2022-07-04,12.5448
2022-07-05,11.11111
2022-07-06,14.09796
2022-07-07,12.18637
2022-07-08,7.64635
2022-07-09,2.50896
2022-07-10,2.38948
2022-07-11,12.5448
2022-07-12,10.27479
2022-07-13,13.97849
2022-07-14,8.72162
2022-07-15,9.31899
2022-07-16,1.67264
2022-07-17,0.83632
2022-07-18,10.15531
2022-07-19,10.15531
2022-07-20,9.79689
2022-07-21,7.28793
2022-07-22,7.8853
2022-07-23,2.03106
2022-07-24,2.03106
2022-07-25,6.81003
2022-07-26,8.72162
2022-07-27,9.91636
2022-07-28,6.92951
2022-07-29,17.92114
2022-07-30,3.34528
2022-07-31,2.50896
2022-08-01,12.0669
2022-08-02,16.60692
2022-08-03,10.75268
2022-08-04,13.73954
2022-08-05,15.05376
2022-08-06,2.98685
2022-08-07,2.15053
2022-08-08,11.82795
2022-08-09,10.27479
2022-08-10,14.93428
2022-08-11,11.94743
2022-08-12,10.63321
2022-08-13,2.15053
2022-08-14,3.94265
2022-08-15,12.5448
2022-08-16,13.50059
2022-08-17,11.94743
2022-08-18,11.70848
2022-08-19,11.11111
2022-08-20,3.2258
2022-08-21,2.03106
2022-08-22,9.79689
2022-08-23,10.51373
2022-08-24,12.78375
2022-08-25,32.61648
2022-08-26,11.35005
2022-08-27,2.50896
2022-08-28,2.03106
2022-08-29,9.43847
2022-08-30,12.30585
2022-08-31,11.94743
2022-09-01,10.03584
2022-09-02,8.48267
2022-09-03,2.03106
2022-09-04,3.34528
2022-09-05,11.46953
2022-09-06,11.23058
2022-09-07,10.87216
2022-09-08,8.96057
2022-09-09,7.52688
2022-09-10,2.98685
2022-09-11,2.62843
2022-09-12,10.03584
2022-09-13,10.51373
2022-09-14,9.08004
2022-09-15,9.91636
2022-09-16,7.76583
2022-09-17,1.55316
2022-09-18,1.79211
2022-09-19,9.43847
2022-09-20,11.23058
2022-09-21,10.03584
2022-09-22,9.31899
2022-09-23,8.96057
2022-09-24,3.94265
2022-09-25,1.19474
2022-09-26,11.35005
2022-09-27,9.91636
2022-09-28,15.89008
2022-09-29,14.33691
2022-09-30,13.62007
2022-10-01,2.27001
2022-10-02,3.34528
2022-10-03,8.48267
2022-10-04,18.16009
2022-10-05,19.83273
2022-10-06,11.70848
2022-10-07,9.31899
2022-10-08,1.67264
2022-10-09,1.91158
2022-10-10,13.62007
2022-10-11,10.87216
2022-10-12,13.38112
2022-10-13,16.00955
2022-10-14,15.05376
2022-10-15,4.30107
2022-10-16,2.98685
2022-10-17,12.78375
2022-10-18,15.89008
2022-10-19,14.45639
2022-10-20,17.08482
2022-10-21,11.82795
2022-10-22,4.30107
2022-10-23,2.62843
2022-10-24,93.66786
2022-10-25,43.72759
2022-10-26,20.908
2022-10-27,21.74432
2022-10-28,21.14695
2022-10-29,7.04898
2022-10-30,3.58422
2022-10-31,15.65113
2022-11-01,16.36798
2022-11-02,19.11589
2022-11-03,14.33691
2022-11-04,21.26642
2022-11-05,5.01792
2022-11-06,4.06212
2022-11-07,23.05854
2022-11-08,14.93428
2022-11-09,13.62007
2022-11-10,12.78375
2022-11-11,19.47431
2022-11-12,6.09318
2022-11-13,2.86738
2022-11-14,15.7706
2022-11-15,22.34169
2022-11-16,15.41218
2022-11-17,12.90322
2022-11-18,14.57586
2022-11-19,4.65949
2022-11-20,2.7479
2022-11-21,10.75268
2022-11-22,12.90322
2022-11-23,10.03584
2022-11-24,12.5448
2022-11-25,9.79689
2022-11-26,2.15053
2022-11-27,2.7479
2022-11-28,10.03584
2022-11-29,13.62007
2022-11-30,13.50059
2022-12-01,14.69534
2022-12-02,11.46953
2022-12-03,3.34528
2022-12-04,1.67264
2022-12-05,15.89008
2022-12-06,12.66427
2022-12-07,16.12903
2022-12-08,16.96535
2022-12-09,21.98327
2022-12-10,5.25686
2022-12-11,3.94265
2022-12-12,14.57586
2022-12-13,13.62007
2022-12-14,9.91636
2022-12-15,13.26164
2022-12-16,12.42532
2022-12-17,2.86738
2022-12-18,2.7479
2022-12-19,11.46953
2022-12-20,13.50059
2022-12-21,13.85902
2022-12-22,14.45639
2022-12-23,14.21744
2022-12-24,2.50896
2022-12-25,3.2258
2022-12-26,17.44324
2022-12-27,16.36798
2022-12-28,16.60692
2022-12-29,12.0669
2022-12-30,13.38112
2022-12-31,2.27001
2023-01-01,2.50896
2023-01-02,8.84109
2023-01-03,13.97849
2023-01-04,17.92114
2023-01-05,20.54958
2023-01-06,14.57586
2023-01-07,4.89844
2023-01-08,2.98685
2023-01-09,17.80167
2023-01-10,17.92114
2023-01-11,17.92114
2023-01-12,20.4301
2023-01-13,18.51851
2023-01-14,5.85424
2023-01-15,4.06212
2023-01-16,16.2485
2023-01-17,17.56272
2023-01-18,16.36798
2023-01-19,14.09796
2023-01-20,15.89008
2023-01-21,5.37634
2023-01-22,3.7037
2023-01-23,10.15531
2023-01-24,8.60215
2023-01-25,19.47431
2023-01-26,24.25328
2023-01-27,23.53643
2023-01-28,6.09318
2023-01-29,3.10633
2023-01-30,21.50537
2023-01-31,16.2485
2023-02-01,17.68219
2023-02-02,15.05376
2023-02-03,13.26164
2023-02-04,3.94265
2023-02-05,2.7479
2023-02-06,15.29271
2023-02-07,14.81481
2023-02-08,15.7706
2023-02-09,13.62007
2023-02-10,15.29271
2023-02-11,2.86738
2023-02-12,2.15053
2023-02-13,11.94743
2023-02-14,11.94743
2023-02-15,10.99163
2023-02-16,14.81481
2023-02-17,14.45639
2023-02-18,4.42054
2023-02-19,2.50896
2023-02-20,12.66427
2023-02-21,16.2485
2023-02-22,11.23058
2023-02-23,13.62007
2023-02-24,16.60692
2023-02-25,4.54002
2023-02-26,2.62843
2023-02-27,10.75268
2023-02-28,13.97849
2023-03-01,27.47909
2023-03-02,18.27956
2023-03-03,12.42532
2023-03-04,1.79211
2023-03-05,3.94265
2023-03-06,13.73954
2023-03-07,16.48745
2023-03-08,10.99163
2023-03-09,10.03584
2023-03-10,11.23058
2023-03-11,2.98685
2023-03-12,2.50896
2023-03-13,11.589
2023-03-14,11.94743
2023-03-15,13.38112
2023-03-16,11.46953
2023-03-17,11.82795
2023-03-18,2.03106
2023-03-19,2.27001
2023-03-20,13.14217
2023-03-21,13.85902
2023-03-22,12.78375
2023-03-23,16.7264
2023-03-24,11.46953
2023-03-25,1.91158
2023-03-26,1.79211
2023-03-27,10.03584
2023-03-28,10.87216
2023-03-29,13.26164
2023-03-30,14.57586
2023-03-31,13.0227
2023-04-01,2.27001
2023-04-02,1.67264
2023-04-03,13.38112
2023-04-04,14.33691
2023-04-05,14.93428
2023-04-06,10.63321
2023-04-07,11.46953
2023-04-08,2.62843
2023-04-09,2.62843
2023-04-10,16.12903
2023-04-11,19.83273
2023-04-12,16.48745
2023-04-13,14.57586
2023-04-14,12.5448
2023-04-15,3.46475
2023-04-16,2.50896
2023-04-17,14.93428
2023-04-18,14.45639
2023-04-19,11.46953
2023-04-20,13.97849
2023-04-21,10.51373
2023-04-22,3.10633
2023-04-23,1.43369
2023-04-24,11.94743
2023-04-25,14.09796
2023-04-26,14.93428
2023-04-27,14.93428
2023-04-28,19.71326
2023-04-29,4.06212
2023-04-30,3.10633
2023-05-01,8.60215
2023-05-02,11.82795
2023-05-03,13.62007
2023-05-04,11.46953
2023-05-05,10.03584
2023-05-06,2.98685
2023-05-07,2.03106
2023-05-08,13.62007
2023-05-09,13.73954
2023-05-10,14.93428
2023-05-11,12.78375
2023-05-12,14.81481
2023-05-13,2.27001
2023-05-14,2.15053
2023-05-15,14.81481
2023-05-16,13.73954
2023-05-17,13.97849
2023-05-18,13.0227
2023-05-19,15.05376
2023-05-20,3.46475
2023-05-21,3.10633
2023-05-22,15.7706
2023-05-23,12.78375
2023-05-24,12.78375
2023-05-25,16.12903
2023-05-26,16.12903
2023-05-27,2.38948
2023-05-28,3.58422
2023-05-29,15.29271
