date,시황
2020-08-08,5.29279
2020-08-09,6.53153
2020-08-10,21.62162
2020-08-11,17.56756
2020-08-12,26.91441
2020-08-13,17.22972
2020-08-14,24.32432
2020-08-15,6.64414
2020-08-16,6.19369
2020-08-17,9.009
2020-08-18,32.88288
2020-08-19,18.58108
2020-08-20,40.2027
2020-08-21,23.42342
2020-08-22,7.77027
2020-08-23,9.12162
2020-08-24,19.03153
2020-08-25,17.68018
2020-08-26,20.94594
2020-08-27,18.46846
2020-08-28,15.87837
2020-08-29,6.64414
2020-08-30,7.99549
2020-08-31,29.61711
2020-09-01,22.29729
2020-09-02,17.79279
2020-09-03,20.38288
2020-09-04,30.96846
2020-09-05,10.02252
2020-09-06,10.24774
2020-09-07,19.81981
2020-09-08,21.95945
2020-09-09,22.86036
2020-09-10,23.08558
2020-09-11,20.38288
2020-09-12,6.3063
2020-09-13,8.78378
2020-09-14,22.74774
2020-09-15,21.28378
2020-09-16,28.71621
2020-09-17,33.89639
2020-09-18,19.03153
2020-09-19,8.33333
2020-09-20,6.98198
2020-09-21,36.82432
2020-09-22,39.41441
2020-09-23,25.33783
2020-09-24,36.48648
2020-09-25,19.59459
2020-09-26,6.41891
2020-09-27,10.13513
2020-09-28,14.75225
2020-09-29,14.86486
2020-09-30,4.95495
2020-10-01,4.72972
2020-10-02,4.61711
2020-10-03,6.53153
2020-10-04,6.64414
2020-10-05,16.1036
2020-10-06,20.83333
2020-10-07,19.48198
2020-10-08,15.42792
2020-10-09,7.65765
2020-10-10,5.74324
2020-10-11,7.88288
2020-10-12,19.14414
2020-10-13,22.86036
2020-10-14,24.88738
2020-10-15,36.03603
2020-10-16,25.0
2020-10-17,6.53153
2020-10-18,7.65765
2020-10-19,20.94594
2020-10-20,25.0
2020-10-21,18.58108
2020-10-22,20.6081
2020-10-23,16.66666
2020-10-24,5.29279
2020-10-25,7.09459
2020-10-26,29.84234
2020-10-27,18.91891
2020-10-28,16.1036
2020-10-29,19.25675
2020-10-30,23.19819
2020-10-31,6.53153
2020-11-01,6.41891
2020-11-02,17.56756
2020-11-03,17.11711
2020-11-04,16.77927
2020-11-05,15.65315
2020-11-06,16.1036
2020-11-07,5.4054
2020-11-08,7.2072
2020-11-09,19.7072
2020-11-10,26.35135
2020-11-11,19.93243
2020-11-12,18.8063
2020-11-13,18.58108
2020-11-14,6.86936
2020-11-15,7.54504
2020-11-16,25.22522
2020-11-17,21.05855
2020-11-18,17.68018
2020-11-19,21.28378
2020-11-20,14.97747
2020-11-21,6.19369
2020-11-22,7.31981
2020-11-23,18.13063
2020-11-24,22.86036
2020-11-25,34.009
2020-11-26,20.04504
2020-11-27,18.24324
2020-11-28,8.89639
2020-11-29,7.43243
2020-11-30,24.54954
2020-12-01,20.83333
2020-12-02,22.52252
2020-12-03,20.94594
2020-12-04,18.58108
2020-12-05,8.1081
2020-12-06,9.34684
2020-12-07,23.19819
2020-12-08,26.23873
2020-12-09,21.95945
2020-12-10,24.32432
2020-12-11,22.52252
2020-12-12,8.44594
2020-12-13,9.57207
2020-12-14,20.04504
2020-12-15,20.38288
2020-12-16,24.09909
2020-12-17,23.42342
2020-12-18,18.91891
2020-12-19,7.99549
2020-12-20,12.61261
2020-12-21,20.94594
2020-12-22,36.82432
2020-12-23,22.18468
2020-12-24,17.56756
2020-12-25,7.99549
2020-12-26,10.13513
2020-12-27,11.26126
2020-12-28,17.79279
2020-12-29,19.36936
2020-12-30,18.91891
2020-12-31,13.96396
2021-01-01,7.43243
2021-01-02,7.2072
2021-01-03,13.06306
2021-01-04,28.94144
2021-01-05,30.96846
2021-01-06,27.13963
2021-01-07,27.25225
2021-01-08,25.0
2021-01-09,13.62612
2021-01-10,12.72522
2021-01-11,47.74774
2021-01-12,37.04954
2021-01-13,32.2072
2021-01-14,34.9099
2021-01-15,40.65315
2021-01-16,14.63963
2021-01-17,11.93693
2021-01-18,32.54504
2021-01-19,29.84234
2021-01-20,27.81531
2021-01-21,29.27927
2021-01-22,28.37837
2021-01-23,10.92342
2021-01-24,10.36036
2021-01-25,26.35135
2021-01-26,38.51351
2021-01-27,28.26576
2021-01-28,37.16216
2021-01-29,60.58558
2021-01-30,18.13063
2021-01-31,14.3018
2021-02-01,31.98198
2021-02-02,29.39189
2021-02-03,24.66216
2021-02-04,31.19369
2021-02-05,23.42342
2021-02-06,11.26126
2021-02-07,11.14864
2021-02-08,21.73423
2021-02-09,23.53603
2021-02-10,18.24324
2021-02-11,6.64414
2021-02-12,7.31981
2021-02-13,9.34684
2021-02-14,10.47297
2021-02-15,24.32432
2021-02-16,27.02702
2021-02-17,28.26576
2021-02-18,32.31981
2021-02-19,34.34684
2021-02-20,12.38738
2021-02-21,15.09009
2021-02-22,35.47297
2021-02-23,28.71621
2021-02-24,56.98198
2021-02-25,24.54954
2021-02-26,36.26126
2021-02-27,15.76576
2021-02-28,10.47297
2021-03-01,12.61261
2021-03-02,31.08108
2021-03-03,24.88738
2021-03-04,30.85585
2021-03-05,28.37837
2021-03-06,8.55855
2021-03-07,12.72522
2021-03-08,34.009
2021-03-09,30.18018
2021-03-10,31.41891
2021-03-11,27.7027
2021-03-12,22.63513
2021-03-13,14.18918
2021-03-14,13.06306
2021-03-15,24.54954
2021-03-16,29.95495
2021-03-17,26.8018
2021-03-18,25.33783
2021-03-19,28.37837
2021-03-20,9.68468
2021-03-21,11.59909
2021-03-22,29.05405
2021-03-23,33.55855
2021-03-24,26.68918
2021-03-25,25.45045
2021-03-26,23.08558
2021-03-27,10.36036
2021-03-28,13.96396
2021-03-29,25.9009
2021-03-30,23.87387
2021-03-31,27.36486
2021-04-01,25.22522
2021-04-02,25.9009
2021-04-03,13.96396
2021-04-04,20.49549
2021-04-05,30.63063
2021-04-06,29.61711
2021-04-07,29.5045
2021-04-08,27.92792
2021-04-09,21.05855
2021-04-10,9.23423
2021-04-11,14.86486
2021-04-12,26.12612
2021-04-13,26.57657
2021-04-14,28.6036
2021-04-15,27.13963
2021-04-16,23.42342
2021-04-17,13.62612
2021-04-18,13.62612
2021-04-19,29.05405
2021-04-20,25.78828
2021-04-21,35.69819
2021-04-22,26.01351
2021-04-23,26.12612
2021-04-24,10.36036
2021-04-25,11.26126
2021-04-26,25.56306
2021-04-27,27.36486
2021-04-28,42.45495
2021-04-29,26.91441
2021-04-30,24.77477
2021-05-01,12.83783
2021-05-02,13.17567
2021-05-03,29.84234
2021-05-04,24.32432
2021-05-05,11.71171
2021-05-06,20.49549
2021-05-07,21.17117
2021-05-08,12.04954
2021-05-09,9.9099
2021-05-10,25.45045
2021-05-11,36.14864
2021-05-12,43.46846
2021-05-13,36.48648
2021-05-14,25.56306
2021-05-15,9.68468
2021-05-16,10.81081
2021-05-17,29.84234
2021-05-18,24.66216
2021-05-19,13.96396
2021-05-20,27.13963
2021-05-21,24.09909
2021-05-22,10.36036
2021-05-23,8.33333
2021-05-24,29.84234
2021-05-25,25.56306
2021-05-26,26.12612
2021-05-27,28.49099
2021-05-28,19.93243
2021-05-29,11.82432
2021-05-30,9.23423
2021-05-31,21.05855
2021-06-01,30.06756
2021-06-02,25.0
2021-06-03,26.01351
2021-06-04,21.95945
2021-06-05,10.13513
2021-06-06,10.47297
2021-06-07,22.86036
2021-06-08,23.98648
2021-06-09,27.7027
2021-06-10,30.06756
2021-06-11,24.09909
2021-06-12,8.78378
2021-06-13,9.34684
2021-06-14,22.07207
2021-06-15,22.97297
2021-06-16,27.36486
2021-06-17,20.83333
2021-06-18,18.91891
2021-06-19,9.9099
2021-06-20,7.2072
2021-06-21,25.9009
2021-06-22,19.93243
2021-06-23,19.93243
2021-06-24,20.94594
2021-06-25,16.77927
2021-06-26,8.67117
2021-06-27,7.43243
2021-06-28,19.14414
2021-06-29,20.6081
2021-06-30,19.25675
2021-07-01,19.81981
2021-07-02,19.81981
2021-07-03,6.64414
2021-07-04,9.57207
2021-07-05,18.01801
2021-07-06,19.7072
2021-07-07,23.87387
2021-07-08,33.22072
2021-07-09,30.06756
2021-07-10,7.54504
2021-07-11,9.23423
2021-07-12,27.25225
2021-07-13,27.13963
2021-07-14,21.73423
2021-07-15,17.34234
2021-07-16,21.509
2021-07-17,7.77027
2021-07-18,7.65765
2021-07-19,28.71621
2021-07-20,24.88738
2021-07-21,25.56306
2021-07-22,22.52252
2021-07-23,19.03153
2021-07-24,5.96846
2021-07-25,6.3063
2021-07-26,26.12612
2021-07-27,20.6081
2021-07-28,21.62162
2021-07-29,19.81981
2021-07-30,35.69819
2021-07-31,9.34684
2021-08-01,10.92342
2021-08-02,20.6081
2021-08-03,24.54954
2021-08-04,24.66216
2021-08-05,23.98648
2021-08-06,20.83333
2021-08-07,11.03603
2021-08-08,11.14864
2021-08-09,20.83333
2021-08-10,28.15315
2021-08-11,21.84684
2021-08-12,24.09909
2021-08-13,41.66666
2021-08-14,10.58558
2021-08-15,8.89639
2021-08-16,13.62612
2021-08-17,39.63963
2021-08-18,24.88738
2021-08-19,43.8063
2021-08-20,32.31981
2021-08-21,11.37387
2021-08-22,12.27477
2021-08-23,26.46396
2021-08-24,24.43693
2021-08-25,26.46396
2021-08-26,23.98648
2021-08-27,21.73423
2021-08-28,7.54504
2021-08-29,9.12162
2021-08-30,25.78828
2021-08-31,25.33783
2021-09-01,19.7072
2021-09-02,24.88738
2021-09-03,19.93243
2021-09-04,11.03603
2021-09-05,10.02252
2021-09-06,21.509
2021-09-07,23.08558
2021-09-08,26.8018
2021-09-09,32.54504
2021-09-10,19.03153
2021-09-11,8.67117
2021-09-12,10.13513
2021-09-13,22.07207
2021-09-14,19.25675
2021-09-15,19.59459
2021-09-16,19.14414
2021-09-17,17.45495
2021-09-18,7.54504
2021-09-19,6.41891
2021-09-20,6.98198
2021-09-21,6.86936
2021-09-22,11.03603
2021-09-23,22.63513
2021-09-24,20.72072
2021-09-25,9.23423
2021-09-26,8.78378
2021-09-27,20.38288
2021-09-28,37.5
2021-09-29,39.07657
2021-09-30,23.87387
2021-10-01,26.57657
2021-10-02,7.77027
2021-10-03,8.67117
2021-10-04,11.48648
2021-10-05,36.93693
2021-10-06,44.81981
2021-10-07,25.0
2021-10-08,21.95945
2021-10-09,8.78378
2021-10-10,6.75675
2021-10-11,11.59909
2021-10-12,27.92792
2021-10-13,24.21171
2021-10-14,22.63513
2021-10-15,20.83333
2021-10-16,8.33333
2021-10-17,8.44594
2021-10-18,17.9054
2021-10-19,18.91891
2021-10-20,22.18468
2021-10-21,20.6081
2021-10-22,16.89189
2021-10-23,5.4054
2021-10-24,8.44594
2021-10-25,17.56756
2021-10-26,20.27027
2021-10-27,22.52252
2021-10-28,21.95945
2021-10-29,23.64864
2021-10-30,10.13513
2021-10-31,6.53153
2021-11-01,20.04504
2021-11-02,20.27027
2021-11-03,24.09909
2021-11-04,25.11261
2021-11-05,20.27027
2021-11-06,8.78378
2021-11-07,9.45945
2021-11-08,25.56306
2021-11-09,21.84684
2021-11-10,30.51801
2021-11-11,21.509
2021-11-12,17.56756
2021-11-13,7.88288
2021-11-14,11.03603
2021-11-15,22.86036
2021-11-16,22.86036
2021-11-17,21.62162
2021-11-18,21.95945
2021-11-19,15.54054
2021-11-20,5.96846
2021-11-21,10.24774
2021-11-22,22.29729
2021-11-23,22.86036
2021-11-24,19.25675
2021-11-25,18.91891
2021-11-26,28.26576
2021-11-27,11.48648
2021-11-28,7.31981
2021-11-29,23.76126
2021-11-30,41.77927
2021-12-01,23.87387
2021-12-02,22.07207
2021-12-03,14.97747
2021-12-04,11.14864
2021-12-05,8.33333
2021-12-06,22.97297
2021-12-07,23.42342
2021-12-08,19.81981
2021-12-09,19.81981
2021-12-10,19.93243
2021-12-11,8.89639
2021-12-12,9.009
2021-12-13,20.27027
2021-12-14,18.91891
2021-12-15,17.11711
2021-12-16,17.56756
2021-12-17,17.22972
2021-12-18,7.54504
2021-12-19,7.65765
2021-12-20,22.52252
2021-12-21,21.84684
2021-12-22,17.34234
2021-12-23,16.21621
2021-12-24,13.17567
2021-12-25,5.85585
2021-12-26,6.3063
2021-12-27,15.87837
2021-12-28,18.35585
2021-12-29,17.56756
2021-12-30,13.17567
2021-12-31,9.9099
2022-01-01,5.29279
2022-01-02,7.54504
2022-01-03,17.45495
2022-01-04,22.29729
2022-01-05,39.52702
2022-01-06,29.5045
2022-01-07,20.49549
2022-01-08,8.33333
2022-01-09,9.34684
2022-01-10,27.7027
2022-01-11,26.57657
2022-01-12,22.63513
2022-01-13,22.74774
2022-01-14,23.76126
2022-01-15,8.1081
2022-01-16,7.65765
2022-01-17,26.23873
2022-01-18,25.9009
2022-01-19,23.98648
2022-01-20,19.25675
2022-01-21,24.77477
2022-01-22,9.57207
2022-01-23,7.09459
2022-01-24,29.27927
2022-01-25,36.26126
2022-01-26,25.45045
2022-01-27,45.27027
2022-01-28,24.09909
2022-01-29,9.57207
2022-01-30,6.53153
2022-01-31,5.51801
2022-02-01,7.54504
2022-02-02,8.44594
2022-02-03,18.13063
2022-02-04,17.56756
2022-02-05,8.44594
2022-02-06,7.77027
2022-02-07,19.14414
2022-02-08,21.17117
2022-02-09,20.27027
2022-02-10,19.93243
2022-02-11,21.39639
2022-02-12,9.68468
2022-02-13,8.44594
2022-02-14,29.16666
2022-02-15,23.19819
2022-02-16,20.6081
2022-02-17,26.35135
2022-02-18,18.35585
2022-02-19,8.55855
2022-02-20,8.55855
2022-02-21,20.83333
2022-02-22,26.8018
2022-02-23,24.09909
2022-02-24,22.4099
2022-02-25,20.04504
2022-02-26,7.2072
2022-02-27,7.2072
2022-02-28,15.42792
2022-03-01,7.09459
2022-03-02,19.93243
2022-03-03,19.93243
2022-03-04,21.05855
2022-03-05,6.98198
2022-03-06,7.65765
2022-03-07,27.25225
2022-03-08,21.62162
2022-03-09,7.31981
2022-03-10,18.35585
2022-03-11,18.35585
2022-03-12,9.79729
2022-03-13,6.19369
2022-03-14,23.64864
2022-03-15,23.19819
2022-03-16,24.77477
2022-03-17,22.74774
2022-03-18,20.94594
2022-03-19,6.64414
2022-03-20,8.89639
2022-03-21,22.18468
2022-03-22,22.07207
2022-03-23,20.49549
2022-03-24,22.07207
2022-03-25,19.81981
2022-03-26,7.99549
2022-03-27,7.54504
2022-03-28,21.62162
2022-03-29,19.59459
2022-03-30,20.83333
2022-03-31,19.36936
2022-04-01,20.94594
2022-04-02,8.78378
2022-04-03,7.09459
2022-04-04,21.28378
2022-04-05,23.19819
2022-04-06,26.68918
2022-04-07,29.39189
2022-04-08,21.05855
2022-04-09,6.86936
2022-04-10,10.24774
2022-04-11,23.31081
2022-04-12,27.81531
2022-04-13,28.04054
2022-04-14,22.29729
2022-04-15,21.509
2022-04-16,7.09459
2022-04-17,10.02252
2022-04-18,20.72072
2022-04-19,27.25225
2022-04-20,23.19819
2022-04-21,22.86036
2022-04-22,24.43693
2022-04-23,8.1081
2022-04-24,10.13513
2022-04-25,32.88288
2022-04-26,24.32432
2022-04-27,29.16666
2022-04-28,23.19819
2022-04-29,22.4099
2022-04-30,7.77027
2022-05-01,10.69819
2022-05-02,21.84684
2022-05-03,18.8063
2022-05-04,18.46846
2022-05-05,7.77027
2022-05-06,19.36936
2022-05-07,5.63063
2022-05-08,6.19369
2022-05-09,27.36486
2022-05-10,30.4054
2022-05-11,22.18468
2022-05-12,33.22072
2022-05-13,23.08558
2022-05-14,8.22072
2022-05-15,6.98198
2022-05-16,22.86036
2022-05-17,18.8063
2022-05-18,23.42342
2022-05-19,20.6081
2022-05-20,22.74774
2022-05-21,8.55855
2022-05-22,7.43243
2022-05-23,19.81981
2022-05-24,29.84234
2022-05-25,20.38288
2022-05-26,22.63513
2022-05-27,21.509
2022-05-28,8.33333
2022-05-29,5.63063
2022-05-30,21.62162
2022-05-31,20.04504
2022-06-01,6.98198
2022-06-02,22.74774
2022-06-03,17.22972
2022-06-04,5.29279
2022-06-05,5.18018
2022-06-06,8.33333
2022-06-07,23.87387
2022-06-08,24.09909
2022-06-09,23.08558
2022-06-10,21.95945
2022-06-11,8.55855
2022-06-12,6.64414
2022-06-13,35.36036
2022-06-14,29.5045
2022-06-15,29.95495
2022-06-16,25.56306
2022-06-17,24.32432
2022-06-18,7.43243
2022-06-19,6.75675
2022-06-20,36.82432
2022-06-21,24.54954
2022-06-22,32.99549
2022-06-23,29.16666
2022-06-24,21.39639
2022-06-25,7.88288
2022-06-26,8.78378
2022-06-27,20.94594
2022-06-28,22.97297
2022-06-29,24.21171
2022-06-30,23.64864
2022-07-01,21.62162
2022-07-02,6.75675
2022-07-03,5.29279
2022-07-04,23.31081
2022-07-05,27.36486
2022-07-06,21.73423
2022-07-07,19.36936
2022-07-08,23.42342
2022-07-09,4.5045
2022-07-10,6.08108
2022-07-11,24.54954
2022-07-12,21.39639
2022-07-13,21.509
2022-07-14,22.29729
2022-07-15,19.14414
2022-07-16,5.96846
2022-07-17,6.41891
2022-07-18,21.509
2022-07-19,17.34234
2022-07-20,20.04504
2022-07-21,18.35585
2022-07-22,19.14414
2022-07-23,6.75675
2022-07-24,6.19369
2022-07-25,20.94594
2022-07-26,19.59459
2022-07-27,20.72072
2022-07-28,19.25675
2022-07-29,17.0045
2022-07-30,6.64414
2022-07-31,6.3063
2022-08-01,17.68018
2022-08-02,20.38288
2022-08-03,20.94594
2022-08-04,20.49549
2022-08-05,15.54054
2022-08-06,4.5045
2022-08-07,5.51801
2022-08-08,20.6081
2022-08-09,17.68018
2022-08-10,19.03153
2022-08-11,20.49549
2022-08-12,17.68018
2022-08-13,4.84234
2022-08-14,6.41891
2022-08-15,7.99549
2022-08-16,19.03153
2022-08-17,22.29729
2022-08-18,21.509
2022-08-19,20.27027
2022-08-20,7.65765
2022-08-21,7.09459
2022-08-22,26.46396
2022-08-23,24.66216
2022-08-24,21.39639
2022-08-25,22.74774
2022-08-26,17.34234
2022-08-27,7.77027
2022-08-28,6.53153
2022-08-29,28.71621
2022-08-30,23.19819
2022-08-31,21.39639
2022-09-01,25.67567
2022-09-02,18.69369
2022-09-03,5.85585
2022-09-04,5.96846
2022-09-05,20.49549
2022-09-06,20.94594
2022-09-07,26.91441
2022-09-08,14.3018
2022-09-09,8.55855
2022-09-10,3.71621
2022-09-11,6.75675
2022-09-12,9.12162
2022-09-13,26.46396
2022-09-14,25.9009
2022-09-15,21.95945
2022-09-16,24.66216
2022-09-17,7.54504
2022-09-18,10.02252
2022-09-19,30.85585
2022-09-20,24.09909
2022-09-21,25.11261
2022-09-22,26.46396
2022-09-23,26.8018
2022-09-24,10.02252
2022-09-25,10.47297
2022-09-26,42.11711
2022-09-27,25.22522
2022-09-28,42.68018
2022-09-29,29.61711
2022-09-30,25.56306
2022-10-01,6.86936
2022-10-02,9.009
2022-10-03,11.59909
2022-10-04,30.18018
2022-10-05,33.22072
2022-10-06,28.94144
2022-10-07,24.09909
2022-10-08,6.98198
2022-10-09,6.53153
2022-10-10,13.51351
2022-10-11,35.36036
2022-10-12,26.35135
2022-10-13,29.05405
2022-10-14,29.39189
2022-10-15,7.65765
2022-10-16,9.23423
2022-10-17,32.31981
2022-10-18,34.12162
2022-10-19,27.13963
2022-10-20,28.37837
2022-10-21,21.05855
2022-10-22,9.9099
2022-10-23,11.14864
2022-10-24,28.6036
2022-10-25,29.27927
2022-10-26,25.33783
2022-10-27,25.78828
2022-10-28,22.74774
2022-10-29,7.88288
2022-10-30,7.77027
2022-10-31,23.64864
2022-11-01,25.22522
2022-11-02,25.0
2022-11-03,25.45045
2022-11-04,21.73423
2022-11-05,9.009
2022-11-06,8.22072
2022-11-07,21.73423
2022-11-08,24.21171
2022-11-09,27.36486
2022-11-10,26.23873
2022-11-11,29.16666
2022-11-12,9.9099
2022-11-13,10.58558
2022-11-14,29.84234
2022-11-15,23.19819
2022-11-16,25.56306
2022-11-17,29.95495
2022-11-18,23.31081
2022-11-19,7.09459
2022-11-20,7.54504
2022-11-21,29.72972
2022-11-22,26.01351
2022-11-23,19.36936
2022-11-24,21.39639
2022-11-25,17.68018
2022-11-26,7.31981
2022-11-27,6.64414
2022-11-28,25.33783
2022-11-29,18.58108
2022-11-30,21.05855
2022-12-01,18.69369
2022-12-02,29.16666
2022-12-03,6.53153
2022-12-04,9.23423
2022-12-05,21.73423
2022-12-06,21.39639
2022-12-07,21.95945
2022-12-08,25.22522
2022-12-09,20.94594
2022-12-10,8.89639
2022-12-11,6.3063
2022-12-12,22.63513
2022-12-13,22.18468
2022-12-14,20.83333
2022-12-15,22.29729
2022-12-16,20.04504
2022-12-17,5.63063
2022-12-18,7.31981
2022-12-19,18.58108
2022-12-20,22.29729
2022-12-21,20.6081
2022-12-22,20.6081
2022-12-23,25.0
2022-12-24,6.19369
2022-12-25,4.27927
2022-12-26,18.01801
2022-12-27,21.05855
2022-12-28,30.29279
2022-12-29,24.21171
2022-12-30,11.93693
2022-12-31,3.15315
2023-01-01,5.4054
2023-01-02,23.31081
2023-01-03,26.91441
2023-01-04,27.13963
2023-01-05,22.63513
2023-01-06,19.36936
2023-01-07,7.77027
2023-01-08,9.12162
2023-01-09,26.8018
2023-01-10,24.21171
2023-01-11,23.42342
2023-01-12,20.49549
2023-01-13,19.03153
2023-01-14,7.77027
2023-01-15,6.08108
2023-01-16,22.63513
2023-01-17,23.53603
2023-01-18,19.36936
2023-01-19,21.84684
2023-01-20,14.97747
2023-01-21,4.95495
2023-01-22,2.25225
2023-01-23,6.08108
2023-01-24,6.41891
2023-01-25,18.8063
2023-01-26,21.62162
2023-01-27,20.94594
2023-01-28,6.75675
2023-01-29,8.89639
2023-01-30,26.8018
2023-01-31,25.9009
2023-02-01,26.01351
2023-02-02,19.7072
2023-02-03,19.81981
2023-02-04,6.86936
2023-02-05,8.67117
2023-02-06,23.87387
2023-02-07,23.87387
2023-02-08,21.95945
2023-02-09,21.84684
2023-02-10,24.32432
2023-02-11,7.43243
2023-02-12,8.1081
2023-02-13,21.17117
2023-02-14,18.24324
2023-02-15,30.85585
2023-02-16,24.09909
2023-02-17,20.72072
2023-02-18,7.88288
2023-02-19,6.86936
2023-02-20,24.09909
2023-02-21,23.42342
2023-02-22,27.13963
2023-02-23,18.91891
2023-02-24,20.83333
2023-02-25,7.77027
2023-02-26,7.65765
2023-02-27,22.29729
2023-02-28,17.56756
2023-03-01,9.79729
2023-03-02,22.52252
2023-03-03,18.91891
2023-03-04,6.19369
2023-03-05,6.98198
2023-03-06,19.59459
2023-03-07,19.48198
2023-03-08,25.67567
2023-03-09,20.83333
2023-03-10,20.94594
2023-03-11,7.77027
2023-03-12,6.75675
2023-03-13,22.97297
2023-03-14,57.54504
2023-03-15,27.36486
2023-03-16,26.68918
2023-03-17,22.07207
2023-03-18,6.75675
2023-03-19,7.2072
2023-03-20,24.77477
2023-03-21,23.42342
2023-03-22,23.42342
2023-03-23,28.26576
2023-03-24,21.73423
2023-03-25,5.63063
2023-03-26,9.009
2023-03-27,21.73423
2023-03-28,22.07207
2023-03-29,21.62162
2023-03-30,21.17117
2023-03-31,22.86036
2023-04-01,7.77027
2023-04-02,8.22072
2023-04-03,24.09909
2023-04-04,22.74774
2023-04-05,24.21171
2023-04-06,28.37837
2023-04-07,22.86036
2023-04-08,7.77027
2023-04-09,6.86936
2023-04-10,25.67567
2023-04-11,23.19819
2023-04-12,23.42342
2023-04-13,20.83333
2023-04-14,20.72072
2023-04-15,6.3063
2023-04-16,8.33333
2023-04-17,24.09909
2023-04-18,26.23873
2023-04-19,22.63513
2023-04-20,30.63063
2023-04-21,23.87387
2023-04-22,7.99549
2023-04-23,7.09459
2023-04-24,26.8018
2023-04-25,49.09909
2023-04-26,22.74774
2023-04-27,24.32432
2023-04-28,21.84684
2023-04-29,7.54504
2023-04-30,6.41891
2023-05-01,10.58558
2023-05-02,19.36936
2023-05-03,20.38288
2023-05-04,21.05855
2023-05-05,6.08108
2023-05-06,6.86936
2023-05-07,8.22072
2023-05-08,19.14414
2023-05-09,25.33783
2023-05-10,19.81981
2023-05-11,21.28378
2023-05-12,15.65315
2023-05-13,7.54504
2023-05-14,5.4054
2023-05-15,22.63513
2023-05-16,18.01801
2023-05-17,18.69369
2023-05-18,19.81981
2023-05-19,16.77927
2023-05-20,7.77027
2023-05-21,6.75675
2023-05-22,22.52252
2023-05-23,21.05855
2023-05-24,24.09909
2023-05-25,19.25675
2023-05-26,19.03153
2023-05-27,6.3063
2023-05-28,6.64414
2023-05-29,9.23423
2023-05-30,17.22972
