date,명의이전
2020-08-03,46.01226
2020-08-04,42.94478
2020-08-05,38.6503
2020-08-06,34.35582
2020-08-07,26.99386
2020-08-08,28.22085
2020-08-09,20.24539
2020-08-10,55.82822
2020-08-11,42.94478
2020-08-12,39.2638
2020-08-13,34.96932
2020-08-14,30.67484
2020-08-15,18.4049
2020-08-16,18.4049
2020-08-17,22.69938
2020-08-18,39.8773
2020-08-19,44.17177
2020-08-20,34.35582
2020-08-21,33.74233
2020-08-22,22.69938
2020-08-23,20.85889
2020-08-24,41.10429
2020-08-25,42.94478
2020-08-26,30.67484
2020-08-27,38.0368
2020-08-28,41.71779
2020-08-29,23.92638
2020-08-30,24.53987
2020-08-31,53.37423
2020-09-01,44.17177
2020-09-02,29.44785
2020-09-03,39.2638
2020-09-04,31.90184
2020-09-05,18.4049
2020-09-06,28.83435
2020-09-07,47.23926
2020-09-08,49.07975
2020-09-09,52.14723
2020-09-10,50.92024
2020-09-11,43.55828
2020-09-12,17.79141
2020-09-13,25.76687
2020-09-14,49.69325
2020-09-15,46.01226
2020-09-16,40.49079
2020-09-17,46.01226
2020-09-18,39.2638
2020-09-19,22.69938
2020-09-20,23.92638
2020-09-21,35.58282
2020-09-22,35.58282
2020-09-23,36.19631
2020-09-24,34.96932
2020-09-25,38.6503
2020-09-26,15.95092
2020-09-27,16.56441
2020-09-28,43.55828
2020-09-29,24.53987
2020-09-30,20.85889
2020-10-01,17.79141
2020-10-02,11.65644
2020-10-03,14.72392
2020-10-04,20.85889
2020-10-05,49.07975
2020-10-06,48.46625
2020-10-07,39.2638
2020-10-08,38.6503
2020-10-09,20.24539
2020-10-10,10.42944
2020-10-11,17.79141
2020-10-12,38.6503
2020-10-13,49.07975
2020-10-14,37.42331
2020-10-15,38.6503
2020-10-16,41.10429
2020-10-17,20.24539
2020-10-18,20.85889
2020-10-19,34.35582
2020-10-20,34.96932
2020-10-21,38.0368
2020-10-22,33.12883
2020-10-23,33.12883
2020-10-24,15.95092
2020-10-25,23.31288
2020-10-26,50.30674
2020-10-27,38.0368
2020-10-28,45.39877
2020-10-29,29.44785
2020-10-30,34.35582
2020-10-31,21.47239
2020-11-01,24.53987
2020-11-02,36.19631
2020-11-03,33.74233
2020-11-04,43.55828
2020-11-05,34.96932
2020-11-06,36.19631
2020-11-07,20.85889
2020-11-08,15.33742
2020-11-09,46.01226
2020-11-10,39.8773
2020-11-11,31.28834
2020-11-12,34.35582
2020-11-13,37.42331
2020-11-14,20.24539
2020-11-15,23.92638
2020-11-16,38.6503
2020-11-17,43.55828
2020-11-18,41.71779
2020-11-19,38.6503
2020-11-20,40.49079
2020-11-21,25.15337
2020-11-22,16.56441
2020-11-23,49.69325
2020-11-24,46.62576
2020-11-25,44.17177
2020-11-26,34.35582
2020-11-27,33.74233
2020-11-28,25.15337
2020-11-29,27.60736
2020-11-30,45.39877
2020-12-01,47.23926
2020-12-02,51.53374
2020-12-03,30.67484
2020-12-04,38.0368
2020-12-05,20.85889
2020-12-06,25.76687
2020-12-07,39.8773
2020-12-08,49.07975
2020-12-09,30.67484
2020-12-10,34.96932
2020-12-11,33.74233
2020-12-12,21.47239
2020-12-13,13.49693
2020-12-14,46.01226
2020-12-15,38.0368
2020-12-16,48.46625
2020-12-17,39.2638
2020-12-18,38.6503
2020-12-19,30.06134
2020-12-20,23.31288
2020-12-21,60.12269
2020-12-22,47.85276
2020-12-23,46.01226
2020-12-24,38.0368
2020-12-25,21.47239
2020-12-26,28.22085
2020-12-27,23.31288
2020-12-28,52.76073
2020-12-29,43.55828
2020-12-30,38.6503
2020-12-31,33.74233
2021-01-01,23.31288
2021-01-02,28.22085
2021-01-03,26.99386
2021-01-04,50.30674
2021-01-05,44.17177
2021-01-06,32.51533
2021-01-07,34.35582
2021-01-08,27.60736
2021-01-09,19.6319
2021-01-10,20.24539
2021-01-11,39.2638
2021-01-12,36.80981
2021-01-13,31.28834
2021-01-14,30.67484
2021-01-15,27.60736
2021-01-16,23.31288
2021-01-17,21.47239
2021-01-18,50.92024
2021-01-19,55.21472
2021-01-20,48.46625
2021-01-21,39.8773
2021-01-22,42.33128
2021-01-23,29.44785
2021-01-24,25.76687
2021-01-25,46.01226
2021-01-26,47.85276
2021-01-27,42.33128
2021-01-28,34.35582
2021-01-29,28.83435
2021-01-30,26.38036
2021-01-31,20.24539
2021-02-01,46.62576
2021-02-02,42.94478
2021-02-03,37.42331
2021-02-04,34.96932
2021-02-05,33.12883
2021-02-06,16.56441
2021-02-07,17.79141
2021-02-08,27.60736
2021-02-09,50.92024
2021-02-10,23.92638
2021-02-11,19.6319
2021-02-12,17.79141
2021-02-13,19.6319
2021-02-14,30.06134
2021-02-15,63.19018
2021-02-16,57.66871
2021-02-17,45.39877
2021-02-18,38.6503
2021-02-19,36.80981
2021-02-20,21.47239
2021-02-21,25.76687
2021-02-22,43.55828
2021-02-23,45.39877
2021-02-24,40.49079
2021-02-25,33.12883
2021-02-26,42.94478
2021-02-27,26.99386
2021-02-28,17.17791
2021-03-01,21.47239
2021-03-02,42.33128
2021-03-03,36.19631
2021-03-04,45.39877
2021-03-05,27.60736
2021-03-06,20.85889
2021-03-07,23.92638
2021-03-08,35.58282
2021-03-09,46.01226
2021-03-10,36.80981
2021-03-11,28.83435
2021-03-12,26.99386
2021-03-13,28.22085
2021-03-14,22.08588
2021-03-15,46.01226
2021-03-16,34.96932
2021-03-17,28.22085
2021-03-18,31.90184
2021-03-19,36.80981
2021-03-20,24.53987
2021-03-21,21.47239
2021-03-22,36.80981
2021-03-23,43.55828
2021-03-24,42.33128
2021-03-25,42.94478
2021-03-26,34.35582
2021-03-27,18.4049
2021-03-28,27.60736
2021-03-29,52.76073
2021-03-30,42.33128
2021-03-31,40.49079
2021-04-01,31.28834
2021-04-02,27.60736
2021-04-03,25.15337
2021-04-04,19.6319
2021-04-05,53.98773
2021-04-06,31.28834
2021-04-07,35.58282
2021-04-08,34.96932
2021-04-09,31.90184
2021-04-10,19.0184
2021-04-11,20.85889
2021-04-12,49.69325
2021-04-13,38.0368
2021-04-14,31.90184
2021-04-15,47.23926
2021-04-16,38.0368
2021-04-17,17.79141
2021-04-18,21.47239
2021-04-19,38.0368
2021-04-20,39.2638
2021-04-21,35.58282
2021-04-22,47.85276
2021-04-23,21.47239
2021-04-24,24.53987
2021-04-25,17.79141
2021-04-26,39.8773
2021-04-27,40.49079
2021-04-28,37.42331
2021-04-29,22.69938
2021-04-30,23.31288
2021-05-01,18.4049
2021-05-02,13.49693
2021-05-03,40.49079
2021-05-04,33.74233
2021-05-05,22.69938
2021-05-06,38.0368
2021-05-07,29.44785
2021-05-08,19.6319
2021-05-09,20.24539
2021-05-10,39.2638
2021-05-11,31.28834
2021-05-12,37.42331
2021-05-13,27.60736
2021-05-14,23.31288
2021-05-15,14.72392
2021-05-16,20.85889
2021-05-17,46.01226
2021-05-18,42.33128
2021-05-19,22.69938
2021-05-20,34.96932
2021-05-21,40.49079
2021-05-22,20.85889
2021-05-23,18.4049
2021-05-24,38.0368
2021-05-25,41.71779
2021-05-26,38.6503
2021-05-27,44.78527
2021-05-28,36.80981
2021-05-29,19.0184
2021-05-30,20.85889
2021-05-31,47.23926
2021-06-01,26.99386
2021-06-02,40.49079
2021-06-03,26.38036
2021-06-04,35.58282
2021-06-05,28.83435
2021-06-06,16.56441
2021-06-07,39.2638
2021-06-08,34.96932
2021-06-09,34.96932
2021-06-10,34.96932
2021-06-11,28.83435
2021-06-12,11.65644
2021-06-13,17.17791
2021-06-14,46.01226
2021-06-15,51.53374
2021-06-16,36.19631
2021-06-17,23.92638
2021-06-18,26.99386
2021-06-19,19.6319
2021-06-20,25.76687
2021-06-21,41.71779
2021-06-22,29.44785
2021-06-23,25.76687
2021-06-24,25.76687
2021-06-25,27.60736
2021-06-26,14.72392
2021-06-27,15.95092
2021-06-28,39.8773
2021-06-29,42.94478
2021-06-30,50.92024
2021-07-01,26.38036
2021-07-02,34.35582
2021-07-03,22.08588
2021-07-04,16.56441
2021-07-05,44.78527
2021-07-06,36.80981
2021-07-07,37.42331
2021-07-08,29.44785
2021-07-09,39.8773
2021-07-10,22.69938
2021-07-11,19.0184
2021-07-12,43.55828
2021-07-13,38.6503
2021-07-14,31.28834
2021-07-15,31.90184
2021-07-16,39.2638
2021-07-17,15.33742
2021-07-18,18.4049
2021-07-19,51.53374
2021-07-20,29.44785
2021-07-21,37.42331
2021-07-22,33.12883
2021-07-23,17.79141
2021-07-24,22.08588
2021-07-25,20.24539
2021-07-26,37.42331
2021-07-27,41.10429
2021-07-28,43.55828
2021-07-29,33.12883
2021-07-30,33.74233
2021-07-31,23.92638
2021-08-01,18.4049
2021-08-02,46.01226
2021-08-03,42.33128
2021-08-04,32.51533
2021-08-05,35.58282
2021-08-06,34.96932
2021-08-07,17.79141
2021-08-08,19.6319
2021-08-09,42.94478
2021-08-10,36.80981
2021-08-11,46.62576
2021-08-12,36.19631
2021-08-13,35.58282
2021-08-14,17.17791
2021-08-15,15.95092
2021-08-16,28.22085
2021-08-17,47.23926
2021-08-18,54.60122
2021-08-19,47.85276
2021-08-20,35.58282
2021-08-21,32.51533
2021-08-22,25.76687
2021-08-23,38.0368
2021-08-24,41.10429
2021-08-25,39.8773
2021-08-26,32.51533
2021-08-27,41.10429
2021-08-28,20.85889
2021-08-29,17.17791
2021-08-30,42.33128
2021-08-31,27.60736
2021-09-01,41.10429
2021-09-02,38.6503
2021-09-03,22.69938
2021-09-04,14.11042
2021-09-05,15.95092
2021-09-06,49.07975
2021-09-07,44.78527
2021-09-08,31.28834
2021-09-09,40.49079
2021-09-10,39.2638
2021-09-11,28.22085
2021-09-12,21.47239
2021-09-13,34.35582
2021-09-14,38.6503
2021-09-15,34.96932
2021-09-16,38.0368
2021-09-17,34.35582
2021-09-18,13.49693
2021-09-19,17.17791
2021-09-20,22.69938
2021-09-21,27.60736
2021-09-22,26.38036
2021-09-23,56.44171
2021-09-24,44.17177
2021-09-25,13.49693
2021-09-26,18.4049
2021-09-27,54.60122
2021-09-28,39.2638
2021-09-29,48.46625
2021-09-30,41.10429
2021-10-01,33.74233
2021-10-02,21.47239
2021-10-03,16.56441
2021-10-04,33.12883
2021-10-05,53.98773
2021-10-06,38.6503
2021-10-07,39.2638
2021-10-08,35.58282
2021-10-09,15.33742
2021-10-10,17.17791
2021-10-11,22.69938
2021-10-12,44.17177
2021-10-13,42.33128
2021-10-14,44.78527
2021-10-15,33.74233
2021-10-16,22.08588
2021-10-17,15.33742
2021-10-18,43.55828
2021-10-19,41.10429
2021-10-20,28.83435
2021-10-21,28.83435
2021-10-22,33.12883
2021-10-23,21.47239
2021-10-24,12.26993
2021-10-25,34.96932
2021-10-26,38.0368
2021-10-27,27.60736
2021-10-28,39.2638
2021-10-29,30.67484
2021-10-30,20.85889
2021-10-31,22.08588
2021-11-01,31.28834
2021-11-02,33.12883
2021-11-03,28.22085
2021-11-04,32.51533
2021-11-05,35.58282
2021-11-06,19.0184
2021-11-07,17.17791
2021-11-08,34.35582
2021-11-09,31.90184
2021-11-10,32.51533
2021-11-11,28.83435
2021-11-12,25.76687
2021-11-13,18.4049
2021-11-14,14.11042
2021-11-15,36.80981
2021-11-16,33.12883
2021-11-17,38.0368
2021-11-18,31.28834
2021-11-19,24.53987
2021-11-20,7.97546
2021-11-21,18.4049
2021-11-22,41.71779
2021-11-23,25.76687
2021-11-24,32.51533
2021-11-25,38.6503
2021-11-26,28.83435
2021-11-27,11.65644
2021-11-28,17.17791
2021-11-29,41.10429
2021-11-30,33.12883
2021-12-01,33.12883
2021-12-02,30.06134
2021-12-03,31.90184
2021-12-04,25.76687
2021-12-05,17.17791
2021-12-06,44.17177
2021-12-07,41.10429
2021-12-08,33.74233
2021-12-09,33.12883
2021-12-10,22.69938
2021-12-11,15.33742
2021-12-12,20.24539
2021-12-13,33.74233
2021-12-14,36.80981
2021-12-15,38.6503
2021-12-16,30.67484
2021-12-17,30.06134
2021-12-18,16.56441
2021-12-19,10.42944
2021-12-20,40.49079
2021-12-21,31.90184
2021-12-22,28.83435
2021-12-23,36.80981
2021-12-24,21.47239
2021-12-25,15.33742
2021-12-26,16.56441
2021-12-27,38.6503
2021-12-28,33.12883
2021-12-29,36.19631
2021-12-30,33.12883
2021-12-31,22.69938
2022-01-01,12.88343
2022-01-02,16.56441
2022-01-03,31.28834
2022-01-04,38.6503
2022-01-05,26.99386
2022-01-06,34.35582
2022-01-07,37.42331
2022-01-08,14.72392
2022-01-09,17.17791
2022-01-10,32.51533
2022-01-11,41.10429
2022-01-12,42.94478
2022-01-13,37.42331
2022-01-14,34.35582
2022-01-15,25.76687
2022-01-16,25.76687
2022-01-17,36.19631
2022-01-18,31.90184
2022-01-19,31.28834
2022-01-20,36.80981
2022-01-21,33.12883
2022-01-22,17.17791
2022-01-23,22.08588
2022-01-24,30.67484
2022-01-25,34.96932
2022-01-26,23.92638
2022-01-27,27.60736
2022-01-28,33.74233
2022-01-29,15.33742
2022-01-30,14.11042
2022-01-31,23.92638
2022-02-01,18.4049
2022-02-02,18.4049
2022-02-03,37.42331
2022-02-04,34.96932
2022-02-05,15.95092
2022-02-06,14.72392
2022-02-07,34.35582
2022-02-08,27.60736
2022-02-09,38.6503
2022-02-10,30.67484
2022-02-11,28.22085
2022-02-12,19.0184
2022-02-13,16.56441
2022-02-14,36.80981
2022-02-15,34.96932
2022-02-16,31.28834
2022-02-17,37.42331
2022-02-18,32.51533
2022-02-19,24.53987
2022-02-20,11.65644
2022-02-21,44.17177
2022-02-22,41.71779
2022-02-23,39.2638
2022-02-24,33.74233
2022-02-25,34.35582
2022-02-26,22.08588
2022-02-27,20.24539
2022-02-28,35.58282
2022-03-01,21.47239
2022-03-02,46.01226
2022-03-03,33.74233
2022-03-04,29.44785
2022-03-05,23.92638
2022-03-06,17.79141
2022-03-07,34.96932
2022-03-08,30.67484
2022-03-09,19.6319
2022-03-10,34.35582
2022-03-11,33.12883
2022-03-12,16.56441
2022-03-13,19.6319
2022-03-14,38.0368
2022-03-15,30.67484
2022-03-16,24.53987
2022-03-17,23.31288
2022-03-18,26.38036
2022-03-19,25.76687
2022-03-20,23.31288
2022-03-21,34.35582
2022-03-22,43.55828
2022-03-23,30.06134
2022-03-24,41.10429
2022-03-25,25.76687
2022-03-26,22.08588
2022-03-27,17.79141
2022-03-28,44.17177
2022-03-29,44.78527
2022-03-30,37.42331
2022-03-31,29.44785
2022-04-01,32.51533
2022-04-02,17.17791
2022-04-03,17.17791
2022-04-04,32.51533
2022-04-05,39.8773
2022-04-06,27.60736
2022-04-07,28.22085
2022-04-08,26.99386
2022-04-09,13.49693
2022-04-10,13.49693
2022-04-11,33.74233
2022-04-12,30.67484
2022-04-13,35.58282
2022-04-14,33.12883
2022-04-15,25.15337
2022-04-16,10.42944
2022-04-17,14.11042
2022-04-18,31.28834
2022-04-19,35.58282
2022-04-20,29.44785
2022-04-21,32.51533
2022-04-22,35.58282
2022-04-23,18.4049
2022-04-24,17.79141
2022-04-25,38.6503
2022-04-26,22.69938
2022-04-27,45.39877
2022-04-28,33.12883
2022-04-29,25.76687
2022-04-30,19.0184
2022-05-01,20.24539
2022-05-02,38.0368
2022-05-03,33.74233
2022-05-04,31.90184
2022-05-05,19.6319
2022-05-06,33.74233
2022-05-07,6.74846
2022-05-08,24.53987
2022-05-09,37.42331
2022-05-10,34.96932
2022-05-11,41.71779
2022-05-12,36.19631
2022-05-13,29.44785
2022-05-14,17.79141
2022-05-15,11.65644
2022-05-16,44.17177
2022-05-17,45.39877
2022-05-18,33.12883
2022-05-19,29.44785
2022-05-20,28.83435
2022-05-21,11.04294
2022-05-22,9.20245
2022-05-23,38.0368
2022-05-24,41.71779
2022-05-25,37.42331
2022-05-26,34.35582
2022-05-27,32.51533
2022-05-28,12.88343
2022-05-29,17.79141
2022-05-30,28.83435
2022-05-31,42.33128
2022-06-01,19.0184
2022-06-02,33.12883
2022-06-03,38.6503
2022-06-04,13.49693
2022-06-05,11.65644
2022-06-06,19.0184
2022-06-07,38.6503
2022-06-08,42.33128
2022-06-09,32.51533
2022-06-10,36.19631
2022-06-11,9.20245
2022-06-12,12.26993
2022-06-13,32.51533
2022-06-14,46.62576
2022-06-15,35.58282
2022-06-16,43.55828
2022-06-17,25.76687
2022-06-18,13.49693
2022-06-19,13.49693
2022-06-20,38.6503
2022-06-21,38.0368
2022-06-22,31.28834
2022-06-23,33.74233
2022-06-24,31.90184
2022-06-25,12.88343
2022-06-26,21.47239
2022-06-27,42.94478
2022-06-28,39.2638
2022-06-29,47.23926
2022-06-30,32.51533
2022-07-01,30.06134
2022-07-02,19.0184
2022-07-03,15.33742
2022-07-04,36.19631
2022-07-05,35.58282
2022-07-06,31.90184
2022-07-07,27.60736
2022-07-08,30.67484
2022-07-09,17.17791
2022-07-10,14.72392
2022-07-11,44.17177
2022-07-12,41.10429
2022-07-13,31.90184
2022-07-14,41.71779
2022-07-15,21.47239
2022-07-16,14.11042
2022-07-17,15.33742
2022-07-18,39.2638
2022-07-19,32.51533
2022-07-20,34.96932
2022-07-21,39.8773
2022-07-22,26.99386
2022-07-23,9.20245
2022-07-24,15.95092
2022-07-25,42.94478
2022-07-26,33.74233
2022-07-27,26.38036
2022-07-28,22.08588
2022-07-29,26.38036
2022-07-30,20.24539
2022-07-31,22.08588
2022-08-01,33.12883
2022-08-02,33.12883
2022-08-03,27.60736
2022-08-04,26.99386
2022-08-05,26.99386
2022-08-06,15.95092
2022-08-07,14.11042
2022-08-08,40.49079
2022-08-09,25.15337
2022-08-10,34.35582
2022-08-11,25.76687
2022-08-12,23.31288
2022-08-13,11.65644
2022-08-14,18.4049
2022-08-15,15.95092
2022-08-16,31.28834
2022-08-17,40.49079
2022-08-18,41.10429
2022-08-19,23.31288
2022-08-20,17.17791
2022-08-21,15.33742
2022-08-22,49.07975
2022-08-23,40.49079
2022-08-24,48.46625
2022-08-25,35.58282
2022-08-26,27.60736
2022-08-27,17.17791
2022-08-28,21.47239
2022-08-29,44.17177
2022-08-30,39.8773
2022-08-31,27.60736
2022-09-01,37.42331
2022-09-02,38.0368
2022-09-03,19.0184
2022-09-04,21.47239
2022-09-05,31.28834
2022-09-06,36.19631
2022-09-07,41.10429
2022-09-08,25.15337
2022-09-09,22.08588
2022-09-10,14.72392
2022-09-11,20.24539
2022-09-12,26.38036
2022-09-13,55.21472
2022-09-14,33.74233
2022-09-15,51.53374
2022-09-16,42.94478
2022-09-17,18.4049
2022-09-18,29.44785
2022-09-19,53.37423
2022-09-20,40.49079
2022-09-21,52.14723
2022-09-22,39.2638
2022-09-23,37.42331
2022-09-24,12.88343
2022-09-25,12.26993
2022-09-26,44.78527
2022-09-27,44.17177
2022-09-28,40.49079
2022-09-29,46.01226
2022-09-30,41.10429
2022-10-01,22.08588
2022-10-02,28.22085
2022-10-03,33.74233
2022-10-04,57.05521
2022-10-05,48.46625
2022-10-06,49.07975
2022-10-07,48.46625
2022-10-08,23.92638
2022-10-09,22.69938
2022-10-10,36.19631
2022-10-11,68.71165
2022-10-12,49.69325
2022-10-13,54.60122
2022-10-14,50.92024
2022-10-15,31.28834
2022-10-16,26.99386
2022-10-17,58.2822
2022-10-18,57.66871
2022-10-19,54.60122
2022-10-20,54.60122
2022-10-21,53.98773
2022-10-22,29.44785
2022-10-23,29.44785
2022-10-24,65.03067
2022-10-25,50.30674
2022-10-26,63.80368
2022-10-27,43.55828
2022-10-28,46.62576
2022-10-29,23.92638
2022-10-30,26.38036
2022-10-31,56.44171
2022-11-01,50.30674
2022-11-02,50.30674
2022-11-03,48.46625
2022-11-04,38.0368
2022-11-05,24.53987
2022-11-06,24.53987
2022-11-07,60.12269
2022-11-08,39.8773
2022-11-09,52.76073
2022-11-10,42.33128
2022-11-11,42.33128
2022-11-12,23.31288
2022-11-13,26.38036
2022-11-14,60.73619
2022-11-15,58.8957
2022-11-16,50.92024
2022-11-17,57.66871
2022-11-18,47.85276
2022-11-19,23.31288
2022-11-20,26.99386
2022-11-21,51.53374
2022-11-22,58.8957
2022-11-23,60.73619
2022-11-24,48.46625
2022-11-25,46.01226
2022-11-26,31.28834
2022-11-27,33.12883
2022-11-28,49.07975
2022-11-29,62.57668
2022-11-30,58.8957
2022-12-01,47.85276
2022-12-02,38.0368
2022-12-03,20.85889
2022-12-04,32.51533
2022-12-05,52.14723
2022-12-06,53.37423
2022-12-07,46.62576
2022-12-08,49.69325
2022-12-09,46.01226
2022-12-10,23.31288
2022-12-11,36.80981
2022-12-12,66.87116
2022-12-13,53.37423
2022-12-14,52.14723
2022-12-15,58.2822
2022-12-16,42.94478
2022-12-17,26.38036
2022-12-18,24.53987
2022-12-19,53.98773
2022-12-20,64.41717
2022-12-21,53.98773
2022-12-22,52.14723
2022-12-23,33.12883
2022-12-24,25.76687
2022-12-25,33.12883
2022-12-26,62.57668
2022-12-27,55.21472
2022-12-28,41.10429
2022-12-29,71.77914
2022-12-30,42.94478
2022-12-31,28.22085
2023-01-01,26.99386
2023-01-02,63.80368
2023-01-03,53.98773
2023-01-04,63.80368
2023-01-05,49.69325
2023-01-06,41.71779
2023-01-07,32.51533
2023-01-08,27.60736
2023-01-09,72.39263
2023-01-10,55.82822
2023-01-11,67.48466
2023-01-12,63.80368
2023-01-13,55.82822
2023-01-14,33.12883
2023-01-15,33.12883
2023-01-16,82.20858
2023-01-17,77.30061
2023-01-18,67.48466
2023-01-19,68.71165
2023-01-20,77.91411
2023-01-21,48.46625
2023-01-22,42.94478
2023-01-23,45.39877
2023-01-24,51.53374
2023-01-25,100.0
2023-01-26,85.88957
2023-01-27,85.27607
2023-01-28,50.30674
2023-01-29,57.05521
2023-01-30,98.1595
2023-01-31,82.82208
2023-02-01,79.1411
2023-02-02,74.84662
2023-02-03,77.30061
2023-02-04,40.49079
2023-02-05,45.39877
2023-02-06,83.43558
2023-02-07,82.20858
2023-02-08,82.82208
2023-02-09,87.73006
2023-02-10,79.1411
2023-02-11,59.5092
2023-02-12,39.2638
2023-02-13,85.27607
2023-02-14,77.30061
2023-02-15,82.82208
2023-02-16,58.8957
2023-02-17,61.34969
2023-02-18,28.83435
2023-02-19,41.10429
2023-02-20,63.19018
2023-02-21,76.68711
2023-02-22,87.73006
2023-02-23,85.88957
2023-02-24,73.00613
2023-02-25,37.42331
2023-02-26,28.83435
2023-02-27,84.66257
2023-02-28,66.25766
2023-03-01,44.78527
2023-03-02,54.60122
2023-03-03,52.76073
2023-03-04,29.44785
2023-03-05,42.94478
2023-03-06,73.61963
2023-03-07,68.09815
2023-03-08,73.61963
2023-03-09,66.87116
2023-03-10,65.64417
2023-03-11,36.80981
2023-03-12,39.8773
2023-03-13,65.03067
2023-03-14,70.55214
2023-03-15,58.2822
2023-03-16,58.2822
2023-03-17,85.27607
2023-03-18,36.19631
2023-03-19,47.23926
2023-03-20,72.39263
2023-03-21,96.93251
2023-03-22,60.73619
2023-03-23,60.73619
2023-03-24,58.8957
2023-03-25,34.35582
2023-03-26,47.23926
2023-03-27,87.73006
2023-03-28,75.46012
2023-03-29,69.93865
2023-03-30,57.66871
2023-03-31,63.19018
2023-04-01,41.71779
2023-04-02,31.28834
2023-04-03,58.8957
2023-04-04,88.95705
2023-04-05,61.34969
2023-04-06,57.66871
2023-04-07,46.62576
2023-04-08,44.17177
2023-04-09,36.80981
2023-04-10,68.71165
2023-04-11,58.8957
2023-04-12,66.25766
2023-04-13,68.09815
2023-04-14,60.73619
2023-04-15,25.15337
2023-04-16,35.58282
2023-04-17,68.09815
2023-04-18,58.2822
2023-04-19,55.21472
2023-04-20,54.60122
2023-04-21,60.12269
2023-04-22,31.90184
2023-04-23,36.80981
2023-04-24,85.27607
2023-04-25,69.32515
2023-04-26,60.73619
2023-04-27,68.09815
2023-04-28,47.23926
2023-04-29,30.67484
2023-04-30,37.42331
2023-05-01,46.62576
2023-05-02,68.71165
2023-05-03,66.87116
2023-05-04,52.76073
2023-05-05,34.35582
2023-05-06,34.35582
2023-05-07,46.01226
2023-05-08,74.23312
2023-05-09,61.96319
2023-05-10,67.48466
2023-05-11,71.16564
2023-05-12,65.64417
2023-05-13,29.44785
2023-05-14,36.80981
2023-05-15,76.07361
2023-05-16,68.71165
2023-05-17,68.09815
2023-05-18,68.09815
2023-05-19,54.60122
2023-05-20,26.99386
2023-05-21,34.96932
2023-05-22,63.19018
2023-05-23,67.48466
2023-05-24,58.8957
2023-05-25,55.82822
2023-05-26,63.80368
2023-05-27,34.35582
2023-05-28,41.71779
