date,옵션거래
2020-06-11,49.06976
2020-06-12,22.32558
2020-06-13,16.97674
2020-06-14,16.04651
2020-06-15,17.90697
2020-06-16,20.23255
2020-06-17,20.46511
2020-06-18,13.72093
2020-06-19,20.93023
2020-06-20,14.4186
2020-06-21,16.04651
2020-06-22,12.32558
2020-06-23,14.88372
2020-06-24,16.27906
2020-06-25,16.27906
2020-06-26,11.39534
2020-06-27,9.53488
2020-06-28,11.6279
2020-06-29,16.97674
2020-06-30,13.25581
2020-07-01,12.55813
2020-07-02,11.6279
2020-07-03,14.65116
2020-07-04,7.44186
2020-07-05,9.06976
2020-07-06,17.44186
2020-07-07,20.0
2020-07-08,25.58139
2020-07-09,28.8372
2020-07-10,8.60465
2020-07-11,7.90697
2020-07-12,8.37209
2020-07-13,10.93023
2020-07-14,11.6279
2020-07-15,13.02325
2020-07-16,10.46511
2020-07-17,11.39534
2020-07-18,7.2093
2020-07-19,7.67441
2020-07-20,11.6279
2020-07-21,10.0
2020-07-22,10.69767
2020-07-23,10.46511
2020-07-24,9.53488
2020-07-25,6.74418
2020-07-26,9.53488
2020-07-27,10.46511
2020-07-28,16.97674
2020-07-29,16.04651
2020-07-30,10.93023
2020-07-31,12.79069
2020-08-01,10.23255
2020-08-02,8.60465
2020-08-03,7.90697
2020-08-04,11.6279
2020-08-05,10.23255
2020-08-06,13.02325
2020-08-07,34.65116
2020-08-08,26.51162
2020-08-09,19.76744
2020-08-10,20.46511
2020-08-11,27.2093
2020-08-12,60.23255
2020-08-13,74.65116
2020-08-14,31.16279
2020-08-15,14.65116
2020-08-16,13.72093
2020-08-17,9.30232
2020-08-18,11.86046
2020-08-19,10.93023
2020-08-20,22.32558
2020-08-21,19.06976
2020-08-22,14.18604
2020-08-23,12.32558
2020-08-24,14.4186
2020-08-25,12.79069
2020-08-26,18.13953
2020-08-27,12.55813
2020-08-28,14.4186
2020-08-29,9.76744
2020-08-30,11.6279
2020-08-31,15.81395
2020-09-01,19.30232
2020-09-02,15.81395
2020-09-03,18.13953
2020-09-04,18.37209
2020-09-05,34.4186
2020-09-06,25.34883
2020-09-07,26.04651
2020-09-08,34.18604
2020-09-09,57.44186
2020-09-10,48.37209
2020-09-11,19.76744
2020-09-12,17.44186
2020-09-13,15.11627
2020-09-14,16.51162
2020-09-15,14.18604
2020-09-16,15.58139
2020-09-17,13.72093
2020-09-18,16.27906
2020-09-19,13.25581
2020-09-20,9.30232
2020-09-21,15.58139
2020-09-22,14.4186
2020-09-23,15.11627
2020-09-24,24.65116
2020-09-25,16.04651
2020-09-26,10.0
2020-09-27,9.30232
2020-09-28,13.72093
2020-09-29,12.32558
2020-09-30,9.53488
2020-10-01,6.51162
2020-10-02,9.53488
2020-10-03,8.60465
2020-10-04,11.16279
2020-10-05,13.48837
2020-10-06,13.02325
2020-10-07,17.2093
2020-10-08,33.25581
2020-10-09,11.86046
2020-10-10,9.76744
2020-10-11,8.37209
2020-10-12,13.25581
2020-10-13,11.39534
2020-10-14,16.04651
2020-10-15,14.18604
2020-10-16,20.69767
2020-10-17,9.30232
2020-10-18,7.90697
2020-10-19,13.95348
2020-10-20,10.93023
2020-10-21,11.16279
2020-10-22,10.46511
2020-10-23,10.93023
2020-10-24,9.76744
2020-10-25,9.30232
2020-10-26,11.86046
2020-10-27,8.8372
2020-10-28,10.46511
2020-10-29,10.69767
2020-10-30,11.39534
2020-10-31,9.53488
2020-11-01,15.11627
2020-11-02,10.69767
2020-11-03,10.23255
2020-11-04,9.30232
2020-11-05,9.76744
2020-11-06,10.23255
2020-11-07,4.65116
2020-11-08,3.02325
2020-11-09,13.72093
2020-11-10,13.02325
2020-11-11,19.30232
2020-11-12,36.74418
2020-11-13,14.4186
2020-11-14,10.46511
2020-11-15,5.11627
2020-11-16,10.93023
2020-11-17,9.76744
2020-11-18,13.95348
2020-11-19,12.09302
2020-11-20,13.02325
2020-11-21,9.30232
2020-11-22,10.46511
2020-11-23,13.25581
2020-11-24,10.69767
2020-11-25,12.55813
2020-11-26,17.90697
2020-11-27,15.81395
2020-11-28,10.46511
2020-11-29,11.6279
2020-11-30,12.09302
2020-12-01,12.32558
2020-12-02,15.34883
2020-12-03,22.32558
2020-12-04,18.8372
2020-12-05,19.76744
2020-12-06,17.2093
2020-12-07,26.27906
2020-12-08,38.60465
2020-12-09,45.11627
2020-12-10,44.18604
2020-12-11,19.06976
2020-12-12,16.27906
2020-12-13,16.74418
2020-12-14,17.2093
2020-12-15,12.55813
2020-12-16,13.72093
2020-12-17,21.16279
2020-12-18,11.39534
2020-12-19,8.60465
2020-12-20,9.30232
2020-12-21,15.58139
2020-12-22,13.72093
2020-12-23,14.4186
2020-12-24,11.39534
2020-12-25,10.46511
2020-12-26,15.58139
2020-12-27,12.09302
2020-12-28,20.46511
2020-12-29,17.67441
2020-12-30,14.18604
2020-12-31,13.25581
2021-01-01,11.16279
2021-01-02,8.60465
2021-01-03,14.18604
2021-01-04,22.55813
2021-01-05,20.0
2021-01-06,25.34883
2021-01-07,20.0
2021-01-08,41.16279
2021-01-09,40.46511
2021-01-10,26.74418
2021-01-11,53.25581
2021-01-12,57.90697
2021-01-13,85.34883
2021-01-14,100.0
2021-01-15,35.34883
2021-01-16,23.48837
2021-01-17,17.67441
2021-01-18,21.39534
2021-01-19,26.27906
2021-01-20,28.8372
2021-01-21,29.06976
2021-01-22,19.06976
2021-01-23,16.27906
2021-01-24,14.65116
2021-01-25,38.8372
2021-01-26,37.2093
2021-01-27,29.53488
2021-01-28,34.88372
2021-01-29,30.46511
2021-01-30,50.46511
2021-01-31,32.32558
2021-02-01,36.51162
2021-02-02,28.13953
2021-02-03,27.67441
2021-02-04,23.95348
2021-02-05,23.95348
2021-02-06,14.4186
2021-02-07,21.39534
2021-02-08,23.25581
2021-02-09,50.23255
2021-02-10,58.13953
2021-02-11,20.69767
2021-02-12,17.90697
2021-02-13,18.8372
2021-02-14,19.06976
2021-02-15,17.67441
2021-02-16,19.53488
2021-02-17,20.69767
2021-02-18,21.16279
2021-02-19,21.86046
2021-02-20,16.97674
2021-02-21,15.58139
2021-02-22,18.8372
2021-02-23,20.0
2021-02-24,20.23255
2021-02-25,23.95348
2021-02-26,21.6279
2021-02-27,17.44186
2021-02-28,17.2093
2021-03-01,9.53488
2021-03-02,17.2093
2021-03-03,20.93023
2021-03-04,20.93023
2021-03-05,25.81395
2021-03-06,23.02325
2021-03-07,12.32558
2021-03-08,25.34883
2021-03-09,26.27906
2021-03-10,37.2093
2021-03-11,38.60465
2021-03-12,23.72093
2021-03-13,12.55813
2021-03-14,13.02325
2021-03-15,16.27906
2021-03-16,17.2093
2021-03-17,15.34883
2021-03-18,17.2093
2021-03-19,14.18604
2021-03-20,12.79069
2021-03-21,10.46511
2021-03-22,10.46511
2021-03-23,10.69767
2021-03-24,11.16279
2021-03-25,14.65116
2021-03-26,16.97674
2021-03-27,12.09302
2021-03-28,10.46511
2021-03-29,12.32558
2021-03-30,11.6279
2021-03-31,10.69767
2021-04-01,11.6279
2021-04-02,13.72093
2021-04-03,9.76744
2021-04-04,13.25581
2021-04-05,10.23255
2021-04-06,14.18604
2021-04-07,23.25581
2021-04-08,32.55813
2021-04-09,14.65116
2021-04-10,12.32558
2021-04-11,6.97674
2021-04-12,15.81395
2021-04-13,14.65116
2021-04-14,15.81395
2021-04-15,11.39534
2021-04-16,12.55813
2021-04-17,9.30232
2021-04-18,8.60465
2021-04-19,12.32558
2021-04-20,14.65116
2021-04-21,14.4186
2021-04-22,14.88372
2021-04-23,14.18604
2021-04-24,12.79069
2021-04-25,10.46511
2021-04-26,13.72093
2021-04-27,16.51162
2021-04-28,13.25581
2021-04-29,15.34883
2021-04-30,12.32558
2021-05-01,8.60465
2021-05-02,8.60465
2021-05-03,10.93023
2021-05-04,10.23255
2021-05-05,10.93023
2021-05-06,12.32558
2021-05-07,14.65116
2021-05-08,9.76744
2021-05-09,7.67441
2021-05-10,16.51162
2021-05-11,19.06976
2021-05-12,45.58139
2021-05-13,50.93023
2021-05-14,18.60465
2021-05-15,12.32558
2021-05-16,9.30232
2021-05-17,14.18604
2021-05-18,17.44186
2021-05-19,16.97674
2021-05-20,15.11627
2021-05-21,17.67441
2021-05-22,10.46511
2021-05-23,9.30232
2021-05-24,21.39534
2021-05-25,19.06976
2021-05-26,16.04651
2021-05-27,14.88372
2021-05-28,18.8372
2021-05-29,12.32558
2021-05-30,9.76744
2021-05-31,8.60465
2021-06-01,12.55813
2021-06-02,16.74418
2021-06-03,24.18604
2021-06-04,12.55813
2021-06-05,9.76744
2021-06-06,15.11627
2021-06-07,26.27906
2021-06-08,26.97674
2021-06-09,33.25581
2021-06-10,36.27906
2021-06-11,13.25581
2021-06-12,9.06976
2021-06-13,8.13953
2021-06-14,14.65116
2021-06-15,19.06976
2021-06-16,11.86046
2021-06-17,12.32558
2021-06-18,16.74418
2021-06-19,10.69767
2021-06-20,9.30232
2021-06-21,17.44186
2021-06-22,13.72093
2021-06-23,13.25581
2021-06-24,16.97674
2021-06-25,14.88372
2021-06-26,8.8372
2021-06-27,4.4186
2021-06-28,11.6279
2021-06-29,11.39534
2021-06-30,12.55813
2021-07-01,9.53488
2021-07-02,9.06976
2021-07-03,8.60465
2021-07-04,4.18604
2021-07-05,9.53488
2021-07-06,12.09302
2021-07-07,16.51162
2021-07-08,44.88372
2021-07-09,18.60465
2021-07-10,10.93023
2021-07-11,7.44186
2021-07-12,10.69767
2021-07-13,8.60465
2021-07-14,11.6279
2021-07-15,10.69767
2021-07-16,13.95348
2021-07-17,6.27906
2021-07-18,9.76744
2021-07-19,10.46511
2021-07-20,14.88372
2021-07-21,12.09302
2021-07-22,13.95348
2021-07-23,10.0
2021-07-24,5.81395
2021-07-25,5.58139
2021-07-26,10.69767
2021-07-27,8.8372
2021-07-28,10.46511
2021-07-29,10.46511
2021-07-30,12.09302
2021-07-31,6.04651
2021-08-01,4.18604
2021-08-02,6.27906
2021-08-03,9.53488
2021-08-04,9.30232
2021-08-05,10.46511
2021-08-06,9.53488
2021-08-07,8.13953
2021-08-08,7.44186
2021-08-09,13.72093
2021-08-10,15.58139
2021-08-11,29.06976
2021-08-12,29.76744
2021-08-13,17.67441
2021-08-14,11.16279
2021-08-15,6.27906
2021-08-16,10.23255
2021-08-17,12.32558
2021-08-18,12.32558
2021-08-19,17.90697
2021-08-20,15.34883
2021-08-21,12.32558
2021-08-22,12.79069
2021-08-23,11.86046
2021-08-24,10.93023
2021-08-25,12.79069
2021-08-26,15.11627
2021-08-27,15.81395
2021-08-28,10.0
2021-08-29,10.46511
2021-08-30,10.0
2021-08-31,13.25581
2021-09-01,15.11627
2021-09-02,11.86046
2021-09-03,11.16279
2021-09-04,9.30232
2021-09-05,6.27906
2021-09-06,16.51162
2021-09-07,13.72093
2021-09-08,25.81395
2021-09-09,37.67441
2021-09-10,13.02325
2021-09-11,4.88372
2021-09-12,6.97674
2021-09-13,11.6279
2021-09-14,8.60465
2021-09-15,13.02325
2021-09-16,10.0
2021-09-17,13.25581
2021-09-18,8.37209
2021-09-19,9.30232
2021-09-20,6.97674
2021-09-21,4.4186
2021-09-22,10.0
2021-09-23,10.23255
2021-09-24,12.32558
2021-09-25,8.60465
2021-09-26,6.97674
2021-09-27,15.58139
2021-09-28,12.55813
2021-09-29,16.74418
2021-09-30,15.81395
2021-10-01,11.6279
2021-10-02,11.39534
2021-10-03,9.30232
2021-10-04,11.39534
2021-10-05,21.16279
2021-10-06,20.0
2021-10-07,19.53488
2021-10-08,12.79069
2021-10-09,10.46511
2021-10-10,7.90697
2021-10-11,11.16279
2021-10-12,16.97674
2021-10-13,18.8372
2021-10-14,24.65116
2021-10-15,13.48837
2021-10-16,12.79069
2021-10-17,16.27906
2021-10-18,9.53488
2021-10-19,11.39534
2021-10-20,13.25581
2021-10-21,12.09302
2021-10-22,8.60465
2021-10-23,7.67441
2021-10-24,10.46511
2021-10-25,14.18604
2021-10-26,12.32558
2021-10-27,10.23255
2021-10-28,16.04651
2021-10-29,10.69767
2021-10-30,8.8372
2021-10-31,6.27906
2021-11-01,12.55813
2021-11-02,15.58139
2021-11-03,12.09302
2021-11-04,11.16279
2021-11-05,9.76744
2021-11-06,7.2093
2021-11-07,6.27906
2021-11-08,11.16279
2021-11-09,18.37209
2021-11-10,21.16279
2021-11-11,24.65116
2021-11-12,17.44186
2021-11-13,12.09302
2021-11-14,5.81395
2021-11-15,14.18604
2021-11-16,11.39534
2021-11-17,10.46511
2021-11-18,15.11627
2021-11-19,12.09302
2021-11-20,10.69767
2021-11-21,7.2093
2021-11-22,9.06976
2021-11-23,9.30232
2021-11-24,12.09302
2021-11-25,9.76744
2021-11-26,12.32558
2021-11-27,10.93023
2021-11-28,19.30232
2021-11-29,13.72093
2021-11-30,17.44186
2021-12-01,15.34883
2021-12-02,14.18604
2021-12-03,9.53488
2021-12-04,9.76744
2021-12-05,10.0
2021-12-06,15.11627
2021-12-07,16.74418
2021-12-08,32.32558
2021-12-09,26.04651
2021-12-10,15.34883
2021-12-11,12.79069
2021-12-12,7.90697
2021-12-13,13.48837
2021-12-14,13.95348
2021-12-15,10.69767
2021-12-16,10.69767
2021-12-17,12.79069
2021-12-18,6.97674
2021-12-19,6.04651
2021-12-20,9.06976
2021-12-21,5.34883
2021-12-22,8.13953
2021-12-23,7.67441
2021-12-24,5.81395
2021-12-25,5.34883
2021-12-26,6.04651
2021-12-27,9.06976
2021-12-28,9.06976
2021-12-29,9.53488
2021-12-30,11.86046
2021-12-31,10.93023
2022-01-01,7.2093
2022-01-02,6.74418
2022-01-03,10.23255
2022-01-04,9.76744
2022-01-05,9.53488
2022-01-06,12.09302
2022-01-07,10.69767
2022-01-08,6.04651
2022-01-09,8.37209
2022-01-10,10.0
2022-01-11,9.53488
2022-01-12,16.97674
2022-01-13,20.69767
2022-01-14,12.79069
2022-01-15,8.8372
2022-01-16,6.27906
2022-01-17,8.37209
2022-01-18,8.60465
2022-01-19,11.6279
2022-01-20,13.02325
2022-01-21,9.53488
2022-01-22,11.86046
2022-01-23,9.06976
2022-01-24,11.6279
2022-01-25,21.6279
2022-01-26,16.51162
2022-01-27,23.25581
2022-01-28,18.60465
2022-01-29,15.58139
2022-01-30,10.23255
2022-01-31,10.46511
2022-02-01,9.06976
2022-02-02,9.76744
2022-02-03,13.25581
2022-02-04,12.09302
2022-02-05,8.13953
2022-02-06,6.74418
2022-02-07,13.48837
2022-02-08,12.09302
2022-02-09,15.58139
2022-02-10,23.02325
2022-02-11,13.02325
2022-02-12,9.06976
2022-02-13,5.58139
2022-02-14,13.72093
2022-02-15,11.39534
2022-02-16,14.65116
2022-02-17,15.34883
2022-02-18,13.48837
2022-02-19,8.37209
2022-02-20,5.81395
2022-02-21,12.79069
2022-02-22,17.44186
2022-02-23,10.69767
2022-02-24,12.32558
2022-02-25,11.6279
2022-02-26,6.74418
2022-02-27,5.11627
2022-02-28,9.06976
2022-03-01,6.74418
2022-03-02,9.06976
2022-03-03,8.37209
2022-03-04,9.30232
2022-03-05,6.74418
2022-03-06,6.74418
2022-03-07,14.4186
2022-03-08,14.65116
2022-03-09,4.88372
2022-03-10,11.16279
2022-03-11,8.60465
2022-03-12,6.27906
2022-03-13,8.37209
2022-03-14,9.30232
2022-03-15,10.69767
2022-03-16,12.79069
2022-03-17,12.09302
2022-03-18,7.2093
2022-03-19,8.60465
2022-03-20,4.18604
2022-03-21,8.37209
2022-03-22,14.65116
2022-03-23,14.88372
2022-03-24,12.32558
2022-03-25,13.25581
2022-03-26,5.81395
2022-03-27,5.58139
2022-03-28,10.23255
2022-03-29,10.0
2022-03-30,7.67441
2022-03-31,7.44186
2022-04-01,5.11627
2022-04-02,7.2093
2022-04-03,10.23255
2022-04-04,11.39534
2022-04-05,11.39534
2022-04-06,11.39534
2022-04-07,11.39534
2022-04-08,7.67441
2022-04-09,6.51162
2022-04-10,6.97674
2022-04-11,11.86046
2022-04-12,10.93023
2022-04-13,16.74418
2022-04-14,20.0
2022-04-15,9.53488
2022-04-16,7.44186
2022-04-17,5.81395
2022-04-18,6.04651
2022-04-19,7.67441
2022-04-20,11.6279
2022-04-21,10.0
2022-04-22,10.23255
2022-04-23,16.51162
2022-04-24,8.60465
2022-04-25,12.09302
2022-04-26,10.46511
2022-04-27,10.93023
2022-04-28,11.86046
2022-04-29,11.6279
2022-04-30,8.8372
2022-05-01,3.25581
2022-05-02,8.8372
2022-05-03,7.67441
2022-05-04,7.67441
2022-05-05,10.69767
2022-05-06,12.55813
2022-05-07,7.90697
2022-05-08,8.13953
2022-05-09,9.30232
2022-05-10,14.4186
2022-05-11,12.32558
2022-05-12,19.06976
2022-05-13,13.95348
2022-05-14,10.0
2022-05-15,9.30232
2022-05-16,10.69767
2022-05-17,10.69767
2022-05-18,9.76744
2022-05-19,14.65116
2022-05-20,7.90697
2022-05-21,6.74418
2022-05-22,10.23255
2022-05-23,6.51162
2022-05-24,10.93023
2022-05-25,11.86046
2022-05-26,15.11627
2022-05-27,8.37209
2022-05-28,5.34883
2022-05-29,8.13953
2022-05-30,10.46511
2022-05-31,9.76744
2022-06-01,7.2093
2022-06-02,8.60465
2022-06-03,8.8372
2022-06-04,5.34883
2022-06-05,5.11627
2022-06-06,6.27906
2022-06-07,7.67441
2022-06-08,10.69767
2022-06-09,13.48837
2022-06-10,8.13953
2022-06-11,13.02325
2022-06-12,11.16279
2022-06-13,13.48837
2022-06-14,16.74418
2022-06-15,21.6279
2022-06-16,15.81395
2022-06-17,14.18604
2022-06-18,7.67441
2022-06-19,7.44186
2022-06-20,12.32558
2022-06-21,14.18604
2022-06-22,11.86046
2022-06-23,19.30232
2022-06-24,14.18604
2022-06-25,10.23255
2022-06-26,6.51162
2022-06-27,11.6279
2022-06-28,9.30232
2022-06-29,13.25581
2022-06-30,9.06976
2022-07-01,10.46511
2022-07-02,3.95348
2022-07-03,6.27906
2022-07-04,10.23255
2022-07-05,10.69767
2022-07-06,11.39534
2022-07-07,12.09302
2022-07-08,7.44186
2022-07-09,6.51162
2022-07-10,1.86046
2022-07-11,12.09302
2022-07-12,10.69767
2022-07-13,11.6279
2022-07-14,14.65116
2022-07-15,7.67441
2022-07-16,6.04651
2022-07-17,3.25581
2022-07-18,7.67441
2022-07-19,7.67441
2022-07-20,7.44186
2022-07-21,8.13953
2022-07-22,11.6279
2022-07-23,4.65116
2022-07-24,8.13953
2022-07-25,7.2093
2022-07-26,3.95348
2022-07-27,8.60465
2022-07-28,5.34883
2022-07-29,7.2093
2022-07-30,3.95348
2022-07-31,3.25581
2022-08-01,6.97674
2022-08-02,8.60465
2022-08-03,5.81395
2022-08-04,9.53488
2022-08-05,7.2093
2022-08-06,6.27906
2022-08-07,6.27906
2022-08-08,7.44186
2022-08-09,9.53488
2022-08-10,8.8372
2022-08-11,10.46511
2022-08-12,7.67441
2022-08-13,6.51162
2022-08-14,3.72093
2022-08-15,3.25581
2022-08-16,7.90697
2022-08-17,11.86046
2022-08-18,8.8372
2022-08-19,11.16279
2022-08-20,7.44186
2022-08-21,6.27906
2022-08-22,7.44186
2022-08-23,10.46511
2022-08-24,9.06976
2022-08-25,10.93023
2022-08-26,6.51162
2022-08-27,6.51162
2022-08-28,7.2093
2022-08-29,13.25581
2022-08-30,9.76744
2022-08-31,7.90697
2022-09-01,11.16279
2022-09-02,9.06976
2022-09-03,4.65116
2022-09-04,5.58139
2022-09-05,10.23255
2022-09-06,8.8372
2022-09-07,10.46511
2022-09-08,9.76744
2022-09-09,6.27906
2022-09-10,3.25581
2022-09-11,4.65116
2022-09-12,3.02325
2022-09-13,9.30232
2022-09-14,15.11627
2022-09-15,10.69767
2022-09-16,7.90697
2022-09-17,8.60465
2022-09-18,2.79069
2022-09-19,11.39534
2022-09-20,8.8372
2022-09-21,10.23255
2022-09-22,8.37209
2022-09-23,8.13953
2022-09-24,4.4186
2022-09-25,7.67441
2022-09-26,13.25581
2022-09-27,16.51162
2022-09-28,15.11627
2022-09-29,9.76744
2022-09-30,13.25581
2022-10-01,7.67441
2022-10-02,7.90697
2022-10-03,7.67441
2022-10-04,10.46511
2022-10-05,10.46511
2022-10-06,13.25581
2022-10-07,9.76744
2022-10-08,6.27906
2022-10-09,8.8372
2022-10-10,6.27906
2022-10-11,11.6279
2022-10-12,10.23255
2022-10-13,13.25581
2022-10-14,8.60465
2022-10-15,12.79069
2022-10-16,6.51162
2022-10-17,10.69767
2022-10-18,12.55813
2022-10-19,7.2093
2022-10-20,9.76744
2022-10-21,8.13953
2022-10-22,7.2093
2022-10-23,4.88372
2022-10-24,7.67441
2022-10-25,8.13953
2022-10-26,10.93023
2022-10-27,7.2093
2022-10-28,6.27906
2022-10-29,6.27906
2022-10-30,4.18604
2022-10-31,6.51162
2022-11-01,7.67441
2022-11-02,10.93023
2022-11-03,17.90697
2022-11-04,16.51162
2022-11-05,6.97674
2022-11-06,7.67441
2022-11-07,14.18604
2022-11-08,18.37209
2022-11-09,16.97674
2022-11-10,15.11627
2022-11-11,10.23255
2022-11-12,7.2093
2022-11-13,6.27906
2022-11-14,9.53488
2022-11-15,9.30232
2022-11-16,8.13953
2022-11-17,10.69767
2022-11-18,9.30232
2022-11-19,5.58139
2022-11-20,6.51162
2022-11-21,8.37209
2022-11-22,10.93023
2022-11-23,10.0
2022-11-24,7.67441
2022-11-25,5.81395
2022-11-26,3.25581
2022-11-27,7.44186
2022-11-28,6.04651
2022-11-29,10.46511
2022-11-30,10.23255
2022-12-01,7.44186
2022-12-02,8.37209
2022-12-03,4.88372
2022-12-04,3.95348
2022-12-05,9.30232
2022-12-06,8.60465
2022-12-07,10.23255
2022-12-08,13.95348
2022-12-09,8.8372
2022-12-10,13.25581
2022-12-11,16.04651
2022-12-12,9.30232
2022-12-13,9.30232
2022-12-14,14.4186
2022-12-15,8.8372
2022-12-16,10.0
2022-12-17,7.2093
2022-12-18,6.51162
2022-12-19,6.27906
2022-12-20,7.2093
2022-12-21,7.90697
2022-12-22,8.8372
2022-12-23,9.30232
2022-12-24,3.02325
2022-12-25,1.6279
2022-12-26,7.67441
2022-12-27,7.67441
2022-12-28,7.44186
2022-12-29,4.88372
2022-12-30,7.44186
2022-12-31,5.11627
2023-01-01,2.55813
2023-01-02,6.74418
2023-01-03,9.30232
2023-01-04,10.69767
2023-01-05,7.90697
2023-01-06,7.90697
2023-01-07,7.2093
2023-01-08,5.81395
2023-01-09,13.25581
2023-01-10,10.69767
2023-01-11,10.23255
2023-01-12,13.72093
2023-01-13,9.76744
2023-01-14,6.97674
2023-01-15,6.74418
2023-01-16,11.6279
2023-01-17,5.81395
2023-01-18,9.06976
2023-01-19,5.81395
2023-01-20,1.16279
2023-01-21,2.32558
2023-01-22,4.18604
2023-01-23,5.58139
2023-01-24,3.25581
2023-01-25,9.06976
2023-01-26,7.90697
2023-01-27,10.23255
2023-01-28,5.34883
2023-01-29,10.69767
2023-01-30,8.60465
2023-01-31,8.13953
2023-02-01,6.97674
2023-02-02,11.39534
2023-02-03,12.32558
2023-02-04,6.74418
2023-02-05,5.81395
2023-02-06,7.2093
2023-02-07,9.76744
2023-02-08,9.76744
2023-02-09,15.11627
2023-02-10,10.93023
2023-02-11,7.2093
2023-02-12,6.74418
2023-02-13,10.23255
2023-02-14,8.13953
2023-02-15,9.06976
2023-02-16,9.30232
2023-02-17,12.32558
2023-02-18,7.90697
2023-02-19,4.4186
2023-02-20,8.37209
2023-02-21,6.97674
2023-02-22,7.44186
2023-02-23,8.37209
2023-02-24,7.2093
2023-02-25,4.88372
2023-02-26,5.81395
2023-02-27,10.69767
2023-02-28,7.90697
2023-03-01,6.27906
2023-03-02,8.37209
2023-03-03,7.67441
2023-03-04,5.11627
2023-03-05,6.74418
2023-03-06,10.46511
2023-03-07,8.13953
2023-03-08,13.25581
2023-03-09,14.65116
2023-03-10,12.09302
2023-03-11,6.97674
2023-03-12,6.27906
2023-03-13,8.60465
2023-03-14,12.09302
2023-03-15,14.88372
2023-03-16,8.8372
2023-03-17,10.0
2023-03-18,7.2093
2023-03-19,5.58139
2023-03-20,7.2093
2023-03-21,8.60465
2023-03-22,8.8372
2023-03-23,7.90697
2023-03-24,7.44186
2023-03-25,5.11627
2023-03-26,6.97674
2023-03-27,8.8372
2023-03-28,5.11627
2023-03-29,6.04651
2023-03-30,7.90697
2023-03-31,5.81395
2023-04-01,5.34883
2023-04-02,5.34883
2023-04-03,5.34883
2023-04-04,9.30232
2023-04-05,9.06976
2023-04-06,7.90697
2023-04-07,9.76744
2023-04-08,3.25581
2023-04-09,4.4186
2023-04-10,7.90697
2023-04-11,9.53488
2023-04-12,9.76744
2023-04-13,14.65116
2023-04-14,7.90697
2023-04-15,5.81395
2023-04-16,6.74418
2023-04-17,6.97674
2023-04-18,9.53488
2023-04-19,10.0
2023-04-20,9.76744
2023-04-21,8.8372
2023-04-22,5.58139
2023-04-23,6.74418
2023-04-24,9.53488
2023-04-25,14.88372
2023-04-26,11.39534
2023-04-27,15.11627
2023-04-28,12.79069
2023-04-29,1.86046
2023-04-30,4.18604
2023-05-01,6.74418
2023-05-02,9.76744
2023-05-03,10.23255
2023-05-04,11.16279
2023-05-05,8.37209
2023-05-06,4.88372
2023-05-07,4.88372
2023-05-08,5.58139
2023-05-09,9.76744
2023-05-10,10.69767
2023-05-11,16.74418
2023-05-12,8.37209
2023-05-13,6.04651
2023-05-14,7.44186
2023-05-15,7.90697
2023-05-16,6.97674
2023-05-17,9.06976
2023-05-18,9.30232
2023-05-19,8.13953
2023-05-20,5.58139
2023-05-21,3.72093
2023-05-22,7.2093
2023-05-23,7.2093
2023-05-24,8.60465
2023-05-25,7.44186
2023-05-26,7.67441
2023-05-27,2.79069
2023-05-28,5.58139
2023-05-29,6.74418
2023-05-30,6.04651
