date,주식장외거래
2023-05-27,1.36736
2023-05-28,1.18505
2023-05-29,1.18505
2023-05-30,6.56335
2023-05-31,5.83409
2023-06-01,4.19325
2023-06-02,5.28714
2023-06-03,2.46125
2023-06-04,0.45578
2023-06-05,4.7402
2023-06-06,1.00273
2023-06-07,4.7402
2023-06-08,4.83135
2023-06-09,6.28988
2023-06-10,0.82041
2023-06-11,1.2762
2023-06-12,5.65177
2023-06-13,7.20145
2023-06-14,7.56608
2023-06-15,6.83682
2023-06-16,6.74567
2023-06-17,1.2762
2023-06-18,1.09389
2023-06-19,6.56335
2023-06-20,7.56608
2023-06-21,7.47493
2023-06-22,5.92525
2023-06-23,6.92798
2023-06-24,0.82041
2023-06-25,1.54968
2023-06-26,4.64904
2023-06-27,5.28714
2023-06-28,5.46946
2023-06-29,5.3783
2023-06-30,6.56335
2023-07-01,1.36736
2023-07-02,0.6381
2023-07-03,6.83682
2023-07-04,7.7484
2023-07-05,7.1103
2023-07-06,6.92798
2023-07-07,6.0164
2023-07-08,1.64083
2023-07-09,1.36736
2023-07-10,6.0164
2023-07-11,8.84229
2023-07-12,7.47493
2023-07-13,10.02734
2023-07-14,10.7566
2023-07-15,1.82315
2023-07-16,1.82315
2023-07-17,7.29261
2023-07-18,9.75387
2023-07-19,9.38924
2023-07-20,8.47766
2023-07-21,6.10756
2023-07-22,4.55788
2023-07-23,1.2762
2023-07-24,9.93618
2023-07-25,14.94986
2023-07-26,18.9608
2023-07-27,14.40291
2023-07-28,12.30628
2023-07-29,3.09936
2023-07-30,3.19051
2023-07-31,9.11577
2023-08-01,10.93892
2023-08-02,15.77028
2023-08-03,16.49954
2023-08-04,12.03281
2023-08-05,1.54968
2023-08-06,1.73199
2023-08-07,10.02734
2023-08-08,8.29535
2023-08-09,9.66271
2023-08-10,10.93892
2023-08-11,8.65998
2023-08-12,2.00546
2023-08-13,0.91157
2023-08-14,7.83956
2023-08-15,3.0082
2023-08-16,9.4804
2023-08-17,9.93618
2023-08-18,9.29808
2023-08-19,1.18505
2023-08-20,0.82041
2023-08-21,10.20966
2023-08-22,8.02187
2023-08-23,11.03008
2023-08-24,8.75113
2023-08-25,6.38103
2023-08-26,1.45852
2023-08-27,1.00273
2023-08-28,6.56335
2023-08-29,6.10756
2023-08-30,6.83682
2023-08-31,6.0164
2023-09-01,6.83682
2023-09-02,2.27894
2023-09-03,1.64083
2023-09-04,6.92798
2023-09-05,6.10756
2023-09-06,5.83409
2023-09-07,4.64904
2023-09-08,6.10756
2023-09-09,0.82041
2023-09-10,1.00273
2023-09-11,5.74293
2023-09-12,5.56061
2023-09-13,5.83409
2023-09-14,4.7402
2023-09-15,6.56335
2023-09-16,2.00546
2023-09-17,0.91157
2023-09-18,6.0164
2023-09-19,4.46672
2023-09-20,5.19598
2023-09-21,4.7402
2023-09-22,4.55788
2023-09-23,0.82041
2023-09-24,1.00273
2023-09-25,4.7402
2023-09-26,3.91978
2023-09-27,5.56061
2023-09-28,0.82041
2023-09-30,0.45578
2023-10-02,1.09389
2023-10-03,0.91157
2023-10-04,6.28988
2023-10-05,6.83682
2023-10-06,3.91978
2023-10-07,0.72926
2023-10-08,0.72926
2023-10-09,0.45578
2023-10-10,3.0082
2023-10-11,3.09936
2023-10-12,4.64904
2023-10-13,5.3783
2023-10-14,1.18505
2023-10-15,0.54694
2023-10-16,3.91978
2023-10-17,4.7402
2023-10-18,2.64357
2023-10-19,6.0164
2023-10-20,4.7402
2023-10-21,0.91157
2023-10-22,0.6381
2023-10-23,4.92251
2023-10-24,4.92251
2023-10-25,3.73746
2023-10-26,5.10483
2023-10-27,4.7402
2023-10-28,0.6381
2023-10-30,2.46125
2023-10-31,4.19325
2023-11-01,3.28167
2023-11-02,4.64904
2023-11-03,5.3783
2023-11-04,1.00273
2023-11-05,1.09389
2023-11-06,9.75387
2023-11-07,7.1103
2023-11-08,6.10756
2023-11-09,5.56061
2023-11-10,3.37283
2023-11-12,0.72926
2023-11-13,3.91978
2023-11-14,5.3783
2023-11-15,6.74567
2023-11-16,6.19872
2023-11-17,4.64904
2023-11-18,1.54968
2023-11-19,1.00273
2023-11-20,3.55515
2023-11-21,5.65177
2023-11-22,5.28714
2023-11-23,5.19598
2023-11-24,4.92251
2023-11-25,1.54968
2023-11-26,1.00273
2023-11-27,6.10756
2023-11-28,7.7484
2023-11-29,5.46946
2023-11-30,5.19598
2023-12-01,5.28714
2023-12-02,0.91157
2023-12-03,1.2762
2023-12-04,5.56061
2023-12-05,5.19598
2023-12-06,5.46946
2023-12-07,5.3783
2023-12-08,6.47219
2023-12-09,0.91157
2023-12-10,1.45852
2023-12-11,4.55788
2023-12-12,7.93072
2023-12-13,7.83956
2023-12-14,5.92525
2023-12-15,7.20145
2023-12-16,1.73199
2023-12-17,1.64083
2023-12-18,6.74567
2023-12-19,7.1103
2023-12-20,7.65724
2023-12-21,6.47219
2023-12-22,7.93072
2023-12-23,2.55241
2023-12-24,1.64083
2023-12-25,1.18505
2023-12-26,8.3865
2023-12-27,6.74567
2023-12-28,7.29261
2023-12-29,3.46399
2023-12-30,0.82041
2023-12-31,0.6381
2024-01-01,1.00273
2024-01-02,9.57155
2024-01-03,6.83682
2024-01-04,6.74567
2024-01-05,7.01914
2024-01-06,0.54694
2024-01-07,1.00273
2024-01-08,4.10209
2024-01-09,6.56335
2024-01-10,5.92525
2024-01-11,9.29808
2024-01-12,6.47219
2024-01-13,1.54968
2024-01-14,1.09389
2024-01-15,5.65177
2024-01-16,6.65451
2024-01-17,6.10756
2024-01-18,7.01914
2024-01-19,5.19598
2024-01-20,1.82315
2024-01-21,1.2762
2024-01-22,4.37556
2024-01-23,4.7402
2024-01-24,5.65177
2024-01-25,7.38377
2024-01-26,7.01914
2024-01-27,1.00273
2024-01-28,0.91157
2024-01-29,6.92798
2024-01-30,5.56061
2024-01-31,7.01914
2024-02-01,7.29261
2024-02-02,7.38377
2024-02-03,1.36736
2024-02-04,1.82315
2024-02-05,7.01914
2024-02-06,6.10756
2024-02-07,7.93072
2024-02-08,6.56335
2024-02-09,1.45852
2024-02-10,1.36736
2024-02-11,1.18505
2024-02-12,1.18505
2024-02-13,9.11577
2024-02-14,8.29535
2024-02-15,8.65998
2024-02-16,9.84503
2024-02-17,2.73473
2024-02-18,1.64083
2024-02-19,8.11303
2024-02-20,8.20419
2024-02-21,7.56608
2024-02-22,12.4886
2024-02-23,10.30082
2024-02-24,1.82315
2024-02-25,2.64357
2024-02-26,8.56882
2024-02-27,12.85323
2024-02-28,8.56882
2024-02-29,10.30082
2024-03-01,1.82315
2024-03-02,1.54968
2024-03-03,1.45852
2024-03-04,7.93072
2024-03-05,10.84776
2024-03-06,7.7484
2024-03-07,7.29261
2024-03-08,7.83956
2024-03-09,1.09389
2024-03-10,2.18778
2024-03-11,7.47493
2024-03-12,6.74567
2024-03-13,9.84503
2024-03-14,9.29808
2024-03-15,8.93345
2024-03-16,1.73199
2024-03-17,1.54968
2024-03-18,7.01914
2024-03-19,6.47219
2024-03-20,8.93345
